id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804624333,512,1,2,58,15,ew0hpuiweoltpsg5f51r2w64t,1,29.5,93.2,2025-04-21T16:17:43.818Z,2025-04-21T16:17:46Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5671168177,212,16.2,5671168179,213,4.27,5671168171,56,Back,5671168173,140,22.9,5671168175,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624357,513,1,2,58,17,ew0hpuiweoltpsg5f51r2w64t,1,28.3,76.4,2025-04-21T16:17:46.010Z,2025-04-21T16:17:48Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5671168299,212,12.0,5671168301,213,1.72,5671168295,140,26.6,5671168297,141,93.9,5671168293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624407,514,1,2,58,19,ew0hpuiweoltpsg5f51r2w64t,1,24.7,93.9,2025-04-21T16:17:47.777Z,2025-04-21T16:17:51Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5671168579,140,3.9,5671168583,212,25.6,5671168577,56,Back,5671168581,141,74.4,5671168585,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624423,515,12,2,58,23,ew0hpuiweoltpsg5f51r2w64t,1,3.9,74.4,2025-04-21T16:17:51.450Z,2025-04-21T16:17:53Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671168683,213,1.36,5671168677,140,7.5,5671168679,141,100.0,5671168681,212,18.5,5671168721,167,,5671168675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624429,516,5,2,58,23,ew0hpuiweoltpsg5f51r2w64t,0,9.5,101.0,2025-04-21T16:17:52.368Z,2025-04-21T17:15:38Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671168701,56,Back,5671168707,347,,5671169165,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624507,561,5,2,58,23,6oxoag5c6zbnn09wx08vz4iak,1,90.5,-1.0,2025-04-21T16:17:52.368Z,2025-04-21T17:15:37Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671169127,233,516,5671169073,347,,5671169071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624547,562,1,2,58,29,6oxoag5c6zbnn09wx08vz4iak,1,87.0,0.0,2025-04-21T16:17:58.055Z,2025-04-21T16:18:00Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671169305,212,7.9,5671169297,107,,5671169303,141,10.3,5671169301,140,85.7,5671169309,213,1.75,5671169299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624563,563,1,2,58,32,6oxoag5c6zbnn09wx08vz4iak,1,85.0,12.6,2025-04-21T16:18:00.622Z,2025-04-21T16:18:02Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5671169433,212,2.9,5671169431,141,8.3,5671169429,140,84.7,5671169427,56,Right,5671169435,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624567,564,1,2,58,33,6oxoag5c6zbnn09wx08vz4iak,1,79.1,8.6,2025-04-21T16:18:01.913Z,2025-04-21T16:28:28Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671201559,213,2.25,5671201551,56,Center,5671201555,141,28.4,5671201553,140,68.8,5671201557,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624573,565,1,2,58,33,6oxoag5c6zbnn09wx08vz4iak,1,71.2,18.0,2025-04-21T16:18:01.999Z,2025-04-21T16:28:32Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5671201763,141,8.4,5671201767,213,4.95,5671201759,56,Right,5671201765,212,6.7,5671201761,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804630569,655,1,2,58,34,6oxoag5c6zbnn09wx08vz4iak,1,74.4,5.4,2025-04-21T16:18:02.875Z,2025-04-21T16:28:36Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671201935,213,2.74,5671201927,56,Right,5671201929,140,62.0,5671201933,212,14.1,5671201931,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624587,566,43,2,58,34,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T16:18:03.119Z,2025-04-21T16:28:47Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5671169591,140,79.6,5671169589,56,Right,5671169595,212,7.1,5671169597,213,2.49,5671202563,144,1,5671169593,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624593,567,1,2,58,36,6oxoag5c6zbnn09wx08vz4iak,0,70.9,33.0,2025-04-21T16:18:04.438Z,2025-04-21T16:18:05Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671169619,155,,5671169621,56,Center,5671169629,213,0.84,5671169627,212,23.7,5671169623,140,85.9,5671169625,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624659,517,12,2,58,38,ew0hpuiweoltpsg5f51r2w64t,1,9.6,39.7,2025-04-21T16:18:07.042Z,2025-04-21T16:18:11Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5671169975,56,Back,5671169979,141,80.6,5671169977,140,5.5,5671169983,213,1.72,5671169981,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624647,568,1,2,58,39,6oxoag5c6zbnn09wx08vz4iak,0,88.3,17.9,2025-04-21T16:18:08.199Z,2025-04-21T16:18:10Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671169913,155,,5671169923,213,1.38,5671169917,140,91.6,5671169915,56,Center,5671169921,212,18.1,5671169919,141,44.0,5671169911,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624715,519,1,2,58,48,ew0hpuiweoltpsg5f51r2w64t,1,10.4,44.0,2025-04-21T16:18:17.378Z,2025-04-21T16:18:20Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671170301,123,,5671170309,212,23.1,5671170311,213,5.42,5671170305,140,24.7,5671170307,141,18.2,5671170303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624767,520,1,2,58,52,ew0hpuiweoltpsg5f51r2w64t,1,29.3,23.7,2025-04-21T16:18:20.546Z,2025-04-21T16:18:24Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5671170523,140,66.2,5671170517,155,,5671170527,212,60.2,5671170525,141,91.4,5671170529,213,0.87,5671170521,56,Left,5671170519,196,,5671170531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624783,521,3,2,58,55,ew0hpuiweoltpsg5f51r2w64t,0,71.8,89.4,2025-04-21T16:18:24.153Z,2025-04-21T17:16:26Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5671170743,233,569,5671170553,286,,5671170551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624803,569,7,2,58,55,6oxoag5c6zbnn09wx08vz4iak,1,28.2,10.6,2025-04-21T16:18:24.154Z,2025-04-21T17:16:25Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671170713,233,521,5671170651,285,,5671170649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624833,571,1,2,58,57,6oxoag5c6zbnn09wx08vz4iak,1,26.0,11.1,2025-04-21T16:18:26.311Z,2025-04-21T16:18:28Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671170823,141,25.2,5671170827,213,0.52,5671170825,212,19.4,5671170821,140,42.1,5671170819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624863,572,1,2,59,0,6oxoag5c6zbnn09wx08vz4iak,0,59.1,22.4,2025-04-21T16:18:28.600Z,2025-04-21T16:18:30Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671170985,140,66.0,5671170983,56,Center,5671170997,213,1.00,5671170989,141,39.1,5671170993,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624893,522,8,2,59,3,ew0hpuiweoltpsg5f51r2w64t,1,27.5,63.0,2025-04-21T16:18:32.073Z,2025-04-21T16:18:40Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5671171163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624933,573,1,2,59,4,6oxoag5c6zbnn09wx08vz4iak,1,65.0,40.1,2025-04-21T16:18:32.623Z,2025-04-21T16:18:35Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5671171339,141,45.4,5671171341,212,4.4,5671171337,140,67.4,5671171343,213,0.96,5671171335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804624957,574,1,2,59,7,6oxoag5c6zbnn09wx08vz4iak,1,68.3,47.3,2025-04-21T16:18:35.494Z,2025-04-21T16:18:37Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5671171477,141,59.6,5671171473,56,Center,5671171481,213,0.39,5671171475,140,87.7,5671171479,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625043,575,1,2,59,8,6oxoag5c6zbnn09wx08vz4iak,0,87.8,59.7,2025-04-21T16:18:37.167Z,2025-04-21T16:18:44Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671171943,141,34.9,5671171949,213,5.36,5671171939,140,100.0,5671171947,212,21.2,5671171935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625033,523,5,2,59,9,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,59.2,2025-04-21T16:18:38.079Z,2025-04-21T17:15:38Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5671171887,346,,5671171885,56,Back,5671172045,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625061,576,5,2,59,9,6oxoag5c6zbnn09wx08vz4iak,0,101.0,40.8,2025-04-21T16:18:38.079Z,2025-04-21T16:18:49Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671172065,233,523,5671172031,56,Center,5671172033,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625301,524,1,2,59,38,ew0hpuiweoltpsg5f51r2w64t,1,5.0,63.0,2025-04-21T16:19:06.585Z,2025-04-21T16:19:10Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5671173341,56,Back,5671173349,213,4.76,5671173339,124,,5671173353,237,,5671173343,140,5.4,5671173347,212,9.3,5671173345,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625371,525,1,2,59,42,ew0hpuiweoltpsg5f51r2w64t,0,12.6,47.2,2025-04-21T16:19:10.433Z,2025-04-21T16:19:18Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671173747,140,68.7,5671173743,157,,5671173745,56,Left,5671173751,212,69.6,5671173755,1,,5671173749,141,100.0,5671173753,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625377,526,5,2,59,50,ew0hpuiweoltpsg5f51r2w64t,0,68.5,101.6,2025-04-21T16:19:18.418Z,2025-04-21T17:15:39Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671173773,56,Left,5671173775,347,,5671173807,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625383,577,5,2,59,50,6oxoag5c6zbnn09wx08vz4iak,1,31.5,-1.6,2025-04-21T16:19:18.418Z,2025-04-21T17:15:38Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671173795,233,526,5671173789,56,Back,5671173791,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625397,578,1,2,59,51,6oxoag5c6zbnn09wx08vz4iak,1,32.0,0.0,2025-04-21T16:19:19.495Z,2025-04-21T16:19:21Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5671173833,140,44.3,5671173837,212,21.9,5671173845,1,,5671173835,141,24.6,5671173831,56,Back,5671173841,213,0.94,5671173829,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625431,579,1,2,59,52,6oxoag5c6zbnn09wx08vz4iak,1,45.1,24.9,2025-04-21T16:19:21.199Z,2025-04-21T16:19:23Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5671173939,213,1.94,5671173931,56,Back,5671173935,141,33.7,5671173933,140,42.9,5671173937,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625441,580,1,2,59,54,6oxoag5c6zbnn09wx08vz4iak,1,42.8,35.7,2025-04-21T16:19:23.080Z,2025-04-21T16:19:26Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671174007,212,32.5,5671174003,140,50.9,5671174011,1,,5671174005,141,81.8,5671174001,56,Left,5671174009,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625471,581,1,2,59,57,6oxoag5c6zbnn09wx08vz4iak,1,49.4,71.7,2025-04-21T16:19:25.799Z,2025-04-21T16:19:29Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5671174171,140,57.0,5671174175,212,11.2,5671174169,56,Left,5671174173,141,83.3,5671174177,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625489,582,1,2,60,1,6oxoag5c6zbnn09wx08vz4iak,1,61.9,85.3,2025-04-21T16:19:29.407Z,2025-04-21T16:19:31Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5671174309,213,3.77,5671174301,56,Left,5671174303,140,58.5,5671174307,212,4.4,5671174305,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625501,583,1,2,60,3,6oxoag5c6zbnn09wx08vz4iak,1,58.2,81.5,2025-04-21T16:19:31.591Z,2025-04-21T16:19:33Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5671174369,141,78.4,5671174373,213,4.47,5671174367,140,57.7,5671174371,212,2.2,5671174365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625535,584,1,2,60,5,6oxoag5c6zbnn09wx08vz4iak,1,60.0,75.7,2025-04-21T16:19:33.599Z,2025-04-21T16:19:37Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671174543,140,40.9,5671174547,212,20.3,5671174545,141,80.6,5671174549,213,2.98,5671174541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625573,585,1,2,60,9,6oxoag5c6zbnn09wx08vz4iak,1,40.1,79.7,2025-04-21T16:19:37.767Z,2025-04-21T16:19:41Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5671174753,212,26.1,5671174751,141,55.7,5671174747,56,Center,5671174749,140,59.5,5671174755,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625667,586,1,2,60,13,6oxoag5c6zbnn09wx08vz4iak,1,61.7,53.4,2025-04-21T16:19:41.559Z,2025-04-21T16:19:47Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5671175233,141,19.4,5671175237,213,5.43,5671175235,212,30.6,5671175231,140,80.8,5671175229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625687,587,1,2,60,14,6oxoag5c6zbnn09wx08vz4iak,0,87.3,15.2,2025-04-21T16:19:43.304Z,2025-04-21T17:24:28Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5671175369,213,1.12,5671175361,56,Center,5671205083,2,,5671175365,141,41.7,5671175367,212,20.0,5671205085,155,,5671175363,140,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625921,528,12,2,60,15,ew0hpuiweoltpsg5f51r2w64t,1,0.7,49.3,2025-04-21T16:19:44.305Z,2025-04-21T17:23:41Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5671176657,213,0.73,5671176651,140,7.5,5671176653,141,58.7,5671176649,56,Back,5671176655,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625845,527,12,2,60,22,ew0hpuiweoltpsg5f51r2w64t,1,21.6,55.1,2025-04-21T16:19:51.393Z,2025-04-21T16:20:03Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5671176237,141,58.2,5671176233,56,Back,5671176235,140,24.6,5671176239,212,3.8,5671176231,15,,5671176241,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631705,598,45,2,60,24,ew0hpuiweoltpsg5f51r2w64t,0,25.7,33.9,2025-04-21T16:19:52.630Z,2025-04-21T17:16:38Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5671210335,285,,5671210333,56,Back,5671210379,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804631791,682,3,2,60,24,6oxoag5c6zbnn09wx08vz4iak,1,74.3,66.1,2025-04-21T16:19:52.630Z,2025-04-21T17:16:38Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671210069,56,Center,5671210361,233,598,5671210071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625769,588,1,2,60,26,6oxoag5c6zbnn09wx08vz4iak,1,87.4,45.7,2025-04-21T16:19:54.815Z,2025-04-21T16:19:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5671175869,56,Center,5671175875,212,4.6,5671175873,141,52.1,5671175877,213,1.87,5671175871,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804625835,589,1,2,60,28,6oxoag5c6zbnn09wx08vz4iak,1,85.7,52.7,2025-04-21T16:19:56.855Z,2025-04-21T16:20:13Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,1.0,,5671176813,210,15,5671176179,212,4.5,5671176173,56,Center,5671176181,213,5.85,5671176177,141,49.9,5671176175,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
