id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798850255,121,1,1,13,48,6oxoag5c6zbnn09wx08vz4iak,1,34.3,9.4,2025-04-10T17:16:40.929Z,2025-04-10T17:16:41Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639528043,140,28.6,5639528041,56,Back,5639528045,141,19.5,5639528049,213,2.29,5639528047,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850269,122,1,1,13,49,6oxoag5c6zbnn09wx08vz4iak,1,28.3,19.5,2025-04-10T17:16:41.592Z,2025-04-10T17:16:43Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639528089,56,Back,5639528093,141,40.0,5639528091,140,49.7,5639528095,212,26.4,5639528097,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850273,123,1,1,13,50,6oxoag5c6zbnn09wx08vz4iak,0,49.7,40.0,2025-04-10T17:16:42.945Z,2025-04-10T19:11:56Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5639528129,141,28.3,5639528133,213,5.57,5639528131,212,12.1,5639528127,140,58.4,5639528125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850283,103,8,1,13,52,ew0hpuiweoltpsg5f51r2w64t,1,39.5,76.4,2025-04-10T17:16:44.704Z,2025-04-10T17:16:44Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639528193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850335,124,1,1,13,57,6oxoag5c6zbnn09wx08vz4iak,1,20.1,7.4,2025-04-10T17:16:50Z,2025-04-10T19:11:55Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639528465,213,2.26,5639528457,56,Back,5639528463,212,27.3,5639528461,141,38.3,5639528459,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850359,125,1,1,14,2,6oxoag5c6zbnn09wx08vz4iak,0,8.6,50.3,2025-04-10T17:16:55.145Z,2025-04-10T17:18:38Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5639528631,1,,5639528627,212,50.7,5639528629,213,0.20,5639528625,141,65.4,5639528619,157,,5639528623,140,55.9,5639528621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850383,104,1,1,14,7,ew0hpuiweoltpsg5f51r2w64t,1,40.7,41.5,2025-04-10T17:16:59.704Z,2025-04-10T17:17:02Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639528727,140,57.9,5639528731,212,25.5,5639528733,213,5.50,5639528729,141,15.0,5639528725,56,Right,5639528723,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850405,106,1,1,14,10,ew0hpuiweoltpsg5f51r2w64t,1,64.1,10.9,2025-04-10T17:17:02.496Z,2025-04-10T17:17:04Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639528819,141,22.7,5639528823,213,2.13,5639528821,212,9.5,5639528815,56,Center,5639528817,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850423,107,1,1,14,12,ew0hpuiweoltpsg5f51r2w64t,1,59.3,22.7,2025-04-10T17:17:04.544Z,2025-04-10T17:17:08Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639528931,212,17.2,5639528927,140,71.2,5639528933,213,0.76,5639528929,141,40.0,5639528925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850455,108,1,1,14,15,ew0hpuiweoltpsg5f51r2w64t,1,68.9,58.5,2025-04-10T17:17:07.928Z,2025-04-10T17:17:22Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,1.0,,5639529089,212,16.9,5639529087,141,81.7,5639529091,213,1.20,5639529083,56,Left,5639529563,210,15,5639529085,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850461,109,15,1,14,18,ew0hpuiweoltpsg5f51r2w64t,1,79.4,70.9,2025-04-10T17:17:10.680Z,2025-04-10T19:32:55Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639529473,20,,5639529597,146,91.0,5639529117,18,,5639529601,230,98.8,5639529587,55,108,5639529583,76,,5639529621,233,126,5639529593,103,19,5639529585,29,,5639529477,82,,5639529595,215,,5639529115,22,,5639529599,147,60.7,5639529119,56,5639529603,231,51.3,5639529591,102,52.0,Center,,,,,,,,,,,
2798850459,126,10,1,14,18,6oxoag5c6zbnn09wx08vz4iak,1,9.0,39.3,2025-04-10T17:17:10.780Z,2025-04-10T17:17:23Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639529645,233,109,5639529107,94,,5639529109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850465,110,6,1,14,20,ew0hpuiweoltpsg5f51r2w64t,1,86.6,66.2,2025-04-10T17:17:12.944Z,2025-04-10T17:17:18Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639529233,233,127,5639529205,56,Center,5639529207,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850471,127,6,1,14,20,6oxoag5c6zbnn09wx08vz4iak,0,13.4,33.8,2025-04-10T17:17:12.944Z,2025-04-10T18:02:06Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639529199,73,,5639529259,233,110,5639529197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850641,111,1,1,14,48,ew0hpuiweoltpsg5f51r2w64t,0,99.5,0.5,2025-04-10T17:17:41.223Z,2025-04-10T17:17:42Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639530279,6,,5639530285,56,Center,5639530293,213,1.82,5639530291,212,25.1,5639530281,155,,5639530277,2,,5639530283,224,,5639530287,140,93.6,5639530289,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850647,128,12,1,14,49,6oxoag5c6zbnn09wx08vz4iak,1,2.9,55.5,2025-04-10T17:17:41.935Z,2025-04-10T19:11:54Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639530319,56,Back,5639530321,140,29.3,5639530323,141,76.4,5639530325,212,31.2,5639530327,213,0.47,5639530395,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850677,112,1,1,14,52,ew0hpuiweoltpsg5f51r2w64t,1,71.7,32.1,2025-04-10T17:17:44.704Z,2025-04-10T17:17:46Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639530493,56,Center,5639530501,213,2.19,5639530495,140,67.4,5639530499,212,7.8,5639530497,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850703,113,1,1,14,54,ew0hpuiweoltpsg5f51r2w64t,0,67.2,42.7,2025-04-10T17:17:46.727Z,2025-04-10T17:17:50Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639530621,141,20.0,5639530623,212,32.3,5639530619,140,94.2,5639530627,1,,5639530615,157,,5639530625,213,5.78,5639530617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850745,129,1,1,14,59,6oxoag5c6zbnn09wx08vz4iak,0,1.5,84.5,2025-04-10T17:17:52.199Z,2025-04-10T19:11:52Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639530851,212,43.5,5639530853,213,0.15,5639530847,140,42.5,5639530855,1,,5639530849,141,94.1,5639530845,56,Back,5639530843,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850765,114,1,1,15,4,ew0hpuiweoltpsg5f51r2w64t,0,59.0,18.6,2025-04-10T17:17:56.991Z,2025-04-10T17:17:57Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639530955,212,16.0,5639530949,56,Right,5639530957,213,4.20,5639530953,141,0.0,5639530951,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850767,115,5,1,15,4,ew0hpuiweoltpsg5f51r2w64t,0,51.8,-1.7,2025-04-10T17:17:57.039Z,2025-04-10T19:23:55Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639530961,347,,5639530959,56,Right,5639531499,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850845,130,5,1,15,4,6oxoag5c6zbnn09wx08vz4iak,1,48.2,101.7,2025-04-10T17:17:57.039Z,2025-04-10T19:23:55Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639531477,56,Back,5639531487,233,115,5639531479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850865,131,1,1,15,17,6oxoag5c6zbnn09wx08vz4iak,1,45.9,100.0,2025-04-10T17:18:09.583Z,2025-04-10T17:18:12Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639531589,107,,5639531599,213,5.64,5639531597,212,18.8,5639531593,140,60.2,5639531591,56,Left,5639531595,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850889,132,1,1,15,19,6oxoag5c6zbnn09wx08vz4iak,1,59.8,89.4,2025-04-10T17:18:11.967Z,2025-04-10T17:18:14Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5639531735,213,1.23,5639531729,140,61.4,5639531727,56,Left,5639531733,212,5.0,5639531731,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850899,133,1,1,15,22,6oxoag5c6zbnn09wx08vz4iak,0,61.4,96.3,2025-04-10T17:18:14.576Z,2025-04-10T17:18:15Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639531793,141,91.2,5639531791,140,73.4,5639531789,56,Left,5639531801,213,6.01,5639531797,212,13.1,5639531787,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850943,117,1,1,15,25,ew0hpuiweoltpsg5f51r2w64t,0,17.6,7.7,2025-04-10T17:18:17.567Z,2025-04-10T17:18:20Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639531975,56,Back,5639532137,286,,5639531973,157,,5639532131,236,,5639532133,233,134,5639531977,140,21.2,5639531981,212,3.9,5639531983,213,6.05,5639531979,141,6.4,5639531985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850935,134,74,1,15,25,6oxoag5c6zbnn09wx08vz4iak,1,71.4,95.4,2025-04-10T17:18:17.568Z,2025-04-10T18:02:29Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5639532107,285,,5639532173,233,117,5639531953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851001,118,5,1,15,26,ew0hpuiweoltpsg5f51r2w64t,1,27.0,-1.8,2025-04-10T17:18:18.743Z,2025-04-10T19:23:56Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639532295,56,Back,5639532325,233,135,5639532297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798850951,135,5,1,15,26,6oxoag5c6zbnn09wx08vz4iak,0,73.0,101.8,2025-04-10T17:18:18.743Z,2025-04-10T19:23:56Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5639532353,233,118,5639532013,56,Left,5639532015,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851181,119,1,1,15,45,ew0hpuiweoltpsg5f51r2w64t,0,22.4,0.0,2025-04-10T17:18:37.951Z,2025-04-10T17:57:32Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639533325,141,5.6,5639533327,212,20.4,5639533321,56,Back,5639533323,140,41.2,5639533319,107,,5639533329,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851707,149,44,1,15,46,6oxoag5c6zbnn09wx08vz4iak,1,51.4,93.4,2025-04-10T17:18:39.172Z,2025-04-10T19:11:51Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639536139,233,120,5639536143,286,,5639536121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851301,120,44,1,15,46,ew0hpuiweoltpsg5f51r2w64t,0,48.6,6.6,2025-04-10T17:18:39.173Z,2025-04-10T17:19:53Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639533963,285,,5639533961,56,Back,5639536147,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851153,136,1,1,15,47,6oxoag5c6zbnn09wx08vz4iak,0,43.6,86.6,2025-04-10T17:18:39.555Z,2025-04-10T17:53:19Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639533145,213,6.24,5639533137,56,Left,5639533135,3,,5639533141,141,85.1,5639533143,212,26.4,5639533139,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851387,121,44,1,15,48,ew0hpuiweoltpsg5f51r2w64t,1,35.7,19.2,2025-04-10T17:18:41.099Z,2025-04-10T17:21:51Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639542211,233,164,5639534387,56,Back,5639534389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798852409,164,44,1,15,48,6oxoag5c6zbnn09wx08vz4iak,0,64.3,80.8,2025-04-10T17:18:41.100Z,2025-04-10T19:11:50Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639539973,286,,5639539971,56,Left,5639542231,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851393,122,1,1,15,48,ew0hpuiweoltpsg5f51r2w64t,0,34.3,17.0,2025-04-10T17:18:41.255Z,2025-04-10T17:54:34Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639534415,56,Back,5639534413,3,,5639534417,140,43.2,5639534421,212,9.8,5639534423,213,0.30,5639534419,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851163,137,43,1,15,51,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T17:18:43.751Z,2025-04-10T17:21:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639533221,3,0,5639533223,56,Left,5639533225,140,62.6,5639533229,212,7.2,5639542443,144,1,5639533231,213,2.67,5639533227,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851191,138,50,1,15,51,6oxoag5c6zbnn09wx08vz4iak,1,65.4,82.7,2025-04-10T17:18:44.172Z,2025-04-10T19:10:06Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639619807,286,,5639619813,233,163,5639533371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798853871,163,7,1,15,51,ew0hpuiweoltpsg5f51r2w64t,0,34.6,17.3,2025-04-10T17:18:44.173Z,2025-04-10T19:10:05Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639548153,56,Back,5639619809,233,138,5639548155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798856607,271,61,1,15,52,6oxoag5c6zbnn09wx08vz4iak,1,65.0,83.6,2025-04-10T17:18:45.083Z,2025-04-10T17:55:13Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639620959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851211,140,1,1,15,56,6oxoag5c6zbnn09wx08vz4iak,1,73.1,95.0,2025-04-10T17:18:48.958Z,2025-04-10T17:18:51Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639533475,56,Left,5639533477,140,62.4,5639533483,213,3.20,5639533481,212,11.3,5639533479,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851225,141,1,1,15,59,6oxoag5c6zbnn09wx08vz4iak,1,58.7,94.1,2025-04-10T17:18:51.622Z,2025-04-10T17:18:53Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639533551,1,,5639533547,213,3.63,5639533535,140,28.4,5639533531,56,Back,5639533543,212,36.1,5639533539,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851279,142,1,1,16,0,6oxoag5c6zbnn09wx08vz4iak,1,28.4,69.0,2025-04-10T17:18:53.030Z,2025-04-10T17:19:00Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639533839,140,29.6,5639533843,212,22.9,5639533841,141,35.4,5639533845,213,4.77,5639533835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851291,143,1,1,16,7,6oxoag5c6zbnn09wx08vz4iak,1,43.7,22.2,2025-04-10T17:19:00.174Z,2025-04-10T17:19:01Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639533885,56,Back,5639533891,212,15.5,5639533893,213,3.90,5639533887,140,33.0,5639533889,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851357,144,1,1,16,9,6oxoag5c6zbnn09wx08vz4iak,1,31.6,5.5,2025-04-10T17:19:01.566Z,2025-04-10T17:19:09Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639534245,213,2.29,5639534237,56,Back,5639534243,212,25.4,5639534241,141,33.7,5639534239,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851385,145,1,1,16,16,6oxoag5c6zbnn09wx08vz4iak,1,12.3,42.7,2025-04-10T17:19:09.214Z,2025-04-10T17:19:14Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639534381,213,5.22,5639534377,141,12.5,5639534379,212,23.5,5639534375,140,23.2,5639534373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851447,146,1,1,16,21,6oxoag5c6zbnn09wx08vz4iak,0,24.3,13.2,2025-04-10T17:19:14.070Z,2025-04-10T17:19:21Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639534773,213,6.26,5639534771,212,70.0,5639534765,56,Right,5639534775,1,,5639534763,155,,5639534767,140,90.9,5639534769,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851493,124,1,1,16,32,ew0hpuiweoltpsg5f51r2w64t,0,4.6,90.6,2025-04-10T17:19:24.783Z,2025-04-10T17:19:25Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639535047,157,,5639535051,140,37.0,5639535053,141,86.3,5639535049,56,Back,5639535061,213,6.20,5639535065,1,,5639535057,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851535,147,1,1,16,34,6oxoag5c6zbnn09wx08vz4iak,0,63.4,14.4,2025-04-10T17:19:26.582Z,2025-04-10T17:19:29Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639535257,212,40.2,5639535261,1,,5639535259,213,0.16,5639535249,157,,5639535255,141,23.9,5639535253,140,100.0,5639535251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851589,125,5,1,16,36,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,77.1,2025-04-10T17:19:28.938Z,2025-04-10T19:23:56Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639535529,56,Back,5639535531,346,,5639535937,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851663,148,5,1,16,36,6oxoag5c6zbnn09wx08vz4iak,0,101.0,22.9,2025-04-10T17:19:28.938Z,2025-04-10T19:23:57Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639535919,346,,5639535917,56,Center,5639535965,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851711,126,1,1,16,55,ew0hpuiweoltpsg5f51r2w64t,1,4.9,62.0,2025-04-10T17:19:47.759Z,2025-04-10T17:19:48Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639536159,213,4.42,5639536163,237,,5639536157,212,7.9,5639536153,140,2.7,5639536151,56,Back,5639536149,124,,5639536155,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851723,127,1,1,16,56,ew0hpuiweoltpsg5f51r2w64t,1,2.7,50.9,2025-04-10T17:19:48.760Z,2025-04-10T17:19:51Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639536247,140,5.8,5639536251,212,19.0,5639536253,213,4.88,5639536245,56,Back,5639536249,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851771,128,1,1,16,58,ew0hpuiweoltpsg5f51r2w64t,1,6.2,19.1,2025-04-10T17:19:51Z,2025-04-10T17:19:58Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639536499,56,Back,5639536509,1,,5639536507,213,1.15,5639536497,196,,5639536503,141,88.1,5639536501,140,26.4,5639536505,212,51.5,5639536495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851809,129,1,1,17,5,ew0hpuiweoltpsg5f51r2w64t,1,29.9,89.9,2025-04-10T17:19:57.863Z,2025-04-10T17:20:03Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639536739,212,18.5,5639536741,213,3.82,5639536737,141,72.7,5639536733,56,Back,5639536735,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851827,130,1,1,17,10,ew0hpuiweoltpsg5f51r2w64t,1,16.2,72.7,2025-04-10T17:20:03.239Z,2025-04-10T17:20:04Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5639536839,140,6.0,5639536843,212,19.6,5639536841,141,48.5,5639536837,56,Back,5639536845,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851861,131,1,1,17,12,ew0hpuiweoltpsg5f51r2w64t,1,6.7,47.8,2025-04-10T17:20:04.814Z,2025-04-10T17:20:09Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639537045,157,,5639537057,1,,5639537047,56,Back,5639537053,212,45.0,5639537051,141,83.2,5639537049,140,42.9,5639537055,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851869,132,44,1,17,16,ew0hpuiweoltpsg5f51r2w64t,1,46.3,78.6,2025-04-10T17:20:08.555Z,2025-04-10T18:02:18Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639537097,56,Back,5639621459,233,150,5639537099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851865,150,44,1,17,16,6oxoag5c6zbnn09wx08vz4iak,0,53.7,21.4,2025-04-10T17:20:08.556Z,2025-04-10T18:02:19Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639537077,286,,5639621463,233,132,5639537075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851875,133,1,1,17,16,ew0hpuiweoltpsg5f51r2w64t,0,42.9,82.3,2025-04-10T17:20:09.359Z,2025-04-10T17:24:46Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639537107,140,45.5,5639537109,141,76.0,5639537105,56,Back,5639537111,212,5.1,5639537113,213,5.28,5639537103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851871,151,61,1,17,16,6oxoag5c6zbnn09wx08vz4iak,1,51.5,23.6,2025-04-10T17:20:09.397Z,2025-04-10T17:20:09Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639537101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851913,153,1,1,17,18,6oxoag5c6zbnn09wx08vz4iak,1,51.8,42.5,2025-04-10T17:20:11.385Z,2025-04-10T17:20:13Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639537351,56,Center,5639537353,140,60.0,5639537355,141,30.4,5639537359,213,5.52,5639537357,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851943,154,1,1,17,21,6oxoag5c6zbnn09wx08vz4iak,1,60.0,30.4,2025-04-10T17:20:13.644Z,2025-04-10T17:20:16Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639537503,56,Center,5639537511,213,1.99,5639537505,140,52.7,5639537509,212,19.0,5639537507,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798851945,155,1,1,17,24,6oxoag5c6zbnn09wx08vz4iak,0,53.9,60.9,2025-04-10T17:20:16.620Z,2025-04-10T19:11:49Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639537523,56,Center,5639537529,212,9.8,5639537525,140,61.8,5639537527,141,68.7,5639537531,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798852001,134,8,1,17,28,ew0hpuiweoltpsg5f51r2w64t,1,25.1,20.0,2025-04-10T17:20:21.365Z,2025-04-10T17:57:18Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639537853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
