id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797300833,30,1,1,2,39,eujf9nqky8c5jnahb2f76m86o,0,28.0,20.7,2025-04-06T15:03:55.617Z,2025-04-06T15:03:56Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630846149,140,38.8,5630846155,213,5.67,5630846145,3,,5630846153,212,13.9,5630846147,56,Back,5630846151,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797300879,37,1,1,2,41,uqspd1bx7f6mq8ohj50u1k1k,0,53.7,88.1,2025-04-06T15:03:57.795Z,2025-04-06T15:04:00Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5630846417,141,63.1,5630846415,140,91.7,5630846411,157,,5630846423,1,,5630846419,212,43.4,5630846413,56,Center,5630846421,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301033,32,1,1,2,50,eujf9nqky8c5jnahb2f76m86o,1,10.2,44.3,2025-04-06T15:04:07.056Z,2025-04-06T15:04:10Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5630847141,140,15.9,5630847137,123,,5630847139,56,Back,5630847145,212,19.1,5630847143,141,17.6,5630847147,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301049,33,1,1,2,54,eujf9nqky8c5jnahb2f76m86o,1,16.7,16.7,2025-04-06T15:04:10.249Z,2025-04-06T15:04:12Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5630847239,141,24.6,5630847235,56,Back,5630847237,140,26.1,5630847241,212,11.2,5630847243,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301075,34,1,1,2,55,eujf9nqky8c5jnahb2f76m86o,1,26.3,24.6,2025-04-06T15:04:11.864Z,2025-04-06T15:04:14Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630847393,140,30.2,5630847401,212,8.5,5630847397,141,35.5,5630847391,56,Back,5630847403,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301099,35,1,1,2,57,eujf9nqky8c5jnahb2f76m86o,1,30.2,35.5,2025-04-06T15:04:14.016Z,2025-04-06T15:04:15Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630847497,141,25.3,5630847501,213,4.56,5630847499,212,7.0,5630847495,140,29.2,5630847491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301145,36,1,1,2,58,eujf9nqky8c5jnahb2f76m86o,1,29.2,25.3,2025-04-06T15:04:15.001Z,2025-04-06T15:04:18Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630847745,213,4.23,5630847735,140,22.2,5630847733,56,Back,5630847741,212,15.8,5630847737,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301167,37,1,1,3,1,eujf9nqky8c5jnahb2f76m86o,1,22.2,4.7,2025-04-06T15:04:17.889Z,2025-04-06T15:04:20Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630847853,140,26.6,5630847859,213,1.19,5630847855,141,21.8,5630847851,56,Back,5630847857,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301221,38,1,1,3,4,eujf9nqky8c5jnahb2f76m86o,1,26.6,22.5,2025-04-06T15:04:20.400Z,2025-04-06T15:04:24Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630848131,141,73.8,5630848129,140,26.7,5630848137,1,,5630848135,213,1.57,5630848127,56,Back,5630848133,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301291,39,1,1,3,8,eujf9nqky8c5jnahb2f76m86o,1,34.6,69.4,2025-04-06T15:04:24.657Z,2025-04-06T15:04:30Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630848521,213,5.87,5630848509,140,41.8,5630848513,141,64.5,5630848505,56,Back,5630848517,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301279,38,83,1,3,13,uqspd1bx7f6mq8ohj50u1k1k,0,63.8,37.7,2025-04-06T15:04:29.364Z,2025-04-06T15:04:31Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630848593,399,auv81snxkpk2ybxzi8giy5azt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301297,40,61,1,3,13,eujf9nqky8c5jnahb2f76m86o,0,38.4,63.0,2025-04-06T15:04:30.083Z,2025-04-06T15:04:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630848547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301451,40,1,1,3,22,uqspd1bx7f6mq8ohj50u1k1k,1,90.4,85.7,2025-04-06T15:04:38.499Z,2025-04-06T15:18:14Z,94s19kazaywfzrg007vsha6wa,R. Alte,1.0,,5630849467,213,4.67,5630849447,56,Center,5630849445,155,,5630929791,210,15,5630849455,141,64.9,5630849443,2,,5630849449,140,89.8,5630849461,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301467,41,15,1,3,24,uqspd1bx7f6mq8ohj50u1k1k,1,90.2,62.1,2025-04-06T15:04:40.539Z,2025-04-06T15:18:15Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630929869,147,61.2,5630929863,103,19,5630929853,29,,5630929911,233,41,5630928653,82,,5630929867,146,90.8,5630929871,230,99.0,5630849561,17,,5630929855,55,5630849557,22,,40,5630929875,231,51.6,5630929861,102,5630928649,72,,5630849565,56,Center,5630929851,80,,,,48.2,,,,,,,,,,,,,
2797301517,41,10,1,3,24,eujf9nqky8c5jnahb2f76m86o,1,9.2,38.8,2025-04-06T15:04:40.639Z,2025-04-06T17:13:44Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5630849859,56,Back,5630849855,94,,5630929967,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301591,42,1,1,3,27,uqspd1bx7f6mq8ohj50u1k1k,1,70.0,69.3,2025-04-06T15:04:43.516Z,2025-04-06T15:04:49Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5630850211,212,14.9,5630850207,140,75.6,5630850209,141,89.4,5630850213,213,1.16,5630850205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301525,42,43,1,3,28,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-06T15:04:44.744Z,2025-04-06T15:04:46Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5630850027,144,56,5630849889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301649,43,1,1,3,33,uqspd1bx7f6mq8ohj50u1k1k,1,87.7,89.6,2025-04-06T15:04:49.300Z,2025-04-06T15:04:53Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630850531,212,15.0,5630850533,213,3.10,5630850523,56,Left,5630850529,141,90.5,5630850525,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301673,44,1,1,3,36,uqspd1bx7f6mq8ohj50u1k1k,1,69.2,82.0,2025-04-06T15:04:52.987Z,2025-04-06T15:04:54Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630850641,141,57.6,5630850637,56,Center,5630850639,140,57.4,5630850645,213,4.07,5630850643,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301743,45,1,1,3,38,uqspd1bx7f6mq8ohj50u1k1k,1,57.4,57.6,2025-04-06T15:04:54.292Z,2025-04-06T15:04:58Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5630850981,213,5.20,5630850979,212,35.6,5630850975,140,73.2,5630850961,56,Right,5630850983,1,,5630850977,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301809,46,1,1,3,41,uqspd1bx7f6mq8ohj50u1k1k,1,68.5,18.9,2025-04-06T15:04:58.027Z,2025-04-06T15:05:01Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630851267,212,7.9,5630851257,140,64.0,5630851271,213,2.21,5630851255,56,Center,5630851261,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301865,47,1,1,3,45,uqspd1bx7f6mq8ohj50u1k1k,1,64.0,10.1,2025-04-06T15:05:01.387Z,2025-04-06T15:05:06Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630851577,212,13.5,5630851575,141,12.8,5630851571,56,Right,5630851579,213,0.14,5630851573,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301871,48,1,1,3,49,uqspd1bx7f6mq8ohj50u1k1k,0,91.7,16.5,2025-04-06T15:05:05.835Z,2025-04-06T15:05:07Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630851631,141,36.7,5630851635,213,1.54,5630851633,212,13.7,5630851627,56,Center,5630851623,2,,5630851629,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301917,43,12,1,3,51,eujf9nqky8c5jnahb2f76m86o,1,4.5,57.9,2025-04-06T15:05:07.880Z,2025-04-06T15:05:37Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5630851911,212,6.6,5630851905,56,Back,5630851913,213,1.83,5630851909,141,67.3,5630851907,140,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301997,44,12,1,3,53,eujf9nqky8c5jnahb2f76m86o,1,3.0,67.3,2025-04-06T15:05:09.737Z,2025-04-06T15:05:14Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630852383,141,59.7,5630852385,212,38.6,5630852381,140,39.4,5630852387,213,6.15,5630852379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301953,49,1,1,3,54,uqspd1bx7f6mq8ohj50u1k1k,1,60.5,39.4,2025-04-06T15:05:10.883Z,2025-04-06T15:05:11Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630852101,56,Center,5630852111,141,33.0,5630852121,213,5.72,5630852105,140,67.0,5630852117,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301985,50,1,1,3,55,uqspd1bx7f6mq8ohj50u1k1k,0,67.0,33.0,2025-04-06T15:05:11.619Z,2025-04-06T15:05:13Z,15823p8n34f7coivq6wq687is,W. Igor,,,5630852309,213,3.32,5630852301,140,52.1,5630852305,141,28.9,5630852299,56,Center,5630852307,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302085,46,1,1,4,2,eujf9nqky8c5jnahb2f76m86o,0,67.0,80.6,2025-04-06T15:05:18.377Z,2025-04-06T15:05:19Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5630852871,213,4.29,5630852867,212,9.3,5630852861,56,Center,5630852865,141,68.1,5630852863,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302159,52,1,1,4,4,uqspd1bx7f6mq8ohj50u1k1k,1,30.1,48.4,2025-04-06T15:05:20.883Z,2025-04-06T15:05:24Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5630853203,141,64.9,5630853205,212,14.0,5630853207,213,2.21,5630853199,56,Back,5630853201,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302169,53,50,1,4,7,uqspd1bx7f6mq8ohj50u1k1k,1,25.8,73.4,2025-04-06T15:05:23.835Z,2025-04-06T15:05:27Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630853247,56,Back,5630853389,233,47,5630853249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302183,47,7,1,4,7,eujf9nqky8c5jnahb2f76m86o,0,74.2,26.6,2025-04-06T15:05:23.836Z,2025-04-06T15:05:28Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630853345,233,53,5630853321,286,,5630853317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302295,54,4,1,4,13,uqspd1bx7f6mq8ohj50u1k1k,1,18.0,89.9,2025-04-06T15:05:30.041Z,2025-04-06T15:05:37Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630854031,285,,5630854023,13,,5630854061,233,48,5630854029,152,,5630854025,295,,5630854027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302283,48,4,1,4,13,eujf9nqky8c5jnahb2f76m86o,0,82.0,10.1,2025-04-06T15:05:30.042Z,2025-04-06T15:05:37Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5630854021,286,,5630854013,13,,5630854019,152,,5630854097,233,54,5630854015,295,,5630854017,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302923,55,1,1,4,47,uqspd1bx7f6mq8ohj50u1k1k,0,18.5,89.3,2025-04-06T15:06:04.044Z,2025-04-06T15:06:05Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5630857117,212,49.6,5630857107,152,,5630857113,141,69.9,5630857125,1,,5630857109,56,Center,5630857103,5,,5630857105,157,,5630857121,213,6.01,5630857111,140,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302969,49,1,1,4,50,eujf9nqky8c5jnahb2f76m86o,0,28.4,14.1,2025-04-06T15:06:06.417Z,2025-04-06T17:14:47Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630857335,141,0.0,5630857333,140,41.5,5630857339,213,5.61,5630857337,212,17.5,5630857329,3,,5630857331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302977,50,5,1,4,51,eujf9nqky8c5jnahb2f76m86o,0,44.0,-1.6,2025-04-06T15:06:07.675Z,2025-04-06T15:06:14Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630857357,56,Back,5630857675,233,56,5630857359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303017,56,5,1,4,52,uqspd1bx7f6mq8ohj50u1k1k,1,56.0,101.6,2025-04-06T15:06:08.419Z,2025-04-06T15:06:13Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5630857599,347,,5630857597,56,Left,5630857637,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303155,57,1,1,5,0,uqspd1bx7f6mq8ohj50u1k1k,1,51.8,100.0,2025-04-06T15:06:16.899Z,2025-04-06T15:06:20Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630858511,141,75.6,5630858513,212,18.8,5630858509,140,45.7,5630858515,213,4.36,5630858505,107,,5630858507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303173,58,1,1,5,3,uqspd1bx7f6mq8ohj50u1k1k,0,45.7,75.6,2025-04-06T15:06:19.890Z,2025-04-06T15:06:21Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630858617,212,46.4,5630858609,157,,5630858619,213,0.13,5630858613,140,89.5,5630858615,141,84.2,5630858621,1,,5630858611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303231,52,1,1,5,5,eujf9nqky8c5jnahb2f76m86o,1,9.8,13.7,2025-04-06T15:06:21.857Z,2025-04-06T15:06:23Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5630858807,56,Back,5630858817,213,1.86,5630858815,212,14.6,5630858809,140,5.8,5630858813,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303271,53,1,1,5,7,eujf9nqky8c5jnahb2f76m86o,1,5.5,33.7,2025-04-06T15:06:23.346Z,2025-04-06T15:06:26Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5630859093,212,24.9,5630859087,140,28.9,5630859095,213,6.11,5630859089,141,27.4,5630859083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303281,54,61,1,5,9,eujf9nqky8c5jnahb2f76m86o,0,28.5,27.6,2025-04-06T15:06:26.129Z,2025-04-06T17:15:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630859135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303307,60,1,1,5,10,uqspd1bx7f6mq8ohj50u1k1k,1,61.1,73.3,2025-04-06T15:06:26.955Z,2025-04-06T15:06:28Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630859267,212,12.9,5630859265,141,91.8,5630859261,56,Left,5630859263,140,63.9,5630859269,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303317,61,1,1,5,12,uqspd1bx7f6mq8ohj50u1k1k,0,64.8,89.4,2025-04-06T15:06:28.275Z,2025-04-06T15:06:28Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630859317,213,5.59,5630859309,56,Left,5630859313,141,79.9,5630859315,212,10.1,5630859311,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303349,55,8,1,5,12,eujf9nqky8c5jnahb2f76m86o,1,23.0,6.5,2025-04-06T15:06:29.089Z,2025-04-06T17:57:33Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5630859493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303377,56,5,1,5,13,eujf9nqky8c5jnahb2f76m86o,0,25.8,-1.5,2025-04-06T15:06:29.433Z,2025-04-06T17:57:31Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5630859611,56,Back,5630859641,233,62,5630859613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303359,62,5,1,5,14,uqspd1bx7f6mq8ohj50u1k1k,1,74.2,101.5,2025-04-06T15:06:30.763Z,2025-04-06T15:06:33Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630859615,233,56,5630859529,347,,5630859527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303391,63,1,1,5,15,uqspd1bx7f6mq8ohj50u1k1k,1,70.6,100.0,2025-04-06T15:06:31.763Z,2025-04-06T15:06:34Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5630859717,141,86.2,5630859715,140,67.7,5630859711,107,,5630859721,213,4.43,5630859719,212,11.1,5630859713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303423,64,1,1,5,18,uqspd1bx7f6mq8ohj50u1k1k,0,78.8,91.7,2025-04-06T15:06:34.715Z,2025-04-06T15:06:37Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5630859911,2,,5630859931,141,52.7,5630859923,56,Center,5630859915,155,,5630859927,140,88.9,5630859933,212,28.6,5630859935,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303467,57,12,1,5,22,eujf9nqky8c5jnahb2f76m86o,1,9.7,47.5,2025-04-06T15:06:38.872Z,2025-04-06T15:06:41Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630860167,213,0.53,5630860193,15,,5630860159,56,Back,5630860163,141,60.3,5630860165,212,17.4,5630860161,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303545,58,1,1,5,25,eujf9nqky8c5jnahb2f76m86o,1,24.0,60.3,2025-04-06T15:06:41.433Z,2025-04-06T15:06:42Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5630860555,56,Back,5630860553,155,,5630860559,141,47.9,5630860563,213,5.74,5630860557,140,37.4,5630860561,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303553,59,44,1,5,25,eujf9nqky8c5jnahb2f76m86o,1,37.7,41.7,2025-04-06T15:06:41.514Z,2025-04-06T18:13:05Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5630860587,285,,5630860647,233,65,5630860585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303519,65,44,1,5,25,uqspd1bx7f6mq8ohj50u1k1k,0,62.3,58.3,2025-04-06T15:06:41.515Z,2025-04-06T18:13:05Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5630860425,286,,5630860423,56,Center,5630860685,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303593,60,1,1,5,25,eujf9nqky8c5jnahb2f76m86o,1,37.3,47.0,2025-04-06T15:06:41.832Z,2025-04-06T17:57:40Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5630860811,56,Back,5630860819,213,2.00,5630860813,140,32.7,5631179833,156,,5630860809,3,,5630860815,141,62.7,5630860817,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303611,61,1,1,5,27,eujf9nqky8c5jnahb2f76m86o,0,32.7,62.7,2025-04-06T15:06:43.947Z,2025-04-06T15:06:45Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5630860869,155,,5630860881,212,31.6,5630860877,140,61.6,5630860883,213,0.29,5630860873,56,Center,5630860879,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303727,67,1,1,5,31,uqspd1bx7f6mq8ohj50u1k1k,1,30.4,15.5,2025-04-06T15:06:47.371Z,2025-04-06T15:06:51Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5630861557,212,26.6,5630861553,141,30.7,5630861559,213,2.74,5630861545,56,Back,5630861549,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303739,68,1,1,5,34,uqspd1bx7f6mq8ohj50u1k1k,1,9.0,29.8,2025-04-06T15:06:50.939Z,2025-04-06T15:06:52Z,8u1ii0vmhpub1p2gbsk1w7yzt,M. Lansing,,,5630861685,213,0.09,5630861677,140,23.9,5630861683,212,15.7,5630861675,56,Back,5630861679,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303867,69,1,1,5,36,uqspd1bx7f6mq8ohj50u1k1k,1,25.4,29.5,2025-04-06T15:06:52.604Z,2025-04-06T15:06:57Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5630862251,212,20.4,5630862247,140,13.8,5630862249,141,53.6,5630862253,213,2.21,5630862245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303917,70,1,1,5,40,uqspd1bx7f6mq8ohj50u1k1k,1,24.5,66.4,2025-04-06T15:06:56.907Z,2025-04-06T15:07:00Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5630862501,141,69.6,5630862505,213,0.18,5630862499,140,35.9,5630862503,212,12.2,5630862497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303977,71,1,1,5,44,uqspd1bx7f6mq8ohj50u1k1k,0,34.2,71.2,2025-04-06T15:07:00.427Z,2025-04-06T15:07:03Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5630862799,141,53.1,5630862793,155,,5630862795,56,Center,5630862797,140,74.8,5630862801,212,44.4,5630862805,1,,5630862803,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304005,62,1,1,5,47,eujf9nqky8c5jnahb2f76m86o,0,19.3,31.2,2025-04-06T15:07:04.072Z,2025-04-06T15:07:04Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630862933,56,Back,5630862939,141,22.1,5630862935,140,23.7,5630862941,212,7.7,5630862945,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304111,72,1,1,5,50,uqspd1bx7f6mq8ohj50u1k1k,0,65.9,58.2,2025-04-06T15:07:06.731Z,2025-04-06T15:07:10Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5630863405,140,72.9,5630863401,196,,5630863411,213,4.89,5630863409,212,41.6,5630863403,56,Right,5630863413,1,,5630863407,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304129,73,5,1,5,53,uqspd1bx7f6mq8ohj50u1k1k,0,74.3,-1.6,2025-04-06T15:07:10.013Z,2025-04-06T15:07:32Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5630863505,56,Right,5630865253,233,63,5630863507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304429,63,5,1,5,54,eujf9nqky8c5jnahb2f76m86o,1,26.4,101.8,2025-04-06T15:07:10.795Z,2025-04-06T15:07:33Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5630865189,233,73,5630865131,56,Back,5630865133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
