id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2815393497,469,1,2,53,18,8q6cv8g4bd3xdl7m88kll16na,1,15.0,82.6,2025-05-16T19:13:11.379Z,2025-05-16T19:13:12Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730794935,56,Back,5730794941,212,10.6,5730794943,213,1.14,5730794939,141,96.8,5730794937,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393527,470,3,2,53,19,8q6cv8g4bd3xdl7m88kll16na,0,23.3,95.0,2025-05-16T19:13:12.603Z,2025-05-16T19:13:15Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730795163,211,,5730795123,285,,5730795121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393565,405,1,2,53,24,crlocdyqyb1fdhck54qxs65rl,0,65.0,20.1,2025-05-16T19:13:16.877Z,2025-05-16T19:33:58Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730795397,141,29.7,5730795393,56,Center,5730795401,213,1.90,5730795399,212,6.9,5730795395,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393675,471,1,2,53,25,8q6cv8g4bd3xdl7m88kll16na,1,48.0,68.3,2025-05-16T19:13:18.244Z,2025-05-16T19:13:24Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730796019,141,87.9,5730796017,140,64.3,5730796023,213,0.66,5730796021,212,21.7,5730796015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393641,406,83,2,53,29,crlocdyqyb1fdhck54qxs65rl,0,29.9,10.9,2025-05-16T19:13:22.140Z,2025-05-16T19:13:29Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5730796375,399,2rny9fva4m8awyltbc4ipftw4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393715,472,1,2,53,31,8q6cv8g4bd3xdl7m88kll16na,1,65.0,91.5,2025-05-16T19:13:24.148Z,2025-05-16T19:13:27Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730796243,212,10.0,5730796241,141,87.7,5730796245,213,3.40,5730796237,56,Left,5730796239,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393735,473,1,2,53,34,8q6cv8g4bd3xdl7m88kll16na,1,55.9,77.7,2025-05-16T19:13:27.003Z,2025-05-16T19:13:32Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730796325,140,49.8,5730796327,141,47.1,5730796331,212,21.8,5730796337,213,4.41,5730796323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393805,474,1,2,53,39,8q6cv8g4bd3xdl7m88kll16na,1,53.0,40.3,2025-05-16T19:13:31.827Z,2025-05-16T19:13:34Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730796771,141,33.5,5730796773,212,7.0,5730796767,56,Center,5730796769,140,58.0,5730796775,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393827,475,1,2,53,41,8q6cv8g4bd3xdl7m88kll16na,1,58.0,33.5,2025-05-16T19:13:34.051Z,2025-05-16T19:13:36Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5730796897,141,60.8,5730796893,56,Center,5730796899,212,19.6,5730796901,213,1.90,5730796895,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815393879,476,1,2,53,43,8q6cv8g4bd3xdl7m88kll16na,1,54.0,64.7,2025-05-16T19:13:36.052Z,2025-05-16T19:13:39Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730797241,212,24.2,5730797243,213,0.91,5730797237,140,68.1,5730797239,141,92.9,5730797235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394007,477,1,2,53,46,8q6cv8g4bd3xdl7m88kll16na,1,68.1,92.9,2025-05-16T19:13:39.276Z,2025-05-16T19:13:46Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730797923,140,72.7,5730797921,56,Left,5730797927,212,4.9,5730797929,213,0.21,5730797925,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394011,478,50,2,53,53,8q6cv8g4bd3xdl7m88kll16na,1,89.8,86.0,2025-05-16T19:13:46.508Z,2025-05-16T20:09:59Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730797955,56,Left,5730798291,233,407,5730797957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394051,407,7,2,53,53,crlocdyqyb1fdhck54qxs65rl,1,10.2,14.0,2025-05-16T19:13:46.509Z,2025-05-16T20:09:58Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730798247,233,478,5730798171,285,,5730798169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815411391,540,1,2,53,54,crlocdyqyb1fdhck54qxs65rl,1,13.3,8.5,2025-05-16T19:13:46.985Z,2025-05-16T19:34:46Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730895255,141,10.1,5730895259,213,0.37,5730895257,212,3.0,5730895251,56,Back,5730895253,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394083,409,1,2,53,57,crlocdyqyb1fdhck54qxs65rl,0,11.9,13.2,2025-05-16T19:13:50.438Z,2025-05-16T19:13:52Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5730798369,141,13.2,5730798363,155,,5730798367,140,46.8,5730798377,1,,5730798373,213,0.00,5730798371,212,36.6,5730798365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394141,480,1,2,54,1,8q6cv8g4bd3xdl7m88kll16na,1,46.8,84.0,2025-05-16T19:13:53.676Z,2025-05-16T19:13:55Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730798655,56,Back,5730798659,141,65.3,5730798657,140,37.5,5730798663,213,4.06,5730798661,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394219,481,1,2,54,2,8q6cv8g4bd3xdl7m88kll16na,1,37.5,65.3,2025-05-16T19:13:55.467Z,2025-05-16T19:14:00Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730799105,141,25.7,5730799109,213,5.01,5730799101,56,Back,5730799103,140,45.5,5730799107,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394253,482,1,2,54,7,8q6cv8g4bd3xdl7m88kll16na,1,45.5,25.7,2025-05-16T19:14:00.388Z,2025-05-16T19:14:03Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730799325,56,Back,5730799333,213,1.64,5730799327,140,44.4,5730799331,212,17.1,5730799329,141,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394361,483,1,2,54,10,8q6cv8g4bd3xdl7m88kll16na,1,46.8,53.2,2025-05-16T19:14:02.804Z,2025-05-16T19:14:09Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730799905,141,74.1,5730799909,213,1.13,5730799903,140,53.2,5730799901,56,Center,5730799907,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394395,484,1,2,54,17,8q6cv8g4bd3xdl7m88kll16na,1,53.2,74.1,2025-05-16T19:14:09.684Z,2025-05-16T19:14:12Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730800147,140,58.3,5730800149,141,86.5,5730800151,212,10.0,5730800153,213,1.00,5730800145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394441,485,1,2,54,19,8q6cv8g4bd3xdl7m88kll16na,1,58.6,86.5,2025-05-16T19:14:12.427Z,2025-05-16T19:14:15Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730800395,213,4.50,5730800387,56,Center,5730800393,212,22.7,5730800391,141,53.8,5730800389,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394469,486,1,2,54,22,8q6cv8g4bd3xdl7m88kll16na,1,54.1,53.8,2025-05-16T19:14:15.099Z,2025-05-16T19:14:17Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730800519,212,27.6,5730800513,56,Right,5730800517,141,13.8,5730800521,213,4.88,5730800515,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394543,487,1,2,54,24,8q6cv8g4bd3xdl7m88kll16na,1,58.6,13.8,2025-05-16T19:14:17.523Z,2025-05-16T19:14:22Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730800951,141,6.6,5730800953,212,7.0,5730800949,140,63.4,5730800947,56,Right,5730800955,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394603,488,1,2,54,29,8q6cv8g4bd3xdl7m88kll16na,1,64.4,17.0,2025-05-16T19:14:22.572Z,2025-05-16T19:14:25Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730801315,140,72.4,5730801321,212,10.5,5730801317,141,26.2,5730801311,56,Center,5730801325,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394589,410,83,2,54,32,crlocdyqyb1fdhck54qxs65rl,0,20.6,68.7,2025-05-16T19:14:24.750Z,2025-05-16T19:14:31Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730801947,399,4krwgfspxdgpq1pli11b04iga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394679,489,1,2,54,32,8q6cv8g4bd3xdl7m88kll16na,1,72.3,27.0,2025-05-16T19:14:25.076Z,2025-05-16T19:14:29Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730801773,141,6.0,5730801771,140,88.4,5730801777,213,5.58,5730801769,56,Right,5730801775,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394703,490,1,2,54,36,8q6cv8g4bd3xdl7m88kll16na,0,88.4,6.0,2025-05-16T19:14:29.371Z,2025-05-16T19:14:31Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730801917,213,1.74,5730801881,141,11.3,5730801875,155,,5730801879,140,87.8,5730801877,56,Right,5730801873,2,,5730801915,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394743,491,15,2,54,39,8q6cv8g4bd3xdl7m88kll16na,1,91.1,30.3,2025-05-16T19:14:31.681Z,2025-05-16T21:47:06Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5730802807,147,39.0,5730802809,230,99.7,5730802557,20,,5730802161,63,,5730802163,56,Center,5730802805,146,95.4,5730802803,100,,5730802801,458,,5730802159,22,5730802829,233,411,5730802561,82,5730802795,78,,5730802799,103,,19,5730802797,102,48.4,,5730802811,231,,,,,,,,,48.2
2815394727,411,10,2,54,39,crlocdyqyb1fdhck54qxs65rl,1,4.6,61.0,2025-05-16T19:14:31.781Z,2025-05-16T19:14:44Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730802897,233,491,5730802045,56,Back,5730802043,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394875,413,1,2,54,42,crlocdyqyb1fdhck54qxs65rl,1,15.9,91.2,2025-05-16T19:14:35.022Z,2025-05-16T19:14:43Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5730802859,140,36.6,5730802857,56,Back,5730802869,212,25.3,5730802865,141,72.1,5730802873,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394983,414,1,2,54,50,crlocdyqyb1fdhck54qxs65rl,0,62.2,52.4,2025-05-16T19:14:43.205Z,2025-05-16T19:14:50Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730803515,141,0.0,5730803521,1,,5730803517,212,38.4,5730803511,56,Right,5730803513,140,74.9,5730803519,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815394997,415,5,2,54,57,crlocdyqyb1fdhck54qxs65rl,0,75.6,-0.6,2025-05-16T19:14:50.180Z,2025-05-16T20:49:19Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730804205,233,492,5730803571,347,,5730803569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395089,492,5,2,54,57,8q6cv8g4bd3xdl7m88kll16na,1,24.4,100.6,2025-05-16T19:14:50.180Z,2025-05-16T20:49:19Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5730804161,233,415,5730804073,347,,5730804071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395141,416,18,2,55,9,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:15:01.824Z,2025-05-16T19:15:03Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5730804373,59,17,5730804371,44,Midfielder,5730804489,55,417,5730804369,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395153,417,19,2,55,9,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-16T19:15:01.825Z,2025-05-16T19:15:03Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5730804435,59,18,5730804425,42,,5730804443,55,416,5730804441,44,Midfielder,5730804439,293,5,5730804437,292,6,5730804433,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395351,494,1,2,55,22,8q6cv8g4bd3xdl7m88kll16na,1,21.3,100.0,2025-05-16T19:15:14.995Z,2025-05-16T19:15:16Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5730805539,56,Back,5730805537,107,,5730805545,212,12.8,5730805543,141,84.1,5730805541,140,25.5,5730805547,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395373,495,1,2,55,23,8q6cv8g4bd3xdl7m88kll16na,1,25.5,84.1,2025-05-16T19:15:15.780Z,2025-05-16T19:15:17Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730805669,141,64.1,5730805667,140,17.8,5730805673,213,4.18,5730805671,212,15.8,5730805665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395387,496,1,2,55,24,8q6cv8g4bd3xdl7m88kll16na,1,17.8,64.1,2025-05-16T19:15:16.971Z,2025-05-16T19:15:18Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730805755,56,Back,5730805761,212,19.2,5730805763,213,1.90,5730805759,141,90.8,5730805757,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395417,497,1,2,55,25,8q6cv8g4bd3xdl7m88kll16na,1,11.8,90.8,2025-05-16T19:15:18.220Z,2025-05-16T19:15:20Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730805935,141,57.3,5730805939,213,4.39,5730805937,212,24.0,5730805931,56,Back,5730805933,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395515,498,1,2,55,28,8q6cv8g4bd3xdl7m88kll16na,1,4.5,57.3,2025-05-16T19:15:20.668Z,2025-05-16T19:15:26Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730806507,212,39.0,5730806503,140,40.7,5730806501,56,Back,5730806509,213,0.23,5730806505,141,70.3,5730806511,1,,5730806499,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395519,499,43,2,55,33,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-16T19:15:25.955Z,2025-05-16T20:14:42Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730806543,56,Back,5730806545,285,0,5731067251,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395541,500,1,2,55,33,8q6cv8g4bd3xdl7m88kll16na,0,40.7,70.3,2025-05-16T19:15:26.067Z,2025-05-16T19:15:32Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730806629,56,Center,5730806637,213,0.13,5730806633,141,72.7,5730806631,140,52.8,5730806627,168,,5730806625,3,,5730806635,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395583,419,1,2,55,34,crlocdyqyb1fdhck54qxs65rl,1,48.0,49.9,2025-05-16T19:15:26.926Z,2025-05-16T19:15:30Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5730806845,140,57.4,5730806851,213,1.03,5730806849,212,19.1,5730806847,141,73.9,5730806843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395627,420,1,2,55,37,crlocdyqyb1fdhck54qxs65rl,0,59.2,81.1,2025-05-16T19:15:29.862Z,2025-05-16T19:15:33Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730807147,212,44.4,5730807143,140,100.0,5730807141,56,Left,5730807149,213,0.07,5730807145,141,85.9,5730807151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395729,421,5,2,55,40,crlocdyqyb1fdhck54qxs65rl,0,101.2,83.2,2025-05-16T19:15:33.261Z,2025-05-16T20:49:20Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730807715,56,Left,5730807813,233,501,5730807717,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395727,501,5,2,55,40,8q6cv8g4bd3xdl7m88kll16na,1,-1.2,16.8,2025-05-16T19:15:33.261Z,2025-05-16T20:49:20Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5730807705,56,Back,5730807707,346,,5730807789,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395771,502,1,2,55,49,8q6cv8g4bd3xdl7m88kll16na,1,4.2,44.7,2025-05-16T19:15:41.940Z,2025-05-16T19:15:44Z,cpcjoijkj6xhmcbfnyuarh1hx,J. Storevik,,,5730807973,237,,5730807947,124,,5730807949,56,Back,5730807955,212,12.2,5730807951,140,9.0,5730807953,141,28.3,5730807957,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395775,503,1,2,55,50,8q6cv8g4bd3xdl7m88kll16na,1,9.0,28.3,2025-05-16T19:15:42.788Z,2025-05-16T19:15:44Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730807985,56,Back,5730807993,213,5.20,5730807991,212,15.6,5730807989,141,8.0,5730807987,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395797,504,1,2,55,51,8q6cv8g4bd3xdl7m88kll16na,1,16.0,8.0,2025-05-16T19:15:44.139Z,2025-05-16T19:15:46Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5730808097,140,11.3,5730808099,141,15.0,5730808103,213,2.37,5730808095,56,Back,5730808101,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395841,505,1,2,55,53,8q6cv8g4bd3xdl7m88kll16na,0,13.9,8.3,2025-05-16T19:15:46.045Z,2025-05-16T19:15:48Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5730808357,213,0.11,5730808353,141,13.8,5730808351,140,47.1,5730808359,1,,5730808355,212,35.1,5730808347,155,,5730808349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395853,422,1,2,55,56,crlocdyqyb1fdhck54qxs65rl,0,56.4,83.8,2025-05-16T19:15:49.382Z,2025-05-16T19:15:50Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5730808449,213,5.73,5730808441,56,Center,5730808443,140,65.6,5730808447,212,11.4,5730808439,3,,5730808445,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395877,506,1,2,55,58,8q6cv8g4bd3xdl7m88kll16na,0,39.8,22.3,2025-05-16T19:15:51.140Z,2025-05-16T19:15:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730808605,213,0.62,5730808599,140,45.5,5730808603,212,7.4,5730808601,141,28.6,5730808597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395905,423,8,2,56,0,crlocdyqyb1fdhck54qxs65rl,1,60.8,70.0,2025-05-16T19:15:53.005Z,2025-05-16T19:15:53Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5730808735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395935,425,1,2,56,1,crlocdyqyb1fdhck54qxs65rl,1,69.0,69.3,2025-05-16T19:15:54.109Z,2025-05-16T19:15:54Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5730808855,141,79.9,5730808851,56,Left,5730808853,140,65.5,5730808857,212,8.1,5730808859,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395955,426,1,2,56,2,crlocdyqyb1fdhck54qxs65rl,0,65.5,79.9,2025-05-16T19:15:54.630Z,2025-05-16T19:15:55Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730808973,141,69.4,5730808971,140,68.9,5730808977,213,5.18,5730808975,212,8.0,5730808969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815395985,507,8,2,56,5,8q6cv8g4bd3xdl7m88kll16na,1,27.3,33.8,2025-05-16T19:15:58.244Z,2025-05-16T19:15:58Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730809151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396071,509,4,2,56,9,8q6cv8g4bd3xdl7m88kll16na,1,56.2,27.4,2025-05-16T19:16:02.036Z,2025-05-16T19:16:09Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730809679,233,427,5730809633,265,,5730809631,152,,5730809635,286,,5730809627,13,,5730809629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396039,427,4,2,56,9,crlocdyqyb1fdhck54qxs65rl,0,43.8,72.6,2025-05-16T19:16:02.037Z,2025-05-16T19:16:10Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730809485,152,,5730809691,233,509,5730809487,265,,5730809483,56,Back,5730809481,13,,5730809489,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396405,510,1,2,56,30,8q6cv8g4bd3xdl7m88kll16na,0,61.4,26.2,2025-05-16T19:16:23.413Z,2025-05-16T19:59:52Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5730811431,212,47.3,5730811437,1,,5730811419,152,,5730811425,141,59.1,5730811417,155,,5731005173,189,,5730811423,140,100.0,5730811421,56,Center,5730811415,5,5730811435,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,
2815396675,428,5,2,56,31,crlocdyqyb1fdhck54qxs65rl,1,-1.6,44.8,2025-05-16T19:16:23.638Z,2025-05-16T20:49:21Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5730813163,233,512,5730813049,346,,5730813047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396417,512,5,2,56,31,8q6cv8g4bd3xdl7m88kll16na,0,101.6,55.2,2025-05-16T19:16:23.638Z,2025-05-16T20:49:21Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730811535,56,Center,5730813201,233,428,5730811537,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396415,511,43,2,56,32,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-16T19:16:24.971Z,2025-05-16T19:59:42Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730861451,29,0,5731005083,144,13,5730861463,215,0,5730861461,103,20.8,5730811493,56,Center,5730811491,17,0,5730811489,22,0,5730861353,20,0,5730861449,75,5730861459,102,37.5,5730861467,231,5730861465,230,97.8,5730861455,55,51.3,510,,,,0,,,,,,,,,,,
2815396833,429,1,2,57,1,crlocdyqyb1fdhck54qxs65rl,0,3.7,43.4,2025-05-16T19:16:54.205Z,2025-05-16T19:16:58Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5730813855,1,,5730813847,140,58.9,5730813843,124,,5730813849,141,13.8,5730813845,56,Right,5730813857,74,,5730813853,213,5.95,5730813851,212,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396853,513,1,2,57,5,8q6cv8g4bd3xdl7m88kll16na,0,30.2,79.0,2025-05-16T19:16:58.524Z,2025-05-16T19:16:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5730813933,213,0.13,5730813931,212,15.5,5730813925,56,Back,5730813923,3,,5730813927,140,44.8,5730813929,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396895,430,1,2,57,6,crlocdyqyb1fdhck54qxs65rl,0,46.1,15.9,2025-05-16T19:16:59.309Z,2025-05-16T19:17:01Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5730814135,212,31.8,5730814129,56,Center,5730814139,1,,5730814133,141,24.6,5730814127,157,,5730814131,140,75.9,5730814137,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815396901,514,12,2,57,9,8q6cv8g4bd3xdl7m88kll16na,1,21.7,78.0,2025-05-16T19:17:01.692Z,2025-05-16T19:17:07Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5730814163,56,Back,5730814167,140,34.8,5730814175,212,15.4,5730814201,15,,5730814179,213,0.47,5730814171,141,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
