id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2815275289,61,5,1,5,35,6oxoag5c6zbnn09wx08vz4iak,0,32.8,-1.4,2025-05-16T16:06:53.222Z,2025-05-16T18:16:14Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730130507,233,45,5730130447,347,,5730130445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275321,46,1,1,5,45,doohk95o6e8pkqah8vkop51dg,1,62.3,100.0,2025-05-16T16:07:03.341Z,2025-05-16T18:29:10Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730130655,141,89.7,5730130657,212,8.0,5730130653,140,63.6,5730130651,56,Left,5730130649,107,,5730130659,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275351,47,1,1,5,46,doohk95o6e8pkqah8vkop51dg,1,63.6,89.7,2025-05-16T16:07:04.461Z,2025-05-16T16:07:06Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730130819,56,Left,5730130823,141,95.3,5730130827,213,0.69,5730130825,212,6.0,5730130821,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275367,48,1,1,5,48,doohk95o6e8pkqah8vkop51dg,1,68.0,95.3,2025-05-16T16:07:06.461Z,2025-05-16T16:07:07Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730130921,213,5.63,5730130913,56,Left,5730130917,141,87.7,5730130915,140,74.4,5730130919,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275397,49,1,1,5,49,doohk95o6e8pkqah8vkop51dg,1,74.4,87.7,2025-05-16T16:07:07.397Z,2025-05-16T16:59:15Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730131063,56,Left,5730131067,140,80.0,5730131071,212,6.3,5730131069,141,91.1,5730267735,168,,5730131073,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275417,50,1,1,5,52,doohk95o6e8pkqah8vkop51dg,0,81.7,90.8,2025-05-16T16:07:10.357Z,2025-05-16T16:59:55Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730131189,213,4.73,5730131181,56,Center,5730131177,2,,5730131179,155,,5730131183,140,82.0,5730131185,141,63.0,5730131187,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275507,62,12,1,5,52,6oxoag5c6zbnn09wx08vz4iak,1,14.2,42.0,2025-05-16T16:07:10.596Z,2025-05-16T16:07:20Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730131615,56,Right,5730131617,140,61.3,5730131623,213,5.81,5730131621,212,55.5,5730131619,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299339,349,61,1,5,53,doohk95o6e8pkqah8vkop51dg,1,87.9,51.0,2025-05-16T16:07:11Z,2025-05-16T16:59:53Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730268359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275503,51,43,1,6,1,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T16:07:19.021Z,2025-05-16T16:07:26Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730131817,399,3m2o0t6siupip9y3sco71fe5m,5730131955,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275525,52,45,1,6,2,doohk95o6e8pkqah8vkop51dg,0,35.1,86.6,2025-05-16T16:07:20.223Z,2025-05-16T18:06:01Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730131705,56,Back,5730131707,285,,5730131889,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275549,63,3,1,6,2,6oxoag5c6zbnn09wx08vz4iak,1,64.9,13.4,2025-05-16T16:07:20.223Z,2025-05-16T18:06:01Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730131859,233,52,5730131799,56,Right,5730131801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299499,350,83,1,6,6,doohk95o6e8pkqah8vkop51dg,0,12.1,67.5,2025-05-16T16:07:24Z,2025-05-16T17:00:42Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730269405,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275567,64,43,1,6,7,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T16:07:25.085Z,2025-05-16T17:01:12Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730131913,286,0,5730131911,56,Center,5730270223,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275583,53,83,1,6,7,doohk95o6e8pkqah8vkop51dg,1,10.4,72.3,2025-05-16T16:07:25.086Z,2025-05-16T17:00:52Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730269227,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275589,54,83,1,6,9,doohk95o6e8pkqah8vkop51dg,0,9.6,72.7,2025-05-16T16:07:27.621Z,2025-05-16T16:10:30Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730132285,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275597,55,43,1,6,10,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T16:07:28.893Z,2025-05-16T17:00:50Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730269635,144,83,5730132261,399,d4ye48utus6dfrp5jxhipjo8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275627,65,1,1,6,13,6oxoag5c6zbnn09wx08vz4iak,0,97.9,14.9,2025-05-16T16:07:31.532Z,2025-05-16T16:10:29Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730132229,213,1.47,5730132217,2,,5730132311,1,,5730132221,56,Center,5730132219,155,,5730132223,140,100.0,5730132227,212,32.5,5730132225,141,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275759,56,5,1,6,15,doohk95o6e8pkqah8vkop51dg,1,-1.2,32.8,2025-05-16T16:07:33.968Z,2025-05-16T18:16:14Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730133095,233,66,5730133005,56,Back,5730133007,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275769,66,5,1,6,15,6oxoag5c6zbnn09wx08vz4iak,0,101.2,67.2,2025-05-16T16:07:33.968Z,2025-05-16T18:16:14Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730133059,346,,5730133105,233,56,5730133057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275763,57,1,1,6,33,doohk95o6e8pkqah8vkop51dg,1,0.3,49.3,2025-05-16T16:07:51.069Z,2025-05-16T17:01:30Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730133019,140,30.5,5730133025,213,0.26,5730133027,1,,5730133023,212,32.8,5730133029,74,,5730133017,56,Back,5730133015,124,,5730133021,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299757,351,1,1,6,34,doohk95o6e8pkqah8vkop51dg,1,11.4,65.5,2025-05-16T16:07:52Z,2025-05-16T17:01:26Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730270649,140,27.7,5730270651,141,76.4,5730270647,56,Back,5730270655,213,0.41,5730270653,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299773,352,1,1,6,35,doohk95o6e8pkqah8vkop51dg,0,31.4,89.0,2025-05-16T16:07:53Z,2025-05-16T17:01:37Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5730270799,212,14.2,5730270793,56,Back,5730270801,213,6.26,5730270795,140,44.9,5730270797,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299941,353,1,1,6,37,doohk95o6e8pkqah8vkop51dg,1,34.0,82.6,2025-05-16T16:07:55Z,2025-05-16T17:01:57Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730271679,141,77.0,5730271683,213,5.79,5730271669,155,,5730271681,212,8.1,5730271677,140,40.8,5730271673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275799,58,3,1,6,38,doohk95o6e8pkqah8vkop51dg,0,32.8,52.8,2025-05-16T16:07:56.181Z,2025-05-16T18:12:25Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730512415,285,,5730133231,56,Back,5730271741,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299771,422,7,1,6,38,6oxoag5c6zbnn09wx08vz4iak,1,67.2,47.2,2025-05-16T16:07:56.182Z,2025-05-16T18:12:24Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730271181,56,Center,5730271759,286,,5730271721,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300079,354,83,1,6,39,doohk95o6e8pkqah8vkop51dg,0,38.4,69.1,2025-05-16T16:07:57Z,2025-05-16T17:02:23Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730272609,399,ahe00hzfpxhe742i5db3mpe6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300189,355,83,1,6,39,doohk95o6e8pkqah8vkop51dg,0,41.2,83.9,2025-05-16T16:07:57Z,2025-05-16T17:02:40Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730273183,399,ahe00hzfpxhe742i5db3mpe6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275823,68,1,1,6,40,6oxoag5c6zbnn09wx08vz4iak,1,62.0,27.6,2025-05-16T16:07:58.109Z,2025-05-16T16:07:59Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730133367,213,4.47,5730133365,212,9.1,5730133363,141,14.6,5730133361,140,59.9,5730133359,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275851,69,1,1,6,41,6oxoag5c6zbnn09wx08vz4iak,1,59.9,14.6,2025-05-16T16:07:59.012Z,2025-05-16T16:08:01Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730133509,56,Back,5730133517,213,2.93,5730133515,212,20.7,5730133513,141,20.9,5730133511,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275887,70,1,1,6,43,6oxoag5c6zbnn09wx08vz4iak,1,40.6,21.2,2025-05-16T16:08:01.404Z,2025-05-16T16:08:06Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730133733,56,Back,5730133737,140,38.4,5730133743,212,20.0,5730133745,213,1.69,5730133741,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275935,71,1,1,6,48,6oxoag5c6zbnn09wx08vz4iak,1,44.6,50.8,2025-05-16T16:08:06.661Z,2025-05-16T16:08:10Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730133989,212,13.0,5730133987,141,31.8,5730133985,140,43.6,5730133983,56,Back,5730133991,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275953,72,1,1,6,52,6oxoag5c6zbnn09wx08vz4iak,1,51.6,30.5,2025-05-16T16:08:10.741Z,2025-05-16T16:08:13Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730134075,56,Center,5730134083,213,0.28,5730134077,140,61.8,5730134081,212,11.1,5730134079,141,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815275979,73,1,1,6,54,6oxoag5c6zbnn09wx08vz4iak,1,61.8,35.4,2025-05-16T16:08:12.894Z,2025-05-16T16:08:15Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730134253,213,3.45,5730134245,56,Back,5730134247,140,47.5,5730134249,141,28.4,5730134251,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276013,74,1,1,6,57,6oxoag5c6zbnn09wx08vz4iak,1,47.4,28.4,2025-05-16T16:08:15.156Z,2025-05-16T16:08:20Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730134397,141,60.1,5730134395,140,47.1,5730134393,56,Back,5730134399,212,21.6,5730134401,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276039,75,1,1,7,2,6oxoag5c6zbnn09wx08vz4iak,1,65.6,73.9,2025-05-16T16:08:20.316Z,2025-05-16T16:08:23Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730134571,212,13.3,5730134565,56,Left,5730134573,213,1.08,5730134567,140,71.6,5730134569,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276047,76,3,1,7,5,6oxoag5c6zbnn09wx08vz4iak,0,74.6,90.1,2025-05-16T16:08:23.012Z,2025-05-16T16:08:31Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730134609,286,,5730134831,233,59,5730134607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276077,59,7,1,7,5,doohk95o6e8pkqah8vkop51dg,1,25.4,9.9,2025-05-16T16:08:23.013Z,2025-05-16T16:08:30Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730134809,56,Back,5730134811,285,,5730134807,167,,5730134815,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276105,60,5,1,7,7,doohk95o6e8pkqah8vkop51dg,0,24.8,-1.7,2025-05-16T16:08:25.293Z,2025-05-16T18:16:15Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5730134967,56,Back,5730134979,233,77,5730134969,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276071,77,5,1,7,7,6oxoag5c6zbnn09wx08vz4iak,1,75.2,101.7,2025-05-16T16:08:25.293Z,2025-05-16T18:16:15Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730134971,233,60,5730134775,347,,5730134773,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276091,78,1,1,7,9,6oxoag5c6zbnn09wx08vz4iak,1,73.4,100.0,2025-05-16T16:08:27.260Z,2025-05-16T18:09:23Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5730134889,56,Left,5730134897,213,5.79,5730134895,212,25.8,5730134893,141,83.1,5730134899,1,,5730134891,140,95.0,5730134887,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276095,79,1,1,7,11,6oxoag5c6zbnn09wx08vz4iak,0,94.5,75.7,2025-05-16T16:08:29.164Z,2025-05-16T16:08:30Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5730134955,195,,5730134927,140,87.7,5730134925,56,Center,5730134933,212,8.7,5730134935,213,3.74,5730134931,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276107,61,3,1,7,13,doohk95o6e8pkqah8vkop51dg,0,8.8,31.8,2025-05-16T16:08:31.773Z,2025-05-16T16:10:01Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730134987,56,Back,5730135277,233,80,5730134989,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276145,80,7,1,7,13,6oxoag5c6zbnn09wx08vz4iak,0,91.2,68.2,2025-05-16T16:08:31.774Z,2025-05-16T16:08:41Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730135245,233,61,5730135215,56,Center,5730135217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276195,81,83,1,7,14,6oxoag5c6zbnn09wx08vz4iak,0,87.4,62.5,2025-05-16T16:08:32.900Z,2025-05-16T17:02:31Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5730135653,399,44t0ew97eyl8ww00sgusx00a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276139,62,61,1,7,17,doohk95o6e8pkqah8vkop51dg,1,7.7,23.9,2025-05-16T16:08:35.117Z,2025-05-16T16:08:35Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730135179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276257,64,1,1,7,20,doohk95o6e8pkqah8vkop51dg,1,34.6,55.7,2025-05-16T16:08:38.708Z,2025-05-16T16:08:46Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5730135843,140,68.5,5730135845,141,84.7,5730135847,212,40.7,5730135841,56,Left,5730135851,1,,5730135849,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276301,65,1,1,7,28,doohk95o6e8pkqah8vkop51dg,1,73.2,76.0,2025-05-16T16:08:46.436Z,2025-05-16T16:09:12Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,1.0,5730136085,212,19.4,5730137561,154,,5730136079,140,89.3,5730136077,56,Center,5730136081,141,62.1,5730137559,210,13,5730136089,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276309,66,13,1,7,30,doohk95o6e8pkqah8vkop51dg,1,89.3,59.1,2025-05-16T16:08:48.045Z,2025-05-16T18:32:01Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5730137581,231,51.1,5730590497,23,,5730137577,103,38.9,5730137569,154,,5730137571,55,65,5730137567,29,,5730137579,230,98.1,5730590499,328,,5730137389,20,5730137575,102,61.8,,5730136137,17,,5730136139,56,Center,5730137565,73,,,,,,,,,,,,
2815276321,67,5,1,7,30,doohk95o6e8pkqah8vkop51dg,0,101.2,65.0,2025-05-16T16:08:48.636Z,2025-05-16T18:16:16Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5730136219,56,Center,5730136221,346,,5730137427,233,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276509,82,5,1,7,30,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,35.0,2025-05-16T16:08:48.636Z,2025-05-16T18:16:16Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730137417,233,67,5730137335,346,,5730137333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276531,83,1,1,7,51,6oxoag5c6zbnn09wx08vz4iak,1,5.3,59.1,2025-05-16T16:09:09.164Z,2025-05-16T17:02:49Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730137459,237,,5730137451,141,50.9,5730137449,140,4.3,5730137445,124,,5730137447,56,Back,5730137455,213,4.53,5730137453,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276541,84,1,1,7,52,6oxoag5c6zbnn09wx08vz4iak,1,2.9,49.8,2025-05-16T16:09:10.012Z,2025-05-16T16:09:12Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730137517,56,Back,5730137521,141,27.3,5730137519,140,9.9,5730137525,213,5.16,5730137523,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276551,85,1,1,7,54,6oxoag5c6zbnn09wx08vz4iak,0,17.2,23.4,2025-05-16T16:09:12.301Z,2025-05-16T16:09:13Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5730137601,212,33.4,5730137597,140,44.8,5730137595,56,Back,5730137605,1,,5730137603,213,0.52,5730137599,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815276591,68,8,1,7,57,doohk95o6e8pkqah8vkop51dg,1,59.1,55.5,2025-05-16T16:09:15.476Z,2025-05-16T18:09:31Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5730137811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
