id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2818884437,73,1,1,7,25,uqspd1bx7f6mq8ohj50u1k1k,1,21.7,27.3,2025-05-25T15:08:32.883Z,2025-05-25T15:08:37Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750043961,213,5.42,5750043957,141,4.6,5750043959,212,20.4,5750043953,56,Back,5750043955,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884483,74,1,1,7,29,uqspd1bx7f6mq8ohj50u1k1k,1,33.5,4.0,2025-05-25T15:08:37.076Z,2025-05-25T15:08:39Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750044179,56,Back,5750044183,140,22.7,5750044189,212,16.9,5750044191,213,2.30,5750044187,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884559,75,1,1,7,31,uqspd1bx7f6mq8ohj50u1k1k,1,21.3,26.1,2025-05-25T15:08:39.044Z,2025-05-25T15:08:43Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750044581,212,17.4,5750044577,140,9.8,5750044583,213,2.34,5750044579,141,44.5,5750044573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884623,76,1,1,7,35,uqspd1bx7f6mq8ohj50u1k1k,1,9.1,55.8,2025-05-25T15:08:43.291Z,2025-05-25T15:08:46Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750044929,140,18.7,5750044933,141,91.1,5750044941,213,1.17,5750044925,56,Back,5750044937,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884767,77,1,1,7,38,uqspd1bx7f6mq8ohj50u1k1k,1,18.7,91.1,2025-05-25T15:08:46.635Z,2025-05-25T15:08:53Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750045643,140,30.2,5750045651,212,17.7,5750045647,141,72.0,5750045639,56,Back,5750045655,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884785,78,1,1,7,45,uqspd1bx7f6mq8ohj50u1k1k,0,27.5,83.0,2025-05-25T15:08:53.012Z,2025-05-25T15:08:54Z,15823p8n34f7coivq6wq687is,W. Igor,,5750045749,212,3.4,5750045751,213,1.60,5750045741,140,27.4,5750045739,56,Back,5750045745,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884811,79,8,1,7,47,bsykw9d70ffqe9atosc92n1e9,1,73.6,8.9,2025-05-25T15:08:55.155Z,2025-05-25T15:19:10Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750045879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885041,79,5,1,7,47,uqspd1bx7f6mq8ohj50u1k1k,1,27.8,101.8,2025-05-25T15:08:55.331Z,2025-05-25T15:09:08Z,15823p8n34f7coivq6wq687is,W. Igor,,5750047065,347,,5750047155,233,80,5750047063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884843,80,5,1,7,47,bsykw9d70ffqe9atosc92n1e9,0,72.2,-1.8,2025-05-25T15:08:55.331Z,2025-05-25T16:00:14Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750046061,56,Right,5750047231,233,79,5750046063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885133,80,1,1,8,3,uqspd1bx7f6mq8ohj50u1k1k,1,25.4,100.0,2025-05-25T15:09:11.699Z,2025-05-25T15:25:46Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750047633,141,90.8,5750047625,107,,5750137369,189,,5750047629,56,Back,5750047631,140,27.6,5750047637,213,5.01,5750047635,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885197,81,1,1,8,5,uqspd1bx7f6mq8ohj50u1k1k,0,28.1,85.9,2025-05-25T15:09:13.043Z,2025-05-25T16:02:35Z,15823p8n34f7coivq6wq687is,W. Igor,,5750047957,141,35.5,5750047961,213,4.93,5750047953,56,Back,5750047959,212,35.1,5750047963,1,,5750047955,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885393,82,1,1,8,15,bsykw9d70ffqe9atosc92n1e9,1,58.6,84.8,2025-05-25T15:09:23.773Z,2025-05-25T15:09:25Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,5750048961,141,86.8,5750048957,56,Back,5750048965,213,3.05,5750048959,140,43.9,5750048963,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885481,83,1,1,8,17,bsykw9d70ffqe9atosc92n1e9,1,44.4,86.6,2025-05-25T15:09:25.428Z,2025-05-25T15:09:31Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,5750049435,56,Back,5750049447,212,12.3,5750049439,140,39.8,5750049443,141,70.0,5750049451,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885521,84,1,1,8,23,bsykw9d70ffqe9atosc92n1e9,1,46.1,56.6,2025-05-25T15:09:31.173Z,2025-05-25T15:09:34Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750049703,56,Back,5750049729,213,4.53,5750049713,140,42.4,5750049719,141,25.5,5750049725,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885621,85,1,1,8,25,bsykw9d70ffqe9atosc92n1e9,1,42.4,25.3,2025-05-25T15:09:33.660Z,2025-05-25T15:09:38Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,5750050233,140,43.7,5750050231,56,Back,5750050237,212,22.2,5750050239,213,1.51,5750050235,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
