id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2818821005,37,1,1,3,4,45v50owpvshpijizwwlcw4lni,1,61.5,91.3,2025-05-25T12:33:56.222Z,2025-05-25T12:33:58Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749685589,141,86.8,5749685593,213,3.45,5749685587,140,52.3,5749685591,212,10.1,5749685585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821033,38,1,1,3,6,45v50owpvshpijizwwlcw4lni,1,48.6,86.8,2025-05-25T12:33:58.454Z,2025-05-25T12:34:02Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749685733,56,Back,5749685739,140,47.9,5749685743,212,10.8,5749685745,213,4.64,5749685741,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821041,39,1,1,3,12,45v50owpvshpijizwwlcw4lni,1,55.6,67.7,2025-05-25T12:34:03.526Z,2025-05-25T12:34:04Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749685805,213,0.52,5749685801,141,72.8,5749685803,212,7.0,5749685799,140,61.4,5749685797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821045,40,1,1,3,13,45v50owpvshpijizwwlcw4lni,0,61.4,72.8,2025-05-25T12:34:04.694Z,2025-05-25T12:34:05Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749685829,212,12.0,5749685827,141,58.8,5749685825,140,68.3,5749685823,56,Center,5749685831,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821055,26,1,1,3,14,crlocdyqyb1fdhck54qxs65rl,0,20.6,33.0,2025-05-25T12:34:06.271Z,2025-05-25T12:34:07Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749685945,56,Back,5749685951,212,20.0,5749685955,1,,5749685947,140,39.6,5749685943,157,,5749685953,213,0.03,5749685949,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821089,41,1,1,3,17,45v50owpvshpijizwwlcw4lni,1,63.7,62.6,2025-05-25T12:34:08.902Z,2025-05-25T12:34:12Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749686127,56,Right,5749686129,140,67.8,5749686133,212,31.6,5749686135,213,4.85,5749686131,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821117,42,1,1,3,20,45v50owpvshpijizwwlcw4lni,1,72.8,12.6,2025-05-25T12:34:12.286Z,2025-05-25T12:34:14Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749686299,212,4.7,5749686293,56,Right,5749686301,213,3.20,5749686297,141,12.2,5749686295,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821137,43,1,1,3,22,45v50owpvshpijizwwlcw4lni,1,66.9,12.9,2025-05-25T12:34:14.341Z,2025-05-25T12:34:17Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749686425,141,29.8,5749686421,56,Center,5749686431,213,1.96,5749686427,212,12.4,5749686423,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821143,44,1,1,3,26,45v50owpvshpijizwwlcw4lni,1,62.2,29.8,2025-05-25T12:34:17.566Z,2025-05-25T12:34:19Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749686467,212,12.7,5749686469,213,5.08,5749686465,141,12.3,5749686463,140,66.5,5749686461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821155,45,1,1,3,27,45v50owpvshpijizwwlcw4lni,1,66.2,13.4,2025-05-25T12:34:19.350Z,2025-05-25T12:34:21Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749686563,212,6.7,5749686559,140,60.7,5749686561,141,18.4,5749686565,213,2.61,5749686557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821181,46,1,1,3,29,45v50owpvshpijizwwlcw4lni,1,60.8,18.4,2025-05-25T12:34:20.934Z,2025-05-25T12:34:25Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749686699,56,Back,5749686705,212,17.5,5749686701,140,46.5,5749686703,141,31.5,5749686707,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821195,47,1,1,3,34,45v50owpvshpijizwwlcw4lni,1,52.2,31.0,2025-05-25T12:34:25.742Z,2025-05-25T12:34:27Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749686777,213,0.17,5749686769,56,Center,5749686773,141,32.6,5749686775,212,6.5,5749686771,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821199,48,1,1,3,35,45v50owpvshpijizwwlcw4lni,1,58.2,32.6,2025-05-25T12:34:27.214Z,2025-05-25T12:34:28Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749686797,213,0.42,5749686795,212,8.9,5749686791,140,65.9,5749686789,56,Center,5749686793,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821205,49,1,1,3,36,45v50owpvshpijizwwlcw4lni,0,65.9,37.9,2025-05-25T12:34:28.294Z,2025-05-25T12:34:29Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5749686831,212,4.3,5749686833,213,4.88,5749686825,56,Center,5749686827,140,66.6,5749686829,141,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821223,28,1,1,3,38,crlocdyqyb1fdhck54qxs65rl,1,30.9,57.5,2025-05-25T12:34:30.300Z,2025-05-25T12:34:31Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749686889,141,69.4,5749686893,213,2.11,5749686887,140,26.3,5749686891,212,9.4,5749686885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821235,29,1,1,3,39,crlocdyqyb1fdhck54qxs65rl,1,26.5,69.3,2025-05-25T12:34:31.127Z,2025-05-25T12:34:33Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749686963,140,20.7,5749686965,141,59.0,5749686961,56,Back,5749686969,213,4.00,5749686967,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821261,30,1,1,3,42,crlocdyqyb1fdhck54qxs65rl,1,13.5,58.7,2025-05-25T12:34:33.623Z,2025-05-25T12:34:36Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749687105,212,15.2,5749687103,141,41.5,5749687101,140,4.3,5749687099,56,Back,5749687107,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821279,31,1,1,3,44,crlocdyqyb1fdhck54qxs65rl,0,4.9,41.3,2025-05-25T12:34:36.480Z,2025-05-25T12:34:41Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749687221,140,60.4,5749687225,212,58.5,5749687223,141,34.0,5749687219,56,Center,5749687217,157,,5749687229,1,,5749687227,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821293,50,44,1,3,48,45v50owpvshpijizwwlcw4lni,1,38.2,67.2,2025-05-25T12:34:40.358Z,2025-05-25T14:36:57Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749687281,56,Back,5749687283,285,,5749687341,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821287,32,44,1,3,48,crlocdyqyb1fdhck54qxs65rl,0,61.8,32.8,2025-05-25T12:34:40.359Z,2025-05-25T14:36:58Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749687261,56,Center,5749687263,286,,5749687359,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821335,51,1,1,3,48,45v50owpvshpijizwwlcw4lni,1,37.1,72.3,2025-05-25T12:34:40.406Z,2025-05-25T14:37:47Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749687567,212,20.8,5749687561,56,Back,5749687565,141,44.7,5749687569,213,5.16,5749687559,3,,5749687563,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821347,53,1,1,3,55,45v50owpvshpijizwwlcw4lni,1,45.6,44.7,2025-05-25T12:34:47.174Z,2025-05-25T12:34:48Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749687623,213,3.78,5749687619,141,17.6,5749687621,212,30.8,5749687617,140,22.1,5749687615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821359,54,1,1,3,56,45v50owpvshpijizwwlcw4lni,1,22.1,17.6,2025-05-25T12:34:48.126Z,2025-05-25T12:34:49Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749687691,213,2.16,5749687687,212,22.8,5749687675,56,Back,5749687683,141,45.5,5749687679,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821403,55,1,1,3,57,45v50owpvshpijizwwlcw4lni,1,10.0,46.3,2025-05-25T12:34:49.334Z,2025-05-25T12:34:54Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749687939,141,12.6,5749687943,213,4.84,5749687937,140,12.9,5749687941,212,23.1,5749687935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821437,56,1,1,4,2,45v50owpvshpijizwwlcw4lni,1,14.5,14.9,2025-05-25T12:34:54.078Z,2025-05-25T12:34:57Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749688127,213,2.00,5749688121,140,4.8,5749688125,212,24.3,5749688123,141,47.3,5749688119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821461,57,1,1,4,5,45v50owpvshpijizwwlcw4lni,1,4.8,49.0,2025-05-25T12:34:56.974Z,2025-05-25T12:35:00Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749688217,213,0.96,5749688213,141,82.8,5749688215,212,28.0,5749688211,140,20.0,5749688209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821509,58,1,1,4,8,45v50owpvshpijizwwlcw4lni,1,22.5,90.0,2025-05-25T12:34:59.902Z,2025-05-25T12:35:04Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749688481,213,5.52,5749688477,141,56.9,5749688471,155,,5749688475,140,44.7,5749688483,1,,5749688479,212,32.4,5749688473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821515,59,61,1,4,12,45v50owpvshpijizwwlcw4lni,1,44.7,56.9,2025-05-25T12:35:04.046Z,2025-05-25T14:51:25Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749688513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821547,33,83,1,4,14,crlocdyqyb1fdhck54qxs65rl,0,47.3,58.2,2025-05-25T12:35:05.726Z,2025-05-25T12:45:40Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5749688919,399,617qfwb824ko8xrulrp6b86ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821581,60,1,1,4,14,45v50owpvshpijizwwlcw4lni,1,52.4,47.0,2025-05-25T12:35:05.950Z,2025-05-25T12:35:10Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5749688843,56,Center,5749688849,212,20.5,5749688845,140,64.3,5749688847,141,23.1,5749688851,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821593,61,1,1,4,18,45v50owpvshpijizwwlcw4lni,0,73.8,21.8,2025-05-25T12:35:09.958Z,2025-05-25T12:35:10Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749688891,140,74.3,5749688895,141,28.1,5749688901,213,1.45,5749688889,56,Center,5749688899,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821647,36,61,1,4,21,crlocdyqyb1fdhck54qxs65rl,1,25.7,79.0,2025-05-25T12:35:12.734Z,2025-05-25T12:47:43Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749689217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821617,34,12,1,4,22,crlocdyqyb1fdhck54qxs65rl,1,9.7,91.8,2025-05-25T12:35:14.143Z,2025-05-25T12:47:45Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749689059,212,9.9,5749689057,141,100.0,5749689085,167,,5749689061,213,0.68,5749689053,56,Back,5749689055,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821621,35,5,1,4,23,crlocdyqyb1fdhck54qxs65rl,0,18.9,101.2,2025-05-25T12:35:14.976Z,2025-05-25T12:46:37Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749689077,56,Back,5749689367,233,62,5749689079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821659,62,5,1,4,23,45v50owpvshpijizwwlcw4lni,1,81.1,-1.2,2025-05-25T12:35:14.990Z,2025-05-25T12:46:37Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749689339,233,35,5749689309,56,Right,5749689311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821685,63,1,1,4,28,45v50owpvshpijizwwlcw4lni,1,75.4,0.0,2025-05-25T12:35:20.302Z,2025-05-25T12:35:23Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749689463,107,,5749689473,213,2.54,5749689469,141,17.8,5749689465,56,Right,5749689471,212,23.6,5749689475,1,,5749689467,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821711,64,1,1,4,31,45v50owpvshpijizwwlcw4lni,1,56.3,19.5,2025-05-25T12:35:23.190Z,2025-05-25T12:35:26Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749689639,141,8.7,5749689643,213,5.42,5749689637,140,62.3,5749689641,212,9.7,5749689635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821723,65,1,1,4,34,45v50owpvshpijizwwlcw4lni,1,66.3,11.6,2025-05-25T12:35:26.446Z,2025-05-25T12:35:28Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749689697,212,13.4,5749689695,141,5.2,5749689691,56,Right,5749689699,213,5.95,5749689693,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821739,66,1,1,4,36,45v50owpvshpijizwwlcw4lni,1,78.4,5.2,2025-05-25T12:35:27.750Z,2025-05-25T12:35:29Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749689759,140,70.6,5749689763,212,8.3,5749689757,56,Right,5749689765,213,3.33,5749689761,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821779,67,1,1,4,37,45v50owpvshpijizwwlcw4lni,1,70.4,4.7,2025-05-25T12:35:29.422Z,2025-05-25T12:35:32Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749689957,212,14.2,5749689951,140,64.3,5749689955,141,23.4,5749689947,56,Center,5749689959,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821787,68,1,1,4,40,45v50owpvshpijizwwlcw4lni,1,62.9,29.4,2025-05-25T12:35:31.974Z,2025-05-25T12:35:33Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749689979,212,5.0,5749689973,56,Center,5749689977,141,36.5,5749689981,213,1.30,5749689975,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821791,69,1,1,4,41,45v50owpvshpijizwwlcw4lni,1,64.2,36.5,2025-05-25T12:35:33.078Z,2025-05-25T12:35:34Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749690027,213,4.04,5749690019,56,Center,5749690025,212,5.6,5749690021,140,60.9,5749690023,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821797,70,1,1,4,42,45v50owpvshpijizwwlcw4lni,1,60.9,30.1,2025-05-25T12:35:34.407Z,2025-05-25T12:35:36Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749690047,56,Center,5749690049,140,63.3,5749690055,213,0.87,5749690051,141,34.5,5749690053,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821827,71,1,1,4,44,45v50owpvshpijizwwlcw4lni,1,62.3,35.2,2025-05-25T12:35:35.918Z,2025-05-25T12:35:39Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5749690211,213,5.31,5749690209,212,23.4,5749690203,56,Right,5749690207,141,6.7,5749690205,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821859,72,1,1,4,47,45v50owpvshpijizwwlcw4lni,1,76.1,8.8,2025-05-25T12:35:39.134Z,2025-05-25T12:35:42Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749690385,212,5.6,5749690383,141,7.1,5749690387,213,6.07,5749690371,56,Right,5749690373,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821873,73,1,1,4,51,45v50owpvshpijizwwlcw4lni,1,77.9,10.6,2025-05-25T12:35:42.566Z,2025-05-25T12:35:45Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749690447,212,8.3,5749690449,213,1.62,5749690445,141,22.8,5749690443,140,77.5,5749690441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821881,74,1,1,4,53,45v50owpvshpijizwwlcw4lni,1,77.0,22.8,2025-05-25T12:35:44.806Z,2025-05-25T12:35:46Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749690507,56,Center,5749690513,212,4.0,5749690515,213,0.05,5749690509,140,80.8,5749690511,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821893,75,1,1,4,54,45v50owpvshpijizwwlcw4lni,1,81.6,23.3,2025-05-25T12:35:45.974Z,2025-05-25T12:36:40Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749690563,56,Center,5749690569,212,2.0,5749690571,213,2.00,5749690565,140,80.8,5749690567,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821909,76,1,1,4,57,45v50owpvshpijizwwlcw4lni,1,93.3,26.0,2025-05-25T12:35:48.534Z,2025-05-25T12:35:51Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749690677,213,4.24,5749690669,56,Right,5749690671,140,89.6,5749690675,212,8.5,5749690673,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821933,77,1,1,4,58,45v50owpvshpijizwwlcw4lni,1,89.5,14.0,2025-05-25T12:35:50.302Z,2025-05-25T12:36:25Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749690781,141,85.3,5749690785,213,1.62,5749690777,56,Left,5749691975,345,,5749690787,1,,5749690775,155,,5749690783,212,48.5,5749690779,140,87.2,5749690773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821947,78,1,1,5,4,45v50owpvshpijizwwlcw4lni,1,82.1,92.0,2025-05-25T12:35:55.742Z,2025-05-25T12:35:57Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749690853,213,3.30,5749690849,141,88.0,5749690845,56,Left,5749690851,212,17.6,5749690847,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821963,79,1,1,5,5,45v50owpvshpijizwwlcw4lni,1,65.5,88.0,2025-05-25T12:35:57.470Z,2025-05-25T12:35:59Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749690949,56,Center,5749690951,140,66.5,5749690955,212,13.0,5749690953,141,69.0,5749690957,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821971,80,1,1,5,8,45v50owpvshpijizwwlcw4lni,1,64.3,68.7,2025-05-25T12:35:59.726Z,2025-05-25T12:36:03Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749691017,141,36.4,5749691021,213,4.90,5749691015,140,68.3,5749691019,212,22.4,5749691013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821983,81,1,1,5,11,45v50owpvshpijizwwlcw4lni,1,70.7,30.4,2025-05-25T12:36:02.782Z,2025-05-25T12:36:05Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749691087,212,12.4,5749691081,56,Right,5749691085,141,16.7,5749691089,213,5.43,5749691083,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818821989,82,1,1,5,13,45v50owpvshpijizwwlcw4lni,1,77.2,14.9,2025-05-25T12:36:05.334Z,2025-05-25T12:36:07Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749691143,213,2.34,5749691139,141,26.0,5749691135,56,Center,5749691141,212,10.5,5749691137,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822003,83,1,1,5,16,45v50owpvshpijizwwlcw4lni,1,70.9,25.1,2025-05-25T12:36:07.558Z,2025-05-25T12:36:09Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749691209,56,Right,5749691215,212,10.6,5749691213,141,14.4,5749691211,140,78.3,5749691217,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822019,84,1,1,5,17,45v50owpvshpijizwwlcw4lni,1,78.1,13.2,2025-05-25T12:36:09.302Z,2025-05-25T12:36:11Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749691315,212,9.3,5749691311,141,24.5,5749691319,213,2.17,5749691301,56,Center,5749691305,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822035,85,1,1,5,20,45v50owpvshpijizwwlcw4lni,1,72.7,25.1,2025-05-25T12:36:11.670Z,2025-05-25T12:36:13Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749691413,56,Center,5749691419,212,9.8,5749691415,140,69.6,5749691417,141,38.7,5749691421,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822077,86,1,1,5,22,45v50owpvshpijizwwlcw4lni,1,69.6,38.7,2025-05-25T12:36:13.574Z,2025-05-25T12:36:18Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749691637,141,69.6,5749691641,213,1.68,5749691635,140,67.5,5749691639,212,21.1,5749691633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822093,87,1,1,5,26,45v50owpvshpijizwwlcw4lni,0,67.5,70.6,2025-05-25T12:36:18.006Z,2025-05-25T12:36:20Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749691723,155,,5749691733,213,5.63,5749691729,141,30.7,5749691725,56,Center,5749691731,212,44.8,5749691735,1,,5749691727,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822131,88,5,1,5,28,45v50owpvshpijizwwlcw4lni,0,101.4,33.8,2025-05-25T12:36:20.147Z,2025-05-25T12:36:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749691955,56,Center,5749692711,233,37,5749691957,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822255,37,5,1,5,29,crlocdyqyb1fdhck54qxs65rl,1,-1.4,67.8,2025-05-25T12:36:21.270Z,2025-05-25T12:36:49Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749692705,233,88,5749692697,56,Back,5749692699,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822267,38,1,1,5,55,crlocdyqyb1fdhck54qxs65rl,1,5.0,40.1,2025-05-25T12:36:47.230Z,2025-05-25T12:36:52Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749692801,1,,5749692805,74,,5749692797,212,60.3,5749692791,56,Center,5749692795,141,27.6,5749692789,124,,5749692799,213,6.14,5749692793,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822271,39,44,1,6,0,crlocdyqyb1fdhck54qxs65rl,1,66.2,26.1,2025-05-25T12:36:51.837Z,2025-05-25T14:36:58Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749692817,56,Center,5749692819,286,,5749692887,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822279,89,44,1,6,0,45v50owpvshpijizwwlcw4lni,0,33.8,73.9,2025-05-25T12:36:51.838Z,2025-05-25T14:36:58Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749692853,56,Back,5749692855,285,,5749692911,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822283,40,1,1,6,0,crlocdyqyb1fdhck54qxs65rl,0,63.3,27.3,2025-05-25T12:36:52.372Z,2025-05-25T12:36:53Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749692879,140,66.0,5749692883,212,8.5,5749692877,56,Center,5749692885,213,1.23,5749692881,141,39.1,5749692875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818822293,90,1,1,6,2,45v50owpvshpijizwwlcw4lni,1,28.5,72.8,2025-05-25T12:36:54.406Z,2025-05-25T12:36:56Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749692967,212,5.5,5749692971,1,,5749692961,56,Back,5749692965,141,71.4,5749692959,157,,5749692969,213,6.11,5749692963,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
