id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810535317,30,3,1,2,51,eujf9nqky8c5jnahb2f76m86o,0,65.4,91.0,2025-05-04T17:18:07.417Z,2025-05-04T17:18:13Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703807471,286,,5703807777,233,36,5703807469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535349,36,7,1,2,51,c7jgkxx1czv5etn7snf1r6p2m,1,34.6,9.0,2025-05-04T17:18:07.418Z,2025-05-04T17:18:12Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703807645,56,Back,5703807643,167,,5703807649,285,,5703807697,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535495,31,5,1,2,53,eujf9nqky8c5jnahb2f76m86o,1,68.6,101.3,2025-05-04T17:18:08.855Z,2025-05-04T19:27:57Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703808467,233,37,5703808445,56,Left,5703808449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535435,37,5,1,2,53,c7jgkxx1czv5etn7snf1r6p2m,0,31.4,-1.3,2025-05-04T17:18:08.855Z,2025-05-04T19:27:57Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703808123,56,Back,5703808125,347,,5703808471,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535517,32,1,1,3,1,eujf9nqky8c5jnahb2f76m86o,0,64.3,100.0,2025-05-04T17:18:17.064Z,2025-05-04T17:18:19Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5703808579,141,79.1,5703808581,212,19.9,5703808573,107,,5703808575,56,Left,5703808577,140,76.1,5703808583,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535531,38,8,1,3,4,c7jgkxx1czv5etn7snf1r6p2m,1,20.2,23.0,2025-05-04T17:18:20.011Z,2025-05-04T17:18:20Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5703808707,15,,5703808651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535593,39,1,1,3,6,c7jgkxx1czv5etn7snf1r6p2m,1,14.9,39.7,2025-05-04T17:18:22.379Z,2025-05-04T17:18:24Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703808985,3,,5703808997,212,12.2,5703808989,56,Back,5703808999,213,1.69,5703808993,140,13.5,5703808995,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535781,40,12,1,3,8,c7jgkxx1czv5etn7snf1r6p2m,1,13.5,57.5,2025-05-04T17:18:24.051Z,2025-05-04T17:18:36Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5703809955,140,39.1,5703809961,213,5.91,5703809957,141,41.9,5703809959,212,28.9,5703809953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535651,33,1,1,3,9,eujf9nqky8c5jnahb2f76m86o,1,59.0,39.8,2025-05-04T17:18:25.296Z,2025-05-04T17:18:27Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703809325,213,1.24,5703809317,56,Center,5703809315,3,,5703809321,141,51.8,5703809323,212,8.6,5703809319,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535727,34,1,1,3,11,eujf9nqky8c5jnahb2f76m86o,1,61.3,51.6,2025-05-04T17:18:27.463Z,2025-05-04T17:18:32Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5703809673,141,44.9,5703809671,140,62.5,5703809669,56,Center,5703809675,212,4.7,5703809677,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535733,35,81,1,3,15,eujf9nqky8c5jnahb2f76m86o,0,63.6,53.7,2025-05-04T17:18:31.320Z,2025-05-04T17:18:33Z,,,,,5703809717,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535779,36,27,1,3,19,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T17:18:35.088Z,2025-05-04T19:28:32Z,,,,,5704371091,53,7yjqvzpcyyil0g7jne4hv7svd,5704371089,41,Injury,5703810037,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535785,41,27,1,3,19,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T17:18:35.088Z,2025-05-04T17:18:37Z,,,,,5703810001,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535783,37,28,1,3,20,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T17:18:36.425Z,2025-05-04T17:18:39Z,,,,,5703809965,55,36,5703810225,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535823,42,28,1,3,20,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T17:18:36.425Z,2025-05-04T17:18:39Z,,,,,5703810163,55,41,5703810193,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535855,43,68,1,3,25,c7jgkxx1czv5etn7snf1r6p2m,0,35.1,43.9,2025-05-04T17:18:41.004Z,2025-05-04T17:18:42Z,,,,,5703810473,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535871,38,68,1,3,26,eujf9nqky8c5jnahb2f76m86o,1,61.5,64.3,2025-05-04T17:18:41.777Z,2025-05-04T17:18:42Z,,,,,5703810525,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810535937,39,1,1,3,27,eujf9nqky8c5jnahb2f76m86o,1,61.5,64.3,2025-05-04T17:18:43.456Z,2025-05-04T17:18:45Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703810823,212,4.6,5703810819,140,58.6,5703810825,213,2.30,5703810817,56,Center,5703810821,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536017,40,1,1,3,29,eujf9nqky8c5jnahb2f76m86o,1,58.6,69.3,2025-05-04T17:18:45.232Z,2025-05-04T17:18:50Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703811303,141,55.4,5703811301,140,54.3,5703811307,213,4.27,5703811299,56,Center,5703811305,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536087,41,1,1,3,34,eujf9nqky8c5jnahb2f76m86o,1,49.0,53.9,2025-05-04T17:18:50.072Z,2025-05-04T17:18:53Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703811677,213,1.92,5703811675,212,12.9,5703811669,56,Back,5703811671,140,44.8,5703811673,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536167,42,1,1,3,37,eujf9nqky8c5jnahb2f76m86o,1,43.3,74.4,2025-05-04T17:18:53.168Z,2025-05-04T17:18:58Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703812109,1,,5703812089,56,Back,5703812097,141,43.6,5703812105,213,3.80,5703812101,212,34.2,5703812093,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536217,43,1,1,3,43,eujf9nqky8c5jnahb2f76m86o,0,17.6,43.6,2025-05-04T17:18:58.656Z,2025-05-04T17:19:02Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5703812399,140,63.0,5703812395,155,,5703812407,1,,5703812403,212,50.8,5703812405,213,5.93,5703812397,56,Right,5703812401,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536253,44,1,1,3,46,c7jgkxx1czv5etn7snf1r6p2m,0,24.4,77.8,2025-05-04T17:19:02.187Z,2025-05-04T17:19:04Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5703812667,141,93.0,5703812671,213,0.76,5703812663,56,Back,5703812669,212,15.0,5703812665,140,34.8,5703812661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536277,44,1,1,3,49,eujf9nqky8c5jnahb2f76m86o,1,58.3,10.3,2025-05-04T17:19:04.615Z,2025-05-04T17:19:06Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5703812763,141,15.0,5703812759,56,Right,5703812765,212,6.4,5703812767,213,0.52,5703812761,140,63.6,5703812757,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536299,45,1,1,3,50,eujf9nqky8c5jnahb2f76m86o,1,63.6,15.0,2025-05-04T17:19:06.264Z,2025-05-04T18:10:57Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703812919,141,11.1,5703812923,212,3.1,5703812915,140,62.0,5704054951,156,,5703812911,56,Right,5703812925,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536321,46,1,1,3,51,eujf9nqky8c5jnahb2f76m86o,1,62.0,11.1,2025-05-04T17:19:07.209Z,2025-05-04T17:19:09Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5703813057,213,1.09,5703813053,141,15.2,5703813049,56,Right,5703813055,212,3.2,5703813051,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536347,47,1,1,3,53,eujf9nqky8c5jnahb2f76m86o,1,63.6,13.1,2025-05-04T17:19:08.895Z,2025-05-04T17:19:10Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703813195,141,9.8,5703813197,212,4.5,5703813201,213,3.67,5703813191,56,Right,5703813193,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536415,48,1,1,3,54,eujf9nqky8c5jnahb2f76m86o,1,60.4,7.7,2025-05-04T17:19:10.297Z,2025-05-04T17:19:13Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5703813517,212,6.3,5703813515,141,11.3,5703813511,56,Right,5703813513,140,54.9,5703813519,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536465,49,1,1,3,58,eujf9nqky8c5jnahb2f76m86o,1,54.5,12.2,2025-05-04T17:19:13.712Z,2025-05-04T17:19:18Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5703813813,141,67.3,5703813819,1,,5703813811,140,28.6,5703813815,212,46.3,5703813817,213,2.20,5703813809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536553,50,1,1,4,2,eujf9nqky8c5jnahb2f76m86o,1,28.5,76.7,2025-05-04T17:19:18.256Z,2025-05-04T19:28:44Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703814319,140,24.9,5703814323,212,6.5,5703814317,56,Back,5703814321,141,68.9,5703814325,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536601,51,1,1,4,8,eujf9nqky8c5jnahb2f76m86o,1,10.9,52.8,2025-05-04T17:19:23.719Z,2025-05-04T17:19:26Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5703814601,212,61.1,5703814605,1,,5703814597,140,68.5,5703814603,213,6.14,5703814599,141,40.4,5703814591,155,,5703814595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536609,52,1,1,4,11,eujf9nqky8c5jnahb2f76m86o,0,67.4,41.8,2025-05-04T17:19:26.505Z,2025-05-04T18:11:35Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5703814669,212,7.5,5703814671,213,4.85,5703814663,56,Center,5703814665,140,68.4,5703814661,168,,5703814659,3,,5703814667,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536637,45,1,1,4,12,c7jgkxx1czv5etn7snf1r6p2m,0,22.6,72.7,2025-05-04T17:19:27.916Z,2025-05-04T17:19:29Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5703814845,212,17.2,5703814847,213,6.10,5703814835,3,,5703814841,140,38.7,5703814837,56,Back,5703814843,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536669,53,1,1,4,13,eujf9nqky8c5jnahb2f76m86o,1,60.5,32.7,2025-05-04T17:19:29.472Z,2025-05-04T17:19:31Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703815029,141,14.6,5703815037,213,4.76,5703815017,3,,5703815021,56,Right,5703815025,140,61.0,5703815033,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536681,54,1,1,4,16,eujf9nqky8c5jnahb2f76m86o,0,61.0,14.6,2025-05-04T17:19:31.767Z,2025-05-04T17:19:32Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5703815093,140,60.0,5703815099,213,3.98,5703815091,56,Right,5703815097,212,1.6,5703815095,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536695,46,61,1,4,17,c7jgkxx1czv5etn7snf1r6p2m,1,29.9,88.4,2025-05-04T17:19:33.088Z,2025-05-04T17:19:33Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703815157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536721,47,5,1,4,17,c7jgkxx1czv5etn7snf1r6p2m,0,35.2,101.8,2025-05-04T17:19:33.233Z,2025-05-04T19:27:58Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703815303,347,,5703815923,233,55,5703815301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536837,55,5,1,4,17,eujf9nqky8c5jnahb2f76m86o,1,64.8,-1.8,2025-05-04T17:19:33.233Z,2025-05-04T19:27:58Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5703815901,56,Right,5703815919,233,47,5703815903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536891,56,1,1,4,26,eujf9nqky8c5jnahb2f76m86o,1,60.4,0.0,2025-05-04T17:19:41.791Z,2025-05-04T17:19:46Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5703816241,1,,5703816237,213,0.86,5703816229,56,Center,5703816225,107,,5703816235,212,22.0,5703816231,140,74.1,5703816233,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536895,57,1,1,4,30,eujf9nqky8c5jnahb2f76m86o,0,74.1,23.0,2025-05-04T17:19:46.111Z,2025-05-04T17:19:47Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5703816261,56,Center,5703816257,3,,5703816265,141,28.2,5703816267,212,3.5,5703816259,168,,5703816269,213,1.60,5703816263,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536937,49,1,1,4,33,c7jgkxx1czv5etn7snf1r6p2m,1,24.4,76.9,2025-05-04T17:19:48.532Z,2025-05-04T17:19:51Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5703816505,155,,5703816509,140,38.0,5703816513,212,16.2,5703816507,56,Back,5703816511,141,65.8,5703816515,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536933,58,83,1,4,35,eujf9nqky8c5jnahb2f76m86o,0,60.2,39.4,2025-05-04T17:19:50.600Z,2025-05-04T17:19:53Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5703816649,399,4xnll2f9tb69wrezm04ayg76y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536957,50,1,1,4,35,c7jgkxx1czv5etn7snf1r6p2m,0,35.4,55.8,2025-05-04T17:19:51.204Z,2025-05-04T17:19:52Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703816567,140,35.9,5703816565,56,Back,5703816573,213,4.76,5703816571,212,11.8,5703816569,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810536965,59,8,1,4,37,eujf9nqky8c5jnahb2f76m86o,1,58.2,69.4,2025-05-04T17:19:52.792Z,2025-05-04T17:19:53Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5703816607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537181,60,81,1,4,42,eujf9nqky8c5jnahb2f76m86o,0,91.9,92.1,2025-05-04T17:19:58.129Z,2025-05-04T19:27:51Z,,,,,5703817887,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537217,51,5,1,4,45,c7jgkxx1czv5etn7snf1r6p2m,1,3.2,-1.7,2025-05-04T17:20:00.957Z,2025-05-04T19:27:58Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703818095,56,Back,5704367827,233,61,5703818099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537231,61,5,1,4,45,eujf9nqky8c5jnahb2f76m86o,0,96.8,101.7,2025-05-04T17:20:00.957Z,2025-05-04T19:27:59Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5703818149,56,Left,5703818151,347,,5704367863,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537251,52,1,1,4,52,c7jgkxx1czv5etn7snf1r6p2m,1,5.4,0.0,2025-05-04T17:20:07.788Z,2025-05-04T17:20:09Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703818273,140,15.5,5703818279,213,0.61,5703818275,141,9.7,5703818269,107,,5703818271,56,Back,5703818277,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537275,53,1,1,4,53,c7jgkxx1czv5etn7snf1r6p2m,1,15.5,9.7,2025-05-04T17:20:09.412Z,2025-05-04T17:20:11Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5703818407,140,7.1,5703818413,213,3.41,5703818411,212,9.1,5703818427,156,,5703818405,56,Back,5703818409,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537321,54,1,1,4,55,c7jgkxx1czv5etn7snf1r6p2m,0,7.1,6.2,2025-05-04T17:20:11.317Z,2025-05-04T17:20:13Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5703818667,141,5.5,5703818669,212,25.0,5703818663,56,Back,5703818671,213,6.26,5703818673,1,,5703818661,157,,5703818665,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537313,62,8,1,4,57,eujf9nqky8c5jnahb2f76m86o,1,57.9,87.7,2025-05-04T17:20:12.799Z,2025-05-04T17:20:13Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703818603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537395,55,1,1,4,59,c7jgkxx1czv5etn7snf1r6p2m,1,29.3,6.2,2025-05-04T17:20:15.373Z,2025-05-04T17:20:18Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5703819091,212,8.4,5703819087,140,36.1,5703819093,213,0.56,5703819083,3,,5703819089,141,12.8,5703819085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537405,56,3,1,5,0,c7jgkxx1czv5etn7snf1r6p2m,1,40.6,19.2,2025-05-04T17:20:16.400Z,2025-05-04T17:20:22Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703819113,56,Back,5703819115,286,,5703819125,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537371,63,45,1,5,0,eujf9nqky8c5jnahb2f76m86o,0,59.4,80.8,2025-05-04T17:20:16.400Z,2025-05-04T17:20:24Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703818931,56,Left,5703819145,233,56,5703818933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537459,57,3,1,5,2,c7jgkxx1czv5etn7snf1r6p2m,1,40.2,21.4,2025-05-04T17:20:18.464Z,2025-05-04T17:20:28Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703819533,233,64,5703819443,56,Back,5703819445,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537401,64,45,1,5,2,eujf9nqky8c5jnahb2f76m86o,0,59.8,78.6,2025-05-04T17:20:18.464Z,2025-05-04T17:20:29Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5703819107,56,Center,5703819561,233,57,5703819109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537467,58,1,1,5,3,c7jgkxx1czv5etn7snf1r6p2m,1,35.7,15.5,2025-05-04T17:20:18.972Z,2025-05-04T17:20:24Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5703819503,141,30.6,5703819501,140,34.1,5703819507,213,1.73,5703819505,212,10.4,5703819499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537535,59,1,1,5,4,c7jgkxx1czv5etn7snf1r6p2m,1,34.1,30.6,2025-05-04T17:20:19.917Z,2025-05-04T19:39:47Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5703819903,141,70.2,5703819909,1,,5703819899,56,Center,5703819901,140,53.7,5703819907,213,0.92,5703819905,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537553,60,1,1,5,9,c7jgkxx1czv5etn7snf1r6p2m,1,75.4,84.2,2025-05-04T17:20:25.405Z,2025-05-04T18:03:28Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5704021655,2,,5704021659,1,,5703819987,212,34.9,5704021657,155,,5703819989,213,5.09,5703819983,140,87.5,5703819981,56,Center,5703819985,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537609,61,1,1,5,14,c7jgkxx1czv5etn7snf1r6p2m,1,96.5,27.4,2025-05-04T17:20:29.565Z,2025-05-04T20:09:22Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5703820247,140,92.4,5703820251,212,7.6,5703820245,56,Center,5703820253,213,2.17,5703820249,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537615,62,1,1,5,15,c7jgkxx1czv5etn7snf1r6p2m,0,90.7,34.4,2025-05-04T17:20:31.112Z,2025-05-04T20:09:39Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704520661,213,1.17,5704520657,141,73.2,5704520659,212,28.7,5703820275,56,Center,5704520655,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537651,63,5,1,5,17,c7jgkxx1czv5etn7snf1r6p2m,0,101.0,63.0,2025-05-04T17:20:32.991Z,2025-05-04T19:27:59Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5703820531,346,,5703822341,233,65,5703820529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537937,65,5,1,5,17,eujf9nqky8c5jnahb2f76m86o,1,-1.0,37.0,2025-05-04T17:20:32.991Z,2025-05-04T19:28:43Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5703822255,346,,5703822253,56,Back,5703822325,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537981,66,1,1,5,46,eujf9nqky8c5jnahb2f76m86o,1,2.2,46.6,2025-05-04T17:21:01.505Z,2025-05-04T17:21:05Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5703822465,140,54.9,5703822461,124,,5703822473,1,,5703822469,212,60.1,5703822471,213,0.40,5703822463,56,Left,5703822467,141,81.1,5703822477,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537997,67,1,1,5,49,eujf9nqky8c5jnahb2f76m86o,0,54.9,80.9,2025-05-04T17:21:05.056Z,2025-05-04T17:21:05Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5703822527,212,6.8,5703822525,141,71.5,5703822517,3,,5703822521,56,Center,5703822523,140,57.1,5703822529,213,5.06,5703822519,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810537995,64,50,1,5,50,c7jgkxx1czv5etn7snf1r6p2m,1,39.3,24.4,2025-05-04T17:21:05.557Z,2025-05-04T19:25:14Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5703822513,56,Back,5703822661,233,68,5703822515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810538017,68,7,1,5,50,eujf9nqky8c5jnahb2f76m86o,1,60.7,75.6,2025-05-04T17:21:05.558Z,2025-05-04T19:25:14Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703822625,56,Center,5703822627,285,,5703822657,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810582953,314,1,1,5,52,eujf9nqky8c5jnahb2f76m86o,1,53.1,71.5,2025-05-04T17:21:07.496Z,2025-05-04T18:13:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5704066653,56,Center,5704066659,212,3.6,5704066657,141,67.5,5704066655,140,50.8,5704066661,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810538035,69,1,1,5,53,eujf9nqky8c5jnahb2f76m86o,1,54.0,72.0,2025-05-04T17:21:08.608Z,2025-05-04T17:21:10Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5703822723,141,68.1,5703822719,56,Center,5703822727,213,5.55,5703822725,212,4.0,5703822721,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810538089,70,1,1,5,54,eujf9nqky8c5jnahb2f76m86o,1,57.4,64.8,2025-05-04T17:21:10.400Z,2025-05-04T17:21:15Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5703823027,140,55.7,5703823025,56,Center,5703823033,213,4.65,5703823031,212,26.6,5703823029,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
