id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2819446359,439,74,1,47,4,4q0b35m26thti4c2on9a3npk0,1,37.8,86.9,2025-05-26T17:48:38.971Z,2025-05-26T19:08:23Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753131177,285,,5753131175,56,Back,5753131231,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446405,332,5,1,47,5,8q6cv8g4bd3xdl7m88kll16na,1,61.0,-1.7,2025-05-26T17:48:40.570Z,2025-05-26T19:09:37Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5753131525,347,,5753131565,233,440,5753131523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446367,440,5,1,47,5,4q0b35m26thti4c2on9a3npk0,0,39.0,101.7,2025-05-26T17:48:40.570Z,2025-05-26T19:09:37Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5753131263,347,,5753131585,233,332,5753131261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446435,333,1,1,47,14,8q6cv8g4bd3xdl7m88kll16na,1,71.1,0.0,2025-05-26T17:48:49.562Z,2025-05-26T17:48:53Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753131683,140,56.1,5753131689,213,2.37,5753131681,56,Center,5753131679,107,,5753131687,212,22.1,5753131691,1,,5753131685,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446461,334,1,1,47,18,8q6cv8g4bd3xdl7m88kll16na,1,63.4,36.3,2025-05-26T17:48:53.298Z,2025-05-26T17:48:57Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753131839,141,60.5,5753131843,213,1.32,5753131837,140,67.4,5753131841,212,17.0,5753131835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446475,335,1,1,47,22,8q6cv8g4bd3xdl7m88kll16na,1,73.1,63.3,2025-05-26T17:48:57.674Z,2025-05-26T17:48:59Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753131905,140,65.6,5753131911,213,3.82,5753131907,141,54.0,5753131903,56,Center,5753131909,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446525,336,1,1,47,24,8q6cv8g4bd3xdl7m88kll16na,1,65.6,54.0,2025-05-26T17:48:59.298Z,2025-05-26T17:49:05Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753132157,212,15.0,5753132159,213,4.44,5753132147,56,Center,5753132155,141,32.8,5753132151,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446557,337,1,1,47,30,8q6cv8g4bd3xdl7m88kll16na,1,61.7,30.6,2025-05-26T17:49:05.441Z,2025-05-26T17:49:10Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753132355,212,12.5,5753132351,140,65.1,5753132353,141,48.2,5753132357,213,1.28,5753132349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446567,338,1,1,47,35,8q6cv8g4bd3xdl7m88kll16na,1,68.7,48.8,2025-05-26T17:49:10.657Z,2025-05-26T17:49:13Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753132431,141,28.3,5753132435,213,4.32,5753132429,140,63.2,5753132427,56,Center,5753132433,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446579,339,1,1,47,37,8q6cv8g4bd3xdl7m88kll16na,1,63.2,28.3,2025-05-26T17:49:12.794Z,2025-05-26T17:49:15Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753132471,141,16.2,5753132475,213,5.21,5753132467,56,Right,5753132473,212,9.4,5753132469,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446583,340,1,1,47,40,8q6cv8g4bd3xdl7m88kll16na,1,67.6,5.9,2025-05-26T17:49:15.409Z,2025-05-26T17:49:18Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5753132507,141,20.9,5753132503,56,Right,5753132509,212,12.9,5753132505,140,60.1,5753132511,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446607,341,1,1,47,43,8q6cv8g4bd3xdl7m88kll16na,1,60.1,17.7,2025-05-26T17:49:18.609Z,2025-05-26T17:49:22Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753132661,212,35.6,5753132655,56,Center,5753132663,213,0.35,5753132657,140,91.9,5753132665,1,,5753132659,141,35.8,5753132653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446609,342,1,1,47,47,8q6cv8g4bd3xdl7m88kll16na,0,91.9,35.8,2025-05-26T17:49:22.537Z,2025-05-26T17:49:23Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753132669,56,Center,5753132673,141,44.9,5753132677,213,1.87,5753132675,212,6.5,5753132671,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446627,441,12,1,47,48,4q0b35m26thti4c2on9a3npk0,1,12.0,57.8,2025-05-26T17:49:23.386Z,2025-05-26T17:49:26Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753132777,140,38.9,5753132779,141,62.6,5753132781,212,28.4,5753132775,56,Back,5753132783,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446639,343,1,1,47,50,8q6cv8g4bd3xdl7m88kll16na,1,56.3,40.6,2025-05-26T17:49:25.833Z,2025-05-26T17:49:29Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753132877,212,25.7,5753132873,140,31.9,5753132879,213,3.08,5753132871,56,Back,5753132875,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446657,344,1,1,47,54,8q6cv8g4bd3xdl7m88kll16na,1,30.8,43.3,2025-05-26T17:49:29.586Z,2025-05-26T17:49:32Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5753132985,140,34.2,5753132991,213,5.36,5753132983,56,Back,5753132987,141,36.4,5753132989,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446665,345,1,1,47,57,8q6cv8g4bd3xdl7m88kll16na,1,34.2,36.3,2025-05-26T17:49:32.569Z,2025-05-26T17:49:34Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753133025,212,17.5,5753133019,56,Back,5753133021,140,36.3,5753133023,141,61.8,5753133027,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446679,346,1,1,47,59,8q6cv8g4bd3xdl7m88kll16na,1,36.4,64.0,2025-05-26T17:49:34.265Z,2025-05-26T17:49:37Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753133079,140,58.5,5753133085,213,0.38,5753133081,141,77.6,5753133077,56,Center,5753133083,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446681,347,3,1,48,2,8q6cv8g4bd3xdl7m88kll16na,0,58.3,77.3,2025-05-26T17:49:37.018Z,2025-05-26T19:08:31Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753133239,233,442,5753133091,286,,5753133089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446709,442,7,1,48,2,4q0b35m26thti4c2on9a3npk0,1,41.7,22.7,2025-05-26T17:49:37.019Z,2025-05-26T19:08:31Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5753133223,233,347,5753133215,56,Back,5753133217,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446711,443,4,1,48,5,4q0b35m26thti4c2on9a3npk0,1,41.2,24.8,2025-05-26T17:49:39.993Z,2025-05-26T17:49:47Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5753133277,13,,5753133305,233,348,5753133285,286,,5753133283,265,,5753133281,152,,5753133279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446701,348,4,1,48,5,8q6cv8g4bd3xdl7m88kll16na,0,58.8,75.2,2025-05-26T17:49:39.994Z,2025-05-26T17:49:48Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753133315,233,443,5753133205,13,,5753133207,56,Center,5753133211,265,,5753133213,285,,5753133209,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446951,444,1,1,48,43,4q0b35m26thti4c2on9a3npk0,1,42.3,20.4,2025-05-26T17:50:18.116Z,2025-05-26T17:50:24Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5753134729,213,0.59,5753134723,140,85.7,5753134719,152,,5753134721,56,Center,5753134715,5,,5753134727,212,54.7,5753134717,157,,5753134725,141,64.8,5753134731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446955,445,44,1,48,48,4q0b35m26thti4c2on9a3npk0,1,79.1,64.3,2025-05-26T17:50:23.247Z,2025-05-26T19:08:55Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753134785,233,349,5753134749,286,,5753134747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446941,349,44,1,48,48,8q6cv8g4bd3xdl7m88kll16na,0,20.9,35.7,2025-05-26T17:50:23.248Z,2025-05-26T19:08:55Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753134675,285,,5753134673,56,Back,5753134821,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446959,446,1,1,48,48,4q0b35m26thti4c2on9a3npk0,0,85.7,64.8,2025-05-26T17:50:23.778Z,2025-05-26T17:54:51Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5753134777,212,1.5,5753134767,3,,5753134773,140,85.6,5753134779,213,4.64,5753134771,56,Center,5753134775,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446953,350,61,1,48,49,8q6cv8g4bd3xdl7m88kll16na,1,24.8,36.0,2025-05-26T17:50:24.409Z,2025-05-26T17:50:24Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753134735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446963,351,12,1,48,50,8q6cv8g4bd3xdl7m88kll16na,1,17.4,60.0,2025-05-26T17:50:25.552Z,2025-05-26T17:50:27Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753134819,213,6.07,5753134813,140,33.2,5753134811,56,Back,5753134829,15,,5753134817,212,17.0,5753134815,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446975,352,44,1,48,51,8q6cv8g4bd3xdl7m88kll16na,1,29.5,52.4,2025-05-26T17:50:26.857Z,2025-05-26T19:08:55Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753134875,56,Back,5753134901,233,447,5753134877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446969,447,44,1,48,51,4q0b35m26thti4c2on9a3npk0,0,70.5,47.6,2025-05-26T17:50:26.858Z,2025-05-26T19:08:56Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753134847,56,Center,5753134915,233,352,5753134849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446983,353,12,1,48,52,8q6cv8g4bd3xdl7m88kll16na,1,33.2,54.6,2025-05-26T17:50:26.944Z,2025-05-26T17:54:47Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753134933,56,Back,5753134937,141,51.8,5753134943,15,,5753134939,212,5.0,5753134935,140,37.6,5753134941,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819446991,448,1,1,48,53,4q0b35m26thti4c2on9a3npk0,0,69.5,48.7,2025-05-26T17:50:28.451Z,2025-05-26T17:50:30Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5753134985,3,,5753134993,212,20.2,5753134991,141,30.0,5753134987,56,Center,5753134995,213,5.60,5753134989,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447063,354,12,1,48,55,8q6cv8g4bd3xdl7m88kll16na,1,15.7,67.9,2025-05-26T17:50:30.538Z,2025-05-26T17:50:41Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753135381,140,35.2,5753135385,212,21.5,5753135379,56,Back,5753135387,213,5.97,5753135383,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447025,449,1,1,48,57,4q0b35m26thti4c2on9a3npk0,1,72.8,34.5,2025-05-26T17:50:32.738Z,2025-05-26T17:50:36Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753135183,213,5.36,5753135179,141,15.0,5753135181,212,16.7,5753135175,56,Right,5753135177,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447041,450,1,1,49,1,4q0b35m26thti4c2on9a3npk0,1,84.4,14.9,2025-05-26T17:50:36.146Z,2025-05-26T17:50:38Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5753135255,213,1.04,5753135243,56,Center,5753135251,141,34.6,5753135247,140,91.9,5753135267,4,,5753135253,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447059,451,1,1,49,5,4q0b35m26thti4c2on9a3npk0,0,95.5,32.5,2025-05-26T17:50:40.035Z,2025-05-26T17:50:45Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753135357,141,35.7,5753135361,213,1.71,5753135355,140,95.2,5753135359,212,2.2,5753135353,56,Center,5753135501,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447065,355,61,1,49,6,8q6cv8g4bd3xdl7m88kll16na,1,15.5,59.9,2025-05-26T17:50:40.928Z,2025-05-26T17:50:41Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753135389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447119,356,12,1,49,11,8q6cv8g4bd3xdl7m88kll16na,1,7.0,69.0,2025-05-26T17:50:46.072Z,2025-05-26T17:50:51Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753135705,56,Back,5753135711,212,23.5,5753135707,140,20.1,5753135713,213,0.95,5753135709,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447121,357,30,1,49,14,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T17:50:49.099Z,2025-05-26T17:50:51Z,,,,,5753135719,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819447105,452,30,1,49,14,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T17:50:49.099Z,2025-05-26T17:50:49Z,,,,,5753135631,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455483,463,18,2,45,0,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T18:07:40.435Z,2025-05-26T18:09:04Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5753181699,59,22,5753181697,44,Forward,5753181725,55,464,5753181695,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455487,464,19,2,45,0,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T18:07:40.436Z,2025-05-26T20:59:05Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5753181719,55,463,5753181713,145,10,5753181709,42,,5753184169,293,4,5753181717,44,Midfielder,5753184167,292,7,5753181715,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454729,361,32,2,45,0,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-26T18:07:50.435Z,2025-05-26T18:07:50Z,,,,,5753177649,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454743,456,32,2,45,0,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-26T18:07:50.435Z,2025-05-26T18:07:52Z,,,,,5753177725,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454805,362,1,2,45,0,8q6cv8g4bd3xdl7m88kll16na,1,49.8,49.7,2025-05-26T18:07:50.436Z,2025-05-26T18:07:57Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5753178065,212,14.6,5753178059,56,Back,5753178067,213,2.65,5753178061,140,37.6,5753178069,279,S,5753178063,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454845,363,1,2,45,7,8q6cv8g4bd3xdl7m88kll16na,1,58.9,69.4,2025-05-26T18:07:57.657Z,2025-05-26T18:07:59Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753178299,140,54.3,5753178301,141,85.7,5753178297,56,Left,5753178305,213,1.98,5753178303,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454875,364,1,2,45,9,8q6cv8g4bd3xdl7m88kll16na,1,54.3,85.7,2025-05-26T18:07:59.530Z,2025-05-26T18:08:02Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753178447,56,Center,5753178453,212,20.2,5753178451,141,56.6,5753178449,140,50.4,5753178455,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454935,365,1,2,45,11,8q6cv8g4bd3xdl7m88kll16na,1,51.1,55.7,2025-05-26T18:08:02.137Z,2025-05-26T18:08:06Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753178675,141,34.6,5753178667,56,Center,5753178679,212,14.7,5753178671,140,54.2,5753178683,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819454967,366,1,2,45,15,8q6cv8g4bd3xdl7m88kll16na,1,56.6,32.7,2025-05-26T18:08:06.114Z,2025-05-26T18:08:09Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753178835,213,1.82,5753178831,141,50.1,5753178833,212,12.2,5753178827,56,Center,5753178829,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455015,367,1,2,45,18,8q6cv8g4bd3xdl7m88kll16na,1,54.0,50.9,2025-05-26T18:08:08.810Z,2025-05-26T18:08:12Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753179075,140,55.1,5753179079,212,14.1,5753179081,213,1.49,5753179077,141,71.5,5753179073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455037,368,1,2,45,21,8q6cv8g4bd3xdl7m88kll16na,1,54.4,66.0,2025-05-26T18:08:12.384Z,2025-05-26T18:08:14Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753179151,56,Center,5753179155,141,48.7,5753179159,213,4.48,5753179157,212,12.1,5753179153,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455095,369,1,2,45,24,8q6cv8g4bd3xdl7m88kll16na,1,51.8,48.7,2025-05-26T18:08:14.577Z,2025-05-26T18:08:20Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753179507,213,4.85,5753179503,141,31.5,5753179499,56,Center,5753179501,140,53.3,5753179505,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455139,370,1,2,45,29,8q6cv8g4bd3xdl7m88kll16na,1,54.7,29.7,2025-05-26T18:08:20.018Z,2025-05-26T18:08:25Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753179765,140,53.4,5753179771,213,1.65,5753179767,141,53.7,5753179769,212,16.4,5753179763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455171,371,1,2,45,34,8q6cv8g4bd3xdl7m88kll16na,1,58.0,56.1,2025-05-26T18:08:24.809Z,2025-05-26T18:08:27Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5753179939,213,1.80,5753179937,212,13.4,5753179933,140,55.1,5753179931,56,Center,5753179935,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455195,372,1,2,45,36,8q6cv8g4bd3xdl7m88kll16na,1,54.0,62.9,2025-05-26T18:08:27.144Z,2025-05-26T18:08:30Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753180075,140,55.6,5753180077,141,39.2,5753180073,56,Center,5753180079,212,16.2,5753180081,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455209,373,1,2,45,39,8q6cv8g4bd3xdl7m88kll16na,0,60.1,29.2,2025-05-26T18:08:30.418Z,2025-05-26T18:08:31Z,2d9k8p22131is7op7vcn0arbp,V. Hedenstad,,,5753180153,155,,5753180159,141,64.8,5753180157,140,75.5,5753180163,213,0.98,5753180155,56,Center,5753180161,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455229,457,12,2,45,41,4q0b35m26thti4c2on9a3npk0,1,19.1,49.6,2025-05-26T18:08:31.720Z,2025-05-26T18:10:01Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753180275,15,,5753180249,212,7.0,5753180243,56,Back,5753180251,213,0.13,5753180245,140,25.7,5753180247,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455231,374,1,2,45,43,8q6cv8g4bd3xdl7m88kll16na,0,59.2,57.0,2025-05-26T18:08:33.641Z,2025-05-26T18:08:34Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5753180265,212,13.6,5753180261,141,72.7,5753180257,56,Center,5753180269,213,0.90,5753180259,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455303,458,12,2,45,47,4q0b35m26thti4c2on9a3npk0,1,14.7,35.2,2025-05-26T18:08:37.728Z,2025-05-26T18:08:44Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5753180679,56,Back,5753180685,141,55.1,5753180693,213,0.83,5753180681,140,26.6,5753180689,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455307,459,1,2,45,48,4q0b35m26thti4c2on9a3npk0,0,27.2,54.0,2025-05-26T18:08:39.118Z,2025-05-26T18:12:35Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753193401,1,,5753193397,213,4.71,5753180731,56,Back,5753193395,212,8.1,5753193385,157,,5753193391,141,42.1,5753193387,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455309,375,61,2,45,54,8q6cv8g4bd3xdl7m88kll16na,1,69.8,64.6,2025-05-26T18:08:44.528Z,2025-05-26T20:24:52Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5753180733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455317,460,1,2,45,54,4q0b35m26thti4c2on9a3npk0,0,23.4,37.0,2025-05-26T18:08:44.969Z,2025-05-26T20:24:32Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5753190039,286,,5753180783,56,Back,5753190027,236,,5753180789,141,45.4,5753180797,213,0.84,5753180793,212,7.7,5753180785,140,28.3,5753195991,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455321,376,74,2,45,54,8q6cv8g4bd3xdl7m88kll16na,1,69.8,64.6,2025-05-26T18:08:44.970Z,2025-05-26T20:24:51Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5753180811,285,,5753196001,233,460,5753180809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455325,461,1,2,45,55,4q0b35m26thti4c2on9a3npk0,0,16.4,51.9,2025-05-26T18:08:45.892Z,2025-05-26T20:24:50Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5753197027,157,,5753180815,56,Back,5753180825,1,,5753180817,140,47.0,5753180823,213,6.17,5753180819,141,46.4,5753180821,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455347,377,1,2,45,57,8q6cv8g4bd3xdl7m88kll16na,1,58.0,73.6,2025-05-26T18:08:48.264Z,2025-05-26T20:25:08Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5753180955,213,0.52,5753180941,56,Left,5753180943,140,65.8,5753180951,212,9.4,5753180947,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455355,378,1,2,45,59,8q6cv8g4bd3xdl7m88kll16na,0,65.8,80.5,2025-05-26T18:08:50.224Z,2025-05-26T20:25:09Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753181001,212,6.4,5753180999,141,77.0,5753181003,213,5.90,5753180993,168,,5753180995,56,Center,5753180997,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819455375,462,61,2,46,1,4q0b35m26thti4c2on9a3npk0,1,39.5,23.6,2025-05-26T18:08:51.992Z,2025-05-26T18:08:52Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5753181109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819458933,438,50,2,46,1,8q6cv8g4bd3xdl7m88kll16na,1,71.3,81.9,2025-05-26T18:08:52.188Z,2025-05-26T18:15:09Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5753204683,56,Left,5753204717,233,495,5753204685,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
