id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2701884783,531,1,2,47,41,36g6ifzjliec1jqnbtf7yesme,1,6.8,52.5,2024-07-19T19:05:28.734Z,2024-07-19T19:05:29Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109319947,140,9.6,5109319951,212,6.2,5109319953,213,5.21,5109319945,56,Back,5109319949,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701884797,532,1,2,47,42,36g6ifzjliec1jqnbtf7yesme,1,11.1,40.4,2024-07-19T19:05:29.407Z,2024-07-19T19:05:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109320043,212,25.9,5109320039,141,13.4,5109320031,56,Back,5109320035,140,28.5,5109320045,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701884815,533,1,2,47,47,36g6ifzjliec1jqnbtf7yesme,1,30.4,12.2,2024-07-19T19:05:34.015Z,2024-07-19T19:05:54Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109320129,56,Back,5109320135,212,16.3,5109320133,141,8.9,5109320137,213,6.15,5109320131,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701884827,534,1,2,47,47,36g6ifzjliec1jqnbtf7yesme,1,45.5,8.6,2024-07-19T19:05:34.895Z,2024-07-19T19:05:53Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109320243,213,0.92,5109320239,141,38.9,5109320237,140,60.4,5109320235,56,Center,5109320241,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701884829,535,4,2,47,49,36g6ifzjliec1jqnbtf7yesme,1,59.9,35.2,2024-07-19T19:05:36.189Z,2024-07-19T19:05:47Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5109320291,13,,5109320295,152,,5109320311,233,521,5109320293,56,Center,5109320301,286,,5109320599,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701884821,521,4,2,47,49,77tfx9me4aaqhzv78bmgsy9bg,0,40.1,64.8,2024-07-19T19:05:36.190Z,2024-07-19T19:05:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109320215,56,Back,5109320625,294,,5109320333,233,535,5109320217,152,,5109320221,285,,5109320213,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885021,536,1,2,48,24,36g6ifzjliec1jqnbtf7yesme,0,65.3,36.7,2024-07-19T19:06:11.664Z,2024-07-19T19:06:13Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109321309,141,56.1,5109321305,56,Center,5109321313,213,0.45,5109321307,140,91.2,5109321301,155,,5109321299,5,,5109321311,212,30.2,5109321303,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885031,522,12,2,48,25,77tfx9me4aaqhzv78bmgsy9bg,1,10.2,40.3,2024-07-19T19:06:12.669Z,2024-07-19T19:06:20Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5109321357,140,6.2,5109321361,212,25.6,5109321363,213,4.55,5109321355,56,Back,5109321383,15,,5109321359,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885069,523,61,2,48,30,77tfx9me4aaqhzv78bmgsy9bg,0,21.6,3.1,2024-07-19T19:06:17.861Z,2024-07-19T19:06:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109321571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885075,537,12,2,48,34,36g6ifzjliec1jqnbtf7yesme,1,73.2,93.6,2024-07-19T19:06:21.038Z,2024-07-19T19:06:26Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109321647,167,,5109321609,212,5.4,5109321603,56,Left,5109321607,141,100.0,5109321605,140,74.4,5109321611,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885103,524,5,2,48,34,77tfx9me4aaqhzv78bmgsy9bg,1,24.4,-1.2,2024-07-19T19:06:21.815Z,2024-07-19T19:07:41Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109321729,56,Back,5109321751,233,538,5109321733,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885081,538,5,2,48,34,36g6ifzjliec1jqnbtf7yesme,0,75.6,101.2,2024-07-19T19:06:21.815Z,2024-07-19T19:06:24Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109321767,233,524,5109321619,56,Left,5109321621,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885135,525,1,2,48,43,77tfx9me4aaqhzv78bmgsy9bg,1,23.6,0.0,2024-07-19T19:06:30.853Z,2024-07-19T19:06:52Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109321965,212,9.1,5109321967,213,1.85,5109321961,140,21.2,5109322055,189,,5109321957,107,,5109321963,141,11.4,5109321959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885141,526,1,2,48,44,77tfx9me4aaqhzv78bmgsy9bg,1,21.2,11.4,2024-07-19T19:06:31.205Z,2024-07-19T19:11:30Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109322073,189,,5109321991,212,22.4,5109321987,140,15.2,5109321985,56,Back,5109321989,141,43.0,5109321993,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885143,527,1,2,48,45,77tfx9me4aaqhzv78bmgsy9bg,1,11.8,56.0,2024-07-19T19:06:32.061Z,2024-07-19T19:11:32Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109322003,212,17.1,5109322005,213,0.48,5109331549,189,,5109322001,141,67.7,5109321999,140,26.2,5109321997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701886891,577,1,2,48,46,77tfx9me4aaqhzv78bmgsy9bg,1,24.1,71.5,2024-07-19T19:06:33.732Z,2024-07-19T19:11:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109331827,140,31.3,5109331821,56,Back,5109331831,141,90.6,5109331837,212,15.0,5109331839,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885145,528,3,2,48,49,77tfx9me4aaqhzv78bmgsy9bg,0,37.6,87.8,2024-07-19T19:06:36.438Z,2024-07-19T21:35:37Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109322051,233,539,5109452483,464,,5109322011,56,Back,5109322013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885149,539,7,2,48,49,36g6ifzjliec1jqnbtf7yesme,1,62.4,12.2,2024-07-19T19:06:36.439Z,2024-07-19T21:35:38Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322021,285,,5109322043,233,528,5109322019,56,Right,5109452485,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885165,541,1,2,48,51,36g6ifzjliec1jqnbtf7yesme,1,61.5,11.2,2024-07-19T19:06:38.702Z,2024-07-19T19:06:44Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322097,140,67.8,5109322095,56,Center,5109322099,141,25.3,5109322103,213,0.97,5109322101,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885173,542,1,2,48,57,36g6ifzjliec1jqnbtf7yesme,1,73.4,40.0,2024-07-19T19:06:44.607Z,2024-07-19T19:06:47Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5109322175,213,1.72,5109322171,141,70.2,5109322167,56,Center,5109322173,212,20.8,5109322169,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885181,543,1,2,49,0,36g6ifzjliec1jqnbtf7yesme,1,73.8,75.8,2024-07-19T19:06:47.246Z,2024-07-19T19:06:49Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5109322217,140,68.8,5109322213,56,Center,5109322221,212,10.6,5109322223,213,4.19,5109322219,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885189,544,1,2,49,2,36g6ifzjliec1jqnbtf7yesme,1,68.8,62.3,2024-07-19T19:06:49.054Z,2024-07-19T19:06:50Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109322265,56,Center,5109322273,213,4.78,5109322267,140,69.6,5109322269,141,45.2,5109322271,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885201,545,1,2,49,3,36g6ifzjliec1jqnbtf7yesme,1,69.6,45.2,2024-07-19T19:06:50.670Z,2024-07-19T19:06:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322361,213,4.53,5109322353,56,Center,5109322355,140,67.8,5109322357,141,30.5,5109322359,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885219,546,1,2,49,5,36g6ifzjliec1jqnbtf7yesme,1,67.8,30.5,2024-07-19T19:06:52.478Z,2024-07-19T19:07:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109322459,213,2.27,5109322457,212,5.9,5109322453,140,64.2,5109322451,56,Center,5109322455,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885227,547,1,2,49,10,36g6ifzjliec1jqnbtf7yesme,1,64.1,37.1,2024-07-19T19:06:57.070Z,2024-07-19T19:06:58Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322497,141,51.9,5109322501,213,1.18,5109322495,140,68.1,5109322499,212,10.9,5109322493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885229,548,1,2,49,11,36g6ifzjliec1jqnbtf7yesme,1,68.6,53.6,2024-07-19T19:06:58.623Z,2024-07-19T19:06:59Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109322509,141,40.9,5109322507,140,65.0,5109322505,56,Center,5109322511,212,9.4,5109322513,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885235,549,1,2,49,12,36g6ifzjliec1jqnbtf7yesme,0,65.0,40.9,2024-07-19T19:06:59.487Z,2024-07-19T19:07:00Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322545,140,76.1,5109322551,213,0.82,5109322547,141,59.4,5109322543,56,Center,5109322549,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885245,530,1,2,49,14,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,39.4,2024-07-19T19:07:01.965Z,2024-07-19T19:07:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109322619,213,5.60,5109322615,141,32.5,5109322617,212,7.4,5109322613,140,34.2,5109322611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885273,531,1,2,49,15,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,32.5,2024-07-19T19:07:02.868Z,2024-07-19T19:07:07Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5109322771,212,21.5,5109322769,141,58.5,5109322765,56,Back,5109322773,213,0.97,5109322767,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885277,532,4,2,49,20,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,54.4,2024-07-19T19:07:07.373Z,2024-07-19T19:07:25Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109323395,295,,5109322809,13,,5109322929,233,550,5109322813,152,,5109322817,286,,5109322811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885275,550,4,2,49,20,36g6ifzjliec1jqnbtf7yesme,0,56.6,45.6,2024-07-19T19:07:07.374Z,2024-07-19T19:07:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109322895,152,,5109322891,56,Center,5109323425,295,,5109322899,285,,5109322945,233,532,5109322887,13,,5109324085,55,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885325,551,17,2,49,24,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-07-19T19:07:11.823Z,2024-07-19T21:36:24Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109323129,31,,5109324081,55,550,5109323501,393,,5109323133,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885473,533,1,2,49,56,77tfx9me4aaqhzv78bmgsy9bg,0,50.1,56.7,2024-07-19T19:07:43.885Z,2024-07-19T19:07:46Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109323875,152,,5109323871,5,,5109323877,56,Center,5109323879,140,87.8,5109323883,212,40.3,5109323873,155,,5109323881,141,45.4,5109323887,1,,5109323885,213,6.09,5109323909,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885471,552,52,2,49,58,36g6ifzjliec1jqnbtf7yesme,1,13.2,49.1,2024-07-19T19:07:45.310Z,2024-07-19T21:36:45Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109452611,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885553,554,1,2,50,9,36g6ifzjliec1jqnbtf7yesme,1,10.8,50.7,2024-07-19T19:07:56.398Z,2024-07-19T19:07:57Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109324271,212,20.1,5109324273,213,4.86,5109324267,140,13.7,5109324265,56,Back,5109324269,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885573,555,1,2,50,10,36g6ifzjliec1jqnbtf7yesme,1,13.7,21.5,2024-07-19T19:07:57.118Z,2024-07-19T19:07:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109324383,213,2.19,5109324381,212,20.0,5109324379,141,45.4,5109324377,140,2.6,5109324375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885579,556,1,2,50,12,36g6ifzjliec1jqnbtf7yesme,1,5.5,37.1,2024-07-19T19:07:59.214Z,2024-07-19T19:08:01Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109324409,56,Back,5109324411,140,15.2,5109324417,213,5.64,5109324413,141,25.9,5109324415,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885589,557,1,2,50,14,36g6ifzjliec1jqnbtf7yesme,1,18.1,23.0,2024-07-19T19:08:01.022Z,2024-07-19T19:08:02Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109324463,212,8.8,5109324457,140,20.5,5109324467,213,5.00,5109324461,141,10.6,5109324453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885619,558,1,2,50,15,36g6ifzjliec1jqnbtf7yesme,1,20.5,10.6,2024-07-19T19:08:02.527Z,2024-07-19T19:08:05Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109324625,213,1.07,5109324621,141,19.3,5109324617,56,Back,5109324623,212,6.8,5109324619,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885621,559,61,2,50,18,36g6ifzjliec1jqnbtf7yesme,0,23.7,20.2,2024-07-19T19:08:05.118Z,2024-07-19T19:08:05Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109324629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885627,535,50,2,50,19,77tfx9me4aaqhzv78bmgsy9bg,1,82.2,81.0,2024-07-19T19:08:06.710Z,2024-07-19T19:17:59Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109324727,233,561,5109324663,56,Left,5109324665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885637,561,7,2,50,19,36g6ifzjliec1jqnbtf7yesme,0,17.8,19.0,2024-07-19T19:08:06.711Z,2024-07-19T21:37:17Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109452721,385,,5109324711,285,,5109324719,233,535,5109324709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885629,560,43,2,50,20,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-07-19T19:08:07.054Z,2024-07-19T19:09:40Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109327757,144,45,5109324671,285,0,5109324669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885673,536,1,2,50,22,77tfx9me4aaqhzv78bmgsy9bg,1,91.5,78.7,2024-07-19T19:08:09.261Z,2024-07-19T19:18:07Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109324881,213,4.09,5109324871,56,Center,5109324877,141,67.3,5109324875,140,86.2,5109324879,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885679,537,61,2,50,24,77tfx9me4aaqhzv78bmgsy9bg,0,86.4,68.8,2024-07-19T19:08:11.724Z,2024-07-19T21:39:30Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109324901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885697,562,1,2,50,24,36g6ifzjliec1jqnbtf7yesme,0,10.8,31.3,2024-07-19T19:08:11.725Z,2024-07-19T21:47:57Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109454569,233,538,5109453061,236,,5109453049,157,,5109453057,213,0.00,5109453063,286,,5109324971,56,Back,5109453053,141,31.3,5109453059,1,,5109453051,140,12.5,5109453055,212,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,
2701885689,538,74,2,50,24,77tfx9me4aaqhzv78bmgsy9bg,1,86.2,67.3,2024-07-19T19:08:11.726Z,2024-07-19T21:47:57Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109454573,233,562,5109453065,285,,5109324933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885721,564,1,2,50,27,36g6ifzjliec1jqnbtf7yesme,0,13.1,27.8,2024-07-19T19:08:14.062Z,2024-07-19T19:25:25Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109325081,213,6.03,5109325073,56,Back,5109329965,236,,5109359097,233,644,5109325079,212,5.0,5109329973,286,,5109325075,140,17.7,5109325077,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701889269,644,74,2,50,27,77tfx9me4aaqhzv78bmgsy9bg,1,85.8,70.9,2024-07-19T19:08:14.063Z,2024-07-19T19:29:48Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109347839,285,,5109345767,56,Center,5109359027,233,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885729,565,1,2,50,28,36g6ifzjliec1jqnbtf7yesme,0,24.2,37.3,2024-07-19T19:08:15.246Z,2024-07-19T19:25:25Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5109359193,233,539,5109325113,140,23.7,5109325183,286,,5109325115,141,33.2,5109325117,212,2.8,5109325111,56,Back,5109325119,213,4.53,5109325177,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885733,539,74,2,50,28,77tfx9me4aaqhzv78bmgsy9bg,1,78.7,61.1,2024-07-19T19:08:15.247Z,2024-07-19T19:29:49Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109325137,56,Center,5109325139,285,,5109359121,233,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885759,541,1,2,50,31,77tfx9me4aaqhzv78bmgsy9bg,1,79.8,38.6,2024-07-19T19:08:18.469Z,2024-07-19T19:08:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109325279,140,80.0,5109325283,212,6.3,5109325277,56,Center,5109325281,141,47.8,5109325285,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885763,542,3,2,50,32,77tfx9me4aaqhzv78bmgsy9bg,0,80.4,48.8,2024-07-19T19:08:19.829Z,2024-07-19T21:39:59Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5109325291,56,Center,5109325293,286,,5109453211,464,,5109325429,233,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885791,566,7,2,50,32,36g6ifzjliec1jqnbtf7yesme,0,19.6,51.2,2024-07-19T19:08:19.830Z,2024-07-19T21:40:01Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109453233,385,,5109325421,233,542,5109325405,285,,5109325403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885825,543,1,2,50,34,77tfx9me4aaqhzv78bmgsy9bg,1,75.8,44.8,2024-07-19T19:08:21.222Z,2024-07-19T19:08:27Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109325595,213,5.25,5109325591,141,4.0,5109325597,1,,5109325593,212,32.2,5109325589,140,91.4,5109325587,56,Right,5109325585,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885839,544,1,2,50,40,77tfx9me4aaqhzv78bmgsy9bg,1,94.9,6.8,2024-07-19T19:08:27.084Z,2024-07-19T19:08:30Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109325709,213,3.31,5109325705,141,4.1,5109325701,56,Right,5109325707,212,10.9,5109325703,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885847,545,1,2,50,43,77tfx9me4aaqhzv78bmgsy9bg,1,75.8,4.4,2024-07-19T19:08:30.221Z,2024-07-19T19:08:33Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109325757,141,32.7,5109325755,140,69.6,5109325759,212,20.3,5109325753,56,Center,5109325761,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885861,546,1,2,50,46,77tfx9me4aaqhzv78bmgsy9bg,1,70.1,33.0,2024-07-19T19:08:33.268Z,2024-07-19T19:08:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109325875,56,Center,5109325877,140,69.0,5109325881,212,28.2,5109325883,213,1.61,5109325879,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885881,547,1,2,50,50,77tfx9me4aaqhzv78bmgsy9bg,1,73.6,76.6,2024-07-19T19:08:37.653Z,2024-07-19T19:08:42Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109325995,212,11.1,5109325989,56,Center,5109325997,213,0.10,5109325993,141,78.2,5109325991,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885889,548,1,2,50,55,77tfx9me4aaqhzv78bmgsy9bg,0,96.1,77.0,2024-07-19T19:08:42.580Z,2024-07-19T21:40:17Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109326057,213,4.84,5109326051,140,97.8,5109326047,155,,5109453235,224,,5109453237,72,,5109326055,212,13.8,5109326049,56,Center,5109326053,141,56.9,5109326043,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885897,567,12,2,50,58,36g6ifzjliec1jqnbtf7yesme,1,3.4,47.8,2024-07-19T19:08:45.134Z,2024-07-19T19:08:46Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109326107,56,Back,5109326113,212,7.8,5109326109,140,8.3,5109326115,213,5.43,5109326117,15,,5109326111,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885917,568,12,2,51,0,36g6ifzjliec1jqnbtf7yesme,1,7.3,32.7,2024-07-19T19:08:47.215Z,2024-07-19T19:08:50Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109326219,56,Back,5109326225,212,24.2,5109326223,141,8.8,5109326227,213,5.55,5109326221,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885921,549,1,2,51,1,77tfx9me4aaqhzv78bmgsy9bg,1,69.2,91.8,2024-07-19T19:08:48.388Z,2024-07-19T19:08:51Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109326249,56,Left,5109326255,212,11.7,5109326253,141,87.7,5109326257,213,3.38,5109326251,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701885953,550,1,2,51,3,77tfx9me4aaqhzv78bmgsy9bg,1,57.6,87.1,2024-07-19T19:08:50.908Z,2024-07-19T19:08:56Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109326443,140,51.9,5109326441,56,Center,5109326447,212,21.5,5109326451,213,4.43,5109326445,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
