id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2802203925,341,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-17T17:04:05.229Z,2025-04-17T20:36:35Z,,,,,5657996667,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203921,471,32,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:04:05.229Z,2025-04-17T17:04:05Z,,,,,5657996653,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802205081,532,40,2,45,0,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:04:05.427Z,2025-04-17T17:47:20Z,,,,,5658003581,194,4cbaoo2irqtme9goxuz6s3ey2,5658003575,59,"1, 13, 17, 27, 6, 5, 40, 36, 14, 10, 30, 31, 7, 12, 15, 19, 33",5658003571,30,"ckhhpn9ppgvlrtubf7li3se09, 6b8vhoisrfwkljhz4u7pduej8, c9u2w9ikckbrra8vln2ucbf9w, 4gqnyyx3i92fayq6cxvekqwut, ayqy2vql1oumokqly9ahfrnx1, 4cbaoo2irqtme9goxuz6s3ey2, 66psa7xh8odnlp39ue5vzpes4, ftw3io63hk5vuoa3lyfgowes, 7hw1plnv7nvxnqpnfnxcxszpx, 6tckvu2rw7ns18dq7dim0sout, ssluj1c3ft94nkfs58dc8cq2, quh8tfvwi106toymoh38tbrp, 8g4r9maz4invihjmdzpfxy0np, al9l7egkwbc0pv68zk42gegut, dux0skggr99ydjz3kn58p3wmh, 823p7p1amx8lp445bo6bi01lg, rq6npjy37kolscu8lrj4r2dx",5658003573,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",5658003577,130,8,5658003579,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203943,472,1,2,45,1,b3r6d8ydtmtjckam6pku9y400,1,49.8,50.0,2025-04-17T17:04:06.230Z,2025-04-17T17:15:55Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5657996749,279,S,5657996743,141,50.7,5657996747,213,3.12,5657996741,140,25.3,5657996745,212,25.7,5657996739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203953,473,1,2,45,3,b3r6d8ydtmtjckam6pku9y400,1,25.9,50.9,2025-04-17T17:04:08.894Z,2025-04-17T17:04:12Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657996821,213,5.98,5657996813,56,Center,5657996819,212,49.6,5657996823,1,,5657996811,157,,5657996815,140,71.0,5657996817,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203959,474,1,2,45,6,b3r6d8ydtmtjckam6pku9y400,0,71.0,29.2,2025-04-17T17:04:12.220Z,2025-04-17T17:10:22Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5657996845,140,64.3,5657996847,141,37.3,5657996843,56,Center,5657996851,213,2.48,5657996857,156,,5657996849,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203967,342,1,2,45,9,59as3grjvj19voay31j3yfgni,0,31.3,53.0,2025-04-17T17:04:14.562Z,2025-04-17T17:04:15Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5657996877,56,Center,5657996887,1,,5657996885,213,6.14,5657996881,141,47.3,5657996875,157,,5657996879,140,57.0,5657996883,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203975,475,1,2,45,11,b3r6d8ydtmtjckam6pku9y400,1,43.9,46.9,2025-04-17T17:04:16.284Z,2025-04-17T17:04:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5657996927,213,0.35,5657996919,56,Center,5657996917,3,,5657996925,212,12.5,5657996921,140,55.1,5657996923,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203979,476,44,2,45,12,b3r6d8ydtmtjckam6pku9y400,1,55.0,52.7,2025-04-17T17:04:17.810Z,2025-04-17T17:22:32Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5657996933,56,Center,5657996935,286,,5657996951,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203973,343,44,2,45,12,59as3grjvj19voay31j3yfgni,0,45.0,47.3,2025-04-17T17:04:17.811Z,2025-04-17T17:22:33Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5657996915,285,,5657996913,56,Back,5657996957,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203981,477,1,2,45,12,b3r6d8ydtmtjckam6pku9y400,0,55.1,53.3,2025-04-17T17:04:17.901Z,2025-04-17T21:23:50Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5657996945,141,53.3,5657996943,140,55.5,5657996941,56,Center,5657996937,3,,5657996939,168,,5657996949,213,0.00,5657996947,212,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203977,344,61,2,45,13,59as3grjvj19voay31j3yfgni,1,45.0,47.6,2025-04-17T17:04:18.845Z,2025-04-17T17:04:18Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5657996931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203985,345,45,2,45,17,59as3grjvj19voay31j3yfgni,0,37.2,24.9,2025-04-17T17:04:22.273Z,2025-04-17T17:54:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5658004545,233,534,5657996977,56,Back,5657996979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802205107,534,3,2,45,17,b3r6d8ydtmtjckam6pku9y400,1,62.8,75.1,2025-04-17T17:04:22.273Z,2025-04-17T21:24:01Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5658004483,286,,5658004481,56,Center,5658004515,233,345,5658394647,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203989,478,43,2,45,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:04:23.611Z,2025-04-17T17:10:23Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5657996999,56,Center,5658005725,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802203991,479,43,2,45,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:04:23.852Z,2025-04-17T17:10:23Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657997001,56,Center,5658005723,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204001,480,1,2,45,21,b3r6d8ydtmtjckam6pku9y400,0,93.6,85.1,2025-04-17T17:04:27.004Z,2025-04-17T21:25:02Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5657997083,140,94.9,5657997089,213,4.79,5658395303,224,,5657997085,141,59.3,5657997081,56,Center,5657997077,2,,5657997087,212,17.6,5658395305,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204017,348,61,2,45,22,59as3grjvj19voay31j3yfgni,1,8.7,50.7,2025-04-17T17:04:27.766Z,2025-04-17T21:25:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5657997151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204009,481,43,2,45,24,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:04:29.581Z,2025-04-17T17:04:42Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5657997137,56,Center,5657997361,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204019,349,6,2,45,24,59as3grjvj19voay31j3yfgni,0,1.4,35.7,2025-04-17T17:04:29.965Z,2025-04-17T21:25:26Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5657997207,56,Back,5657997215,233,482,5657997209,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204013,482,6,2,45,24,b3r6d8ydtmtjckam6pku9y400,1,98.6,64.3,2025-04-17T17:04:29.965Z,2025-04-17T17:34:58Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5657997165,56,Center,5657997167,73,,5657997211,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204081,485,1,2,45,49,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2025-04-17T17:04:55.164Z,2025-04-17T21:25:47Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5657997625,141,47.0,5657997621,56,Center,5657997631,1,,5657997623,140,95.6,5658010665,224,,5657997617,155,,5658395617,72,,5657997629,213,4.60,5657997613,2,,5657997627,212,5657997615,6,,,,,,,,,,,,,,,,,,,35.9,,,,,,,,,,,,,
2802204085,350,43,2,45,50,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-17T17:04:56.214Z,2025-04-17T21:25:47Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5657997647,56,Back,5657997657,233,485,5658395903,144,11,5658395811,378,0,5657997649,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204087,351,52,2,45,52,59as3grjvj19voay31j3yfgni,1,2.4,47.9,2025-04-17T17:04:57.700Z,2025-04-17T21:25:49Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5658395929,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204101,352,1,2,45,56,59as3grjvj19voay31j3yfgni,0,9.8,44.5,2025-04-17T17:05:01.629Z,2025-04-17T21:25:55Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5657997729,56,Back,5657997737,213,0.85,5657997735,212,52.0,5657997731,140,42.5,5657997739,1,,5657997727,199,,5657997733,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204103,353,5,2,45,57,59as3grjvj19voay31j3yfgni,0,41.2,101.9,2025-04-17T17:05:02.885Z,2025-04-17T17:51:50Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5657997759,233,486,5657997743,56,Back,5657997745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204099,486,5,2,45,57,b3r6d8ydtmtjckam6pku9y400,1,58.8,-1.9,2025-04-17T17:05:02.885Z,2025-04-17T17:16:21Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657997751,233,353,5657997725,347,,5657997723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204113,487,1,2,46,0,b3r6d8ydtmtjckam6pku9y400,1,56.8,0.0,2025-04-17T17:05:06.188Z,2025-04-17T17:16:30Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5657997825,212,23.1,5657997821,140,39.9,5657997827,213,2.45,5657997819,56,Back,5657997823,141,19.7,5657997817,107,,5657997829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802206995,593,61,2,46,2,b3r6d8ydtmtjckam6pku9y400,1,41.7,10.7,2025-04-17T17:05:07.829Z,2025-04-17T17:16:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658014993,189,,5658014939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802207045,594,1,2,46,4,b3r6d8ydtmtjckam6pku9y400,1,13.8,43.7,2025-04-17T17:05:09.273Z,2025-04-17T17:16:58Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5658015235,140,23.7,5658015237,141,22.5,5658015233,56,Back,5658015239,212,17.8,5658015241,213,5.34,5658015245,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204131,488,1,2,46,7,b3r6d8ydtmtjckam6pku9y400,1,23.8,27.8,2025-04-17T17:05:12.908Z,2025-04-17T17:17:07Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657997929,212,14.6,5657997923,56,Back,5657997931,213,4.88,5657997927,141,6.6,5657997925,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204149,489,43,2,46,8,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:05:13.580Z,2025-04-17T17:17:13Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657998007,212,17.7,5657998005,141,24.4,5657998001,56,Back,5657998009,213,5.42,5658015545,144,1,5657998003,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204153,490,43,2,46,10,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:05:16.059Z,2025-04-17T17:17:14Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5657998035,140,28.4,5658015565,144,1,5657998037,141,6.7,5657998033,56,Back,5657998041,213,5.03,5657998039,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204155,491,1,2,46,12,b3r6d8ydtmtjckam6pku9y400,0,28.4,6.7,2025-04-17T17:05:17.451Z,2025-04-17T17:05:22Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5657998187,233,354,5657998053,213,1.16,5657998045,56,Back,5657998185,236,,5657998191,286,,5657998047,140,29.1,5657998051,212,1.9,5657998049,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204179,354,74,2,46,12,59as3grjvj19voay31j3yfgni,1,68.4,95.1,2025-04-17T17:05:17.452Z,2025-04-17T17:22:27Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657998197,233,491,5657998163,56,Left,5657998165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204185,355,4,2,46,15,59as3grjvj19voay31j3yfgni,1,63.8,91.4,2025-04-17T17:05:21.162Z,2025-04-17T17:18:12Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657998227,56,Left,5657998225,13,,5657998233,286,,5657998229,152,,5657998237,233,492,5657998231,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204177,492,4,2,46,15,b3r6d8ydtmtjckam6pku9y400,0,36.2,8.6,2025-04-17T17:05:21.163Z,2025-04-17T17:17:25Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,,5657998171,152,,5657998243,233,355,5657998175,285,,5657998167,13,,5657998173,265,,5657998169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204343,356,1,2,46,57,59as3grjvj19voay31j3yfgni,1,68.5,91.1,2025-04-17T17:06:03.019Z,2025-04-17T21:29:27Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5657999099,213,4.85,5657999089,152,,5657999093,140,69.0,5657999097,212,3.8,5657999087,5,,5657999095,141,85.6,5657999091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204349,357,1,2,47,0,59as3grjvj19voay31j3yfgni,1,80.3,84.4,2025-04-17T17:06:05.672Z,2025-04-17T17:06:07Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5657999133,213,0.42,5657999125,56,Left,5657999127,140,92.0,5657999131,212,13.4,5657999129,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204365,358,1,2,47,1,59as3grjvj19voay31j3yfgni,1,92.8,93.2,2025-04-17T17:06:06.929Z,2025-04-17T21:29:39Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,1.0,,5657999771,154,,5658399293,224,,5657999233,212,24.9,5657999225,155,,5657999227,56,Center,5658399295,72,,5657999231,141,57.0,5657999223,2,,5657999235,213,4.56,5657999229,140,5657999769,210,13,,,,,,,,,,,,,,,,,,89.2,,,,,,,,,,,,,
2802204369,359,13,2,47,3,59as3grjvj19voay31j3yfgni,1,87.7,57.0,2025-04-17T17:06:09.217Z,2025-04-17T21:29:51Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657999815,154,,5657999811,73,,5657999257,56,Center,5657999827,391,,5657999813,29,,5657999673,72,,5657999817,55,358,5657999829,230,98.6,5657999255,17,,5657999823,103,5657999831,231,50.4,5657999669,24,,5657999825,328,5657999821,102,,,,,,,,,,,22.2,,65.0,,,,,,,,,,,
2802204449,360,5,2,47,6,59as3grjvj19voay31j3yfgni,0,101.0,49.8,2025-04-17T17:06:11.760Z,2025-04-17T17:07:59Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5657999647,346,,5658002029,233,514,5657999645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204827,514,5,2,47,6,b3r6d8ydtmtjckam6pku9y400,1,-1.0,50.2,2025-04-17T17:06:11.760Z,2025-04-17T17:51:50Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5658002019,346,,5658002017,56,Back,5658002023,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204421,497,1,2,47,9,b3r6d8ydtmtjckam6pku9y400,1,3.0,49.9,2025-04-17T17:06:14.931Z,2025-04-17T17:22:24Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657999497,141,29.5,5657999495,140,5.6,5657999501,213,4.91,5658014667,237,,5657999499,212,14.1,5658023467,189,,5657999493,56,Back,5658014665,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802208461,626,1,2,47,12,b3r6d8ydtmtjckam6pku9y400,1,10.0,37.4,2025-04-17T17:06:17.287Z,2025-04-17T17:22:21Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658023753,56,Back,5658023761,213,1.35,5658023759,212,21.8,5658023755,140,14.5,5658023757,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204445,498,1,2,47,17,b3r6d8ydtmtjckam6pku9y400,1,24.8,75.1,2025-04-17T17:06:23.003Z,2025-04-17T17:22:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5657999615,56,Back,5657999621,212,21.0,5657999623,213,4.11,5657999619,141,49.7,5657999617,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204469,499,1,2,47,21,b3r6d8ydtmtjckam6pku9y400,1,14.6,50.1,2025-04-17T17:06:26.524Z,2025-04-17T17:06:30Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5657999763,212,19.5,5657999761,141,25.9,5657999757,56,Back,5657999765,213,5.28,5657999759,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204513,500,1,2,47,31,b3r6d8ydtmtjckam6pku9y400,1,35.2,21.2,2025-04-17T17:06:36.588Z,2025-04-17T17:06:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658000057,140,51.6,5658000063,213,5.72,5658000055,56,Right,5658000059,141,5.3,5658000061,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204529,501,1,2,47,34,b3r6d8ydtmtjckam6pku9y400,1,41.8,7.6,2025-04-17T17:06:40.204Z,2025-04-17T17:50:35Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5658000177,212,14.8,5658000179,213,2.98,5658000175,141,11.0,5658000173,140,27.9,5658000171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204567,502,1,2,47,43,b3r6d8ydtmtjckam6pku9y400,1,27.4,26.7,2025-04-17T17:06:48.523Z,2025-04-17T17:06:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658000391,141,87.5,5658000385,196,,5658000395,213,0.88,5658000397,1,,5658000387,56,Left,5658000383,155,,5658000393,212,53.5,5658000389,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204573,503,1,2,47,49,b3r6d8ydtmtjckam6pku9y400,1,63.4,87.4,2025-04-17T17:06:54.347Z,2025-04-17T17:06:57Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5658000447,140,70.6,5658000453,213,0.14,5658000445,56,Left,5658000449,141,89.0,5658000451,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204581,504,1,2,47,52,b3r6d8ydtmtjckam6pku9y400,0,73.2,80.5,2025-04-17T17:06:57.739Z,2025-04-17T21:32:23Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5658000503,155,,5658401963,20,,5658000509,141,51.0,5658000511,212,25.2,5658000505,56,Center,5658401961,223,,5658000501,2,,5658000513,213,5.36,5658000507,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204591,361,12,2,47,54,59as3grjvj19voay31j3yfgni,1,13.8,40.9,2025-04-17T17:06:59.425Z,2025-04-17T17:07:01Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5658000573,15,,5658000563,56,Back,5658000569,212,20.9,5658000571,213,0.82,5658000565,140,27.4,5658000567,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204603,362,1,2,47,55,59as3grjvj19voay31j3yfgni,1,27.8,63.4,2025-04-17T17:07:00.883Z,2025-04-17T17:07:03Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5658000667,213,2.39,5658000657,3,,5658000665,212,12.1,5658000663,141,75.6,5658000661,140,19.4,5658000659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204607,363,1,2,47,58,59as3grjvj19voay31j3yfgni,0,19.4,75.6,2025-04-17T17:07:03.554Z,2025-04-17T17:07:04Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5658000689,141,86.5,5658000693,213,0.33,5658000683,155,,5658000687,140,39.9,5658000685,56,Back,5658000691,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204623,505,1,2,48,5,b3r6d8ydtmtjckam6pku9y400,1,67.7,14.1,2025-04-17T17:07:10.716Z,2025-04-17T21:32:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658000809,213,1.57,5658000803,140,67.7,5658000807,212,8.6,5658000805,141,26.8,5658000801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204635,506,1,2,48,7,b3r6d8ydtmtjckam6pku9y400,1,60.0,21.5,2025-04-17T17:07:12.256Z,2025-04-17T17:07:13Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5658000875,212,7.9,5658000871,140,66.6,5658000873,141,27.0,5658000869,56,Center,5658000877,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204647,507,1,2,48,8,b3r6d8ydtmtjckam6pku9y400,1,67.3,23.9,2025-04-17T17:07:13.296Z,2025-04-17T21:32:40Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5658000945,212,11.3,5658000943,141,7.4,5658000941,140,66.5,5658000939,56,Right,5658000947,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204667,508,1,2,48,10,b3r6d8ydtmtjckam6pku9y400,1,66.8,9.5,2025-04-17T17:07:15.483Z,2025-04-17T17:07:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5658001015,155,,5658001021,141,62.9,5658001023,212,42.6,5658001025,213,1.02,5658001019,140,88.1,5658001027,1,,5658001017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204681,510,1,2,48,13,b3r6d8ydtmtjckam6pku9y400,0,88.5,63.3,2025-04-17T17:07:18.412Z,2025-04-17T21:33:29Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5658001089,141,39.8,5658001083,3,,5658001093,213,4.89,5658001087,140,91.3,5658001091,212,16.2,5658001085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802204673,509,43,2,48,13,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-17T17:07:18.907Z,2025-04-17T21:33:21Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5658001047,286,0,5658402599,144,44,5658001045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
