id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2712511881,574,1,2,69,24,aljua8crr0vkwit0j3m59jw9j,1,73.3,27.9,2024-08-24T15:30:32.387Z,2024-08-24T15:32:01Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5168191145,213,4.36,5168191143,212,14.2,5168191137,56,Right,5168191141,141,8.3,5168191139,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712511921,575,1,2,69,26,aljua8crr0vkwit0j3m59jw9j,1,67.1,6.1,2024-08-24T15:30:33.795Z,2024-08-24T15:31:25Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5168191395,212,21.5,5168191387,140,46.6,5168191383,56,Back,5168191391,141,6.5,5168191397,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512037,576,1,2,69,27,aljua8crr0vkwit0j3m59jw9j,1,45.5,8.5,2024-08-24T15:30:34.947Z,2024-08-24T15:30:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5168192115,56,Back,5168192121,140,35.0,5168192123,141,42.8,5168192127,213,2.01,5168192125,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512107,577,1,2,69,33,aljua8crr0vkwit0j3m59jw9j,0,37.8,46.1,2024-08-24T15:30:41.332Z,2024-08-24T15:30:42Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5168192559,213,5.82,5168192541,155,,5168192555,212,49.6,5168192549,140,80.2,5168192561,1,,5168192553,141,13.8,5168192545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512123,591,61,2,69,35,59as3grjvj19voay31j3yfgni,0,26.8,83.1,2024-08-24T15:30:42.858Z,2024-08-24T15:30:43Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168192623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512235,578,4,2,69,36,aljua8crr0vkwit0j3m59jw9j,1,75.4,10.9,2024-08-24T15:30:43.929Z,2024-08-24T15:30:51Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5168193549,286,,5168193545,152,,5168193541,13,,5168193543,56,Right,5168193623,233,592,5168193547,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512151,592,4,2,69,36,59as3grjvj19voay31j3yfgni,0,24.6,89.1,2024-08-24T15:30:43.930Z,2024-08-24T15:30:58Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168192825,285,,5168192817,13,,5168193715,233,578,5168195303,55,593,5168192819,56,Back,5168192821,152,,5168192823,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712512303,593,17,2,69,40,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T15:30:48.490Z,2024-08-24T15:30:58Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168195255,13,243,5168195249,31,,5168195259,55,592,5168195253,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513385,579,1,2,70,21,aljua8crr0vkwit0j3m59jw9j,0,83.3,10.9,2024-08-24T15:31:29.252Z,2024-08-24T17:38:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5168931727,224,,5168200111,155,,5168200109,5,,5168200113,152,,5168931729,20,,5168200107,2,,5168200117,140,88.2,5168200115,56,Center,5168200123,213,1.38,5168200121,212,27.0,5168200119,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513371,594,12,2,70,21,59as3grjvj19voay31j3yfgni,1,12.2,54.9,2024-08-24T15:31:29.289Z,2024-08-24T15:31:30Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168200065,15,,5168200015,141,89.8,5168200005,56,Back,5168200011,140,24.5,5168200019,213,1.07,5168200017,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513419,595,12,2,70,23,59as3grjvj19voay31j3yfgni,1,21.3,85.6,2024-08-24T15:31:30.841Z,2024-08-24T15:31:31Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5168200343,56,Back,5168200347,141,61.4,5168200365,15,,5168200349,212,22.2,5168200351,213,5.45,5168200345,140,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513509,580,1,2,70,26,aljua8crr0vkwit0j3m59jw9j,0,65.8,33.6,2024-08-24T15:31:34.403Z,2024-08-24T15:31:36Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5168200925,141,12.6,5168200919,3,,5168200921,56,Right,5168200927,212,16.5,5168200931,213,5.24,5168200923,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513525,596,61,2,70,29,59as3grjvj19voay31j3yfgni,0,29.0,92.6,2024-08-24T15:31:37.401Z,2024-08-24T15:31:37Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5168201003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712513605,581,56,2,70,29,aljua8crr0vkwit0j3m59jw9j,1,70.0,1.7000000000000002,2024-08-24T15:31:37.699Z,2024-08-24T15:32:36Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5168201463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514157,582,5,2,70,31,aljua8crr0vkwit0j3m59jw9j,1,69.4,-1.4,2024-08-24T15:31:39.513Z,2024-08-24T15:43:55Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5168204513,347,,5168204511,56,Right,5168311355,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514019,597,5,2,70,31,59as3grjvj19voay31j3yfgni,0,30.6,101.4,2024-08-24T15:31:39.513Z,2024-08-24T15:43:12Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5168203723,56,Back,5168203725,347,,5168311397,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514031,598,18,2,70,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T15:31:55.659Z,2024-08-24T15:31:56Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168203795,44,Defender,5168203791,42,,5168203839,55,599,5168203799,59,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514037,599,19,2,70,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T15:31:55.660Z,2024-08-24T15:32:31Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168203813,145,3,5168203817,44,Defender,5168203809,42,,5168208051,293,1,5168208049,292,3,5168203819,55,598,5168203815,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514581,583,1,2,71,7,aljua8crr0vkwit0j3m59jw9j,1,67.4,0.0,2024-08-24T15:32:14.899Z,2024-08-24T15:32:19Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5168206677,56,Center,5168206681,141,43.4,5168206687,1,,5168206683,212,30.6,5168206679,140,72.3,5168206685,213,1.40,5168206675,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514651,584,1,2,71,11,aljua8crr0vkwit0j3m59jw9j,1,72.3,43.4,2024-08-24T15:32:19.187Z,2024-08-24T15:32:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5168207005,3,,5168207011,141,20.9,5168207009,140,79.3,5168207013,212,17.0,5168207015,213,5.16,5168207007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514659,585,61,2,71,13,aljua8crr0vkwit0j3m59jw9j,0,79.3,20.9,2024-08-24T15:32:21.547Z,2024-08-24T15:32:30Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5168207039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514647,600,3,2,71,14,59as3grjvj19voay31j3yfgni,0,8.2,92.8,2024-08-24T15:32:22.361Z,2024-08-24T17:11:20Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168206997,285,,5168206993,56,Back,5168207373,233,586,5168791425,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514709,586,7,2,71,14,aljua8crr0vkwit0j3m59jw9j,1,91.8,7.2,2024-08-24T15:32:22.362Z,2024-08-24T17:11:21Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5168207301,233,600,5168207253,286,,5168207249,167,,5168207251,56,Right,5168791587,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514721,587,5,2,71,16,aljua8crr0vkwit0j3m59jw9j,0,100.8,5.0,2024-08-24T15:32:23.753Z,2024-08-24T15:43:55Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5168207289,346,,5168207659,233,601,5168207287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514765,601,5,2,71,16,59as3grjvj19voay31j3yfgni,1,-0.8,95.0,2024-08-24T15:32:23.753Z,2024-08-24T15:32:30Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168207583,233,587,5168207537,56,Back,5168207539,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514925,602,1,2,71,25,59as3grjvj19voay31j3yfgni,1,3.7,55.9,2024-08-24T15:32:32.857Z,2024-08-24T15:32:35Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5168208495,140,10.1,5168208505,237,,5168208499,212,10.8,5168208501,213,0.90,5168208491,124,,5168208497,141,68.3,5168208493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514971,603,1,2,71,27,59as3grjvj19voay31j3yfgni,1,10.1,68.3,2024-08-24T15:32:35.625Z,2024-08-24T15:32:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5168208785,212,24.9,5168208779,56,Back,5168208781,140,26.5,5168208787,213,0.81,5168208783,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712514981,588,83,2,71,29,aljua8crr0vkwit0j3m59jw9j,0,57.5,15.8,2024-08-24T15:32:37.074Z,2024-08-24T17:11:37Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5168209477,399,8yfw9f74h0yfz51bkxxc8p39x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515009,604,1,2,71,30,59as3grjvj19voay31j3yfgni,1,32.3,88.6,2024-08-24T15:32:38.154Z,2024-08-24T15:32:40Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168208987,141,78.4,5168208983,56,Back,5168208985,140,28.7,5168208989,212,7.9,5168208991,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515039,605,1,2,71,32,59as3grjvj19voay31j3yfgni,1,32.4,82.8,2024-08-24T15:32:40.201Z,2024-08-24T15:32:41Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5168209135,56,Back,5168209143,213,0.96,5168209137,140,37.8,5168209141,212,9.9,5168209139,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515117,606,1,2,71,35,59as3grjvj19voay31j3yfgni,0,38.0,91.0,2024-08-24T15:32:43.130Z,2024-08-24T15:32:45Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5168209617,1,,5168209611,212,48.3,5168209591,155,,5168209595,196,,5168209607,141,22.0,5168209603,140,48.8,5168209615,213,4.95,5168209599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515245,589,1,2,71,39,aljua8crr0vkwit0j3m59jw9j,0,51.1,67.9,2024-08-24T15:32:47.492Z,2024-08-24T22:25:40Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5168210379,141,50.1,5168210375,56,Center,5168210373,155,,5168210377,140,65.5,5168210381,212,19.4,5168210383,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712627449,818,8,2,71,43,59as3grjvj19voay31j3yfgni,1,48.7,32.3,2024-08-24T15:32:51.082Z,2024-08-24T22:25:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5168808927,385,,5168808731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515269,590,43,2,71,44,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T15:32:52.115Z,2024-08-24T17:14:38Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5168210519,213,2.25,5168210515,141,64.8,5168210511,56,Center,5168210517,212,14.4,5168809719,144,1,5168210513,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515275,591,43,2,71,44,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T15:32:52.619Z,2024-08-24T17:14:02Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5168210567,56,Center,5168806527,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515279,607,1,2,71,45,59as3grjvj19voay31j3yfgni,1,45.4,45.9,2024-08-24T15:32:53.513Z,2024-08-24T16:01:10Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5168210615,213,2.79,5168210605,56,Back,5168210611,141,47.5,5168210609,140,42.6,5168210613,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515303,608,1,2,71,46,59as3grjvj19voay31j3yfgni,0,42.4,47.6,2024-08-24T15:32:54.025Z,2024-08-24T15:32:55Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5168210719,212,22.7,5168210713,56,Center,5168210721,213,0.29,5168210717,141,57.3,5168210715,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515417,592,1,2,71,48,aljua8crr0vkwit0j3m59jw9j,1,38.4,43.1,2024-08-24T15:32:56.546Z,2024-08-24T15:33:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5168211305,140,18.2,5168211311,213,2.82,5168211309,212,22.4,5168211307,141,53.6,5168211303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515423,593,43,2,71,52,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T15:32:59.940Z,2024-08-24T17:15:01Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5168811775,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515485,594,1,2,71,52,aljua8crr0vkwit0j3m59jw9j,0,18.9,53.0,2024-08-24T15:33:00.131Z,2024-08-24T15:33:03Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5168211641,1,,5168211629,140,57.2,5168211635,212,54.4,5168211625,157,,5168211637,213,5.55,5168211627,56,Right,5168211631,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515493,595,5,2,71,55,aljua8crr0vkwit0j3m59jw9j,0,55.2,-1.0,2024-08-24T15:33:03.727Z,2024-08-24T15:43:55Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5168211673,56,Right,5168212305,233,609,5168211675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515565,609,5,2,71,55,59as3grjvj19voay31j3yfgni,1,44.8,101.0,2024-08-24T15:33:03.727Z,2024-08-24T15:43:55Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5168212185,56,Back,5168212213,233,595,5168212187,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515607,610,1,2,72,0,59as3grjvj19voay31j3yfgni,1,48.2,100.0,2024-08-24T15:33:08.265Z,2024-08-24T15:33:10Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168212411,56,Back,5168212417,141,75.4,5168212409,107,,5168212423,1,,5168212421,213,3.88,5168212419,212,26.3,5168212415,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515653,611,1,2,72,2,59as3grjvj19voay31j3yfgni,1,29.8,71.6,2024-08-24T15:33:10.169Z,2024-08-24T15:33:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5168212745,141,34.0,5168212749,213,4.74,5168212743,140,30.4,5168212747,212,25.6,5168212741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515771,612,1,2,72,5,59as3grjvj19voay31j3yfgni,1,31.3,28.0,2024-08-24T15:33:13.161Z,2024-08-24T15:33:18Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5168213381,141,4.5,5168213387,213,5.39,5168213375,56,Back,5168213385,212,20.5,5168213379,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515811,613,1,2,72,11,59as3grjvj19voay31j3yfgni,1,54.2,20.4,2024-08-24T15:33:18.777Z,2024-08-24T15:33:20Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5168213585,56,Center,5168213587,140,59.6,5168213593,212,12.6,5168213597,213,1.10,5168213591,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515841,614,1,2,72,12,59as3grjvj19voay31j3yfgni,0,58.7,34.3,2024-08-24T15:33:20.457Z,2024-08-24T15:33:22Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5168213795,140,63.9,5168213801,213,5.26,5168213797,141,21.2,5168213799,212,10.4,5168213791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712515867,596,8,2,72,15,aljua8crr0vkwit0j3m59jw9j,1,35.1,77.6,2024-08-24T15:33:23.316Z,2024-08-24T17:15:51Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5168213905,56,Back,5168816317,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516011,615,1,2,72,16,59as3grjvj19voay31j3yfgni,1,60.8,24.1,2024-08-24T15:33:23.753Z,2024-08-24T15:33:29Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5168214783,56,Right,5168214787,140,68.2,5168214789,141,5.4,5168214797,213,5.26,5168214793,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516059,616,1,2,72,21,59as3grjvj19voay31j3yfgni,1,76.1,36.2,2024-08-24T15:33:29.593Z,2024-08-24T17:16:04Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5168215053,213,1.98,5168215047,140,72.5,5168215051,212,9.4,5168215049,141,48.9,5168215045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516079,617,1,2,72,23,59as3grjvj19voay31j3yfgni,1,71.8,56.7,2024-08-24T15:33:31.561Z,2024-08-24T15:33:33Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5168215187,213,1.37,5168215183,141,70.9,5168215181,140,73.7,5168215179,56,Center,5168215185,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516173,618,1,2,72,25,59as3grjvj19voay31j3yfgni,1,73.7,70.9,2024-08-24T15:33:33.001Z,2024-08-24T15:33:38Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5168215685,212,15.9,5168215679,56,Left,5168215681,140,78.7,5168215687,213,1.23,5168215683,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516231,619,1,2,72,30,59as3grjvj19voay31j3yfgni,1,74.7,94.0,2024-08-24T15:33:37.914Z,2024-08-24T15:33:40Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5168216025,141,60.3,5168216029,213,4.57,5168216021,56,Center,5168216023,140,71.5,5168216027,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516261,620,1,2,72,33,59as3grjvj19voay31j3yfgni,1,71.4,60.6,2024-08-24T15:33:40.841Z,2024-08-24T15:33:42Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5168216175,140,69.5,5168216179,212,4.5,5168216181,213,2.03,5168216171,56,Center,5168216177,141,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516291,621,1,2,72,34,59as3grjvj19voay31j3yfgni,1,69.4,66.6,2024-08-24T15:33:42.297Z,2024-08-24T15:33:43Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5168216329,213,0.28,5168216325,141,69.1,5168216321,56,Center,5168216327,212,6.2,5168216323,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516309,622,1,2,72,36,59as3grjvj19voay31j3yfgni,1,75.2,69.1,2024-08-24T15:33:43.769Z,2024-08-24T15:33:45Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5168216481,140,71.9,5168216491,212,15.1,5168216475,56,Left,5168216501,213,1.80,5168216641,156,,5168216485,141,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516543,623,1,2,72,38,59as3grjvj19voay31j3yfgni,1,71.5,89.8,2024-08-24T15:33:45.976Z,2024-08-24T17:16:32Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5168217681,196,,5168217687,141,9.9,5168217683,56,Back,5168217685,140,44.4,5168217691,213,4.23,5168217693,1,,5168217689,212,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516557,624,1,2,72,46,59as3grjvj19voay31j3yfgni,1,46.3,5.7,2024-08-24T15:33:54.313Z,2024-08-24T15:33:55Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5168217777,141,17.2,5168217795,212,23.5,5168217761,56,Right,5168217809,213,0.34,5168217765,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516569,625,1,2,72,47,59as3grjvj19voay31j3yfgni,1,67.4,17.2,2024-08-24T15:33:55.419Z,2024-08-24T15:33:56Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5168217855,212,8.2,5168217849,56,Center,5168217851,140,61.8,5168217885,156,,5168217857,213,2.38,5168217853,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516707,626,1,2,72,49,59as3grjvj19voay31j3yfgni,1,59.7,26.7,2024-08-24T15:33:57.619Z,2024-08-24T15:34:03Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5168218487,56,Right,5168218495,213,5.98,5168218497,1,,5168218489,140,91.9,5168218493,212,35.4,5168218491,141,11.1,5168218485,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516715,627,3,2,72,55,59as3grjvj19voay31j3yfgni,0,94.8,13.8,2024-08-24T15:34:03.513Z,2024-08-24T17:17:06Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5168823309,465,,5168218767,233,598,5168218539,286,,5168218537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712516749,598,7,2,72,55,aljua8crr0vkwit0j3m59jw9j,0,5.2,86.2,2024-08-24T15:34:03.514Z,2024-08-24T17:17:11Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5168823823,385,,5168218719,285,,5168218717,56,Back,5168218739,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712920781,836,50,2,72,57,59as3grjvj19voay31j3yfgni,1,90.2,15.3,2024-08-24T15:34:05.079Z,2024-08-24T22:25:08Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5170444975,233,855,5170444771,286,,5170444767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712920783,855,7,2,72,57,aljua8crr0vkwit0j3m59jw9j,0,9.8,84.7,2024-08-24T15:34:05.080Z,2024-08-24T22:25:01Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5170444779,385,,5170444777,285,,5170444781,233,836,5170444775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630807,834,43,2,72,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T15:34:05.686Z,2024-08-24T22:24:31Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5168827163,285,0,5168913171,233,820,5168827159,56,Back,5170443823,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712630813,820,43,2,72,57,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T15:34:05.687Z,2024-08-24T22:24:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5170443985,144,7,5168827217,385,0,5168827213,56,Right,5168827215,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
