id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2777424613,118,15,1,11,41,anga7587r1zv4ey71ge9zxol3,1,76.5,69.3,2025-02-16T17:12:40.786Z,2025-02-16T20:48:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5521965619,22,,5521911755,102,51.3,5521911761,103,19,5521910419,56,Center,5522834219,120,,5521911745,29,,5521911781,230,98.9,5521911767,215,,5521962057,139,,5521911747,55,117,5521911743,78,,5521910415,18,,5521911499,82,5521911493,20,5521911779,147,60.3,5521911777,146,88.2,5521911783,231,51.8,,,,,
2777424691,121,61,1,11,41,anga7587r1zv4ey71ge9zxol3,1,88.2,53.6,2025-02-16T17:12:41.126Z,2025-02-16T20:48:18Z,5is9bcj143orulo4biogwxzl6,L. Lissens,1.0,5521910807,56,Center,5521911193,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777424655,119,13,1,11,43,anga7587r1zv4ey71ge9zxol3,1,85.3,48.7,2025-02-16T17:12:43.465Z,2025-02-16T20:49:03Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522837393,391,,5521964027,55,121,5521912201,77,,5521965789,22,,5521912231,230,98.5,5521964031,328,,5521912211,103,80.6,5522837391,72,,5521912207,102,66.2,5521910621,56,Center,5521910619,17,,5521912239,231,50,5521964025,29,,,,,,,,,,,,,,,,
2777424767,116,5,1,11,45,59as3grjvj19voay31j3yfgni,1,-0.8,35.5,2025-02-16T17:12:45.259Z,2025-02-16T17:28:16Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521911175,56,Back,5521911179,346,,5521911221,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777424689,120,5,1,11,45,anga7587r1zv4ey71ge9zxol3,0,100.8,64.5,2025-02-16T17:12:45.259Z,2025-02-16T17:28:16Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521910793,56,Center,5521911257,233,116,5521910795,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425071,117,1,1,12,10,59as3grjvj19voay31j3yfgni,0,5.3,49.6,2025-02-16T17:13:10.220Z,2025-02-16T17:13:13Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5521912895,56,Center,5521912915,1,,5521912907,212,53.5,5521912891,124,,5521912911,213,0.06,5521912903,141,54.3,5521912919,74,,5521912899,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425107,122,1,1,12,14,anga7587r1zv4ey71ge9zxol3,1,44.9,44.8,2025-02-16T17:13:13.866Z,2025-02-16T17:34:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521913147,212,12.0,5521913143,140,52.6,5521913149,213,0.83,5521913141,56,Center,5521913139,3,,5521913145,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425117,118,45,1,12,15,59as3grjvj19voay31j3yfgni,0,47.0,39.0,2025-02-16T17:13:14.951Z,2025-02-16T17:34:04Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521913197,285,,5521913195,56,Back,5522011305,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777442913,287,3,1,12,15,anga7587r1zv4ey71ge9zxol3,1,53.0,61.0,2025-02-16T17:13:14.951Z,2025-02-16T20:51:25Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522845605,464,,5522011269,233,118,5522011251,286,,5522011249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425133,124,1,1,12,16,anga7587r1zv4ey71ge9zxol3,1,52.6,57.8,2025-02-16T17:13:16.130Z,2025-02-16T17:13:18Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521913295,56,Back,5521913301,212,4.8,5521913303,213,3.14,5521913297,140,48.0,5521913299,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425145,125,1,1,12,18,anga7587r1zv4ey71ge9zxol3,1,48.0,57.8,2025-02-16T17:13:18.338Z,2025-02-16T17:13:19Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521913371,141,73.0,5521913375,213,0.56,5521913369,140,63.7,5521913367,56,Center,5521913373,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425161,126,1,1,12,20,anga7587r1zv4ey71ge9zxol3,0,63.7,72.1,2025-02-16T17:13:19.650Z,2025-02-16T17:13:22Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5521913461,140,86.7,5521913595,155,,5521913467,213,5.95,5521913463,141,59.7,5521913459,56,Center,5521913465,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425175,119,52,1,12,22,59as3grjvj19voay31j3yfgni,1,15.7,41.6,2025-02-16T17:13:22.540Z,2025-02-16T20:51:40Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5522846509,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425197,120,1,1,12,23,59as3grjvj19voay31j3yfgni,1,15.7,41.6,2025-02-16T17:13:23.356Z,2025-02-16T17:13:29Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5521913669,123,,5521913675,141,87.4,5521914037,1,,5521913671,56,Back,5521913699,287,,5521913677,212,33.6,5521913673,140,27.7,5521913679,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425355,121,1,1,12,30,59as3grjvj19voay31j3yfgni,1,49.9,94.2,2025-02-16T17:13:29.853Z,2025-02-16T17:13:36Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521914495,213,3.01,5521914489,140,47.5,5521914487,56,Back,5521914491,141,94.7,5521914493,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425553,123,3,1,12,35,59as3grjvj19voay31j3yfgni,1,63.2,95.6,2025-02-16T17:13:34.626Z,2025-02-16T20:51:53Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5521915625,233,127,5521915593,286,,5521915591,56,Left,5522847289,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425319,127,45,1,12,35,anga7587r1zv4ey71ge9zxol3,0,36.8,4.4,2025-02-16T17:13:34.626Z,2025-02-16T17:13:57Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5521914363,285,,5521914361,56,Back,5521915651,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425363,122,50,1,12,36,59as3grjvj19voay31j3yfgni,1,73.1,92.5,2025-02-16T17:13:36.301Z,2025-02-16T17:29:13Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5521914565,286,,5521914737,233,128,5521914563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425387,128,7,1,12,36,anga7587r1zv4ey71ge9zxol3,1,26.9,7.5,2025-02-16T17:13:36.302Z,2025-02-16T20:51:58Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521914703,233,122,5521914643,56,Back,5521914645,285,,5522847563,178,,5522847561,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425447,130,1,1,12,39,anga7587r1zv4ey71ge9zxol3,1,27.5,3.2,2025-02-16T17:13:38.787Z,2025-02-16T17:13:42Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521914997,213,0.67,5521914993,141,28.0,5521914991,140,47.8,5521914987,155,,5521914989,56,Back,5521914995,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425501,131,1,1,12,42,anga7587r1zv4ey71ge9zxol3,1,50.7,16.2,2025-02-16T17:13:42.579Z,2025-02-16T17:13:47Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521915277,141,2.9,5521915279,212,12.6,5521915273,56,Right,5521915281,213,5.49,5521915275,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425577,132,1,1,12,48,anga7587r1zv4ey71ge9zxol3,1,57.6,3.7,2025-02-16T17:13:47.731Z,2025-02-16T17:13:54Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521915705,141,21.9,5521915701,56,Back,5521915703,140,39.7,5521915709,213,2.56,5521915707,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425585,133,1,1,12,55,anga7587r1zv4ey71ge9zxol3,1,41.9,17.1,2025-02-16T17:13:54.819Z,2025-02-16T17:13:55Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521915753,213,5.20,5521915747,140,46.4,5521915749,141,4.0,5521915751,212,10.1,5521915745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425641,134,1,1,12,56,anga7587r1zv4ey71ge9zxol3,1,46.5,4.0,2025-02-16T17:13:55.747Z,2025-02-16T17:13:58Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5521916015,140,38.6,5521916021,213,2.30,5521916017,141,17.7,5521916019,212,12.5,5521916013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425683,135,1,1,12,59,anga7587r1zv4ey71ge9zxol3,0,39.5,17.4,2025-02-16T17:13:58.820Z,2025-02-16T17:14:01Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5521916257,155,,5521916273,1,,5521916265,212,39.5,5521916259,56,Right,5521916263,141,19.4,5521916267,213,0.03,5521916261,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777594373,933,44,1,13,1,59as3grjvj19voay31j3yfgni,1,22.9,78.7,2025-02-16T17:14:01.099Z,2025-02-16T20:52:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522848953,56,Back,5522848965,233,926,5522848961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777594359,926,44,1,13,1,anga7587r1zv4ey71ge9zxol3,0,77.1,21.3,2025-02-16T17:14:01.100Z,2025-02-16T20:52:27Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5522848891,286,,5522848889,56,Center,5522848975,233,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425689,124,12,1,13,1,59as3grjvj19voay31j3yfgni,1,22.2,77.0,2025-02-16T17:14:01.109Z,2025-02-16T20:52:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521916343,212,12.5,5521916341,141,95.3,5521916337,56,Back,5521916339,140,23.2,5521916345,213,1.49,5521916397,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425757,126,1,1,13,4,59as3grjvj19voay31j3yfgni,1,23.5,95.3,2025-02-16T17:14:04.285Z,2025-02-16T17:14:06Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521916707,56,Back,5521916711,141,89.6,5521916709,140,48.0,5521916715,213,6.13,5521916713,212,26.0,5521916705,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425775,127,44,1,13,6,59as3grjvj19voay31j3yfgni,1,47.6,89.6,2025-02-16T17:14:06.222Z,2025-02-16T17:14:07Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5521916799,233,136,5521916785,285,,5521916783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425767,136,44,1,13,6,anga7587r1zv4ey71ge9zxol3,0,52.4,10.4,2025-02-16T17:14:06.223Z,2025-02-16T17:14:08Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521916767,56,Right,5521916817,233,127,5521916769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425795,128,1,1,13,6,59as3grjvj19voay31j3yfgni,0,48.0,89.6,2025-02-16T17:14:06.477Z,2025-02-16T17:14:08Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5521916899,212,8.7,5521916893,56,Back,5521916901,213,4.39,5521916897,141,77.5,5521916891,3,,5521916895,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425801,137,43,1,13,9,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-16T17:14:08.612Z,2025-02-16T17:14:13Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521916947,286,0,5521917273,144,44,5521916945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425811,138,61,1,13,9,anga7587r1zv4ey71ge9zxol3,1,51.1,33.9,2025-02-16T17:14:09.157Z,2025-02-16T17:14:09Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521916977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425941,129,1,1,13,12,59as3grjvj19voay31j3yfgni,1,47.1,56.1,2025-02-16T17:14:11.869Z,2025-02-16T17:14:17Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521917603,212,30.9,5521917599,140,53.0,5521917597,56,Right,5521917601,141,11.6,5521917605,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777425975,130,1,1,13,18,59as3grjvj19voay31j3yfgni,1,67.1,5.6,2025-02-16T17:14:17.742Z,2025-02-16T17:14:20Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5521917861,56,Center,5521917865,141,26.8,5521917867,212,17.4,5521917863,140,57.9,5521917869,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426025,131,1,1,13,20,59as3grjvj19voay31j3yfgni,1,56.6,26.2,2025-02-16T17:14:20.238Z,2025-02-16T17:14:23Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5521918115,212,12.9,5521918113,141,33.9,5521918117,213,2.72,5521918111,140,45.4,5521918109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426045,132,1,1,13,24,59as3grjvj19voay31j3yfgni,1,44.3,34.0,2025-02-16T17:14:23.790Z,2025-02-16T17:14:25Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5521918213,212,19.6,5521918209,140,45.5,5521918211,141,62.7,5521918207,56,Back,5521918215,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426109,133,1,1,13,26,59as3grjvj19voay31j3yfgni,1,48.2,65.2,2025-02-16T17:14:25.838Z,2025-02-16T17:14:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521918463,212,23.2,5521918461,141,96.9,5521918457,56,Left,5521918459,140,56.4,5521918465,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426183,134,1,1,13,29,59as3grjvj19voay31j3yfgni,1,58.4,92.1,2025-02-16T17:14:29.118Z,2025-02-16T17:14:34Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521918959,140,46.0,5521918965,212,18.9,5521918953,56,Back,5521918969,213,3.95,5521918963,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426245,135,1,1,13,34,59as3grjvj19voay31j3yfgni,1,54.4,68.8,2025-02-16T17:14:34.238Z,2025-02-16T17:14:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521919257,155,,5521919265,141,2.3,5521919259,196,,5521919271,1,,5521919261,56,Right,5521919263,140,71.1,5521919269,213,5.08,5521919267,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426305,136,1,1,13,39,59as3grjvj19voay31j3yfgni,1,73.3,3.4,2025-02-16T17:14:38.670Z,2025-02-16T17:14:42Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5521919573,212,23.2,5521919575,213,0.19,5521919569,140,95.0,5521919567,56,Right,5521919571,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426331,137,3,1,13,41,59as3grjvj19voay31j3yfgni,0,96.0,7.8,2025-02-16T17:14:40.766Z,2025-02-16T21:43:52Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522851027,465,,5523021765,233,927,5521919727,56,Right,5521919731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777595271,927,7,1,13,41,anga7587r1zv4ey71ge9zxol3,1,4.0,92.2,2025-02-16T17:14:40.767Z,2025-02-16T21:43:51Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522853785,285,,5522853787,384,,5522853789,178,,5522853783,56,Back,5523021737,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426379,139,12,1,13,45,anga7587r1zv4ey71ge9zxol3,1,1.1,76.0,2025-02-16T17:14:45.332Z,2025-02-16T17:14:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521920005,56,Back,5521920009,141,100.0,5521920011,212,19.3,5521920007,140,9.1,5521920043,167,,5521920013,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426407,138,5,1,13,47,59as3grjvj19voay31j3yfgni,1,91.2,-1.6,2025-02-16T17:14:47.456Z,2025-02-16T17:14:51Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521920267,347,,5521920295,233,140,5521920265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426383,140,5,1,13,47,anga7587r1zv4ey71ge9zxol3,0,8.8,101.6,2025-02-16T17:14:47.456Z,2025-02-16T17:28:16Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5521920025,347,,5521920019,56,Back,5521920303,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426795,139,1,1,14,17,59as3grjvj19voay31j3yfgni,0,92.6,0.0,2025-02-16T17:15:16.960Z,2025-02-16T17:15:21Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5521922361,1,,5521922349,56,Center,5521922347,107,,5521922355,212,31.9,5521922357,213,1.41,5521922353,141,44.3,5521922351,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426785,141,44,1,14,18,anga7587r1zv4ey71ge9zxol3,1,2.4,53.9,2025-02-16T17:15:17.669Z,2025-02-16T20:54:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5521922265,285,,5521922261,56,Back,5521922495,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426809,140,44,1,14,18,59as3grjvj19voay31j3yfgni,0,97.6,46.1,2025-02-16T17:15:17.670Z,2025-02-16T20:54:49Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5521922513,233,141,5521922407,56,Center,5521922409,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426803,142,12,1,14,18,anga7587r1zv4ey71ge9zxol3,1,2.3,52.6,2025-02-16T17:15:17.942Z,2025-02-16T20:54:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5521922375,212,1.9,5521922369,56,Back,5521922371,140,2.6,5521922435,15,,5521922377,213,1.41,5521922373,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777595721,928,61,1,14,19,anga7587r1zv4ey71ge9zxol3,1,3.6,57.9,2025-02-16T17:15:18.982Z,2025-02-16T20:54:56Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522856147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426839,141,1,1,14,22,59as3grjvj19voay31j3yfgni,0,94.2,32.2,2025-02-16T17:15:21.599Z,2025-02-16T17:15:22Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521922567,213,1.71,5521922563,141,51.0,5521922561,140,92.5,5521922559,56,Center,5521922565,212,12.9,5521922557,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427017,143,12,1,14,22,anga7587r1zv4ey71ge9zxol3,1,8.0,51.9,2025-02-16T17:15:22.215Z,2025-02-16T17:15:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5521923513,141,48.7,5521923517,213,6.21,5521923515,212,28.1,5521923511,140,34.7,5521923509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426957,142,1,1,14,26,59as3grjvj19voay31j3yfgni,1,62.9,50.6,2025-02-16T17:15:26.351Z,2025-02-16T17:15:29Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5521923167,213,1.04,5521923163,141,92.7,5521923169,1,,5521923161,140,78.8,5521923159,56,Left,5521923165,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777426973,143,1,1,14,29,59as3grjvj19voay31j3yfgni,0,79.4,92.7,2025-02-16T17:15:29.104Z,2025-02-16T20:55:13Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5521923225,2,,5522856945,224,,5521923235,212,18.9,5521923237,213,5.10,5521923233,141,67.0,5521923231,140,86.2,5521923227,155,,5521923229,56,Center,5522856947,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427027,144,12,1,14,33,anga7587r1zv4ey71ge9zxol3,1,15.1,28.8,2025-02-16T17:15:32.694Z,2025-02-16T17:28:05Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5521923591,140,28.7,5521923589,56,Back,5521923595,212,21.0,5521923597,213,0.82,5521923593,141,51.5,5521923611,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427081,146,1,1,14,34,anga7587r1zv4ey71ge9zxol3,1,25.4,52.8,2025-02-16T17:15:34.550Z,2025-02-16T17:15:36Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5521923901,141,52.2,5521923897,56,Back,5521923899,140,17.7,5521923905,213,3.19,5521923903,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427169,147,1,1,14,37,anga7587r1zv4ey71ge9zxol3,1,17.7,52.2,2025-02-16T17:15:36.598Z,2025-02-16T17:15:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5521924371,140,80.3,5521924377,213,5.81,5521924379,1,,5521924373,141,2.2,5521924369,56,Right,5521924375,212,74.0,5521924367,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427249,148,1,1,14,42,anga7587r1zv4ey71ge9zxol3,1,82.9,2.9,2025-02-16T17:15:42.390Z,2025-02-16T17:15:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5521924827,140,80.1,5521924831,212,16.0,5521924829,141,26.1,5521924825,56,Center,5521924833,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427251,149,50,1,14,47,anga7587r1zv4ey71ge9zxol3,1,89.5,16.4,2025-02-16T17:15:47.295Z,2025-02-16T17:29:14Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5521924843,56,Right,5521924845,286,,5521924929,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427263,144,7,1,14,47,59as3grjvj19voay31j3yfgni,1,10.5,83.6,2025-02-16T17:15:47.296Z,2025-02-16T20:55:42Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521924903,285,,5522858327,178,,5521924919,233,149,5521924901,56,Back,5522858325,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427283,145,1,1,14,48,59as3grjvj19voay31j3yfgni,1,6.4,82.3,2025-02-16T17:15:48.016Z,2025-02-16T17:15:49Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5521924995,140,5.7,5521925003,213,4.64,5521924999,212,10.9,5521924993,56,Back,5521924997,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427327,147,1,1,14,51,59as3grjvj19voay31j3yfgni,0,5.7,66.3,2025-02-16T17:15:50.896Z,2025-02-16T17:15:52Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521925207,157,,5521925209,56,Back,5521925211,140,24.6,5521925213,141,57.9,5521925219,1,,5521925217,213,6.00,5521925215,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427397,151,1,1,14,54,anga7587r1zv4ey71ge9zxol3,1,75.6,40.6,2025-02-16T17:15:53.639Z,2025-02-16T20:56:07Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,1.0,5521926991,210,13,5521925573,141,52.2,5521925577,213,1.35,5521925571,140,77.3,5521925569,56,Center,5521925575,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427405,152,13,1,14,55,anga7587r1zv4ey71ge9zxol3,1,76.2,52.8,2025-02-16T17:15:55.463Z,2025-02-16T20:56:07Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521927041,55,151,5521927035,73,,5521927051,215,,5521927045,102,62.2,5521927065,230,99.0,5521927067,231,49.3,5521927047,103,6.9,5521925607,22,,5521927057,328,,5521925609,18,,5521927037,29,,5521925611,56,Center,5521925815,20,,,,,,,,,,,,,,,,
2777427595,148,5,1,14,56,59as3grjvj19voay31j3yfgni,1,-0.8,38.4,2025-02-16T17:15:56.208Z,2025-02-16T17:16:11Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5521926635,233,153,5521926619,346,,5521926617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777427435,153,5,1,14,56,anga7587r1zv4ey71ge9zxol3,0,100.8,61.6,2025-02-16T17:15:56.208Z,2025-02-16T17:28:16Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5521926671,233,148,5521925799,56,Center,5521925801,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
