id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2727886313,310,1,1,28,30,59as3grjvj19voay31j3yfgni,0,89.0,75.0,2024-09-29T12:29:23.111Z,2024-09-29T12:29:24Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5252380629,213,5.23,5252380617,155,,5252380619,56,Center,5252380621,140,97.8,5252380623,141,51.0,5252380625,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886333,234,11,1,28,32,cftj6g399tknheudaxsdpfdgb,1,3.5,50.7,2024-09-29T12:29:25.603Z,2024-09-29T18:25:59Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252380741,88,,5254729315,378,,5252380739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886555,235,1,1,28,41,cftj6g399tknheudaxsdpfdgb,1,10.3,53.4,2024-09-29T12:29:34.404Z,2024-09-29T12:29:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252381777,213,1.02,5252381767,123,,5252381771,140,22.3,5252381773,141,83.5,5252381775,212,24.0,5252381769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886589,236,1,1,28,47,cftj6g399tknheudaxsdpfdgb,1,30.0,82.0,2024-09-29T12:29:40.244Z,2024-09-29T12:29:43Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252381989,212,14.8,5252381987,141,69.3,5252381991,213,3.76,5252381985,140,18.5,5252381983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886667,237,1,1,28,50,cftj6g399tknheudaxsdpfdgb,1,18.9,68.1,2024-09-29T12:29:43.555Z,2024-09-29T12:29:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252382369,141,66.6,5252382365,56,Back,5252382373,213,6.19,5252382371,212,11.0,5252382367,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886715,238,1,1,28,54,cftj6g399tknheudaxsdpfdgb,1,29.3,66.6,2024-09-29T12:29:47.475Z,2024-09-29T12:29:50Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252382619,140,24.2,5252382625,213,4.39,5252382623,212,16.7,5252382621,141,43.3,5252382615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886785,239,1,1,28,57,cftj6g399tknheudaxsdpfdgb,1,24.8,41.5,2024-09-29T12:29:50.212Z,2024-09-29T12:29:54Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252382969,56,Back,5252382983,213,5.78,5252382981,212,8.9,5252382977,141,35.2,5252382973,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886835,240,1,1,29,0,cftj6g399tknheudaxsdpfdgb,1,34.1,34.6,2024-09-29T12:29:53.875Z,2024-09-29T12:29:57Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5252383229,141,39.7,5252383231,212,8.3,5252383233,213,2.71,5252383221,56,Back,5252383225,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886911,241,1,1,29,4,cftj6g399tknheudaxsdpfdgb,1,28.7,39.5,2024-09-29T12:29:56.948Z,2024-09-29T12:30:04Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252383663,56,Back,5252383665,140,46.5,5252383669,212,19.4,5252383671,213,0.28,5252383667,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886927,312,4,1,29,11,59as3grjvj19voay31j3yfgni,1,52.2,54.2,2024-09-29T12:30:04.226Z,2024-09-29T12:51:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252383937,152,,5252383935,56,Center,5252383945,233,242,5252383939,286,,5252383933,294,,5252383931,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727886913,242,4,1,29,11,cftj6g399tknheudaxsdpfdgb,0,47.8,45.8,2024-09-29T12:30:04.227Z,2024-09-29T12:30:38Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5252383801,13,,5252383803,294,,5252383809,285,,5252383965,233,312,5252383805,56,Back,5252383807,152,,5252386541,55,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887413,243,17,1,29,43,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-29T12:30:36.595Z,2024-09-29T12:30:38Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5252386525,31,,5252386531,55,242,5252386527,392,,5252386529,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887693,314,1,1,30,4,59as3grjvj19voay31j3yfgni,1,44.3,56.8,2024-09-29T12:30:57.764Z,2024-09-29T12:51:58Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252388105,212,22.5,5252388099,56,Center,5252388107,213,5.25,5252388101,140,55.3,5252388103,141,28.4,5252388095,5,,5252388097,152,,5252388111,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887703,315,1,1,30,6,59as3grjvj19voay31j3yfgni,1,54.2,9.8,2024-09-29T12:30:59.545Z,2024-09-29T12:31:00Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252388177,56,Back,5252388179,140,36.6,5252388181,141,28.6,5252388185,213,2.54,5252388183,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887735,316,1,1,30,7,59as3grjvj19voay31j3yfgni,1,36.4,34.0,2024-09-29T12:31:00.201Z,2024-09-29T12:31:01Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252388381,213,1.60,5252388375,140,35.8,5252388373,56,Back,5252388377,141,66.9,5252388379,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887787,317,1,1,30,8,59as3grjvj19voay31j3yfgni,1,35.4,67.8,2024-09-29T12:31:01.810Z,2024-09-29T12:31:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252388657,213,1.23,5252388655,212,19.9,5252388653,141,95.4,5252388651,140,41.7,5252388649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887805,318,1,1,30,10,59as3grjvj19voay31j3yfgni,0,40.8,95.6,2024-09-29T12:31:03.779Z,2024-09-29T12:31:05Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5252388789,213,5.79,5252388777,56,Left,5252388779,140,56.6,5252388781,141,82.6,5252388785,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887833,244,8,1,30,14,cftj6g399tknheudaxsdpfdgb,1,43.6,22.7,2024-09-29T12:31:07.411Z,2024-09-29T18:26:47Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5254732775,384,,5252388915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887873,319,1,1,30,14,59as3grjvj19voay31j3yfgni,0,37.4,83.3,2024-09-29T12:31:07.779Z,2024-09-29T12:31:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252389157,157,,5252389163,141,52.1,5252389161,140,74.8,5252389159,56,Center,5252389167,213,5.79,5252389171,1,,5252389165,212,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727887881,245,1,1,30,17,cftj6g399tknheudaxsdpfdgb,0,28.4,53.6,2024-09-29T12:31:10.115Z,2024-09-29T12:31:11Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252389225,213,5.18,5252389215,3,,5252389217,56,Back,5252389221,141,39.1,5252389223,212,11.1,5252389219,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888007,320,1,1,30,22,59as3grjvj19voay31j3yfgni,1,77.4,67.3,2024-09-29T12:31:15.310Z,2024-09-29T12:31:23Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,1.0,,5252389947,56,Center,5252389955,213,0.55,5252389953,212,8.5,5252389949,140,84.3,5252389951,141,73.9,5252390483,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888009,321,13,1,30,24,59as3grjvj19voay31j3yfgni,1,84.2,70.9,2024-09-29T12:31:17.247Z,2024-09-29T18:27:36Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252389969,64,,5252390517,102,37.0,5252390525,231,53.1,5252389971,56,Center,5252390509,81,,5254736371,120,,5252390523,230,98.4,5252390513,55,320,5252390103,20,,5252390519,103,56.9,5252389967,22,5252390511,29,,,,,,,,,,,,,,,,,,,,,,,
2727888381,246,5,1,30,25,cftj6g399tknheudaxsdpfdgb,1,-1.5,63.4,2024-09-29T12:31:18.732Z,2024-09-29T12:45:38Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252392059,233,322,5252391989,56,Back,5252391991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888021,322,5,1,30,25,59as3grjvj19voay31j3yfgni,0,101.5,36.6,2024-09-29T12:31:18.732Z,2024-09-29T12:45:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252392093,233,246,5252390039,346,,5252390037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888411,247,1,1,30,52,cftj6g399tknheudaxsdpfdgb,1,4.7,50.1,2024-09-29T12:31:44.995Z,2024-09-29T12:31:46Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252392181,56,Back,5252392177,124,,5252392191,212,15.4,5252392201,237,,5252392185,140,8.3,5252392187,141,72.1,5252392195,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888425,248,1,1,30,52,cftj6g399tknheudaxsdpfdgb,1,8.3,72.3,2024-09-29T12:31:45.683Z,2024-09-29T12:31:46Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252392267,56,Back,5252392271,141,92.7,5252392273,212,15.9,5252392275,213,1.06,5252392269,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888429,249,1,1,30,53,cftj6g399tknheudaxsdpfdgb,0,16.4,94.5,2024-09-29T12:31:46.883Z,2024-09-29T12:31:49Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252392295,140,17.9,5252392409,233,323,5252392297,141,95.4,5252392301,213,0.37,5252392413,286,,5252392293,56,Back,5252392299,212,1.7,5252392407,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888449,323,74,1,30,53,59as3grjvj19voay31j3yfgni,1,81.7,4.9,2024-09-29T12:31:46.884Z,2024-09-29T12:59:53Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252392397,56,Right,5252392399,285,,5252392415,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888673,250,5,1,30,55,cftj6g399tknheudaxsdpfdgb,1,25.2,101.8,2024-09-29T12:31:48.402Z,2024-09-29T12:45:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252393687,347,,5252393701,233,324,5252393685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888457,324,5,1,30,55,59as3grjvj19voay31j3yfgni,0,74.8,-1.8,2024-09-29T12:31:48.402Z,2024-09-29T12:45:39Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252392441,347,,5252393713,233,250,5252392439,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888685,251,1,1,31,11,cftj6g399tknheudaxsdpfdgb,1,29.6,100.0,2024-09-29T12:32:04.547Z,2024-09-29T12:32:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252393761,212,8.3,5252393755,56,Back,5252393763,213,4.79,5252393757,140,30.2,5252393753,107,,5252393759,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888711,252,1,1,31,12,cftj6g399tknheudaxsdpfdgb,1,30.2,89.9,2024-09-29T12:32:05.586Z,2024-09-29T12:32:07Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252393921,212,4.9,5252393925,213,1.85,5252393913,140,28.9,5252393915,141,96.8,5252393911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888723,253,1,1,31,14,cftj6g399tknheudaxsdpfdgb,0,33.8,95.7,2024-09-29T12:32:07.427Z,2024-09-29T12:32:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252393965,141,95.4,5252394085,236,,5252394087,233,325,5252393967,212,0.9,5252393961,56,Back,5252393963,140,34.6,5252393969,213,6.04,5252394093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888739,325,74,1,31,14,59as3grjvj19voay31j3yfgni,1,57.6,3.1,2024-09-29T12:32:07.428Z,2024-09-29T12:59:53Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252567345,285,,5252394067,56,Right,5252567359,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888783,254,3,1,31,18,cftj6g399tknheudaxsdpfdgb,0,51.2,97.2,2024-09-29T12:32:11.843Z,2024-09-29T18:28:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252394317,56,Left,5252394319,286,,5254738325,465,,5252394449,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888793,326,7,1,31,18,59as3grjvj19voay31j3yfgni,0,48.8,2.8,2024-09-29T12:32:11.844Z,2024-09-29T18:28:06Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252394351,56,Back,5252394355,285,,5254738481,385,,5252394375,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888787,255,61,1,31,19,cftj6g399tknheudaxsdpfdgb,1,48.5,96.8,2024-09-29T12:32:12.445Z,2024-09-29T12:32:12Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252394325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889795,261,5,1,31,20,cftj6g399tknheudaxsdpfdgb,0,55.8,101.4,2024-09-29T12:32:12.947Z,2024-09-29T12:45:40Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252400421,233,327,5252400119,347,,5252400117,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888835,327,5,1,31,20,59as3grjvj19voay31j3yfgni,1,44.2,-1.4,2024-09-29T12:32:12.947Z,2024-09-29T12:45:39Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252400403,233,261,5252394707,347,,5252394705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889197,256,43,1,31,20,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-29T12:32:13.523Z,2024-09-29T12:33:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252399187,144,5,5252396837,56,Back,5252396839,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888933,328,1,1,31,29,59as3grjvj19voay31j3yfgni,1,48.1,0.0,2024-09-29T12:32:22.604Z,2024-09-29T18:28:15Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252395285,107,,5252395287,56,Back,5252395295,213,2.49,5254739141,189,,5252395291,141,16.5,5252395293,212,20.8,5252395289,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888955,329,1,1,31,30,59as3grjvj19voay31j3yfgni,1,31.9,17.3,2024-09-29T12:32:23.745Z,2024-09-29T18:28:16Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5254739165,189,,5252395401,140,31.2,5252395403,141,43.6,5252395405,212,17.9,5252395399,56,Back,5252395407,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727888961,330,1,1,31,31,59as3grjvj19voay31j3yfgni,1,31.0,43.6,2024-09-29T12:32:24.792Z,2024-09-29T12:32:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252395453,140,37.3,5252395451,56,Back,5252395459,213,5.25,5252395455,141,27.3,5252395457,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889001,331,1,1,31,32,59as3grjvj19voay31j3yfgni,1,37.4,25.6,2024-09-29T12:32:25.495Z,2024-09-29T12:32:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252395657,213,3.59,5252395649,56,Back,5252395651,140,26.4,5252395653,141,17.4,5252395655,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889121,332,1,1,31,34,59as3grjvj19voay31j3yfgni,1,22.7,16.5,2024-09-29T12:32:27.635Z,2024-09-29T12:32:34Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252396279,140,8.7,5252396277,56,Back,5252396283,212,25.6,5252396285,213,2.18,5252396281,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889127,333,1,1,31,41,59as3grjvj19voay31j3yfgni,1,7.9,50.7,2024-09-29T12:32:34.885Z,2024-09-29T12:32:36Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252396407,189,,5252396351,140,21.9,5252396353,141,72.1,5252396357,213,0.78,5252396349,56,Back,5252396355,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889199,334,1,1,31,43,59as3grjvj19voay31j3yfgni,1,20.2,74.1,2024-09-29T12:32:36.791Z,2024-09-29T12:32:39Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252396851,140,9.4,5252396849,56,Back,5252396853,141,46.0,5252396855,212,22.2,5252396857,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889271,335,1,1,31,46,59as3grjvj19voay31j3yfgni,0,12.6,43.0,2024-09-29T12:32:39.822Z,2024-09-29T12:32:44Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252397207,141,0.0,5252397205,140,67.7,5252397209,212,65.4,5252397213,1,,5252397211,213,5.80,5252397203,56,Right,5252397201,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889363,257,5,1,31,51,cftj6g399tknheudaxsdpfdgb,1,30.5,101.6,2024-09-29T12:32:43.940Z,2024-09-29T12:45:41Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252399569,233,336,5252397723,347,,5252397721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889277,336,5,1,31,51,59as3grjvj19voay31j3yfgni,0,69.5,-1.6,2024-09-29T12:32:43.940Z,2024-09-29T12:45:41Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252399587,233,257,5252397253,56,Right,5252397255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889419,258,1,1,31,58,cftj6g399tknheudaxsdpfdgb,1,25.1,100.0,2024-09-29T12:32:51.859Z,2024-09-29T12:32:55Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252398087,213,4.05,5252398079,56,Back,5252398085,212,22.3,5252398089,1,,5252398077,107,,5252398081,140,12.1,5252398083,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889429,259,12,1,32,2,cftj6g399tknheudaxsdpfdgb,1,10.9,75.6,2024-09-29T12:32:55.443Z,2024-09-29T12:32:56Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252398133,141,100.0,5252398135,212,21.6,5252398131,140,22.4,5252398175,167,,5252398129,56,Back,5252398137,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889439,260,5,1,32,2,cftj6g399tknheudaxsdpfdgb,0,20.6,101.8,2024-09-29T12:32:55.931Z,2024-09-29T12:45:42Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252398273,233,337,5252398161,347,,5252398157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889445,337,5,1,32,2,59as3grjvj19voay31j3yfgni,1,79.4,-1.8,2024-09-29T12:32:55.931Z,2024-09-29T12:45:41Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5252398203,233,260,5252398193,56,Right,5252398195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889489,338,1,1,32,3,59as3grjvj19voay31j3yfgni,1,82.4,0.0,2024-09-29T12:32:56.759Z,2024-09-29T12:32:59Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252398443,141,12.6,5252398445,212,10.5,5252398441,140,78.4,5252398439,56,Right,5252398437,107,,5252398447,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889507,339,1,1,32,6,59as3grjvj19voay31j3yfgni,1,78.3,15.3,2024-09-29T12:32:59.650Z,2024-09-29T12:33:00Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252398543,56,Right,5252398545,140,81.7,5252398547,141,10.1,5252398551,213,5.50,5252398549,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889589,340,1,1,32,7,59as3grjvj19voay31j3yfgni,1,86.9,14.9,2024-09-29T12:33:00.853Z,2024-09-29T12:33:05Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252398905,140,91.5,5252398903,56,Right,5252398909,212,7.2,5252398911,213,5.45,5252398907,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889605,341,1,1,32,12,59as3grjvj19voay31j3yfgni,1,89.5,7.4,2024-09-29T12:33:05.556Z,2024-09-29T12:33:07Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252398997,212,12.1,5252399001,213,2.98,5252398989,140,78.1,5252398993,141,10.3,5252398987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889629,342,1,1,32,14,59as3grjvj19voay31j3yfgni,1,77.8,10.0,2024-09-29T12:33:07.118Z,2024-09-29T12:33:09Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252399147,141,26.7,5252399151,213,2.37,5252399149,212,16.3,5252399145,140,66.6,5252399143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889673,343,1,1,32,16,59as3grjvj19voay31j3yfgni,1,66.4,30.1,2024-09-29T12:33:09.274Z,2024-09-29T12:33:12Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252399449,141,60.9,5252399445,56,Center,5252399451,212,22.8,5252399453,213,1.97,5252399447,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889719,344,1,1,32,19,59as3grjvj19voay31j3yfgni,1,58.6,59.3,2024-09-29T12:33:12.633Z,2024-09-29T12:33:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252399709,212,36.4,5252399713,1,,5252399711,213,5.00,5252399703,56,Right,5252399707,141,7.9,5252399705,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889769,345,1,1,32,22,59as3grjvj19voay31j3yfgni,1,68.9,6.8,2024-09-29T12:33:15.211Z,2024-09-29T12:33:17Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252399975,56,Right,5252399985,212,9.1,5252399983,141,18.0,5252399987,213,2.16,5252399979,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889801,346,1,1,32,24,59as3grjvj19voay31j3yfgni,1,64.2,12.9,2024-09-29T12:33:17.868Z,2024-09-29T12:33:19Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252400145,56,Right,5252400151,141,7.1,5252400149,140,68.1,5252400155,213,5.52,5252400153,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889847,347,1,1,32,26,59as3grjvj19voay31j3yfgni,1,68.5,10.1,2024-09-29T12:33:19.289Z,2024-09-29T12:33:23Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252400497,212,14.6,5252400501,213,2.92,5252400487,56,Right,5252400495,141,14.9,5252400491,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889933,348,1,1,32,29,59as3grjvj19voay31j3yfgni,1,44.9,27.7,2024-09-29T12:33:22.383Z,2024-09-29T12:33:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252400945,141,87.7,5252400947,212,40.8,5252400951,1,,5252400941,56,Back,5252400943,140,43.7,5252400949,213,1.60,5252400939,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727889945,349,1,1,32,34,59as3grjvj19voay31j3yfgni,1,43.3,88.4,2024-09-29T12:33:27.164Z,2024-09-29T12:33:28Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252401009,140,56.0,5252401015,213,0.33,5252401013,212,14.1,5252401011,141,95.1,5252401007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
