id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2728101739,428,18,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-29T15:04:12.873Z,2024-09-29T15:04:20Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5253542147,42,,5253542151,59,7,5253542219,55,429,5253542149,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728101743,429,19,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-29T15:04:12.874Z,2024-09-29T16:00:22Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5253907191,292,6,5253542177,42,,5253542183,59,11,5253542181,145,2,5253542185,44,Midfielder,5253542187,55,428,5253907195,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102087,422,32,2,45,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-09-29T15:04:41.619Z,2024-09-29T15:04:41Z,,,,,5253544381,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102141,430,32,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-29T15:04:41.619Z,2024-09-29T17:43:57Z,,,,,5253544629,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105263,467,40,2,45,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-29T15:04:42.555Z,2024-09-29T15:07:41Z,,,,,5253561393,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5253561379,30,"15fo180vixn0lb65fujttit3p, bpw4cd5vmghjhelb3uxupmqjt, 8ydi45wh0naevno6aos78vi09, 5is9bcj143orulo4biogwxzl6, 6ul2nma4j0a7e2li6wyyrpal1, 2wwpfsducpmryacr17y8k70iy, 6d0lxiep13vdv32bdb0xwyrys, d854rlweyk5wq6d2veyviukq2, deyq3zqd0vwc821ngqldxqor9, diwrq7ulrey4juxk4dafct0q1, 9pnirb3qt48zeui3su8cvu1ka, cl3w811fge6189cbclaslb26t, 5kghds186740jygx97bihh6mt, b13l1wrb747y9cdc8wqltan6d, 39f0bq9uk4etkf75uzu6qyrmy, 58o5ram4bf58357786j9jr7kk, 79b0b6eqck5vn4b3fawxsaok, 5733iw16239m83syv5dm8huj9",5253561389,130,13,5253561397,194,deyq3zqd0vwc821ngqldxqor9,5253561383,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",5253561387,59,"32, 21, 20, 5, 12, 4, 14, 13, 26, 11, 17, 1, 3, 8, 9, 15, 22, 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102157,423,1,2,45,1,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,50.1,2024-09-29T15:04:42.620Z,2024-09-29T15:06:25Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253544737,140,49.2,5253544741,212,2.8,5253544735,56,Back,5253544743,213,4.33,5253544739,141,46.3,5253544745,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102181,424,1,2,45,2,ahnt9ejgwj58ul8auzdvi3czf,0,50.4,48.1,2024-09-29T15:04:44.138Z,2024-09-29T15:06:20Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5253544879,212,44.0,5253544871,155,,5253544873,56,Right,5253544881,213,5.75,5253544875,140,86.5,5253544883,1,,5253544877,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102281,432,1,2,45,7,anga7587r1zv4ey71ge9zxol3,0,12.4,85.4,2024-09-29T15:04:48.659Z,2024-09-29T15:04:52Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253545415,212,22.7,5253545417,213,5.40,5253545407,157,,5253545413,141,59.7,5253545409,56,Back,5253545419,1,,5253545411,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102317,425,1,2,45,12,ahnt9ejgwj58ul8auzdvi3czf,1,67.1,42.4,2024-09-29T15:04:54.107Z,2024-09-29T15:04:55Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253545601,141,32.8,5253545609,213,4.34,5253545603,212,7.0,5253545599,140,64.7,5253545595,3,,5253545597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102323,426,1,2,45,13,ahnt9ejgwj58ul8auzdvi3czf,0,64.7,32.8,2024-09-29T15:04:54.874Z,2024-09-29T17:38:00Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253545653,213,0.23,5253545649,141,35.8,5253545651,212,8.8,5253545645,56,Center,5253545647,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102375,427,61,2,45,16,ahnt9ejgwj58ul8auzdvi3czf,0,72.4,36.7,2024-09-29T15:04:58.074Z,2024-09-29T15:04:58Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253545915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102397,434,1,2,45,17,anga7587r1zv4ey71ge9zxol3,0,29.3,62.4,2024-09-29T15:04:59.419Z,2024-09-29T17:38:11Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253546077,1,,5253546075,213,0.86,5253546067,56,Left,5253546065,155,,5253546069,140,51.1,5253546073,212,35.0,5253546071,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102637,428,5,2,45,17,ahnt9ejgwj58ul8auzdvi3czf,1,48.3,-1.0,2024-09-29T15:04:59.597Z,2024-09-29T15:06:48Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253547639,347,,5253547637,56,Back,5253547675,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102401,435,5,2,45,17,anga7587r1zv4ey71ge9zxol3,0,51.7,101.0,2024-09-29T15:04:59.597Z,2024-09-29T15:05:17Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253546093,56,Left,5253547721,233,428,5253546097,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102743,429,1,2,45,34,ahnt9ejgwj58ul8auzdvi3czf,1,46.2,0.0,2024-09-29T15:05:16.587Z,2024-09-29T15:05:20Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253548303,107,,5253548305,56,Right,5253548311,212,15.9,5253548307,140,60.7,5253548309,141,6.5,5253548313,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102757,430,1,2,45,38,ahnt9ejgwj58ul8auzdvi3czf,1,61.0,6.8,2024-09-29T15:05:19.995Z,2024-09-29T15:05:23Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253548395,141,9.8,5253548397,212,5.2,5253548399,213,2.74,5253548391,56,Right,5253548667,156,,5253548393,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102763,431,1,2,45,38,ahnt9ejgwj58ul8auzdvi3czf,0,56.4,9.8,2024-09-29T15:05:20.539Z,2024-09-29T15:05:21Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253548447,213,0.48,5253548445,212,7.0,5253548443,141,14.6,5253548439,56,Right,5253548441,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102747,436,8,2,45,39,anga7587r1zv4ey71ge9zxol3,1,39.4,83.8,2024-09-29T15:05:21.148Z,2024-09-29T17:38:50Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5254497339,384,,5253548339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102821,438,1,2,45,40,anga7587r1zv4ey71ge9zxol3,1,55.4,73.6,2024-09-29T15:05:22.467Z,2024-09-29T15:05:24Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5253548783,213,3.71,5253548775,56,Back,5253548777,140,46.2,5253548779,141,64.6,5253548781,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102829,439,1,2,45,43,anga7587r1zv4ey71ge9zxol3,0,55.4,55.5,2024-09-29T15:05:24.835Z,2024-09-29T15:05:25Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253548833,140,67.0,5253548837,212,13.1,5253548835,141,62.4,5253548831,56,Center,5253548839,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102851,432,8,2,45,45,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,41.9,2024-09-29T15:05:26.780Z,2024-09-29T17:39:00Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5254498369,383,,5253548921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102947,434,1,2,45,46,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,44.6,2024-09-29T15:05:27.675Z,2024-09-29T15:05:32Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253549463,141,52.2,5253549459,56,Back,5253549465,212,16.1,5253549467,213,0.33,5253549461,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102951,435,1,2,45,50,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,52.8,2024-09-29T15:05:32.380Z,2024-09-29T15:05:33Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253549513,212,5.4,5253549509,140,42.5,5253549511,141,47.8,5253549515,213,3.82,5253549507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728102985,436,1,2,45,51,ahnt9ejgwj58ul8auzdvi3czf,1,42.5,47.8,2024-09-29T15:05:33.009Z,2024-09-29T15:05:34Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253549689,213,1.71,5253549683,140,39.3,5253549679,56,Back,5253549687,212,24.4,5253549685,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103001,437,1,2,45,52,ahnt9ejgwj58ul8auzdvi3czf,0,39.3,83.3,2024-09-29T15:05:34.364Z,2024-09-29T15:05:36Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5253549799,140,81.1,5253549807,1,,5253549805,213,5.67,5253549801,141,38.3,5253549797,56,Center,5253549795,155,,5253549803,212,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103051,440,8,2,45,56,anga7587r1zv4ey71ge9zxol3,1,11.4,70.3,2024-09-29T15:05:38.500Z,2024-09-29T17:39:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5254500365,385,,5253550107,15,,5253550087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103113,438,1,2,45,58,ahnt9ejgwj58ul8auzdvi3czf,0,79.3,36.2,2024-09-29T15:05:40.324Z,2024-09-29T15:05:42Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5253550431,236,,5253550399,141,38.2,5253550433,233,441,5253550401,212,2.4,5253550397,140,81.2,5253550395,56,Center,5253550437,286,,5253550403,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103087,441,74,2,45,58,anga7587r1zv4ey71ge9zxol3,1,24.8,69.7,2024-09-29T15:05:40.325Z,2024-09-29T15:05:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253550479,233,438,5253550259,56,Back,5253550261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103157,442,12,2,46,0,anga7587r1zv4ey71ge9zxol3,1,18.8,63.7,2024-09-29T15:05:41.619Z,2024-09-29T15:05:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253550589,212,22.1,5253550581,56,Back,5253550585,140,27.6,5253550587,141,93.3,5253550591,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103299,444,1,2,46,3,anga7587r1zv4ey71ge9zxol3,1,27.5,93.2,2024-09-29T15:05:45.203Z,2024-09-29T15:05:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253551093,140,9.7,5253551099,212,19.2,5253551103,213,3.37,5253551091,56,Back,5253551095,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103471,445,1,2,46,6,anga7587r1zv4ey71ge9zxol3,1,9.7,86.9,2024-09-29T15:05:47.971Z,2024-09-29T15:05:54Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253551765,212,21.1,5253551753,56,Back,5253551769,213,5.66,5253551757,140,26.0,5253551761,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103585,446,1,2,46,12,anga7587r1zv4ey71ge9zxol3,1,32.7,79.4,2024-09-29T15:05:54.548Z,2024-09-29T15:05:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253552379,140,28.3,5253552391,213,4.41,5253552383,141,57.8,5253552375,56,Back,5253552387,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103679,447,1,2,46,17,anga7587r1zv4ey71ge9zxol3,1,28.7,54.9,2024-09-29T15:05:59.107Z,2024-09-29T15:06:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253552867,56,Back,5253552877,1,,5253552875,213,5.11,5253552871,141,7.6,5253552869,140,41.5,5253552873,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728168847,849,1,2,46,18,anga7587r1zv4ey71ge9zxol3,1,46.3,4.6,2024-09-29T15:05:59.619Z,2024-09-29T16:01:20Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253912269,212,9.5,5253912267,141,14.2,5253912265,140,39.7,5253912271,213,2.39,5253912263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728168903,850,1,2,46,19,anga7587r1zv4ey71ge9zxol3,0,39.6,12.7,2024-09-29T15:06:00.619Z,2024-09-29T16:01:24Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5253912507,155,,5253912515,141,32.0,5253912511,140,71.4,5253912523,1,,5253912519,212,35.9,5253912509,56,Center,5253912521,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103713,439,1,2,46,21,ahnt9ejgwj58ul8auzdvi3czf,1,20.7,72.2,2024-09-29T15:06:03.484Z,2024-09-29T15:06:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253553009,140,36.2,5253553013,212,16.3,5253553015,213,0.00,5253553005,3,,5253553011,141,72.2,5253553007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103731,441,50,2,46,24,ahnt9ejgwj58ul8auzdvi3czf,1,38.6,73.4,2024-09-29T15:06:05.709Z,2024-09-29T15:07:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253553441,233,449,5253553099,56,Back,5253553103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103781,449,7,2,46,24,anga7587r1zv4ey71ge9zxol3,1,61.4,26.6,2024-09-29T15:06:05.710Z,2024-09-29T17:40:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5254504105,384,,5253553373,56,Center,5253553409,233,441,5253553375,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103807,451,1,2,46,26,anga7587r1zv4ey71ge9zxol3,1,48.0,28.6,2024-09-29T15:06:08.020Z,2024-09-29T15:06:09Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5253553499,56,Back,5253553501,140,41.1,5253553503,141,36.9,5253553505,212,9.2,5253553507,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728103877,452,1,2,46,27,anga7587r1zv4ey71ge9zxol3,1,41.1,36.9,2024-09-29T15:06:09.108Z,2024-09-29T15:06:14Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253553873,56,Back,5253553879,212,18.7,5253553877,141,9.5,5253553875,140,40.1,5253553881,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104059,453,1,2,46,32,anga7587r1zv4ey71ge9zxol3,1,47.7,16.4,2024-09-29T15:06:14.181Z,2024-09-29T15:06:21Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5253554827,141,37.6,5253554825,140,36.5,5253554831,213,2.26,5253554823,56,Back,5253554829,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104109,454,1,2,46,39,anga7587r1zv4ey71ge9zxol3,1,42.5,35.4,2024-09-29T15:06:21.476Z,2024-09-29T15:06:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253555189,141,15.2,5253555191,212,19.5,5253555195,213,5.50,5253555187,140,55.7,5253555185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104155,455,1,2,46,41,anga7587r1zv4ey71ge9zxol3,1,55.7,15.2,2024-09-29T15:06:23.588Z,2024-09-29T15:06:25Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5253555491,56,Center,5253555499,213,0.47,5253555493,140,68.3,5253555495,141,25.0,5253555497,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104203,456,1,2,46,44,anga7587r1zv4ey71ge9zxol3,1,68.2,25.0,2024-09-29T15:06:25.797Z,2024-09-29T17:40:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253555745,56,Right,5253555747,140,65.1,5254507303,156,,5253555751,212,16.0,5253555753,213,4.51,5253555749,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104267,457,1,2,46,46,anga7587r1zv4ey71ge9zxol3,1,68.9,3.8,2024-09-29T15:06:28.132Z,2024-09-29T15:06:30Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253556115,213,3.21,5253556107,56,Right,5253556109,140,63.5,5253556113,212,5.7,5253556111,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104317,458,1,2,46,49,anga7587r1zv4ey71ge9zxol3,1,62.2,5.6,2024-09-29T15:06:30.789Z,2024-09-29T15:06:33Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5253556351,140,52.6,5253556353,141,7.6,5253556355,212,10.2,5253556357,213,3.01,5253556349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104391,459,1,2,46,51,anga7587r1zv4ey71ge9zxol3,1,47.7,9.7,2024-09-29T15:06:33.316Z,2024-09-29T15:06:36Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5253556777,141,36.1,5253556775,140,39.9,5253556781,213,2.00,5253556773,56,Back,5253556779,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104489,460,1,2,46,54,anga7587r1zv4ey71ge9zxol3,0,42.8,36.6,2024-09-29T15:06:35.957Z,2024-09-29T15:06:39Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253557295,140,95.0,5253557297,141,100.0,5253557299,212,70.6,5253557301,213,0.68,5253557283,155,,5253557303,1,,5253557289,196,,5253557293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104551,442,5,2,46,57,ahnt9ejgwj58ul8auzdvi3czf,1,5.4,-1.4,2024-09-29T15:06:39.417Z,2024-09-29T15:06:48Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253557605,56,Back,5253557607,347,,5253557647,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104497,461,5,2,46,57,anga7587r1zv4ey71ge9zxol3,0,94.6,101.4,2024-09-29T15:06:39.417Z,2024-09-29T15:06:44Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253557345,347,,5253557689,233,442,5253557343,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104935,443,1,2,47,15,ahnt9ejgwj58ul8auzdvi3czf,1,14.5,0.0,2024-09-29T15:06:57.533Z,2024-09-29T15:06:58Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253559645,107,,5253559651,140,27.6,5253559653,141,4.1,5253559655,212,14.0,5253559649,56,Back,5253559657,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728104973,444,1,2,47,16,ahnt9ejgwj58ul8auzdvi3czf,1,27.9,4.4,2024-09-29T15:06:58.430Z,2024-09-29T15:07:00Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253559861,212,5.4,5253559857,140,22.8,5253559855,56,Back,5253559863,213,3.10,5253559859,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105009,445,1,2,47,18,ahnt9ejgwj58ul8auzdvi3czf,1,22.8,4.7,2024-09-29T15:07:00.014Z,2024-09-29T15:07:02Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253560103,141,34.4,5253560099,56,Back,5253560101,140,36.2,5253560109,1,,5253560105,212,24.6,5253560107,213,0.96,5253560097,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105021,446,44,2,47,20,ahnt9ejgwj58ul8auzdvi3czf,1,38.2,32.3,2024-09-29T15:07:02.206Z,2024-09-29T15:07:41Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253560169,56,Back,5253560171,285,,5253560379,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105053,462,44,2,47,20,anga7587r1zv4ey71ge9zxol3,0,61.8,67.7,2024-09-29T15:07:02.207Z,2024-09-29T15:07:42Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5253560337,286,,5253560335,56,Center,5253560397,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105033,447,1,2,47,20,ahnt9ejgwj58ul8auzdvi3czf,0,36.4,34.0,2024-09-29T15:07:02.302Z,2024-09-29T15:07:10Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253560231,3,,5253560245,141,30.7,5253560251,213,6.07,5253560233,168,,5253560249,212,10.6,5253560237,56,Back,5253560241,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105121,464,1,2,47,22,anga7587r1zv4ey71ge9zxol3,1,49.9,73.3,2024-09-29T15:07:04.501Z,2024-09-29T15:07:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5253560679,141,95.3,5253560681,212,15.4,5253560677,140,53.4,5253560683,213,1.33,5253560675,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105125,465,1,2,47,24,anga7587r1zv4ey71ge9zxol3,0,53.4,95.4,2024-09-29T15:07:05.941Z,2024-09-29T15:07:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253560703,141,95.4,5253560701,140,56.4,5253560861,233,448,5253560865,286,,5253560707,213,0.00,5253560705,212,3.1,5253560697,56,Left,5253560859,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105155,448,74,2,47,24,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,4.3,2024-09-29T15:07:05.942Z,2024-09-29T15:07:37Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253560887,233,465,5253560845,56,Back,5253560847,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105179,449,5,2,47,26,ahnt9ejgwj58ul8auzdvi3czf,0,41.8,-1.0,2024-09-29T15:07:07.941Z,2024-09-29T15:07:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253561491,233,466,5253560989,347,,5253560985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105253,466,5,2,47,26,anga7587r1zv4ey71ge9zxol3,1,58.2,101.0,2024-09-29T15:07:07.941Z,2024-09-29T15:07:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253561355,347,,5253561353,56,Left,5253561435,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105365,468,1,2,47,32,anga7587r1zv4ey71ge9zxol3,1,58.3,100.0,2024-09-29T15:07:13.893Z,2024-09-29T15:07:16Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253561939,213,5.33,5253561917,107,,5253561941,1,,5253561925,140,72.1,5253561933,212,25.1,5253561921,56,Center,5253561929,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105385,469,1,2,47,34,anga7587r1zv4ey71ge9zxol3,1,72.1,70.9,2024-09-29T15:07:16.085Z,2024-09-29T17:41:37Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5253562043,141,61.7,5253562039,56,Center,5253562045,212,6.5,5253562047,213,4.42,5254513929,156,,5253562041,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728105399,470,1,2,47,35,anga7587r1zv4ey71ge9zxol3,0,70.3,61.7,2024-09-29T15:07:16.949Z,2024-09-29T15:07:17Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253562113,140,82.0,5253562117,212,12.6,5253562115,141,57.6,5253562111,56,Center,5253562119,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
