id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2701847247,463,1,2,56,8,5rz9enoyknpg8ji78za5b82p0,1,83.8,12.6,2024-07-19T17:19:35.353Z,2024-07-19T19:49:27Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109104813,155,,5109104811,2,,5109104817,140,90.6,5109104815,56,Center,5109398111,72,,5109104823,213,1.39,5109398109,223,,5109104825,1,,5109104821,212,40.2,5109104819,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847259,464,61,2,56,12,5rz9enoyknpg8ji78za5b82p0,0,90.6,70.8,2024-07-19T17:19:39.201Z,2024-07-19T17:23:07Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5109104857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847265,432,12,2,56,13,59as3grjvj19voay31j3yfgni,1,9.6,30.0,2024-07-19T17:19:40.154Z,2024-07-19T17:23:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109104881,141,37.0,5109104885,213,0.34,5109104877,56,Back,5109104879,140,22.6,5109104883,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847287,434,1,2,56,14,59as3grjvj19voay31j3yfgni,1,23.2,37.0,2024-07-19T17:19:41.059Z,2024-07-19T17:19:43Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109104993,56,Back,5109104999,212,4.8,5109104995,140,18.7,5109104997,141,36.0,5109105001,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847291,435,1,2,56,16,59as3grjvj19voay31j3yfgni,0,21.8,41.3,2024-07-19T17:19:43.667Z,2024-07-19T19:49:41Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109105029,140,61.1,5109105033,212,47.8,5109105037,1,,5109105035,213,0.53,5109105031,141,76.9,5109105025,155,,5109105027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847305,465,1,2,56,17,5rz9enoyknpg8ji78za5b82p0,1,34.8,11.4,2024-07-19T17:19:44.745Z,2024-07-19T17:19:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109105093,212,18.0,5109105091,141,30.9,5109105095,213,0.83,5109105089,140,46.4,5109105085,3,,5109105087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847309,436,45,2,56,19,59as3grjvj19voay31j3yfgni,0,48.7,73.6,2024-07-19T17:19:46.521Z,2024-07-19T17:20:29Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109105169,233,467,5109105099,56,Back,5109105101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847315,467,3,2,56,19,5rz9enoyknpg8ji78za5b82p0,1,51.3,26.4,2024-07-19T17:19:46.521Z,2024-07-19T19:49:45Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109105165,233,436,5109398327,464,,5109105145,56,Center,5109105147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847341,468,1,2,56,26,5rz9enoyknpg8ji78za5b82p0,1,68.0,10.6,2024-07-19T17:19:53.449Z,2024-07-19T17:19:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109105293,140,70.1,5109105291,56,Right,5109105297,212,2.7,5109105295,141,8.2,5109105299,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847351,469,1,2,56,30,5rz9enoyknpg8ji78za5b82p0,0,82.5,7.6,2024-07-19T17:19:57.801Z,2024-07-19T19:49:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109105371,1,,5109398473,20,,5109105369,213,1.33,5109105357,2,,5109398471,224,,5109105361,56,Center,5109105367,212,35.0,5109105365,141,57.5,5109105359,155,,5109105363,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847353,437,12,2,56,32,59as3grjvj19voay31j3yfgni,1,9.5,39.7,2024-07-19T17:19:59.427Z,2024-07-19T19:49:58Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109105379,141,53.4,5109105375,56,Back,5109105377,140,25.6,5109105381,212,19.3,5109105417,15,,5109105383,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847379,438,1,2,56,37,59as3grjvj19voay31j3yfgni,0,23.8,48.3,2024-07-19T17:20:03.924Z,2024-07-19T19:50:12Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109105515,140,35.8,5109105521,213,0.47,5109105519,212,14.1,5109105517,141,57.7,5109107991,3,,5109398647,168,,5109105513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847393,439,3,2,56,38,59as3grjvj19voay31j3yfgni,0,41.6,67.2,2024-07-19T17:20:05.033Z,2024-07-19T19:50:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109105595,286,,5109398825,465,,5109105691,233,470,5109105593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847409,470,7,2,56,38,5rz9enoyknpg8ji78za5b82p0,1,58.4,32.8,2024-07-19T17:20:05.034Z,2024-07-19T19:50:18Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109398871,383,,5109105651,56,Center,5109105653,285,,5109105687,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847423,471,1,2,56,40,5rz9enoyknpg8ji78za5b82p0,1,63.9,33.9,2024-07-19T17:20:06.970Z,2024-07-19T17:20:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109105719,213,1.57,5109105711,56,Center,5109105717,212,5.4,5109105715,141,41.8,5109105713,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847449,472,1,2,56,42,5rz9enoyknpg8ji78za5b82p0,1,65.4,37.4,2024-07-19T17:20:08.810Z,2024-07-19T17:20:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,1.0,,5109105871,213,4.81,5109105865,140,66.4,5109105869,212,10.8,5109105867,141,21.6,5109106175,210,13,5109105863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847455,473,13,2,56,46,5rz9enoyknpg8ji78za5b82p0,1,72.9,22.9,2024-07-19T17:20:13.131Z,2024-07-19T17:22:04Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109106219,231,49.6,5109105887,18,,5109106013,20,,5109106203,77,,5109106213,103,81.9,5109106215,215,,5109106205,29,,5109105885,22,,5109106211,102,56.1,5109106217,230,98.1,5109106207,55,472,5109105889,56,,,,,,,,,,,,,,,,,Center,,,,,,,,
2701847457,440,5,2,56,47,59as3grjvj19voay31j3yfgni,1,-0.5,33.4,2024-07-19T17:20:14.580Z,2024-07-19T17:20:16Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5109105921,56,Back,5109105923,346,,5109105975,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847463,474,5,2,56,47,5rz9enoyknpg8ji78za5b82p0,0,100.5,66.6,2024-07-19T17:20:14.580Z,2024-07-19T17:23:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109105953,56,Center,5109105955,346,,5109106007,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847567,441,1,2,57,7,59as3grjvj19voay31j3yfgni,0,4.1,42.1,2024-07-19T17:20:34.149Z,2024-07-19T17:20:36Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109106593,212,69.9,5109106589,140,70.6,5109106591,141,37.3,5109106595,213,6.24,5109106597,1,,5109106585,124,,5109106587,56,Center,5109106599,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847575,475,1,2,57,9,5rz9enoyknpg8ji78za5b82p0,0,34.2,65.8,2024-07-19T17:20:36.251Z,2024-07-19T17:20:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109106651,56,Back,5109106655,141,66.9,5109106657,212,7.5,5109106653,140,41.3,5109106659,213,0.10,5109106649,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847599,442,1,2,57,12,59as3grjvj19voay31j3yfgni,0,63.2,43.3,2024-07-19T17:20:39.541Z,2024-07-19T17:20:40Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109106793,213,1.30,5109106791,212,14.1,5109106789,141,63.3,5109106787,140,66.8,5109106785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847607,476,1,2,57,14,5rz9enoyknpg8ji78za5b82p0,0,35.3,42.2,2024-07-19T17:20:41.629Z,2024-07-19T17:20:42Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109106853,56,Center,5109106851,157,,5109106855,140,56.4,5109106857,141,62.4,5109106861,213,0.55,5109106859,212,26.1,5109106863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847609,443,1,2,57,15,59as3grjvj19voay31j3yfgni,0,43.3,36.1,2024-07-19T17:20:42.790Z,2024-07-19T17:20:44Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109106873,157,,5109106883,213,0.62,5109106885,1,,5109106881,212,34.8,5109106879,141,66.0,5109106877,140,70.2,5109106875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847629,477,1,2,57,18,5rz9enoyknpg8ji78za5b82p0,0,29.7,40.3,2024-07-19T17:20:45.259Z,2024-07-19T17:20:47Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109107043,213,6.15,5109107033,3,,5109107039,141,39.1,5109107041,212,6.2,5109107037,140,35.6,5109107035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847673,444,15,2,57,26,59as3grjvj19voay31j3yfgni,1,80.6,40.9,2024-07-19T17:20:52.821Z,2024-07-19T19:51:11Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109107187,18,,5109107545,233,478,5109107527,215,,5109107521,76,,5109107531,146,97.7,5109107185,22,,5109107523,102,53.9,5109107525,103,1.3,5109107343,20,,5109107189,56,Center,5109107529,458,,5109107533,147,,,,,,,,,,,,,,,,,49.3,,,,,,,,
2701847671,478,10,2,57,26,5rz9enoyknpg8ji78za5b82p0,1,2.4,48.2,2024-07-19T17:20:52.921Z,2024-07-19T19:51:14Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109107443,179,,5109107175,182,,5109107177,56,Back,5109107171,173,,5109400023,376,,5109107447,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847687,445,6,2,57,27,59as3grjvj19voay31j3yfgni,1,87.6,46.3,2024-07-19T17:20:54.165Z,2024-07-19T17:23:23Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109107269,56,Center,5109107283,233,479,5109107273,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847675,479,6,2,57,27,5rz9enoyknpg8ji78za5b82p0,0,12.4,53.7,2024-07-19T17:20:54.165Z,2024-07-19T19:51:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109107313,233,445,5109107233,73,,5109107231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847963,446,27,2,58,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T17:21:41.428Z,2024-07-19T17:24:35Z,,,,,5109113533,40,,5109108901,233,480,5109108867,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847925,480,27,2,58,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T17:21:41.428Z,2024-07-19T17:24:34Z,,,,,5109108895,233,446,5109113507,40,,5109108659,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848405,447,43,2,59,48,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T17:23:15.614Z,2024-07-19T17:23:58Z,,,,,5109112765,144,28,5109111337,55,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848691,448,28,2,60,45,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T17:24:12.040Z,2024-07-19T17:24:16Z,,,,,5109113099,55,446,5109113151,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848699,481,28,2,60,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T17:24:12.040Z,2024-07-19T17:24:15Z,,,,,5109113137,233,448,5109113133,55,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848817,449,1,2,61,13,59as3grjvj19voay31j3yfgni,0,99.5,99.6,2024-07-19T17:24:40.590Z,2024-07-19T19:51:24Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109113791,213,4.61,5109113779,155,,5109113789,212,29.1,5109113783,56,Center,5109113773,2,,5109400223,20,,5109113777,6,,5109113781,223,,5109113785,140,96.6,5109113787,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848833,482,12,2,61,16,5rz9enoyknpg8ji78za5b82p0,1,4.7,38.0,2024-07-19T17:24:43.299Z,2024-07-19T19:51:40Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5109113903,15,,5109113893,141,18.8,5109113891,140,32.2,5109113895,212,31.7,5109113897,213,5.86,5109113889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848853,450,1,2,61,20,59as3grjvj19voay31j3yfgni,1,66.0,84.5,2024-07-19T17:24:47.165Z,2024-07-19T17:24:48Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109114035,213,0.99,5109114031,212,9.1,5109114023,140,70.8,5109114027,141,95.7,5109114019,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848863,451,1,2,61,21,59as3grjvj19voay31j3yfgni,1,70.8,95.7,2024-07-19T17:24:48.701Z,2024-07-19T17:24:49Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109114071,56,Left,5109114077,212,7.0,5109114079,213,4.88,5109114075,141,85.6,5109114073,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848887,452,1,2,61,22,59as3grjvj19voay31j3yfgni,0,71.9,85.6,2024-07-19T17:24:49.516Z,2024-07-19T17:24:52Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109114215,213,0.02,5109114201,56,Left,5109114209,141,86.2,5109114205,140,95.1,5109114213,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848897,483,61,2,61,26,5rz9enoyknpg8ji78za5b82p0,0,3.0,14.4,2024-07-19T17:24:53.298Z,2024-07-19T17:25:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109114245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848925,453,1,2,61,27,59as3grjvj19voay31j3yfgni,1,95.4,77.2,2024-07-19T17:24:54.093Z,2024-07-19T17:25:27Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5109114381,140,92.0,5109114387,213,4.40,5109114385,212,11.5,5109114383,141,61.1,5109115129,154,,5109114379,56,Center,5109114903,195,,5109115127,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848931,454,15,2,61,29,59as3grjvj19voay31j3yfgni,1,92.0,60.9,2024-07-19T17:24:55.999Z,2024-07-19T19:52:00Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109115137,29,,5109115161,233,484,5109115001,20,,5109115149,328,,5109115145,102,51.4,5109115005,82,,5109115141,55,453,5109115157,230,99.1,5109115131,25,,5109115159,231,52.3,5109121005,133,,5109115153,146,5109114431,17,,5109115155,147,56.1,5109115135,78,,5109115139,154,5109115147,103,19,5109114433,56,96.0,5109115151,100,,,,,,Center
2701848913,484,10,2,61,29,5rz9enoyknpg8ji78za5b82p0,1,4.0,43.9,2024-07-19T17:24:56.099Z,2024-07-19T17:28:42Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109115165,233,454,5109114521,94,,5109114327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848919,485,43,2,61,29,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T17:24:56.645Z,2024-07-19T17:28:38Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109114359,212,31.3,5109114361,213,6.28,5109114357,141,44.5,5109121337,144,12,5109114355,140,38.1,5109114353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848953,455,4,2,61,34,59as3grjvj19voay31j3yfgni,1,58.2,60.2,2024-07-19T17:25:01.790Z,2024-07-19T17:25:54Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109114579,13,,5109115975,294,,5109114583,152,,5109114613,233,486,5109114587,286,,5109114581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848955,486,4,2,61,34,5rz9enoyknpg8ji78za5b82p0,0,41.8,39.8,2024-07-19T17:25:01.791Z,2024-07-19T17:25:53Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5109115929,294,,5109114593,152,,5109114589,13,,5109114591,56,Back,5109114597,285,,5109114619,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849109,456,1,2,62,15,59as3grjvj19voay31j3yfgni,0,61.1,63.0,2024-07-19T17:25:42.432Z,2024-07-19T17:25:44Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109115609,140,94.8,5109115615,213,6.00,5109115617,1,,5109115611,141,47.6,5109115601,5,,5109115605,152,,5109115607,56,Center,5109115603,155,,5109115613,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849115,487,52,2,62,18,5rz9enoyknpg8ji78za5b82p0,1,6.6,53.0,2024-07-19T17:25:45.237Z,2024-07-19T19:52:18Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109401015,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849209,488,1,2,62,27,5rz9enoyknpg8ji78za5b82p0,1,15.1,55.4,2024-07-19T17:25:54.181Z,2024-07-19T17:25:59Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109116173,56,Back,5109116181,213,1.41,5109116171,123,,5109116179,212,24.5,5109116177,141,90.9,5109116175,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849189,457,83,2,62,30,59as3grjvj19voay31j3yfgni,0,79.5,12.8,2024-07-19T17:25:57.359Z,2024-07-19T17:26:08Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109116385,399,3l3v5wj4c7vtqqwu05b526590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849225,489,1,2,62,32,5rz9enoyknpg8ji78za5b82p0,1,23.7,83.5,2024-07-19T17:25:58.933Z,2024-07-19T17:26:04Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5109116299,212,15.9,5109116293,56,Back,5109116301,213,4.40,5109116297,141,61.2,5109116295,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849271,490,1,2,62,37,5rz9enoyknpg8ji78za5b82p0,1,27.5,62.0,2024-07-19T17:26:04.420Z,2024-07-19T19:52:45Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,1.0,,5109117081,210,13,5109116509,213,5.27,5109116503,140,38.5,5109116507,212,21.7,5109116505,141,35.0,5109116501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849275,491,13,2,62,46,5rz9enoyknpg8ji78za5b82p0,1,76.3,31.9,2024-07-19T17:26:13.109Z,2024-07-19T19:52:53Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109116529,18,,5109117095,102,36.5,5109117089,29,,5109117103,231,50.7,5109117099,215,,5109117097,103,8.3,5109117091,55,490,5109117101,230,99.0,5109116531,56,Center,5109116527,22,,5109117087,75,,5109116629,72,,,,,,,,,,,,,,,,,,,,,,,,,
2701849267,458,5,2,62,46,59as3grjvj19voay31j3yfgni,1,-1.4,61.2,2024-07-19T17:26:13.280Z,2024-07-19T17:26:15Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109116563,233,492,5109116497,346,,5109116495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849277,492,5,2,62,46,5rz9enoyknpg8ji78za5b82p0,0,101.4,38.8,2024-07-19T17:26:13.280Z,2024-07-19T17:30:50Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109116567,233,458,5109116541,56,Center,5109116543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849365,459,1,2,63,0,59as3grjvj19voay31j3yfgni,1,2.7,53.4,2024-07-19T17:26:27.632Z,2024-07-19T17:26:31Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5109117045,124,,5109117053,212,13.4,5109117047,56,Back,5109117055,213,1.19,5109117051,141,71.7,5109117049,140,7.5,5109117059,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849385,460,1,2,63,4,59as3grjvj19voay31j3yfgni,1,11.0,77.3,2024-07-19T17:26:31.105Z,2024-07-19T19:53:01Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109117189,140,42.2,5109117195,213,6.27,5109117197,1,,5109117191,141,76.9,5109117193,212,32.8,5109117187,56,Back,5109401701,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849391,461,4,2,63,6,59as3grjvj19voay31j3yfgni,1,43.2,83.1,2024-07-19T17:26:33.733Z,2024-07-19T17:26:36Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109117283,233,493,5109117269,152,,5109117271,286,,5109117263,13,,5109117265,264,,5109117267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849383,493,4,2,63,6,5rz9enoyknpg8ji78za5b82p0,0,56.8,16.9,2024-07-19T17:26:33.734Z,2024-07-19T17:26:36Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109117281,285,,5109117299,233,461,5109117277,56,Right,5109117275,264,,5109117273,13,,5109117279,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849463,462,1,2,63,20,59as3grjvj19voay31j3yfgni,1,38.6,79.7,2024-07-19T17:26:47.456Z,2024-07-19T19:53:20Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5109117709,212,13.3,5109117711,213,2.75,5109117705,140,26.9,5109117707,141,87.1,5109117701,152,,5109117699,5,,5109117703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849471,463,1,2,63,25,59as3grjvj19voay31j3yfgni,1,28.3,79.5,2024-07-19T17:26:52.129Z,2024-07-19T19:53:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109117763,141,52.8,5109117759,56,Back,5109117765,212,18.4,5109117767,213,4.55,5109117761,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849485,464,1,2,63,27,59as3grjvj19voay31j3yfgni,1,28.8,54.6,2024-07-19T17:26:54.752Z,2024-07-19T17:26:57Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109117835,141,76.7,5109117837,212,15.0,5109117831,56,Back,5109117833,140,29.0,5109117839,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849501,465,1,2,63,30,59as3grjvj19voay31j3yfgni,1,29.1,76.7,2024-07-19T17:26:57.073Z,2024-07-19T17:27:01Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109117939,140,26.8,5109117941,141,37.9,5109117945,213,4.62,5109117943,212,26.5,5109117937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849539,466,1,2,63,34,59as3grjvj19voay31j3yfgni,0,27.6,33.0,2024-07-19T17:27:01.473Z,2024-07-19T17:27:04Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109118127,56,Center,5109118125,155,,5109118129,140,88.0,5109118133,212,63.5,5109118135,213,6.23,5109118137,1,,5109118131,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701849541,494,52,2,63,37,5rz9enoyknpg8ji78za5b82p0,1,13.9,66.7,2024-07-19T17:27:04.647Z,2024-07-19T19:53:31Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109402147,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
