id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2736621559,143,1,1,12,7,aljua8crr0vkwit0j3m59jw9j,1,36.3,92.0,2024-10-20T16:14:06.279Z,2024-10-20T16:14:35Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,1.0,,5300067371,56,Left,5300067373,140,63.3,5300067381,212,28.5,5300067383,213,0.10,5300067377,141,96.0,5300069459,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736621561,144,15,1,12,14,aljua8crr0vkwit0j3m59jw9j,1,74.3,69.7,2024-10-20T16:14:13.272Z,2024-10-20T16:58:50Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300069487,146,81.4,5300067399,56,Center,5300332365,22,,5300069483,103,19,5300069477,55,143,5300069489,147,64.3,5300067397,18,,5300069493,231,50.9,5300069473,78,5300069491,230,5300069485,215,,5300069481,102,49.9,5300068557,82,5300069579,233,5300068553,20,,5300069475,29,,98.6,119,,,,,,
2736621611,119,10,1,12,14,59as3grjvj19voay31j3yfgni,1,19.2,35.2,2024-10-20T16:14:13.372Z,2024-10-20T16:14:37Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300069643,233,144,5300067657,56,Back,5300067655,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736621623,120,6,1,12,16,59as3grjvj19voay31j3yfgni,0,22.0,31.8,2024-10-20T16:14:15.560Z,2024-10-20T16:53:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300067771,233,145,5300067749,73,,5300067747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736621583,145,6,1,12,16,aljua8crr0vkwit0j3m59jw9j,1,78.0,68.2,2024-10-20T16:14:15.560Z,2024-10-20T16:53:26Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300067691,56,Center,5300067697,75,,5300067753,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622439,146,1,1,12,58,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2024-10-20T16:14:58.024Z,2024-10-20T16:15:00Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300072117,56,Center,5300072123,212,30.8,5300072111,6,,5300072125,213,1.61,5300072119,140,98.3,5300072109,2,,5300072121,141,45.7,5300072113,155,,5300072115,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622551,121,12,1,13,3,59as3grjvj19voay31j3yfgni,1,2.8,57.2,2024-10-20T16:15:02.122Z,2024-10-20T16:15:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300072675,212,29.4,5300072697,15,,5300072673,141,14.0,5300072671,140,2.9,5300072677,213,4.72,5300072669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623875,154,50,1,13,4,aljua8crr0vkwit0j3m59jw9j,1,96.4,82.4,2024-10-20T16:15:03.078Z,2024-10-20T17:02:59Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300088389,233,122,5300079547,56,Left,5300079549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622621,122,7,1,13,4,59as3grjvj19voay31j3yfgni,0,3.6,17.6,2024-10-20T16:15:03.079Z,2024-10-20T17:02:59Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5300088303,233,154,5300073005,285,,5300073003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622679,147,1,1,13,9,aljua8crr0vkwit0j3m59jw9j,1,96.9,96.0,2024-10-20T16:15:08.456Z,2024-10-20T16:15:11Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300073311,213,3.15,5300073295,56,Left,5300073307,212,22.3,5300073297,140,75.7,5300073303,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622775,148,1,1,13,12,aljua8crr0vkwit0j3m59jw9j,1,79.7,95.4,2024-10-20T16:15:11.126Z,2024-10-20T16:15:15Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300073779,56,Center,5300073785,212,30.3,5300073783,141,69.6,5300073781,140,56.2,5300073787,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622813,149,1,1,13,16,aljua8crr0vkwit0j3m59jw9j,1,56.2,69.6,2024-10-20T16:15:15.399Z,2024-10-20T16:15:43Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300074023,56,Center,5300074027,141,47.6,5300074035,213,5.01,5300074025,140,60.5,5300074029,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622881,150,1,1,13,18,aljua8crr0vkwit0j3m59jw9j,1,60.5,47.6,2024-10-20T16:15:17.479Z,2024-10-20T16:15:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300074435,1,,5300074425,56,Right,5300074429,141,9.7,5300074427,140,81.3,5300074433,213,5.42,5300074431,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622901,151,1,1,13,21,aljua8crr0vkwit0j3m59jw9j,0,78.6,9.5,2024-10-20T16:15:20.422Z,2024-10-20T16:15:21Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300074551,1,,5300074533,56,Center,5300074547,213,1.22,5300074535,140,89.8,5300074529,155,,5300074539,141,57.2,5300074543,212,34.5,5300074525,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736622997,123,1,1,13,23,59as3grjvj19voay31j3yfgni,1,7.7,33.7,2024-10-20T16:15:22.602Z,2024-10-20T16:15:25Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300074971,56,Back,5300074973,140,2.7,5300074977,212,9.7,5300074979,213,2.14,5300074975,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623217,125,1,1,13,28,59as3grjvj19voay31j3yfgni,1,4.4,49.7,2024-10-20T16:15:27.658Z,2024-10-20T16:15:33Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5300076185,213,1.02,5300076169,123,,5300076177,141,69.7,5300076183,212,15.9,5300076171,56,Back,5300076173,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623265,126,1,1,13,34,59as3grjvj19voay31j3yfgni,1,21.4,67.9,2024-10-20T16:15:33.562Z,2024-10-20T16:15:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300076459,213,0.21,5300076451,56,Back,5300076457,212,6.8,5300076455,141,70.0,5300076453,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623315,127,1,1,13,36,59as3grjvj19voay31j3yfgni,1,27.7,70.0,2024-10-20T16:15:35.834Z,2024-10-20T16:15:37Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300076635,56,Back,5300076639,141,68.8,5300076643,213,3.23,5300076641,212,9.4,5300076637,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623343,128,1,1,13,38,59as3grjvj19voay31j3yfgni,1,18.8,68.8,2024-10-20T16:15:37.466Z,2024-10-20T16:15:39Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300076799,140,28.6,5300076805,213,0.10,5300076801,141,70.3,5300076803,212,10.3,5300076797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623459,129,1,1,13,40,59as3grjvj19voay31j3yfgni,1,27.7,63.4,2024-10-20T16:15:39.403Z,2024-10-20T16:15:45Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300077397,140,24.1,5300077403,213,4.53,5300077401,212,21.0,5300077395,56,Back,5300077399,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623533,130,1,1,13,46,59as3grjvj19voay31j3yfgni,1,23.7,29.2,2024-10-20T16:15:45.370Z,2024-10-20T16:15:47Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300077735,56,Back,5300077739,141,34.9,5300077741,212,9.5,5300077743,213,0.42,5300077737,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623559,131,1,1,13,48,59as3grjvj19voay31j3yfgni,1,34.1,38.2,2024-10-20T16:15:47.818Z,2024-10-20T16:17:07Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300077897,213,1.74,5300077891,141,55.2,5300077895,212,11.7,5300077887,56,Back,5300077889,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623573,132,1,1,13,49,59as3grjvj19voay31j3yfgni,0,32.2,55.2,2024-10-20T16:15:48.714Z,2024-10-20T16:15:52Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300078001,56,Back,5300078373,233,152,5300078007,212,2.6,5300078009,213,6.10,5300078003,140,34.6,5300078371,236,,5300078377,286,,5300078005,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623633,152,74,1,13,49,aljua8crr0vkwit0j3m59jw9j,1,62.0,24.0,2024-10-20T16:15:48.715Z,2024-10-20T16:54:05Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300078345,285,,5300078409,233,132,5300078343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623963,133,5,1,13,54,59as3grjvj19voay31j3yfgni,1,33.0,101.0,2024-10-20T16:15:53.420Z,2024-10-20T16:41:52Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300079989,347,,5300081415,233,153,5300079987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736623763,153,5,1,13,54,aljua8crr0vkwit0j3m59jw9j,0,67.0,-1.0,2024-10-20T16:15:53.420Z,2024-10-20T16:41:52Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300081477,233,133,5300079019,56,Right,5300079021,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624017,134,1,1,14,8,59as3grjvj19voay31j3yfgni,1,35.3,100.0,2024-10-20T16:16:07.194Z,2024-10-20T16:16:09Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300080297,140,42.3,5300080311,213,5.35,5300080293,107,,5300080307,141,86.9,5300080309,212,12.3,5300080295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624053,135,1,1,14,10,59as3grjvj19voay31j3yfgni,1,42.3,86.9,2024-10-20T16:16:09.563Z,2024-10-20T16:16:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300080487,140,24.6,5300080491,212,20.7,5300080493,213,3.60,5300080489,141,73.5,5300080485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624151,136,1,1,14,12,59as3grjvj19voay31j3yfgni,1,25.3,70.3,2024-10-20T16:16:12.043Z,2024-10-20T16:16:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300080999,140,26.7,5300081001,141,27.0,5300081003,212,29.5,5300080997,56,Back,5300081005,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624279,137,1,1,14,17,59as3grjvj19voay31j3yfgni,1,30.2,24.1,2024-10-20T16:16:17.003Z,2024-10-20T16:16:23Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300081755,212,14.4,5300081753,141,5.2,5300081749,56,Back,5300081751,140,36.4,5300081757,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624345,138,1,1,14,24,59as3grjvj19voay31j3yfgni,1,39.6,5.3,2024-10-20T16:16:23.578Z,2024-10-20T16:16:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300082087,56,Back,5300082095,213,1.53,5300082089,140,39.9,5300082093,212,7.0,5300082091,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624399,139,1,1,14,27,59as3grjvj19voay31j3yfgni,1,42.4,32.2,2024-10-20T16:16:26.986Z,2024-10-20T16:16:29Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300082415,212,10.8,5300082413,141,44.6,5300082411,140,35.9,5300082409,56,Back,5300082417,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624471,140,1,1,14,30,59as3grjvj19voay31j3yfgni,1,36.0,45.7,2024-10-20T16:16:29.403Z,2024-10-20T16:16:33Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300082815,56,Back,5300082821,212,14.6,5300082819,141,67.2,5300082823,213,1.55,5300082817,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624617,141,1,1,14,38,59as3grjvj19voay31j3yfgni,1,39.6,68.8,2024-10-20T16:16:37.147Z,2024-10-20T16:16:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300083641,213,0.54,5300083635,140,65.7,5300083633,56,Left,5300083639,212,31.9,5300083637,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624649,142,1,1,14,41,59as3grjvj19voay31j3yfgni,1,65.7,92.7,2024-10-20T16:16:40.203Z,2024-10-20T16:16:41Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300083789,213,4.52,5300083787,212,16.8,5300083781,56,Center,5300083785,141,68.5,5300083783,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624671,143,1,1,14,42,59as3grjvj19voay31j3yfgni,1,62.7,68.5,2024-10-20T16:16:41.563Z,2024-10-20T16:16:42Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5300083907,141,72.0,5300083909,212,19.2,5300083903,56,Back,5300083905,140,44.6,5300083911,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624711,144,1,1,14,43,59as3grjvj19voay31j3yfgni,1,44.6,72.0,2024-10-20T16:16:42.411Z,2024-10-20T16:16:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300084115,140,47.5,5300084113,56,Back,5300084121,213,4.87,5300084119,212,19.7,5300084117,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624799,145,1,1,14,44,59as3grjvj19voay31j3yfgni,1,48.1,41.9,2024-10-20T16:16:44.027Z,2024-10-20T16:16:48Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300084631,140,57.5,5300084627,56,Right,5300084637,212,20.8,5300084641,213,5.21,5300084635,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624871,146,1,1,14,48,59as3grjvj19voay31j3yfgni,1,56.7,16.7,2024-10-20T16:16:47.899Z,2024-10-20T16:16:51Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300085153,141,55.1,5300085155,212,32.9,5300085157,213,2.23,5300085149,56,Back,5300085151,140,37.6,5300085159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736624925,147,1,1,14,52,59as3grjvj19voay31j3yfgni,1,41.1,60.6,2024-10-20T16:16:51.675Z,2024-10-20T16:16:54Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300085417,212,32.6,5300085411,56,Left,5300085419,213,0.74,5300085421,1,,5300085413,140,64.0,5300085415,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625019,148,1,1,14,55,59as3grjvj19voay31j3yfgni,1,64.1,93.3,2024-10-20T16:16:54.186Z,2024-10-20T16:16:58Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5300085927,56,Left,5300085931,141,87.4,5300085933,212,10.6,5300085929,140,73.4,5300085935,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625031,149,1,1,14,59,59as3grjvj19voay31j3yfgni,0,80.0,95.7,2024-10-20T16:16:58.491Z,2024-10-20T16:16:59Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300086019,213,5.66,5300086001,140,90.9,5300086015,212,14.1,5300085995,56,Left,5300086005,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625091,156,1,1,15,0,aljua8crr0vkwit0j3m59jw9j,1,10.2,18.5,2024-10-20T16:16:59.814Z,2024-10-20T16:17:02Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300086345,212,10.9,5300086343,141,2.5,5300086347,213,4.73,5300086339,140,10.4,5300086335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625101,157,1,1,15,3,aljua8crr0vkwit0j3m59jw9j,1,10.5,4.4,2024-10-20T16:17:02.101Z,2024-10-20T16:17:02Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300086383,56,Back,5300086391,213,0.60,5300086385,140,18.1,5300086387,141,12.5,5300086389,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625121,158,1,1,15,3,aljua8crr0vkwit0j3m59jw9j,1,18.1,12.5,2024-10-20T16:17:02.694Z,2024-10-20T16:17:04Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300086497,212,12.2,5300086491,56,Back,5300086493,140,7.2,5300086499,213,2.78,5300086495,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625179,159,1,1,15,4,aljua8crr0vkwit0j3m59jw9j,1,7.2,18.9,2024-10-20T16:17:03.862Z,2024-10-20T16:17:07Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300086887,141,42.5,5300086889,212,16.7,5300086883,56,Back,5300086885,140,2.7,5300086891,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625233,160,1,1,15,8,aljua8crr0vkwit0j3m59jw9j,1,2.8,48.4,2024-10-20T16:17:07.669Z,2024-10-20T16:17:10Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300087123,56,Back,5300087131,213,1.32,5300087125,140,7.3,5300087127,141,75.3,5300087129,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625307,161,1,1,15,11,aljua8crr0vkwit0j3m59jw9j,1,14.8,82.0,2024-10-20T16:17:10.294Z,2024-10-20T16:17:13Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300087631,141,98.7,5300087633,212,19.8,5300087627,56,Back,5300087629,140,30.3,5300087635,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625371,162,1,1,15,14,aljua8crr0vkwit0j3m59jw9j,1,31.9,95.0,2024-10-20T16:17:13.782Z,2024-10-20T16:17:16Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300087969,213,3.52,5300087965,141,90.0,5300087963,140,23.7,5300087961,56,Back,5300087967,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625441,163,1,1,15,17,aljua8crr0vkwit0j3m59jw9j,1,25.6,87.7,2024-10-20T16:17:16.485Z,2024-10-20T16:17:20Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300088367,213,4.63,5300088361,141,37.0,5300088353,56,Back,5300088365,212,34.6,5300088369,1,,5300088357,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625487,164,1,1,15,20,aljua8crr0vkwit0j3m59jw9j,1,22.7,39.2,2024-10-20T16:17:20.006Z,2024-10-20T16:17:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300088631,141,5.8,5300088627,140,41.3,5300088637,213,5.42,5300088625,56,Back,5300088635,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625561,165,1,1,15,23,aljua8crr0vkwit0j3m59jw9j,1,41.3,5.8,2024-10-20T16:17:22.549Z,2024-10-20T16:17:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300089035,212,19.3,5300089029,56,Back,5300089037,213,1.26,5300089031,140,47.0,5300089033,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625617,166,1,1,15,27,aljua8crr0vkwit0j3m59jw9j,1,47.3,31.8,2024-10-20T16:17:26.086Z,2024-10-20T16:17:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300089313,1,,5300089309,212,47.4,5300089301,155,,5300089307,141,90.9,5300089311,213,1.01,5300089305,140,71.2,5300089303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625643,167,1,1,15,30,aljua8crr0vkwit0j3m59jw9j,0,71.7,93.6,2024-10-20T16:17:29.173Z,2024-10-20T16:17:31Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300089487,140,92.2,5300089485,56,Left,5300089493,213,5.99,5300089489,141,83.9,5300089491,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625681,151,1,1,15,32,59as3grjvj19voay31j3yfgni,1,11.4,17.4,2024-10-20T16:17:31.787Z,2024-10-20T16:17:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300089649,213,2.16,5300089635,140,3.8,5300089641,141,34.8,5300089645,212,14.3,5300089631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625733,152,1,1,15,34,59as3grjvj19voay31j3yfgni,0,3.8,34.8,2024-10-20T16:17:33.627Z,2024-10-20T16:17:37Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5300089969,212,71.3,5300089977,1,,5300089959,56,Right,5300089965,141,20.1,5300089973,213,6.14,5300089955,157,,5300089963,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625775,168,1,1,15,38,aljua8crr0vkwit0j3m59jw9j,0,34.3,85.1,2024-10-20T16:17:37.445Z,2024-10-20T16:17:39Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300090231,140,44.5,5300090237,212,20.4,5300090219,3,,5300090243,213,5.27,5300090225,56,Back,5300090233,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625807,153,1,1,15,41,59as3grjvj19voay31j3yfgni,1,65.8,40.7,2024-10-20T16:17:40.139Z,2024-10-20T16:17:41Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300090415,141,36.6,5300090413,140,72.0,5300090419,213,5.88,5300090411,56,Center,5300090417,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625813,154,1,1,15,41,59as3grjvj19voay31j3yfgni,1,72.0,36.6,2024-10-20T16:17:41.019Z,2024-10-20T16:17:42Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5300090457,213,1.02,5300090449,56,Center,5300090453,141,43.1,5300090451,140,74.6,5300090455,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625819,155,1,1,15,43,59as3grjvj19voay31j3yfgni,1,74.6,43.1,2024-10-20T16:17:42.299Z,2024-10-20T16:17:43Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5300090491,213,4.46,5300090485,140,73.5,5300090483,56,Center,5300090489,212,4.7,5300090487,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625823,156,61,1,15,43,59as3grjvj19voay31j3yfgni,0,73.5,36.4,2024-10-20T16:17:42.971Z,2024-10-20T16:17:43Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5300090519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625847,169,1,1,15,44,aljua8crr0vkwit0j3m59jw9j,1,19.7,55.2,2024-10-20T16:17:44.053Z,2024-10-20T16:17:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300090667,141,63.1,5300090671,213,0.71,5300090669,212,8.2,5300090663,56,Back,5300090665,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625873,171,1,1,15,46,aljua8crr0vkwit0j3m59jw9j,1,25.6,63.1,2024-10-20T16:17:45.141Z,2024-10-20T16:17:47Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300090805,141,45.2,5300090803,140,30.3,5300090809,213,5.10,5300090807,212,13.1,5300090801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625909,172,1,1,15,48,aljua8crr0vkwit0j3m59jw9j,1,31.3,44.6,2024-10-20T16:17:47.269Z,2024-10-20T16:17:49Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300091033,140,26.8,5300091031,56,Back,5300091037,212,19.4,5300091039,213,4.47,5300091035,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625939,173,1,1,15,50,aljua8crr0vkwit0j3m59jw9j,1,26.8,17.0,2024-10-20T16:17:49.253Z,2024-10-20T16:17:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300091231,213,6.12,5300091223,56,Back,5300091225,140,38.7,5300091227,141,14.0,5300091229,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736626231,161,83,1,15,51,59as3grjvj19voay31j3yfgni,0,55.0,92.9,2024-10-20T16:17:50.379Z,2024-10-20T16:18:18Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300093769,399,5x8064b3yr7txk0czddfjtffu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625945,174,61,1,15,52,aljua8crr0vkwit0j3m59jw9j,0,38.7,14.0,2024-10-20T16:17:51.973Z,2024-10-20T16:17:52Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5300091269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736625993,158,1,1,15,54,59as3grjvj19voay31j3yfgni,1,61.8,89.0,2024-10-20T16:17:53.932Z,2024-10-20T16:17:55Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300091575,212,19.2,5300091567,56,Back,5300091571,141,76.7,5300091577,213,3.59,5300091569,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
