id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2780082115,194,1,1,24,7,5rz9enoyknpg8ji78za5b82p0,1,56.2,90.5,2025-02-23T13:27:03.281Z,2025-02-23T13:27:04Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536456889,212,6.2,5536456885,140,61.0,5536456891,213,5.65,5536456887,141,85.1,5536456883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082141,195,1,1,24,8,5rz9enoyknpg8ji78za5b82p0,1,62.0,85.1,2025-02-23T13:27:03.985Z,2025-02-23T13:27:07Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536457023,213,0.62,5536457017,140,70.2,5536457021,212,10.6,5536457015,56,Left,5536457019,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082191,196,1,1,24,11,5rz9enoyknpg8ji78za5b82p0,1,75.0,93.5,2025-02-23T13:27:07.121Z,2025-02-23T13:27:15Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536457329,141,96.8,5536457325,56,Left,5536457333,213,0.38,5536457331,212,6.0,5536457327,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082411,200,45,1,24,18,36g6ifzjliec1jqnbtf7yesme,0,17.6,5.8,2025-02-23T13:27:13.921Z,2025-02-23T15:10:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536458673,285,,5536458671,56,Back,5536459249,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082405,202,3,1,24,18,5rz9enoyknpg8ji78za5b82p0,1,82.4,94.2,2025-02-23T13:27:13.921Z,2025-02-23T19:03:14Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536458643,286,,5536458641,56,Left,5536459229,233,200,5538096911,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082201,197,1,1,24,19,5rz9enoyknpg8ji78za5b82p0,1,68.7,83.4,2025-02-23T13:27:14.961Z,2025-02-23T19:03:22Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536457391,140,61.4,5536457393,141,79.9,5536457397,213,3.44,5536457395,212,8.0,5536457389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082229,198,1,1,24,20,5rz9enoyknpg8ji78za5b82p0,1,62.3,74.6,2025-02-23T13:27:16.209Z,2025-02-23T19:03:29Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536457567,141,63.0,5536457571,213,4.11,5536457569,212,9.6,5536457565,140,57.1,5536457563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082257,199,1,1,24,23,5rz9enoyknpg8ji78za5b82p0,1,58.2,61.4,2025-02-23T13:27:18.673Z,2025-02-23T13:27:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536457773,213,5.52,5536457763,155,,5536457771,212,47.2,5536457767,140,90.8,5536457765,56,Right,5536457769,141,13.7,5536457775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082265,200,61,1,24,29,5rz9enoyknpg8ji78za5b82p0,0,91.0,13.4,2025-02-23T13:27:24.850Z,2025-02-23T13:27:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536457813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082401,199,5,1,24,29,36g6ifzjliec1jqnbtf7yesme,1,-1.1,88.2,2025-02-23T13:27:25.379Z,2025-02-23T15:09:25Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536458681,233,201,5536458633,56,Back,5536458635,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082271,201,5,1,24,29,5rz9enoyknpg8ji78za5b82p0,0,101.1,11.8,2025-02-23T13:27:25.379Z,2025-02-23T15:09:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536458699,233,199,5536457845,56,Right,5536457847,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082449,201,1,1,24,48,36g6ifzjliec1jqnbtf7yesme,1,5.0,60.8,2025-02-23T13:27:43.971Z,2025-02-23T15:14:13Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536458917,56,Back,5536458921,141,48.2,5536458919,140,5.4,5536458925,213,4.76,5537035377,237,,5536458923,212,8.6,5537035375,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082461,202,1,1,24,51,36g6ifzjliec1jqnbtf7yesme,0,5.3,48.7,2025-02-23T13:27:47.189Z,2025-02-23T13:27:48Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536459001,212,56.4,5536458993,157,,5536459005,1,,5536458997,140,47.9,5536459003,213,5.63,5536458999,141,0.0,5536458995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082513,203,5,1,24,52,5rz9enoyknpg8ji78za5b82p0,1,51.9,101.8,2025-02-23T13:27:48.156Z,2025-02-23T15:09:26Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536459333,233,203,5536459309,56,Left,5536459311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082465,203,5,1,24,52,36g6ifzjliec1jqnbtf7yesme,0,48.1,-1.8,2025-02-23T13:27:48.156Z,2025-02-23T15:09:26Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536459031,347,,5536459363,233,203,5536459029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082545,204,1,1,24,58,5rz9enoyknpg8ji78za5b82p0,1,51.4,100.0,2025-02-23T13:27:53.986Z,2025-02-23T13:27:56Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536459459,140,32.8,5536459455,107,,5536459463,212,22.9,5536459457,56,Back,5536459467,1,,5536459461,141,84.5,5536459465,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082569,205,1,1,25,0,5rz9enoyknpg8ji78za5b82p0,1,34.4,76.1,2025-02-23T13:27:56.354Z,2025-02-23T13:27:58Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536459619,141,62.0,5536459615,56,Back,5536459617,140,30.3,5536459621,212,10.5,5536459623,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082591,206,1,1,25,2,5rz9enoyknpg8ji78za5b82p0,1,29.2,62.3,2025-02-23T13:27:58.418Z,2025-02-23T13:27:59Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536459753,212,9.0,5536459751,141,67.0,5536459749,140,37.2,5536459755,213,0.36,5536459747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082603,207,1,1,25,4,5rz9enoyknpg8ji78za5b82p0,1,36.2,66.0,2025-02-23T13:27:59.762Z,2025-02-23T13:28:02Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536459819,141,58.2,5536459815,56,Back,5536459817,140,28.9,5536459821,212,9.3,5536459823,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082617,208,1,1,25,6,5rz9enoyknpg8ji78za5b82p0,1,27.7,55.8,2025-02-23T13:28:01.938Z,2025-02-23T13:28:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536459881,212,19.0,5536459879,141,28.2,5536459875,56,Back,5536459883,213,4.54,5536459877,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082659,209,1,1,25,7,5rz9enoyknpg8ji78za5b82p0,1,22.2,29.5,2025-02-23T13:28:03.410Z,2025-02-23T13:28:06Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536460101,213,2.38,5536460093,56,Back,5536460095,140,13.6,5536460099,212,12.5,5536460097,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082705,210,1,1,25,11,5rz9enoyknpg8ji78za5b82p0,0,12.6,38.3,2025-02-23T13:28:06.675Z,2025-02-23T13:28:12Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536460353,141,24.9,5536460347,157,,5536460359,1,,5536460355,212,53.0,5536460351,140,62.3,5536460349,56,Center,5536460357,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082715,204,44,1,25,15,36g6ifzjliec1jqnbtf7yesme,1,41.6,70.6,2025-02-23T13:28:10.661Z,2025-02-23T13:28:15Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536460461,233,211,5536460443,56,Back,5536460445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082709,211,44,1,25,15,5rz9enoyknpg8ji78za5b82p0,0,58.4,29.4,2025-02-23T13:28:10.662Z,2025-02-23T13:28:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536460473,233,204,5536460405,286,,5536460403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082739,205,12,1,25,16,36g6ifzjliec1jqnbtf7yesme,1,46.4,65.6,2025-02-23T13:28:12.342Z,2025-02-23T19:04:25Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5538099717,15,,5538099645,212,11.7,5536460573,56,Center,5538099647,213,0.29,5538099643,141,70.5,5538099641,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082737,212,44,1,25,19,5rz9enoyknpg8ji78za5b82p0,1,42.0,30.3,2025-02-23T13:28:15.027Z,2025-02-23T19:04:29Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536460565,56,Back,5536460653,233,207,5536460567,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082755,207,44,1,25,19,36g6ifzjliec1jqnbtf7yesme,0,58.0,69.7,2025-02-23T13:28:15.028Z,2025-02-23T19:04:29Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536460647,56,Center,5536460673,233,212,5536460649,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082753,206,43,1,25,20,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T13:28:15.525Z,2025-02-23T13:28:23Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536460641,286,0,5536461021,144,3,5536460639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082743,213,12,1,25,20,5rz9enoyknpg8ji78za5b82p0,1,40.7,31.3,2025-02-23T13:28:15.780Z,2025-02-23T13:28:29Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536460599,213,5.64,5536460595,141,19.2,5536461339,15,,5536460593,140,51.2,5536460591,56,Right,5536460597,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082889,211,1,1,25,20,36g6ifzjliec1jqnbtf7yesme,1,52.1,77.6,2025-02-23T13:28:16.061Z,2025-02-23T13:28:30Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536461437,213,6.13,5536461433,141,73.8,5536461431,140,68.4,5536461429,56,Center,5536461435,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082807,209,1,1,25,24,36g6ifzjliec1jqnbtf7yesme,0,74.8,74.4,2025-02-23T13:28:19.781Z,2025-02-23T19:05:16Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536460893,155,,5536460903,213,5.55,5536460895,56,Center,5536460899,141,38.2,5536460905,1,,5536460897,140,100.0,5536460901,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082861,210,5,1,25,25,36g6ifzjliec1jqnbtf7yesme,0,101.3,39.8,2025-02-23T13:28:21.285Z,2025-02-23T15:09:27Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536461275,346,,5536461361,233,214,5536461273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082869,214,5,1,25,25,5rz9enoyknpg8ji78za5b82p0,1,-1.3,60.2,2025-02-23T13:28:21.285Z,2025-02-23T15:09:26Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536461343,233,210,5536461323,346,,5536461321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083041,215,1,1,25,53,5rz9enoyknpg8ji78za5b82p0,1,4.4,46.9,2025-02-23T13:28:49.317Z,2025-02-23T13:28:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536462435,56,Back,5536462439,141,62.1,5536462437,140,44.9,5536462443,213,0.24,5536462457,74,,5536462445,1,,5536462441,212,43.8,5536462433,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083045,216,44,1,25,59,5rz9enoyknpg8ji78za5b82p0,1,42.4,66.6,2025-02-23T13:28:55.300Z,2025-02-23T15:10:03Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536462461,285,,5536462459,56,Back,5536462493,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083031,212,44,1,25,59,36g6ifzjliec1jqnbtf7yesme,0,57.6,33.4,2025-02-23T13:28:55.301Z,2025-02-23T15:10:03Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5536462401,56,Center,5536462403,286,,5536462497,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083047,217,1,1,26,0,5rz9enoyknpg8ji78za5b82p0,0,44.1,67.0,2025-02-23T13:28:55.868Z,2025-02-23T17:40:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536462475,140,45.1,5536462469,3,,5536462479,212,1.1,5536462477,141,67.3,5536462471,168,,5536462481,213,0.19,5536462473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083033,213,61,1,26,0,36g6ifzjliec1jqnbtf7yesme,1,58.8,33.6,2025-02-23T13:28:55.913Z,2025-02-23T17:40:30Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5536462409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083059,218,1,1,26,1,5rz9enoyknpg8ji78za5b82p0,1,38.5,66.3,2025-02-23T13:28:57.324Z,2025-02-23T19:06:23Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536462557,56,Back,5536462563,212,7.8,5536462559,140,45.3,5536462565,213,5.88,5536462553,157,,5536462561,141,61.8,5536462567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083075,219,1,1,26,2,5rz9enoyknpg8ji78za5b82p0,0,43.6,60.9,2025-02-23T13:28:57.980Z,2025-02-23T21:31:40Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536462671,56,Back,5536462673,140,43.7,5536462677,212,2.7,5536462669,3,,5536462675,141,64.8,5536462679,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780383305,834,61,1,26,3,36g6ifzjliec1jqnbtf7yesme,1,56.6,37.5,2025-02-23T13:28:58.616Z,2025-02-23T19:06:27Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5538105415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083105,220,1,1,26,5,5rz9enoyknpg8ji78za5b82p0,0,41.9,59.3,2025-02-23T13:29:00.853Z,2025-02-23T13:29:03Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536462821,157,,5536462827,141,40.3,5536462833,1,,5536462825,140,70.3,5536462829,212,32.5,5536462823,56,Center,5536462831,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083125,214,1,1,26,7,36g6ifzjliec1jqnbtf7yesme,1,30.9,64.5,2025-02-23T13:29:02.950Z,2025-02-23T13:29:06Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536462961,212,23.4,5536462959,141,55.1,5536462955,56,Back,5536462963,213,3.42,5536462957,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083143,215,1,1,26,10,36g6ifzjliec1jqnbtf7yesme,1,8.6,55.4,2025-02-23T13:29:06.022Z,2025-02-23T13:29:09Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536463047,56,Back,5536463055,213,0.13,5536463051,141,63.3,5536463045,157,,5536463057,1,,5536463049,140,48.2,5536463053,212,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083145,216,44,1,26,13,36g6ifzjliec1jqnbtf7yesme,1,51.0,66.6,2025-02-23T13:29:08.558Z,2025-02-23T19:07:12Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536463113,286,,5536463109,233,221,5536463061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083151,221,44,1,26,13,5rz9enoyknpg8ji78za5b82p0,0,49.0,33.4,2025-02-23T13:29:08.559Z,2025-02-23T19:07:09Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536463089,285,,5536463085,56,Back,5536463119,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083169,217,1,1,26,13,36g6ifzjliec1jqnbtf7yesme,0,46.4,64.6,2025-02-23T13:29:08.815Z,2025-02-23T19:07:08Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5536463193,168,,5536463201,212,2.8,5536463191,3,,5536463197,140,49.1,5536463199,141,64.6,5536463195,56,Back,5536463203,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780383721,804,61,1,26,13,5rz9enoyknpg8ji78za5b82p0,1,51.0,32.3,2025-02-23T13:29:09.416Z,2025-02-23T19:06:58Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5538107599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083247,222,1,1,26,17,5rz9enoyknpg8ji78za5b82p0,1,30.5,65.5,2025-02-23T13:29:12.932Z,2025-02-23T13:29:21Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536463593,213,3.56,5536463587,140,13.1,5536463591,212,20.0,5536463589,141,53.6,5536463585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083285,223,1,1,26,25,5rz9enoyknpg8ji78za5b82p0,1,13.4,37.6,2025-02-23T13:29:21.269Z,2025-02-23T19:07:48Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536463803,1,,5536463793,56,Right,5536463795,140,60.1,5536463799,212,51.5,5536463797,141,14.4,5536463801,213,5.97,5536463791,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083283,218,43,1,26,28,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T13:29:24.054Z,2025-02-23T19:07:46Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536463785,56,Back,5538109951,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780109099,379,1,1,26,29,5rz9enoyknpg8ji78za5b82p0,1,56.1,12.5,2025-02-23T13:29:24.505Z,2025-02-23T19:07:43Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536599331,56,Back,5536599333,140,47.3,5536599337,212,10.0,5536599339,213,2.76,5536599335,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083307,224,61,1,26,32,5rz9enoyknpg8ji78za5b82p0,1,44.5,20.1,2025-02-23T13:29:28.341Z,2025-02-23T13:29:28Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536463897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083373,225,1,1,26,33,5rz9enoyknpg8ji78za5b82p0,1,43.7,23.4,2025-02-23T13:29:29.076Z,2025-02-23T19:08:09Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,1.0,,5536464295,140,83.8,5536464303,1,,5536464299,212,42.4,5538111103,4,,5536464297,141,16.7,5536464301,213,6.18,5536471301,210,15,5536464293,56,Right,5536471305,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083379,226,15,1,26,37,5rz9enoyknpg8ji78za5b82p0,1,91.5,33.3,2025-02-23T13:29:33.460Z,2025-02-23T19:08:32Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536471367,102,49.6,5536600931,214,,5538112719,215,,5536464315,56,Center,5536471393,233,219,5536464313,63,,5536471371,146,97.6,5536471353,29,,5536471369,103,5.1,5536471359,154,5538112717,78,,5536471363,55,225,5536471373,147,5536464311,22,,,44.8,5536470575,20,,,,,,,,,,,,
2780083395,219,10,1,26,38,36g6ifzjliec1jqnbtf7yesme,1,2.3,55.8,2025-02-23T13:29:33.560Z,2025-02-23T19:08:51Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5538113603,376,,5536471413,233,226,5538113599,389,,5536464411,56,Back,5538113601,183,,5536464405,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083425,227,1,1,26,45,5rz9enoyknpg8ji78za5b82p0,0,90.3,85.4,2025-02-23T13:29:41.333Z,2025-02-23T13:29:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536464557,141,82.7,5536464553,56,Left,5536464561,213,5.42,5536464559,212,2.4,5536464555,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083441,220,61,1,26,47,36g6ifzjliec1jqnbtf7yesme,1,12.5,13.5,2025-02-23T13:29:43.235Z,2025-02-23T13:29:43Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536464629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083523,228,1,1,26,50,5rz9enoyknpg8ji78za5b82p0,1,76.9,81.1,2025-02-23T13:29:45.829Z,2025-02-23T13:29:51Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536465083,140,71.6,5536465085,141,85.6,5536465089,213,2.64,5536465081,56,Left,5536465087,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083529,229,3,1,26,56,5rz9enoyknpg8ji78za5b82p0,0,68.8,90.6,2025-02-23T13:29:51.542Z,2025-02-23T19:09:14Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5538114797,465,,5536465393,233,221,5536465113,286,,5536465111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083579,221,7,1,26,56,36g6ifzjliec1jqnbtf7yesme,1,31.2,9.4,2025-02-23T13:29:51.543Z,2025-02-23T19:09:17Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5536465351,285,,5536465349,56,Back,5538114981,383,,5536465365,233,229,5538114983,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083597,223,1,1,27,1,36g6ifzjliec1jqnbtf7yesme,0,33.6,6.4,2025-02-23T13:29:57.431Z,2025-02-23T13:29:58Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5536465471,286,,5536465443,141,6.4,5536465467,233,230,5536465439,56,Back,5536465465,236,,5536465441,140,35.0,5536465447,213,0.00,5536465445,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083601,230,74,1,27,1,5rz9enoyknpg8ji78za5b82p0,1,64.7,94.4,2025-02-23T13:29:57.432Z,2025-02-23T15:11:38Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536465487,233,223,5536465463,285,,5536465461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083679,232,1,1,27,7,5rz9enoyknpg8ji78za5b82p0,1,29.5,71.8,2025-02-23T13:30:02.677Z,2025-02-23T13:30:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536465895,213,3.64,5536465889,140,12.8,5536465891,141,57.8,5536465893,212,20.0,5536465887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083721,233,1,1,27,9,5rz9enoyknpg8ji78za5b82p0,1,17.0,49.7,2025-02-23T13:30:05.445Z,2025-02-23T13:30:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5536466119,212,16.2,5536466115,140,27.4,5536466121,213,0.83,5536466117,141,67.3,5536466113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083739,234,1,1,27,14,5rz9enoyknpg8ji78za5b82p0,1,29.2,68.1,2025-02-23T13:30:09.733Z,2025-02-23T13:30:12Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536466243,56,Back,5536466249,212,11.1,5536466245,140,39.7,5536466251,213,6.20,5536466247,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083785,235,1,1,27,16,5rz9enoyknpg8ji78za5b82p0,0,40.4,63.7,2025-02-23T13:30:12.086Z,2025-02-23T13:30:15Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536466479,1,,5536466465,141,0.0,5536466475,213,5.58,5536466471,212,68.0,5536466461,140,89.9,5536466449,196,,5536466455,56,Right,5536466447,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
