id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2783297663,890,13,2,80,4,b3r6d8ydtmtjckam6pku9y400,1,91.7,42.5,2025-03-02T18:43:11.798Z,2025-03-02T19:07:10Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554010887,17,,5554012695,55,889,5554011065,72,,5554010889,56,Center,5554012711,231,50,5554053007,74,,5554012691,29,,5554012703,214,,5554012699,102,5554012705,108,5554012709,230,55.8,99.0,5554012693,154,,5554011063,25,,5554012701,103,5554012707,328,,,,,,76.4,,,,,
2783297999,643,5,2,80,6,36g6ifzjliec1jqnbtf7yesme,1,-1.2,43.0,2025-03-02T18:43:13.340Z,2025-03-02T19:08:15Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5554012735,233,891,5554012669,346,,5554012667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783297689,891,5,2,80,6,b3r6d8ydtmtjckam6pku9y400,0,101.2,57.0,2025-03-02T18:43:13.340Z,2025-03-02T19:08:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554011027,56,Center,5554012747,233,643,5554011029,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298033,644,1,2,80,27,36g6ifzjliec1jqnbtf7yesme,1,5.5,62.5,2025-03-02T18:43:34.556Z,2025-03-02T18:43:36Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5554012859,213,4.41,5554012849,124,,5554012853,140,2.9,5554012851,56,Back,5554012857,212,9.2,5554012863,237,,5554012855,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298083,645,1,2,80,29,36g6ifzjliec1jqnbtf7yesme,1,4.9,50.1,2025-03-02T18:43:36.364Z,2025-03-02T18:43:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5554013119,212,21.5,5554013121,213,1.18,5554013115,140,12.8,5554013117,141,79.3,5554013113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298131,646,1,2,80,32,36g6ifzjliec1jqnbtf7yesme,1,18.9,82.8,2025-03-02T18:43:39.267Z,2025-03-02T18:43:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5554013345,56,Back,5554013355,212,16.0,5554013349,140,30.8,5554013357,213,0.67,5554013353,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298137,647,61,2,80,34,36g6ifzjliec1jqnbtf7yesme,0,30.8,97.5,2025-03-02T18:43:41.245Z,2025-03-02T18:43:41Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5554013375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298147,648,5,2,80,34,36g6ifzjliec1jqnbtf7yesme,0,38.2,101.2,2025-03-02T18:43:41.732Z,2025-03-02T18:43:47Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5554013749,233,892,5554013433,347,,5554013431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298181,892,5,2,80,34,b3r6d8ydtmtjckam6pku9y400,1,61.8,-1.2,2025-03-02T18:43:41.732Z,2025-03-02T19:08:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554013689,233,648,5554013645,56,Right,5554013647,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298327,893,1,2,80,46,b3r6d8ydtmtjckam6pku9y400,1,61.0,0.0,2025-03-02T18:43:53.622Z,2025-03-02T18:43:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5554014511,212,24.5,5554014513,213,2.45,5554014505,56,Back,5554014509,141,22.2,5554014503,107,,5554014507,140,43.0,5554014933,189,,5554014515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298339,894,1,2,80,47,b3r6d8ydtmtjckam6pku9y400,1,43.0,22.2,2025-03-02T18:43:54.342Z,2025-03-02T18:44:07Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554015519,189,,5554014567,140,45.5,5554014569,141,55.4,5554014573,212,22.7,5554014577,213,1.46,5554014565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298379,895,1,2,80,47,b3r6d8ydtmtjckam6pku9y400,1,45.5,55.4,2025-03-02T18:43:54.950Z,2025-03-02T18:43:57Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554014795,141,27.3,5554014793,140,47.0,5554014797,212,19.2,5554014791,56,Back,5554014799,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298471,896,1,2,80,53,b3r6d8ydtmtjckam6pku9y400,1,52.3,33.7,2025-03-02T18:44:00.567Z,2025-03-02T18:44:04Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554015321,212,9.7,5554015323,213,4.78,5554015319,141,19.5,5554015317,140,52.9,5554015315,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298497,897,1,2,80,57,b3r6d8ydtmtjckam6pku9y400,1,51.2,20.7,2025-03-02T18:44:04.311Z,2025-03-02T18:44:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554015497,140,47.2,5554015495,56,Back,5554015501,212,26.0,5554015499,141,58.4,5554015503,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298541,898,1,2,81,0,b3r6d8ydtmtjckam6pku9y400,1,59.6,68.4,2025-03-02T18:44:08.182Z,2025-03-02T18:44:10Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554015755,212,13.0,5554015749,56,Left,5554015759,213,0.97,5554015751,140,66.6,5554015753,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298551,649,83,2,81,2,36g6ifzjliec1jqnbtf7yesme,0,28.7,22.4,2025-03-02T18:44:09.980Z,2025-03-02T18:44:21Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5554016827,399,c9u2w9ikckbrra8vln2ucbf9w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298549,899,1,2,81,3,b3r6d8ydtmtjckam6pku9y400,0,66.6,84.2,2025-03-02T18:44:10.507Z,2025-03-02T18:44:11Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5554015817,212,14.1,5554015811,56,Center,5554015813,140,78.1,5554015815,141,73.6,5554015819,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298567,650,8,2,81,4,36g6ifzjliec1jqnbtf7yesme,1,25.6,30.0,2025-03-02T18:44:11.502Z,2025-03-03T00:04:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554995631,384,,5554015929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298577,900,83,2,81,5,b3r6d8ydtmtjckam6pku9y400,0,71.2,70.9,2025-03-02T18:44:13.207Z,2025-03-02T18:44:15Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5554016149,399,bm3k1knugkwa8z319dscr2yhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298589,651,61,2,81,6,36g6ifzjliec1jqnbtf7yesme,0,29.7,30.7,2025-03-02T18:44:13.836Z,2025-03-02T18:44:52Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5554016029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298615,901,1,2,81,7,b3r6d8ydtmtjckam6pku9y400,0,65.9,72.4,2025-03-02T18:44:14.806Z,2025-03-02T18:46:36Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554016171,141,0.0,5554016177,1,,5554016173,212,53.5,5554016165,157,,5554016167,56,Right,5554016175,213,5.06,5554016169,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298703,652,5,2,81,8,36g6ifzjliec1jqnbtf7yesme,1,21.5,101.6,2025-03-02T18:44:15.409Z,2025-03-02T19:08:16Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5554016695,347,,5554016693,56,Back,5554016785,233,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783298623,902,5,2,81,8,b3r6d8ydtmtjckam6pku9y400,0,78.5,-1.6,2025-03-02T18:44:15.409Z,2025-03-02T19:08:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554016219,347,,5554016217,56,Right,5554016789,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299061,653,1,2,81,30,36g6ifzjliec1jqnbtf7yesme,0,38.0,100.0,2025-03-02T18:44:37.636Z,2025-03-02T18:44:40Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5554018667,212,23.3,5554018663,140,59.5,5554018669,213,6.03,5554018655,107,,5554018665,141,93.4,5554018671,1,,5554018659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299135,903,1,2,81,33,b3r6d8ydtmtjckam6pku9y400,0,36.9,5.8,2025-03-02T18:44:40.280Z,2025-03-03T00:09:16Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554019045,213,6.20,5554019035,3,,5554019037,56,Right,5554019043,212,21.3,5554019041,141,3.1,5554019039,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299137,654,1,2,81,35,36g6ifzjliec1jqnbtf7yesme,0,43.2,95.2,2025-03-02T18:44:42.253Z,2025-03-02T18:44:43Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5554019059,213,6.10,5554019049,3,,5554019055,141,90.3,5554019053,140,60.2,5554019057,212,18.2,5554019051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299163,904,61,2,81,37,b3r6d8ydtmtjckam6pku9y400,1,38.4,7.9,2025-03-02T18:44:44.243Z,2025-03-02T18:46:44Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5554019191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299259,906,1,2,81,40,b3r6d8ydtmtjckam6pku9y400,1,38.3,15.9,2025-03-02T18:44:47.382Z,2025-03-02T18:46:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554019625,56,Back,5554019641,213,2.51,5554019633,141,48.2,5554019643,1,,5554019637,212,37.0,5554019629,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299363,907,1,2,81,45,b3r6d8ydtmtjckam6pku9y400,1,20.9,41.6,2025-03-02T18:44:53.126Z,2025-03-02T18:44:54Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5554020199,212,8.5,5554020197,141,30.0,5554020201,213,5.10,5554020193,56,Back,5554020195,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299415,908,1,2,81,46,b3r6d8ydtmtjckam6pku9y400,1,24.0,30.0,2025-03-02T18:44:54.150Z,2025-03-02T18:44:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554020519,141,40.3,5554020525,212,15.6,5554020511,56,Back,5554020515,140,37.3,5554020529,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299449,909,1,2,81,50,b3r6d8ydtmtjckam6pku9y400,1,36.3,43.0,2025-03-02T18:44:57.558Z,2025-03-02T18:44:59Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554020739,141,64.9,5554020737,140,28.1,5554020743,213,2.10,5554020741,212,17.2,5554020735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299551,910,1,2,81,52,b3r6d8ydtmtjckam6pku9y400,1,27.8,64.9,2025-03-02T18:44:59.382Z,2025-03-02T18:45:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554021337,56,Back,5554021343,212,27.2,5554021341,141,25.9,5554021339,140,33.5,5554021345,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299633,911,1,2,81,58,b3r6d8ydtmtjckam6pku9y400,1,47.0,22.7,2025-03-02T18:45:05.798Z,2025-03-02T18:45:09Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554021691,213,1.74,5554021683,56,Back,5554021687,141,52.4,5554021689,212,20.5,5554021685,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299689,912,1,2,82,1,b3r6d8ydtmtjckam6pku9y400,1,44.9,52.2,2025-03-02T18:45:09.190Z,2025-03-02T18:45:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554022001,141,31.0,5554021997,56,Back,5554022003,212,14.6,5554021999,140,42.9,5554022009,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299789,913,1,2,82,4,b3r6d8ydtmtjckam6pku9y400,1,43.9,28.3,2025-03-02T18:45:12.054Z,2025-03-02T18:45:17Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5554022495,212,16.0,5554022491,140,44.0,5554022497,213,1.56,5554022493,141,51.8,5554022489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299819,914,1,2,82,9,b3r6d8ydtmtjckam6pku9y400,1,46.5,51.0,2025-03-02T18:45:16.854Z,2025-03-02T18:45:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554022645,141,89.1,5554022643,140,42.6,5554022647,212,26.2,5554022641,56,Back,5554022649,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783299983,915,1,2,82,10,b3r6d8ydtmtjckam6pku9y400,1,42.6,89.1,2025-03-02T18:45:17.862Z,2025-03-02T18:45:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5554023447,213,0.20,5554023441,140,64.9,5554023443,141,96.2,5554023445,212,23.9,5554023439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300065,916,1,2,82,17,b3r6d8ydtmtjckam6pku9y400,1,66.5,64.9,2025-03-02T18:45:24.662Z,2025-03-02T18:45:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5554023999,213,5.36,5554023997,212,40.1,5554023991,56,Right,5554023993,140,89.6,5554024001,1,,5554023995,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300107,917,1,2,82,22,b3r6d8ydtmtjckam6pku9y400,0,95.9,22.2,2025-03-02T18:45:29.926Z,2025-03-03T00:10:21Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5555005393,20,,5555005391,224,,5554024253,213,1.58,5554024241,140,95.7,5554024233,155,,5554024237,56,Center,5554024231,2,,5554024249,212,25.3,5554024245,141,,,,,59.4,,,,,,,,,,,,,,,,,,,,,,
2783300129,655,12,2,82,25,36g6ifzjliec1jqnbtf7yesme,1,3.9,40.2,2025-03-02T18:45:32.699Z,2025-03-02T18:45:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554024361,15,,5554024351,213,5.02,5554024337,56,Back,5554024343,141,9.8,5554024347,212,21.7,5554024341,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300305,657,1,2,82,32,36g6ifzjliec1jqnbtf7yesme,0,14.7,6.9,2025-03-02T18:45:39.605Z,2025-03-02T18:45:45Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5554025305,157,,5554025311,141,25.3,5554025317,1,,5554025313,212,46.1,5554025309,140,57.0,5554025315,213,0.27,5554025307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300331,919,1,2,82,35,b3r6d8ydtmtjckam6pku9y400,1,42.0,78.1,2025-03-02T18:45:42.374Z,2025-03-02T18:45:46Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554025467,56,Left,5554025475,213,0.16,5554025469,140,56.4,5554025473,212,15.3,5554025471,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300339,920,1,2,82,39,b3r6d8ydtmtjckam6pku9y400,0,56.4,81.7,2025-03-02T18:45:46.294Z,2025-03-02T18:45:46Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5554025527,213,5.64,5554025521,140,68.4,5554025523,141,67.9,5554025519,56,Center,5554025525,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300343,658,8,2,82,39,36g6ifzjliec1jqnbtf7yesme,1,25.6,37.0,2025-03-02T18:45:47.036Z,2025-03-03T00:10:36Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5554025543,56,Back,5555005879,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300427,660,1,2,82,41,36g6ifzjliec1jqnbtf7yesme,1,32.4,33.5,2025-03-02T18:45:48.804Z,2025-03-02T18:45:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5554026023,212,15.5,5554026021,141,55.6,5554026025,213,1.31,5554026019,140,36.2,5554026017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300541,661,1,2,82,44,36g6ifzjliec1jqnbtf7yesme,1,36.5,40.9,2025-03-02T18:45:52.012Z,2025-03-02T18:45:59Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5554026695,141,6.6,5554026697,212,26.4,5554026691,56,Back,5554026693,140,48.2,5554026699,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300593,662,1,2,82,52,36g6ifzjliec1jqnbtf7yesme,1,70.8,4.8,2025-03-02T18:45:59.740Z,2025-03-02T18:46:02Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554026955,212,12.9,5554026953,141,23.7,5554026957,213,1.60,5554026951,140,70.4,5554026949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300631,663,1,2,82,54,36g6ifzjliec1jqnbtf7yesme,1,70.5,24.6,2025-03-02T18:46:02.211Z,2025-03-02T18:46:05Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5554027213,141,39.5,5554027211,140,62.4,5554027217,212,13.2,5554027221,213,2.27,5554027209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300665,664,1,2,82,58,36g6ifzjliec1jqnbtf7yesme,1,62.0,35.2,2025-03-02T18:46:05.540Z,2025-03-02T18:46:07Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5554027365,212,14.9,5554027361,140,55.4,5554027367,213,4.23,5554027359,56,Right,5554027363,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300701,665,1,2,82,59,36g6ifzjliec1jqnbtf7yesme,1,55.4,15.8,2025-03-02T18:46:07.043Z,2025-03-02T18:46:08Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5554027605,140,72.6,5554027611,213,0.05,5554027607,141,17.0,5554027603,56,Right,5554027609,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300727,666,1,2,83,1,36g6ifzjliec1jqnbtf7yesme,1,72.6,17.0,2025-03-02T18:46:08.555Z,2025-03-02T18:46:10Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5554027741,212,11.5,5554027743,213,5.35,5554027737,140,79.1,5554027735,56,Right,5554027739,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300855,667,1,2,83,2,36g6ifzjliec1jqnbtf7yesme,1,79.1,3.4,2025-03-02T18:46:09.851Z,2025-03-02T18:46:16Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554028451,213,0.27,5554028443,141,9.8,5554028447,212,16.4,5554028439,140,94.2,5554028435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300865,668,1,2,83,9,36g6ifzjliec1jqnbtf7yesme,0,96.9,4.0,2025-03-02T18:46:16.756Z,2025-03-03T00:13:23Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5555012155,20,,5554028531,213,1.66,5555012153,224,,5554028529,212,24.7,5554028527,141,40.1,5554028523,56,Center,5554028519,2,,5554028525,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300907,921,12,2,83,10,b3r6d8ydtmtjckam6pku9y400,1,4.6,65.1,2025-03-02T18:46:18.150Z,2025-03-02T18:46:19Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554028715,212,33.1,5554028701,56,Back,5554028707,140,25.6,5554028733,167,,5554028717,213,0.84,5554028711,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300951,669,5,2,83,11,36g6ifzjliec1jqnbtf7yesme,1,75.8,-1.0,2025-03-02T18:46:18.771Z,2025-03-02T18:46:23Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5554028981,233,922,5554028945,56,Right,5554028951,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783300909,922,5,2,83,11,b3r6d8ydtmtjckam6pku9y400,0,24.2,101.0,2025-03-02T18:46:18.771Z,2025-03-02T19:08:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5554029003,233,669,5554028721,347,,5554028719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301593,670,18,2,83,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-02T18:46:55.368Z,2025-03-02T18:46:56Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5554032435,55,671,5554032359,42,,5554032363,59,24,5554032361,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301599,671,19,2,83,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-02T18:46:55.369Z,2025-03-02T18:46:56Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5554032397,292,3,5554032393,145,3,5554032389,42,,5554032399,293,1,5554032395,59,6,5554032403,55,670,5554032401,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301663,672,1,2,83,50,36g6ifzjliec1jqnbtf7yesme,1,77.2,0.0,2025-03-02T18:46:58.043Z,2025-03-02T18:46:59Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5554032795,107,,5554032797,56,Center,5554032805,213,2.03,5554032799,140,69.8,5554032803,212,17.6,5554032801,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301703,673,1,2,83,52,36g6ifzjliec1jqnbtf7yesme,1,69.8,21.8,2025-03-02T18:46:59.587Z,2025-03-02T18:47:02Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5554033037,213,5.33,5554033031,140,77.7,5554033033,141,4.5,5554033029,56,Right,5554033035,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301753,674,1,2,83,54,36g6ifzjliec1jqnbtf7yesme,0,77.7,4.5,2025-03-02T18:47:02.180Z,2025-03-03T00:13:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5555013433,224,,5554033285,2,,5554033295,212,33.7,5555013435,20,,5554033289,56,Center,5554033299,1,,5554033293,141,51.8,5554033297,213,1.27,5554033291,140,5554033287,155,,,87.2,,,,,,,,,,,,,,,,,,,,,,
2783301767,923,12,2,83,57,b3r6d8ydtmtjckam6pku9y400,1,13.1,44.8,2025-03-02T18:47:04.773Z,2025-03-02T18:47:12Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5554033371,213,4.73,5554033385,15,,5554033365,140,13.4,5554033367,141,14.3,5554033363,56,Back,5554033369,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301853,675,1,2,83,59,36g6ifzjliec1jqnbtf7yesme,1,86.0,83.1,2025-03-02T18:47:06.835Z,2025-03-02T18:47:10Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5554033811,141,78.5,5554033813,212,14.9,5554033815,213,3.35,5554033807,56,Center,5554033809,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301883,676,1,2,84,3,36g6ifzjliec1jqnbtf7yesme,0,72.6,78.2,2025-03-02T18:47:10.749Z,2025-03-02T18:47:13Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5554034005,141,42.7,5554034007,212,26.9,5554034001,56,Center,5554034003,140,83.9,5554033999,155,,5554034009,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301893,924,44,2,84,5,b3r6d8ydtmtjckam6pku9y400,1,15.4,57.2,2025-03-02T18:47:12.469Z,2025-03-02T19:08:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554034057,56,Back,5554034155,233,677,5554034059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301897,677,44,2,84,5,36g6ifzjliec1jqnbtf7yesme,0,84.6,42.8,2025-03-02T18:47:12.470Z,2025-03-02T19:08:15Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5554034189,233,924,5554034079,286,,5554034077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783301905,925,12,2,84,6,b3r6d8ydtmtjckam6pku9y400,1,14.3,57.0,2025-03-02T18:47:13.318Z,2025-03-02T18:47:14Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5554034119,56,Back,5554034149,15,,5554034125,212,23.8,5554034121,140,36.8,5554034127,213,6.15,5554034123,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
