id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2820734175,500,1,2,56,45,4jg5vd59i24chckyua90dr1lg,0,24.2,55.2,2025-06-01T15:47:40.557Z,2025-06-01T15:47:41Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760410245,213,5.08,5760410237,140,34.1,5760410241,141,15.5,5760410243,212,28.9,5760410233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734209,543,1,2,56,49,5mbo4f0vps12dr0fcvjn3wyp5,0,74.2,81.0,2025-06-01T15:47:44.516Z,2025-06-01T15:49:33Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760410387,212,24.2,5760410381,56,Center,5760410379,155,,5760410377,2,,5760410385,141,55.0,5760410383,140,89.9,5760410389,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734235,501,12,2,56,50,4jg5vd59i24chckyua90dr1lg,1,8.1,40.1,2025-06-01T15:47:45.533Z,2025-06-01T15:49:39Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760410505,213,1.80,5760410499,140,5.3,5760410529,15,,5760410497,56,Back,5760410503,212,13.2,5760410501,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734285,544,1,2,56,52,5mbo4f0vps12dr0fcvjn3wyp5,0,94.4,31.6,2025-06-01T15:47:47.324Z,2025-06-01T15:50:04Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5760410783,56,Center,5760410791,213,1.79,5760410789,212,9.0,5760410787,141,44.5,5760410785,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734365,502,12,2,56,53,4jg5vd59i24chckyua90dr1lg,1,8.4,60.9,2025-06-01T15:47:48.141Z,2025-06-01T15:50:18Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760411249,56,Back,5760411261,213,3.69,5760411251,140,3.9,5760411259,212,5.5,5760411255,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734371,503,10,2,56,53,4jg5vd59i24chckyua90dr1lg,1,2.5,53.9,2025-06-01T15:47:48.645Z,2025-06-01T15:50:38Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760411283,182,,5760411467,174,,5760411471,139,,5760411469,179,,5760411285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734381,545,16,2,56,54,5mbo4f0vps12dr0fcvjn3wyp5,1,97.9,54.4,2025-06-01T15:47:49.252Z,2025-06-01T15:51:01Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760412807,214,,5760412801,78,,5760411345,56,Center,5760412819,231,47.8,5760412205,374,2025-06-01 16:47:49.029,5760412803,102,50.8,5760412815,230,99.8,5760412209,375,56:54.281,5760412811,328,5760412201,20,,5760411341,22,5760412813,458,5760412805,103,5760412809,108,5760411343,16,,,,,8.2,,,,,,,,,,,,,
2820734655,504,18,2,58,8,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T15:49:02.862Z,2025-06-01T15:49:26Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5760412915,42,,5760412917,44,Defender,5760412955,55,505,5760412919,59,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734659,505,19,2,58,8,4jg5vd59i24chckyua90dr1lg,1,0.0,0.0,2025-06-01T15:49:02.863Z,2025-06-01T15:49:26Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760412943,59,3,5760412941,145,2,5760412951,55,504,5760412949,44,Defender,5760412947,293,2,5760412937,42,,5760412945,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734675,506,1,2,58,12,4jg5vd59i24chckyua90dr1lg,1,50.1,49.7,2025-06-01T15:49:06.950Z,2025-06-01T15:49:08Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760412985,141,16.8,5760412983,140,23.0,5760412993,279,G,5760412989,213,3.81,5760412987,212,36.2,5760412981,56,Back,5760412991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734677,507,1,2,58,14,4jg5vd59i24chckyua90dr1lg,1,29.9,59.5,2025-06-01T15:49:08.764Z,2025-06-01T16:11:37Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760450109,141,25.4,5760450107,140,32.9,5760450113,213,4.85,5760450105,56,Back,5760450111,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734683,508,1,2,58,14,4jg5vd59i24chckyua90dr1lg,0,37.7,20.9,2025-06-01T15:49:08.927Z,2025-06-01T16:12:51Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760452847,141,10.1,5760452857,1,,5760452841,155,,5760452845,140,79.5,5760452843,56,Right,5760452853,213,6.12,5760452849,212,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734699,546,1,2,58,14,5mbo4f0vps12dr0fcvjn3wyp5,1,22.0,85.4,2025-06-01T15:49:09.731Z,2025-06-01T15:49:11Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760413025,3,,5760413031,141,81.7,5760413027,56,Back,5760413033,212,4.8,5760413035,213,5.73,5760413029,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734701,547,1,2,58,16,5mbo4f0vps12dr0fcvjn3wyp5,0,25.9,81.7,2025-06-01T15:49:11.092Z,2025-06-01T15:49:11Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760413047,56,Back,5760413055,213,5.23,5760413051,141,72.0,5760413053,212,7.6,5760413049,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734707,511,1,2,58,17,4jg5vd59i24chckyua90dr1lg,0,68.1,23.1,2025-06-01T15:49:12.557Z,2025-06-01T16:13:47Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760455487,141,18.2,5760455491,213,4.17,5760413083,56,Right,5760455485,140,66.2,5760455495,233,548,5760455493,236,,5760455499,286,,5760455489,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734717,548,74,2,58,17,5mbo4f0vps12dr0fcvjn3wyp5,1,27.6,80.5,2025-06-01T15:49:12.558Z,2025-06-01T16:13:48Z,2q5dedfrzn793s2alaaig8i6s,A. Ali,,,5760413175,285,,5760413173,56,Back,5760455503,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734725,549,1,2,58,20,5mbo4f0vps12dr0fcvjn3wyp5,0,25.2,92.0,2025-06-01T15:49:15.428Z,2025-06-01T15:49:16Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760413229,212,27.9,5760413217,56,Back,5760413221,140,0.0,5760413225,141,90.2,5760413233,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734733,512,6,2,58,21,4jg5vd59i24chckyua90dr1lg,1,89.8,13.8,2025-06-01T15:49:16.217Z,2025-06-01T16:42:29Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760413367,233,550,5760413351,75,,5760413349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734731,550,6,2,58,21,5mbo4f0vps12dr0fcvjn3wyp5,0,10.2,86.2,2025-06-01T15:49:16.217Z,2025-06-01T15:49:23Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760413313,56,Back,5760413315,73,,5760413373,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734881,513,1,2,58,51,4jg5vd59i24chckyua90dr1lg,1,99.5,0.5,2025-06-01T15:49:46.654Z,2025-06-01T16:14:31Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760414183,141,5.5,5760414185,212,11.4,5760414177,6,,5760414179,56,Right,5760414181,140,89.1,5760414187,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734907,514,1,2,58,54,4jg5vd59i24chckyua90dr1lg,1,80.3,8.8,2025-06-01T15:49:49.024Z,2025-06-01T16:43:37Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760414351,140,76.1,5760414349,56,Center,5760414353,141,23.7,5760414355,212,11.1,5760414357,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743251,696,1,2,58,56,4jg5vd59i24chckyua90dr1lg,1,73.8,21.3,2025-06-01T15:49:51.004Z,2025-06-01T16:16:34Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760461931,141,29.9,5760461927,56,Center,5760461933,212,12.3,5760461935,213,2.65,5760461929,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820743253,697,1,2,58,56,4jg5vd59i24chckyua90dr1lg,0,67.2,18.6,2025-06-01T15:49:51.183Z,2025-06-01T16:16:49Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760462783,140,90.2,5760462789,213,0.56,5760462777,2,,5760462785,141,40.7,5760462781,56,Center,5760462779,155,,5760462787,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734905,552,12,2,58,57,5mbo4f0vps12dr0fcvjn3wyp5,1,8.7,55.5,2025-06-01T15:49:52.420Z,2025-06-01T15:49:55Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760414339,140,21.2,5760414341,141,83.8,5760414343,212,23.3,5760414361,15,,5760414345,213,0.97,5760414337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734925,554,3,2,59,1,5mbo4f0vps12dr0fcvjn3wyp5,0,16.6,82.6,2025-06-01T15:49:55.989Z,2025-06-01T15:50:00Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760414491,233,515,5760414423,285,,5760414421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734939,515,7,2,59,1,4jg5vd59i24chckyua90dr1lg,1,83.4,17.4,2025-06-01T15:49:55.990Z,2025-06-01T16:44:10Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760414485,233,554,5760414483,286,,5760414481,56,Right,5760414479,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734949,516,5,2,59,3,4jg5vd59i24chckyua90dr1lg,0,101.0,25.4,2025-06-01T15:49:58.038Z,2025-06-01T16:45:38Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760414559,233,555,5760414537,346,,5760414535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734937,555,5,2,59,3,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.0,74.6,2025-06-01T15:49:58.038Z,2025-06-01T16:45:37Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760414477,346,,5760414545,233,516,5760414475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734969,556,1,2,59,10,5mbo4f0vps12dr0fcvjn3wyp5,1,3.5,47.2,2025-06-01T15:50:04.820Z,2025-06-01T15:50:07Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5760414667,141,25.8,5760414675,237,,5760414661,124,,5760414665,140,5.7,5760414671,213,4.87,5760414669,212,14.7,5760414663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734983,557,1,2,59,12,5mbo4f0vps12dr0fcvjn3wyp5,1,5.7,25.8,2025-06-01T15:50:06.804Z,2025-06-01T15:50:09Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760414729,140,24.5,5760414735,213,5.72,5760414733,212,23.4,5760414731,141,7.4,5760414727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734989,558,1,2,59,14,5mbo4f0vps12dr0fcvjn3wyp5,1,24.5,7.4,2025-06-01T15:50:09.204Z,2025-06-01T15:50:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760414777,141,29.5,5760414775,140,25.4,5760414773,56,Back,5760414781,213,1.51,5760414779,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734993,559,1,2,59,16,5mbo4f0vps12dr0fcvjn3wyp5,1,25.4,29.5,2025-06-01T15:50:10.756Z,2025-06-01T15:50:12Z,2q5dedfrzn793s2alaaig8i6s,A. Ali,,,5760414797,56,Back,5760414801,141,13.4,5760414803,212,14.0,5760414805,213,5.38,5760414799,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820734997,560,1,2,59,17,5mbo4f0vps12dr0fcvjn3wyp5,0,33.7,13.4,2025-06-01T15:50:11.971Z,2025-06-01T15:50:13Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760414829,141,11.3,5760414823,168,,5760414825,56,Right,5760414827,140,60.1,5760414831,212,27.8,5760414833,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735019,518,1,2,59,22,4jg5vd59i24chckyua90dr1lg,1,41.6,93.2,2025-06-01T15:50:16.847Z,2025-06-01T15:50:18Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760414919,56,Left,5760414927,213,6.15,5760414925,212,26.2,5760414921,140,66.3,5760414923,141,88.0,5760414917,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735033,519,1,2,59,23,4jg5vd59i24chckyua90dr1lg,1,66.3,88.0,2025-06-01T15:50:18.253Z,2025-06-01T15:50:21Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760414993,141,96.6,5760414989,56,Left,5760414995,212,6.0,5760414991,140,65.1,5760414997,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735021,561,83,2,59,23,5mbo4f0vps12dr0fcvjn3wyp5,0,31.5,12.5,2025-06-01T15:50:18.420Z,2025-06-01T15:50:23Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760415191,399,cdlngd5oc988etq8dp8bh4s7p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735045,520,1,2,59,25,4jg5vd59i24chckyua90dr1lg,0,65.1,96.6,2025-06-01T15:50:20.531Z,2025-06-01T15:50:22Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760415061,213,6.16,5760415073,286,,5760415067,236,,5760415057,141,96.2,5760415059,212,2.2,5760415069,233,562,5760415053,56,Left,5760415055,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735031,562,74,2,59,25,5mbo4f0vps12dr0fcvjn3wyp5,1,34.9,4.4,2025-06-01T15:50:20.532Z,2025-06-01T15:50:22Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760414983,285,,5760414981,56,Back,5760415109,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735065,521,5,2,59,26,4jg5vd59i24chckyua90dr1lg,1,65.0,101.6,2025-06-01T15:50:21.124Z,2025-06-01T16:45:38Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760415167,233,563,5760415147,56,Left,5760415151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735041,563,5,2,59,26,5mbo4f0vps12dr0fcvjn3wyp5,0,35.0,-1.6,2025-06-01T15:50:21.124Z,2025-06-01T15:50:25Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5760415173,233,521,5760415031,56,Back,5760415033,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735149,522,1,2,59,40,4jg5vd59i24chckyua90dr1lg,1,67.9,100.0,2025-06-01T15:50:35.646Z,2025-06-01T15:50:39Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760415603,140,95.7,5760415609,213,6.05,5760415605,141,90.9,5760415601,56,Left,5760415599,107,,5760415607,212,30.0,5760415611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735151,523,1,2,59,44,4jg5vd59i24chckyua90dr1lg,0,90.4,91.2,2025-06-01T15:50:39.598Z,2025-06-01T15:50:40Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760415617,140,93.2,5760415623,213,5.74,5760415645,236,,5760415651,286,,5760415619,141,88.6,5760415647,233,564,5760415615,56,Left,5760415621,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735157,564,74,2,59,44,5mbo4f0vps12dr0fcvjn3wyp5,1,13.8,5.6,2025-06-01T15:50:39.599Z,2025-06-01T16:42:53Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760415643,285,,5760415641,56,Back,5760415669,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735163,524,5,2,59,45,4jg5vd59i24chckyua90dr1lg,1,88.0,101.2,2025-06-01T15:50:40.579Z,2025-06-01T16:45:39Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5760415673,56,Left,5760415701,233,565,5760415675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735159,565,5,2,59,45,5mbo4f0vps12dr0fcvjn3wyp5,0,12.0,-1.2,2025-06-01T15:50:40.579Z,2025-06-01T15:50:43Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5760415711,233,524,5760415653,56,Back,5760415655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735231,525,1,2,59,52,4jg5vd59i24chckyua90dr1lg,1,90.1,100.0,2025-06-01T15:50:46.846Z,2025-06-01T15:50:49Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760416039,140,67.7,5760416041,141,94.5,5760416043,212,24.0,5760416045,213,3.34,5760416037,56,Left,5760416035,107,,5760416047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735247,526,1,2,59,54,4jg5vd59i24chckyua90dr1lg,1,65.9,93.3,2025-06-01T15:50:49.630Z,2025-06-01T15:50:52Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5760416121,213,4.10,5760416115,141,72.1,5760416109,56,Center,5760416119,212,17.7,5760416111,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735261,527,1,2,59,57,4jg5vd59i24chckyua90dr1lg,1,62.2,64.9,2025-06-01T15:50:51.981Z,2025-06-01T15:50:55Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5760416203,213,4.68,5760416197,140,61.4,5760416201,212,23.5,5760416199,141,30.3,5760416195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735269,528,1,2,60,0,4jg5vd59i24chckyua90dr1lg,1,57.2,27.9,2025-06-01T15:50:55.198Z,2025-06-01T15:50:56Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5760416241,141,49.6,5760416239,140,46.9,5760416243,212,18.3,5760416245,213,2.20,5760416237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735289,529,1,2,60,1,4jg5vd59i24chckyua90dr1lg,1,46.9,49.6,2025-06-01T15:50:56.558Z,2025-06-01T15:50:59Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5760416351,212,26.3,5760416347,140,42.0,5760416353,213,1.77,5760416349,141,87.5,5760416345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735295,530,1,2,60,4,4jg5vd59i24chckyua90dr1lg,1,37.4,87.4,2025-06-01T15:50:59.262Z,2025-06-01T15:51:00Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5760416395,140,46.8,5760416397,141,95.9,5760416399,212,11.4,5760416393,56,Back,5760416401,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735319,531,1,2,60,5,4jg5vd59i24chckyua90dr1lg,1,46.8,95.9,2025-06-01T15:51:00.334Z,2025-06-01T15:51:03Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5760416521,213,0.01,5760416515,140,65.5,5760416517,141,96.2,5760416519,212,19.6,5760416513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735325,532,1,2,60,8,4jg5vd59i24chckyua90dr1lg,1,65.5,96.2,2025-06-01T15:51:03.630Z,2025-06-01T15:51:04Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760416535,140,67.5,5760416533,56,Left,5760416541,213,5.14,5760416539,212,5.1,5760416537,141,89.4,5760416531,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735339,533,3,2,60,10,4jg5vd59i24chckyua90dr1lg,1,69.4,83.4,2025-06-01T15:51:05.310Z,2025-06-01T16:42:34Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760416635,233,566,5760416613,286,,5760416611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735347,566,45,2,60,10,5mbo4f0vps12dr0fcvjn3wyp5,0,30.6,16.6,2025-06-01T15:51:05.310Z,2025-06-01T16:42:34Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5760416645,233,533,5760416631,56,Back,5760416633,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735355,534,1,2,60,11,4jg5vd59i24chckyua90dr1lg,1,70.2,87.2,2025-06-01T15:51:05.886Z,2025-06-01T15:51:07Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5760416667,212,18.2,5760416665,141,83.6,5760416661,56,Left,5760416663,140,87.4,5760416669,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735361,535,1,2,60,12,4jg5vd59i24chckyua90dr1lg,0,90.7,83.2,2025-06-01T15:51:07.502Z,2025-06-01T15:51:09Z,es8z1xh8vhhtrjs8jrfbrqrro,A. Ljungberg,,,5760416743,141,56.4,5760416739,56,Center,5760416741,140,87.3,5760416747,213,4.52,5760416745,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735375,567,12,2,60,16,5mbo4f0vps12dr0fcvjn3wyp5,1,13.7,48.3,2025-06-01T15:51:11.612Z,2025-06-01T16:17:52Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5760464893,141,64.8,5760464891,140,24.1,5760464897,213,0.80,5760416805,56,Back,5760464895,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735383,568,43,2,60,17,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-06-01T15:51:12.532Z,2025-06-01T16:17:57Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5760416835,140,26.3,5760416833,56,Back,5760465327,144,1,5760416839,212,13.7,5760416841,213,0.53,5760416837,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735391,569,1,2,60,18,5mbo4f0vps12dr0fcvjn3wyp5,1,26.3,60.6,2025-06-01T15:51:13.380Z,2025-06-01T15:51:14Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760416875,141,52.8,5760416873,140,37.0,5760416879,213,5.84,5760416877,212,12.4,5760416871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735397,570,1,2,60,19,5mbo4f0vps12dr0fcvjn3wyp5,1,37.0,52.8,2025-06-01T15:51:14.292Z,2025-06-01T15:51:27Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760416897,56,Back,5760416901,141,76.9,5760416903,212,17.6,5760416905,213,1.20,5760416899,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735431,572,1,2,60,25,5mbo4f0vps12dr0fcvjn3wyp5,1,70.1,68.8,2025-06-01T15:51:19.940Z,2025-06-01T15:51:21Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5760417047,141,74.4,5760417051,213,0.66,5760417045,140,74.8,5760417043,56,Center,5760417049,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735433,573,61,2,60,26,5mbo4f0vps12dr0fcvjn3wyp5,0,74.8,74.4,2025-06-01T15:51:21.620Z,2025-06-01T15:51:22Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5760417055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735453,536,1,2,60,27,4jg5vd59i24chckyua90dr1lg,1,19.5,36.3,2025-06-01T15:51:22.686Z,2025-06-01T15:51:25Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5760417139,212,17.8,5760417143,213,2.79,5760417133,140,3.6,5760417129,56,Back,5760417137,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820735465,537,1,2,60,30,4jg5vd59i24chckyua90dr1lg,0,3.6,45.2,2025-06-01T15:51:25.519Z,2025-06-01T15:51:26Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5760417207,213,5.44,5760417197,157,,5760417205,212,43.0,5760417199,56,Back,5760417203,141,0.0,5760417201,140,30.9,5760417209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
