id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2810244167,450,12,2,52,9,5mbo4f0vps12dr0fcvjn3wyp5,1,6.1,45.5,2025-05-04T13:19:02.601Z,2025-05-04T13:19:20Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702217283,140,10.6,5702217281,56,Back,5702217285,141,26.5,5702217289,213,5.06,5702217287,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244103,435,1,2,52,9,czkf5t3ai00ghwbga03i5aqxw,0,89.0,82.9,2025-05-04T13:19:02.804Z,2025-05-04T13:19:04Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5702217007,212,28.8,5702217009,213,4.90,5702217005,141,41.3,5702217001,56,Center,5702216999,155,,5702217003,140,94.0,5702216997,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244173,451,12,2,52,12,5mbo4f0vps12dr0fcvjn3wyp5,1,9.8,57.2,2025-05-04T13:19:05.928Z,2025-05-04T14:20:37Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5702217313,56,Back,5702217321,213,0.49,5702217365,15,,5702217315,140,18.4,5702217319,212,10.2,5702217317,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244283,436,1,2,52,15,czkf5t3ai00ghwbga03i5aqxw,0,88.4,24.9,2025-05-04T13:19:09.316Z,2025-05-04T13:19:10Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702217869,141,41.0,5702217867,140,95.0,5702217865,56,Center,5702217861,2,,5702217871,212,13.0,5702217873,213,1.01,5702217863,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244367,437,1,2,52,18,czkf5t3ai00ghwbga03i5aqxw,0,95.6,21.3,2025-05-04T13:19:11.891Z,2025-05-04T13:19:12Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702218301,2,,5702218313,213,1.82,5702218311,212,9.9,5702218303,155,,5702218309,141,35.4,5702218307,140,93.3,5702218305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244359,452,12,2,52,18,5mbo4f0vps12dr0fcvjn3wyp5,1,5.2,65.8,2025-05-04T13:19:12.056Z,2025-05-04T13:19:13Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5702218409,15,,5702218275,140,7.0,5702218281,213,1.36,5702218279,212,9.2,5702218277,141,79.1,5702218273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244437,453,12,2,52,20,5mbo4f0vps12dr0fcvjn3wyp5,1,10.3,64.5,2025-05-04T13:19:13.961Z,2025-05-04T13:19:14Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702218715,56,Back,5702218761,15,,5702218717,140,25.9,5702218719,141,69.0,5702218721,212,16.7,5702218723,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244673,438,1,2,52,26,czkf5t3ai00ghwbga03i5aqxw,1,67.8,20.0,2025-05-04T13:19:19.556Z,2025-05-04T13:19:21Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5702219911,213,3.80,5702219903,56,Right,5702219905,140,53.4,5702219909,212,19.1,5702219907,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244761,439,1,2,52,28,czkf5t3ai00ghwbga03i5aqxw,1,53.4,2.9,2025-05-04T13:19:21.459Z,2025-05-04T13:19:23Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5702220383,213,2.27,5702220375,56,Back,5702220379,141,25.3,5702220381,212,19.8,5702220377,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810244951,440,1,2,52,30,czkf5t3ai00ghwbga03i5aqxw,1,38.5,31.3,2025-05-04T13:19:23.684Z,2025-05-04T13:19:30Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5702221493,140,46.3,5702221497,212,32.3,5702221505,1,,5702221495,141,77.2,5702221491,56,Back,5702221501,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245041,441,1,2,52,37,czkf5t3ai00ghwbga03i5aqxw,1,37.7,70.2,2025-05-04T13:19:30.740Z,2025-05-04T13:19:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702222043,213,3.60,5702222035,56,Back,5702222037,140,14.8,5702222039,141,52.8,5702222041,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245133,442,1,2,52,40,czkf5t3ai00ghwbga03i5aqxw,1,14.9,50.9,2025-05-04T13:19:34.372Z,2025-05-04T13:19:38Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5702222557,213,5.44,5702222559,1,,5702222555,212,44.1,5702222547,56,Back,5702222551,140,42.8,5702222543,157,,5702222553,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245201,443,1,2,52,44,czkf5t3ai00ghwbga03i5aqxw,1,42.8,2.5,2025-05-04T13:19:37.923Z,2025-05-04T13:19:40Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702222923,213,0.74,5702222913,3,,5702222921,212,6.1,5702222917,140,47.1,5702222919,141,8.6,5702222915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245387,444,1,2,52,47,czkf5t3ai00ghwbga03i5aqxw,1,47.1,8.6,2025-05-04T13:19:40.468Z,2025-05-04T13:19:46Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5702223917,212,7.8,5702223921,213,5.94,5702223903,56,Right,5702223907,140,54.1,5702223913,141,4.7,5702223901,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245447,445,1,2,52,52,czkf5t3ai00ghwbga03i5aqxw,1,76.5,23.6,2025-05-04T13:19:45.908Z,2025-05-04T13:19:47Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5702224241,140,87.1,5702224251,213,6.19,5702224249,212,11.2,5702224245,141,22.1,5702224239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245467,446,1,2,52,53,czkf5t3ai00ghwbga03i5aqxw,0,87.4,23.0,2025-05-04T13:19:47.315Z,2025-05-04T14:18:31Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5702224339,140,94.4,5702224337,56,Center,5702224343,141,46.1,5702224347,213,1.13,5702224345,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245675,455,61,2,52,54,5mbo4f0vps12dr0fcvjn3wyp5,1,3.8,47.9,2025-05-04T13:19:48.153Z,2025-05-04T14:17:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702684001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810332063,824,61,2,52,55,czkf5t3ai00ghwbga03i5aqxw,1,94.8,45.2,2025-05-04T13:19:48.383Z,2025-05-04T14:18:05Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,1.0,,5702693001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245565,447,15,2,52,57,czkf5t3ai00ghwbga03i5aqxw,1,90.6,50.7,2025-05-04T13:19:50.469Z,2025-05-04T14:18:26Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,1.0,,5702224851,56,Center,5702696611,29,,5702224847,22,,5702224849,17,,5702235043,103,29.1,5702235039,79,,5702696617,214,,5702235037,72,,5702696619,328,,5702686121,233,456,5702696613,55,5702235049,147,5702235047,146,98.9,824,5702235041,102,50.9,49.5,,,,,,,,,,,,,,,
2810245693,456,10,2,52,57,5mbo4f0vps12dr0fcvjn3wyp5,1,2.3,49.3,2025-05-04T13:19:50.569Z,2025-05-04T14:17:31Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5702686097,56,Back,5702686095,182,,5702686091,174,,5702686185,233,447,5702686093,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245589,454,43,2,52,57,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-04T13:19:50.648Z,2025-05-04T14:17:47Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5702690263,144,7,5702224943,285,0,5702224941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810245637,448,15,2,52,59,czkf5t3ai00ghwbga03i5aqxw,1,90.7,53.7,2025-05-04T13:19:52.724Z,2025-05-04T14:18:50Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5702235943,76,,5702235963,230,98.5,5702225137,22,,5702700599,154,,5702700595,72,,5702225141,56,Center,5702235951,103,19,5702235947,102,52.6,5702235955,100,,5702225139,17,,5702700597,29,5702235453,82,5702700605,328,,,5702700601,55,447,,5702235965,231,50.5,5702235961,147,53.2,5702235957,146,94.3,5702690055,233,457,,,
2810245705,457,10,2,52,59,5mbo4f0vps12dr0fcvjn3wyp5,1,5.7,46.8,2025-05-04T13:19:52.824Z,2025-05-04T14:17:46Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702690005,56,Back,5702690133,233,448,5702690003,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246071,459,1,2,53,11,5mbo4f0vps12dr0fcvjn3wyp5,0,14.7,62.9,2025-05-04T13:20:04.473Z,2025-05-04T13:20:06Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5702227289,140,44.4,5702227287,56,Back,5702227295,213,0.04,5702227291,141,64.9,5702227283,199,,5702227293,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246131,449,1,2,53,13,czkf5t3ai00ghwbga03i5aqxw,0,58.8,43.4,2025-05-04T13:20:07.140Z,2025-05-04T13:20:08Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5702227583,141,55.2,5702227581,140,80.7,5702227579,56,Center,5702227577,157,,5702227585,212,24.4,5702227589,1,,5702227587,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246253,460,1,2,53,16,5mbo4f0vps12dr0fcvjn3wyp5,1,29.6,40.9,2025-05-04T13:20:10.040Z,2025-05-04T13:20:12Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702228253,56,Back,5702228251,3,,5702228265,213,0.13,5702228261,212,9.3,5702228257,141,42.7,5702228255,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246311,461,1,2,53,18,5mbo4f0vps12dr0fcvjn3wyp5,1,38.4,42.5,2025-05-04T13:20:12.009Z,2025-05-04T13:20:14Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702228663,213,6.18,5702228659,141,39.4,5702228661,212,20.1,5702228657,140,57.4,5702228651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246361,462,1,2,53,20,5mbo4f0vps12dr0fcvjn3wyp5,1,57.4,39.4,2025-05-04T13:20:14.136Z,2025-05-04T13:20:15Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5702228891,213,4.56,5702228885,140,55.3,5702228887,141,18.8,5702228889,212,14.2,5702228883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246463,463,1,2,53,22,5mbo4f0vps12dr0fcvjn3wyp5,1,55.1,18.5,2025-05-04T13:20:15.544Z,2025-05-04T13:20:18Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702229429,213,2.86,5702229433,1,,5702229417,56,Back,5702229425,212,32.8,5702229419,140,25.1,5702229421,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246537,464,1,2,53,25,5mbo4f0vps12dr0fcvjn3wyp5,1,25.1,32.1,2025-05-04T13:20:18.457Z,2025-05-04T13:20:21Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5702229815,212,17.1,5702229809,56,Back,5702229817,213,0.87,5702229813,141,51.3,5702229811,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246557,465,1,2,53,28,5mbo4f0vps12dr0fcvjn3wyp5,1,35.6,49.3,2025-05-04T13:20:21.561Z,2025-05-04T13:20:22Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5702229937,212,8.0,5702229939,213,4.86,5702229927,140,36.7,5702229931,141,37.6,5702229919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246703,466,1,2,53,28,5mbo4f0vps12dr0fcvjn3wyp5,1,36.7,37.6,2025-05-04T13:20:22.297Z,2025-05-04T13:20:27Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702230667,141,27.4,5702230669,212,8.7,5702230665,140,31.7,5702230671,213,4.06,5702230663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246747,467,1,2,53,33,5mbo4f0vps12dr0fcvjn3wyp5,1,42.2,29.1,2025-05-04T13:20:27.353Z,2025-05-04T13:20:28Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5702230879,212,17.3,5702230877,141,29.8,5702230883,213,0.03,5702230875,140,58.7,5702230873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246795,468,1,2,53,35,5mbo4f0vps12dr0fcvjn3wyp5,1,58.7,29.8,2025-05-04T13:20:28.520Z,2025-05-04T13:20:30Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702231147,56,Right,5702231155,213,5.14,5702231149,140,65.5,5702231151,141,6.8,5702231153,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246815,469,1,2,53,36,5mbo4f0vps12dr0fcvjn3wyp5,0,64.9,5.3,2025-05-04T13:20:30.072Z,2025-05-04T13:20:31Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702231227,140,67.9,5702231233,213,6.26,5702231229,141,5.2,5702231225,56,Right,5702231297,233,450,5702231295,236,,5702231301,286,,5702231231,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246809,450,74,2,53,36,czkf5t3ai00ghwbga03i5aqxw,1,36.3,96.0,2025-05-04T13:20:30.073Z,2025-05-04T13:20:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702231329,233,469,5702231187,56,Back,5702231191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246823,451,5,2,53,37,czkf5t3ai00ghwbga03i5aqxw,0,33.8,101.6,2025-05-04T13:20:30.602Z,2025-05-04T13:20:34Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702231261,56,Back,5702231459,233,470,5702231265,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246853,470,5,2,53,37,5mbo4f0vps12dr0fcvjn3wyp5,1,66.2,-1.6,2025-05-04T13:20:30.602Z,2025-05-04T14:21:15Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702231413,56,Right,5702231417,347,,5702231433,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247061,471,1,2,53,39,5mbo4f0vps12dr0fcvjn3wyp5,1,67.7,0.0,2025-05-04T13:20:33.032Z,2025-05-04T13:20:39Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702232617,212,27.7,5702232621,213,0.40,5702232611,140,92.0,5702232609,56,Right,5702232607,107,,5702232613,141,14.4,5702232623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810246977,452,83,2,53,43,czkf5t3ai00ghwbga03i5aqxw,0,10.0,82.9,2025-05-04T13:20:37.349Z,2025-05-04T13:20:41Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702232971,399,alxccjq2y6il5yjw108a0axnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247023,453,83,2,53,45,czkf5t3ai00ghwbga03i5aqxw,0,10.0,82.9,2025-05-04T13:20:38.724Z,2025-05-04T13:20:41Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5702232913,399,alxccjq2y6il5yjw108a0axnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247075,472,3,2,53,46,5mbo4f0vps12dr0fcvjn3wyp5,0,93.6,17.0,2025-05-04T13:20:39.817Z,2025-05-04T13:20:44Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702232677,56,Right,5702232681,286,,5702233013,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247117,454,7,2,53,46,czkf5t3ai00ghwbga03i5aqxw,1,6.4,83.0,2025-05-04T13:20:39.818Z,2025-05-04T13:20:44Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702232893,167,,5702232895,56,Back,5702232983,233,472,5702232897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247129,455,6,2,53,47,czkf5t3ai00ghwbga03i5aqxw,0,6.6,82.2,2025-05-04T13:20:40.569Z,2025-05-04T14:19:55Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702233465,233,473,5702233345,56,Back,5702233347,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810247101,473,6,2,53,47,5mbo4f0vps12dr0fcvjn3wyp5,1,93.4,17.8,2025-05-04T13:20:40.569Z,2025-05-04T14:19:55Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702233095,56,Right,5702233099,75,,5702233419,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248075,474,1,2,54,19,5mbo4f0vps12dr0fcvjn3wyp5,1,99.5,0.5,2025-05-04T13:21:12.425Z,2025-05-04T13:21:18Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702238223,141,54.9,5702238207,2,,5702238211,6,,5702238221,140,92.7,5702238219,56,Center,5702238225,212,37.7,5702238217,224,,5702238227,213,1.76,5702238215,155,,5702238229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248091,475,1,2,54,23,5mbo4f0vps12dr0fcvjn3wyp5,0,92.7,54.9,2025-05-04T13:21:16.474Z,2025-05-04T13:21:17Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702238329,212,6.1,5702238327,141,47.3,5702238325,140,95.7,5702238321,3,,5702238331,213,5.26,5702238323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248099,456,12,2,54,23,czkf5t3ai00ghwbga03i5aqxw,1,4.9,47.9,2025-05-04T13:21:16.838Z,2025-05-04T14:19:44Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5702238361,140,10.3,5702238359,56,Back,5702238363,141,25.9,5702238413,15,,5702238367,213,5.07,5702238365,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248139,457,44,2,54,25,czkf5t3ai00ghwbga03i5aqxw,1,9.1,32.6,2025-05-04T13:21:18.408Z,2025-05-04T13:23:37Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702238589,56,Back,5702248033,233,476,5702238591,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248131,476,44,2,54,25,5mbo4f0vps12dr0fcvjn3wyp5,0,90.9,67.4,2025-05-04T13:21:18.409Z,2025-05-04T13:23:39Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702248049,233,457,5702238533,56,Center,5702238537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248303,458,12,2,54,26,czkf5t3ai00ghwbga03i5aqxw,1,13.1,32.5,2025-05-04T13:21:19.565Z,2025-05-04T14:32:33Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5702239467,141,33.7,5702239469,212,11.9,5702239465,140,24.4,5702239471,213,0.07,5702239463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248275,477,61,2,54,30,5mbo4f0vps12dr0fcvjn3wyp5,1,67.2,68.4,2025-05-04T13:21:23.903Z,2025-05-04T13:21:24Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702239339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248315,459,12,2,54,31,czkf5t3ai00ghwbga03i5aqxw,1,21.7,34.2,2025-05-04T13:21:24.676Z,2025-05-04T13:21:28Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702239545,212,17.6,5702239549,213,6.20,5702239541,140,38.4,5702239543,141,32.1,5702239649,15,,5702239539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248325,478,1,2,54,31,5mbo4f0vps12dr0fcvjn3wyp5,0,67.1,60.9,2025-05-04T13:21:25.128Z,2025-05-04T13:21:25Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5702239623,213,0.55,5702239613,56,Center,5702239619,141,69.1,5702239615,140,75.8,5702239611,3,,5702239621,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248423,479,1,2,54,34,5mbo4f0vps12dr0fcvjn3wyp5,0,53.1,69.7,2025-05-04T13:21:28.137Z,2025-05-04T13:21:29Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702240029,141,67.9,5702240033,212,22.3,5702240025,140,74.3,5702240021,56,Center,5702240037,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248537,460,1,2,54,35,czkf5t3ai00ghwbga03i5aqxw,1,27.0,30.0,2025-05-04T13:21:28.724Z,2025-05-04T13:21:32Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702240585,1,,5702240573,157,,5702240581,212,39.3,5702240583,213,5.89,5702240575,56,Right,5702240577,140,61.5,5702240579,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248675,462,3,2,54,43,czkf5t3ai00ghwbga03i5aqxw,0,84.6,23.0,2025-05-04T13:21:36.916Z,2025-05-04T13:21:37Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5702241227,56,Center,5702241299,211,,5702241231,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810249879,481,4,2,54,47,5mbo4f0vps12dr0fcvjn3wyp5,1,8.0,65.4,2025-05-04T13:21:40.516Z,2025-05-04T13:22:26Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5702248231,233,463,5702247719,265,,5702247715,152,,5702247707,13,,5702247723,285,,5702247713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248761,463,4,2,54,47,czkf5t3ai00ghwbga03i5aqxw,0,92.0,34.6,2025-05-04T13:21:40.517Z,2025-05-04T14:21:26Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5702241825,56,Center,5702241827,152,,5702248247,233,481,5702241833,286,,5702241823,13,,5702242549,55,464,5702241831,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810248813,464,17,2,54,48,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-04T13:21:42.277Z,2025-05-04T13:21:46Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5702242513,55,463,5702242511,13,243,5702242507,392,,5702242505,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250275,482,1,2,55,39,5mbo4f0vps12dr0fcvjn3wyp5,1,10.3,59.3,2025-05-04T13:22:33.144Z,2025-05-04T13:22:34Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5702249593,213,5.81,5702249577,5,,5702249585,56,Back,5702249589,141,45.7,5702249587,140,27.4,5702249629,189,,5702249581,152,,5702249591,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250367,483,1,2,55,42,5mbo4f0vps12dr0fcvjn3wyp5,1,29.3,41.8,2025-05-04T13:22:36.121Z,2025-05-04T13:22:37Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702250073,212,18.3,5702250071,141,15.9,5702250069,140,24.5,5702250067,56,Back,5702250075,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250419,484,1,2,55,43,5mbo4f0vps12dr0fcvjn3wyp5,1,24.5,15.9,2025-05-04T13:22:37.049Z,2025-05-04T13:22:39Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702250335,140,7.4,5702250341,212,22.5,5702250337,141,35.8,5702250333,56,Back,5702250345,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250523,485,1,2,55,45,5mbo4f0vps12dr0fcvjn3wyp5,1,7.4,35.8,2025-05-04T13:22:38.889Z,2025-05-04T13:22:41Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5702250737,141,11.6,5702250741,212,16.9,5702250735,140,11.0,5702250733,56,Back,5702250745,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
