id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2803074565,625,10,2,77,19,1939bnru25svvgv15k2c7tw2y,1,0.2,50.3,2025-04-19T14:36:31.811Z,2025-04-19T14:45:43Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662797059,233,701,5662793925,182,,5662793929,56,Back,5662793915,9,,5662796869,177,,5662793923,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075221,629,1,2,77,47,1939bnru25svvgv15k2c7tw2y,1,6.2,53.3,2025-04-19T14:36:59.671Z,2025-04-19T14:37:03Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662797231,56,Center,5662797729,1,,5662797227,199,,5662797239,141,73.2,5662797243,212,73.1,5662797235,140,74.6,5662797245,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075303,702,43,2,77,51,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-19T14:37:03.334Z,2025-04-19T14:38:16Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662808965,144,8,5662797657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075329,630,61,2,77,51,1939bnru25svvgv15k2c7tw2y,1,74.6,73.2,2025-04-19T14:37:03.783Z,2025-04-19T14:38:44Z,eyn7izezzer5izneismz7dm8l,P. Frick,,5662797793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075525,703,83,2,77,56,46yo78zak2j7kaxc5ak1fnm60,0,14.2,12.0,2025-04-19T14:37:08.574Z,2025-04-19T14:38:50Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662805113,399,5kgu7z697mnyizf6pbaf5j5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075505,631,61,2,77,57,1939bnru25svvgv15k2c7tw2y,0,87.6,89.6,2025-04-19T14:37:09.624Z,2025-04-19T14:38:49Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,5662798695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075539,632,5,2,77,58,1939bnru25svvgv15k2c7tw2y,0,101.0,71.4,2025-04-19T14:37:10.007Z,2025-04-19T15:01:59Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,5662798827,56,Center,5662799097,233,704,5662798831,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075565,704,5,2,77,58,46yo78zak2j7kaxc5ak1fnm60,1,-1.0,28.6,2025-04-19T14:37:10.007Z,2025-04-19T14:38:54Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662798947,56,Back,5662798949,346,,5662799029,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075693,705,1,2,78,1,46yo78zak2j7kaxc5ak1fnm60,1,4.1,44.9,2025-04-19T14:37:13.438Z,2025-04-19T14:37:17Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5662799687,237,,5662799673,141,79.1,5662799669,140,21.2,5662799665,56,Back,5662799681,213,0.91,5662799661,124,,5662799677,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075741,706,1,2,78,2,46yo78zak2j7kaxc5ak1fnm60,1,21.2,79.1,2025-04-19T14:37:14.407Z,2025-04-19T14:37:19Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662799923,141,93.6,5662799919,56,Back,5662799925,212,14.7,5662799921,140,31.6,5662799927,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075833,707,1,2,78,7,46yo78zak2j7kaxc5ak1fnm60,1,34.6,93.3,2025-04-19T14:37:19.079Z,2025-04-19T14:37:22Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662800459,213,4.33,5662800455,141,74.5,5662800451,56,Back,5662800457,212,13.8,5662800453,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803075939,708,1,2,78,10,46yo78zak2j7kaxc5ak1fnm60,1,29.9,74.7,2025-04-19T14:37:22.599Z,2025-04-19T14:37:25Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662800965,56,Back,5662801011,212,18.6,5662801007,140,37.3,5662801013,213,5.14,5662801009,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076035,709,1,2,78,13,46yo78zak2j7kaxc5ak1fnm60,1,36.7,48.2,2025-04-19T14:37:25.319Z,2025-04-19T14:37:28Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662801547,141,38.3,5662801551,212,10.1,5662801555,213,3.87,5662801539,56,Back,5662801543,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076097,710,1,2,78,16,46yo78zak2j7kaxc5ak1fnm60,1,29.7,40.7,2025-04-19T14:37:28.551Z,2025-04-19T14:37:30Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662801911,212,14.2,5662801907,140,28.3,5662801909,141,61.5,5662801905,56,Back,5662801913,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076133,711,1,2,78,18,46yo78zak2j7kaxc5ak1fnm60,1,27.2,57.9,2025-04-19T14:37:30.575Z,2025-04-19T14:37:31Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,5662802135,213,1.19,5662802127,56,Back,5662802133,212,20.4,5662802129,140,34.5,5662802131,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076193,712,1,2,78,19,46yo78zak2j7kaxc5ak1fnm60,1,33.4,84.4,2025-04-19T14:37:31.671Z,2025-04-19T14:37:34Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662802461,212,15.4,5662802457,141,95.6,5662802465,213,0.52,5662802453,140,46.1,5662802447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076219,713,1,2,78,22,46yo78zak2j7kaxc5ak1fnm60,1,46.6,95.1,2025-04-19T14:37:34.231Z,2025-04-19T14:37:35Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662802641,213,4.14,5662802633,56,Back,5662802637,141,69.7,5662802639,212,20.5,5662802635,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076301,714,1,2,78,23,46yo78zak2j7kaxc5ak1fnm60,1,36.8,67.0,2025-04-19T14:37:35.430Z,2025-04-19T14:37:38Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662803107,141,14.0,5662803111,213,4.51,5662803099,56,Back,5662803105,140,29.6,5662803109,212,36.8,5662803113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076331,715,1,2,78,26,46yo78zak2j7kaxc5ak1fnm60,0,31.3,11.9,2025-04-19T14:37:38.343Z,2025-04-19T14:37:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662803289,140,53.4,5662803291,141,10.9,5662803293,212,23.2,5662803287,56,Right,5662803295,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076421,634,1,2,78,27,1939bnru25svvgv15k2c7tw2y,1,43.4,91.5,2025-04-19T14:37:39.671Z,2025-04-19T14:37:42Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662803723,56,Back,5662803725,140,43.4,5662803731,212,12.2,5662803735,213,4.71,5662803727,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076487,635,3,2,78,29,1939bnru25svvgv15k2c7tw2y,1,41.7,79.5,2025-04-19T14:37:40.983Z,2025-04-19T14:45:43Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662804037,56,Back,5662804293,233,716,5662804043,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076387,716,45,2,78,29,46yo78zak2j7kaxc5ak1fnm60,0,58.3,20.5,2025-04-19T14:37:40.983Z,2025-04-19T14:45:44Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662803553,56,Right,5662804413,233,635,5662803555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076509,636,4,2,78,32,1939bnru25svvgv15k2c7tw2y,1,36.2,87.1,2025-04-19T14:37:44.552Z,2025-04-19T14:45:40Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662804467,233,717,5662804125,152,,5662804129,286,,5662804117,13,,5662804121,56,Back,5662804127,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076537,717,4,2,78,32,46yo78zak2j7kaxc5ak1fnm60,0,63.8,12.9,2025-04-19T14:37:44.553Z,2025-04-19T14:45:40Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662804393,285,,5662804495,233,636,5662804385,152,,5662804389,265,,5662804377,13,,5662804383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803076705,718,43,2,78,38,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-19T14:37:49.960Z,2025-04-19T14:37:53Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662805055,212,0,5662805051,140,65.4,5662805057,213,0.00,5662805053,141,13.8,5662805317,144,1,5662805049,56,Right,5662805047,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077403,637,1,2,79,0,1939bnru25svvgv15k2c7tw2y,1,30.0,91.7,2025-04-19T14:38:12.648Z,2025-04-19T14:38:14Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662808563,152,,5662808573,213,4.63,5662808643,189,,5662808565,56,Back,5662808569,141,38.8,5662808575,1,,5662808567,140,27.1,5662808561,5,,5662808571,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077495,638,1,2,79,3,1939bnru25svvgv15k2c7tw2y,1,28.7,36.9,2025-04-19T14:38:15.383Z,2025-04-19T14:39:12Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,5662809047,140,37.6,5662809051,212,19.9,5662809053,213,5.20,5662809049,141,11.0,5662809045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077599,639,1,2,79,6,1939bnru25svvgv15k2c7tw2y,1,37.6,11.0,2025-04-19T14:38:18.631Z,2025-04-19T14:38:20Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662809527,212,33.4,5662809519,140,14.8,5662809529,213,2.37,5662809525,141,45.2,5662809517,56,Back,5662809531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077677,640,1,2,79,8,1939bnru25svvgv15k2c7tw2y,1,15.4,47.8,2025-04-19T14:38:20.503Z,2025-04-19T14:38:22Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662809893,140,23.8,5662809899,213,1.13,5662809895,141,75.0,5662809891,56,Back,5662809897,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077773,641,1,2,79,10,1939bnru25svvgv15k2c7tw2y,1,24.0,76.3,2025-04-19T14:38:22.696Z,2025-04-19T14:38:26Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662810493,140,29.4,5662810495,141,93.9,5662810499,213,1.13,5662810497,212,13.2,5662810491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077961,642,1,2,79,13,1939bnru25svvgv15k2c7tw2y,1,29.4,93.9,2025-04-19T14:38:25.897Z,2025-04-19T14:38:32Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662811485,157,,5662811489,140,71.1,5662811487,56,Left,5662811493,212,44.3,5662811497,1,,5662811491,141,84.4,5662811495,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803079599,649,61,2,79,19,1939bnru25svvgv15k2c7tw2y,0,64.0,79.3,2025-04-19T14:38:31.799Z,2025-04-19T14:39:43Z,eyn7izezzer5izneismz7dm8l,P. Frick,,5662821793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078007,719,4,2,79,20,46yo78zak2j7kaxc5ak1fnm60,1,31.2,13.6,2025-04-19T14:38:32.422Z,2025-04-19T14:45:40Z,,,,5662816519,10,,5662816555,233,643,5662816561,285,,5662816521,152,,5662811697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803077971,643,4,2,79,20,1939bnru25svvgv15k2c7tw2y,0,68.8,86.4,2025-04-19T14:38:32.423Z,2025-04-19T14:45:40Z,eyn7izezzer5izneismz7dm8l,P. Frick,,5662812101,152,,5662816635,233,719,5662812103,286,,5662812097,10,,5662812099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078017,720,43,2,79,22,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-19T14:38:34.674Z,2025-04-19T14:38:40Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662811765,56,Back,5662811767,347,0,5662812551,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078225,721,1,2,79,29,46yo78zak2j7kaxc5ak1fnm60,1,30.6,18.8,2025-04-19T14:38:41.231Z,2025-04-19T14:39:10Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,5662816993,5,,5662812897,56,Back,5662812905,213,1.54,5662812901,141,50.1,5662812899,140,31.2,5662812903,212,21.3,5662816995,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078373,722,1,2,79,30,46yo78zak2j7kaxc5ak1fnm60,1,31.2,50.1,2025-04-19T14:38:41.928Z,2025-04-19T14:38:47Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662813651,56,Center,5662813657,212,30.4,5662813655,141,24.7,5662813659,213,5.68,5662813653,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078453,723,1,2,79,35,46yo78zak2j7kaxc5ak1fnm60,1,74.0,33.0,2025-04-19T14:38:47.287Z,2025-04-19T14:38:59Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,1.0,5662815393,210,15,5662814063,212,4.9,5662814059,140,74.6,5662814061,141,40.1,5662814065,213,1.44,5662814057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803078471,724,15,2,79,37,46yo78zak2j7kaxc5ak1fnm60,1,79.3,48.1,2025-04-19T14:38:49.135Z,2025-04-19T14:40:22Z,bldfwo1qulwwguw05wrv0setw,M. Lundgren,,5662815507,147,49.1,5662815565,233,644,5662814465,20,,5662814161,56,Center,5662815501,103,23.4,5662815505,146,97.8,5662815485,77,,5662815489,29,,5662815503,215,,5662814159,18,5662815495,55,723,5662815499,102,5662814153,22,,5662815493,133,,,,,,,52.3,,,,,,,,,,,
2803078481,644,10,2,79,37,1939bnru25svvgv15k2c7tw2y,1,2.5,50.0,2025-04-19T14:38:49.235Z,2025-04-19T14:40:20Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662826949,179,,5662814201,56,Back,5662814199,182,,5662815597,233,724,5662814195,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803079285,647,1,2,80,5,1939bnru25svvgv15k2c7tw2y,0,9.0,51.6,2025-04-19T14:39:17.575Z,2025-04-19T14:39:28Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662818383,56,Left,5662818391,213,0.30,5662819483,189,,5662818381,199,,5662818387,141,85.4,5662818817,1,,5662818389,212,79.0,5662818385,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803079335,725,12,2,80,9,46yo78zak2j7kaxc5ak1fnm60,1,19.9,3.5,2025-04-19T14:39:21.208Z,2025-04-19T14:39:22Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,5662818723,213,5.58,5662818787,167,,5662818717,140,22.9,5662818715,56,Back,5662818719,141,0.0,5662818721,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803079409,648,5,2,80,9,1939bnru25svvgv15k2c7tw2y,1,78.4,101.0,2025-04-19T14:39:21.447Z,2025-04-19T15:01:59Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662819061,56,Left,5662819095,233,726,5662819063,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803079347,726,5,2,80,9,46yo78zak2j7kaxc5ak1fnm60,0,21.6,-1.0,2025-04-19T14:39:21.447Z,2025-04-19T14:39:28Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,5662818761,347,,5662818757,56,Back,5662819189,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080187,650,1,2,80,37,1939bnru25svvgv15k2c7tw2y,0,79.7,100.0,2025-04-19T14:39:49.384Z,2025-04-19T14:39:55Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662823133,1,,5662823123,56,Center,5662823127,141,66.4,5662823121,107,,5662823125,140,91.2,5662823129,212,27.1,5662823131,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080167,727,44,2,80,41,46yo78zak2j7kaxc5ak1fnm60,1,8.2,31.2,2025-04-19T14:39:53.120Z,2025-04-19T14:45:46Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662823621,233,651,5662823039,56,Back,5662823041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080209,651,44,2,80,41,1939bnru25svvgv15k2c7tw2y,0,91.8,68.8,2025-04-19T14:39:53.121Z,2025-04-19T14:45:46Z,eyn7izezzer5izneismz7dm8l,P. Frick,,5662823673,233,727,5662823253,56,Center,5662823255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080215,728,12,2,80,41,46yo78zak2j7kaxc5ak1fnm60,1,7.4,27.4,2025-04-19T14:39:53.312Z,2025-04-19T14:39:56Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662823411,15,,5662823277,141,8.6,5662823273,56,Back,5662823281,213,4.98,5662823275,140,10.8,5662823279,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080283,652,1,2,80,44,1939bnru25svvgv15k2c7tw2y,0,91.8,92.0,2025-04-19T14:39:56.168Z,2025-04-19T14:39:57Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662823633,56,Center,5662823643,212,25.2,5662823639,141,58.2,5662823635,140,100.0,5662823631,155,,5662823651,213,5.13,5662823629,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080763,653,5,2,80,44,1939bnru25svvgv15k2c7tw2y,0,101.3,58.6,2025-04-19T14:39:56.706Z,2025-04-19T15:02:00Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662826167,346,,5662826521,233,729,5662826163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080271,729,5,2,80,44,46yo78zak2j7kaxc5ak1fnm60,1,-1.3,41.4,2025-04-19T14:39:56.706Z,2025-04-19T15:02:00Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662823573,346,,5662826499,233,653,5662823571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080467,730,1,2,80,47,46yo78zak2j7kaxc5ak1fnm60,1,2.1,43.6,2025-04-19T14:39:59.440Z,2025-04-19T14:40:04Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5662824701,237,,5662824695,212,30.1,5662824691,140,21.8,5662824697,213,0.81,5662824693,141,75.7,5662824687,124,,5662824753,189,,5662824689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080561,731,1,2,80,53,46yo78zak2j7kaxc5ak1fnm60,1,27.8,97.5,2025-04-19T14:40:05.528Z,2025-04-19T14:40:07Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662825127,141,84.1,5662825125,140,20.4,5662825129,212,12.0,5662825123,56,Back,5662825131,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080657,732,1,2,80,55,46yo78zak2j7kaxc5ak1fnm60,1,22.6,76.0,2025-04-19T14:40:07.231Z,2025-04-19T14:40:10Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662825645,213,4.71,5662825641,141,29.7,5662825643,212,31.5,5662825639,140,22.6,5662825637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080767,733,1,2,80,58,46yo78zak2j7kaxc5ak1fnm60,1,22.4,28.2,2025-04-19T14:40:10.824Z,2025-04-19T14:40:15Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662826211,213,0.16,5662826207,141,30.9,5662826209,212,11.7,5662826205,140,33.4,5662826203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080777,734,4,2,81,2,46yo78zak2j7kaxc5ak1fnm60,1,34.3,27.6,2025-04-19T14:40:14.437Z,2025-04-19T14:40:21Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662826619,265,,5662826615,56,Back,5662826617,152,,5662826661,286,,5662826613,13,,5662826657,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080769,654,4,2,81,2,1939bnru25svvgv15k2c7tw2y,0,65.7,72.4,2025-04-19T14:40:14.438Z,2025-04-19T14:40:21Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662826437,285,,5662826431,152,,5662826427,56,Center,5662826435,265,,5662826723,233,734,5662826423,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080925,735,1,2,81,5,46yo78zak2j7kaxc5ak1fnm60,1,36.9,23.6,2025-04-19T14:40:17.632Z,2025-04-19T14:40:21Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5662827123,212,8.8,5662827117,140,34.0,5662827119,141,35.8,5662827107,5,,5662827113,56,Back,5662827109,152,,5662827127,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080931,736,1,2,81,7,46yo78zak2j7kaxc5ak1fnm60,1,31.9,35.5,2025-04-19T14:40:19.368Z,2025-04-19T14:40:22Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662827167,140,37.8,5662827171,212,8.9,5662827165,56,Back,5662827169,141,44.8,5662827173,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803080941,737,1,2,81,8,46yo78zak2j7kaxc5ak1fnm60,1,37.8,44.8,2025-04-19T14:40:20.352Z,2025-04-19T14:40:22Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662827245,156,,5662827203,56,Back,5662827211,213,3.73,5662827205,140,31.7,5662827209,212,7.7,5662827207,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081227,738,1,2,81,11,46yo78zak2j7kaxc5ak1fnm60,1,36.6,63.6,2025-04-19T14:40:23.609Z,2025-04-19T14:40:33Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662828743,56,Back,5662828755,213,1.30,5662828753,212,17.2,5662828751,141,88.0,5662828747,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081255,739,1,2,81,20,46yo78zak2j7kaxc5ak1fnm60,1,46.2,71.7,2025-04-19T14:40:32.873Z,2025-04-19T14:40:34Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662828919,212,21.5,5662828915,140,66.4,5662828921,213,6.11,5662828913,56,Center,5662828917,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081265,740,1,2,81,22,46yo78zak2j7kaxc5ak1fnm60,0,67.0,64.8,2025-04-19T14:40:34.296Z,2025-04-19T14:59:32Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662828965,140,71.7,5662828969,212,4.9,5662828971,213,0.00,5662828961,56,Center,5662828967,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081281,655,8,2,81,23,1939bnru25svvgv15k2c7tw2y,1,33.3,33.1,2025-04-19T14:40:35.369Z,2025-04-19T14:41:35Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,5662829059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081373,657,1,2,81,26,1939bnru25svvgv15k2c7tw2y,1,34.4,27.4,2025-04-19T14:40:38.296Z,2025-04-19T14:40:39Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662829633,141,38.9,5662829629,56,Back,5662829637,213,0.96,5662829631,140,39.6,5662829635,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803081467,658,1,2,81,27,1939bnru25svvgv15k2c7tw2y,1,39.6,38.9,2025-04-19T14:40:39.095Z,2025-04-19T14:40:43Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662830113,140,72.3,5662830121,212,39.7,5662830109,56,Right,5662830125,1,,5662830123,213,5.76,5662830117,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
