id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2805204411,207,1,1,20,45,2nnlsjfbcea40t4jeclcbw9lk,1,41.3,7.3,2025-04-23T17:21:22.098Z,2025-04-23T17:21:23Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674470781,56,Back,5674470785,140,35.1,5674470791,212,26.2,5674470793,213,1.82,5674470789,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204437,208,1,1,20,47,2nnlsjfbcea40t4jeclcbw9lk,1,34.3,46.9,2025-04-23T17:21:23.762Z,2025-04-23T17:21:26Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674470945,213,4.01,5674470937,56,Back,5674470939,140,26.2,5674470943,212,13.1,5674470941,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204459,209,1,1,20,49,2nnlsjfbcea40t4jeclcbw9lk,1,25.6,31.8,2025-04-23T17:21:26.354Z,2025-04-23T17:21:27Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674471057,140,27.4,5674471059,141,16.1,5674471061,212,10.8,5674471063,213,4.89,5674471055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204483,210,1,1,20,50,2nnlsjfbcea40t4jeclcbw9lk,1,27.6,16.1,2025-04-23T17:21:27.554Z,2025-04-23T17:21:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674471217,212,13.0,5674471215,141,25.3,5674471213,140,38.4,5674471211,56,Back,5674471219,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204503,211,1,1,20,52,2nnlsjfbcea40t4jeclcbw9lk,0,38.4,25.3,2025-04-23T17:21:29.474Z,2025-04-23T17:21:31Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674471353,141,11.4,5674471351,140,45.3,5674471355,212,11.9,5674471347,56,Back,5674471357,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204541,210,1,1,20,56,93ohqui2qgqm8408viwmm1ken,0,53.1,91.5,2025-04-23T17:21:33.514Z,2025-04-23T17:21:35Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674471543,213,5.92,5674471541,212,47.7,5674471539,141,66.4,5674471545,1,,5674471533,56,Center,5674471531,157,,5674471535,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204561,212,52,1,20,59,2nnlsjfbcea40t4jeclcbw9lk,1,7.7,32.5,2025-04-23T17:21:36.259Z,2025-04-25T13:49:18Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5677387465,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204685,213,1,1,21,4,2nnlsjfbcea40t4jeclcbw9lk,1,9.2,51.5,2025-04-23T17:21:41.651Z,2025-04-23T17:21:47Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674472329,213,0.77,5674472325,141,62.9,5674472323,140,16.8,5674472319,123,,5674472321,56,Back,5674472327,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204693,214,1,1,21,10,2nnlsjfbcea40t4jeclcbw9lk,1,20.1,62.6,2025-04-23T17:21:46.898Z,2025-04-23T17:21:48Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674472379,213,5.60,5674472371,56,Back,5674472373,140,31.2,5674472375,141,48.7,5674472369,155,,5674472377,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204695,215,61,1,21,11,2nnlsjfbcea40t4jeclcbw9lk,1,31.5,48.8,2025-04-23T17:21:48.169Z,2025-04-23T17:21:48Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674472387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204755,212,3,1,21,15,93ohqui2qgqm8408viwmm1ken,1,65.3,60.4,2025-04-23T17:21:52.154Z,2025-04-25T13:50:07Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674472717,233,216,5677388907,465,,5674472689,56,Center,5674472691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204747,216,45,1,21,15,2nnlsjfbcea40t4jeclcbw9lk,0,34.7,39.6,2025-04-23T17:21:52.154Z,2025-04-23T18:00:51Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674472727,233,212,5674472635,285,,5674472631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204771,213,1,1,21,16,93ohqui2qgqm8408viwmm1ken,0,66.0,69.3,2025-04-23T17:21:52.907Z,2025-04-23T17:21:54Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674472785,212,17.1,5674472781,140,82.2,5674472783,141,71.8,5674472777,56,Center,5674472787,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204811,218,1,1,21,18,2nnlsjfbcea40t4jeclcbw9lk,1,15.8,28.0,2025-04-23T17:21:55.586Z,2025-04-23T17:21:57Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674472989,141,41.2,5674472987,140,4.7,5674472991,212,14.7,5674472993,213,2.49,5674472985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204845,219,1,1,21,20,2nnlsjfbcea40t4jeclcbw9lk,0,4.7,41.2,2025-04-23T17:21:56.962Z,2025-04-23T17:22:01Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674473187,212,71.2,5674473189,213,6.24,5674473179,157,,5674473191,1,,5674473185,141,37.1,5674473183,140,72.5,5674473181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204861,214,12,1,21,25,93ohqui2qgqm8408viwmm1ken,1,32.6,63.9,2025-04-23T17:22:01.819Z,2025-04-23T17:22:02Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674473257,212,13.7,5674473259,213,1.19,5674473283,15,,5674473251,56,Back,5674473253,140,37.4,5674473255,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204921,220,1,1,21,30,2nnlsjfbcea40t4jeclcbw9lk,1,69.7,25.6,2025-04-23T17:22:07.058Z,2025-04-23T17:22:07Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674473623,213,3.53,5674473617,140,61.3,5674473621,212,9.5,5674473619,141,20.3,5674473615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204919,215,43,1,21,30,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T17:22:07.322Z,2025-04-25T13:51:58Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674473681,399,cyfvxg9z9aqfsoydhz7sr3qxg,5677391411,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204935,221,1,1,21,30,2nnlsjfbcea40t4jeclcbw9lk,1,61.3,20.3,2025-04-23T17:22:07.570Z,2025-04-23T17:22:09Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674473677,213,5.95,5674473675,212,17.2,5674473669,56,Right,5674473671,140,76.8,5674473673,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204961,222,3,1,21,34,2nnlsjfbcea40t4jeclcbw9lk,0,74.0,17.2,2025-04-23T17:22:11.666Z,2025-04-25T13:52:12Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5677391745,464,,5674473823,286,,5674473821,56,Right,5674473875,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805204965,216,7,1,21,34,93ohqui2qgqm8408viwmm1ken,0,26.0,82.8,2025-04-23T17:22:11.667Z,2025-04-25T13:52:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674473849,285,,5677392229,178,,5674473847,56,Back,5674473855,233,222,5677392227,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805232675,512,61,1,21,35,2nnlsjfbcea40t4jeclcbw9lk,1,65.5,39.9,2025-04-23T17:22:11.962Z,2025-04-23T18:08:05Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674632241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205051,218,1,1,21,40,93ohqui2qgqm8408viwmm1ken,1,30.9,47.8,2025-04-23T17:22:17.467Z,2025-04-23T18:07:34Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5674474263,212,22.8,5674474261,141,37.3,5674474265,213,3.46,5674474259,140,10.3,5674474257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205073,219,1,1,21,42,93ohqui2qgqm8408viwmm1ken,1,8.4,39.2,2025-04-23T17:22:19.211Z,2025-04-23T17:22:22Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674474425,141,47.3,5674474423,140,23.9,5674474421,56,Back,5674474427,212,17.2,5674474429,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205099,220,1,1,21,45,93ohqui2qgqm8408viwmm1ken,1,22.1,40.1,2025-04-23T17:22:22.571Z,2025-04-23T17:22:26Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674474625,213,4.99,5674474623,212,21.6,5674474617,56,Back,5674474621,141,9.5,5674474619,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205123,221,1,1,21,49,93ohqui2qgqm8408viwmm1ken,1,28.6,9.2,2025-04-23T17:22:26.458Z,2025-04-23T17:22:28Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5674474737,140,8.3,5674474743,213,2.89,5674474741,212,22.0,5674474739,141,17.1,5674474735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205131,222,1,1,21,52,93ohqui2qgqm8408viwmm1ken,0,7.8,14.9,2025-04-23T17:22:28.699Z,2025-04-23T17:22:30Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674474791,213,5.60,5674474789,212,17.0,5674474787,141,0.0,5674474783,56,Back,5674474785,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205135,223,5,1,21,53,93ohqui2qgqm8408viwmm1ken,0,22.2,-0.8,2025-04-23T17:22:30.118Z,2025-04-23T17:22:33Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674474797,347,,5674474927,233,223,5674474795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205151,223,5,1,21,53,2nnlsjfbcea40t4jeclcbw9lk,1,77.8,100.8,2025-04-23T17:22:30.118Z,2025-04-23T17:23:49Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674474879,233,223,5674474851,56,Left,5674474853,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205285,224,1,1,22,2,2nnlsjfbcea40t4jeclcbw9lk,1,74.8,100.0,2025-04-23T17:22:39.554Z,2025-04-23T17:22:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674475577,141,90.5,5674475589,1,,5674475565,107,,5674475585,213,5.96,5674475569,56,Left,5674475581,212,24.7,5674475573,140,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205309,225,1,1,22,5,2nnlsjfbcea40t4jeclcbw9lk,1,97.1,90.5,2025-04-23T17:22:41.778Z,2025-04-23T17:22:43Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674475701,212,9.3,5674475697,140,88.3,5674475699,141,92.0,5674475703,213,3.03,5674475695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205347,226,1,1,22,6,2nnlsjfbcea40t4jeclcbw9lk,1,89.9,91.4,2025-04-23T17:22:43.570Z,2025-04-23T17:22:46Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674475929,56,Center,5674475933,141,72.7,5674475931,140,86.1,5674475935,212,13.3,5674475937,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205355,227,1,1,22,9,2nnlsjfbcea40t4jeclcbw9lk,1,89.2,82.3,2025-04-23T17:22:46.338Z,2025-04-23T17:22:47Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674475997,213,1.09,5674475991,140,94.3,5674475993,141,97.5,5674475995,212,11.6,5674475989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205365,228,1,1,22,11,2nnlsjfbcea40t4jeclcbw9lk,1,93.9,95.3,2025-04-23T17:22:47.699Z,2025-04-23T17:22:49Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674476085,141,80.0,5674476083,140,80.7,5674476089,213,3.79,5674476079,56,Left,5674476087,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205373,229,1,1,22,12,2nnlsjfbcea40t4jeclcbw9lk,1,77.1,77.3,2025-04-23T17:22:48.994Z,2025-04-23T17:22:50Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674476177,141,92.4,5674476181,213,0.84,5674476173,56,Left,5674476175,140,85.8,5674476179,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205393,230,1,1,22,13,2nnlsjfbcea40t4jeclcbw9lk,1,85.8,92.4,2025-04-23T17:22:50.498Z,2025-04-23T17:22:52Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674476285,213,3.68,5674476281,141,78.7,5674476283,212,18.0,5674476279,140,71.1,5674476277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205413,231,1,1,22,15,2nnlsjfbcea40t4jeclcbw9lk,1,71.1,78.4,2025-04-23T17:22:52.386Z,2025-04-23T17:22:54Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674476445,212,21.1,5674476439,56,Left,5674476441,140,89.2,5674476443,141,92.0,5674476447,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205447,232,1,1,22,17,2nnlsjfbcea40t4jeclcbw9lk,1,87.7,95.0,2025-04-23T17:22:54.578Z,2025-04-23T17:22:57Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674476643,212,16.9,5674476641,141,76.1,5674476637,56,Center,5674476645,213,5.42,5674476639,140,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205465,233,1,1,22,21,2nnlsjfbcea40t4jeclcbw9lk,0,97.0,78.3,2025-04-23T17:22:57.794Z,2025-04-25T13:54:06Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674476737,140,94.0,5677393435,224,,5674476739,141,0.0,5674476741,212,54.7,5674477309,1,,5674476743,213,4.65,5674476735,56,Right,5674476731,2,,5674476733,155,,5677393437,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205501,224,43,1,22,24,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T17:23:00.783Z,2025-04-23T17:23:04Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674476897,56,Back,5674477079,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205543,225,5,1,22,28,93ohqui2qgqm8408viwmm1ken,1,7.6,101.4,2025-04-23T17:23:05.315Z,2025-04-23T17:23:49Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674477145,56,Back,5674477177,233,234,5674477147,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205537,234,5,1,22,28,2nnlsjfbcea40t4jeclcbw9lk,0,92.4,-1.4,2025-04-23T17:23:05.315Z,2025-04-23T17:23:09Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674477185,233,225,5674477099,347,,5674477097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205793,226,1,1,22,52,93ohqui2qgqm8408viwmm1ken,1,12.3,100.0,2025-04-23T17:23:28.922Z,2025-04-23T17:23:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674478603,140,26.7,5674478601,56,Back,5674478605,141,91.4,5674478599,107,,5674478609,213,5.84,5674478607,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205801,227,1,1,22,55,93ohqui2qgqm8408viwmm1ken,0,31.5,96.1,2025-04-23T17:23:32.266Z,2025-04-25T13:54:55Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674478667,1,,5674478659,140,43.9,5674478657,56,Back,5674478665,213,5.52,5674478663,212,18.0,5674478655,157,,5674478661,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205831,235,1,1,22,58,2nnlsjfbcea40t4jeclcbw9lk,0,57.1,26.2,2025-04-23T17:23:35.379Z,2025-04-23T17:23:38Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674478879,212,21.9,5674478885,1,,5674478875,140,77.3,5674478873,56,Right,5674478881,213,6.03,5674478871,157,,5674478877,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205849,228,44,1,23,1,93ohqui2qgqm8408viwmm1ken,1,25.4,82.4,2025-04-23T17:23:37.841Z,2025-04-23T17:23:42Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674478995,56,Back,5674479007,233,236,5674478997,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205839,236,44,1,23,1,2nnlsjfbcea40t4jeclcbw9lk,0,74.6,17.6,2025-04-23T17:23:37.842Z,2025-04-23T17:23:41Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674478937,286,,5674478935,56,Right,5674479051,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205875,229,1,1,23,1,93ohqui2qgqm8408viwmm1ken,0,29.2,83.3,2025-04-23T17:23:37.922Z,2025-04-23T18:01:32Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5674479201,213,0.63,5674479187,56,Back,5674479197,212,12.2,5674479193,141,93.9,5674479189,140,38.6,5674479185,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205867,238,1,1,23,3,2nnlsjfbcea40t4jeclcbw9lk,1,70.8,17.3,2025-04-23T17:23:40.210Z,2025-04-23T17:23:41Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5674479123,56,Center,5674479133,213,2.51,5674479125,140,63.0,5674479127,141,26.2,5674479129,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205887,239,1,1,23,4,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,23.9,2025-04-23T17:23:41.346Z,2025-04-23T17:23:43Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674479273,213,3.67,5674479271,212,8.3,5674479267,140,56.9,5674479269,141,17.7,5674479265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205915,240,1,1,23,6,2nnlsjfbcea40t4jeclcbw9lk,1,56.9,17.7,2025-04-23T17:23:43.363Z,2025-04-23T17:23:47Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674479441,213,2.40,5674479437,141,35.4,5674479439,212,17.8,5674479433,56,Back,5674479435,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205935,241,1,1,23,10,2nnlsjfbcea40t4jeclcbw9lk,1,43.8,30.6,2025-04-23T17:23:47.538Z,2025-04-23T17:23:50Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674479573,140,46.8,5674479571,56,Back,5674479575,141,24.9,5674479579,213,5.39,5674479577,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205953,242,1,1,23,13,2nnlsjfbcea40t4jeclcbw9lk,1,39.6,23.4,2025-04-23T17:23:50.643Z,2025-04-23T17:23:52Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674479689,140,41.6,5674479687,56,Back,5674479695,213,4.99,5674479693,212,7.7,5674479691,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205963,243,1,1,23,15,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,12.5,2025-04-23T17:23:52.675Z,2025-04-23T17:23:55Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674479785,56,Back,5674479789,141,4.9,5674479787,140,48.1,5674479793,213,5.64,5674479791,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205969,244,1,1,23,19,2nnlsjfbcea40t4jeclcbw9lk,0,48.1,4.9,2025-04-23T17:23:55.716Z,2025-04-23T17:23:56Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5674479825,140,70.0,5674479831,213,0.03,5674479821,155,,5674479823,56,Right,5674479827,141,5.8,5674479829,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805205977,230,1,1,23,20,93ohqui2qgqm8408viwmm1ken,0,29.9,95.7,2025-04-23T17:23:57.675Z,2025-04-23T17:23:59Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5674479899,1,,5674479889,56,Left,5674479895,212,36.0,5674479893,141,94.8,5674479891,140,64.2,5674479897,213,6.27,5674479887,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206009,245,1,1,23,23,2nnlsjfbcea40t4jeclcbw9lk,1,40.6,17.0,2025-04-23T17:24:00.579Z,2025-04-23T17:24:03Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674480099,212,32.4,5674480097,141,64.0,5674480093,56,Back,5674480101,213,1.73,5674480103,1,,5674480095,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206065,246,1,1,23,26,2nnlsjfbcea40t4jeclcbw9lk,1,35.6,64.0,2025-04-23T17:24:03.347Z,2025-04-23T17:24:12Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674480465,56,Center,5674480469,141,78.2,5674480467,140,53.0,5674480473,213,0.49,5674480471,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206123,247,4,1,23,39,2nnlsjfbcea40t4jeclcbw9lk,1,56.8,82.0,2025-04-23T17:24:15.764Z,2025-04-23T18:00:33Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674480857,56,Left,5674480853,294,,5674480851,13,,5674480863,286,,5674480893,233,231,5674480859,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206125,231,4,1,23,39,93ohqui2qgqm8408viwmm1ken,0,43.2,18.0,2025-04-23T17:24:15.765Z,2025-04-23T18:00:33Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674480911,233,247,5674480891,285,,5674480875,13,,5674480881,56,Back,5674480877,294,,5674480887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206313,248,1,1,23,57,2nnlsjfbcea40t4jeclcbw9lk,1,57.1,81.5,2025-04-23T17:24:33.747Z,2025-04-25T13:57:05Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674481781,140,66.1,5674481783,141,93.6,5674481785,212,12.5,5674481775,5,,5674481779,56,Left,5677396273,189,,5674481787,213,0.72,5674481777,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206321,249,1,1,23,58,2nnlsjfbcea40t4jeclcbw9lk,1,66.1,93.6,2025-04-23T17:24:35.539Z,2025-04-23T17:24:36Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5674481855,213,3.54,5674481845,140,55.0,5674481851,212,12.7,5674481843,56,Left,5674481849,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206353,250,1,1,24,0,2nnlsjfbcea40t4jeclcbw9lk,1,55.1,85.9,2025-04-23T17:24:36.691Z,2025-04-23T17:24:40Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674482007,140,42.4,5674482011,212,16.1,5674482009,141,72.6,5674482015,213,3.74,5674482005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206381,251,1,1,24,3,2nnlsjfbcea40t4jeclcbw9lk,1,41.5,71.2,2025-04-23T17:24:40.403Z,2025-04-23T17:24:42Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674482159,212,15.0,5674482147,56,Back,5674482155,141,50.7,5674482161,213,4.33,5674482151,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805206401,252,1,1,24,6,2nnlsjfbcea40t4jeclcbw9lk,1,36.2,49.7,2025-04-23T17:24:42.787Z,2025-04-23T17:24:45Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674482293,213,5.19,5674482291,212,20.9,5674482287,140,45.4,5674482289,141,22.4,5674482285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
