id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/11/value
2803839013,199,1,1,26,39,cfvya7igkhkas7wvsktwz6j8k,1,32.9,6.2,2025-04-20T12:30:30.355Z,2025-04-20T12:30:33Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666893387,5,,5666893391,56,Back,5666893399,213,1.11,5666893395,141,27.0,5666893393,140,39.6,5666893389,152,,5666893397,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839077,200,1,1,26,42,cfvya7igkhkas7wvsktwz6j8k,1,41.6,32.4,2025-04-20T12:30:33.659Z,2025-04-20T12:30:39Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666893787,56,Back,5666893791,141,71.4,5666893795,213,1.61,5666893793,212,26.5,5666893789,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839093,201,1,1,26,48,cfvya7igkhkas7wvsktwz6j8k,1,65.1,81.8,2025-04-20T12:30:39.356Z,2025-04-20T12:30:40Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666893899,140,61.6,5666893901,141,70.9,5666893897,56,Center,5666893903,212,8.3,5666893905,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839179,202,1,1,26,49,cfvya7igkhkas7wvsktwz6j8k,1,61.4,70.5,2025-04-20T12:30:40.795Z,2025-04-20T12:30:48Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666894385,213,4.35,5666894377,56,Center,5666894383,212,18.2,5666894381,141,45.5,5666894379,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839223,203,1,1,26,57,cfvya7igkhkas7wvsktwz6j8k,1,61.7,35.8,2025-04-20T12:30:48.267Z,2025-04-20T12:30:52Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666894599,140,60.6,5666894601,141,68.4,5666894597,56,Center,5666894605,213,1.62,5666894603,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839265,204,1,1,27,1,cfvya7igkhkas7wvsktwz6j8k,1,61.4,68.7,2025-04-20T12:30:52.100Z,2025-04-20T12:30:56Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666894841,140,71.5,5666894845,212,18.1,5666894843,141,90.3,5666894839,56,Left,5666894847,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839297,205,1,1,27,4,cfvya7igkhkas7wvsktwz6j8k,1,75.7,92.3,2025-04-20T12:30:55.924Z,2025-04-20T12:30:58Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666895045,141,80.8,5666895043,140,67.9,5666895041,56,Left,5666895049,213,3.90,5666895047,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839373,206,1,1,27,7,cfvya7igkhkas7wvsktwz6j8k,1,70.4,74.1,2025-04-20T12:30:58.450Z,2025-04-20T12:31:03Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666895445,213,4.51,5666895443,212,21.6,5666895437,56,Center,5666895441,141,43.0,5666895439,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839389,207,1,1,27,11,cfvya7igkhkas7wvsktwz6j8k,1,67.9,33.4,2025-04-20T12:31:02.956Z,2025-04-20T12:31:04Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666895551,212,16.2,5666895547,141,13.2,5666895555,213,5.27,5666895539,56,Right,5666895543,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839461,208,1,1,27,13,cfvya7igkhkas7wvsktwz6j8k,1,76.0,13.2,2025-04-20T12:31:04.755Z,2025-04-20T12:31:08Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666895923,141,24.1,5666895925,212,11.5,5666895921,140,67.6,5666895919,56,Center,5666895927,213,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839487,209,1,1,27,16,cfvya7igkhkas7wvsktwz6j8k,1,67.6,24.1,2025-04-20T12:31:07.867Z,2025-04-20T12:31:09Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666896027,141,51.0,5666896031,213,1.63,5666896029,212,18.3,5666896023,56,Center,5666896025,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839531,210,1,1,27,18,cfvya7igkhkas7wvsktwz6j8k,1,67.3,47.8,2025-04-20T12:31:09.833Z,2025-04-20T12:31:12Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666896271,212,12.5,5666896265,56,Center,5666896267,140,78.6,5666896269,141,41.9,5666896273,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839555,211,1,1,27,21,cfvya7igkhkas7wvsktwz6j8k,1,78.6,41.8,2025-04-20T12:31:12.299Z,2025-04-20T12:47:57Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666896413,213,1.08,5666896405,141,48.8,5666896403,140,81.0,5666896409,212,5.4,5666896401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839583,212,1,1,27,22,cfvya7igkhkas7wvsktwz6j8k,1,81.0,48.8,2025-04-20T12:31:13.331Z,2025-04-20T12:48:15Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5666896537,212,3.1,5666896539,213,2.64,5666896531,56,Center,5666993359,156,,5666896533,140,78.4,5666896535,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839607,213,1,1,27,23,cfvya7igkhkas7wvsktwz6j8k,0,80.1,48.9,2025-04-20T12:31:14.443Z,2025-04-20T12:48:48Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666896609,140,87.2,5666896617,212,9.0,5666896619,213,0.59,5666896613,141,56.2,5666896605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839593,202,8,1,27,24,5mbo4f0vps12dr0fcvjn3wyp5,1,12.6,41.3,2025-04-20T12:31:15.051Z,2025-04-20T12:49:01Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666896573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839609,214,43,1,27,24,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T12:31:15.418Z,2025-04-20T12:49:02Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666998745,144,39,5666896629,17,0,5666896637,250,0,5666896627,22,0,5666896631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839659,203,12,1,27,25,5mbo4f0vps12dr0fcvjn3wyp5,1,14.2,41.9,2025-04-20T12:31:16.145Z,2025-04-20T12:49:10Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5666896931,141,78.2,5666896939,213,1.36,5666896927,140,19.3,5666896935,212,25.3,5666896923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839633,215,1,1,27,27,cfvya7igkhkas7wvsktwz6j8k,0,82.2,20.4,2025-04-20T12:31:18.229Z,2025-04-20T12:31:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666896805,155,,5666896803,2,,5666896815,141,27.4,5666896823,213,0.87,5666896807,56,Center,5666896819,212,6.2,5666896811,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839665,204,61,1,27,28,5mbo4f0vps12dr0fcvjn3wyp5,1,13.0,74.5,2025-04-20T12:31:19.666Z,2025-04-20T12:49:19Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666896959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839671,216,1,1,27,29,cfvya7igkhkas7wvsktwz6j8k,0,96.6,28.6,2025-04-20T12:31:20.051Z,2025-04-20T12:49:30Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5666896997,213,1.51,5666896991,140,97.4,5666896989,56,Center,5666896993,141,47.7,5666896995,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839703,205,12,1,27,30,5mbo4f0vps12dr0fcvjn3wyp5,1,3.4,52.8,2025-04-20T12:31:20.993Z,2025-04-20T12:49:38Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5666897155,56,Back,5666897163,213,0.13,5666897161,212,4.7,5666897157,140,7.8,5666897159,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839713,206,12,1,27,31,5mbo4f0vps12dr0fcvjn3wyp5,1,7.8,53.7,2025-04-20T12:31:22.371Z,2025-04-20T12:49:51Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5666897239,56,Back,5666897241,140,36.6,5666897247,213,5.88,5666897245,212,32.8,5666897243,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839779,217,1,1,27,34,cfvya7igkhkas7wvsktwz6j8k,1,64.3,67.0,2025-04-20T12:31:25.324Z,2025-04-20T12:31:27Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5666897673,212,9.6,5666897675,213,0.48,5666897667,56,Center,5666897671,141,73.5,5666897669,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839845,218,1,1,27,36,cfvya7igkhkas7wvsktwz6j8k,1,74.8,71.4,2025-04-20T12:31:27.668Z,2025-04-20T12:31:33Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666898073,212,17.1,5666898069,141,48.7,5666898061,56,Center,5666898063,140,67.8,5666898077,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839867,219,1,1,27,42,cfvya7igkhkas7wvsktwz6j8k,1,67.4,43.0,2025-04-20T12:31:33.139Z,2025-04-20T12:31:34Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666898197,56,Center,5666898217,212,13.6,5666898211,141,62.7,5666898203,140,69.4,5666898223,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839903,220,1,1,27,43,cfvya7igkhkas7wvsktwz6j8k,1,69.6,62.7,2025-04-20T12:31:34.244Z,2025-04-20T12:31:38Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666898395,56,Left,5666898403,213,1.07,5666898399,141,89.7,5666898401,212,20.9,5666898397,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839941,221,1,1,27,47,cfvya7igkhkas7wvsktwz6j8k,1,81.2,90.3,2025-04-20T12:31:38.076Z,2025-04-20T12:31:41Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666898635,56,Left,5666898643,213,3.66,5666898639,141,81.2,5666898637,140,70.8,5666898641,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803839997,222,1,1,27,50,cfvya7igkhkas7wvsktwz6j8k,1,70.8,81.2,2025-04-20T12:31:41.629Z,2025-04-20T12:31:46Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666898957,212,42.1,5666898949,155,,5666898959,213,5.37,5666898951,56,Center,5666898961,1,,5666898953,140,95.3,5666898955,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840005,223,1,1,27,53,cfvya7igkhkas7wvsktwz6j8k,1,95.3,32.2,2025-04-20T12:31:44.645Z,2025-04-20T12:50:15Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,1.0,5666899039,212,8.3,5666899031,3,,5666899033,56,Center,5666899035,140,89.8,5666900813,154,,5666899037,141,41.0,5666899041,213,2.34,5666900811,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840009,224,15,1,27,54,cfvya7igkhkas7wvsktwz6j8k,1,89.8,41.0,2025-04-20T12:31:45.822Z,2025-04-20T12:32:12Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666899683,20,,5666900851,230,98.9,5666900837,55,223,5666900845,328,,5666900843,103,19,5666900847,146,91.6,5666899069,17,,5666900833,29,,5666900835,154,,5666899067,22,,5666900849,147,43.0,5666899687,82,5666899071,56,5666900855,231,5666900841,102,5666900887,233,5666900831,76,,,,,,,,,,,Center,52.0,207,47.8,
2803839983,207,10,1,27,54,5mbo4f0vps12dr0fcvjn3wyp5,1,8.4,57.0,2025-04-20T12:31:45.922Z,2025-04-20T12:32:12Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5666898877,94,,5666898879,56,Back,5666900897,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840021,208,12,1,27,56,5mbo4f0vps12dr0fcvjn3wyp5,1,2.3,57.5,2025-04-20T12:31:47.322Z,2025-04-20T12:32:17Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666899181,167,,5666899135,213,3.14,5666899133,212,4.0,5666899129,140,0.0,5666899127,56,Back,5666899131,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840027,209,6,1,27,57,5mbo4f0vps12dr0fcvjn3wyp5,0,0.0,57.6,2025-04-20T12:31:48.004Z,2025-04-20T12:32:23Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5666899223,56,Back,5666899225,73,,5666899397,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840015,225,6,1,27,57,cfvya7igkhkas7wvsktwz6j8k,1,100.0,42.4,2025-04-20T12:31:48.004Z,2025-04-20T12:32:22Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666899141,56,Center,5666899143,75,,5666899239,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840513,226,1,1,28,31,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-04-20T12:32:22.795Z,2025-04-20T12:32:39Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666901941,155,,5666901949,141,49.0,5666901937,2,,5666901943,223,,5666901957,213,1.63,5666901945,56,Center,5666901947,140,97.7,5666901963,1,,5666901953,212,33.0,5666901939,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840549,210,4,1,28,32,5mbo4f0vps12dr0fcvjn3wyp5,1,3.0,49.6,2025-04-20T12:32:23.195Z,2025-04-20T13:06:44Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5666903003,13,,5666903861,233,227,5666903007,152,,5666903701,295,,5666903013,285,,5666902133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803840807,227,4,1,28,32,cfvya7igkhkas7wvsktwz6j8k,0,97.0,50.4,2025-04-20T12:32:23.196Z,2025-04-20T13:05:35Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5666903647,56,Center,5666903655,286,,5666903641,13,,5666903881,233,210,5666903645,295,,5666903651,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841037,211,1,1,29,7,5mbo4f0vps12dr0fcvjn3wyp5,0,8.2,46.4,2025-04-20T12:32:57.985Z,2025-04-20T12:33:03Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5666904827,140,65.3,5666904831,141,27.4,5666904823,152,,5666904845,1,,5666904825,56,Center,5666904841,213,6.07,5666904821,157,,5666904837,212,61.3,5666904819,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841065,212,61,1,29,12,5mbo4f0vps12dr0fcvjn3wyp5,1,59.2,24.3,2025-04-20T12:33:03.395Z,2025-04-20T12:33:07Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5666904985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841053,228,1,1,29,12,cfvya7igkhkas7wvsktwz6j8k,0,30.0,67.8,2025-04-20T12:33:03.452Z,2025-04-20T12:33:03Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666904925,141,70.6,5666904923,140,36.1,5666904919,3,,5666904921,56,Back,5666904929,213,0.29,5666904927,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841115,230,1,1,29,15,cfvya7igkhkas7wvsktwz6j8k,1,31.2,74.5,2025-04-20T12:33:06.389Z,2025-04-20T12:33:08Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666905219,213,4.21,5666905211,56,Back,5666905217,212,9.8,5666905213,140,26.7,5666905215,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841151,231,1,1,29,16,cfvya7igkhkas7wvsktwz6j8k,0,26.7,61.8,2025-04-20T12:33:07.932Z,2025-04-20T12:33:10Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5666905413,213,0.03,5666905405,56,Center,5666905409,141,63.1,5666905401,155,,5666905407,140,56.2,5666905411,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841183,213,1,1,29,19,5mbo4f0vps12dr0fcvjn3wyp5,1,41.7,32.7,2025-04-20T12:33:10.594Z,2025-04-20T12:33:12Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5666905587,212,19.7,5666905579,3,,5666905589,213,5.74,5666905581,56,Right,5666905585,141,17.7,5666905583,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841205,214,1,1,29,21,5mbo4f0vps12dr0fcvjn3wyp5,0,58.4,17.2,2025-04-20T12:33:12.625Z,2025-04-20T12:34:28Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666905727,286,,5666905709,140,60.1,5666905717,236,,5666905707,56,Right,5666905719,233,232,5666905711,141,18.0,5666905713,212,1.9,5666905715,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841187,232,74,1,29,21,cfvya7igkhkas7wvsktwz6j8k,1,35.4,72.1,2025-04-20T12:33:12.626Z,2025-04-20T12:33:16Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666905603,56,Back,5666905605,285,,5666905731,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841195,233,61,1,29,22,cfvya7igkhkas7wvsktwz6j8k,0,39.7,66.1,2025-04-20T12:33:13.507Z,2025-04-20T12:54:43Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666905639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803863905,373,61,1,29,23,5mbo4f0vps12dr0fcvjn3wyp5,1,68.5,26.2,2025-04-20T12:33:13.983Z,2025-04-20T12:55:29Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5667025187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841221,215,1,1,29,24,5mbo4f0vps12dr0fcvjn3wyp5,1,64.4,30.1,2025-04-20T12:33:15.546Z,2025-04-20T12:55:26Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5666905805,141,31.3,5666905803,140,72.9,5666905809,213,0.09,5666905801,56,Center,5666905807,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841247,216,1,1,29,26,5mbo4f0vps12dr0fcvjn3wyp5,1,70.6,32.4,2025-04-20T12:33:17.490Z,2025-04-20T12:55:33Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5666905929,213,4.53,5666905927,212,13.3,5666905921,56,Right,5666905923,140,68.3,5666905925,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841295,217,1,1,29,28,5mbo4f0vps12dr0fcvjn3wyp5,0,69.4,13.7,2025-04-20T12:33:19.682Z,2025-04-20T12:33:22Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666906187,1,,5666906173,141,54.5,5666906167,56,Center,5666906169,140,96.2,5666906163,2,,5666906165,155,,5666906183,213,0.78,5666906177,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841357,235,1,1,29,34,cfvya7igkhkas7wvsktwz6j8k,1,5.6,45.1,2025-04-20T12:33:25.681Z,2025-04-20T12:33:27Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5666906517,212,30.5,5666906509,123,,5666906513,140,31.8,5666906515,141,25.8,5666906519,213,5.84,5666906511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841425,237,1,1,29,37,cfvya7igkhkas7wvsktwz6j8k,1,40.1,18.8,2025-04-20T12:33:28.044Z,2025-04-20T12:33:30Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666906795,212,17.3,5666906801,213,0.43,5666906785,140,55.1,5666906779,56,Center,5666906789,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841451,238,1,1,29,39,cfvya7igkhkas7wvsktwz6j8k,1,55.1,29.5,2025-04-20T12:33:30.140Z,2025-04-20T12:33:32Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666906927,141,45.7,5666906931,213,1.00,5666906923,56,Center,5666906925,140,61.9,5666906929,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841455,239,50,1,29,41,cfvya7igkhkas7wvsktwz6j8k,1,64.2,49.1,2025-04-20T12:33:32.075Z,2025-04-20T12:38:51Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5666906941,286,,5666906939,56,Center,5666907191,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841489,221,7,1,29,41,5mbo4f0vps12dr0fcvjn3wyp5,1,35.8,50.9,2025-04-20T12:33:32.076Z,2025-04-20T12:38:50Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5666907079,56,Back,5666907151,233,239,5666907081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841519,222,1,1,29,42,5mbo4f0vps12dr0fcvjn3wyp5,0,35.9,59.6,2025-04-20T12:33:33.954Z,2025-04-20T12:33:54Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5666907239,56,Back,5666907247,213,5.48,5666907241,140,45.0,5666907245,212,13.8,5666907243,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841567,240,1,1,29,46,cfvya7igkhkas7wvsktwz6j8k,1,52.8,54.2,2025-04-20T12:33:37.205Z,2025-04-20T12:33:39Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666907493,56,Center,5666907495,140,63.1,5666907501,213,0.45,5666907491,155,,5666907499,212,12.0,5666907497,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841651,241,1,1,29,47,cfvya7igkhkas7wvsktwz6j8k,1,63.1,61.8,2025-04-20T12:33:38.876Z,2025-04-20T12:33:43Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5666907969,141,77.2,5666907965,56,Center,5666907973,213,1.66,5666907967,140,62.2,5666907971,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841709,242,1,1,29,52,cfvya7igkhkas7wvsktwz6j8k,1,85.0,86.9,2025-04-20T12:33:43.555Z,2025-04-20T12:33:47Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5666908303,213,3.64,5666908295,56,Center,5666908297,140,71.6,5666908299,141,75.7,5666908301,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841779,243,1,1,29,56,cfvya7igkhkas7wvsktwz6j8k,1,68.4,65.8,2025-04-20T12:33:47.172Z,2025-04-20T12:33:50Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5666908681,213,4.60,5666908675,140,66.5,5666908673,56,Center,5666908677,141,40.9,5666908679,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841845,244,1,1,29,59,cfvya7igkhkas7wvsktwz6j8k,1,61.3,37.4,2025-04-20T12:33:50.444Z,2025-04-20T12:33:54Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5666909043,140,73.2,5666909045,141,16.4,5666909049,213,5.43,5666909041,56,Right,5666909047,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841885,245,1,1,30,3,cfvya7igkhkas7wvsktwz6j8k,1,73.8,16.4,2025-04-20T12:33:54.396Z,2025-04-20T12:33:56Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5666909247,213,0.23,5666909239,141,23.9,5666909235,140,94.6,5666909233,56,Center,5666909243,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803841903,246,1,1,30,5,cfvya7igkhkas7wvsktwz6j8k,0,94.6,23.9,2025-04-20T12:33:56.484Z,2025-04-20T12:33:57Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5666909305,213,1.77,5666909303,212,4.3,5666909297,56,Center,5666909299,140,93.8,5666909301,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
