id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796415001,247,1,1,32,32,cfvya7igkhkas7wvsktwz6j8k,1,2.4,51.6,2025-04-05T16:03:22.681Z,2025-04-05T16:24:32Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626051685,212,30.9,5626051681,140,16.9,5626051683,141,91.1,5626152805,124,,5626051705,189,,5626051687,213,1.06,5626051679,56,Back,5626152807,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415053,248,1,1,32,33,cfvya7igkhkas7wvsktwz6j8k,1,17.2,92.3,2025-04-05T16:03:23.450Z,2025-04-05T16:25:52Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626051977,212,10.4,5626051973,140,27.0,5626051979,213,0.14,5626051971,56,Back,5626051975,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415059,249,1,1,32,34,cfvya7igkhkas7wvsktwz6j8k,0,26.4,96.6,2025-04-05T16:03:24.276Z,2025-04-05T16:25:59Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626052055,286,,5626052051,233,355,5626052001,212,0.5,5626052003,213,5.83,5626052049,236,,5626051997,140,26.8,5626051999,141,96.3,5626051995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415049,355,74,1,32,34,9zqn9ugvg64it0lr5z8cq4g9v,1,56.4,8.3,2025-04-05T16:03:24.277Z,2025-04-05T16:26:04Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626051961,285,,5626052085,233,249,5626051959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415115,356,1,1,32,37,9zqn9ugvg64it0lr5z8cq4g9v,0,57.1,6.7,2025-04-05T16:03:27.308Z,2025-04-05T16:27:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626052385,236,,5626052287,212,3.4,5626052289,213,0.00,5626052391,286,,5626162421,233,250,5626052283,140,60.3,5626052281,56,Right,5626052285,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415135,250,74,1,32,37,cfvya7igkhkas7wvsktwz6j8k,1,28.5,96.5,2025-04-05T16:03:27.309Z,2025-04-05T16:27:02Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626052375,285,,5626162455,233,356,5626052373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796434379,522,1,1,32,40,9zqn9ugvg64it0lr5z8cq4g9v,0,41.2,61.2,2025-04-05T16:03:30.932Z,2025-04-05T16:27:02Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626162177,233,367,5626160405,140,43.5,5626160403,56,Back,5626160409,212,2.9,5626160407,141,58.8,5626160457,286,,5626160439,236,,5626160411,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796434369,367,74,1,32,41,cfvya7igkhkas7wvsktwz6j8k,1,34.6,33.3,2025-04-05T16:03:30.933Z,2025-04-05T16:27:02Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626162463,233,522,5626160333,56,Back,5626160335,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415209,357,1,1,32,45,9zqn9ugvg64it0lr5z8cq4g9v,1,53.3,5.3,2025-04-05T16:03:34.950Z,2025-04-05T16:27:11Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626052805,213,2.81,5626052799,140,46.7,5626052801,141,8.8,5626052803,212,7.3,5626052797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415189,251,83,1,32,46,cfvya7igkhkas7wvsktwz6j8k,0,43.1,90.6,2025-04-05T16:03:36.809Z,2025-04-05T16:26:43Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626053103,399,a3p681d64e0k9qse621eqi9xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415253,358,1,1,32,47,9zqn9ugvg64it0lr5z8cq4g9v,1,46.4,19.5,2025-04-05T16:03:37.766Z,2025-04-05T16:26:40Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626053073,212,18.4,5626053067,56,Back,5626053075,213,2.69,5626053071,141,31.2,5626053069,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415327,359,1,1,32,48,9zqn9ugvg64it0lr5z8cq4g9v,1,34.7,31.9,2025-04-05T16:03:38.341Z,2025-04-05T16:03:42Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626053573,213,1.62,5626053567,140,33.8,5626053565,56,Back,5626053571,212,21.2,5626053569,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415355,360,1,1,32,52,9zqn9ugvg64it0lr5z8cq4g9v,1,41.4,64.9,2025-04-05T16:03:42.574Z,2025-04-05T16:03:44Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626053757,141,90.9,5626053763,212,17.7,5626053751,140,41.9,5626053767,213,1.54,5626053749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415429,361,1,1,32,54,9zqn9ugvg64it0lr5z8cq4g9v,1,41.9,88.1,2025-04-05T16:03:44.470Z,2025-04-05T16:03:49Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626054157,212,10.4,5626054159,213,3.72,5626054153,140,33.6,5626054151,56,Back,5626054155,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415455,362,1,1,32,59,9zqn9ugvg64it0lr5z8cq4g9v,1,38.6,76.6,2025-04-05T16:03:49.029Z,2025-04-05T16:03:51Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626054347,56,Back,5626054367,213,6.27,5626054349,140,48.2,5626054359,212,10.1,5626054353,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415503,363,1,1,33,1,9zqn9ugvg64it0lr5z8cq4g9v,1,47.2,77.2,2025-04-05T16:03:51.205Z,2025-04-05T16:03:53Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5626054641,140,38.7,5626054645,212,13.5,5626054647,213,2.29,5626054639,56,Back,5626054643,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415555,364,1,1,33,3,9zqn9ugvg64it0lr5z8cq4g9v,1,38.0,89.4,2025-04-05T16:03:53.438Z,2025-04-05T16:03:57Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626054931,140,30.5,5626054935,212,11.1,5626054929,56,Back,5626054937,213,3.92,5626054933,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415591,365,1,1,33,7,9zqn9ugvg64it0lr5z8cq4g9v,1,32.9,78.2,2025-04-05T16:03:57.206Z,2025-04-05T16:03:59Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626055107,56,Center,5626055113,212,40.4,5626055115,213,6.18,5626055111,141,71.8,5626055133,4,,5626055105,155,,5626055109,140,71.2,5626055117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415639,366,1,1,33,10,9zqn9ugvg64it0lr5z8cq4g9v,1,75.6,73.2,2025-04-05T16:04:00.566Z,2025-04-05T16:04:02Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626055445,213,4.78,5626055441,141,61.7,5626055443,212,7.8,5626055433,56,Center,5626055439,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415643,367,50,1,33,12,9zqn9ugvg64it0lr5z8cq4g9v,1,78.7,55.5,2025-04-05T16:04:02.645Z,2025-04-05T16:04:06Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5626055823,233,252,5626055467,56,Center,5626055471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415695,252,7,1,33,12,cfvya7igkhkas7wvsktwz6j8k,1,21.5,42.1,2025-04-05T16:04:02.646Z,2025-04-05T16:04:06Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626055723,56,Back,5626055783,233,367,5626055727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415723,253,1,1,33,15,cfvya7igkhkas7wvsktwz6j8k,1,27.6,50.0,2025-04-05T16:04:05.418Z,2025-04-05T16:04:06Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626055899,212,1.2,5626055893,56,Back,5626055901,213,3.57,5626055895,140,26.6,5626055897,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415733,254,1,1,33,16,cfvya7igkhkas7wvsktwz6j8k,1,26.9,48.7,2025-04-05T16:04:06.322Z,2025-04-05T16:27:39Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5626055959,212,5.0,5626055953,56,Back,5626055955,140,22.7,5626055961,213,2.65,5626055957,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415779,256,1,1,33,17,cfvya7igkhkas7wvsktwz6j8k,1,20.4,52.8,2025-04-05T16:04:07.593Z,2025-04-05T16:04:10Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626056227,56,Back,5626056239,213,1.02,5626056233,212,23.9,5626056231,141,82.7,5626056229,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415811,257,1,1,33,20,cfvya7igkhkas7wvsktwz6j8k,1,31.2,86.5,2025-04-05T16:04:10.274Z,2025-04-05T16:04:12Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626056397,212,11.9,5626056389,56,Back,5626056395,141,89.1,5626056393,140,20.0,5626056399,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415859,258,1,1,33,21,cfvya7igkhkas7wvsktwz6j8k,0,19.6,89.4,2025-04-05T16:04:11.874Z,2025-04-05T16:04:15Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626056659,56,Left,5626056663,141,90.8,5626056669,1,,5626056657,157,,5626056661,140,59.5,5626056667,213,0.02,5626056665,212,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415879,368,1,1,33,26,9zqn9ugvg64it0lr5z8cq4g9v,1,35.8,20.0,2025-04-05T16:04:16.318Z,2025-04-05T16:04:17Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626056787,56,Back,5626056793,212,6.7,5626056795,213,0.42,5626056791,141,24.0,5626056785,3,,5626056789,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415895,369,1,1,33,27,9zqn9ugvg64it0lr5z8cq4g9v,1,41.6,24.0,2025-04-05T16:04:17.166Z,2025-04-05T16:04:18Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626056843,3,,5626056853,141,33.9,5626056851,140,37.8,5626056855,212,7.8,5626056847,56,Back,5626056857,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415941,370,1,1,33,28,9zqn9ugvg64it0lr5z8cq4g9v,1,37.7,33.7,2025-04-05T16:04:17.941Z,2025-04-05T16:04:21Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626057133,3,,5626057139,141,10.7,5626057143,213,4.85,5626057137,140,39.8,5626057141,212,15.8,5626057135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415945,371,50,1,33,31,9zqn9ugvg64it0lr5z8cq4g9v,1,38.8,7.0,2025-04-05T16:04:21.230Z,2025-04-05T16:04:25Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626057159,56,Back,5626057161,286,,5626057455,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796415995,259,7,1,33,31,cfvya7igkhkas7wvsktwz6j8k,1,60.7,91.2,2025-04-05T16:04:21.231Z,2025-04-05T16:04:25Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626057397,56,Left,5626057445,233,371,5626057399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416025,261,1,1,33,34,cfvya7igkhkas7wvsktwz6j8k,1,62.7,92.4,2025-04-05T16:04:24.578Z,2025-04-05T16:04:26Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626057577,141,72.4,5626057575,140,65.2,5626057581,213,4.90,5626057573,56,Center,5626057579,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416019,372,43,1,33,35,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T16:04:25.879Z,2025-04-05T16:05:10Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626057523,56,Back,5626061697,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416061,262,1,1,33,36,cfvya7igkhkas7wvsktwz6j8k,1,71.1,58.1,2025-04-05T16:04:26.498Z,2025-04-05T16:04:35Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,1.0,,5626057873,56,Center,5626057879,212,21.9,5626057875,140,82.0,5626057881,213,5.26,5626058311,210,15,5626057877,141,30.6,5626058315,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416067,263,15,1,33,38,cfvya7igkhkas7wvsktwz6j8k,1,85.6,30.6,2025-04-05T16:04:28.627Z,2025-04-05T16:04:36Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626058363,146,90.1,5626058365,147,36.6,5626058347,154,,5626058145,82,,5626057911,22,,5626058343,78,,5626058353,102,50.1,5626058367,230,98.9,5626058355,103,19,5626058345,29,5626058407,233,5626058369,231,46.6,5626058139,20,,,373,5626058349,55,5626057915,56,Center,5626057913,63,,,262,,,,,,,,
2796416105,373,10,1,33,38,9zqn9ugvg64it0lr5z8cq4g9v,1,9.9,63.4,2025-04-05T16:04:28.727Z,2025-04-05T16:04:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626058083,56,Back,5626058081,94,,5626058477,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416075,264,6,1,33,40,cfvya7igkhkas7wvsktwz6j8k,1,86.4,36.8,2025-04-05T16:04:30.203Z,2025-04-05T16:09:40Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626058201,233,374,5626058075,56,Center,5626058077,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416107,374,6,1,33,40,9zqn9ugvg64it0lr5z8cq4g9v,0,13.6,63.2,2025-04-05T16:04:30.203Z,2025-04-05T16:09:40Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626058185,73,,5626058251,233,264,5626058183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416881,265,1,1,34,27,cfvya7igkhkas7wvsktwz6j8k,0,99.5,0.5,2025-04-05T16:05:17.035Z,2025-04-05T16:05:22Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626062609,223,,5626062621,212,31.3,5626062795,233,375,5626062617,140,95.7,5626062603,6,,5626062623,213,1.70,5626062619,141,46.1,5626062613,56,Center,5626062607,155,,5626062599,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796416909,375,41,1,34,28,9zqn9ugvg64it0lr5z8cq4g9v,0,3.7,50.6,2025-04-05T16:05:17.974Z,2025-04-05T16:06:43Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5626062765,212,6.4,5626062819,233,265,5626062761,140,8.8,5626062763,141,45.4,5626062767,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417951,267,61,1,34,30,cfvya7igkhkas7wvsktwz6j8k,1,97.1,51.0,2025-04-05T16:05:20.757Z,2025-04-05T16:06:29Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,1.0,5626068509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417163,266,16,1,34,31,cfvya7igkhkas7wvsktwz6j8k,1,91.7,58.1,2025-04-05T16:05:21.698Z,2025-04-05T16:06:34Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626068463,328,,5626064115,17,,5626068443,25,,5626064291,375,34:31.146,5626068467,230,98.1,5626069171,55,267,5626068469,231,52.7,5626064283,72,,5626064119,56,Center,5626068461,103,5626068459,102,5626068451,77,,5626064287,374,2025-04-05 17:05:21.079,27.2,53.8,5626069169,29,,,,,,,,,,,,,,,,
2796417965,376,1,1,35,32,9zqn9ugvg64it0lr5z8cq4g9v,1,49.9,49.9,2025-04-05T16:06:22.588Z,2025-04-05T16:06:26Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626068605,279,G,5626068601,212,13.7,5626068597,140,36.9,5626068603,213,3.09,5626068599,141,50.9,5626068595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796417995,377,1,1,35,36,9zqn9ugvg64it0lr5z8cq4g9v,1,39.3,51.6,2025-04-05T16:06:26.452Z,2025-04-05T16:06:29Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626068781,213,2.44,5626068773,56,Back,5626068779,212,14.9,5626068777,141,65.7,5626068775,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418051,378,1,1,35,39,9zqn9ugvg64it0lr5z8cq4g9v,1,29.4,66.6,2025-04-05T16:06:29.124Z,2025-04-05T16:06:33Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626069105,212,18.8,5626069101,140,15.1,5626069103,141,50.0,5626069107,213,3.79,5626069099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418157,379,1,1,35,43,9zqn9ugvg64it0lr5z8cq4g9v,1,17.3,50.1,2025-04-05T16:06:32.965Z,2025-04-05T16:06:39Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5626069681,157,,5626069685,140,66.5,5626069689,212,57.8,5626069683,56,Left,5626069693,1,,5626069687,141,88.3,5626069691,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418171,380,61,1,35,49,9zqn9ugvg64it0lr5z8cq4g9v,0,68.2,95.1,2025-04-05T16:06:39.180Z,2025-04-05T16:06:39Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5626069785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418191,268,5,1,35,49,cfvya7igkhkas7wvsktwz6j8k,1,29.8,-1.8,2025-04-05T16:06:39.884Z,2025-04-05T16:06:42Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5626069843,347,,5626069851,233,381,5626069841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418183,381,5,1,35,49,9zqn9ugvg64it0lr5z8cq4g9v,0,70.2,101.8,2025-04-05T16:06:39.884Z,2025-04-05T16:10:46Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5626069801,56,Left,5626069861,233,268,5626069803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418405,269,1,1,35,59,cfvya7igkhkas7wvsktwz6j8k,0,37.2,0.0,2025-04-05T16:06:49.268Z,2025-04-05T16:23:57Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5626071049,213,0.26,5626071043,140,53.1,5626071039,107,,5626071045,141,4.6,5626071047,212,17.3,5626071041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418419,270,1,1,36,1,cfvya7igkhkas7wvsktwz6j8k,0,54.0,4.3,2025-04-05T16:06:51.132Z,2025-04-05T16:23:55Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626071157,56,Right,5626071155,168,,5626071161,141,6.2,5626071165,213,0.25,5626071153,3,,5626071159,140,58.9,5626071163,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796432097,364,44,1,36,2,cfvya7igkhkas7wvsktwz6j8k,1,57.2,12.6,2025-04-05T16:06:51.933Z,2025-04-05T16:23:27Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5626147871,233,382,5626147855,56,Right,5626147857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418361,382,44,1,36,2,9zqn9ugvg64it0lr5z8cq4g9v,0,42.8,87.4,2025-04-05T16:06:51.934Z,2025-04-05T16:23:34Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626070763,56,Back,5626147891,233,364,5626070765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796432171,365,1,1,36,2,cfvya7igkhkas7wvsktwz6j8k,0,59.0,11.0,2025-04-05T16:06:52.033Z,2025-04-05T16:23:38Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5626148225,56,Right,5626148223,3,,5626148229,141,14.7,5626148227,140,61.0,5626148233,213,0.88,5626148231,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418391,383,44,1,36,3,9zqn9ugvg64it0lr5z8cq4g9v,1,41.6,90.9,2025-04-05T16:06:53.572Z,2025-04-05T16:06:58Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626071205,233,271,5626070953,56,Back,5626070955,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418421,271,44,1,36,3,cfvya7igkhkas7wvsktwz6j8k,0,58.1,10.6,2025-04-05T16:06:53.573Z,2025-04-05T16:24:47Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5626071245,233,383,5626071171,286,,5626071169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418411,384,1,1,36,3,9zqn9ugvg64it0lr5z8cq4g9v,0,42.6,86.3,2025-04-05T16:06:53.885Z,2025-04-05T16:06:55Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626071085,3,,5626071099,212,4.8,5626071087,56,Back,5626071097,141,93.0,5626071089,140,43.9,5626071101,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418557,275,50,1,36,4,cfvya7igkhkas7wvsktwz6j8k,1,59.4,12.2,2025-04-05T16:06:54.932Z,2025-04-05T16:24:40Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626153299,233,520,5626151739,286,,5626151737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796433083,520,7,1,36,5,9zqn9ugvg64it0lr5z8cq4g9v,1,40.9,89.4,2025-04-05T16:06:54.933Z,2025-04-05T16:24:41Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626153279,233,275,5626153139,285,,5626153137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418429,385,83,1,36,7,9zqn9ugvg64it0lr5z8cq4g9v,0,35.4,92.4,2025-04-05T16:06:57.597Z,2025-04-05T16:24:44Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626153545,399,bmdhp0p1sqy48a5algqcdv6qx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418459,386,83,1,36,7,9zqn9ugvg64it0lr5z8cq4g9v,0,34.7,91.1,2025-04-05T16:06:57.892Z,2025-04-05T16:24:39Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626153163,399,bmdhp0p1sqy48a5algqcdv6qx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418495,273,1,1,36,8,cfvya7igkhkas7wvsktwz6j8k,0,63.5,16.4,2025-04-05T16:06:58.149Z,2025-04-05T16:24:48Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5626153445,141,9.0,5626153447,212,8.2,5626071551,56,Right,5626153449,213,5.63,5626153443,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418479,272,43,1,36,9,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T16:06:59.924Z,2025-04-05T16:07:14Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5626071483,285,0,5626072987,144,7,5626071481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796418485,387,1,1,36,10,9zqn9ugvg64it0lr5z8cq4g9v,0,33.4,93.5,2025-04-05T16:07:00.506Z,2025-04-05T16:07:01Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626071513,141,93.8,5626071511,140,40.1,5626071517,213,0.03,5626071515,212,7.0,5626071509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
