id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2810004917,590,5,2,74,29,2iwybwokic7nmr1t33abdbjoq,1,-0.9,37.8,2025-05-04T02:42:44.622Z,2025-05-04T03:36:36Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700953443,233,622,5700953423,346,,5700953421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004905,622,5,2,74,29,ak0rmms5xl49w57i2rvid1tk9,0,100.9,62.2,2025-05-04T02:42:44.622Z,2025-05-04T03:36:36Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5700953465,233,590,5700953359,346,,5700953357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005191,591,1,2,75,1,2iwybwokic7nmr1t33abdbjoq,0,4.5,44.2,2025-05-04T02:43:16.932Z,2025-05-04T02:43:20Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5700954969,1,,5700954967,213,6.08,5700954963,141,26.5,5700954971,74,,5700954965,212,60.5,5700954961,140,61.0,5700954957,124,,5700954959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005219,623,1,2,75,5,ak0rmms5xl49w57i2rvid1tk9,1,37.8,70.6,2025-05-04T02:43:20.914Z,2025-05-04T02:43:23Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700955127,3,,5700955129,56,Back,5700955131,140,42.5,5700955135,212,16.9,5700955133,141,94.4,5700955137,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005257,625,61,2,75,8,ak0rmms5xl49w57i2rvid1tk9,0,42.0,94.7,2025-05-04T02:43:24.082Z,2025-05-04T03:11:14Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5700955305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005355,593,1,2,75,12,2iwybwokic7nmr1t33abdbjoq,1,56.6,11.6,2025-05-04T02:43:28.099Z,2025-05-04T02:43:37Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5700955811,212,23.1,5700955803,155,,5700955807,140,78.3,5700955809,141,5.8,5700955813,213,6.11,5700955805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005365,594,3,2,75,18,2iwybwokic7nmr1t33abdbjoq,0,77.6,4.0,2025-05-04T02:43:34.192Z,2025-05-04T02:43:40Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5700955913,233,626,5700955841,56,Right,5700955843,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005337,626,7,2,75,18,ak0rmms5xl49w57i2rvid1tk9,0,22.4,96.0,2025-05-04T02:43:34.193Z,2025-05-04T02:43:40Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700955677,285,,5700955953,233,594,5700955675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005495,595,5,2,75,23,2iwybwokic7nmr1t33abdbjoq,1,79.6,-1.0,2025-05-04T02:43:39.011Z,2025-05-04T03:36:36Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5700956509,56,Right,5700956537,233,627,5700956511,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005399,627,5,2,75,23,ak0rmms5xl49w57i2rvid1tk9,0,20.4,101.0,2025-05-04T02:43:39.011Z,2025-05-04T03:36:37Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5700956571,233,595,5700956039,347,,5700956037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005529,596,1,2,75,35,2iwybwokic7nmr1t33abdbjoq,1,73.9,0.0,2025-05-04T02:43:51.211Z,2025-05-04T02:43:54Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700956723,140,71.7,5700956729,213,1.82,5700956727,212,9.3,5700956725,141,11.5,5700956721,56,Right,5700956719,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005539,597,1,2,75,39,2iwybwokic7nmr1t33abdbjoq,0,68.3,5.9,2025-05-04T02:43:54.691Z,2025-05-04T02:43:55Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5700956765,141,5.0,5700956769,213,6.21,5700956767,212,8.2,5700956761,56,Right,5700956763,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005611,629,1,2,75,45,ak0rmms5xl49w57i2rvid1tk9,1,10.4,96.0,2025-05-04T02:44:00.600Z,2025-05-04T02:44:02Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5700957101,213,4.44,5700957095,140,8.4,5700957097,141,84.8,5700957099,212,7.9,5700957093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005625,630,1,2,75,46,ak0rmms5xl49w57i2rvid1tk9,0,8.7,85.1,2025-05-04T02:44:01.921Z,2025-05-04T02:44:02Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700957165,1,,5700957163,213,0.13,5700957159,141,92.4,5700957157,140,44.2,5700957153,157,,5700957155,56,Back,5700957161,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005659,598,1,2,75,46,2iwybwokic7nmr1t33abdbjoq,1,59.0,9.2,2025-05-04T02:44:02.092Z,2025-05-04T02:44:05Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700957343,1,,5700957337,141,19.4,5700957339,212,15.7,5700957333,56,Right,5700957335,140,72.4,5700957341,213,0.46,5700957331,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005661,599,61,2,75,49,2iwybwokic7nmr1t33abdbjoq,1,72.4,19.4,2025-05-04T02:44:05.212Z,2025-05-04T02:44:05Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5700957355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005673,600,61,2,75,51,2iwybwokic7nmr1t33abdbjoq,1,73.2,22.6,2025-05-04T02:44:06.716Z,2025-05-04T02:44:06Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5700957407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005761,601,2,2,75,52,2iwybwokic7nmr1t33abdbjoq,1,75.6,36.4,2025-05-04T02:44:08.363Z,2025-05-04T02:44:14Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5700957883,7,c0of0cn2tec0yn2vtwdqgxxpl,5700957863,140,91.9,5700957865,141,41.2,5700957885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006195,604,18,2,76,20,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:44:36.266Z,2025-05-04T02:47:32Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5700959951,44,Midfielder,5700959953,59,10,5700959949,42,,5700960019,55,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006201,605,19,2,76,20,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:44:36.267Z,2025-05-04T02:47:33Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5700960005,55,604,5700959991,42,,5700960003,44,Midfielder,5700959999,292,5,5700959997,59,22,5700960001,293,4,5700959995,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006047,632,1,2,76,31,ak0rmms5xl49w57i2rvid1tk9,1,15.7,52.1,2025-05-04T02:44:47.168Z,2025-05-04T02:44:50Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700959255,56,Center,5700959261,212,60.5,5700959259,141,67.9,5700959257,140,72.4,5700959249,5,,5700959253,241,,5700959263,213,0.18,5700959265,1,,5700959251,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006051,633,61,2,76,34,ak0rmms5xl49w57i2rvid1tk9,0,72.3,68.2,2025-05-04T02:44:50.344Z,2025-05-04T02:44:50Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5700959287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006081,602,12,2,76,38,2iwybwokic7nmr1t33abdbjoq,1,14.4,34.0,2025-05-04T02:44:53.772Z,2025-05-04T02:44:56Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700959423,141,0.0,5700959421,140,19.9,5700959427,213,4.95,5700959471,167,,5700959425,212,24.8,5700959419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006089,603,5,2,76,39,2iwybwokic7nmr1t33abdbjoq,0,17.2,-1.4,2025-05-04T02:44:55.124Z,2025-05-04T03:36:38Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700959449,56,Back,5700959713,233,634,5700959451,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006137,634,5,2,76,39,ak0rmms5xl49w57i2rvid1tk9,1,82.8,101.4,2025-05-04T02:44:55.124Z,2025-05-04T03:36:37Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5700959705,233,603,5700959647,56,Left,5700959649,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006149,635,1,2,76,44,ak0rmms5xl49w57i2rvid1tk9,1,87.6,100.0,2025-05-04T02:45:00.239Z,2025-05-04T02:45:02Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5700959741,213,3.52,5700959731,107,,5700959733,56,Left,5700959739,212,16.4,5700959737,141,92.6,5700959735,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006173,636,1,2,76,46,ak0rmms5xl49w57i2rvid1tk9,1,73.1,92.6,2025-05-04T02:45:01.951Z,2025-05-04T02:47:23Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700959853,141,97.1,5700959849,140,81.9,5700959857,213,0.32,5700959855,212,9.7,5700959845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006185,637,1,2,76,48,ak0rmms5xl49w57i2rvid1tk9,0,84.5,94.1,2025-05-04T02:45:04.312Z,2025-05-04T02:45:06Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5700959911,140,93.7,5700959913,141,54.9,5700959917,213,5.06,5700959905,2,,5700959915,212,28.4,5700959909,56,Center,5700959907,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006363,608,6,2,76,51,2iwybwokic7nmr1t33abdbjoq,0,2.3,52.2,2025-05-04T02:45:07.031Z,2025-05-04T03:25:39Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5701046979,233,638,5700960851,56,Back,5700960853,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006191,638,6,2,76,51,ak0rmms5xl49w57i2rvid1tk9,1,97.7,47.8,2025-05-04T02:45:07.031Z,2025-05-04T03:25:38Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5701046957,233,608,5700960099,75,,5700960097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006539,639,1,2,76,51,ak0rmms5xl49w57i2rvid1tk9,0,99.5,0.5,2025-05-04T02:45:07.160Z,2025-05-04T03:32:21Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5700961625,155,,5700961631,140,92.0,5700961629,56,Center,5700961627,223,,5700961623,6,,5700961633,141,60.3,5700961639,1,,5700961637,213,1.76,5700961621,2,,5700961635,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,
2810006231,606,12,2,76,52,2iwybwokic7nmr1t33abdbjoq,1,2.8,48.4,2025-05-04T02:45:07.955Z,2025-05-04T02:45:37Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5700960215,140,2.6,5700960221,213,1.77,5700960213,56,Back,5700960217,141,49.9,5700960219,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006247,607,61,2,76,53,2iwybwokic7nmr1t33abdbjoq,1,2.6,49.9,2025-05-04T02:45:09.191Z,2025-05-04T02:45:39Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5700960289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006563,609,12,2,77,30,2iwybwokic7nmr1t33abdbjoq,1,4.2,43.6,2025-05-04T02:45:46.467Z,2025-05-04T02:45:48Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700961773,15,,5700961763,141,13.1,5700961761,140,12.5,5700961767,213,5.11,5700961759,56,Back,5700961765,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006697,611,1,2,77,35,2iwybwokic7nmr1t33abdbjoq,1,22.5,8.5,2025-05-04T02:45:51.163Z,2025-05-04T02:46:00Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5700962425,141,17.9,5700962423,140,14.1,5700962421,56,Back,5700962429,213,2.51,5700962427,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006723,612,1,2,77,44,2iwybwokic7nmr1t33abdbjoq,0,12.4,7.4,2025-05-04T02:46:00.196Z,2025-05-04T02:46:02Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700962571,236,,5700962551,141,6.1,5700962545,157,,5700962555,213,5.85,5700962577,286,,5700962573,233,640,5700962547,56,Back,5700962557,1,,5700962549,140,14.2,5700962553,212,2.1,,,,,,,,,,,,,,,,,,,,,,,,
2810006713,640,74,2,77,44,ak0rmms5xl49w57i2rvid1tk9,1,89.3,97.5,2025-05-04T02:46:00.197Z,2025-05-04T02:46:03Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5700962497,56,Left,5700962605,233,612,5700962499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006769,613,5,2,77,46,2iwybwokic7nmr1t33abdbjoq,1,13.1,-0.9,2025-05-04T02:46:02.209Z,2025-05-04T03:36:38Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700962775,56,Back,5700962811,233,641,5700962777,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006729,641,5,2,77,46,ak0rmms5xl49w57i2rvid1tk9,0,86.9,100.9,2025-05-04T02:46:02.209Z,2025-05-04T03:36:38Z,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,,,5700962831,233,613,5700962587,56,Left,5700962589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006821,614,1,2,77,49,2iwybwokic7nmr1t33abdbjoq,1,17.2,0.0,2025-05-04T02:46:05.322Z,2025-05-04T02:46:11Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700963101,140,39.8,5700963095,107,,5700963105,212,25.3,5700963097,56,Back,5700963103,141,11.6,5700963109,1,,5700963107,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006825,615,61,2,77,54,2iwybwokic7nmr1t33abdbjoq,0,39.8,11.6,2025-05-04T02:46:09.937Z,2025-05-04T03:33:12Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5700963125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006827,642,1,2,77,55,ak0rmms5xl49w57i2rvid1tk9,0,59.4,91.1,2025-05-04T02:46:10.710Z,2025-05-04T02:46:11Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700963139,1,,5700963137,213,5.27,5700963133,141,70.0,5700963135,212,17.0,5700963131,140,68.0,5700963129,56,Center,5700963127,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006887,616,1,2,78,0,2iwybwokic7nmr1t33abdbjoq,0,38.0,38.3,2025-05-04T02:46:16.204Z,2025-05-04T02:53:22Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700963391,140,71.4,5700963395,212,41.9,5700963387,155,,5700963393,141,72.0,5700963389,56,Center,5700963397,213,0.58,5700963399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006903,644,1,2,78,0,ak0rmms5xl49w57i2rvid1tk9,1,29.1,38.6,2025-05-04T02:46:16.454Z,2025-05-04T02:46:19Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700963503,141,44.3,5700963507,213,2.92,5700963499,56,Back,5700963505,212,17.9,5700963501,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810006979,645,1,2,78,3,ak0rmms5xl49w57i2rvid1tk9,1,9.9,49.3,2025-05-04T02:46:19.510Z,2025-05-04T02:46:27Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700963825,141,53.4,5700963823,140,25.1,5700963821,56,Back,5700963827,212,16.2,5700963829,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007003,646,1,2,78,11,ak0rmms5xl49w57i2rvid1tk9,1,29.1,43.3,2025-05-04T02:46:27.302Z,2025-05-04T02:46:30Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700963935,56,Back,5700963939,141,5.6,5700963937,140,38.7,5700963943,213,5.09,5700963941,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007011,647,1,2,78,15,ak0rmms5xl49w57i2rvid1tk9,0,41.6,7.6,2025-05-04T02:46:30.638Z,2025-05-04T02:46:31Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5700963983,56,Center,5700963991,213,0.90,5700963987,141,29.2,5700963989,212,18.7,5700963985,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007029,617,8,2,78,16,2iwybwokic7nmr1t33abdbjoq,1,47.4,78.5,2025-05-04T02:46:32.028Z,2025-05-04T02:46:32Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700964073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007059,648,61,2,78,18,ak0rmms5xl49w57i2rvid1tk9,0,59.3,17.3,2025-05-04T02:46:34.045Z,2025-05-04T02:46:34Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700964187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007093,619,1,2,78,19,2iwybwokic7nmr1t33abdbjoq,1,34.1,91.7,2025-05-04T02:46:35.476Z,2025-05-04T02:46:36Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700964341,56,Back,5700964349,213,4.01,5700964347,212,13.3,5700964343,140,25.9,5700964345,141,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007103,620,1,2,78,21,2iwybwokic7nmr1t33abdbjoq,1,25.9,76.8,2025-05-04T02:46:36.578Z,2025-05-04T02:46:37Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700964397,212,8.6,5700964399,213,6.28,5700964391,56,Back,5700964393,140,34.1,5700964395,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007125,621,1,2,78,22,2iwybwokic7nmr1t33abdbjoq,1,33.4,77.3,2025-05-04T02:46:37.675Z,2025-05-04T02:46:40Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5700964503,212,11.1,5700964501,141,92.4,5700964499,140,29.5,5700964497,56,Back,5700964505,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007149,622,1,2,78,25,2iwybwokic7nmr1t33abdbjoq,1,25.8,92.3,2025-05-04T02:46:40.587Z,2025-05-04T02:46:43Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700964651,140,12.4,5700964655,212,15.9,5700964653,141,81.3,5700964649,56,Back,5700964657,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007183,623,1,2,78,27,2iwybwokic7nmr1t33abdbjoq,0,10.4,70.1,2025-05-04T02:46:43.147Z,2025-05-04T02:46:47Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700964861,56,Center,5700964859,157,,5700964871,1,,5700964863,140,63.5,5700964869,213,5.85,5700964867,212,61.5,5700964865,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007193,649,8,2,78,32,ak0rmms5xl49w57i2rvid1tk9,1,33.9,63.3,2025-05-04T02:46:48.286Z,2025-05-04T02:46:48Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700964899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007305,624,4,2,78,43,2iwybwokic7nmr1t33abdbjoq,1,71.4,38.4,2025-05-04T02:46:59.453Z,2025-05-04T02:47:05Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5700965515,233,650,5700965495,152,,5700965497,265,,5700965499,286,,5700965493,56,Center,5700965489,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007295,650,4,2,78,43,ak0rmms5xl49w57i2rvid1tk9,0,28.6,61.6,2025-05-04T02:46:59.454Z,2025-05-04T02:47:04Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700965465,152,,5700965463,56,Back,5700965469,285,,5700965467,265,,5700965461,13,,5700965533,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007707,625,1,2,79,34,2iwybwokic7nmr1t33abdbjoq,0,72.0,24.8,2025-05-04T02:47:49.675Z,2025-05-04T02:47:53Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5700967867,152,,5700967871,140,96.3,5700968025,233,651,5700967861,2,,5700967877,213,0.69,5700967865,155,,5700967869,56,Center,5700967863,5,,5700967875,212,33.2,5700967879,1,,5700967873,141,56.0,,,,,,,,,,,,,,,,,,,,,
2810007723,651,11,2,79,36,ak0rmms5xl49w57i2rvid1tk9,1,2.3,41.5,2025-05-04T02:47:52.492Z,2025-05-04T02:47:53Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700967985,56,Back,5700968047,233,625,5700967987,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007777,652,1,2,79,42,ak0rmms5xl49w57i2rvid1tk9,1,12.7,37.3,2025-05-04T02:47:58.116Z,2025-05-04T02:48:00Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700968311,123,,5700968319,212,15.5,5700968317,141,18.5,5700968313,56,Back,5700968321,213,5.32,5700968315,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007807,653,1,2,79,44,ak0rmms5xl49w57i2rvid1tk9,1,21.1,18.5,2025-05-04T02:47:59.900Z,2025-05-04T02:48:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700968475,141,3.4,5700968479,213,5.38,5700968477,212,13.1,5700968473,140,28.8,5700968471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007811,654,61,2,79,47,ak0rmms5xl49w57i2rvid1tk9,0,28.8,3.4,2025-05-04T02:48:02.732Z,2025-05-04T02:48:03Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700968485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007869,627,1,2,79,51,2iwybwokic7nmr1t33abdbjoq,1,75.3,64.4,2025-05-04T02:48:07.306Z,2025-05-04T02:48:09Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700968719,56,Center,5700968721,140,67.4,5700968725,212,17.6,5700968723,141,41.6,5700968727,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007899,628,1,2,79,53,2iwybwokic7nmr1t33abdbjoq,1,67.4,41.6,2025-05-04T02:48:09.107Z,2025-05-04T02:48:21Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,1.0,,5700968885,212,24.8,5700969281,210,13,5700968887,213,0.66,5700968883,141,63.8,5700968877,155,,5700968879,56,Center,5700969283,154,,5700968881,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007911,629,3,2,79,57,2iwybwokic7nmr1t33abdbjoq,1,89.4,61.8,2025-05-04T02:48:12.770Z,2025-05-04T03:25:59Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700969033,233,655,5700968971,286,,5700968969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007905,655,45,2,79,57,ak0rmms5xl49w57i2rvid1tk9,0,10.6,38.2,2025-05-04T02:48:12.770Z,2025-05-04T03:25:59Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700968935,285,,5700968933,56,Back,5700969041,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810007917,630,13,2,79,57,2iwybwokic7nmr1t33abdbjoq,1,93.5,64.4,2025-05-04T02:48:13.435Z,2025-05-04T02:48:21Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700969297,55,628,5700969307,231,52.2,5700968995,56,Center,5700969291,85,,5700968993,64,,5700969301,102,54.8,5700969305,230,99.7,5700969289,72,,5700969293,29,,5700968991,22,,5700969303,103,58.3,5700969295,154,,,,,,,,,,,,,,,,,,,
