id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value
2803573603,646,1,2,80,11,ck22dnk93ng8ax7wonlff7yms,0,88.4,100.0,2025-04-20T00:45:48.753Z,2025-04-20T00:45:54Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665504705,1,,5665504691,107,,5665504703,213,4.87,5665504697,140,92.1,5665504695,56,Center,5665504701,212,25.4,5665504699,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573593,697,44,2,80,14,kfq8fhwnmycbtad1u0fyefx0,1,8.8,33.6,2025-04-20T00:45:52.020Z,2025-04-20T01:55:02Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665504803,233,647,5665504637,285,,5665504635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573613,647,44,2,80,14,ck22dnk93ng8ax7wonlff7yms,0,91.2,66.4,2025-04-20T00:45:52.021Z,2025-04-20T01:55:02Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665504751,56,Center,5665504753,286,,5665504873,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573601,698,12,2,80,14,kfq8fhwnmycbtad1u0fyefx0,1,5.7,44.4,2025-04-20T00:45:52.435Z,2025-04-20T00:45:59Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665504675,140,9.0,5665504677,141,0.0,5665504679,212,31.1,5665504723,15,,5665504681,213,4.82,5665504673,56,Back,5665505259,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573831,648,5,2,80,17,ck22dnk93ng8ax7wonlff7yms,1,91.0,101.6,2025-04-20T00:45:55.324Z,2025-04-20T01:54:08Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665505959,56,Left,5665505973,233,699,5665505961,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573651,699,5,2,80,17,kfq8fhwnmycbtad1u0fyefx0,0,9.0,-1.6,2025-04-20T00:45:55.324Z,2025-04-20T01:54:08Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665504987,347,,5665504985,56,Back,5665506007,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573899,649,1,2,80,30,ck22dnk93ng8ax7wonlff7yms,1,93.4,100.0,2025-04-20T00:46:07.904Z,2025-04-20T00:46:13Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665506351,56,Center,5665506349,107,,5665506361,1,,5665506353,140,90.6,5665506357,212,27.6,5665506355,141,61.2,5665506359,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573907,650,44,2,80,35,ck22dnk93ng8ax7wonlff7yms,1,89.9,65.4,2025-04-20T00:46:13.099Z,2025-04-20T00:46:17Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665506393,286,,5665506405,233,700,5665506391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573897,700,44,2,80,35,kfq8fhwnmycbtad1u0fyefx0,0,10.1,34.6,2025-04-20T00:46:13.100Z,2025-04-20T00:46:17Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665506341,56,Back,5665506435,233,650,5665506343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574001,651,1,2,80,35,ck22dnk93ng8ax7wonlff7yms,0,90.6,61.2,2025-04-20T00:46:13.316Z,2025-04-20T00:46:18Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665506873,141,54.3,5665506869,56,Center,5665506871,140,89.1,5665506865,3,,5665506867,168,,5665506875,212,4.9,5665506877,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803573933,701,12,2,80,37,kfq8fhwnmycbtad1u0fyefx0,1,11.7,34.0,2025-04-20T00:46:14.923Z,2025-04-20T00:46:17Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665506491,140,12.5,5665506497,213,5.51,5665506495,212,1.2,5665506589,15,,5665506493,141,32.8,5665506489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574003,652,15,2,80,37,ck22dnk93ng8ax7wonlff7yms,1,87.4,60.3,2025-04-20T00:46:15.528Z,2025-04-20T01:50:16Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665557677,103,19,5665557675,102,52.4,5665557681,146,92.4,5665557685,230,97.6,5665557687,231,53.8,5665556979,82,,5665745973,108,,5665557671,160,,5665557707,233,702,5665557679,458,,5665506891,56,5665745967,17,,5665557673,76,,Center,5665627701,72,5665745975,328,,5665557683,147,59.4,,,,,,
2803573997,702,10,2,80,37,kfq8fhwnmycbtad1u0fyefx0,1,7.6,40.6,2025-04-20T00:46:15.628Z,2025-04-20T01:25:25Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5665506849,94,,5665506851,56,Back,5665557755,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574059,653,1,2,80,39,ck22dnk93ng8ax7wonlff7yms,1,87.9,66.6,2025-04-20T00:46:16.735Z,2025-04-20T00:46:21Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665507219,56,Center,5665507223,141,78.1,5665507221,140,90.9,5665507225,212,8.4,5665507227,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574083,654,1,2,80,43,ck22dnk93ng8ax7wonlff7yms,1,95.9,73.2,2025-04-20T00:46:21.503Z,2025-04-20T01:58:44Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,1.0,5665507399,141,51.5,5665507395,56,Center,5665507401,212,15.6,5665507397,140,91.0,5665766121,154,,5665507403,213,4.38,5665766119,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803619359,749,13,2,80,44,ck22dnk93ng8ax7wonlff7yms,1,93.4,51.7,2025-04-20T00:46:21.698Z,2025-04-20T02:39:29Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665766171,328,,5665765085,153,,5665766181,231,50.5,5665766177,147,53.1,5665766149,29,,5665766173,391,,5665766179,230,98.2,5665766167,102,57.0,5665765081,72,,5665764919,56,Center,5665766175,146,5665766161,55,654,5665766153,154,,95.0,5665766169,103,5665764917,17,,5665766873,160,,5665766145,83,,,,6.9
2803574089,655,15,2,80,45,ck22dnk93ng8ax7wonlff7yms,1,94.8,49.7,2025-04-20T00:46:23.263Z,2025-04-20T02:43:35Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665558473,102,50.7,5665507435,56,Center,5665558479,146,96.3,5665768333,160,,5665558483,230,99.0,5665558481,147,50,5665768337,100,,5665768335,16,,5665558161,20,,5665558475,103,19,5665558477,458,5665558471,78,,5665558165,82,,,5665558521,233,5665558485,231,51.6,,,,,,,,,703
2803574121,703,10,2,80,45,kfq8fhwnmycbtad1u0fyefx0,1,8.5,47.5,2025-04-20T00:46:23.363Z,2025-04-20T01:28:04Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665558559,233,655,5665507617,56,Back,5665507611,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803575401,659,15,2,80,46,ck22dnk93ng8ax7wonlff7yms,1,96.1,51.3,2025-04-20T00:46:24.598Z,2025-04-20T02:44:07Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665769243,72,,5665559391,102,52.9,5665559395,458,,5665559397,146,98.8,5665756313,233,780,5665769247,76,,5665769245,16,,5665515013,56,Center,5665559399,147,51.6,5665769241,160,,5665559393,103,,,,,,,2.5,,,,,,,,,,,,,,
2803617845,780,10,2,80,47,kfq8fhwnmycbtad1u0fyefx0,1,2.1,48.5,2025-04-20T00:46:24.698Z,2025-04-20T01:58:27Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665756305,56,Back,5665756335,233,659,5665756303,182,,5665756299,173,,5665756301,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574123,656,61,2,80,48,ck22dnk93ng8ax7wonlff7yms,0,91.6,57.9,2025-04-20T00:46:25.729Z,2025-04-20T00:46:26Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665507631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574929,657,27,2,81,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-20T00:47:08.432Z,2025-04-20T00:47:12Z,,,,5665512333,233,705,5665512523,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574949,705,27,2,81,30,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-20T00:47:08.432Z,2025-04-20T01:49:58Z,,,,5665745473,53,b32tamno8dpk5te2oq7d9a6t,5665512399,233,657,5665745471,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574939,658,28,2,81,31,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-20T00:47:09.519Z,2025-04-20T00:47:13Z,,,,5665512205,55,657,5665512597,189,,5665512423,233,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803574963,706,28,2,81,31,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-20T00:47:09.519Z,2025-04-20T00:47:11Z,,,,5665512375,55,705,5665512481,233,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803575907,709,1,2,82,28,kfq8fhwnmycbtad1u0fyefx0,0,13.4,31.0,2025-04-20T00:48:06.212Z,2025-04-20T01:25:54Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665517953,56,Left,5665517961,141,100.0,5665517949,199,,5665517969,1,,5665517967,213,0.73,5665517957,140,64.9,5665517965,212,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576145,661,5,2,82,29,ck22dnk93ng8ax7wonlff7yms,1,33.8,-1.8,2025-04-20T00:48:06.982Z,2025-04-20T01:54:09Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665519351,56,Back,5665519353,347,,5665519419,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803575915,710,5,2,82,29,kfq8fhwnmycbtad1u0fyefx0,0,66.2,101.8,2025-04-20T00:48:06.982Z,2025-04-20T01:54:09Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665518013,56,Left,5665519459,233,661,5665518017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576209,662,1,2,82,45,ck22dnk93ng8ax7wonlff7yms,1,30.0,0.0,2025-04-20T00:48:23.182Z,2025-04-20T00:48:28Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5665519791,56,Back,5665519793,140,17.1,5665519789,107,,5665519799,213,2.42,5665519797,212,18.0,5665519795,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576259,663,1,2,82,50,ck22dnk93ng8ax7wonlff7yms,1,16.0,16.2,2025-04-20T00:48:28.061Z,2025-04-20T00:48:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665520063,213,2.05,5665520059,141,48.7,5665520055,56,Back,5665520057,140,5.0,5665520061,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576335,664,1,2,82,53,ck22dnk93ng8ax7wonlff7yms,1,4.7,49.0,2025-04-20T00:48:30.918Z,2025-04-20T00:48:35Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,5665520441,141,29.2,5665520447,1,,5665520437,56,Back,5665520435,157,,5665520445,213,5.88,5665520439,140,35.1,5665520443,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576343,665,61,2,82,57,ck22dnk93ng8ax7wonlff7yms,1,36.9,28.6,2025-04-20T00:48:34.913Z,2025-04-20T00:48:35Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5665520491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576421,711,1,2,83,0,kfq8fhwnmycbtad1u0fyefx0,1,60.5,59.4,2025-04-20T00:48:37.931Z,2025-04-20T00:48:40Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5665520947,56,Center,5665520951,141,50.9,5665520949,140,62.4,5665520955,212,6.1,5665520959,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576431,712,61,2,83,2,kfq8fhwnmycbtad1u0fyefx0,0,62.4,50.9,2025-04-20T00:48:39.803Z,2025-04-20T00:48:40Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5665520993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576479,666,4,2,83,4,ck22dnk93ng8ax7wonlff7yms,1,38.2,42.8,2025-04-20T00:48:42.397Z,2025-04-20T01:54:29Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665521391,233,713,5665521243,152,,5665521241,56,Back,5665521245,265,,5665521247,286,,5665521239,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576495,713,4,2,83,4,kfq8fhwnmycbtad1u0fyefx0,0,61.8,57.2,2025-04-20T00:48:42.398Z,2025-04-20T01:54:30Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5665521373,285,,5665521437,233,666,5665521371,265,,5665521369,152,,5665521365,13,,5665521367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576565,667,1,2,83,8,ck22dnk93ng8ax7wonlff7yms,1,37.8,40.9,2025-04-20T00:48:45.781Z,2025-04-20T00:48:48Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665521657,213,5.43,5665521655,212,7.4,5665521649,56,Back,5665521651,140,42.4,5665521653,141,32.7,5665521647,152,,5665521645,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576649,668,1,2,83,10,ck22dnk93ng8ax7wonlff7yms,1,42.3,35.1,2025-04-20T00:48:47.933Z,2025-04-20T00:48:53Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5665522149,140,30.4,5665522147,56,Back,5665522159,213,2.05,5665522155,212,27.0,5665522151,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576727,669,1,2,83,15,ck22dnk93ng8ax7wonlff7yms,1,32.9,78.2,2025-04-20T00:48:52.964Z,2025-04-20T00:48:58Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665522593,56,Back,5665522603,213,0.44,5665522595,140,49.9,5665522597,141,90.5,5665522601,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576773,670,1,2,83,21,ck22dnk93ng8ax7wonlff7yms,0,62.7,90.5,2025-04-20T00:48:58.701Z,2025-04-20T00:49:01Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5665522859,140,84.3,5665522865,213,5.47,5665522857,56,Center,5665522867,1,,5665522863,212,33.2,5665522861,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803576917,715,1,2,83,29,kfq8fhwnmycbtad1u0fyefx0,1,12.9,40.9,2025-04-20T00:49:07.210Z,2025-04-20T00:49:09Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665523709,56,Back,5665523711,140,14.9,5665523713,141,64.0,5665523707,123,,5665523717,213,1.44,5665523715,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577039,716,1,2,83,31,kfq8fhwnmycbtad1u0fyefx0,1,14.9,64.0,2025-04-20T00:49:08.882Z,2025-04-20T00:49:14Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665524389,140,37.3,5665524393,141,68.1,5665524401,213,0.12,5665524397,212,23.7,5665524383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577027,671,45,2,83,36,ck22dnk93ng8ax7wonlff7yms,0,52.9,18.8,2025-04-20T00:49:14.101Z,2025-04-20T01:54:47Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5665524337,285,,5665524335,56,Right,5665524827,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577095,717,3,2,83,36,kfq8fhwnmycbtad1u0fyefx0,1,47.1,81.2,2025-04-20T00:49:14.101Z,2025-04-20T01:54:47Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5665524683,56,Back,5665524785,233,671,5665524685,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577105,718,61,2,83,39,kfq8fhwnmycbtad1u0fyefx0,0,59.4,95.9,2025-04-20T00:49:17.067Z,2025-04-20T00:49:17Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5665524717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577267,672,5,2,83,39,ck22dnk93ng8ax7wonlff7yms,1,37.9,-1.8,2025-04-20T00:49:17.284Z,2025-04-20T01:54:10Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5665525673,233,719,5665525623,347,,5665525621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577139,719,5,2,83,39,kfq8fhwnmycbtad1u0fyefx0,0,62.1,101.8,2025-04-20T00:49:17.284Z,2025-04-20T01:54:10Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5665524927,56,Left,5665524929,347,,5665525707,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577291,673,1,2,83,49,ck22dnk93ng8ax7wonlff7yms,1,37.8,0.0,2025-04-20T00:49:27.189Z,2025-04-20T00:49:29Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5665525835,189,,5665525771,56,Back,5665525769,107,,5665525779,213,2.27,5665525775,141,13.5,5665525777,212,13.7,5665525773,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577339,674,1,2,83,51,ck22dnk93ng8ax7wonlff7yms,1,28.3,15.3,2025-04-20T00:49:29.580Z,2025-04-20T00:49:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665526059,213,1.59,5665526057,212,14.3,5665526055,141,36.3,5665526053,140,28.1,5665526051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577403,675,1,2,83,53,ck22dnk93ng8ax7wonlff7yms,1,29.8,39.5,2025-04-20T00:49:31.324Z,2025-04-20T00:49:35Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665526461,140,31.7,5665526463,141,61.7,5665526459,56,Back,5665526467,213,1.44,5665526465,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577445,676,1,2,83,57,ck22dnk93ng8ax7wonlff7yms,1,35.2,67.9,2025-04-20T00:49:35.293Z,2025-04-20T00:49:39Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665526699,56,Back,5665526703,141,50.4,5665526701,140,31.1,5665526705,212,12.7,5665526707,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577471,677,1,2,84,1,ck22dnk93ng8ax7wonlff7yms,1,29.0,56.4,2025-04-20T00:49:39.012Z,2025-04-20T00:49:41Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665526895,213,3.23,5665526883,140,18.3,5665526887,141,54.9,5665526879,56,Back,5665526891,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577519,678,1,2,84,4,ck22dnk93ng8ax7wonlff7yms,1,19.0,55.2,2025-04-20T00:49:41.757Z,2025-04-20T00:49:45Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,5665527241,141,55.5,5665527243,212,52.5,5665527239,140,69.0,5665527237,56,Center,5665527247,1,,5665527235,157,,5665527245,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577525,679,44,2,84,7,ck22dnk93ng8ax7wonlff7yms,1,63.3,51.9,2025-04-20T00:49:45.029Z,2025-04-20T01:55:03Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665527279,56,Center,5665527287,286,,5665527431,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577543,720,44,2,84,7,kfq8fhwnmycbtad1u0fyefx0,0,36.7,48.1,2025-04-20T00:49:45.030Z,2025-04-20T01:55:03Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,5665527377,285,,5665527375,56,Back,5665527453,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577567,680,1,2,84,7,ck22dnk93ng8ax7wonlff7yms,0,67.8,55.5,2025-04-20T00:49:45.419Z,2025-04-20T00:49:48Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665527543,212,23.1,5665527539,140,46.6,5665527545,213,2.88,5665527535,3,,5665527537,56,Back,5665527541,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577571,721,61,2,84,10,kfq8fhwnmycbtad1u0fyefx0,0,56.7,40.3,2025-04-20T00:49:47.986Z,2025-04-20T00:49:48Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5665527555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803577631,681,1,2,84,11,ck22dnk93ng8ax7wonlff7yms,1,42.0,61.8,2025-04-20T00:49:49.507Z,2025-04-20T00:49:51Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665527869,141,69.6,5665527871,212,12.2,5665527873,213,0.45,5665527867,140,52.5,5665527865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803578931,682,2,2,84,13,ck22dnk93ng8ax7wonlff7yms,1,53.4,71.1,2025-04-20T00:49:51.100Z,2025-04-20T03:09:57Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665535807,141,88.7,5665535805,140,68.3,5665668523,7,1xpjec3sk3ykvgcg67jkxtzo,5665535803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803578965,684,43,2,84,15,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-20T00:49:53.458Z,2025-04-20T01:22:10Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,5665536057,56,Center,5665536055,7,465400,5665667933,144,2,5665536005,140,90.5,5665536007,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803578871,722,1,2,85,41,kfq8fhwnmycbtad1u0fyefx0,0,13.9,60.2,2025-04-20T00:51:18.962Z,2025-04-20T01:48:47Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665535471,1,,5665535469,213,0.18,5665535465,141,68.5,5665535467,212,32.1,5665535463,140,44.0,5665535459,157,,5665596819,152,,5665596945,189,,5665596815,5,,5665535461,56,Back,,,,,,,,,,,,,,,,,,,,,,,
2803590069,747,1,2,85,42,ck22dnk93ng8ax7wonlff7yms,1,34.5,15.9,2025-04-20T00:51:19.698Z,2025-04-20T01:58:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5665600101,213,0.23,5665600091,3,,5665665167,189,,5665600099,212,23.7,5665600095,140,56.5,5665600097,141,23.9,5665600093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803589899,746,50,2,85,42,ck22dnk93ng8ax7wonlff7yms,1,56.0,17.8,2025-04-20T00:51:20.697Z,2025-04-20T01:05:34Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,5665599195,286,,5665600499,233,773,5665599193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803590133,773,7,2,85,43,kfq8fhwnmycbtad1u0fyefx0,1,44.0,82.2,2025-04-20T00:51:20.698Z,2025-04-20T01:05:34Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5665600431,285,,5665600429,56,Back,5665600449,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803590375,774,1,2,85,44,kfq8fhwnmycbtad1u0fyefx0,1,46.3,78.1,2025-04-20T00:51:21.698Z,2025-04-20T01:05:55Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5665601973,56,Back,5665601981,213,2.80,5665601975,140,42.8,5665601977,141,80.0,5665601979,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803590423,775,1,2,85,45,kfq8fhwnmycbtad1u0fyefx0,1,38.5,81.1,2025-04-20T00:51:22.698Z,2025-04-20T01:06:00Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665602259,212,8.9,5665602257,141,69.6,5665602255,140,42.5,5665602253,56,Back,5665602261,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803590545,776,1,2,85,46,kfq8fhwnmycbtad1u0fyefx0,1,42.5,69.6,2025-04-20T00:51:23.698Z,2025-04-20T01:06:12Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,5665603053,140,39.5,5665603059,213,2.20,5665603057,212,5.3,5665603055,141,75.9,5665603051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803578973,723,1,2,85,47,kfq8fhwnmycbtad1u0fyefx0,1,26.2,68.4,2025-04-20T00:51:24.785Z,2025-04-20T01:06:47Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5665536061,140,22.9,5665536063,141,67.2,5665536067,213,3.37,5665536065,212,3.6,5665536059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
