id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803547353,389,1,2,46,8,6597wqy6gmpv3zjx7rp8cdj46,1,41.5,42.5,2025-04-20T00:12:18.541Z,2025-04-20T00:12:20Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665357053,56,Back,5665357061,213,2.10,5665357055,140,38.3,5665357059,212,6.7,5665357057,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547361,390,1,2,46,9,6597wqy6gmpv3zjx7rp8cdj46,1,38.3,51.0,2025-04-20T00:12:19.820Z,2025-04-20T00:12:20Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665357107,140,46.5,5665357111,141,36.0,5665357105,56,Back,5665357113,212,13.3,5665357115,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547413,391,1,2,46,10,6597wqy6gmpv3zjx7rp8cdj46,1,46.8,36.0,2025-04-20T00:12:20.550Z,2025-04-20T00:12:26Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665357409,213,5.47,5665357405,212,20.9,5665357403,141,13.7,5665357399,56,Right,5665357401,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547433,392,1,2,46,16,6597wqy6gmpv3zjx7rp8cdj46,0,89.7,16.5,2025-04-20T00:12:25.989Z,2025-04-20T00:12:30Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665357547,155,,5665357729,233,461,5665357545,2,,5665357553,141,47.8,5665357549,56,Center,5665357551,140,91.2,5665357557,213,1.50,5665357555,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547461,461,11,2,46,19,bu5w8wprynlj9mvphvy8sd94f,1,4.8,51.3,2025-04-20T00:12:29.756Z,2025-04-20T00:12:30Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665357689,56,Back,5665357751,233,392,5665357693,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547715,462,1,2,46,37,bu5w8wprynlj9mvphvy8sd94f,0,15.9,53.1,2025-04-20T00:12:47.043Z,2025-04-20T00:12:48Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665359231,141,56.1,5665359237,1,,5665359229,140,61.1,5665359233,212,47.5,5665359227,56,Center,5665359191,199,,5665359235,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547771,393,1,2,46,39,6597wqy6gmpv3zjx7rp8cdj46,0,26.4,54.6,2025-04-20T00:12:49.253Z,2025-04-20T00:12:53Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5665359471,140,43.8,5665359467,3,,5665359477,213,6.10,5665359473,141,49.7,5665359475,212,18.6,5665359469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547823,463,44,2,46,42,bu5w8wprynlj9mvphvy8sd94f,1,53.2,48.8,2025-04-20T00:12:52.155Z,2025-04-20T01:41:15Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665359753,56,Center,5665359815,286,,5665359811,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547783,394,44,2,46,42,6597wqy6gmpv3zjx7rp8cdj46,0,46.8,51.2,2025-04-20T00:12:52.156Z,2025-04-20T01:41:16Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665359537,285,,5665359535,56,Back,5665359833,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547831,464,1,2,46,42,bu5w8wprynlj9mvphvy8sd94f,0,49.4,56.0,2025-04-20T00:12:52.313Z,2025-04-20T01:20:59Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665359781,56,Back,5665360533,140,36.5,5665360537,212,13.5,5665360531,3,,5665360535,141,55.6,5665360539,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547855,395,1,2,46,44,6597wqy6gmpv3zjx7rp8cdj46,1,56.3,42.2,2025-04-20T00:12:54.405Z,2025-04-20T00:12:56Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5665359891,141,30.4,5665359889,140,54.0,5665359885,3,,5665359893,212,8.4,5665359887,56,Center,5665359895,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547931,397,1,2,46,48,6597wqy6gmpv3zjx7rp8cdj46,1,55.1,29.4,2025-04-20T00:12:57.973Z,2025-04-20T00:13:00Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665360303,212,9.9,5665360299,140,51.3,5665360305,213,1.99,5665360301,141,42.7,5665360297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547961,398,1,2,46,50,6597wqy6gmpv3zjx7rp8cdj46,1,51.3,42.7,2025-04-20T00:13:00.437Z,2025-04-20T00:13:02Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665360439,141,18.3,5665360443,213,4.09,5665360435,56,Back,5665360437,140,39.9,5665360441,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547973,399,1,2,46,52,6597wqy6gmpv3zjx7rp8cdj46,1,39.9,18.3,2025-04-20T00:13:01.941Z,2025-04-20T00:13:03Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5665360503,212,12.6,5665360499,140,50.2,5665360505,213,5.74,5665360497,56,Right,5665360501,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548069,400,1,2,46,53,6597wqy6gmpv3zjx7rp8cdj46,1,50.2,8.8,2025-04-20T00:13:02.877Z,2025-04-20T00:13:08Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665361069,212,15.2,5665361065,140,36.2,5665361067,141,14.6,5665361071,213,2.88,5665361061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548059,465,83,2,46,58,bu5w8wprynlj9mvphvy8sd94f,0,55.3,90.2,2025-04-20T00:13:08.147Z,2025-04-20T00:13:14Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665361489,399,vg3ha8h2d35wgexer2i6ao0k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
