id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822693209,206,16,1,28,3,83cpn99fh7ulkwe8nezy8a3mx,1,94.6,55.2,2025-06-15T00:34:46.318Z,2025-06-15T00:48:44Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5771408069,55,205,5771452183,328,,5771408073,102,52.9,5771407375,375,28:03.057,5771408075,103,3.2,5771408081,231,50.4,5771408077,214,,5771410683,160,,5771408079,230,98.8,5771407367,72,5771408063,76,,5771407161,56,5771407371,374,2025-06-15 01:34:45.917,5771408065,29,,5771408067,154,,5771452181,16,Center,,,,,,,
2822693375,227,1,1,28,48,c9xffml4i7ihblp1qhus9w3fu,1,50.1,50.3,2025-06-15T00:35:31.786Z,2025-06-15T00:36:20Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771408043,212,15.5,5771408037,56,Back,5771408045,213,3.17,5771408041,141,49.6,5771408047,279,G,5771408039,140,35.3,5771409477,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693383,228,1,1,28,54,c9xffml4i7ihblp1qhus9w3fu,1,35.3,49.6,2025-06-15T00:35:37.186Z,2025-06-15T00:36:21Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771408091,141,23.0,5771408095,213,4.30,5771408087,56,Back,5771408093,212,19.7,5771409507,189,,5771408089,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693391,229,1,1,28,55,c9xffml4i7ihblp1qhus9w3fu,0,27.8,23.0,2025-06-15T00:35:38.659Z,2025-06-15T00:36:28Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771408173,213,6.12,5771408163,157,,5771409547,189,,5771408165,56,Right,5771408175,1,,5771408167,140,56.2,5771408171,212,30.2,5771408169,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693409,207,12,1,28,56,83cpn99fh7ulkwe8nezy8a3mx,1,42.9,82.2,2025-06-15T00:35:39.462Z,2025-06-15T00:46:09Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771408253,141,76.5,5771408269,15,,5771408249,56,Center,5771408255,212,28.3,5771408257,213,6.15,5771408251,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693423,208,1,1,28,57,83cpn99fh7ulkwe8nezy8a3mx,0,60.1,70.9,2025-06-15T00:35:40.006Z,2025-06-15T00:46:11Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771414761,141,71.8,5771408343,56,Center,5771414765,213,2.99,5771414759,140,56.3,5771414763,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693413,230,43,1,28,57,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T00:35:40.007Z,2025-06-15T00:40:25Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771408275,285,0,5771418959,144,7,5771408273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693571,209,1,1,29,3,83cpn99fh7ulkwe8nezy8a3mx,1,69.6,77.4,2025-06-15T00:35:46.669Z,2025-06-15T00:46:13Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,1.0,5771419389,4,,5771410035,154,,5771410037,22,,5771410033,210,16,5771409069,213,5.87,5771409063,140,88.0,5771409067,212,21.1,5771409061,56,Center,5771409065,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693645,210,16,1,29,6,83cpn99fh7ulkwe8nezy8a3mx,1,89.8,63.4,2025-06-15T00:35:49.512Z,2025-06-15T00:49:33Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5771410051,103,3.2,5771409463,22,,5771410053,214,,5771410049,102,50.3,5771409689,374,2025-06-15 01:35:48.668,5771410055,89,,5771409467,56,Center,5771410045,55,209,5771455367,64,,5771409685,72,5771409693,375,29:05.808,5771410043,154,5771410059,231,59.9,5771455369,328,,5771410057,230,93.0,5771410039,78,,,,5771410041,29,,,
2822693773,231,1,1,30,3,c9xffml4i7ihblp1qhus9w3fu,1,49.8,50.4,2025-06-15T00:36:46.176Z,2025-06-15T00:36:49Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771410197,279,G,5771410191,141,51.5,5771410195,213,3.07,5771410187,56,Back,5771410193,212,10.9,5771410189,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693781,232,1,1,30,6,c9xffml4i7ihblp1qhus9w3fu,0,39.4,51.5,2025-06-15T00:36:49.217Z,2025-06-15T00:36:49Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771410233,140,45.8,5771410235,141,42.7,5771410237,212,9.0,5771410239,213,5.56,5771410231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693795,212,8,1,30,9,83cpn99fh7ulkwe8nezy8a3mx,1,56.2,68.0,2025-06-15T00:36:52.765Z,2025-06-15T00:36:52Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771410271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693821,213,1,1,30,10,83cpn99fh7ulkwe8nezy8a3mx,0,28.6,94.8,2025-06-15T00:36:52.957Z,2025-06-15T00:49:45Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771410433,140,42.0,5771410441,1,,5771410435,141,94.4,5771410437,212,14.1,5771410431,56,Back,5771410439,213,6.26,5771410429,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693819,233,1,1,30,12,c9xffml4i7ihblp1qhus9w3fu,1,67.1,12.9,2025-06-15T00:36:55.488Z,2025-06-15T00:36:56Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771410417,56,Center,5771410421,141,35.8,5771410425,213,1.71,5771410423,212,15.7,5771410419,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693823,234,1,1,30,13,c9xffml4i7ihblp1qhus9w3fu,0,65.0,35.8,2025-06-15T00:36:56.832Z,2025-06-15T00:36:57Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771410445,140,70.4,5771410447,141,36.0,5771410449,212,5.7,5771410451,213,0.02,5771410443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693829,214,61,1,30,14,83cpn99fh7ulkwe8nezy8a3mx,1,33.2,77.6,2025-06-15T00:36:57.059Z,2025-06-15T00:50:12Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771410481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693837,235,1,1,30,15,c9xffml4i7ihblp1qhus9w3fu,1,67.2,32.4,2025-06-15T00:36:58.520Z,2025-06-15T00:37:00Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771410539,140,68.6,5771410545,213,4.90,5771410541,141,20.9,5771410543,212,8.0,5771410535,3,,5771410537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693847,236,1,1,30,17,c9xffml4i7ihblp1qhus9w3fu,1,68.6,20.9,2025-06-15T00:37:00.057Z,2025-06-15T00:37:02Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771410619,140,55.6,5771410623,212,14.0,5771410621,141,16.2,5771410617,56,Right,5771410625,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693859,237,1,1,30,19,c9xffml4i7ihblp1qhus9w3fu,1,47.9,18.0,2025-06-15T00:37:02.680Z,2025-06-15T00:37:06Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771410693,140,33.9,5771410691,56,Back,5771410697,212,26.5,5771410695,141,50.4,5771410699,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693885,238,1,1,30,23,c9xffml4i7ihblp1qhus9w3fu,1,33.9,50.4,2025-06-15T00:37:06.344Z,2025-06-15T00:37:10Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771410847,56,Back,5771410855,213,1.25,5771410851,141,70.2,5771410853,212,14.2,5771410849,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693901,239,1,1,30,27,c9xffml4i7ihblp1qhus9w3fu,1,38.2,71.4,2025-06-15T00:37:09.952Z,2025-06-15T00:37:13Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771410925,56,Left,5771410931,212,23.3,5771410927,140,57.8,5771410933,213,0.49,5771410929,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693937,240,1,1,30,30,c9xffml4i7ihblp1qhus9w3fu,1,60.4,88.9,2025-06-15T00:37:13.440Z,2025-06-15T00:37:17Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771411073,141,90.5,5771411077,213,0.08,5771411071,140,72.8,5771411075,212,13.1,5771411069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693961,241,1,1,30,34,c9xffml4i7ihblp1qhus9w3fu,1,72.4,90.8,2025-06-15T00:37:17.376Z,2025-06-15T00:37:22Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771411197,56,Left,5771411203,212,8.1,5771411201,141,89.9,5771411199,140,64.7,5771411205,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693975,242,1,1,30,39,c9xffml4i7ihblp1qhus9w3fu,1,65.6,90.9,2025-06-15T00:37:22.600Z,2025-06-15T00:40:33Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,1.0,,5771411291,155,,5771411297,141,51.6,5771411295,140,84.5,5771419337,154,,5771411293,56,Center,5771419335,210,15,5771411301,213,5.35,5771411299,212,33.3,5771411289,2,,5771411303,1,,,,,,,,,,,,,,,,,,,,,,,,
2822693979,243,44,1,30,42,c9xffml4i7ihblp1qhus9w3fu,1,87.0,58.4,2025-06-15T00:37:25.497Z,2025-06-15T00:58:04Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771411323,286,,5771467281,233,325,5771411321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822704059,325,44,1,30,42,83cpn99fh7ulkwe8nezy8a3mx,0,13.0,41.6,2025-06-15T00:37:25.498Z,2025-06-15T00:58:05Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5771467239,285,,5771467237,56,Back,5771467315,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693985,244,15,1,30,42,c9xffml4i7ihblp1qhus9w3fu,1,91.1,54.0,2025-06-15T00:37:25.800Z,2025-06-15T01:08:53Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5771419361,102,53.1,5771419235,15,,5771419351,76,,5771411331,22,,5771419363,103,11.4,5771419239,328,,5771419367,147,50.5,5771419385,233,216,5771419365,146,99.0,5771411333,17,5771419355,154,,5771419357,55,5771419353,29,,5771411335,56,Center,,,,,,242,,,,,,,
2822693997,216,10,1,30,43,83cpn99fh7ulkwe8nezy8a3mx,1,3.3,47.9,2025-06-15T00:37:25.900Z,2025-06-15T00:40:34Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771411403,56,Back,5771411399,178,,5771411401,182,,5771419417,233,244,5771411397,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693993,215,43,1,30,44,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T00:37:27.540Z,2025-06-15T00:37:37Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771411921,144,11,5771411389,88,0,5771411387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694033,217,12,1,30,47,83cpn99fh7ulkwe8nezy8a3mx,1,12.0,40.1,2025-06-15T00:37:30.350Z,2025-06-15T00:37:32Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771411613,141,46.0,5771411621,213,0.47,5771411617,212,8.8,5771411605,56,Back,5771411609,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694055,218,12,1,30,49,83cpn99fh7ulkwe8nezy8a3mx,1,18.1,45.4,2025-06-15T00:37:32.268Z,2025-06-15T00:53:49Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771411711,140,54.0,5771411717,213,0.71,5771411709,56,Left,5771411715,212,49.6,5771411713,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694063,219,43,1,30,51,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T00:37:34.086Z,2025-06-15T00:53:45Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771471193,144,5,5771411743,347,0,5771411741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694123,245,1,1,30,58,c9xffml4i7ihblp1qhus9w3fu,1,38.7,24.1,2025-06-15T00:37:41.071Z,2025-06-15T00:37:46Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771412083,140,40.7,5771412085,141,77.0,5771412081,56,Back,5771412087,212,36.0,5771412299,1,,5771412089,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694181,246,1,1,31,3,c9xffml4i7ihblp1qhus9w3fu,1,40.7,77.0,2025-06-15T00:37:46.591Z,2025-06-15T00:37:47Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771412341,213,4.83,5771412323,56,Back,5771412337,212,20.0,5771412331,141,47.8,5771412327,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694189,247,1,1,31,4,c9xffml4i7ihblp1qhus9w3fu,1,42.9,47.8,2025-06-15T00:37:47.439Z,2025-06-15T00:37:50Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5771412357,56,Back,5771412361,141,68.4,5771412365,213,1.83,5771412363,212,14.5,5771412359,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694219,248,1,1,31,7,c9xffml4i7ihblp1qhus9w3fu,1,40.2,68.4,2025-06-15T00:37:50.024Z,2025-06-15T00:37:52Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771412539,141,53.1,5771412537,140,37.5,5771412543,213,4.45,5771412535,56,Back,5771412541,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694235,249,1,1,31,9,c9xffml4i7ihblp1qhus9w3fu,1,37.5,53.1,2025-06-15T00:37:52.551Z,2025-06-15T00:37:56Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771412657,56,Back,5771412665,213,3.27,5771412661,141,49.4,5771412659,140,19.2,5771412663,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694239,250,1,1,31,13,c9xffml4i7ihblp1qhus9w3fu,0,19.2,49.4,2025-06-15T00:37:56.544Z,2025-06-15T00:37:57Z,2ig362xub2syd45v3usgymbkk,F. Delgado,,,5771412689,141,66.7,5771412683,155,,5771412691,212,21.4,5771412685,56,Back,5771412693,213,0.58,5771412687,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694259,220,1,1,31,16,83cpn99fh7ulkwe8nezy8a3mx,0,58.9,22.6,2025-06-15T00:37:59.717Z,2025-06-15T00:44:17Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771412769,141,29.6,5771412767,140,71.0,5771412771,212,13.6,5771412765,56,Center,5771412773,213,0.36,5771412763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694285,251,1,1,31,19,c9xffml4i7ihblp1qhus9w3fu,1,26.9,72.7,2025-06-15T00:38:02.855Z,2025-06-15T00:38:05Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771412903,212,21.6,5771412899,140,9.9,5771412905,213,3.74,5771412901,141,54.8,5771412897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694295,252,1,1,31,22,c9xffml4i7ihblp1qhus9w3fu,1,10.7,55.1,2025-06-15T00:38:05.119Z,2025-06-15T00:38:07Z,2ig362xub2syd45v3usgymbkk,F. Delgado,,,5771412959,56,Back,5771412963,141,80.9,5771412965,212,24.4,5771412967,213,0.80,5771412961,140,26.9,5771412957,157,,5771412969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694319,253,1,1,31,24,c9xffml4i7ihblp1qhus9w3fu,0,26.9,80.9,2025-06-15T00:38:07.327Z,2025-06-15T00:38:10Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771413105,213,0.91,5771413101,141,100.0,5771413103,212,17.9,5771413095,3,,5771413097,56,Back,5771413099,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822697083,305,61,1,31,25,c9xffml4i7ihblp1qhus9w3fu,1,5.9,66.9,2025-06-15T00:38:08.556Z,2025-06-15T00:54:05Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771427451,56,Back,5771427833,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694449,221,5,1,31,27,83cpn99fh7ulkwe8nezy8a3mx,1,59.4,-1.7,2025-06-15T00:38:10.372Z,2025-06-15T01:06:40Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771413781,56,Right,5771413789,233,254,5771413783,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694321,254,5,1,31,27,c9xffml4i7ihblp1qhus9w3fu,0,40.6,101.7,2025-06-15T00:38:10.372Z,2025-06-15T01:06:40Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771413793,233,221,5771413109,347,,5771413107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694459,222,1,1,31,45,83cpn99fh7ulkwe8nezy8a3mx,0,56.5,0.0,2025-06-15T00:38:27.860Z,2025-06-15T00:38:29Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5771413813,140,83.9,5771413821,1,,5771413827,189,,5771413817,212,32.0,5771413811,56,Right,5771413815,141,18.7,5771413819,213,0.45,5771413809,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694465,256,1,1,31,46,c9xffml4i7ihblp1qhus9w3fu,1,12.1,70.8,2025-06-15T00:38:29.094Z,2025-06-15T00:38:30Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771413837,141,88.0,5771413839,212,12.0,5771413835,140,9.5,5771413841,213,1.80,5771413833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694477,257,1,1,31,47,c9xffml4i7ihblp1qhus9w3fu,0,9.5,88.0,2025-06-15T00:38:30.143Z,2025-06-15T00:38:31Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5771413913,141,88.9,5771413915,212,17.5,5771413907,157,,5771413917,213,0.03,5771413911,140,26.2,5771413909,56,Back,5771413919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694493,223,8,1,31,49,83cpn99fh7ulkwe8nezy8a3mx,1,66.6,28.4,2025-06-15T00:38:32.219Z,2025-06-15T00:38:32Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771413991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694505,224,45,1,31,50,83cpn99fh7ulkwe8nezy8a3mx,0,68.6,17.6,2025-06-15T00:38:33.790Z,2025-06-15T00:57:59Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5771414043,56,Right,5771414139,233,258,5771414143,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694515,258,3,1,31,50,c9xffml4i7ihblp1qhus9w3fu,1,31.4,82.4,2025-06-15T00:38:33.790Z,2025-06-15T00:57:58Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771414073,56,Back,5771414075,285,,5771414109,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694559,259,1,1,31,52,c9xffml4i7ihblp1qhus9w3fu,1,39.9,80.5,2025-06-15T00:38:35.655Z,2025-06-15T00:38:41Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5771414349,140,43.6,5771414353,212,45.1,5771414355,213,4.80,5771414357,1,,5771414351,141,14.4,5771414347,56,Back,5771414345,196,,5771414343,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694613,260,1,1,32,3,c9xffml4i7ihblp1qhus9w3fu,1,41.2,14.3,2025-06-15T00:38:46.222Z,2025-06-15T00:38:51Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771414681,212,16.1,5771414675,56,Back,5771414679,141,37.9,5771414677,140,39.7,5771414683,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694617,261,1,1,32,8,c9xffml4i7ihblp1qhus9w3fu,1,53.7,29.2,2025-06-15T00:38:51.286Z,2025-06-15T00:38:52Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5771414719,213,5.26,5771414713,140,61.2,5771414711,56,Right,5771414717,212,15.0,5771414715,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694661,262,1,1,32,9,c9xffml4i7ihblp1qhus9w3fu,1,61.2,10.4,2025-06-15T00:38:52.550Z,2025-06-15T00:38:58Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771414919,56,Back,5771414923,141,18.9,5771414925,212,28.3,5771414921,140,34.8,5771414927,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694709,263,1,1,32,15,c9xffml4i7ihblp1qhus9w3fu,1,34.8,18.9,2025-06-15T00:38:58.086Z,2025-06-15T00:39:02Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5771415145,141,53.6,5771415141,56,Back,5771415147,212,23.7,5771415143,140,36.4,5771415149,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694735,264,1,1,32,19,c9xffml4i7ihblp1qhus9w3fu,1,39.7,60.2,2025-06-15T00:39:02.087Z,2025-06-15T00:39:05Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771415295,141,77.5,5771415291,56,Back,5771415297,212,11.9,5771415293,140,37.7,5771415299,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694783,265,1,1,32,22,c9xffml4i7ihblp1qhus9w3fu,0,37.7,77.5,2025-06-15T00:39:05.751Z,2025-06-15T00:39:10Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771415541,212,41.4,5771415545,1,,5771415533,155,,5771415537,140,59.6,5771415539,141,26.8,5771415535,56,Center,5771415543,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694815,225,44,1,32,26,83cpn99fh7ulkwe8nezy8a3mx,1,35.3,76.4,2025-06-15T00:39:09.597Z,2025-06-15T00:58:05Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5771415745,233,266,5771415649,285,,5771415647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694789,266,44,1,32,26,c9xffml4i7ihblp1qhus9w3fu,0,64.7,23.6,2025-06-15T00:39:09.598Z,2025-06-15T00:58:05Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771415553,286,,5771415757,233,225,5771415551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694831,226,61,1,32,27,83cpn99fh7ulkwe8nezy8a3mx,1,26.7,81.6,2025-06-15T00:39:10.244Z,2025-06-15T00:54:24Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5771415721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694799,267,61,1,32,28,c9xffml4i7ihblp1qhus9w3fu,1,59.6,26.8,2025-06-15T00:39:11.401Z,2025-06-15T00:54:20Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771415573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694861,228,1,1,32,33,83cpn99fh7ulkwe8nezy8a3mx,1,34.1,70.8,2025-06-15T00:39:16.268Z,2025-06-15T00:39:17Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771415903,212,6.5,5771415901,141,74.7,5771415905,213,0.42,5771415899,140,39.8,5771415897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694873,229,1,1,32,34,83cpn99fh7ulkwe8nezy8a3mx,1,39.8,74.7,2025-06-15T00:39:17.396Z,2025-06-15T00:39:18Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771415959,213,3.70,5771415953,140,34.7,5771415957,212,6.3,5771415951,56,Back,5771415955,141,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694931,230,1,1,32,35,83cpn99fh7ulkwe8nezy8a3mx,1,34.7,69.8,2025-06-15T00:39:18.420Z,2025-06-15T00:39:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771416253,155,,5771416255,196,,5771416257,56,Back,5771416261,141,7.3,5771416267,1,,5771416265,213,5.03,5771416259,140,47.8,5771416263,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694937,231,1,1,32,41,83cpn99fh7ulkwe8nezy8a3mx,1,65.9,5.2,2025-06-15T00:39:23.875Z,2025-06-15T00:39:24Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5771416299,213,3.53,5771416291,56,Right,5771416297,212,2.7,5771416295,141,3.7,5771416293,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
