id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2821760447,759,1,2,81,10,7neuneh44n9rtsfsh6r0sb9no,1,58.6,11.1,2025-06-08T04:52:05.581Z,2025-06-08T04:52:07Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766197933,212,9.7,5766197925,3,,5766197931,141,25.3,5766197927,56,Center,5766197935,213,1.46,5766197929,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760451,760,1,2,81,11,7neuneh44n9rtsfsh6r0sb9no,0,59.6,25.5,2025-06-08T04:52:07.373Z,2025-06-08T04:52:09Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5766197947,140,68.8,5766197951,212,9.8,5766197945,56,Center,5766197943,3,,5766197953,213,0.15,5766197949,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760449,588,43,2,81,12,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-08T04:52:08.341Z,2025-06-08T05:08:59Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5766197941,285,0,5766202777,144,44,5766197939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760455,589,44,2,81,13,aj8ytsr2ap33tod0hd8ofzaw9,1,29.8,74.2,2025-06-08T04:52:08.908Z,2025-06-08T04:52:11Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766198015,233,761,5766197961,56,Back,5766197963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760453,761,44,2,81,13,7neuneh44n9rtsfsh6r0sb9no,0,71.6,24.0,2025-06-08T04:52:08.909Z,2025-06-08T04:52:11Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5766197957,56,Center,5766198019,233,589,5766197959,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760459,590,1,2,81,14,aj8ytsr2ap33tod0hd8ofzaw9,0,25.6,79.6,2025-06-08T04:52:09.496Z,2025-06-08T04:52:10Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766197987,140,32.5,5766197985,56,Back,5766197991,212,7.4,5766197983,3,,5766197989,141,77.5,5766197993,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760463,762,1,2,81,14,7neuneh44n9rtsfsh6r0sb9no,0,67.7,26.2,2025-06-08T04:52:10.077Z,2025-06-08T04:52:10Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198009,213,0.49,5766197999,3,,5766198003,140,74.6,5766198001,56,Center,5766198007,212,8.2,5766198005,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760467,591,12,2,81,16,aj8ytsr2ap33tod0hd8ofzaw9,1,20.7,69.7,2025-06-08T04:52:11.790Z,2025-06-08T04:52:23Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766198033,212,14.8,5766198031,141,57.2,5766198027,56,Back,5766198035,213,5.67,5766198041,15,,5766198029,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760471,763,1,2,81,17,7neuneh44n9rtsfsh6r0sb9no,1,55.8,46.7,2025-06-08T04:52:13.349Z,2025-06-08T04:52:14Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5766198059,56,Center,5766198063,141,51.8,5766198061,140,60.1,5766198057,3,,5766198065,212,5.7,5766198067,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760473,764,1,2,81,18,7neuneh44n9rtsfsh6r0sb9no,1,60.1,51.8,2025-06-08T04:52:14.277Z,2025-06-08T04:52:16Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5766198073,140,57.9,5766198077,212,7.6,5766198075,141,41.2,5766198079,213,4.40,5766198071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760481,766,1,2,81,21,7neuneh44n9rtsfsh6r0sb9no,1,67.9,43.7,2025-06-08T04:52:16.613Z,2025-06-08T04:52:21Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5766198099,212,33.4,5766198103,1,,5766198093,56,Right,5766198101,213,5.52,5766198095,140,90.8,5766198097,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760489,592,45,2,81,25,aj8ytsr2ap33tod0hd8ofzaw9,0,8.0,88.1,2025-06-08T04:52:21.077Z,2025-06-08T04:52:25Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5766198133,56,Back,5766198149,233,767,5766198135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760487,767,3,2,81,25,7neuneh44n9rtsfsh6r0sb9no,1,92.3,13.1,2025-06-08T04:52:21.077Z,2025-06-08T04:52:25Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766198119,56,Right,5766198141,233,592,5766198121,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760491,768,1,2,81,27,7neuneh44n9rtsfsh6r0sb9no,1,91.4,9.2,2025-06-08T04:52:22.566Z,2025-06-08T04:52:25Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766198157,141,11.6,5766198155,140,82.6,5766198153,56,Right,5766198159,212,9.4,5766198161,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760493,769,1,2,81,29,7neuneh44n9rtsfsh6r0sb9no,1,84.8,11.3,2025-06-08T04:52:24.789Z,2025-06-08T04:52:32Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198189,212,43.2,5766198181,155,,5766198193,1,,5766198187,141,72.6,5766198179,2,,5766198185,140,95.6,5766198191,213,1.31,5766198183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760495,770,1,2,81,36,7neuneh44n9rtsfsh6r0sb9no,0,85.3,85.0,2025-06-08T04:52:31.941Z,2025-06-08T04:52:34Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766198197,2,,5766198201,56,Center,5766198209,213,4.83,5766198205,141,43.9,5766198207,212,28.1,5766198203,140,88.5,5766198199,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760497,593,12,2,81,40,aj8ytsr2ap33tod0hd8ofzaw9,1,12.0,52.7,2025-06-08T04:52:35.781Z,2025-06-08T04:52:38Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5766198219,213,6.17,5766198211,56,Back,5766198213,140,32.2,5766198221,15,,5766198217,212,21.3,5766198215,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760499,771,1,2,81,40,7neuneh44n9rtsfsh6r0sb9no,1,73.5,53.0,2025-06-08T04:52:36.069Z,2025-06-08T04:52:37Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198227,3,,5766198231,140,80.6,5766198233,141,58.1,5766198237,213,0.44,5766198229,56,Center,5766198235,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760501,772,44,2,81,42,7neuneh44n9rtsfsh6r0sb9no,1,75.6,52.8,2025-06-08T04:52:37.597Z,2025-06-08T04:52:40Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5766198249,233,594,5766198241,56,Center,5766198243,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760503,594,44,2,81,42,aj8ytsr2ap33tod0hd8ofzaw9,0,22.7,45.4,2025-06-08T04:52:37.598Z,2025-06-08T04:52:39Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5766198253,233,772,5766198247,285,,5766198245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760505,773,1,2,81,42,7neuneh44n9rtsfsh6r0sb9no,1,80.6,58.1,2025-06-08T04:52:37.885Z,2025-06-08T04:52:40Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5766198257,3,,5766198265,212,8.9,5766198267,213,3.41,5766198259,56,Center,5766198263,141,54.6,5766198261,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760507,774,1,2,81,44,7neuneh44n9rtsfsh6r0sb9no,0,72.4,54.6,2025-06-08T04:52:39.414Z,2025-06-08T04:52:42Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198273,56,Center,5766198275,140,86.9,5766198277,141,41.2,5766198281,213,5.74,5766198271,155,,5766198279,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760519,596,44,2,81,44,aj8ytsr2ap33tod0hd8ofzaw9,1,13.6,59.2,2025-06-08T04:52:40.358Z,2025-06-08T04:52:49Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766198343,56,Back,5766198345,285,,5766198347,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760511,775,44,2,81,44,7neuneh44n9rtsfsh6r0sb9no,0,86.4,40.8,2025-06-08T04:52:40.359Z,2025-06-08T04:52:49Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5766198295,56,Center,5766198297,286,,5766198353,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760509,595,12,2,81,45,aj8ytsr2ap33tod0hd8ofzaw9,1,13.1,56.4,2025-06-08T04:52:40.949Z,2025-06-08T05:52:31Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766198299,15,,5766198291,212,11.1,5766198287,140,22.0,5766198285,56,Back,5766198289,141,65.1,5766198293,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760513,776,1,2,81,46,7neuneh44n9rtsfsh6r0sb9no,1,79.3,40.7,2025-06-08T04:52:41.957Z,2025-06-08T04:52:43Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5766198309,213,5.35,5766198301,56,Center,5766198303,140,85.5,5766198307,212,10.9,5766198305,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760515,777,1,2,81,47,7neuneh44n9rtsfsh6r0sb9no,1,85.5,27.9,2025-06-08T04:52:43.086Z,2025-06-08T04:52:45Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766198321,213,3.15,5766198319,212,15.3,5766198315,140,70.9,5766198317,141,27.6,5766198313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760521,778,1,2,81,49,7neuneh44n9rtsfsh6r0sb9no,1,70.8,27.6,2025-06-08T04:52:44.837Z,2025-06-08T04:52:48Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198359,140,61.9,5766198363,212,9.5,5766198361,141,30.3,5766198365,213,2.95,5766198357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760525,779,1,2,81,52,7neuneh44n9rtsfsh6r0sb9no,1,64.1,23.7,2025-06-08T04:52:48.261Z,2025-06-08T04:52:50Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766198391,212,24.6,5766198385,56,Right,5766198387,140,85.7,5766198393,213,5.88,5766198389,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760527,780,1,2,81,55,7neuneh44n9rtsfsh6r0sb9no,1,73.4,41.9,2025-06-08T04:52:50.517Z,2025-06-08T04:52:52Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766198401,141,25.2,5766198403,212,15.5,5766198399,140,83.5,5766198397,56,Center,5766198405,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760535,781,1,2,82,0,7neuneh44n9rtsfsh6r0sb9no,0,84.2,4.3,2025-06-08T04:52:55.549Z,2025-06-08T04:52:56Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198447,212,20.6,5766198445,141,34.6,5766198439,155,,5766198449,213,1.54,5766198441,56,Center,5766198443,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760533,597,61,2,82,1,aj8ytsr2ap33tod0hd8ofzaw9,1,20.5,86.9,2025-06-08T04:52:57.150Z,2025-06-08T05:19:51Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5766198433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760539,598,1,2,82,2,aj8ytsr2ap33tod0hd8ofzaw9,1,15.7,72.3,2025-06-08T04:52:57.975Z,2025-06-08T04:54:45Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766198469,140,21.9,5766198475,213,0.97,5766198467,56,Back,5766198471,141,86.3,5766198473,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760549,600,1,2,82,4,aj8ytsr2ap33tod0hd8ofzaw9,1,21.9,86.3,2025-06-08T04:52:59.750Z,2025-06-08T04:53:01Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5766198501,212,11.1,5766198499,141,93.2,5766198503,213,2.71,5766198497,140,12.3,5766198495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760551,601,1,2,82,5,aj8ytsr2ap33tod0hd8ofzaw9,0,15.8,96.2,2025-06-08T04:53:00.823Z,2025-06-08T04:53:03Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5766198519,1,,5766198511,140,22.1,5766198513,141,100.0,5766198509,56,Back,5766198517,213,0.49,5766198515,212,7.5,5766198507,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760555,602,5,2,82,7,aj8ytsr2ap33tod0hd8ofzaw9,0,20.6,101.4,2025-06-08T04:53:02.917Z,2025-06-08T05:22:10Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5766198541,347,,5766198581,233,783,5766198539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760557,783,5,2,82,7,7neuneh44n9rtsfsh6r0sb9no,1,79.4,-1.4,2025-06-08T04:53:02.917Z,2025-06-08T05:22:09Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5766198551,56,Right,5766198553,347,,5766198567,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760567,784,1,2,82,13,7neuneh44n9rtsfsh6r0sb9no,1,74.4,0.0,2025-06-08T04:53:08.981Z,2025-06-08T04:53:10Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198589,107,,5766198593,140,71.9,5766198597,212,10.5,5766198595,141,13.8,5766198599,213,1.82,5766198591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760569,785,1,2,82,14,7neuneh44n9rtsfsh6r0sb9no,1,71.1,13.8,2025-06-08T04:53:09.806Z,2025-06-08T04:53:11Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198607,56,Right,5766198615,213,3.57,5766198613,212,10.9,5766198611,141,7.1,5766198609,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760575,786,1,2,82,15,7neuneh44n9rtsfsh6r0sb9no,1,61.7,7.1,2025-06-08T04:53:10.773Z,2025-06-08T04:53:13Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766198639,141,17.1,5766198641,212,9.2,5766198643,213,0.83,5766198637,140,67.6,5766198635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760577,787,1,2,82,18,7neuneh44n9rtsfsh6r0sb9no,1,67.0,14.7,2025-06-08T04:53:13.445Z,2025-06-08T04:53:15Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198653,140,90.0,5766198651,56,Right,5766198659,213,6.17,5766198655,141,10.7,5766198657,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760579,788,1,2,82,19,7neuneh44n9rtsfsh6r0sb9no,0,90.0,7.3,2025-06-08T04:53:14.861Z,2025-06-08T04:53:19Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198675,212,42.6,5766198669,56,Center,5766198677,213,1.43,5766198673,141,69.3,5766198665,2,,5766198671,140,95.6,5766198667,155,,5766198679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760581,603,12,2,82,24,aj8ytsr2ap33tod0hd8ofzaw9,1,6.7,27.0,2025-06-08T04:53:20.077Z,2025-06-08T04:53:34Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766198689,213,5.17,5766198681,56,Back,5766198687,212,14.4,5766198685,141,8.0,5766198691,15,,5766198683,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760583,789,1,2,82,29,7neuneh44n9rtsfsh6r0sb9no,1,82.1,90.0,2025-06-08T04:53:24.549Z,2025-06-08T04:53:26Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766198703,213,3.33,5766198699,141,83.8,5766198695,56,Left,5766198701,212,22.6,5766198697,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760585,790,1,2,82,31,7neuneh44n9rtsfsh6r0sb9no,1,61.0,83.8,2025-06-08T04:53:26.500Z,2025-06-08T04:53:28Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5766198707,56,Center,5766198715,213,4.57,5766198709,140,58.0,5766198711,141,51.5,5766198713,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760587,791,1,2,82,33,7neuneh44n9rtsfsh6r0sb9no,1,57.8,51.9,2025-06-08T04:53:28.430Z,2025-06-08T04:53:31Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766198727,213,0.93,5766198725,212,26.9,5766198719,56,Left,5766198721,140,73.2,5766198723,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760589,792,1,2,82,35,7neuneh44n9rtsfsh6r0sb9no,0,73.2,83.6,2025-06-08T04:53:31.141Z,2025-06-08T04:54:01Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5766198745,1,,5766198733,155,,5766198737,140,96.6,5766198743,213,5.51,5766198735,56,Center,5766198739,141,48.1,5766198863,233,605,5766198731,2,,5766198741,212,,,,,,,,,,,,,,,,34.4,,,,,,,,
2821760607,605,11,2,82,37,aj8ytsr2ap33tod0hd8ofzaw9,0,3.6,57.3,2025-06-08T04:53:33.300Z,2025-06-08T04:54:01Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5766198867,233,792,5766198855,56,Back,5766198857,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760609,606,1,2,83,7,aj8ytsr2ap33tod0hd8ofzaw9,0,13.5,61.5,2025-06-08T04:54:02.998Z,2025-06-08T04:54:04Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5766198883,213,0.18,5766198879,141,75.7,5766198885,1,,5766198875,56,Center,5766198877,140,65.3,5766198881,212,55.2,5766198873,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760611,793,1,2,83,9,7neuneh44n9rtsfsh6r0sb9no,1,50.1,46.0,2025-06-08T04:54:04.700Z,2025-06-08T04:54:08Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766198893,140,65.5,5766198889,157,,5766198895,141,61.2,5766198921,189,,5766198897,212,19.2,5766198891,56,Center,5766198899,213,0.57,5766198901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760613,794,1,2,83,10,7neuneh44n9rtsfsh6r0sb9no,0,65.5,61.2,2025-06-08T04:54:05.685Z,2025-06-08T04:54:06Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5766198911,141,43.6,5766198905,157,,5766198907,56,Center,5766198909,140,87.9,5766198913,212,26.4,5766198917,1,,5766198915,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760615,607,1,2,83,14,aj8ytsr2ap33tod0hd8ofzaw9,1,29.0,77.3,2025-06-08T04:54:09.605Z,2025-06-08T04:54:11Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766198935,212,22.5,5766198929,56,Back,5766198937,213,3.70,5766198931,140,10.8,5766198933,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760619,608,1,2,83,16,aj8ytsr2ap33tod0hd8ofzaw9,0,11.0,60.2,2025-06-08T04:54:11.679Z,2025-06-08T04:54:16Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5766198967,140,72.5,5766198971,212,70.4,5766198965,56,Left,5766198963,157,,5766198973,213,0.41,5766198969,141,100.0,5766198975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760621,609,5,2,83,21,aj8ytsr2ap33tod0hd8ofzaw9,0,76.0,101.6,2025-06-08T04:54:16.387Z,2025-06-08T05:22:11Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5766198977,56,Left,5766198979,347,,5766199057,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760631,795,5,2,83,21,7neuneh44n9rtsfsh6r0sb9no,1,24.0,-1.6,2025-06-08T04:54:16.387Z,2025-06-08T05:22:10Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5766199023,56,Back,5766199025,347,,5766199053,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760633,796,18,2,83,33,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T04:54:28.986Z,2025-06-08T04:55:04Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5766199027,42,,5766199051,55,797,5766199031,59,19,5766199029,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760635,797,19,2,83,33,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T04:54:28.987Z,2025-06-08T04:55:05Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5766199043,293,5,5766199037,145,7,5766199047,55,796,5766199033,42,,5766199045,44,Midfielder,5766199041,292,6,5766199039,59,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760637,798,18,2,83,45,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T04:54:41.010Z,2025-06-08T04:54:42Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766199067,59,3,5766199065,44,Defender,5766199087,55,799,5766199063,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760639,799,19,2,83,45,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T04:54:41.011Z,2025-06-08T04:54:42Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5766199081,44,Midfielder,5766199069,42,,5766199077,292,6,5766199075,59,23,5766199073,145,3,5766199083,55,798,5766199079,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760647,800,1,2,83,53,7neuneh44n9rtsfsh6r0sb9no,1,30.9,0.0,2025-06-08T04:54:49.029Z,2025-06-08T04:54:51Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766199133,140,24.2,5766199137,212,13.7,5766199135,141,15.6,5766199139,213,2.11,5766199131,56,Back,5766199129,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760653,801,1,2,83,55,7neuneh44n9rtsfsh6r0sb9no,0,24.2,15.6,2025-06-08T04:54:51.149Z,2025-06-08T05:21:06Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766199179,212,56.1,5766199171,157,,5766199183,1,,5766199173,56,Center,5766199181,213,0.30,5766199177,141,39.7,5766199175,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760649,610,61,2,84,0,aj8ytsr2ap33tod0hd8ofzaw9,1,29.7,85.4,2025-06-08T04:54:56.367Z,2025-06-08T04:54:57Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766199161,189,,5766199155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760655,802,1,2,84,2,7neuneh44n9rtsfsh6r0sb9no,1,75.3,39.7,2025-06-08T04:54:57.996Z,2025-06-08T04:54:59Z,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,,,5766199189,3,,5766199193,140,80.6,5766199197,212,6.0,5766199195,141,43.0,5766199199,213,0.38,5766199191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760657,803,1,2,84,4,7neuneh44n9rtsfsh6r0sb9no,0,84.5,37.4,2025-06-08T04:54:59.468Z,2025-06-08T04:55:00Z,1ntf3x9ay255qut54al2mt0q,T. Amann,,,5766199205,56,Center,5766199207,140,75.2,5766199231,195,,5766199209,141,57.3,5766199213,213,2.20,5766199211,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760671,611,12,2,84,7,aj8ytsr2ap33tod0hd8ofzaw9,1,12.6,60.8,2025-06-08T04:55:02.613Z,2025-06-08T04:55:11Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766199297,141,91.7,5766199295,140,55.2,5766199299,212,49.4,5766199301,213,0.44,5766199293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760665,804,43,2,84,13,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T04:55:08.605Z,2025-06-08T04:55:13Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766199321,144,50,5766199269,286,0,5766199267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760667,805,4,2,84,14,7neuneh44n9rtsfsh6r0sb9no,1,41.0,11.9,2025-06-08T04:55:09.957Z,2025-06-08T05:44:46Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766199285,56,Back,5766199287,152,,5766199283,13,,5766199291,286,,5766199289,265,,5766199313,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821760673,612,4,2,84,14,aj8ytsr2ap33tod0hd8ofzaw9,0,59.0,88.1,2025-06-08T04:55:09.958Z,2025-06-08T05:44:46Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5766199317,233,805,5766199309,265,,5766199305,56,Left,5766199307,152,,5766199303,13,,5766199311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
