id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2822662285,121,1,1,15,13,2n3wgr89m7jl8tmioemit2pgq,1,40.4,93.0,2025-06-14T23:21:34.188Z,2025-06-14T23:21:37Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5771237853,56,Back,5771237855,140,28.4,5771237857,141,88.7,5771237859,212,12.9,5771237861,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662299,122,1,1,15,16,2n3wgr89m7jl8tmioemit2pgq,1,27.3,73.0,2025-06-14T23:21:37.277Z,2025-06-14T23:21:39Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771237945,212,11.1,5771237947,213,4.37,5771237941,140,23.7,5771237939,56,Back,5771237943,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662307,123,1,1,15,18,2n3wgr89m7jl8tmioemit2pgq,0,24.4,59.7,2025-06-14T23:21:39.365Z,2025-06-14T23:21:40Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771237973,140,30.2,5771237975,141,70.9,5771237971,56,Back,5771237977,212,9.8,5771237979,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662311,130,1,1,15,20,e3k8yw2rbmphyfu5htn4yi5jk,1,66.1,30.9,2025-06-14T23:21:41.247Z,2025-06-15T17:00:22Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5772404963,141,35.0,5771237995,56,Center,5772404961,140,75.8,5772404967,213,0.27,5772404965,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662321,132,1,1,15,21,e3k8yw2rbmphyfu5htn4yi5jk,0,65.2,37.3,2025-06-14T23:21:42.671Z,2025-06-14T23:21:43Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5771238019,141,48.1,5771238015,56,Center,5771238023,213,0.33,5771238017,140,85.3,5771238021,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662331,124,1,1,15,23,2n3wgr89m7jl8tmioemit2pgq,1,13.4,59.3,2025-06-14T23:21:44.156Z,2025-06-15T17:00:30Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5771238065,212,12.8,5771238067,213,2.99,5771238059,56,Back,5771238061,140,1.4,5771238063,141,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662345,126,1,1,15,25,2n3wgr89m7jl8tmioemit2pgq,1,2.9,65.8,2025-06-14T23:21:46.157Z,2025-06-14T23:21:48Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5771238149,141,91.2,5771238145,56,Back,5771238151,212,18.1,5771238153,213,1.27,5771238147,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662351,127,50,1,15,27,2n3wgr89m7jl8tmioemit2pgq,1,11.2,91.0,2025-06-14T23:21:48.564Z,2025-06-15T17:00:45Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771240361,233,133,5771238177,285,,5771238175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662359,133,7,1,15,27,e3k8yw2rbmphyfu5htn4yi5jk,0,88.8,9.0,2025-06-14T23:21:48.565Z,2025-06-15T17:00:45Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5772405085,385,,5771238213,286,,5771240397,233,127,5771238211,56,Right,5772405087,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662791,131,61,1,15,28,2n3wgr89m7jl8tmioemit2pgq,1,19.9,92.1,2025-06-14T23:21:49.045Z,2025-06-14T23:22:58Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771240521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662375,135,1,1,15,30,e3k8yw2rbmphyfu5htn4yi5jk,1,85.2,15.0,2025-06-14T23:21:51.094Z,2025-06-14T23:21:52Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5771238263,141,23.1,5771238267,213,1.14,5771238261,140,87.6,5771238259,56,Center,5771238265,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662379,136,1,1,15,30,e3k8yw2rbmphyfu5htn4yi5jk,1,87.6,23.1,2025-06-14T23:21:51.703Z,2025-06-15T17:01:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771238305,213,3.56,5771238297,56,Right,5771238303,212,12.5,5772405243,156,,5771238301,141,15.6,5771238299,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662399,137,1,1,15,32,e3k8yw2rbmphyfu5htn4yi5jk,1,75.5,22.9,2025-06-14T23:21:53.423Z,2025-06-15T17:01:30Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5771238405,212,30.4,5771238403,141,67.3,5771238407,213,1.70,5771238401,140,71.9,5771238399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662409,138,1,1,15,35,e3k8yw2rbmphyfu5htn4yi5jk,1,69.5,61.2,2025-06-14T23:21:56.662Z,2025-06-14T23:21:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771238453,212,12.6,5771238447,56,Center,5771238455,213,4.52,5771238449,140,67.2,5771238451,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662447,139,1,1,15,37,e3k8yw2rbmphyfu5htn4yi5jk,1,67.2,43.3,2025-06-14T23:21:58.239Z,2025-06-14T23:22:02Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771238623,141,75.4,5771238627,213,1.31,5771238621,140,72.7,5771238625,212,22.6,5771238619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662449,140,61,1,15,41,e3k8yw2rbmphyfu5htn4yi5jk,0,70.8,64.8,2025-06-14T23:22:02.095Z,2025-06-14T23:22:02Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771238635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662507,129,1,1,15,43,2n3wgr89m7jl8tmioemit2pgq,1,27.5,42.4,2025-06-14T23:22:04.125Z,2025-06-15T17:02:13Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,1.0,,5771238949,140,47.5,5771238945,155,,5771238951,141,70.8,5771238955,213,0.74,5771238947,56,Back,5771239203,210,15,5771238953,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662509,130,15,1,15,51,2n3wgr89m7jl8tmioemit2pgq,1,76.0,62.6,2025-06-14T23:22:11.972Z,2025-06-15T17:02:13Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5771238963,56,Center,5771239065,20,,5771239251,103,8.2,5771239287,233,141,5771239253,215,,5771238961,18,,5771239255,146,99.1,5771239239,78,,5771239257,147,5771239245,55,129,5771239237,23,,5771239249,102,5771239241,29,5772405955,120,,,,,51.0,51.1,,,,,,,,,,
2822662519,141,10,1,15,51,e3k8yw2rbmphyfu5htn4yi5jk,1,0.8,49.6,2025-06-14T23:22:12.072Z,2025-06-15T17:02:23Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5772406021,180,,5771239033,56,Back,5772406115,381,,5771239031,182,,5771239299,233,130,5772406023,376,,5772406113,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662543,142,52,1,15,53,e3k8yw2rbmphyfu5htn4yi5jk,1,0.8,49.6,2025-06-14T23:22:14.849Z,2025-06-15T17:02:26Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5772406195,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662561,143,1,1,15,59,e3k8yw2rbmphyfu5htn4yi5jk,1,4.3,48.5,2025-06-14T23:22:20.151Z,2025-06-14T23:22:21Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771239267,141,50.9,5771239261,123,,5771239269,212,19.2,5771239271,213,0.09,5771239265,140,22.5,5771239263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662577,144,1,1,16,0,e3k8yw2rbmphyfu5htn4yi5jk,1,22.5,50.9,2025-06-14T23:22:21.399Z,2025-06-14T23:22:25Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771239393,56,Back,5771239397,141,83.6,5771239395,140,25.6,5771239401,213,1.43,5771239399,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662597,145,1,1,16,4,e3k8yw2rbmphyfu5htn4yi5jk,1,32.9,91.8,2025-06-14T23:22:25.352Z,2025-06-14T23:22:27Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771239495,56,Back,5771239503,213,5.17,5771239499,141,79.6,5771239501,212,9.3,5771239497,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662613,146,1,1,16,6,e3k8yw2rbmphyfu5htn4yi5jk,1,38.5,69.7,2025-06-14T23:22:27.679Z,2025-06-15T17:03:39Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771239587,141,20.3,5771239589,212,33.8,5771239583,56,Back,5771239591,213,4.60,5771239585,140,34.8,5772407707,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662629,147,1,1,16,10,e3k8yw2rbmphyfu5htn4yi5jk,1,36.2,24.1,2025-06-14T23:22:31.231Z,2025-06-14T23:22:32Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771239667,141,10.6,5771239669,212,17.8,5771239663,56,Right,5771239665,140,50.7,5771239671,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662649,148,1,1,16,11,e3k8yw2rbmphyfu5htn4yi5jk,1,50.7,10.6,2025-06-14T23:22:32.719Z,2025-06-14T23:22:36Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771239781,212,15.1,5771239777,140,37.2,5771239775,56,Back,5771239783,213,2.79,5771239779,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662687,149,1,1,16,15,e3k8yw2rbmphyfu5htn4yi5jk,1,37.9,21.9,2025-06-14T23:22:36.391Z,2025-06-15T17:04:00Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771239969,212,50.3,5771239963,56,Left,5771239971,213,1.27,5771239965,140,52.1,5771239973,1,,5771239961,196,,5771239959,155,,5771239967,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662709,150,1,1,16,20,e3k8yw2rbmphyfu5htn4yi5jk,1,49.1,92.0,2025-06-14T23:22:41.903Z,2025-06-15T17:04:03Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771240111,141,85.7,5771240107,56,Back,5771240115,213,3.37,5771240113,212,18.7,5771240109,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662739,151,1,1,16,24,e3k8yw2rbmphyfu5htn4yi5jk,1,35.5,81.8,2025-06-14T23:22:45.263Z,2025-06-15T17:04:42Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771240231,213,4.54,5771240227,141,34.8,5771240229,212,32.4,5772409101,1,,5771240223,56,Back,5771240225,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662753,152,1,1,16,27,e3k8yw2rbmphyfu5htn4yi5jk,1,39.9,29.1,2025-06-14T23:22:48.831Z,2025-06-15T17:04:48Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771240293,141,7.2,5771240291,140,55.6,5771240297,213,5.55,5771240295,212,22.2,5771240289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662777,153,1,1,16,29,e3k8yw2rbmphyfu5htn4yi5jk,1,53.8,3.5,2025-06-14T23:22:50.687Z,2025-06-15T17:04:50Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771240439,213,2.64,5771240433,140,38.3,5771240435,141,16.6,5771240437,212,18.6,5771240431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662789,154,1,1,16,32,e3k8yw2rbmphyfu5htn4yi5jk,1,33.5,16.7,2025-06-14T23:22:53.608Z,2025-06-14T23:22:54Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771240509,141,28.3,5771240505,56,Back,5771240507,140,42.6,5771240513,213,0.69,5771240511,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662809,155,1,1,16,33,e3k8yw2rbmphyfu5htn4yi5jk,1,42.6,28.3,2025-06-14T23:22:54.887Z,2025-06-14T23:22:57Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771240595,56,Back,5771240603,213,2.40,5771240599,141,46.1,5771240649,156,,5771240597,140,29.9,5771240601,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662839,156,1,1,16,37,e3k8yw2rbmphyfu5htn4yi5jk,1,34.0,59.1,2025-06-14T23:22:58.519Z,2025-06-14T23:23:01Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771240757,141,86.2,5771240755,140,47.5,5771240753,56,Back,5771240761,213,0.92,5771240759,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662853,157,1,1,16,40,e3k8yw2rbmphyfu5htn4yi5jk,1,49.0,94.5,2025-06-14T23:23:01.271Z,2025-06-14T23:23:04Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771240849,140,63.8,5771240851,141,95.0,5771240855,213,0.02,5771240847,56,Left,5771240853,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662885,158,1,1,16,43,e3k8yw2rbmphyfu5htn4yi5jk,1,63.8,95.0,2025-06-14T23:23:04.031Z,2025-06-14T23:23:09Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771241057,56,Left,5771241063,212,11.2,5771241065,213,4.38,5771241059,140,60.3,5771241061,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662891,159,1,1,16,47,e3k8yw2rbmphyfu5htn4yi5jk,1,58.3,89.4,2025-06-14T23:23:08.895Z,2025-06-14T23:23:10Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771241103,213,1.61,5771241097,140,58.1,5771241101,212,4.9,5771241095,56,Left,5771241099,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662903,160,1,1,16,49,e3k8yw2rbmphyfu5htn4yi5jk,1,58.1,96.6,2025-06-14T23:23:09.992Z,2025-06-14T23:23:12Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771241161,56,Left,5771241167,212,12.5,5771241163,140,54.5,5771241165,141,79.1,5771241169,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662929,161,1,1,16,50,e3k8yw2rbmphyfu5htn4yi5jk,1,55.9,83.5,2025-06-14T23:23:11.935Z,2025-06-14T23:23:17Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771241337,140,65.5,5771241335,56,Left,5771241341,212,10.5,5771241339,141,79.3,5771241343,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662949,162,1,1,16,56,e3k8yw2rbmphyfu5htn4yi5jk,1,65.6,76.7,2025-06-14T23:23:17.600Z,2025-06-14T23:23:21Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5771241423,56,Center,5771241425,140,64.8,5771241429,212,6.7,5771241431,213,4.59,5771241427,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662961,163,1,1,17,0,e3k8yw2rbmphyfu5htn4yi5jk,0,68.5,58.9,2025-06-14T23:23:21.575Z,2025-06-15T17:05:59Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771241501,56,Center,5771241507,212,24.4,5771241499,155,,5771241509,213,0.47,5771241505,141,75.2,5771241503,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662985,132,12,1,17,4,2n3wgr89m7jl8tmioemit2pgq,1,10.4,25.2,2025-06-14T23:23:25.460Z,2025-06-14T23:23:28Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771241621,141,0.0,5771241617,56,Back,5771241625,213,4.42,5771241623,212,18.8,5771241619,140,5.2,5771241655,15,,5771241717,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663003,133,5,1,17,6,2n3wgr89m7jl8tmioemit2pgq,0,4.4,-1.3,2025-06-14T23:23:27.684Z,2025-06-15T01:11:55Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771241695,347,,5771241693,56,Back,5771242149,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663085,164,5,1,17,6,e3k8yw2rbmphyfu5htn4yi5jk,1,95.6,101.3,2025-06-14T23:23:27.684Z,2025-06-15T01:11:55Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771242115,56,Left,5771242137,233,133,5771242117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663097,165,1,1,17,18,e3k8yw2rbmphyfu5htn4yi5jk,1,94.6,100.0,2025-06-14T23:23:39.311Z,2025-06-14T23:23:41Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771242195,212,4.7,5771242187,107,,5771242193,141,95.1,5771242189,56,Left,5771242191,140,95.6,5771242197,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663111,166,1,1,17,20,e3k8yw2rbmphyfu5htn4yi5jk,1,95.6,95.1,2025-06-14T23:23:41.224Z,2025-06-14T23:23:43Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771242267,141,96.5,5771242269,212,6.7,5771242263,56,Left,5771242271,213,3.00,5771242265,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663131,167,1,1,17,22,e3k8yw2rbmphyfu5htn4yi5jk,0,81.9,97.5,2025-06-14T23:23:43.615Z,2025-06-15T17:07:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771242341,212,33.9,5771242339,141,47.7,5771242333,155,,5772413217,1,,5771242335,56,Center,5771242343,213,4.66,5771242337,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663149,135,1,1,17,26,2n3wgr89m7jl8tmioemit2pgq,0,28.8,50.3,2025-06-14T23:23:46.995Z,2025-06-14T23:23:47Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5771242401,140,31.8,5771242407,213,5.69,5771242399,56,Back,5771242405,212,3.8,5771242403,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663159,168,61,1,17,27,e3k8yw2rbmphyfu5htn4yi5jk,1,68.2,65.8,2025-06-14T23:23:48.024Z,2025-06-14T23:23:48Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771242447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663219,136,1,1,17,28,2n3wgr89m7jl8tmioemit2pgq,1,34.4,36.3,2025-06-14T23:23:49.923Z,2025-06-14T23:24:00Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771242749,140,67.5,5771242751,141,6.4,5771242757,1,,5771242755,213,5.75,5771242747,56,Right,5771242753,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663235,137,1,1,17,39,2n3wgr89m7jl8tmioemit2pgq,1,75.2,38.8,2025-06-14T23:24:00.395Z,2025-06-14T23:24:01Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5771242839,213,1.37,5771242833,140,77.1,5771242835,141,53.3,5771242831,56,Center,5771242837,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822873877,781,83,1,17,40,e3k8yw2rbmphyfu5htn4yi5jk,1,26.9,38.0,2025-06-14T23:24:01.371Z,2025-06-15T17:08:29Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5772415469,399,5r88subg9jy8zg4y97tzwzxm1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663255,138,1,1,17,40,2n3wgr89m7jl8tmioemit2pgq,1,77.1,53.3,2025-06-14T23:24:01.867Z,2025-06-14T23:24:04Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5771242939,212,23.8,5771242941,213,1.08,5771242935,140,87.8,5771242937,141,84.1,5771242933,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663239,169,43,1,17,41,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-14T23:24:02.183Z,2025-06-14T23:24:39Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5771244021,144,45,5771242865,56,Back,5771242867,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663269,139,1,1,17,43,2n3wgr89m7jl8tmioemit2pgq,0,85.0,88.3,2025-06-14T23:24:04.426Z,2025-06-15T17:08:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771243005,140,88.8,5771243003,56,Left,5771243009,212,7.2,5772416143,72,,5771243001,155,,5771243007,141,79.5,5771243011,213,5.30,5772416141,224,,5771242999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822672909,348,61,1,17,44,e3k8yw2rbmphyfu5htn4yi5jk,1,9.4,25.0,2025-06-14T23:24:05.621Z,2025-06-14T23:48:30Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771294299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663271,170,12,1,17,45,e3k8yw2rbmphyfu5htn4yi5jk,1,8.7,67.8,2025-06-14T23:24:06.871Z,2025-06-14T23:24:11Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771243033,15,,5771243025,140,20.9,5771243023,56,Back,5771243029,212,14.3,5771243027,141,77.2,5771243031,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663293,171,61,1,17,49,e3k8yw2rbmphyfu5htn4yi5jk,1,21.2,76.6,2025-06-14T23:24:10.279Z,2025-06-15T01:14:01Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771243145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822874407,782,83,1,17,49,2n3wgr89m7jl8tmioemit2pgq,1,80.3,34.6,2025-06-14T23:24:10.361Z,2025-06-15T17:09:55Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5772418313,399,94zkjopy373mgso15ljxmhd04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663307,172,1,1,17,50,e3k8yw2rbmphyfu5htn4yi5jk,0,18.4,57.9,2025-06-14T23:24:10.937Z,2025-06-15T17:09:19Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771297323,141,55.4,5771297327,213,5.92,5771297321,140,22.6,5771243215,56,Back,5771297325,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663285,140,43,1,17,50,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-14T23:24:10.938Z,2025-06-15T17:09:17Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5771247811,56,Center,5771297675,285,0,5771297703,233,172,5772417061,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663321,141,1,1,17,53,2n3wgr89m7jl8tmioemit2pgq,1,67.2,46.0,2025-06-14T23:24:14.050Z,2025-06-14T23:24:15Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5771243293,212,12.1,5771243295,213,4.22,5771243287,56,Center,5771243289,140,61.8,5771243291,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663335,142,1,1,17,54,2n3wgr89m7jl8tmioemit2pgq,1,61.8,30.3,2025-06-14T23:24:15.610Z,2025-06-14T23:24:18Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771243367,212,24.0,5771243361,56,Right,5771243369,213,5.73,5771243363,140,81.2,5771243365,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663341,143,1,1,17,57,2n3wgr89m7jl8tmioemit2pgq,0,82.1,11.9,2025-06-14T23:24:18.114Z,2025-06-15T17:10:29Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771243397,212,2.8,5772419201,20,,5772419199,224,,5771243489,286,,5771243485,233,173,5771243483,236,,5771243387,2,,5771243391,56,Right,5771243395,141,5771243393,140,83.7,5771243399,213,0.93,,,,,,,,,,,,15.2,,,,,,,,,,
2822663357,173,12,1,17,57,e3k8yw2rbmphyfu5htn4yi5jk,1,12.8,82.0,2025-06-14T23:24:18.214Z,2025-06-14T23:24:21Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771243479,185,,5771243481,56,Back,5771243491,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663353,144,6,1,17,59,2n3wgr89m7jl8tmioemit2pgq,1,100.0,25.2,2025-06-14T23:24:20.451Z,2025-06-15T01:10:23Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771243637,233,174,5771243495,56,Center,5771243497,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
