id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816243973,331,1,1,49,6,cf5r1qpotp6n5i3vdchsp2en1,0,32.3,74.1,2025-05-18T02:57:22.697Z,2025-05-18T02:57:24Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735435069,141,69.0,5735435065,56,Back,5735435063,3,,5735435071,212,11.8,5735435067,140,43.0,5735435073,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244019,375,1,1,49,10,bk3zg8yaj5uoqhxzwons3bo8a,0,54.3,22.1,2025-05-18T02:57:26.126Z,2025-05-18T02:57:30Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735435289,141,15.2,5735435293,213,6.17,5735435285,56,Right,5735435291,212,40.5,5735435287,140,92.6,5735435283,157,,5735435295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244047,332,1,1,49,15,cf5r1qpotp6n5i3vdchsp2en1,1,9.2,90.5,2025-05-18T02:57:31.657Z,2025-05-18T02:57:34Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,5735435465,1,,5735435457,141,80.3,5735435453,56,Back,5735435451,157,,5735435461,212,31.7,5735435455,140,38.7,5735435463,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244051,333,61,1,49,18,cf5r1qpotp6n5i3vdchsp2en1,0,38.7,80.3,2025-05-18T02:57:34.370Z,2025-05-18T02:57:35Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735435481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244057,334,5,1,49,19,cf5r1qpotp6n5i3vdchsp2en1,0,36.2,102.0,2025-05-18T02:57:35.242Z,2025-05-18T03:04:28Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735435919,233,376,5735435503,347,,5735435501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244129,376,5,1,49,19,bk3zg8yaj5uoqhxzwons3bo8a,1,63.8,-2.0,2025-05-18T02:57:35.242Z,2025-05-18T03:04:28Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735435865,56,Right,5735435899,233,334,5735435867,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244199,377,1,1,49,38,bk3zg8yaj5uoqhxzwons3bo8a,1,72.7,0.0,2025-05-18T02:57:54.245Z,2025-05-18T02:57:58Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735436247,140,86.0,5735436241,107,,5735436249,141,11.7,5735436245,56,Right,5735436253,213,0.56,5735436251,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244205,378,50,1,49,42,bk3zg8yaj5uoqhxzwons3bo8a,1,81.6,11.2,2025-05-18T02:57:58.080Z,2025-05-18T02:58:05Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735436273,286,,5735436269,56,Right,5735436319,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244207,335,7,1,49,42,cf5r1qpotp6n5i3vdchsp2en1,1,18.4,88.8,2025-05-18T02:57:58.081Z,2025-05-18T02:58:04Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735436281,167,,5735436309,233,378,5735436283,56,Back,5735436285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244211,336,5,1,49,43,cf5r1qpotp6n5i3vdchsp2en1,0,25.8,101.2,2025-05-18T02:57:58.833Z,2025-05-18T03:04:29Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735436297,347,,5735436461,233,379,5735436295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244233,379,5,1,49,43,bk3zg8yaj5uoqhxzwons3bo8a,1,74.2,-1.2,2025-05-18T02:57:58.833Z,2025-05-18T03:04:29Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735436423,56,Right,5735436445,233,336,5735436425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244269,380,1,1,49,47,bk3zg8yaj5uoqhxzwons3bo8a,1,77.1,0.0,2025-05-18T02:58:02.991Z,2025-05-18T02:58:07Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735436595,141,12.5,5735436599,213,0.93,5735436591,56,Right,5735436597,212,12.3,5735436593,140,84.1,5735436589,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244277,381,61,1,49,50,bk3zg8yaj5uoqhxzwons3bo8a,0,84.2,12.2,2025-05-18T02:58:06.161Z,2025-05-18T02:59:12Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735436633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244261,337,43,1,49,50,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T02:58:06.162Z,2025-05-18T02:59:11Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735436581,285,0,5735436579,56,Back,5735438697,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816245125,345,1,1,49,53,cf5r1qpotp6n5i3vdchsp2en1,1,31.1,86.9,2025-05-18T02:58:08.787Z,2025-05-18T03:00:37Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735441231,141,95.0,5735441229,140,43.5,5735441233,212,14.1,5735441227,56,Back,5735441235,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244289,382,43,1,49,55,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T02:58:11.220Z,2025-05-18T03:00:00Z,,,,5735436703,344,0,5735440063,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244409,341,1,1,50,0,cf5r1qpotp6n5i3vdchsp2en1,0,40.5,86.2,2025-05-18T02:58:15.834Z,2025-05-18T03:00:43Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735437337,56,Center,5735437345,213,5.27,5735437341,141,60.0,5735437339,140,51.0,5735437343,212,21.0,5735437335,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244335,339,43,1,50,3,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T02:58:18.809Z,2025-05-18T03:00:02Z,,,,5735440075,144,79,5735436955,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244387,340,43,1,50,3,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T02:58:19.713Z,2025-05-18T02:59:15Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735437235,212,17.8,5735437231,140,47.0,5735437229,56,Back,5735437233,141,85.9,5735437237,213,0.89,5735438825,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244411,342,79,1,50,11,cf5r1qpotp6n5i3vdchsp2en1,0,0.0,0.0,2025-05-18T02:58:27.425Z,2025-05-18T02:58:28Z,,,,5735437353,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244457,383,79,1,50,17,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T02:58:33.604Z,2025-05-18T02:58:33Z,,,,5735437565,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244511,344,30,1,50,22,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T02:58:37.882Z,2025-05-18T02:58:40Z,,,,5735437817,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816244501,384,30,1,50,22,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T02:58:37.882Z,2025-05-18T02:58:40Z,,,,5735437771,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248427,347,32,2,45,0,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-18T03:14:21.638Z,2025-05-18T03:14:24Z,,,,5735459809,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248423,388,32,2,45,0,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T03:14:21.638Z,2025-05-18T03:14:21Z,,,,5735459795,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248467,389,1,2,45,0,bk3zg8yaj5uoqhxzwons3bo8a,1,50.1,49.7,2025-05-18T03:14:21.639Z,2025-05-18T03:14:26Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5735459967,279,S,5735459963,212,10.2,5735459959,140,40.4,5735459961,141,49.4,5735459957,56,Back,5735459965,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248473,390,61,2,45,4,bk3zg8yaj5uoqhxzwons3bo8a,0,40.4,49.4,2025-05-18T03:14:26.069Z,2025-05-18T03:14:26Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735460001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248501,349,1,2,45,6,cf5r1qpotp6n5i3vdchsp2en1,0,70.0,52.7,2025-05-18T03:14:28.314Z,2025-05-18T03:14:29Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,5735460137,212,15.0,5735460133,140,83.1,5735460131,56,Center,5735460139,213,5.87,5735460135,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248513,391,8,2,45,9,bk3zg8yaj5uoqhxzwons3bo8a,1,21.2,56.1,2025-05-18T03:14:30.733Z,2025-05-18T03:14:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735460173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248547,392,50,2,45,11,bk3zg8yaj5uoqhxzwons3bo8a,1,34.6,34.4,2025-05-18T03:14:33.609Z,2025-05-18T03:14:44Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735460367,286,,5735460325,56,Back,5735460369,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248549,350,7,2,45,11,cf5r1qpotp6n5i3vdchsp2en1,1,65.4,65.6,2025-05-18T03:14:33.610Z,2025-05-18T03:14:40Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,5735460393,285,,5735460329,56,Center,5735460349,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248599,352,1,2,45,13,cf5r1qpotp6n5i3vdchsp2en1,1,76.8,80.0,2025-05-18T03:14:34.661Z,2025-05-18T03:14:41Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,5735460563,213,3.15,5735460547,141,79.9,5735460561,212,8.9,5735460543,56,Left,5735460545,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248625,353,1,2,45,13,cf5r1qpotp6n5i3vdchsp2en1,1,64.4,81.2,2025-05-18T03:14:35.618Z,2025-05-18T03:14:52Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,1.0,5735460685,213,4.50,5735461127,210,15,5735460681,141,66.7,5735460683,212,10.1,5735460677,56,Center,5735460679,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248631,354,15,2,45,15,cf5r1qpotp6n5i3vdchsp2en1,1,64.4,54.6,2025-05-18T03:14:37.018Z,2025-05-18T04:13:23Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735546169,233,393,5735461161,103,18.1,5735460803,82,,5735461159,102,53.6,5735461167,147,53.8,5735461163,215,,5735461155,55,353,5735461165,146,83.4,5735461153,29,,5735461151,76,5735461169,230,98.9,5735461171,231,,49.5,5735460797,20,,5735460707,19,5735460709,56,5735460705,22,,Center,,,,,,,,,,
2816248639,393,10,2,45,15,bk3zg8yaj5uoqhxzwons3bo8a,1,16.6,46.2,2025-05-18T03:14:37.118Z,2025-05-18T04:13:24Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5735546177,233,354,5735460751,94,,5735460753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248635,355,6,2,45,23,cf5r1qpotp6n5i3vdchsp2en1,1,87.6,60.8,2025-05-18T03:14:45.186Z,2025-05-18T04:13:20Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735469967,233,394,5735460781,73,,5735460779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248655,394,6,2,45,23,bk3zg8yaj5uoqhxzwons3bo8a,0,12.4,39.2,2025-05-18T03:14:45.186Z,2025-05-18T04:13:21Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735469987,233,355,5735460843,73,,5735460841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816248979,356,1,2,46,7,cf5r1qpotp6n5i3vdchsp2en1,0,99.5,99.5,2025-05-18T03:15:28.788Z,2025-05-18T03:15:30Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,5735462371,56,Center,5735462377,212,33.5,5735462373,140,92.5,5735462375,141,51.5,5735462379,213,4.49,5735462363,2,,5735462367,155,,5735462369,223,,5735462381,1,,5735462365,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249049,395,12,2,46,9,bk3zg8yaj5uoqhxzwons3bo8a,1,10.9,36.4,2025-05-18T03:15:31.222Z,2025-05-18T03:15:42Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735462855,212,28.3,5735462853,141,14.6,5735462857,213,5.73,5735462849,56,Back,5735462851,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249019,357,1,2,46,13,cf5r1qpotp6n5i3vdchsp2en1,1,64.3,88.6,2025-05-18T03:15:34.962Z,2025-05-18T03:15:36Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,5735462639,212,13.2,5735462641,213,0.24,5735462635,140,76.5,5735462637,141,93.3,5735462633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249047,358,1,2,46,15,cf5r1qpotp6n5i3vdchsp2en1,1,78.1,92.0,2025-05-18T03:15:36.642Z,2025-05-18T03:15:42Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,5735462843,212,13.0,5735462841,141,79.0,5735462845,213,5.54,5735462839,140,87.2,5735462837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249055,359,1,2,46,20,cf5r1qpotp6n5i3vdchsp2en1,0,87.1,78.5,2025-05-18T03:15:41.779Z,2025-05-18T03:15:43Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,5735462891,2,,5735462897,140,90.3,5735462895,56,Center,5735462903,213,4.82,5735462899,141,33.1,5735462901,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249105,396,12,2,46,20,bk3zg8yaj5uoqhxzwons3bo8a,1,13.3,50.3,2025-05-18T03:15:41.966Z,2025-05-18T03:15:48Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735463145,212,30.6,5735463139,56,Back,5735463141,140,41.7,5735463143,141,40.4,5735463147,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249091,360,1,2,46,24,cf5r1qpotp6n5i3vdchsp2en1,0,63.2,45.1,2025-05-18T03:15:46.210Z,2025-05-18T03:15:49Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,5735463093,212,10.6,5735463091,141,41.2,5735463085,140,73.0,5735463083,56,Center,5735463095,213,6.03,5735463183,236,,5735463185,233,397,5735463189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249109,397,74,2,46,24,bk3zg8yaj5uoqhxzwons3bo8a,1,38.5,56.1,2025-05-18T03:15:46.211Z,2025-05-18T04:13:32Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5735463205,233,360,5735463151,285,,5735463149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249151,361,1,2,46,31,cf5r1qpotp6n5i3vdchsp2en1,1,41.5,33.6,2025-05-18T03:15:52.809Z,2025-05-18T03:15:56Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,5735463439,141,94.1,5735463435,56,Left,5735463437,140,72.3,5735463433,196,,5735463431,155,,5735463441,212,52.3,5735463443,213,0.90,5735463445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249155,362,1,2,46,34,cf5r1qpotp6n5i3vdchsp2en1,0,72.3,94.1,2025-05-18T03:15:56.209Z,2025-05-18T03:15:57Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735463469,141,83.6,5735463465,56,Left,5735463467,140,85.8,5735463471,212,15.9,5735463473,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249169,398,61,2,46,36,bk3zg8yaj5uoqhxzwons3bo8a,0,29.6,28.2,2025-05-18T03:15:58.188Z,2025-05-18T03:15:58Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5735463533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249195,363,1,2,46,39,cf5r1qpotp6n5i3vdchsp2en1,0,84.5,75.4,2025-05-18T03:16:01.289Z,2025-05-18T03:16:01Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735463673,140,94.2,5735463677,212,18.0,5735463671,56,Center,5735463679,213,5.31,5735463675,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249213,399,12,2,46,40,bk3zg8yaj5uoqhxzwons3bo8a,1,21.6,35.8,2025-05-18T03:16:01.827Z,2025-05-18T03:16:04Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735463767,212,15.1,5735463763,140,35.7,5735463761,56,Back,5735463769,213,6.09,5735463765,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249243,401,1,2,46,43,bk3zg8yaj5uoqhxzwons3bo8a,1,35.7,31.6,2025-05-18T03:16:04.767Z,2025-05-18T03:16:49Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735463903,213,2.48,5735463901,212,8.0,5735463895,56,Back,5735463899,141,38.8,5735463897,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249263,402,1,2,46,46,bk3zg8yaj5uoqhxzwons3bo8a,1,26.9,38.0,2025-05-18T03:16:08.460Z,2025-05-18T03:16:10Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735464011,213,0.21,5735464003,56,Back,5735464007,141,45.4,5735464005,140,49.5,5735464009,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249277,403,1,2,46,48,bk3zg8yaj5uoqhxzwons3bo8a,1,49.5,45.4,2025-05-18T03:16:10.068Z,2025-05-18T03:16:12Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,5735464081,141,23.0,5735464083,212,16.6,5735464085,213,5.12,5735464079,140,55.7,5735464077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249309,404,1,2,46,52,bk3zg8yaj5uoqhxzwons3bo8a,1,56.0,24.6,2025-05-18T03:16:13.891Z,2025-05-18T04:17:08Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,1.0,5735464611,210,13,5735464613,154,,5735464265,1,,5735464257,140,77.1,5735464261,212,41.6,5735464259,141,76.4,5735464255,56,Center,5735464263,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249333,405,13,2,46,59,bk3zg8yaj5uoqhxzwons3bo8a,1,94.3,68.2,2025-05-18T03:16:20.884Z,2025-05-18T04:39:19Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5735464631,55,404,5735464629,154,,5735464637,103,18.1,5735464625,83,,5735464367,22,,5735464635,102,58.3,5735464627,29,,5735464369,65,,5735464639,230,99.5,5735464641,231,5735464481,72,,5735464371,56,53.2,Center,,,,,,,,,,,,,,,,,,,,,
2816249617,364,5,2,46,59,cf5r1qpotp6n5i3vdchsp2en1,1,-1.6,41.8,2025-05-18T03:16:21.345Z,2025-05-18T03:17:36Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,5735465849,233,406,5735465831,56,Back,5735465833,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249345,406,5,2,46,59,bk3zg8yaj5uoqhxzwons3bo8a,0,101.6,58.2,2025-05-18T03:16:21.345Z,2025-05-18T04:13:47Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,5735464465,56,Center,5735464467,346,,5735465889,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249379,407,43,2,47,11,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-18T03:16:33.356Z,2025-05-18T03:16:37Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5735464769,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249655,365,1,2,47,40,cf5r1qpotp6n5i3vdchsp2en1,1,4.8,58.1,2025-05-18T03:17:02.401Z,2025-05-18T03:17:05Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,5735466021,212,6.1,5735466023,213,4.38,5735466027,237,,5735466015,56,Back,5735466019,141,49.7,5735466017,140,2.9,5735466013,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249693,366,1,2,47,44,cf5r1qpotp6n5i3vdchsp2en1,0,3.0,50.0,2025-05-18T03:17:05.641Z,2025-05-18T03:17:11Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,5735466231,141,83.6,5735466229,140,42.1,5735466237,1,,5735466233,212,47.0,5735466225,155,,5735466235,213,0.51,5735466227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249687,408,44,2,47,47,bk3zg8yaj5uoqhxzwons3bo8a,1,59.4,17.6,2025-05-18T03:17:09.419Z,2025-05-18T04:13:27Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735466345,233,367,5735466199,286,,5735466197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249707,367,44,2,47,47,cf5r1qpotp6n5i3vdchsp2en1,0,40.6,82.4,2025-05-18T03:17:09.420Z,2025-05-18T04:13:28Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,5735466295,56,Back,5735466353,233,408,5735466297,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249703,409,1,2,47,48,bk3zg8yaj5uoqhxzwons3bo8a,1,60.2,20.0,2025-05-18T03:17:09.684Z,2025-05-18T03:17:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5735466277,3,,5735466289,213,1.22,5735466279,56,Center,5735466281,140,63.7,5735466287,212,10.6,5735466283,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249725,411,1,2,47,48,bk3zg8yaj5uoqhxzwons3bo8a,1,63.7,34.6,2025-05-18T03:17:10.512Z,2025-05-18T03:17:13Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5735466377,213,2.60,5735466371,141,54.6,5735466367,140,42.4,5735466363,56,Back,5735466375,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249747,412,1,2,47,51,bk3zg8yaj5uoqhxzwons3bo8a,1,42.4,54.6,2025-05-18T03:17:12.795Z,2025-05-18T03:17:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735466489,140,59.9,5735466493,141,67.2,5735466497,212,20.3,5735466485,56,Center,5735466501,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249765,413,1,2,47,54,bk3zg8yaj5uoqhxzwons3bo8a,1,60.4,67.3,2025-05-18T03:17:15.940Z,2025-05-18T03:17:17Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5735466577,56,Left,5735466579,140,64.3,5735466585,213,1.25,5735466581,141,85.6,5735466583,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249789,414,1,2,47,55,bk3zg8yaj5uoqhxzwons3bo8a,1,72.2,82.2,2025-05-18T03:17:17.268Z,2025-05-18T03:17:23Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,5735466745,141,82.8,5735466749,213,3.13,5735466741,56,Back,5735466747,212,38.1,5735466743,140,35.9,5735466751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249821,415,1,2,48,4,bk3zg8yaj5uoqhxzwons3bo8a,1,38.8,82.9,2025-05-18T03:17:25.811Z,2025-05-18T03:17:28Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5735466885,213,4.65,5735466883,212,19.1,5735466881,141,54.9,5735466877,56,Back,5735466879,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
