id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785894093,113,1,1,19,5,b5l2e3csycjb8twvq9ek0j5gq,1,56.9,15.2,2025-03-09T03:27:00.179Z,2025-03-09T03:27:04Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568340813,213,5.73,5568340805,56,Right,5568340807,140,69.1,5568340809,141,3.5,5568340811,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894115,114,1,1,19,9,b5l2e3csycjb8twvq9ek0j5gq,1,72.9,5.6,2025-03-09T03:27:04.323Z,2025-03-09T03:27:07Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568340947,140,68.4,5568340945,56,Center,5568340951,212,13.1,5568340949,141,23.6,5568340953,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894137,115,1,1,19,12,b5l2e3csycjb8twvq9ek0j5gq,1,68.7,23.7,2025-03-09T03:27:07.268Z,2025-03-09T03:27:09Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5568341085,213,3.80,5568341077,56,Right,5568341083,212,7.8,5568341081,141,16.7,5568341079,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894167,116,1,1,19,14,b5l2e3csycjb8twvq9ek0j5gq,1,62.8,16.7,2025-03-09T03:27:09.347Z,2025-03-09T03:27:11Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568341259,213,5.77,5568341251,56,Right,5568341255,141,3.4,5568341257,212,18.5,5568341253,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894195,117,1,1,19,16,b5l2e3csycjb8twvq9ek0j5gq,1,78.2,3.4,2025-03-09T03:27:11.443Z,2025-03-09T03:30:28Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568341415,141,11.0,5568341425,213,2.70,5568341413,140,67.9,5568341411,56,Right,5568341419,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894235,118,1,1,19,20,b5l2e3csycjb8twvq9ek0j5gq,1,67.8,11.1,2025-03-09T03:27:15.043Z,2025-03-09T03:27:16Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568341631,213,0.48,5568341629,212,5.3,5568341627,141,14.7,5568341625,140,72.3,5568341623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894269,119,1,1,19,21,b5l2e3csycjb8twvq9ek0j5gq,1,72.3,14.7,2025-03-09T03:27:16.555Z,2025-03-09T03:27:23Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568341845,156,,5568341821,140,41.6,5568342137,1,,5568341819,56,Back,5568341823,141,18.3,5568341825,212,32.3,5568341827,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895909,132,1,1,19,23,b5l2e3csycjb8twvq9ek0j5gq,1,59.2,20.3,2025-03-09T03:27:18.651Z,2025-03-09T03:30:47Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568351179,56,Back,5568351189,1,,5568351187,213,2.79,5568351185,212,33.8,5568351181,140,29.0,5568351183,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894353,120,1,1,19,28,b5l2e3csycjb8twvq9ek0j5gq,1,39.3,24.4,2025-03-09T03:27:23.083Z,2025-03-09T03:27:25Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568342297,213,1.80,5568342295,212,25.4,5568342291,140,33.7,5568342293,141,60.8,5568342289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894401,121,1,1,19,30,b5l2e3csycjb8twvq9ek0j5gq,1,36.3,66.6,2025-03-09T03:27:25.715Z,2025-03-09T03:27:30Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568342575,213,4.73,5568342573,212,20.3,5568342567,56,Back,5568342571,141,36.7,5568342569,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894399,250,83,1,19,35,cf5r1qpotp6n5i3vdchsp2en1,0,61.1,74.7,2025-03-09T03:27:29.953Z,2025-03-09T03:27:32Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5568342749,399,4e47ixpbc8x9qzn7l3aeej0tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894417,122,1,1,19,35,b5l2e3csycjb8twvq9ek0j5gq,1,35.4,23.6,2025-03-09T03:27:30.027Z,2025-03-09T03:27:31Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568342703,212,12.0,5568342701,141,6.4,5568342705,213,4.95,5568342699,140,38.1,5568342697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894441,123,1,1,19,39,b5l2e3csycjb8twvq9ek0j5gq,0,37.6,6.2,2025-03-09T03:27:34.019Z,2025-03-09T04:09:03Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568342859,213,6.21,5568342857,212,24.6,5568342855,141,3.5,5568342851,56,Right,5568342853,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894431,251,61,1,19,39,cf5r1qpotp6n5i3vdchsp2en1,1,42.6,89.3,2025-03-09T03:27:34.065Z,2025-03-09T03:27:34Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568342803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894495,125,61,1,19,41,b5l2e3csycjb8twvq9ek0j5gq,1,58.6,2.3,2025-03-09T03:27:36.076Z,2025-03-09T04:09:05Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568343155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894491,124,5,1,19,42,b5l2e3csycjb8twvq9ek0j5gq,0,55.0,-1.6,2025-03-09T03:27:36.993Z,2025-03-09T05:19:53Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568343133,56,Right,5568343135,347,,5568347289,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894445,252,5,1,19,42,cf5r1qpotp6n5i3vdchsp2en1,1,45.0,101.6,2025-03-09T03:27:36.993Z,2025-03-09T05:19:52Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568342867,56,Back,5568347277,233,124,5568342871,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894649,253,1,1,20,2,cf5r1qpotp6n5i3vdchsp2en1,1,53.3,100.0,2025-03-09T03:27:57.025Z,2025-03-09T03:28:01Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568344089,213,3.70,5568344079,56,Back,5568344075,107,,5568344083,140,40.8,5568344087,212,15.5,5568344085,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894693,254,1,1,20,6,cf5r1qpotp6n5i3vdchsp2en1,1,40.2,87.8,2025-03-09T03:28:01.177Z,2025-03-09T03:28:05Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568344383,212,32.6,5568344377,56,Back,5568344381,141,41.8,5568344385,213,4.43,5568344387,1,,5568344379,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894707,255,1,1,20,9,cf5r1qpotp6n5i3vdchsp2en1,1,31.6,40.3,2025-03-09T03:28:04.897Z,2025-03-09T03:28:07Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568344461,212,20.5,5568344459,141,69.3,5568344463,213,1.29,5568344455,56,Back,5568344457,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894713,256,1,1,20,12,cf5r1qpotp6n5i3vdchsp2en1,1,35.1,72.0,2025-03-09T03:28:07.514Z,2025-03-09T03:28:08Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568344487,140,42.1,5568344485,56,Back,5568344491,212,7.4,5568344489,141,72.3,5568344493,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894781,257,1,1,20,14,cf5r1qpotp6n5i3vdchsp2en1,1,42.9,75.0,2025-03-09T03:28:09.746Z,2025-03-09T03:28:15Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568344865,141,50.3,5568344867,212,18.6,5568344863,140,35.3,5568344861,56,Back,5568344859,155,,5568344869,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894799,258,1,1,20,20,cf5r1qpotp6n5i3vdchsp2en1,1,46.5,34.9,2025-03-09T03:28:15.801Z,2025-03-09T03:28:18Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568344971,141,7.4,5568344967,56,Right,5568344979,1,,5568344977,213,5.77,5568344975,212,37.8,5568344969,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894821,259,1,1,20,23,cf5r1qpotp6n5i3vdchsp2en1,1,75.7,4.6,2025-03-09T03:28:17.985Z,2025-03-09T03:28:19Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568345081,213,2.87,5568345079,212,17.9,5568345077,141,11.7,5568345075,140,59.3,5568345073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894873,260,1,1,20,24,cf5r1qpotp6n5i3vdchsp2en1,1,60.1,10.0,2025-03-09T03:28:19.809Z,2025-03-09T03:28:24Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568345367,140,31.4,5568345371,212,31.5,5568345365,56,Back,5568345377,213,2.84,5568345369,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894909,261,1,1,20,29,cf5r1qpotp6n5i3vdchsp2en1,1,34.5,20.6,2025-03-09T03:28:23.954Z,2025-03-09T03:28:27Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568345581,141,39.1,5568345577,56,Back,5568345583,212,19.1,5568345585,213,2.42,5568345579,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894951,262,1,1,20,32,cf5r1qpotp6n5i3vdchsp2en1,1,20.2,40.0,2025-03-09T03:28:27.250Z,2025-03-09T03:28:30Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568345797,213,1.02,5568345795,212,30.8,5568345791,140,35.6,5568345793,141,78.5,5568345789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785894967,263,1,1,20,35,cf5r1qpotp6n5i3vdchsp2en1,1,27.3,71.5,2025-03-09T03:28:30.114Z,2025-03-09T03:28:33Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568345869,141,44.6,5568345867,140,20.6,5568345873,213,4.35,5568345871,212,19.6,5568345865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895003,264,1,1,20,37,cf5r1qpotp6n5i3vdchsp2en1,1,20.6,44.6,2025-03-09T03:28:32.857Z,2025-03-09T03:28:36Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568346087,140,22.7,5568346085,56,Back,5568346091,212,15.6,5568346093,213,4.85,5568346089,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895027,265,1,1,20,41,cf5r1qpotp6n5i3vdchsp2en1,0,23.9,22.7,2025-03-09T03:28:36.449Z,2025-03-09T03:28:38Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568346157,56,Back,5568346155,155,,5568346165,213,0.39,5568346163,212,23.9,5568346159,140,45.0,5568346161,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895081,127,1,1,20,46,b5l2e3csycjb8twvq9ek0j5gq,1,64.0,58.5,2025-03-09T03:28:41.395Z,2025-03-09T03:28:44Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,,5568346453,213,5.28,5568346449,141,43.4,5568346451,212,12.2,5568346447,140,70.2,5568346445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895067,266,83,1,20,47,cf5r1qpotp6n5i3vdchsp2en1,0,32.7,50.7,2025-03-09T03:28:42.831Z,2025-03-09T03:28:48Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568346579,399,cxnq0rc4u1efzt82nw3xgk355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895079,267,83,1,20,49,cf5r1qpotp6n5i3vdchsp2en1,0,34.2,50.3,2025-03-09T03:28:43.939Z,2025-03-09T03:28:47Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568346571,399,cxnq0rc4u1efzt82nw3xgk355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895095,128,1,1,20,49,b5l2e3csycjb8twvq9ek0j5gq,1,68.2,40.3,2025-03-09T03:28:44.715Z,2025-03-09T03:28:59Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,1.0,,5568346533,140,70.7,5568346919,210,13,5568346535,141,17.6,5568346537,212,15.7,5568346531,56,Right,5568346539,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895115,129,13,1,20,54,b5l2e3csycjb8twvq9ek0j5gq,1,71.2,20.6,2025-03-09T03:28:49.067Z,2025-03-09T03:28:59Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568346757,20,,5568346959,102,59.3,5568346961,103,9.7,5568346635,56,Right,5568346963,215,,5568346955,55,128,5568346633,67,,5568346951,73,,5568346967,231,49.1,5568346965,230,100,5568346953,29,,5568346631,22,,,,,,,,,,,,,,,,,,,,,,
2785895135,130,5,1,20,56,b5l2e3csycjb8twvq9ek0j5gq,0,101.0,52.3,2025-03-09T03:28:51.393Z,2025-03-09T05:19:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568347187,233,268,5568346721,56,Center,5568346723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895203,268,5,1,20,56,cf5r1qpotp6n5i3vdchsp2en1,1,-1.0,47.7,2025-03-09T03:28:51.393Z,2025-03-09T05:19:53Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5568347111,56,Back,5568347173,233,130,5568347113,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895251,269,1,1,21,17,cf5r1qpotp6n5i3vdchsp2en1,1,3.9,49.3,2025-03-09T03:29:12.170Z,2025-03-09T03:29:16Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568347511,212,12.9,5568347509,141,31.8,5568347505,56,Back,5568347507,140,8.7,5568347503,124,,5568347513,213,5.11,5568347517,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895271,270,1,1,21,21,cf5r1qpotp6n5i3vdchsp2en1,1,19.3,22.8,2025-03-09T03:29:15.977Z,2025-03-09T03:29:20Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568347653,212,22.8,5568347655,213,2.08,5568347649,140,8.8,5568347651,141,52.1,5568347647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895335,271,1,1,21,25,cf5r1qpotp6n5i3vdchsp2en1,1,8.4,53.7,2025-03-09T03:29:20.081Z,2025-03-09T03:29:28Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568348009,141,77.5,5568348011,212,22.7,5568348007,140,23.6,5568348005,56,Back,5568348013,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895361,272,1,1,21,33,cf5r1qpotp6n5i3vdchsp2en1,1,36.8,72.6,2025-03-09T03:29:28.145Z,2025-03-09T03:29:32Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568348181,212,12.2,5568348175,56,Back,5568348183,213,0.17,5568348177,140,48.3,5568348179,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895371,273,1,1,21,36,cf5r1qpotp6n5i3vdchsp2en1,1,47.5,75.4,2025-03-09T03:29:31.889Z,2025-03-09T03:29:33Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5568348215,56,Back,5568348223,213,1.69,5568348217,140,46.3,5568348221,212,10.4,5568348219,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895387,274,1,1,21,38,cf5r1qpotp6n5i3vdchsp2en1,1,46.3,90.6,2025-03-09T03:29:32.962Z,2025-03-09T03:29:35Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568348291,212,7.1,5568348293,213,4.83,5568348289,141,80.2,5568348287,140,47.1,5568348285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895411,275,1,1,21,40,cf5r1qpotp6n5i3vdchsp2en1,1,44.5,79.9,2025-03-09T03:29:34.929Z,2025-03-09T03:29:37Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5568348407,140,31.6,5568348405,56,Back,5568348413,213,3.58,5568348411,212,15.0,5568348409,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895487,276,1,1,21,42,cf5r1qpotp6n5i3vdchsp2en1,1,31.5,70.3,2025-03-09T03:29:37.393Z,2025-03-09T03:29:45Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568348849,212,28.8,5568348843,56,Back,5568348851,213,4.76,5568348845,140,32.8,5568348847,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895529,277,1,1,21,50,cf5r1qpotp6n5i3vdchsp2en1,1,45.3,20.1,2025-03-09T03:29:45.793Z,2025-03-09T03:29:50Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568349049,56,Back,5568349053,141,42.1,5568349055,212,17.2,5568349057,213,2.09,5568349051,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895551,278,1,1,21,55,cf5r1qpotp6n5i3vdchsp2en1,1,39.7,49.7,2025-03-09T03:29:50.097Z,2025-03-09T03:29:52Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568349167,56,Back,5568349173,212,20.8,5568349171,141,78.2,5568349175,213,1.20,5568349169,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895573,279,1,1,21,57,cf5r1qpotp6n5i3vdchsp2en1,1,49.6,77.0,2025-03-09T03:29:52.466Z,2025-03-09T03:29:55Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568349267,213,0.46,5568349265,212,18.4,5568349261,140,65.3,5568349259,56,Left,5568349263,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895577,280,1,1,22,0,cf5r1qpotp6n5i3vdchsp2en1,1,65.3,89.0,2025-03-09T03:29:55.378Z,2025-03-09T03:29:56Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568349277,140,70.1,5568349283,213,0.16,5568349275,56,Left,5568349281,212,5.1,5568349279,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895593,281,1,1,22,1,cf5r1qpotp6n5i3vdchsp2en1,1,70.1,90.2,2025-03-09T03:29:56.082Z,2025-03-09T03:29:57Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5568349363,140,59.9,5568349365,141,85.4,5568349367,212,11.2,5568349361,56,Left,5568349369,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895617,282,1,1,22,2,cf5r1qpotp6n5i3vdchsp2en1,1,59.8,84.8,2025-03-09T03:29:57.682Z,2025-03-09T03:30:00Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568349543,213,3.56,5568349535,141,79.9,5568349527,56,Left,5568349539,212,8.2,5568349531,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895651,283,1,1,22,5,cf5r1qpotp6n5i3vdchsp2en1,1,52.9,79.9,2025-03-09T03:30:00.098Z,2025-03-09T03:30:04Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568349751,141,69.9,5568349747,56,Back,5568349753,212,10.1,5568349755,213,3.88,5568349749,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895685,284,1,1,22,9,cf5r1qpotp6n5i3vdchsp2en1,1,58.8,72.3,2025-03-09T03:30:04.729Z,2025-03-09T03:30:10Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568349963,213,2.26,5568349959,141,84.2,5568349961,212,10.5,5568349957,140,52.5,5568349955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895695,285,1,1,22,15,cf5r1qpotp6n5i3vdchsp2en1,1,43.1,82.0,2025-03-09T03:30:10.401Z,2025-03-09T03:30:11Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568350001,140,20.8,5568350003,141,53.3,5568350007,213,3.84,5568350005,212,30.5,5568349999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895701,286,1,1,22,16,cf5r1qpotp6n5i3vdchsp2en1,1,20.8,53.3,2025-03-09T03:30:11.353Z,2025-03-09T03:30:13Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568350067,213,0.52,5568350065,212,15.0,5568350059,56,Back,5568350061,140,33.2,5568350063,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895721,287,1,1,22,18,cf5r1qpotp6n5i3vdchsp2en1,1,33.2,58.7,2025-03-09T03:30:13.401Z,2025-03-09T03:30:15Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568350141,140,40.2,5568350143,141,77.3,5568350147,213,1.04,5568350145,212,14.6,5568350139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895767,288,1,1,22,20,cf5r1qpotp6n5i3vdchsp2en1,1,40.2,77.3,2025-03-09T03:30:15.067Z,2025-03-09T03:30:22Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568350419,212,8.6,5568350413,56,Back,5568350421,213,0.97,5568350417,141,87.7,5568350415,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895787,289,1,1,22,27,cf5r1qpotp6n5i3vdchsp2en1,1,55.3,56.0,2025-03-09T03:30:22.617Z,2025-03-09T03:30:24Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568350511,213,5.03,5568350509,212,27.5,5568350505,140,63.5,5568350507,141,17.6,5568350503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895817,291,1,1,22,32,cf5r1qpotp6n5i3vdchsp2en1,1,63.6,14.7,2025-03-09T03:30:27.442Z,2025-03-09T03:30:30Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568350681,56,Right,5568350683,140,88.5,5568350687,212,26.4,5568350685,141,9.4,5568350689,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895829,292,1,1,22,35,cf5r1qpotp6n5i3vdchsp2en1,1,84.2,10.3,2025-03-09T03:30:29.986Z,2025-03-09T03:30:32Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568350747,212,23.0,5568350745,141,24.9,5568350743,140,64.4,5568350741,56,Center,5568350749,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895859,293,1,1,22,37,cf5r1qpotp6n5i3vdchsp2en1,1,67.8,17.4,2025-03-09T03:30:32.209Z,2025-03-09T03:30:38Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568350915,212,26.8,5568350909,56,Back,5568350917,213,2.92,5568350913,141,26.1,5568350911,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895887,294,1,1,22,43,cf5r1qpotp6n5i3vdchsp2en1,1,42.5,29.4,2025-03-09T03:30:38.434Z,2025-03-09T03:30:43Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568351055,56,Back,5568351057,140,46.1,5568351059,141,12.8,5568351061,212,11.9,5568351063,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895923,295,1,1,22,47,cf5r1qpotp6n5i3vdchsp2en1,1,41.2,34.2,2025-03-09T03:30:42.841Z,2025-03-09T03:30:49Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568351265,212,27.4,5568351267,213,1.60,5568351263,141,74.5,5568351261,140,40.4,5568351259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895965,296,1,1,22,54,cf5r1qpotp6n5i3vdchsp2en1,1,37.8,66.6,2025-03-09T03:30:49.234Z,2025-03-09T03:30:54Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568351445,155,,5568351447,56,Back,5568351451,141,10.4,5568351449,140,47.0,5568351455,213,4.96,5568351457,1,,5568351453,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785895981,297,1,1,22,59,cf5r1qpotp6n5i3vdchsp2en1,1,46.8,13.5,2025-03-09T03:30:54.426Z,2025-03-09T03:30:57Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568351587,213,0.65,5568351585,212,12.3,5568351581,140,56.1,5568351583,141,24.4,5568351579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
