id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823514041,152,1,1,17,37,6597wqy6gmpv3zjx7rp8cdj46,1,15.7,94.5,2025-06-20T23:54:42.662Z,2025-06-20T23:54:43Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776034703,56,Back,5776034705,140,29.4,5776034707,141,94.8,5776034711,213,0.01,5776034709,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514047,154,1,1,17,39,6597wqy6gmpv3zjx7rp8cdj46,0,29.4,94.8,2025-06-20T23:54:44.358Z,2025-06-20T23:54:45Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776034735,56,Back,5776034739,141,84.1,5776034741,212,22.3,5776034743,213,5.95,5776034737,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514049,160,8,1,17,41,83cpn99fh7ulkwe8nezy8a3mx,1,56.2,20.9,2025-06-20T23:54:46.975Z,2025-06-20T23:54:47Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776034753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514079,162,1,1,17,44,83cpn99fh7ulkwe8nezy8a3mx,1,60.4,20.5,2025-06-20T23:54:49.496Z,2025-06-20T23:54:56Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776034897,56,Back,5776034905,213,2.52,5776034903,212,19.1,5776034901,141,36.8,5776034899,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514115,163,2,1,17,51,83cpn99fh7ulkwe8nezy8a3mx,1,55.3,45.4,2025-06-20T23:54:56.297Z,2025-06-20T23:55:04Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776035139,56,Center,5776035137,7,35bpd9cmuep6cqczngaqpc19m,5776035143,141,32.8,5776035141,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514219,156,1,1,18,25,6597wqy6gmpv3zjx7rp8cdj46,0,19.9,66.6,2025-06-20T23:55:30.654Z,2025-06-20T23:55:33Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776035763,157,,5776035765,241,,5776035775,213,0.00,5776035773,212,51.0,5776035767,56,Center,5776035777,1,,5776035761,5,,5776035771,141,66.9,5776035769,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,
2823514225,165,1,1,18,29,83cpn99fh7ulkwe8nezy8a3mx,1,37.2,30.1,2025-06-20T23:55:34.343Z,2025-06-20T23:55:35Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776035803,212,9.0,5776035797,56,Back,5776035805,213,0.50,5776035795,3,,5776035801,141,36.4,5776035799,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514241,167,61,1,18,33,83cpn99fh7ulkwe8nezy8a3mx,0,59.5,51.3,2025-06-20T23:55:39.174Z,2025-06-20T23:55:39Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776035875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514245,157,1,1,18,34,6597wqy6gmpv3zjx7rp8cdj46,1,35.7,40.1,2025-06-20T23:55:39.285Z,2025-06-20T23:55:43Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776035897,212,18.7,5776035899,213,3.27,5776035895,141,36.6,5776035891,56,Back,5776035893,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514251,159,1,1,18,38,6597wqy6gmpv3zjx7rp8cdj46,0,18.0,36.6,2025-06-20T23:55:43.846Z,2025-06-20T23:55:45Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776035921,1,,5776035917,212,61.2,5776035913,140,73.7,5776035915,141,63.0,5776035919,213,0.30,5776035911,56,Center,5776035909,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514265,168,1,1,18,41,83cpn99fh7ulkwe8nezy8a3mx,1,26.0,35.9,2025-06-20T23:55:46.217Z,2025-06-20T23:55:49Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776036001,212,16.3,5776035997,140,11.9,5776035993,3,,5776035995,56,Back,5776036003,213,2.70,5776035999,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514281,170,1,1,18,45,83cpn99fh7ulkwe8nezy8a3mx,1,11.3,48.5,2025-06-20T23:55:50.256Z,2025-06-20T23:55:53Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776036117,141,44.8,5776036121,213,6.14,5776036113,56,Back,5776036115,140,27.9,5776036119,212,17.6,5776036111,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514297,171,1,1,18,48,83cpn99fh7ulkwe8nezy8a3mx,1,31.3,47.6,2025-06-20T23:55:53.719Z,2025-06-20T23:56:04Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776036211,56,Back,5776036219,213,1.40,5776036215,141,81.9,5776036213,140,35.2,5776036217,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514303,172,1,1,18,49,83cpn99fh7ulkwe8nezy8a3mx,0,48.6,84.2,2025-06-20T23:55:54.886Z,2025-06-21T00:38:42Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776036275,56,Left,5776036283,213,0.63,5776036281,212,20.5,5776036279,141,100.0,5776036277,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514315,160,5,1,18,56,6597wqy6gmpv3zjx7rp8cdj46,1,30.2,-1.9,2025-06-20T23:56:02.005Z,2025-06-20T23:56:12Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776036337,56,Back,5776036341,233,173,5776036339,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514305,173,5,1,18,56,83cpn99fh7ulkwe8nezy8a3mx,0,69.8,101.9,2025-06-20T23:56:02.005Z,2025-06-21T00:38:11Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776036291,347,,5776036347,233,160,5776036289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514343,162,1,1,19,11,6597wqy6gmpv3zjx7rp8cdj46,1,26.7,0.0,2025-06-20T23:56:17.068Z,2025-06-21T00:39:50Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776036535,56,Right,5776087255,107,,5776036545,1,,5776036537,140,59.6,5776036543,213,0.30,5776036539,141,14.0,5776036541,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514349,163,1,1,19,12,6597wqy6gmpv3zjx7rp8cdj46,0,59.6,14.0,2025-06-20T23:56:17.845Z,2025-06-21T00:39:52Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776036579,140,62.8,5776036585,213,0.24,5776036583,212,3.5,5776036577,56,Right,5776036575,168,,5776036581,141,15.2,5776036573,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514355,174,1,1,19,15,83cpn99fh7ulkwe8nezy8a3mx,0,35.6,90.0,2025-06-20T23:56:20.887Z,2025-06-20T23:56:24Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776036627,1,,5776036611,157,,5776036619,212,19.8,5776036623,213,5.98,5776036615,140,53.6,5776036613,56,Left,5776036617,141,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514611,190,61,1,19,16,83cpn99fh7ulkwe8nezy8a3mx,1,37.7,96.6,2025-06-20T23:56:21.470Z,2025-06-21T00:40:08Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776038029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514363,164,44,1,19,17,6597wqy6gmpv3zjx7rp8cdj46,1,38.6,20.6,2025-06-20T23:56:23.079Z,2025-06-21T00:37:55Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776036655,285,,5776036699,233,175,5776036653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514359,175,44,1,19,17,83cpn99fh7ulkwe8nezy8a3mx,0,61.4,79.4,2025-06-20T23:56:23.080Z,2025-06-21T00:37:55Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5776036703,233,164,5776036645,286,,5776036643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514365,165,12,1,19,18,6597wqy6gmpv3zjx7rp8cdj46,1,25.4,23.7,2025-06-20T23:56:23.746Z,2025-06-20T23:56:26Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776036693,212,20.6,5776036691,141,22.7,5776036695,213,6.25,5776036689,140,45.0,5776036697,15,,5776036687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514369,176,44,1,19,20,83cpn99fh7ulkwe8nezy8a3mx,1,44.2,77.1,2025-06-20T23:56:25.596Z,2025-06-21T00:37:56Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776036721,285,,5776036737,233,166,5776036719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514371,166,44,1,19,20,6597wqy6gmpv3zjx7rp8cdj46,0,55.8,22.9,2025-06-20T23:56:25.597Z,2025-06-21T00:37:56Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776036741,233,176,5776036745,286,,5776036723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514377,177,1,1,19,20,83cpn99fh7ulkwe8nezy8a3mx,0,26.4,76.8,2025-06-20T23:56:26.112Z,2025-06-21T00:34:38Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776036751,3,,5776036761,213,0.21,5776036759,212,7.0,5776036755,140,32.9,5776036753,56,Back,5776036757,141,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514381,167,1,1,19,23,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,14.4,2025-06-20T23:56:28.429Z,2025-06-20T23:56:30Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776036781,155,,5776036791,213,4.78,5776036789,212,1.5,5776036783,56,Right,5776036785,140,54.4,5776036787,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515067,208,43,1,19,23,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-20T23:56:28.858Z,2025-06-21T00:16:48Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776040773,56,Back,5776057845,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514379,178,83,1,19,25,83cpn99fh7ulkwe8nezy8a3mx,0,33.2,85.7,2025-06-20T23:56:30.319Z,2025-06-20T23:56:33Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776036835,399,411grh3cytippnnanb767qvsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514383,168,1,1,19,25,6597wqy6gmpv3zjx7rp8cdj46,1,54.4,12.2,2025-06-20T23:56:30.548Z,2025-06-20T23:56:32Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776036807,212,11.3,5776036803,140,65.0,5776036805,141,15.3,5776036809,213,0.19,5776036801,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514387,169,61,1,19,27,6597wqy6gmpv3zjx7rp8cdj46,0,65.0,15.3,2025-06-20T23:56:32.717Z,2025-06-20T23:56:33Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776036817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514403,180,1,1,19,29,83cpn99fh7ulkwe8nezy8a3mx,1,38.0,82.2,2025-06-20T23:56:34.630Z,2025-06-20T23:56:39Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776036887,141,94.2,5776036883,56,Left,5776036885,140,54.7,5776036889,212,19.3,5776036891,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514407,181,1,1,19,33,83cpn99fh7ulkwe8nezy8a3mx,0,58.5,95.1,2025-06-20T23:56:39.088Z,2025-06-20T23:56:40Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776036919,213,5.44,5776036909,155,,5776036911,56,Center,5776036917,212,39.7,5776036921,1,,5776036907,2,,5776036915,141,51.6,5776036913,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514431,171,1,1,19,44,6597wqy6gmpv3zjx7rp8cdj46,1,15.2,62.9,2025-06-20T23:56:49.325Z,2025-06-20T23:56:57Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776037061,212,7.8,5776037059,141,53.4,5776037063,213,5.31,5776037057,140,19.4,5776037053,123,,5776037055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514435,172,1,1,19,52,6597wqy6gmpv3zjx7rp8cdj46,1,27.3,36.6,2025-06-20T23:56:57.557Z,2025-06-20T23:56:58Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776037073,140,29.1,5776037075,141,22.2,5776037077,212,10.0,5776037071,56,Back,5776037079,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514449,173,1,1,19,53,6597wqy6gmpv3zjx7rp8cdj46,1,29.1,22.2,2025-06-20T23:56:58.804Z,2025-06-20T23:57:04Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776037171,141,33.6,5776037173,212,8.1,5776037175,213,1.85,5776037167,56,Back,5776037169,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514455,174,1,1,19,59,6597wqy6gmpv3zjx7rp8cdj46,1,28.9,48.2,2025-06-20T23:57:04.412Z,2025-06-20T23:57:07Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776037231,213,4.93,5776037227,141,20.7,5776037225,140,32.9,5776037223,56,Back,5776037229,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514475,175,1,1,20,2,6597wqy6gmpv3zjx7rp8cdj46,1,33.5,17.0,2025-06-20T23:57:07.492Z,2025-06-20T23:57:10Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776037257,213,1.89,5776037249,56,Back,5776037255,212,8.2,5776037253,141,28.5,5776037251,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514491,176,1,1,20,5,6597wqy6gmpv3zjx7rp8cdj46,1,31.0,36.4,2025-06-20T23:57:10.476Z,2025-06-20T23:57:14Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776037307,140,29.8,5776037313,213,1.64,5776037309,141,61.7,5776037311,212,17.3,5776037305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514495,177,1,1,20,9,6597wqy6gmpv3zjx7rp8cdj46,1,33.8,67.3,2025-06-20T23:57:14.501Z,2025-06-20T23:57:17Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776037333,212,17.8,5776037331,141,92.3,5776037335,213,1.27,5776037329,140,38.8,5776037327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514501,178,1,1,20,11,6597wqy6gmpv3zjx7rp8cdj46,1,38.8,93.3,2025-06-20T23:57:17.060Z,2025-06-20T23:57:20Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776037377,141,88.9,5776037375,140,56.6,5776037373,56,Left,5776037381,213,6.12,5776037379,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514503,179,50,1,20,15,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,88.3,2025-06-20T23:57:20.612Z,2025-06-21T00:37:46Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776037385,56,Left,5776037423,233,182,5776037387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514505,182,7,1,20,15,83cpn99fh7ulkwe8nezy8a3mx,1,45.7,11.7,2025-06-20T23:57:20.613Z,2025-06-21T00:37:46Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776037389,56,Back,5776037407,233,179,5776037391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514519,184,1,1,20,17,83cpn99fh7ulkwe8nezy8a3mx,1,53.8,20.5,2025-06-20T23:57:22.901Z,2025-06-20T23:57:24Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5776037457,141,24.2,5776037455,140,42.5,5776037453,56,Back,5776037461,213,2.93,5776037459,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514521,185,1,1,20,18,83cpn99fh7ulkwe8nezy8a3mx,1,42.5,24.2,2025-06-20T23:57:23.710Z,2025-06-20T23:57:25Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776037477,56,Back,5776037481,141,33.1,5776037479,140,43.6,5776037483,212,6.2,5776037485,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514523,186,1,1,20,19,83cpn99fh7ulkwe8nezy8a3mx,0,44.4,31.9,2025-06-20T23:57:25.134Z,2025-06-20T23:57:26Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776037489,56,Back,5776037523,233,180,5776037491,140,44.6,5776037527,286,,5776037497,213,1.49,5776037521,236,,5776037495,212,2.7,5776037493,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514527,180,74,1,20,19,6597wqy6gmpv3zjx7rp8cdj46,1,42.1,49.9,2025-06-20T23:57:25.135Z,2025-06-21T00:38:03Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776037535,233,186,5776037515,285,,5776037513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514533,187,1,1,20,22,83cpn99fh7ulkwe8nezy8a3mx,0,52.7,46.9,2025-06-20T23:57:27.941Z,2025-06-20T23:57:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5776037543,56,Back,5776037545,140,47.5,5776037551,213,3.47,5776037547,141,44.2,5776037549,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514543,182,1,1,20,24,6597wqy6gmpv3zjx7rp8cdj46,1,60.0,38.5,2025-06-20T23:57:29.773Z,2025-06-20T23:57:35Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776037585,56,Right,5776037593,213,5.19,5776037591,212,19.4,5776037587,140,68.5,5776037589,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514551,183,1,1,20,30,6597wqy6gmpv3zjx7rp8cdj46,1,85.9,27.0,2025-06-20T23:57:35.228Z,2025-06-20T23:59:15Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,1.0,,5776037651,212,7.4,5776037645,140,81.7,5776037653,213,2.21,5776037643,56,Center,5776037647,141,35.8,5776038805,154,,5776038803,210,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514555,184,14,1,20,31,6597wqy6gmpv3zjx7rp8cdj46,1,80.9,41.7,2025-06-20T23:57:36.716Z,2025-06-21T01:57:00Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776038819,103,5.1,5776038755,20,,5776038823,230,98.8,5776038809,29,,5776037663,18,,5776038813,55,183,5776037661,22,,5776038825,231,46.4,5776038811,154,,5776037665,56,5776038821,215,,5776038817,102,44.8,5776038807,75,,,,Center,,,,,,,,,,
2823514557,188,43,1,20,33,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-20T23:57:38.358Z,2025-06-21T00:05:02Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776042993,144,10,5776037681,182,0,5776037683,56,Back,5776037679,178,0,5776037677,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514571,189,12,1,20,34,83cpn99fh7ulkwe8nezy8a3mx,1,7.9,53.0,2025-06-20T23:57:40.134Z,2025-06-20T23:57:44Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776037747,140,35.6,5776037749,141,67.4,5776037751,212,30.7,5776037753,213,0.32,5776037745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514577,185,1,1,20,39,6597wqy6gmpv3zjx7rp8cdj46,1,64.0,24.3,2025-06-20T23:57:44.244Z,2025-06-20T23:57:45Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776037777,212,19.3,5776037775,141,49.4,5776037773,140,55.4,5776037779,213,2.06,5776037771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514583,186,1,1,20,39,6597wqy6gmpv3zjx7rp8cdj46,1,55.4,49.4,2025-06-20T23:57:45.100Z,2025-06-20T23:57:45Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776037807,56,Center,5776037815,213,1.09,5776037813,212,11.2,5776037809,140,60.3,5776037811,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
