id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/16/value
2807100709,249,5,1,25,5,1c7dv8ays675v9kp6a04sd8pq,0,77.6,-1.6,2025-04-27T13:25:24.480Z,2025-04-27T13:25:28Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684814829,233,201,5684814613,347,,5684814611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101353,202,1,1,25,30,3cbke8cbou2ms925872vk6dwx,1,18.4,100.0,2025-04-27T13:25:49.775Z,2025-04-27T13:25:53Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684818179,212,20.1,5684818181,213,6.05,5684818177,141,94.1,5684818171,107,,5684818173,56,Back,5684818175,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101391,203,44,1,25,34,3cbke8cbou2ms925872vk6dwx,1,39.8,90.1,2025-04-27T13:25:53.409Z,2025-04-27T14:01:02Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684818349,285,,5684818347,56,Back,5684818355,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101369,250,44,1,25,34,1c7dv8ays675v9kp6a04sd8pq,0,60.2,9.9,2025-04-27T13:25:53.410Z,2025-04-27T14:01:03Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684818377,233,203,5684818237,286,,5684818235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101507,204,1,1,25,34,3cbke8cbou2ms925872vk6dwx,0,27.6,95.7,2025-04-27T13:25:53.592Z,2025-04-27T15:06:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684818935,56,Back,5684818945,1,,5684818939,141,100.0,5684818937,140,41.2,5684818933,157,,5684818943,213,0.26,5684818941,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101511,205,5,1,25,38,3cbke8cbou2ms925872vk6dwx,0,44.8,101.5,2025-04-27T13:25:57.660Z,2025-04-27T15:06:50Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684818957,347,,5684818987,233,251,5684818955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101501,251,5,1,25,38,1c7dv8ays675v9kp6a04sd8pq,1,55.2,-1.5,2025-04-27T13:25:57.660Z,2025-04-27T15:06:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684818907,56,Right,5684818911,347,,5684818977,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101567,252,1,1,25,41,1c7dv8ays675v9kp6a04sd8pq,1,49.4,0.0,2025-04-27T13:26:00.285Z,2025-04-27T13:26:02Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684819251,141,17.9,5684819253,212,23.4,5684819257,1,,5684819247,56,Back,5684819249,140,31.2,5684819255,213,2.53,5684819245,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101601,253,1,1,25,43,1c7dv8ays675v9kp6a04sd8pq,1,29.8,22.7,2025-04-27T13:26:02.460Z,2025-04-27T13:26:04Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684819437,212,19.8,5684819431,140,24.1,5684819433,141,50.4,5684819441,213,1.88,5684819429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101735,254,1,1,25,45,1c7dv8ays675v9kp6a04sd8pq,1,24.1,51.0,2025-04-27T13:26:04.077Z,2025-04-27T13:26:09Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684820117,212,16.1,5684820115,141,69.9,5684820119,213,0.92,5684820111,56,Back,5684820113,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101761,255,1,1,25,50,1c7dv8ays675v9kp6a04sd8pq,1,43.2,76.3,2025-04-27T13:26:09.357Z,2025-04-27T13:26:10Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684820263,213,4.98,5684820261,212,10.5,5684820255,56,Back,5684820259,141,61.4,5684820257,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101805,256,1,1,25,51,1c7dv8ays675v9kp6a04sd8pq,1,45.8,61.4,2025-04-27T13:26:10.540Z,2025-04-27T13:26:11Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684820489,141,73.5,5684820485,56,Back,5684820487,140,40.1,5684820491,212,10.2,5684820493,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101851,257,1,1,25,52,1c7dv8ays675v9kp6a04sd8pq,1,40.0,74.1,2025-04-27T13:26:11.724Z,2025-04-27T13:26:13Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684820691,56,Back,5684820693,140,41.6,5684820699,213,1.45,5684820695,141,94.7,5684820697,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101915,258,1,1,25,54,1c7dv8ays675v9kp6a04sd8pq,1,35.3,90.5,2025-04-27T13:26:13.501Z,2025-04-27T13:26:16Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5684821103,213,4.07,5684821101,212,27.5,5684821097,140,19.6,5684821095,56,Back,5684821099,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101981,259,1,1,25,57,1c7dv8ays675v9kp6a04sd8pq,1,22.0,56.7,2025-04-27T13:26:16.749Z,2025-04-27T13:26:19Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684821413,56,Back,5684821419,212,25.7,5684821417,141,51.0,5684821421,213,6.13,5684821415,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807101995,260,1,1,26,0,1c7dv8ays675v9kp6a04sd8pq,0,46.2,51.0,2025-04-27T13:26:19.325Z,2025-04-27T13:26:20Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684821583,156,,5684821491,212,3.4,5684821493,213,3.77,5684821487,140,43.6,5684821489,141,48.1,5684821485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102059,206,1,1,26,2,3cbke8cbou2ms925872vk6dwx,1,43.3,59.9,2025-04-27T13:26:21.392Z,2025-04-27T13:26:22Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5684821845,140,34.0,5684821851,213,2.33,5684821843,56,Back,5684821847,141,75.1,5684821849,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102127,208,1,1,26,3,3cbke8cbou2ms925872vk6dwx,1,31.9,76.9,2025-04-27T13:26:22.784Z,2025-04-27T13:26:24Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684822227,213,3.43,5684822221,140,8.4,5684822223,141,66.0,5684822219,56,Back,5684822225,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102179,209,1,1,26,5,3cbke8cbou2ms925872vk6dwx,0,8.4,66.0,2025-04-27T13:26:24.544Z,2025-04-27T13:26:26Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684822503,1,,5684822495,140,31.6,5684822501,213,0.79,5684822497,141,100.0,5684822499,212,34.5,5684822493,56,Back,5684822491,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102183,210,5,1,26,7,3cbke8cbou2ms925872vk6dwx,0,32.4,102.0,2025-04-27T13:26:26.431Z,2025-04-27T13:26:28Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684822527,56,Back,5684822529,347,,5684822677,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102191,261,5,1,26,7,1c7dv8ays675v9kp6a04sd8pq,1,67.6,-2.0,2025-04-27T13:26:26.431Z,2025-04-27T15:06:50Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684822563,347,,5684822561,56,Right,5684822617,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102443,262,1,1,26,14,1c7dv8ays675v9kp6a04sd8pq,1,66.5,0.0,2025-04-27T13:26:33.693Z,2025-04-27T13:26:36Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684823845,140,75.7,5684823851,213,0.67,5684823847,141,9.2,5684823849,212,12.3,5684823843,56,Right,5684823841,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102483,263,1,1,26,17,1c7dv8ays675v9kp6a04sd8pq,1,74.6,9.8,2025-04-27T13:26:36.652Z,2025-04-27T13:26:38Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684824047,140,65.2,5684824049,141,9.8,5684824051,212,9.9,5684824045,56,Right,5684824055,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102595,264,1,1,26,19,1c7dv8ays675v9kp6a04sd8pq,1,64.9,12.8,2025-04-27T13:26:38.829Z,2025-04-27T13:26:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684824717,140,70.8,5684824715,56,Right,5684824719,141,6.8,5684824721,212,7.4,5684824723,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102591,211,83,1,26,24,3cbke8cbou2ms925872vk6dwx,0,22.0,91.8,2025-04-27T13:26:43.441Z,2025-04-27T13:26:45Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684824829,399,2yyodldan4gscxb0jjrpkygyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102611,265,61,1,26,24,1c7dv8ays675v9kp6a04sd8pq,0,65.9,10.0,2025-04-27T13:26:43.582Z,2025-04-27T13:26:44Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5684824789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102823,213,1,1,26,28,3cbke8cbou2ms925872vk6dwx,1,42.0,80.0,2025-04-27T13:26:47.552Z,2025-04-27T13:26:53Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684826015,140,52.9,5684826013,56,Left,5684826017,141,93.0,5684826019,212,14.5,5684826021,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102881,214,1,1,26,34,3cbke8cbou2ms925872vk6dwx,1,62.4,93.5,2025-04-27T13:26:53.487Z,2025-04-27T13:26:56Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684826345,141,82.6,5684826349,213,3.85,5684826347,212,11.4,5684826341,56,Left,5684826343,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102917,215,1,1,26,36,3cbke8cbou2ms925872vk6dwx,1,54.1,82.6,2025-04-27T13:26:55.936Z,2025-04-27T13:26:57Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5684826505,56,Center,5684826509,141,63.0,5684826511,212,13.4,5684826513,213,4.81,5684826507,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807102943,216,1,1,26,38,3cbke8cbou2ms925872vk6dwx,1,55.4,63.0,2025-04-27T13:26:57.088Z,2025-04-27T13:26:59Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5684826683,213,3.03,5684826681,212,16.4,5684826677,140,39.9,5684826679,141,65.8,5684826673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103003,217,1,1,26,39,3cbke8cbou2ms925872vk6dwx,1,39.9,65.8,2025-04-27T13:26:58.992Z,2025-04-27T13:27:02Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5684827027,212,20.5,5684827029,213,4.83,5684827025,141,35.8,5684827021,56,Back,5684827023,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103097,218,1,1,26,43,3cbke8cbou2ms925872vk6dwx,1,46.2,30.1,2025-04-27T13:27:02.288Z,2025-04-27T13:27:07Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5684827489,140,21.3,5684827487,56,Back,5684827493,212,28.4,5684827491,141,46.4,5684827495,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103167,219,1,1,26,48,3cbke8cbou2ms925872vk6dwx,0,21.3,46.4,2025-04-27T13:27:07.169Z,2025-04-27T13:27:10Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5684827891,1,,5684827885,141,87.8,5684827889,213,0.60,5684827887,212,49.7,5684827883,140,60.3,5684827881,56,Left,5684827879,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103201,266,1,1,26,51,1c7dv8ays675v9kp6a04sd8pq,0,22.9,14.4,2025-04-27T13:27:10.637Z,2025-04-27T13:27:11Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684828035,56,Back,5684828037,140,37.1,5684828039,141,13.1,5684828033,3,,5684828041,212,14.9,5684828043,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103293,220,1,1,26,55,3cbke8cbou2ms925872vk6dwx,0,55.6,92.6,2025-04-27T13:27:14.529Z,2025-04-27T13:27:15Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684828523,213,5.56,5684828521,212,30.6,5684828519,141,62.9,5684828509,155,,5684828513,140,77.5,5684828511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103355,267,1,1,26,57,1c7dv8ays675v9kp6a04sd8pq,0,24.8,45.5,2025-04-27T13:27:16.301Z,2025-04-27T13:27:17Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684828841,213,5.08,5684828831,3,,5684828833,56,Back,5684828837,141,26.8,5684828835,140,29.4,5684828839,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103465,221,15,1,27,2,3cbke8cbou2ms925872vk6dwx,1,68.1,75.4,2025-04-27T13:27:21.371Z,2025-04-28T08:41:11Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5688237881,18,,5688237883,78,,5688237879,113,,5684830199,103,14.6,5684830203,215,,5684830207,458,,5684829507,56,Center,5684829503,22,,5684830197,102,5684916239,233,5684830209,146,5688239213,72,5684830211,147,,,,,,,,,,,,,,50.8,96.8,52.9,,268,,
2807103493,268,10,1,27,2,1c7dv8ays675v9kp6a04sd8pq,1,2.7,47.5,2025-04-27T13:27:21.471Z,2025-04-27T13:38:21Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5684829671,178,,5684829673,182,,5684829675,56,Back,5684916275,233,221,5684829669,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103625,270,1,1,27,7,1c7dv8ays675v9kp6a04sd8pq,1,8.1,44.3,2025-04-27T13:27:26.366Z,2025-04-27T13:50:54Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685011583,189,,5684830375,141,36.0,5684830369,123,,5684830371,56,Back,5684830373,140,24.3,5684830377,212,17.9,5684830379,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103633,271,61,1,27,10,1c7dv8ays675v9kp6a04sd8pq,0,24.6,35.5,2025-04-27T13:27:29.340Z,2025-04-27T13:50:57Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5684830411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103693,222,1,1,27,11,3cbke8cbou2ms925872vk6dwx,1,65.9,62.1,2025-04-27T13:27:30.624Z,2025-04-27T13:27:31Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684830685,212,9.0,5684830689,213,5.06,5684830679,56,Center,5684830683,141,49.7,5684830681,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103755,224,1,1,27,12,3cbke8cbou2ms925872vk6dwx,1,68.8,49.7,2025-04-27T13:27:31.920Z,2025-04-27T13:27:33Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684831005,141,29.7,5684831001,56,Center,5684831003,140,84.5,5684831009,213,5.59,5684831007,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103779,225,1,1,27,14,3cbke8cbou2ms925872vk6dwx,0,84.5,29.7,2025-04-27T13:27:33.472Z,2025-04-27T13:27:34Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5684831145,141,51.6,5684831149,213,1.56,5684831147,212,14.9,5684831141,56,Center,5684831143,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103761,272,8,1,27,14,1c7dv8ays675v9kp6a04sd8pq,1,12.0,51.2,2025-04-27T13:27:33.809Z,2025-04-27T13:27:33Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684831037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103833,273,12,1,27,16,1c7dv8ays675v9kp6a04sd8pq,1,12.3,28.9,2025-04-27T13:27:35.198Z,2025-04-27T13:27:37Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684831405,140,16.9,5684831409,212,21.1,5684831407,141,0.0,5684831411,213,4.94,5684831403,56,Back,5684831517,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103861,226,5,1,27,17,3cbke8cbou2ms925872vk6dwx,1,80.4,101.6,2025-04-27T13:27:36.497Z,2025-04-27T15:06:51Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5684831579,56,Left,5684831615,233,274,5684831581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807103843,274,5,1,27,17,1c7dv8ays675v9kp6a04sd8pq,0,19.6,-1.6,2025-04-27T13:27:36.497Z,2025-04-27T13:27:39Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5684831463,56,Back,5684831465,347,,5684831639,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104421,227,1,1,27,38,3cbke8cbou2ms925872vk6dwx,1,80.0,100.0,2025-04-27T13:27:57.360Z,2025-04-27T13:28:02Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5684834461,212,13.8,5684834453,107,,5684834457,140,90.9,5684834459,141,90.5,5684834465,213,5.69,5684834455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807104621,228,1,1,27,43,3cbke8cbou2ms925872vk6dwx,1,93.7,92.3,2025-04-27T13:28:02.401Z,2025-04-27T13:29:04Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,1.0,5684835437,1,,5684835433,212,44.9,5684835431,141,27.1,5684841857,210,16,5684835427,140,86.7,5684835423,56,Center,5684841861,160,,5684841859,154,,5684835417,155,5684835435,213,5684835413,2,,,,,,,,,,,,,,,,,,,,,,4.55,,
2807104627,229,16,1,27,49,3cbke8cbou2ms925872vk6dwx,1,85.5,35.4,2025-04-27T13:28:08.815Z,2025-04-28T08:42:14Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5684841937,160,,5684835463,56,Center,5684841947,29,,5684841963,231,47.5,5684841961,230,97.8,5684838999,375,27:48.715,5684841955,102,54.0,5684841957,103,30.4,5684849833,63,5684849831,121,5684838993,374,5684841945,77,5684841959,215,5684838989,72,5688240079,274,,5684841951,55,228,5684841949,154,5684841965,138,,,2025-04-27 14:28:07.724,,,,,
2807105909,275,1,1,28,49,1c7dv8ays675v9kp6a04sd8pq,1,50.3,50.1,2025-04-27T13:29:08.669Z,2025-04-27T13:29:10Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5684842437,140,36.5,5684842439,141,32.1,5684842435,56,Back,5684842445,279,G,5684842443,213,3.84,5684842441,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105957,276,1,1,28,50,1c7dv8ays675v9kp6a04sd8pq,1,36.4,31.9,2025-04-27T13:29:09.837Z,2025-04-27T13:29:12Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684842703,213,0.73,5684842701,212,13.9,5684842695,56,Back,5684842697,140,46.3,5684842699,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807105975,277,1,1,28,53,1c7dv8ays675v9kp6a04sd8pq,1,46.3,45.7,2025-04-27T13:29:12.045Z,2025-04-27T13:29:13Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684842803,141,33.4,5684842801,140,38.8,5684842807,213,3.96,5684842799,56,Back,5684842805,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106029,278,1,1,28,54,1c7dv8ays675v9kp6a04sd8pq,1,38.8,33.3,2025-04-27T13:29:13.165Z,2025-04-27T13:29:16Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5684843119,212,11.0,5684843115,141,44.8,5684843109,56,Back,5684843111,140,46.1,5684843123,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106037,279,50,1,28,57,1c7dv8ays675v9kp6a04sd8pq,1,46.8,46.8,2025-04-27T13:29:16.768Z,2025-04-27T14:00:54Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5684843353,233,230,5684843147,56,Back,5684843149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106051,230,7,1,28,57,3cbke8cbou2ms925872vk6dwx,1,53.2,53.2,2025-04-27T13:29:16.769Z,2025-04-27T14:00:54Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684843205,56,Center,5684843209,285,,5684843301,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106157,232,1,1,29,0,3cbke8cbou2ms925872vk6dwx,1,56.5,53.9,2025-04-27T13:29:19.056Z,2025-04-27T13:29:22Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684843739,140,60.3,5684843737,56,Center,5684843745,213,5.18,5684843743,212,8.8,5684843741,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106237,233,1,1,29,3,3cbke8cbou2ms925872vk6dwx,1,62.6,49.0,2025-04-27T13:29:22.240Z,2025-04-27T13:29:27Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684844183,213,1.27,5684844181,212,12.6,5684844177,140,66.2,5684844179,141,66.7,5684844175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106261,234,1,1,29,8,3cbke8cbou2ms925872vk6dwx,1,64.6,65.1,2025-04-27T13:29:27.344Z,2025-04-27T13:29:28Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5684844343,213,4.04,5684844339,212,7.6,5684844331,140,60.1,5684844327,56,Center,5684844335,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106277,235,1,1,29,9,3cbke8cbou2ms925872vk6dwx,1,60.1,56.4,2025-04-27T13:29:28.481Z,2025-04-27T13:29:29Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5684844453,212,14.0,5684844451,141,63.0,5684844455,213,0.33,5684844447,56,Center,5684844449,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106291,236,1,1,29,10,3cbke8cbou2ms925872vk6dwx,1,72.7,63.0,2025-04-27T13:29:29.488Z,2025-04-27T13:29:30Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5684844529,140,69.6,5684844527,56,Center,5684844541,213,4.43,5684844537,212,11.6,5684844533,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106303,237,1,1,29,11,3cbke8cbou2ms925872vk6dwx,0,69.6,46.7,2025-04-27T13:29:30.256Z,2025-04-27T13:29:30Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5684844617,213,0.82,5684844615,212,12.1,5684844609,56,Center,5684844613,141,59.7,5684844611,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106321,280,8,1,29,12,1c7dv8ays675v9kp6a04sd8pq,1,23.8,46.7,2025-04-27T13:29:31.789Z,2025-04-27T13:29:31Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5684844717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106349,238,1,1,29,13,3cbke8cbou2ms925872vk6dwx,1,70.8,68.5,2025-04-27T13:29:32.545Z,2025-04-27T13:29:33Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5684844885,213,4.00,5684844871,56,Center,5684844873,140,62.4,5684844877,141,53.6,5684844881,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106371,239,1,1,29,14,3cbke8cbou2ms925872vk6dwx,1,62.4,53.6,2025-04-27T13:29:33.360Z,2025-04-27T13:29:35Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5684845009,140,64.6,5684845007,56,Center,5684845013,212,12.3,5684845011,141,35.8,5684845015,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807106421,240,1,1,29,15,3cbke8cbou2ms925872vk6dwx,1,64.6,35.8,2025-04-27T13:29:34.897Z,2025-04-27T13:29:37Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5684845241,213,5.38,5684845233,56,Right,5684845239,212,19.6,5684845237,141,13.2,5684845235,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
