id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value
2808772387,578,5,2,71,53,duspptyvnr5kpx2iko5gerhnz,0,68.4,-1.4,2025-05-02T16:30:51.749Z,2025-05-02T16:30:55Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694252063,347,,5694252131,233,691,5694252061,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772401,691,5,2,71,53,2rdnn9p03qrmmv34tyx1nahpa,1,31.6,101.4,2025-05-02T16:30:51.749Z,2025-05-02T16:33:26Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694252115,347,,5694252113,56,Back,5694252123,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772513,692,1,2,72,6,2rdnn9p03qrmmv34tyx1nahpa,1,31.7,100.0,2025-05-02T16:31:05.125Z,2025-05-02T16:31:08Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694252773,1,,5694252769,212,27.1,5694252763,56,Back,5694252767,141,69.7,5694252765,140,15.7,5694252771,213,4.04,5694252761,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772525,693,1,2,72,9,2rdnn9p03qrmmv34tyx1nahpa,1,15.7,69.7,2025-05-02T16:31:08.404Z,2025-05-02T16:31:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694252831,56,Back,5694252837,212,18.5,5694252833,140,13.3,5694252839,213,4.58,5694252835,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772539,694,1,2,72,12,2rdnn9p03qrmmv34tyx1nahpa,1,13.1,38.6,2025-05-02T16:31:10.692Z,2025-05-02T16:31:12Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694252907,140,24.2,5694252905,56,Back,5694252911,212,13.1,5694252909,141,29.7,5694252913,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772569,695,1,2,72,14,2rdnn9p03qrmmv34tyx1nahpa,1,28.9,30.3,2025-05-02T16:31:13.229Z,2025-05-02T16:31:15Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694253045,140,34.5,5694253049,212,8.1,5694253043,56,Back,5694253047,141,38.5,5694253051,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772581,696,1,2,72,16,2rdnn9p03qrmmv34tyx1nahpa,1,35.2,38.5,2025-05-02T16:31:15.460Z,2025-05-02T16:31:17Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694253105,213,4.30,5694253103,212,15.1,5694253097,56,Back,5694253099,140,29.4,5694253101,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772613,697,1,2,72,18,2rdnn9p03qrmmv34tyx1nahpa,1,29.4,18.2,2025-05-02T16:31:16.869Z,2025-05-02T16:31:21Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694253283,141,38.2,5694253281,140,9.7,5694253279,56,Back,5694253287,213,2.56,5694253285,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772623,698,1,2,72,23,2rdnn9p03qrmmv34tyx1nahpa,0,9.7,38.2,2025-05-02T16:31:21.749Z,2025-05-02T16:31:22Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694253349,212,32.1,5694253345,140,25.7,5694253343,56,Back,5694253347,141,0.0,5694253351,213,5.26,5694253341,157,,5694253353,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772647,579,5,2,72,23,duspptyvnr5kpx2iko5gerhnz,1,75.2,102.0,2025-05-02T16:31:22.481Z,2025-05-02T16:33:27Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694253497,347,,5694253495,56,Left,5694253503,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772625,699,5,2,72,23,2rdnn9p03qrmmv34tyx1nahpa,0,24.8,-2.0,2025-05-02T16:31:22.481Z,2025-05-02T16:31:27Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694253355,56,Back,5694253357,347,,5694253523,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772681,580,1,2,72,29,duspptyvnr5kpx2iko5gerhnz,1,76.4,100.0,2025-05-02T16:31:27.814Z,2025-05-02T16:31:29Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694253657,212,12.1,5694253655,141,84.4,5694253651,56,Left,5694253659,213,4.85,5694253653,140,78.0,5694253649,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772701,581,1,2,72,30,duspptyvnr5kpx2iko5gerhnz,0,78.0,84.4,2025-05-02T16:31:29.126Z,2025-05-02T16:31:44Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5694253747,56,Left,5694253751,141,82.7,5694253755,213,4.98,5694254459,236,,5694253749,140,78.3,5694254461,233,700,5694253753,212,1.2,5694254465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772705,700,74,2,72,30,2rdnn9p03qrmmv34tyx1nahpa,1,15.9,22.4,2025-05-02T16:31:29.127Z,2025-05-02T16:33:29Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694253771,285,,5694254473,233,581,5694253769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772727,702,61,2,72,34,2rdnn9p03qrmmv34tyx1nahpa,0,17.6,29.2,2025-05-02T16:31:33.548Z,2025-05-02T16:31:33Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694253859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772765,582,61,2,72,35,duspptyvnr5kpx2iko5gerhnz,1,77.1,66.4,2025-05-02T16:31:33.935Z,2025-05-02T16:32:37Z,ec7y1s97xpoab87z786zt0r56,M. Fall,1.0,,5694254031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772767,583,13,2,72,37,duspptyvnr5kpx2iko5gerhnz,1,77.4,51.2,2025-05-02T16:31:35.719Z,2025-05-02T16:32:46Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5694257149,230,98.5,5694257143,215,,5694257119,74,,5694254039,22,,5694256909,72,,5694257131,55,582,5694254041,18,,5694254043,56,Center,5694257139,102,5694257141,103,45.9,5694257153,231,51.1,5694257125,29,,,,,,,,,80.6,,,,,,,,
2808772777,703,43,2,72,39,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:31:37.997Z,2025-05-02T16:34:03Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694261199,144,10,5694254111,56,Back,5694254109,182,0,5694254105,173,0,5694254107,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772795,584,5,2,72,41,duspptyvnr5kpx2iko5gerhnz,0,101.2,40.2,2025-05-02T16:31:39.575Z,2025-05-02T16:32:11Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5694254221,56,Center,5694254223,346,,5694255545,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772967,705,5,2,72,41,2rdnn9p03qrmmv34tyx1nahpa,1,-1.2,59.8,2025-05-02T16:31:39.575Z,2025-05-02T16:33:27Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694255103,56,Back,5694255107,346,,5694255569,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772977,706,1,2,73,2,2rdnn9p03qrmmv34tyx1nahpa,1,4.1,60.3,2025-05-02T16:32:00.901Z,2025-05-02T16:34:10Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694255165,140,5.1,5694255175,237,,5694255167,141,50.9,5694255161,124,,5694255171,213,4.88,5694255169,212,6.5,5694255163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808772995,707,1,2,73,3,2rdnn9p03qrmmv34tyx1nahpa,1,5.1,52.8,2025-05-02T16:32:01.717Z,2025-05-02T16:32:03Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694255281,140,4.9,5694255279,56,Back,5694255285,212,5.4,5694255287,213,1.61,5694255283,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773009,708,1,2,73,4,2rdnn9p03qrmmv34tyx1nahpa,1,5.4,61.8,2025-05-02T16:32:03.533Z,2025-05-02T16:32:05Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694255381,56,Back,5694255389,213,0.47,5694255383,140,29.2,5694255385,141,80.3,5694255387,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773031,709,1,2,73,7,2rdnn9p03qrmmv34tyx1nahpa,1,29.2,80.3,2025-05-02T16:32:05.556Z,2025-05-02T16:32:09Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5694255487,56,Back,5694255489,140,25.3,5694255491,141,62.6,5694255493,212,12.7,5694255495,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773045,710,1,2,73,10,2rdnn9p03qrmmv34tyx1nahpa,1,23.7,60.6,2025-05-02T16:32:09.148Z,2025-05-02T16:32:12Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694255583,141,58.7,5694255579,56,Back,5694255581,140,9.9,5694255587,213,3.23,5694255585,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773071,711,1,2,73,13,2rdnn9p03qrmmv34tyx1nahpa,0,9.7,61.7,2025-05-02T16:32:11.831Z,2025-05-02T16:32:16Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694255719,56,Center,5694255729,1,,5694255723,141,75.7,5694255721,140,67.8,5694255717,157,,5694255725,212,61.7,5694255727,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773083,585,12,2,73,18,duspptyvnr5kpx2iko5gerhnz,1,25.4,24.1,2025-05-02T16:32:16.679Z,2025-05-02T16:32:19Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694255777,56,Back,5694255783,212,17.8,5694255883,15,,5694255781,141,0.0,5694255799,167,,5694255779,140,24.0,5694255785,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773089,586,5,2,73,19,duspptyvnr5kpx2iko5gerhnz,0,24.2,-2.0,2025-05-02T16:32:17.839Z,2025-05-02T16:33:27Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694255795,56,Back,5694255823,233,712,5694255797,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773087,712,5,2,73,19,2rdnn9p03qrmmv34tyx1nahpa,1,75.8,102.0,2025-05-02T16:32:17.839Z,2025-05-02T16:33:27Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694255791,56,Left,5694255807,233,586,5694255793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773153,713,1,2,73,26,2rdnn9p03qrmmv34tyx1nahpa,1,75.7,100.0,2025-05-02T16:32:25.101Z,2025-05-02T16:32:27Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694256121,213,4.49,5694256111,107,,5694256119,212,14.0,5694256115,140,72.8,5694256113,56,Left,5694256117,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773199,714,50,2,73,29,2rdnn9p03qrmmv34tyx1nahpa,1,74.8,84.0,2025-05-02T16:32:28.500Z,2025-05-02T16:33:33Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694256369,286,,5694256367,56,Left,5694256409,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773195,587,7,2,73,29,duspptyvnr5kpx2iko5gerhnz,1,25.2,16.0,2025-05-02T16:32:28.501Z,2025-05-02T16:33:33Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5694256357,56,Back,5694256359,285,,5694256401,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773235,589,1,2,73,32,duspptyvnr5kpx2iko5gerhnz,1,27.1,7.7,2025-05-02T16:32:30.838Z,2025-05-02T16:32:33Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5694256565,1,,5694256557,140,68.0,5694256555,56,Center,5694256561,212,46.1,5694256563,213,0.37,5694256559,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773239,590,61,2,73,34,duspptyvnr5kpx2iko5gerhnz,0,67.9,32.4,2025-05-02T16:32:33.174Z,2025-05-02T16:32:33Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5694256585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773249,715,1,2,73,34,2rdnn9p03qrmmv34tyx1nahpa,1,39.4,63.0,2025-05-02T16:32:33.549Z,2025-05-02T16:32:35Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694256631,141,41.5,5694256629,140,10.2,5694256635,213,3.59,5694256637,1,,5694256633,212,34.0,5694256627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773281,717,1,2,73,37,2rdnn9p03qrmmv34tyx1nahpa,1,10.4,39.7,2025-05-02T16:32:35.741Z,2025-05-02T16:32:38Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5694256769,141,41.2,5694256773,213,0.09,5694256765,56,Back,5694256767,140,21.8,5694256771,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773331,718,1,2,73,39,2rdnn9p03qrmmv34tyx1nahpa,1,25.0,40.9,2025-05-02T16:32:38.271Z,2025-05-02T16:32:43Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694257015,212,28.8,5694257017,213,5.46,5694257011,140,43.6,5694257013,141,9.8,5694257009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773367,719,1,2,73,44,2rdnn9p03qrmmv34tyx1nahpa,1,51.3,13.5,2025-05-02T16:32:43.309Z,2025-05-02T16:32:47Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694257223,56,Back,5694257229,212,20.9,5694257231,213,1.80,5694257225,140,46.8,5694257227,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773403,720,1,2,73,48,2rdnn9p03qrmmv34tyx1nahpa,1,50.9,47.8,2025-05-02T16:32:46.877Z,2025-05-02T16:32:51Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694257441,141,71.1,5694257445,213,1.45,5694257443,212,16.0,5694257439,140,52.7,5694257437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773427,721,1,2,73,52,2rdnn9p03qrmmv34tyx1nahpa,1,57.0,72.4,2025-05-02T16:32:50.917Z,2025-05-02T16:32:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5694257561,213,4.33,5694257555,140,52.0,5694257557,141,53.4,5694257559,212,13.9,5694257553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773445,722,1,2,73,54,2rdnn9p03qrmmv34tyx1nahpa,1,52.0,53.4,2025-05-02T16:32:52.765Z,2025-05-02T16:32:55Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694257647,141,40.3,5694257643,56,Center,5694257649,212,12.2,5694257645,140,60.0,5694257651,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773461,723,1,2,73,56,2rdnn9p03qrmmv34tyx1nahpa,1,61.0,44.0,2025-05-02T16:32:55.220Z,2025-05-02T16:32:57Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694257731,141,56.6,5694257735,213,1.09,5694257729,140,65.3,5694257727,56,Center,5694257733,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773485,724,43,2,73,58,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:32:57.342Z,2025-05-02T16:34:14Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694257835,140,81.8,5694261809,144,1,5694257837,141,86.2,5694257841,213,0.86,5694257839,212,24.5,5694257833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773507,725,43,2,74,2,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:33:00.765Z,2025-05-02T16:33:05Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694257947,141,79.4,5694257943,56,Left,5694257949,212,15.1,5694257945,140,71.4,5694257951,213,3.51,5694258107,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773515,726,50,2,74,2,2rdnn9p03qrmmv34tyx1nahpa,1,75.9,83.7,2025-05-02T16:33:00.997Z,2025-05-02T16:33:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694258029,233,591,5694257989,286,,5694257983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773493,591,7,2,74,2,duspptyvnr5kpx2iko5gerhnz,0,24.1,16.3,2025-05-02T16:33:00.998Z,2025-05-02T16:33:33Z,di62c8bxsf1t8jrhzu47qb7u2,J. Lakkamäki,,,5694258013,233,726,5694257875,56,Back,5694257877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773573,727,1,2,74,8,2rdnn9p03qrmmv34tyx1nahpa,1,69.7,77.3,2025-05-02T16:33:06.566Z,2025-05-02T16:33:07Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694258237,56,Center,5694258249,213,4.19,5694258247,212,17.6,5694258245,141,54.9,5694258241,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773583,728,1,2,74,8,2rdnn9p03qrmmv34tyx1nahpa,1,61.3,54.9,2025-05-02T16:33:07.429Z,2025-05-02T16:33:08Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694258309,141,73.8,5694258313,213,1.28,5694258307,140,64.9,5694258305,56,Center,5694258311,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773613,729,1,2,74,9,2rdnn9p03qrmmv34tyx1nahpa,1,64.9,73.8,2025-05-02T16:33:08.413Z,2025-05-02T16:33:10Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694258457,212,25.5,5694258453,140,43.4,5694258459,213,3.62,5694258455,141,56.4,5694258451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773633,730,1,2,74,12,2rdnn9p03qrmmv34tyx1nahpa,1,43.4,56.4,2025-05-02T16:33:10.620Z,2025-05-02T16:33:12Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694258519,140,52.6,5694258517,56,Center,5694258523,212,19.1,5694258525,213,5.24,5694258521,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773647,731,1,2,74,14,2rdnn9p03qrmmv34tyx1nahpa,1,52.6,31.6,2025-05-02T16:33:12.645Z,2025-05-02T16:33:14Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694258581,56,Center,5694258587,212,11.6,5694258589,213,0.14,5694258585,141,33.9,5694258583,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773681,732,1,2,74,15,2rdnn9p03qrmmv34tyx1nahpa,1,63.5,33.9,2025-05-02T16:33:14.405Z,2025-05-02T16:33:17Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694258743,212,7.6,5694258745,213,3.59,5694258735,56,Center,5694258739,141,29.1,5694258737,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773721,733,1,2,74,18,2rdnn9p03qrmmv34tyx1nahpa,1,56.9,29.7,2025-05-02T16:33:17.061Z,2025-05-02T16:33:20Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694258941,140,46.0,5694258939,56,Back,5694258947,213,2.52,5694258945,212,14.1,5694258943,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773747,734,1,2,74,21,2rdnn9p03qrmmv34tyx1nahpa,1,46.5,47.6,2025-05-02T16:33:19.926Z,2025-05-02T16:33:22Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694259067,213,0.30,5694259065,212,4.6,5694259061,140,50.7,5694259059,56,Center,5694259063,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773757,735,1,2,74,23,2rdnn9p03qrmmv34tyx1nahpa,1,50.3,49.3,2025-05-02T16:33:22.093Z,2025-05-02T16:33:23Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694259119,140,36.8,5694259117,56,Back,5694259125,213,3.27,5694259123,212,14.3,5694259121,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773785,736,1,2,74,24,2rdnn9p03qrmmv34tyx1nahpa,1,37.4,47.9,2025-05-02T16:33:23.405Z,2025-05-02T16:33:26Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694259271,140,47.5,5694259275,212,17.4,5694259277,213,5.37,5694259273,141,27.7,5694259269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773797,737,1,2,74,27,2rdnn9p03qrmmv34tyx1nahpa,1,49.2,28.8,2025-05-02T16:33:26.509Z,2025-05-02T16:33:27Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694259341,213,1.21,5694259335,140,52.1,5694259339,212,8.6,5694259333,56,Center,5694259337,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773817,738,1,2,74,29,2rdnn9p03qrmmv34tyx1nahpa,1,52.1,40.6,2025-05-02T16:33:27.629Z,2025-05-02T16:33:29Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694259443,212,10.6,5694259437,56,Center,5694259445,213,4.52,5694259439,140,50.2,5694259441,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773833,739,1,2,74,30,2rdnn9p03qrmmv34tyx1nahpa,1,50.6,25.2,2025-05-02T16:33:29.365Z,2025-05-02T16:33:31Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694259519,56,Right,5694259523,141,19.8,5694259521,140,56.4,5694259527,213,5.74,5694259525,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773855,740,1,2,74,32,2rdnn9p03qrmmv34tyx1nahpa,1,56.4,19.8,2025-05-02T16:33:31.101Z,2025-05-02T16:33:32Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694259625,141,25.0,5694259627,212,9.8,5694259621,56,Back,5694259629,213,2.77,5694259623,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773861,741,1,2,74,33,2rdnn9p03qrmmv34tyx1nahpa,1,47.7,25.0,2025-05-02T16:33:32.325Z,2025-05-02T16:33:33Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694259671,56,Center,5694259677,212,8.7,5694259675,141,36.7,5694259679,213,1.15,5694259673,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773885,742,1,2,74,35,2rdnn9p03qrmmv34tyx1nahpa,0,51.1,36.7,2025-05-02T16:33:33.613Z,2025-05-02T16:33:36Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694259803,213,5.69,5694259791,56,Center,5694259793,140,63.4,5694259795,141,23.9,5694259797,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773931,593,1,2,74,40,duspptyvnr5kpx2iko5gerhnz,1,33.6,89.3,2025-05-02T16:33:38.790Z,2025-05-02T16:33:39Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694260049,1,,5694260043,141,74.8,5694260041,140,65.7,5694260039,56,Center,5694260045,212,35.1,5694260047,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773965,594,1,2,74,41,duspptyvnr5kpx2iko5gerhnz,1,65.7,74.8,2025-05-02T16:33:39.830Z,2025-05-02T16:33:44Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5694260221,140,71.7,5694260225,212,14.7,5694260227,213,1.13,5694260219,56,Left,5694260223,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808773989,595,1,2,74,45,duspptyvnr5kpx2iko5gerhnz,1,79.3,89.9,2025-05-02T16:33:44.309Z,2025-05-02T16:33:47Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5694260333,141,80.9,5694260329,56,Left,5694260337,212,8.8,5694260341,213,3.91,5694260331,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774003,596,1,2,74,48,duspptyvnr5kpx2iko5gerhnz,1,77.2,84.1,2025-05-02T16:33:47.350Z,2025-05-02T16:33:48Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5694260411,56,Left,5694260413,140,79.4,5694260419,213,1.24,5694260415,141,94.1,5694260417,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774009,597,3,2,74,50,duspptyvnr5kpx2iko5gerhnz,1,75.9,84.0,2025-05-02T16:33:48.551Z,2025-05-02T16:33:50Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5694260453,233,743,5694260439,286,,5694260437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808774007,743,45,2,74,50,2rdnn9p03qrmmv34tyx1nahpa,0,22.9,12.6,2025-05-02T16:33:48.551Z,2025-05-02T16:33:50Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694260457,233,597,5694260431,285,,5694260429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
