id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2808755077,191,1,1,17,56,7efqk7uh63928il0yffxijnv7,0,99.5,99.5,2025-05-02T15:20:52.541Z,2025-05-02T15:56:54Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694152727,140,95.1,5694152723,223,,5694152721,155,,5694152735,1,,5694152717,2,,5694152729,141,44.0,5694194911,233,194,5694152733,213,4.59,5694152731,212,38.0,5694152725,56,5694152719,6,,,,,,,,Center,,,,,,,,,,,,,,,,
2808755091,193,44,1,18,1,5qxgilg61hlwxzfpdn2nhcayd,1,3.7,55.0,2025-05-02T15:20:56.721Z,2025-05-02T15:57:36Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694152779,285,,5694152781,233,192,5694152777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755083,192,44,1,18,1,7efqk7uh63928il0yffxijnv7,0,96.3,45.0,2025-05-02T15:20:56.722Z,2025-05-02T15:57:36Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694152797,233,193,5694152755,56,Center,5694152757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755105,194,41,1,18,1,5qxgilg61hlwxzfpdn2nhcayd,1,3.0,52.1,2025-05-02T15:20:56.834Z,2025-05-02T15:56:54Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694152865,212,9.9,5694194915,233,191,5694152861,140,0.0,5694152863,141,64.6,5694152867,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755089,193,6,1,18,2,7efqk7uh63928il0yffxijnv7,1,100.0,38.4,2025-05-02T15:20:58.532Z,2025-05-02T15:57:09Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694152835,75,,5694152897,233,195,5694152833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755107,195,6,1,18,2,5qxgilg61hlwxzfpdn2nhcayd,0,0.0,61.6,2025-05-02T15:20:58.532Z,2025-05-02T15:57:10Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694152913,233,193,5694152889,56,Back,5694152891,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755171,194,1,1,18,18,7efqk7uh63928il0yffxijnv7,1,99.5,0.5,2025-05-02T15:21:13.981Z,2025-05-02T15:26:27Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694153213,212,5.9,5694153207,56,Right,5694153209,140,96.1,5694153215,213,2.22,5694153211,141,7.4,5694153205,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755179,195,1,1,18,19,7efqk7uh63928il0yffxijnv7,0,96.6,8.6,2025-05-02T15:21:15.149Z,2025-05-02T15:26:32Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694153283,213,1.93,5694153271,2,,5694153275,56,Center,5694153279,141,51.8,5694153277,140,86.1,5694153281,212,31.4,5694153273,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755805,220,12,1,18,22,5qxgilg61hlwxzfpdn2nhcayd,1,13.2,50.7,2025-05-02T15:21:17.697Z,2025-05-02T15:24:08Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694156601,141,47.6,5694156605,213,6.19,5694156595,15,,5694156597,56,Back,5694156599,140,34.1,5694156603,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755197,196,1,1,18,25,7efqk7uh63928il0yffxijnv7,1,67.6,60.2,2025-05-02T15:21:20.765Z,2025-05-02T15:21:21Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694153403,213,0.58,5694153395,56,Center,5694153399,141,68.2,5694153397,140,75.5,5694153401,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755199,197,1,1,18,26,7efqk7uh63928il0yffxijnv7,1,76.8,70.0,2025-05-02T15:21:21.629Z,2025-05-02T15:37:58Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694153429,156,,5694153415,213,2.25,5694153411,141,76.1,5694153407,56,Center,5694153413,212,5.3,5694153409,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755205,198,1,1,18,27,7efqk7uh63928il0yffxijnv7,1,73.8,79.9,2025-05-02T15:21:23.421Z,2025-05-02T15:38:06Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694153467,155,,5694153469,56,Right,5694153475,212,47.7,5694153471,140,94.7,5694153473,141,17.6,5694153477,213,5.19,5694153465,2,,5694153479,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755219,199,1,1,18,31,7efqk7uh63928il0yffxijnv7,0,95.3,10.9,2025-05-02T15:21:26.806Z,2025-05-02T15:21:30Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694153531,155,,5694153535,140,90.4,5694153541,213,1.77,5694153539,212,25.4,5694153529,2,,5694153537,141,47.5,5694153533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755221,196,44,1,18,33,5qxgilg61hlwxzfpdn2nhcayd,1,9.7,50.6,2025-05-02T15:21:29.428Z,2025-05-02T15:57:36Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694153575,233,200,5694153547,285,,5694153545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755223,200,44,1,18,33,7efqk7uh63928il0yffxijnv7,0,90.3,49.4,2025-05-02T15:21:29.429Z,2025-05-02T15:57:36Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694153591,233,196,5694153551,286,,5694153549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755225,197,12,1,18,34,5qxgilg61hlwxzfpdn2nhcayd,1,9.2,46.6,2025-05-02T15:21:29.696Z,2025-05-02T15:38:20Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694153569,212,5.9,5694153565,140,13.0,5694153571,213,5.46,5694153563,56,Back,5694153573,15,,5694153567,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755239,201,1,1,18,35,7efqk7uh63928il0yffxijnv7,1,90.1,56.1,2025-05-02T15:21:31.141Z,2025-05-02T15:21:34Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694153649,56,Center,5694153651,140,72.0,5694153655,212,19.4,5694153657,213,2.93,5694153653,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755247,202,1,1,18,38,7efqk7uh63928il0yffxijnv7,1,72.6,69.7,2025-05-02T15:21:34.197Z,2025-05-02T15:21:36Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694153709,56,Center,5694153713,141,77.3,5694153717,213,1.13,5694153715,212,5.7,5694153711,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755259,203,1,1,18,40,7efqk7uh63928il0yffxijnv7,1,70.5,74.2,2025-05-02T15:21:36.485Z,2025-05-02T15:21:38Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694153755,140,66.6,5694153759,212,4.2,5694153761,213,3.40,5694153753,56,Center,5694153757,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755263,204,3,1,18,42,7efqk7uh63928il0yffxijnv7,0,63.6,74.0,2025-05-02T15:21:38.316Z,2025-05-02T15:57:04Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694153829,233,198,5694153767,286,,5694153765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755273,198,7,1,18,42,5qxgilg61hlwxzfpdn2nhcayd,1,36.4,26.0,2025-05-02T15:21:38.317Z,2025-05-02T15:57:04Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694153821,285,,5694153825,233,204,5694153819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755375,208,51,1,18,43,7efqk7uh63928il0yffxijnv7,1,37.7,62.6,2025-05-02T15:21:38.934Z,2025-05-02T15:22:29Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5694154293,169,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755293,200,1,1,18,47,5qxgilg61hlwxzfpdn2nhcayd,1,57.7,25.2,2025-05-02T15:21:42.705Z,2025-05-02T15:22:23Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,1.0,,5694153921,212,9.8,5694153913,140,64.9,5694153917,141,34.3,5694154423,210,15,5694153911,56,Center,5694153923,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755297,201,15,1,18,50,5qxgilg61hlwxzfpdn2nhcayd,1,84.8,31.8,2025-05-02T15:21:46.160Z,2025-05-02T15:26:14Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694153937,63,,5694154435,103,3.2,5694154449,233,205,5694154275,23,,5694154277,20,,5694154437,214,,5694154429,55,200,5694154443,146,88.6,5694154445,147,35.7,5694154427,29,5694154439,215,5694154441,89,5694154425,78,,5694154605,468,,,208,5694153939,56,Center,5694154433,102,51.2,,,,,,,,
2808755287,205,10,1,18,50,7efqk7uh63928il0yffxijnv7,1,10.5,62.3,2025-05-02T15:21:46.260Z,2025-05-02T18:48:09Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694154471,233,201,5694153887,56,Back,5694154671,389,,5694153885,182,,5694153881,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755355,207,4,1,18,51,7efqk7uh63928il0yffxijnv7,1,11.9,60.9,2025-05-02T15:21:47.471Z,2025-05-02T15:56:57Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694154191,265,,5694154195,233,202,5694154187,56,Back,5694154185,13,,5694154189,152,,5694154193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755333,202,4,1,18,51,5qxgilg61hlwxzfpdn2nhcayd,0,88.1,39.1,2025-05-02T15:21:47.472Z,2025-05-02T15:56:58Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694154135,286,,5694154131,152,,5694154133,265,,5694154127,13,,5694154129,56,Center,5694158637,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755317,206,43,1,18,56,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T15:21:52.245Z,2025-05-02T15:22:00Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5694154125,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755455,209,1,1,19,43,7efqk7uh63928il0yffxijnv7,0,15.0,55.4,2025-05-02T15:22:39.518Z,2025-05-02T15:22:44Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694154795,212,53.1,5694154787,152,,5694154783,5,,5694154791,140,64.4,5694154789,56,Center,5694154799,1,,5694154793,141,71.8,5694154785,157,,5694154797,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755459,210,44,1,19,48,7efqk7uh63928il0yffxijnv7,1,64.4,70.8,2025-05-02T15:22:43.747Z,2025-05-02T15:57:37Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694154807,286,,5694154827,233,203,5694154805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755461,203,44,1,19,48,5qxgilg61hlwxzfpdn2nhcayd,0,35.6,29.2,2025-05-02T15:22:43.748Z,2025-05-02T15:39:13Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694154811,285,,5694154809,56,Back,5694154815,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755463,211,1,1,19,48,7efqk7uh63928il0yffxijnv7,0,64.0,73.0,2025-05-02T15:22:44.445Z,2025-05-02T15:39:54Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694176993,213,6.19,5694176989,141,72.8,5694176985,168,,5694176987,140,65.4,5694154813,56,Center,5694176991,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755477,204,61,1,19,49,5qxgilg61hlwxzfpdn2nhcayd,1,35.8,30.9,2025-05-02T15:22:44.705Z,2025-05-02T15:39:52Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5694154889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755487,206,1,1,19,51,5qxgilg61hlwxzfpdn2nhcayd,1,42.0,29.4,2025-05-02T15:22:46.849Z,2025-05-02T15:22:49Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5694154939,213,3.97,5694154935,141,15.3,5694154931,56,Back,5694154933,140,33.6,5694154937,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755491,207,1,1,19,53,5qxgilg61hlwxzfpdn2nhcayd,0,33.6,13.2,2025-05-02T15:22:49.264Z,2025-05-02T15:22:50Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694154951,141,12.6,5694154949,140,35.2,5694154955,213,6.04,5694154947,56,Back,5694154977,236,,5694154979,233,212,5694154953,212,1.7,5694154983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755495,212,74,1,19,53,7efqk7uh63928il0yffxijnv7,1,62.4,86.9,2025-05-02T15:22:49.265Z,2025-05-02T15:57:01Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694154965,56,Left,5694154989,233,207,5694154967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755505,208,5,1,19,55,5qxgilg61hlwxzfpdn2nhcayd,1,40.2,-1.6,2025-05-02T15:22:50.769Z,2025-05-02T15:22:53Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694155045,233,213,5694155027,56,Back,5694155029,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755501,213,5,1,19,55,7efqk7uh63928il0yffxijnv7,0,59.8,101.6,2025-05-02T15:22:50.769Z,2025-05-02T15:56:47Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694155009,347,,5694155057,233,208,5694155007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755579,209,1,1,20,5,5qxgilg61hlwxzfpdn2nhcayd,1,36.8,0.0,2025-05-02T15:23:01.280Z,2025-05-02T15:23:06Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694155359,141,3.7,5694155357,140,60.2,5694155365,1,,5694155361,212,24.9,5694155353,107,,5694155363,213,0.16,5694155355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755585,210,61,1,20,10,5qxgilg61hlwxzfpdn2nhcayd,0,67.7,2.0,2025-05-02T15:23:06.336Z,2025-05-02T15:23:06Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694155373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755605,214,56,1,20,14,7efqk7uh63928il0yffxijnv7,1,27.8,94.8,2025-05-02T15:23:10.092Z,2025-05-02T15:23:10Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694155461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755599,211,5,1,20,15,5qxgilg61hlwxzfpdn2nhcayd,0,71.2,-1.8,2025-05-02T15:23:11.125Z,2025-05-02T15:56:47Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694155513,233,215,5694155429,56,Right,5694155433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755609,215,5,1,20,15,7efqk7uh63928il0yffxijnv7,1,28.8,101.8,2025-05-02T15:23:11.125Z,2025-05-02T15:23:11Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694155493,233,211,5694155477,347,,5694155475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755689,216,1,1,20,31,7efqk7uh63928il0yffxijnv7,1,34.0,100.0,2025-05-02T15:23:27.532Z,2025-05-02T15:23:31Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694155937,107,,5694155943,141,94.2,5694155939,56,Back,5694155947,213,5.83,5694155945,212,12.1,5694155941,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755691,217,61,1,20,35,7efqk7uh63928il0yffxijnv7,1,45.1,93.5,2025-05-02T15:23:31.380Z,2025-05-02T15:40:35Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694155951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755699,213,43,1,20,37,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T15:23:32.945Z,2025-05-02T15:25:15Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694158311,144,45,5694156003,285,0,5694156001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755723,218,61,1,20,39,7efqk7uh63928il0yffxijnv7,0,62.8,94.1,2025-05-02T15:23:34.924Z,2025-05-02T15:40:37Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694156115,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755709,214,5,1,20,43,5qxgilg61hlwxzfpdn2nhcayd,1,39.4,-2.0,2025-05-02T15:23:38.915Z,2025-05-02T15:56:47Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694156055,347,,5694156163,233,219,5694156053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755727,219,5,1,20,43,7efqk7uh63928il0yffxijnv7,0,60.6,102.0,2025-05-02T15:23:38.915Z,2025-05-02T15:56:48Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694156169,233,214,5694156157,56,Left,5694156159,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755763,215,1,1,20,58,5qxgilg61hlwxzfpdn2nhcayd,1,40.1,0.0,2025-05-02T15:23:54.065Z,2025-05-02T15:23:55Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694156341,212,19.3,5694156335,56,Right,5694156333,107,,5694156337,140,58.1,5694156339,141,3.8,5694156343,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755769,216,44,1,20,59,5qxgilg61hlwxzfpdn2nhcayd,1,60.8,6.4,2025-05-02T15:23:55.442Z,2025-05-02T15:23:58Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694156365,56,Right,5694156379,233,220,5694156367,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755767,220,44,1,20,59,7efqk7uh63928il0yffxijnv7,0,39.2,93.6,2025-05-02T15:23:55.443Z,2025-05-02T15:23:59Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694156385,233,216,5694156363,285,,5694156361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755779,217,1,1,21,0,5qxgilg61hlwxzfpdn2nhcayd,0,58.1,3.8,2025-05-02T15:23:55.680Z,2025-05-02T15:23:59Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694156455,140,59.4,5694156449,3,,5694156451,168,,5694156459,212,1.4,5694156453,56,Right,5694156461,213,0.10,5694156457,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755775,221,61,1,21,3,7efqk7uh63928il0yffxijnv7,1,34.8,87.7,2025-05-02T15:23:58.965Z,2025-05-02T15:41:28Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5694156429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755781,218,61,1,21,3,5qxgilg61hlwxzfpdn2nhcayd,0,68.4,2.2,2025-05-02T15:23:59.089Z,2025-05-02T15:24:00Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694156463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755785,219,5,1,21,4,5qxgilg61hlwxzfpdn2nhcayd,0,65.4,-1.5,2025-05-02T15:24:00.100Z,2025-05-02T15:56:48Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694156481,233,222,5694156471,347,,5694156469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755783,222,5,1,21,4,7efqk7uh63928il0yffxijnv7,1,34.6,101.5,2025-05-02T15:24:00.100Z,2025-05-02T15:56:48Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694156473,233,219,5694156467,347,,5694156465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755835,224,1,1,21,17,7efqk7uh63928il0yffxijnv7,0,37.3,100.0,2025-05-02T15:24:13.380Z,2025-05-02T15:24:14Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694156801,213,5.22,5694156795,140,42.5,5694156791,107,,5694156793,56,Back,5694156797,141,86.8,5694156799,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755843,221,8,1,21,21,5qxgilg61hlwxzfpdn2nhcayd,1,54.1,6.2,2025-05-02T15:24:16.929Z,2025-05-02T15:41:48Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694156871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755867,223,1,1,21,22,5qxgilg61hlwxzfpdn2nhcayd,0,57.6,8.5,2025-05-02T15:24:18.244Z,2025-05-02T15:42:10Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694156979,213,0.71,5694156975,141,11.7,5694156971,56,Right,5694156973,140,60.0,5694156977,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755885,225,1,1,21,24,7efqk7uh63928il0yffxijnv7,0,43.2,77.0,2025-05-02T15:24:19.701Z,2025-05-02T15:24:21Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694157067,1,,5694157055,157,,5694157063,212,38.0,5694157061,141,69.9,5694157057,56,Center,5694157065,213,6.16,5694157059,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755895,224,1,1,21,27,5qxgilg61hlwxzfpdn2nhcayd,0,19.3,34.0,2025-05-02T15:24:23.105Z,2025-05-02T15:24:26Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694157147,213,5.54,5694157139,56,Back,5694157143,141,4.9,5694157137,157,,5694157149,1,,5694157141,140,39.9,5694157145,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755911,226,44,1,21,30,7efqk7uh63928il0yffxijnv7,1,57.8,93.1,2025-05-02T15:24:25.648Z,2025-05-02T15:57:37Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694157231,233,225,5694157211,56,Left,5694157213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755901,225,44,1,21,30,5qxgilg61hlwxzfpdn2nhcayd,0,42.2,6.9,2025-05-02T15:24:25.649Z,2025-05-02T15:57:37Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694157169,285,,5694157247,233,226,5694157167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755913,227,61,1,21,30,7efqk7uh63928il0yffxijnv7,0,59.5,92.3,2025-05-02T15:24:26.165Z,2025-05-02T15:56:57Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694157225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755917,226,5,1,21,32,5qxgilg61hlwxzfpdn2nhcayd,1,39.5,-1.5,2025-05-02T15:24:27.617Z,2025-05-02T15:56:49Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694157263,233,228,5694157237,56,Back,5694157239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755919,228,5,1,21,32,7efqk7uh63928il0yffxijnv7,0,60.5,101.5,2025-05-02T15:24:27.617Z,2025-05-02T15:56:49Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694157269,233,226,5694157253,56,Left,5694157255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755941,227,1,1,21,39,5qxgilg61hlwxzfpdn2nhcayd,1,40.0,0.0,2025-05-02T15:24:35.073Z,2025-05-02T15:24:37Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694157379,141,8.3,5694157383,213,0.88,5694157373,107,,5694157377,140,45.5,5694157375,56,Back,5694157381,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755943,228,1,1,21,41,5qxgilg61hlwxzfpdn2nhcayd,1,43.3,7.0,2025-05-02T15:24:37.216Z,2025-05-02T15:24:38Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5694157399,213,3.71,5694157393,140,37.3,5694157397,212,7.5,5694157395,141,1.1,5694157391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
