id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820331217,142,1,1,13,20,cy6zs39z79dcfbr4xzkp38z7q,1,64.1,40.0,2025-05-31T14:13:20.351Z,2025-05-31T14:13:23Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758140403,213,1.54,5758140399,141,71.8,5758140395,56,Center,5758140397,140,64.8,5758140401,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331227,143,1,1,13,23,cy6zs39z79dcfbr4xzkp38z7q,1,65.5,70.9,2025-05-31T14:13:23.645Z,2025-05-31T14:13:25Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758140467,212,14.5,5758140465,141,58.5,5758140469,213,3.76,5758140461,56,Center,5758140463,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331237,144,1,1,13,26,cy6zs39z79dcfbr4xzkp38z7q,1,53.9,56.6,2025-05-31T14:13:25.806Z,2025-05-31T14:13:31Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758140511,141,36.4,5758140515,212,13.7,5758140503,56,Center,5758140519,213,4.70,5758140507,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331269,145,1,1,13,31,cy6zs39z79dcfbr4xzkp38z7q,1,62.0,26.8,2025-05-31T14:13:31.030Z,2025-05-31T14:13:34Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758140663,213,0.24,5758140657,140,85.7,5758140659,141,35.7,5758140655,56,Center,5758140653,155,,5758140661,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331273,146,61,1,13,34,cy6zs39z79dcfbr4xzkp38z7q,0,85.7,35.7,2025-05-31T14:13:34.174Z,2025-05-31T14:13:34Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758140677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331279,128,43,1,13,35,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-31T14:13:35.630Z,2025-05-31T14:13:40Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758140909,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331283,147,83,1,13,36,cy6zs39z79dcfbr4xzkp38z7q,0,90.2,37.9,2025-05-31T14:13:35.823Z,2025-05-31T14:13:39Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758140885,399,bmbdwons7wudqebn3o3flm19l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331307,129,12,1,13,38,ea3yd0dgq6uy6pupkpn17j5xg,1,2.6,60.3,2025-05-31T14:13:37.833Z,2025-05-31T14:13:39Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758140815,212,29.6,5758140817,213,1.28,5758140875,167,,5758140809,56,Back,5758140813,141,100.0,5758140811,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331311,130,5,1,13,38,ea3yd0dgq6uy6pupkpn17j5xg,0,11.7,102.0,2025-05-31T14:13:38.063Z,2025-05-31T14:52:46Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758140877,233,148,5758140829,347,,5758140827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331303,148,5,1,13,38,cy6zs39z79dcfbr4xzkp38z7q,1,88.3,-2.0,2025-05-31T14:13:38.063Z,2025-05-31T14:52:45Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758140793,56,Right,5758140795,347,,5758140865,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331333,149,1,1,13,41,cy6zs39z79dcfbr4xzkp38z7q,1,82.4,0.0,2025-05-31T14:13:41.022Z,2025-05-31T14:13:44Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5758141015,107,,5758141019,140,66.6,5758141021,141,8.3,5758141017,56,Right,5758141023,212,18.0,5758141025,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331367,150,1,1,13,44,cy6zs39z79dcfbr4xzkp38z7q,1,64.8,14.6,2025-05-31T14:13:44.007Z,2025-05-31T14:13:47Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758141171,141,36.6,5758141173,212,15.2,5758141167,56,Center,5758141169,140,67.5,5758141175,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331397,151,1,1,13,47,cy6zs39z79dcfbr4xzkp38z7q,1,71.7,45.8,2025-05-31T14:13:47.030Z,2025-05-31T14:13:51Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758141339,141,80.3,5758141341,212,24.7,5758141335,56,Left,5758141337,140,79.1,5758141343,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331405,152,1,1,13,51,cy6zs39z79dcfbr4xzkp38z7q,1,77.3,82.0,2025-05-31T14:13:51.374Z,2025-05-31T14:13:53Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758141393,56,Center,5758141399,212,7.7,5758141395,140,73.9,5758141397,141,72.0,5758141401,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331415,153,1,1,13,53,cy6zs39z79dcfbr4xzkp38z7q,1,71.9,75.4,2025-05-31T14:13:53.302Z,2025-05-31T14:13:55Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758141451,140,61.2,5758141453,141,76.1,5758141457,213,3.10,5758141449,56,Center,5758141455,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331423,154,1,1,13,55,cy6zs39z79dcfbr4xzkp38z7q,1,60.6,74.5,2025-05-31T14:13:55.190Z,2025-05-31T14:13:57Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758141481,56,Center,5758141483,140,55.2,5758141487,212,21.2,5758141489,213,4.44,5758141485,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331429,155,1,1,13,57,cy6zs39z79dcfbr4xzkp38z7q,1,55.2,44.3,2025-05-31T14:13:57.190Z,2025-05-31T14:13:59Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758141511,56,Center,5758141519,212,14.5,5758141521,213,1.18,5758141517,141,64.0,5758141513,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331441,156,1,1,13,59,cy6zs39z79dcfbr4xzkp38z7q,1,60.9,67.0,2025-05-31T14:13:59.318Z,2025-05-31T14:14:01Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758141607,213,1.13,5758141605,212,12.5,5758141601,140,66.0,5758141599,56,Left,5758141603,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331453,157,1,1,14,1,cy6zs39z79dcfbr4xzkp38z7q,1,65.8,87.1,2025-05-31T14:14:01.582Z,2025-05-31T14:14:02Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758141679,140,68.7,5758141675,56,Left,5758141689,213,5.79,5758141685,212,3.5,5758141683,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331455,158,1,1,14,2,cy6zs39z79dcfbr4xzkp38z7q,1,68.7,84.7,2025-05-31T14:14:02.742Z,2025-05-31T14:14:04Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5758141719,156,,5758141699,212,5.1,5758141695,140,66.2,5758141697,141,91.2,5758141693,56,Left,5758141701,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331485,159,1,1,14,4,cy6zs39z79dcfbr4xzkp38z7q,1,68.7,89.4,2025-05-31T14:14:04.335Z,2025-05-31T14:14:07Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758141851,212,11.8,5758141847,140,60.0,5758141845,56,Center,5758141849,141,78.5,5758141853,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331495,160,1,1,14,7,cy6zs39z79dcfbr4xzkp38z7q,1,60.1,74.8,2025-05-31T14:14:07.014Z,2025-05-31T14:14:08Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758141911,56,Center,5758141919,213,5.98,5758141915,141,66.9,5758141917,212,18.0,5758141913,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331501,161,1,1,14,8,cy6zs39z79dcfbr4xzkp38z7q,0,76.5,66.9,2025-05-31T14:14:08.774Z,2025-05-31T14:14:09Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758141951,213,0.51,5758141943,56,Left,5758141945,140,90.9,5758141949,212,17.3,5758141947,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331519,131,4,1,14,12,ea3yd0dgq6uy6pupkpn17j5xg,1,6.2,13.4,2025-05-31T14:14:12.220Z,2025-05-31T14:14:18Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758142093,56,Back,5758142099,285,,5758142095,152,,5758142245,295,,5758142101,233,162,5758142091,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331517,162,4,1,14,12,cy6zs39z79dcfbr4xzkp38z7q,0,93.8,86.6,2025-05-31T14:14:12.221Z,2025-05-31T14:14:16Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758142111,233,131,5758142081,13,,5758142087,152,,5758142089,286,,5758142085,56,Left,5758142083,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331703,132,1,1,14,45,ea3yd0dgq6uy6pupkpn17j5xg,0,8.1,8.5,2025-05-31T14:14:45.467Z,2025-05-31T14:14:49Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758143091,5,,5758143101,141,24.9,5758143095,152,,5758143099,140,61.7,5758143105,213,0.20,5758143097,56,Center,5758143107,1,,5758143103,212,57.4,5758143093,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331717,163,1,1,14,49,cy6zs39z79dcfbr4xzkp38z7q,0,35.6,72.1,2025-05-31T14:14:49.470Z,2025-05-31T14:14:53Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758143203,1,,5758143193,56,Left,5758143191,157,,5758143201,213,0.14,5758143195,140,88.8,5758143199,212,56.4,5758143197,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331737,133,1,1,14,53,ea3yd0dgq6uy6pupkpn17j5xg,1,14.8,15.8,2025-05-31T14:14:53.684Z,2025-05-31T14:14:56Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758143309,56,Back,5758143313,141,41.9,5758143311,140,7.2,5758143315,212,19.5,5758143317,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331759,134,1,1,14,56,ea3yd0dgq6uy6pupkpn17j5xg,1,7.2,41.9,2025-05-31T14:14:56.137Z,2025-05-31T14:14:59Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758143443,212,51.9,5758143431,157,,5758143449,1,,5758143447,213,6.15,5758143441,141,31.5,5758143439,140,56.2,5758143435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331765,135,44,1,14,59,ea3yd0dgq6uy6pupkpn17j5xg,1,57.6,28.0,2025-05-31T14:14:59.589Z,2025-05-31T14:15:03Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758143461,286,,5758143489,233,164,5758143459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331763,164,44,1,14,59,cy6zs39z79dcfbr4xzkp38z7q,0,42.4,72.0,2025-05-31T14:14:59.590Z,2025-05-31T14:53:09Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758143495,233,135,5758143455,56,Back,5758143457,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331785,136,1,1,14,59,ea3yd0dgq6uy6pupkpn17j5xg,0,56.2,31.5,2025-05-31T14:14:59.761Z,2025-05-31T14:15:04Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758143567,56,Center,5758143565,168,,5758143569,140,70.8,5758143575,213,0.89,5758143573,212,24.2,5758143563,3,,5758143571,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331787,165,1,1,15,2,cy6zs39z79dcfbr4xzkp38z7q,1,30.0,47.5,2025-05-31T14:15:01.990Z,2025-05-31T14:15:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758143583,212,22.0,5758143579,140,9.1,5758143581,141,49.9,5758143577,56,Back,5758143585,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331813,167,1,1,15,6,cy6zs39z79dcfbr4xzkp38z7q,0,5.6,46.7,2025-05-31T14:15:06.054Z,2025-05-31T14:15:09Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758143733,56,Right,5758143741,213,5.88,5758143739,212,59.6,5758143735,140,57.8,5758143737,141,12.2,5758143731,157,,5758143743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331827,137,1,1,15,9,ea3yd0dgq6uy6pupkpn17j5xg,0,45.0,90.5,2025-05-31T14:15:09.009Z,2025-05-31T14:15:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758143803,3,,5758143807,140,64.7,5758143809,141,92.7,5758143813,213,0.07,5758143805,56,Left,5758143811,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331843,168,1,1,15,12,cy6zs39z79dcfbr4xzkp38z7q,0,40.2,10.4,2025-05-31T14:15:12.038Z,2025-05-31T14:15:12Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758143901,212,8.8,5758143903,213,1.08,5758143893,3,,5758143897,140,44.1,5758143899,141,21.8,5758143895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331845,138,61,1,15,13,ea3yd0dgq6uy6pupkpn17j5xg,1,60.4,83.0,2025-05-31T14:15:12.820Z,2025-05-31T14:15:13Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5758143909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331881,169,1,1,15,14,cy6zs39z79dcfbr4xzkp38z7q,1,44.3,35.4,2025-05-31T14:15:14.037Z,2025-05-31T14:15:19Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758144123,56,Center,5758144131,213,0.88,5758144129,212,24.1,5758144125,140,58.9,5758144127,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331877,139,83,1,15,19,ea3yd0dgq6uy6pupkpn17j5xg,0,26.8,57.3,2025-05-31T14:15:19.147Z,2025-05-31T14:15:20Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758144157,399,9rle4eqj5q7d4y7hgu570vgfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331883,170,61,1,15,19,cy6zs39z79dcfbr4xzkp38z7q,0,70.9,56.3,2025-05-31T14:15:19.503Z,2025-05-31T14:15:20Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758144141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331889,140,12,1,15,21,ea3yd0dgq6uy6pupkpn17j5xg,1,22.4,45.4,2025-05-31T14:15:21.460Z,2025-05-31T14:33:07Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758144193,141,38.9,5758144191,140,35.1,5758144195,212,14.0,5758144189,56,Back,5758144197,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331915,171,13,1,15,25,cy6zs39z79dcfbr4xzkp38z7q,1,71.7,61.5,2025-05-31T14:15:24.822Z,2025-05-31T14:15:35Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758144335,56,Center,5758144617,215,,5758144615,103,4.2,5758144613,102,60.8,5758144619,458,,5758144621,230,99.1,5758144333,18,,5758144611,73,,5758144331,22,5758144623,231,49.8,5758144461,72,,,,,,,,,,,,,,,,,,,,,,,,,
2820331931,141,5,1,15,26,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.4,41.2,2025-05-31T14:15:26.115Z,2025-05-31T14:52:46Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758144405,346,,5758144403,56,Back,5758144423,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820331921,172,5,1,15,26,cy6zs39z79dcfbr4xzkp38z7q,0,101.4,58.8,2025-05-31T14:15:26.115Z,2025-05-31T14:52:46Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758144357,56,Center,5758144359,346,,5758144441,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332169,142,1,1,15,58,ea3yd0dgq6uy6pupkpn17j5xg,0,4.8,39.4,2025-05-31T14:15:58.359Z,2025-05-31T14:16:04Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758145743,140,79.8,5758145751,1,,5758145753,74,,5758145739,124,,5758145741,56,Right,5758145749,213,5.94,5758145745,141,0.0,5758145747,212,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332173,143,5,1,16,4,ea3yd0dgq6uy6pupkpn17j5xg,0,82.0,-1.6,2025-05-31T14:16:04.482Z,2025-05-31T14:16:08Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758145755,56,Right,5758145757,347,,5758145797,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332175,174,5,1,16,4,cy6zs39z79dcfbr4xzkp38z7q,1,18.0,101.6,2025-05-31T14:16:04.482Z,2025-05-31T14:52:47Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758145763,347,,5758145761,56,Back,5758145787,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332257,175,1,1,16,15,cy6zs39z79dcfbr4xzkp38z7q,1,13.1,100.0,2025-05-31T14:16:15.142Z,2025-05-31T14:16:18Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758146295,213,5.94,5758146287,56,Back,5758146289,140,31.8,5758146285,107,,5758146293,212,20.8,5758146291,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332269,176,4,1,16,20,cy6zs39z79dcfbr4xzkp38z7q,1,45.2,85.3,2025-05-31T14:16:20.214Z,2025-05-31T14:52:57Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758146371,152,,5758146373,265,,5758146367,13,,5758146659,233,144,5758146369,56,Back,5758146375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332275,144,4,1,16,20,ea3yd0dgq6uy6pupkpn17j5xg,0,54.8,14.7,2025-05-31T14:16:20.215Z,2025-05-31T14:52:57Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5758146631,285,,5758146409,13,,5758146413,152,,5758146415,265,,5758146411,56,Right,5758146699,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332357,177,1,1,16,32,cy6zs39z79dcfbr4xzkp38z7q,1,33.7,87.7,2025-05-31T14:16:32.438Z,2025-05-31T14:16:33Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758146755,140,44.1,5758146759,212,12.1,5758146757,141,95.3,5758146749,5,,5758146761,213,0.44,5758146753,56,Back,5758146751,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332363,178,1,1,16,33,cy6zs39z79dcfbr4xzkp38z7q,1,44.1,95.3,2025-05-31T14:16:33.477Z,2025-05-31T14:16:34Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758146773,140,34.5,5758146777,212,10.9,5758146775,141,89.3,5758146779,213,3.53,5758146771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332379,179,1,1,16,34,cy6zs39z79dcfbr4xzkp38z7q,1,34.6,88.9,2025-05-31T14:16:34.638Z,2025-05-31T14:16:36Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758146869,212,7.4,5758146865,140,40.6,5758146867,141,94.7,5758146863,56,Back,5758146871,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332413,180,1,1,16,36,cy6zs39z79dcfbr4xzkp38z7q,1,40.6,94.7,2025-05-31T14:16:36.414Z,2025-05-31T14:16:40Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758147023,212,10.2,5758147017,56,Back,5758147021,141,86.9,5758147019,140,32.3,5758147025,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332447,181,1,1,16,40,cy6zs39z79dcfbr4xzkp38z7q,1,26.6,82.7,2025-05-31T14:16:40.302Z,2025-05-31T14:16:44Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758147213,140,14.7,5758147215,141,38.2,5758147221,1,,5758147219,213,4.32,5758147217,212,32.7,5758147211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332475,182,1,1,16,44,cy6zs39z79dcfbr4xzkp38z7q,1,14.7,38.2,2025-05-31T14:16:44.341Z,2025-05-31T14:16:48Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758147341,56,Back,5758147343,140,29.1,5758147347,212,27.5,5758147349,213,5.29,5758147345,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332493,183,1,1,16,48,cy6zs39z79dcfbr4xzkp38z7q,1,23.1,20.7,2025-05-31T14:16:48.565Z,2025-05-31T14:16:53Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758147433,212,37.0,5758147431,141,71.4,5758147427,56,Back,5758147435,213,1.95,5758147437,1,,5758147429,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332511,184,1,1,16,53,cy6zs39z79dcfbr4xzkp38z7q,1,13.9,69.3,2025-05-31T14:16:53.014Z,2025-05-31T14:16:56Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758147533,56,Back,5758147537,141,49.6,5758147535,140,5.2,5758147539,212,16.2,5758147541,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332535,185,1,1,16,56,cy6zs39z79dcfbr4xzkp38z7q,0,9.8,40.3,2025-05-31T14:16:56.117Z,2025-05-31T14:17:04Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758147677,1,,5758147667,56,Right,5758147675,213,5.86,5758147669,140,54.0,5758147673,212,50.9,5758147873,155,,5758147671,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332541,145,1,1,16,59,ea3yd0dgq6uy6pupkpn17j5xg,1,43.7,90.8,2025-05-31T14:16:59.268Z,2025-05-31T14:17:01Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758147715,140,63.1,5758147721,213,6.00,5758147719,212,21.2,5758147717,141,82.1,5758147713,56,Left,5758147711,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332561,146,1,1,17,1,ea3yd0dgq6uy6pupkpn17j5xg,1,63.1,82.1,2025-05-31T14:17:00.893Z,2025-05-31T14:17:03Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5758147831,56,Center,5758147833,140,70.4,5758147837,212,17.1,5758147835,141,59.6,5758147839,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332577,148,1,1,17,4,ea3yd0dgq6uy6pupkpn17j5xg,0,70.4,59.6,2025-05-31T14:17:04.001Z,2025-05-31T14:17:04Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758147913,140,82.9,5758147911,56,Center,5758147915,141,38.5,5758147919,213,5.45,5758147917,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332585,186,8,1,17,5,cy6zs39z79dcfbr4xzkp38z7q,1,27.0,58.8,2025-05-31T14:17:05.621Z,2025-05-31T14:18:02Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758147967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332625,187,1,1,17,7,cy6zs39z79dcfbr4xzkp38z7q,1,14.3,41.2,2025-05-31T14:17:07.309Z,2025-05-31T14:18:12Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758148201,213,2.71,5758148193,56,Back,5758148197,141,46.3,5758148199,212,8.3,5758148195,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820332639,189,1,1,17,8,cy6zs39z79dcfbr4xzkp38z7q,1,7.1,46.3,2025-05-31T14:17:08.654Z,2025-05-31T14:17:09Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5758148269,1,,5758148265,212,37.2,5758148257,155,,5758148259,56,Back,5758148267,213,5.54,5758148263,141,9.2,5758148261,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
