id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822556601,230,1,1,21,41,duspptyvnr5kpx2iko5gerhnz,1,32.8,59.4,2025-06-14T16:21:50.943Z,2025-06-14T16:21:52Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770650047,212,13.5,5770650045,141,40.1,5770650049,213,4.48,5770650043,140,29.8,5770650041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556605,231,1,1,21,43,duspptyvnr5kpx2iko5gerhnz,1,29.0,39.2,2025-06-14T16:21:52.927Z,2025-06-14T16:21:55Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770650069,141,32.5,5770650067,140,31.2,5770650073,213,5.18,5770650065,56,Back,5770650071,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556613,232,1,1,21,46,duspptyvnr5kpx2iko5gerhnz,1,33.5,32.2,2025-06-14T16:21:55.455Z,2025-06-14T16:21:58Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770650121,141,37.9,5770650115,56,Center,5770650119,140,59.6,5770650123,212,27.7,5770650125,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556621,233,1,1,21,48,duspptyvnr5kpx2iko5gerhnz,1,68.1,34.8,2025-06-14T16:21:58.111Z,2025-06-14T16:22:02Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770650173,141,36.6,5770650177,213,0.13,5770650175,212,9.4,5770650169,56,Center,5770650171,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556625,234,1,1,21,52,duspptyvnr5kpx2iko5gerhnz,1,76.1,33.7,2025-06-14T16:22:02.111Z,2025-06-14T16:22:02Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770650207,140,83.2,5770650213,213,5.24,5770650205,56,Right,5770650209,141,14.9,5770650211,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556633,235,1,1,21,53,duspptyvnr5kpx2iko5gerhnz,1,83.2,14.9,2025-06-14T16:22:02.863Z,2025-06-14T16:22:04Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5770650265,141,32.8,5770650267,212,18.4,5770650269,213,2.42,5770650261,56,Center,5770650263,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556649,236,1,1,21,55,duspptyvnr5kpx2iko5gerhnz,1,70.0,32.8,2025-06-14T16:22:04.783Z,2025-06-14T16:22:09Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770650371,56,Center,5770650373,140,66.8,5770650379,213,1.81,5770650377,212,14.4,5770650375,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556653,237,1,1,21,59,duspptyvnr5kpx2iko5gerhnz,1,66.8,53.4,2025-06-14T16:22:09.279Z,2025-06-14T16:22:10Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770650399,141,45.4,5770650395,56,Center,5770650401,212,5.5,5770650397,140,65.9,5770650403,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556657,238,1,1,22,0,duspptyvnr5kpx2iko5gerhnz,1,65.9,45.4,2025-06-14T16:22:09.999Z,2025-06-14T16:22:10Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770650421,56,Center,5770650425,141,49.0,5770650427,212,13.2,5770650429,213,2.96,5770650423,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556665,239,1,1,22,1,duspptyvnr5kpx2iko5gerhnz,1,53.5,49.0,2025-06-14T16:22:10.815Z,2025-06-14T16:22:14Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770650473,140,59.2,5770650477,212,13.0,5770650475,141,66.0,5770650479,213,1.09,5770650471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556671,240,1,1,22,4,duspptyvnr5kpx2iko5gerhnz,1,58.7,68.8,2025-06-14T16:22:13.999Z,2025-06-14T16:22:14Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770650511,140,69.4,5770650509,56,Left,5770650513,141,79.7,5770650517,213,0.58,5770650515,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556675,241,1,1,22,5,duspptyvnr5kpx2iko5gerhnz,1,69.4,79.7,2025-06-14T16:22:14.735Z,2025-06-14T16:22:15Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770650531,212,5.0,5770650525,56,Center,5770650527,140,66.6,5770650529,141,73.8,5770650533,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556679,242,1,1,22,6,duspptyvnr5kpx2iko5gerhnz,1,68.3,77.6,2025-06-14T16:22:15.918Z,2025-06-14T16:22:16Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770650553,141,85.4,5770650555,212,15.2,5770650549,56,Left,5770650557,213,0.36,5770650551,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556689,243,1,1,22,7,duspptyvnr5kpx2iko5gerhnz,1,81.9,84.1,2025-06-14T16:22:16.879Z,2025-06-14T16:22:19Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770650609,213,4.25,5770650601,56,Center,5770650605,141,71.4,5770650607,212,9.6,5770650603,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556691,191,45,1,22,10,3ptum5fjcgw51mqui0gu6uuf4,0,23.6,19.4,2025-06-14T16:22:19.391Z,2025-06-14T17:02:33Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770650615,285,,5770650685,233,244,5770650613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556699,244,3,1,22,10,duspptyvnr5kpx2iko5gerhnz,1,76.4,80.6,2025-06-14T16:22:19.391Z,2025-06-14T17:02:32Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770650665,286,,5770650675,233,191,5770650663,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556705,245,50,1,22,11,duspptyvnr5kpx2iko5gerhnz,1,76.4,80.6,2025-06-14T16:22:20.527Z,2025-06-14T16:40:42Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770650689,56,Left,5770670177,233,193,5770650691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556713,193,7,1,22,11,3ptum5fjcgw51mqui0gu6uuf4,0,23.6,19.4,2025-06-14T16:22:20.528Z,2025-06-14T16:40:44Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770650733,285,,5770650731,56,Back,5770670181,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556703,192,4,1,22,11,3ptum5fjcgw51mqui0gu6uuf4,1,24.4,17.6,2025-06-14T16:22:20.832Z,2025-06-14T16:41:05Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5770650871,56,Back,5770670609,295,,5770650869,13,,5770650879,233,246,5770650877,285,,5770650873,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556725,246,4,1,22,11,duspptyvnr5kpx2iko5gerhnz,0,75.6,82.4,2025-06-14T16:22:20.833Z,2025-06-14T16:41:07Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770650851,152,,5770650853,286,,5770650849,56,Left,5770650901,233,192,5770650845,13,,5770650847,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556815,194,1,1,22,39,3ptum5fjcgw51mqui0gu6uuf4,1,21.2,20.0,2025-06-14T16:22:48.336Z,2025-06-14T16:22:54Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770651341,5,,5770651351,212,32.5,5770651355,1,,5770651349,141,67.3,5770651347,140,25.3,5770651345,56,Back,5770651343,152,,5770651353,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556823,195,1,1,22,44,3ptum5fjcgw51mqui0gu6uuf4,1,52.5,83.6,2025-06-14T16:22:54.177Z,2025-06-14T16:22:58Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770651407,212,27.5,5770651405,141,60.6,5770651409,213,3.75,5770651401,56,Back,5770651403,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556827,196,1,1,22,48,3ptum5fjcgw51mqui0gu6uuf4,1,31.4,64.5,2025-06-14T16:22:58.145Z,2025-06-14T16:22:59Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770651429,212,12.8,5770651425,140,35.6,5770651427,141,46.9,5770651423,56,Back,5770651431,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556839,197,1,1,22,50,3ptum5fjcgw51mqui0gu6uuf4,1,35.6,46.9,2025-06-14T16:22:59.537Z,2025-06-14T16:23:02Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770651481,56,Back,5770651489,213,2.44,5770651487,212,12.8,5770651485,141,59.0,5770651483,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556851,198,1,1,22,52,3ptum5fjcgw51mqui0gu6uuf4,1,23.3,62.0,2025-06-14T16:23:02.080Z,2025-06-14T16:23:09Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770651567,141,46.9,5770651565,140,7.5,5770651569,212,19.5,5770651571,213,3.70,5770651563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556853,199,1,1,23,0,3ptum5fjcgw51mqui0gu6uuf4,1,11.7,44.2,2025-06-14T16:23:09.312Z,2025-06-14T16:23:10Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770651577,140,8.4,5770651575,56,Back,5770651579,141,66.9,5770651583,213,1.79,5770651581,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556861,200,1,1,23,1,3ptum5fjcgw51mqui0gu6uuf4,1,8.4,66.9,2025-06-14T16:23:10.736Z,2025-06-14T16:23:15Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770651623,213,1.47,5770651619,141,94.2,5770651617,140,10.1,5770651621,212,18.6,5770651615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556871,201,1,1,23,5,3ptum5fjcgw51mqui0gu6uuf4,1,10.1,94.2,2025-06-14T16:23:14.945Z,2025-06-14T16:23:18Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770651671,212,8.7,5770651673,213,5.95,5770651665,56,Back,5770651667,140,17.9,5770651669,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556873,202,50,1,23,8,3ptum5fjcgw51mqui0gu6uuf4,1,20.0,87.2,2025-06-14T16:23:17.937Z,2025-06-14T16:23:24Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770651677,56,Back,5770651679,285,,5770651783,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556891,247,7,1,23,8,duspptyvnr5kpx2iko5gerhnz,1,80.0,12.8,2025-06-14T16:23:17.938Z,2025-06-14T16:23:23Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5770651775,233,202,5770651771,56,Right,5770651769,167,,5770651773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556879,203,5,1,23,9,3ptum5fjcgw51mqui0gu6uuf4,1,15.2,101.4,2025-06-14T16:23:18.912Z,2025-06-14T16:56:00Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770651725,56,Back,5770651727,347,,5770651867,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556909,248,5,1,23,9,duspptyvnr5kpx2iko5gerhnz,0,84.8,-1.4,2025-06-14T16:23:18.912Z,2025-06-14T16:56:01Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5770651863,56,Right,5770651865,347,,5770651873,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556927,204,1,1,23,33,3ptum5fjcgw51mqui0gu6uuf4,1,14.0,100.0,2025-06-14T16:23:42.992Z,2025-06-14T16:23:48Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770652063,212,33.8,5770652065,213,6.05,5770652067,1,,5770652059,140,45.3,5770652055,107,,5770652057,56,Back,5770652061,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556935,206,4,1,23,35,3ptum5fjcgw51mqui0gu6uuf4,1,38.6,91.2,2025-06-14T16:23:44.351Z,2025-06-14T16:42:04Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770652117,233,249,5770652093,13,,5770652095,56,Back,5770652097,152,,5770652099,265,,5770652101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556925,249,4,1,23,35,duspptyvnr5kpx2iko5gerhnz,0,61.4,8.8,2025-06-14T16:23:44.352Z,2025-06-14T16:42:06Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770652107,13,,5770652113,152,,5770652115,285,,5770652125,233,206,5770652111,56,Right,5770671793,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556929,205,43,1,23,38,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-06-14T16:23:47.912Z,2025-06-14T16:41:58Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5770652071,56,Back,5770671831,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556957,207,1,1,23,52,3ptum5fjcgw51mqui0gu6uuf4,1,34.8,91.5,2025-06-14T16:24:01.857Z,2025-06-14T17:02:20Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770682863,152,,5770682861,5,,5770652219,212,5.0,5770652221,213,0.23,5770652217,141,93.2,5770652215,140,39.4,5770652213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556961,208,1,1,23,53,3ptum5fjcgw51mqui0gu6uuf4,1,39.4,93.2,2025-06-14T16:24:02.465Z,2025-06-14T16:24:03Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770652245,140,28.1,5770652247,141,83.9,5770652251,213,3.63,5770652249,212,13.4,5770652243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556971,209,1,1,23,53,3ptum5fjcgw51mqui0gu6uuf4,1,28.1,83.9,2025-06-14T16:24:03.265Z,2025-06-14T16:24:04Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770652307,213,4.94,5770652305,212,25.1,5770652299,56,Back,5770652303,141,47.9,5770652301,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556975,210,1,1,23,54,3ptum5fjcgw51mqui0gu6uuf4,1,33.5,47.9,2025-06-14T16:24:04.289Z,2025-06-14T16:24:06Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770652327,56,Back,5770652333,212,18.8,5770652329,140,23.2,5770652335,213,4.10,5770652331,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556989,211,1,1,23,57,3ptum5fjcgw51mqui0gu6uuf4,1,23.2,25.3,2025-06-14T16:24:06.881Z,2025-06-14T16:24:12Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770652413,56,Back,5770652419,212,19.9,5770652421,213,2.49,5770652417,141,43.0,5770652415,140,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556995,212,1,1,24,2,3ptum5fjcgw51mqui0gu6uuf4,0,9.1,37.6,2025-06-14T16:24:11.937Z,2025-06-14T16:24:16Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770652477,155,,5770652487,213,5.85,5770652485,212,49.1,5770652479,56,Right,5770652489,1,,5770652483,141,7.0,5770652481,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556999,250,1,1,24,7,duspptyvnr5kpx2iko5gerhnz,0,49.4,82.3,2025-06-14T16:24:16.784Z,2025-06-14T16:24:17Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770652511,141,70.8,5770652515,213,4.57,5770652513,212,7.9,5770652505,3,,5770652507,56,Back,5770652509,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557007,213,1,1,24,10,3ptum5fjcgw51mqui0gu6uuf4,1,58.1,7.3,2025-06-14T16:24:19.553Z,2025-06-14T16:24:20Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770652563,140,61.4,5770652565,141,12.5,5770652567,212,5.0,5770652569,213,0.80,5770652561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557019,214,1,1,24,10,3ptum5fjcgw51mqui0gu6uuf4,1,61.4,12.5,2025-06-14T16:24:20.113Z,2025-06-14T16:24:25Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770652611,212,24.5,5770652609,141,8.9,5770652605,56,Right,5770652613,213,6.18,5770652607,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557031,215,1,1,24,16,3ptum5fjcgw51mqui0gu6uuf4,1,91.6,16.4,2025-06-14T16:24:25.392Z,2025-06-14T16:25:11Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,1.0,5770653225,154,,5770652661,140,85.3,5770652659,56,Center,5770653223,210,13,5770652667,213,1.86,5770652665,212,23.5,5770652663,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557033,216,13,1,24,17,3ptum5fjcgw51mqui0gu6uuf4,1,84.2,47.6,2025-06-14T16:24:26.626Z,2025-06-14T16:42:15Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770652671,22,,5770653171,72,,5770653241,328,,5770653239,103,2.8,5770653227,84,,5770653233,55,215,5770653231,154,,5770652675,56,Center,5770653237,102,42.9,5770653243,230,99.8,5770653245,231,48.9,5770652673,17,,5770653229,29,,,,,,,,,,,,,,,,,,,
2822557045,217,5,1,24,18,3ptum5fjcgw51mqui0gu6uuf4,0,100.8,41.0,2025-06-14T16:24:27.904Z,2025-06-14T16:56:01Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770653155,233,251,5770652735,56,Center,5770653149,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557029,251,5,1,24,18,duspptyvnr5kpx2iko5gerhnz,1,-0.8,59.0,2025-06-14T16:24:27.904Z,2025-06-14T16:25:04Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770652653,56,Back,5770653151,233,217,5770652655,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557077,252,43,1,24,19,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T16:24:28.726Z,2025-06-14T16:25:07Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5770653175,144,10,5770652961,94,0,5770652963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557145,254,1,1,25,10,duspptyvnr5kpx2iko5gerhnz,1,3.4,49.9,2025-06-14T16:25:19.889Z,2025-06-14T16:25:23Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770653443,141,67.5,5770653439,56,Center,5770653437,124,,5770653453,74,,5770653449,1,,5770653445,212,61.2,5770653447,213,0.20,5770653441,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557149,255,44,1,25,13,duspptyvnr5kpx2iko5gerhnz,1,59.5,67.8,2025-06-14T16:25:22.624Z,2025-06-14T17:02:36Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770653455,56,Center,5770653457,286,,5770653459,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557139,218,44,1,25,13,3ptum5fjcgw51mqui0gu6uuf4,0,40.5,32.2,2025-06-14T16:25:22.625Z,2025-06-14T17:02:36Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770653405,56,Back,5770653407,285,,5770653473,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557153,256,1,1,25,14,duspptyvnr5kpx2iko5gerhnz,0,60.1,67.3,2025-06-14T16:25:23.408Z,2025-06-14T16:25:25Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770653479,168,,5770653489,213,6.08,5770653485,141,61.7,5770653477,3,,5770653487,212,18.5,5770653483,140,77.3,5770653481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557167,220,1,1,25,17,3ptum5fjcgw51mqui0gu6uuf4,1,21.3,46.3,2025-06-14T16:25:26.464Z,2025-06-14T16:25:30Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770653571,212,15.1,5770653569,141,68.4,5770653567,140,22.4,5770653565,56,Back,5770653573,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557169,257,83,1,25,20,duspptyvnr5kpx2iko5gerhnz,0,63.4,22.2,2025-06-14T16:25:30.265Z,2025-06-14T16:26:09Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770654195,399,3xtbzw2dg5my9jn99xqh5gdpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
