id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805161579,41,1,1,2,33,ea3yd0dgq6uy6pupkpn17j5xg,1,55.0,78.8,2025-04-23T16:02:47.073Z,2025-04-23T16:02:48Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674226517,56,Center,5674226519,140,52.7,5674226525,213,4.48,5674226521,141,63.9,5674226523,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161591,42,1,1,2,35,ea3yd0dgq6uy6pupkpn17j5xg,0,57.9,68.5,2025-04-23T16:02:48.769Z,2025-04-23T16:02:50Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5674226559,213,0.72,5674226557,212,19.1,5674226551,56,Left,5674226555,141,86.9,5674226553,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161611,25,1,1,2,39,cy6zs39z79dcfbr4xzkp38z7q,1,33.9,11.4,2025-04-23T16:02:52.854Z,2025-04-23T16:02:54Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674226687,141,7.1,5674226689,212,6.9,5674226691,213,5.85,5674226683,56,Back,5674226685,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161645,26,1,1,2,40,cy6zs39z79dcfbr4xzkp38z7q,1,48.7,4.4,2025-04-23T16:02:54.357Z,2025-04-23T16:02:58Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674226845,1,,5674226837,140,81.7,5674226839,141,6.7,5674226843,213,0.05,5674226841,212,34.7,5674226835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161677,27,1,1,2,45,cy6zs39z79dcfbr4xzkp38z7q,1,92.4,13.4,2025-04-23T16:02:58.821Z,2025-04-23T16:03:03Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674226999,140,85.3,5674226997,56,Center,5674227005,213,1.88,5674227001,141,47.2,5674227003,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161681,28,61,1,2,49,cy6zs39z79dcfbr4xzkp38z7q,0,85.3,47.2,2025-04-23T16:03:02.885Z,2025-04-23T16:13:27Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5674227009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161809,43,12,1,2,50,ea3yd0dgq6uy6pupkpn17j5xg,1,4.3,39.1,2025-04-23T16:03:03.760Z,2025-04-23T16:03:21Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674227681,140,44.8,5674227685,141,19.4,5674227689,212,44.6,5674227677,56,Back,5674227693,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161737,29,1,1,2,58,cy6zs39z79dcfbr4xzkp38z7q,1,43.5,86.3,2025-04-23T16:03:11.766Z,2025-04-23T16:03:14Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674227315,56,Back,5674227321,212,10.0,5674227323,213,5.24,5674227317,140,48.3,5674227319,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161771,30,1,1,3,0,cy6zs39z79dcfbr4xzkp38z7q,1,46.1,72.0,2025-04-23T16:03:14.134Z,2025-04-23T16:03:17Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674227455,56,Back,5674227461,212,20.8,5674227463,213,4.67,5674227457,140,45.3,5674227459,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161797,31,1,1,3,3,cy6zs39z79dcfbr4xzkp38z7q,1,46.6,33.7,2025-04-23T16:03:17.109Z,2025-04-23T16:03:20Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674227643,141,4.6,5674227645,212,26.6,5674227641,140,63.5,5674227639,56,Right,5674227647,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161801,32,50,1,3,7,cy6zs39z79dcfbr4xzkp38z7q,1,63.4,9.5,2025-04-23T16:03:20.693Z,2025-04-23T16:03:23Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674227655,286,,5674227781,233,44,5674227653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161821,44,7,1,3,7,ea3yd0dgq6uy6pupkpn17j5xg,1,36.6,93.0,2025-04-23T16:03:20.694Z,2025-04-23T16:03:23Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674227745,285,,5674227759,233,32,5674227743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162075,38,61,1,3,8,cy6zs39z79dcfbr4xzkp38z7q,1,55.0,23.1,2025-04-23T16:03:21.534Z,2025-04-23T16:04:02Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674229197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161841,33,83,1,3,11,cy6zs39z79dcfbr4xzkp38z7q,0,36.5,23.1,2025-04-23T16:03:24.518Z,2025-04-23T16:03:27Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674227983,399,1coz8r44qcr2aau1u09888i6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161867,46,1,1,3,13,ea3yd0dgq6uy6pupkpn17j5xg,1,77.3,72.7,2025-04-23T16:03:26.497Z,2025-04-23T16:03:52Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,1.0,,5674227973,212,13.5,5674227969,140,80.9,5674227967,56,Left,5674228957,210,15,5674227971,141,91.7,5674227975,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161905,47,15,1,3,17,ea3yd0dgq6uy6pupkpn17j5xg,1,80.7,74.4,2025-04-23T16:03:30.561Z,2025-04-23T17:03:37Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674228979,102,51.0,5674228985,146,98.5,5674228195,18,,5674228975,55,46,5674399357,23,,5674228595,20,,5674228971,79,,5674228973,29,,5674228197,56,5674228987,147,54.2,5674228981,103,22.2,5674228991,233,5674228983,215,Center,34,,,,,,,,,,,,,,,,,,,
2805161913,34,10,1,3,17,cy6zs39z79dcfbr4xzkp38z7q,1,3.0,46.6,2025-04-23T16:03:30.661Z,2025-04-23T16:04:05Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674228667,181,,5674228997,233,47,5674228739,174,,5674228249,56,Back,5674228247,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161937,48,1,1,3,21,ea3yd0dgq6uy6pupkpn17j5xg,0,97.9,34.2,2025-04-23T16:03:35.345Z,2025-04-23T16:03:36Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674228385,213,1.78,5674228377,140,97.6,5674228379,141,36.4,5674228375,56,Center,5674228381,212,1.5,5674228397,236,,5674228399,233,35,5674228403,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161943,35,74,1,3,21,cy6zs39z79dcfbr4xzkp38z7q,1,3.5,67.6,2025-04-23T16:03:35.346Z,2025-04-23T16:51:19Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674228393,285,,5674228409,233,48,5674228391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161949,36,43,1,3,23,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:03:36.870Z,2025-04-23T16:03:39Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674228423,3,0,5674228433,212,0,5674228427,56,Back,5674228431,141,67.3,5674228429,140,0.0,5674228425,168,0,5674228535,144,1,5674228435,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161951,37,6,1,3,23,cy6zs39z79dcfbr4xzkp38z7q,0,0.2,65.8,2025-04-23T16:03:37.145Z,2025-04-23T16:03:42Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674228499,233,49,5674228443,56,Back,5674228445,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805161953,49,6,1,3,23,ea3yd0dgq6uy6pupkpn17j5xg,1,99.8,34.2,2025-04-23T16:03:37.145Z,2025-04-23T16:51:14Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674228479,233,37,5674228475,75,,5674228473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162131,50,1,1,3,52,ea3yd0dgq6uy6pupkpn17j5xg,1,99.5,0.5,2025-04-23T16:04:06.002Z,2025-04-23T16:04:20Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,1.0,,5674229713,210,13,5674229477,140,96.7,5674229471,155,,5674229467,2,,5674229717,154,,5674229473,223,,5674229481,212,34.0,5674229483,213,1.66,5674229479,141,5674229485,1,,5674229469,6,,5674229475,56,,,50.3,Center,,,,,,,,,,,,,,,,,,,
2805162135,51,44,1,3,56,ea3yd0dgq6uy6pupkpn17j5xg,1,96.4,49.2,2025-04-23T16:04:09.681Z,2025-04-23T16:04:13Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674229501,56,Center,5674229531,233,39,5674229503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162133,39,44,1,3,56,cy6zs39z79dcfbr4xzkp38z7q,0,3.6,50.8,2025-04-23T16:04:09.682Z,2025-04-23T16:04:14Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674229499,285,,5674229497,56,Back,5674229545,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162139,52,13,1,3,56,ea3yd0dgq6uy6pupkpn17j5xg,1,96.7,50.3,2025-04-23T16:04:10.161Z,2025-04-23T16:56:30Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674229739,55,50,5674229743,102,49.9,5674229751,231,51.8,5674258261,214,,5674229735,29,,5674229747,328,,5674229733,74,,5674229737,154,,5674229745,103,5674229731,15,,5674229729,25,,5674229521,16,5674229749,230,61.1,,99.9,5674229523,56,Center,,,,,,,,,,,,,,,
2805162143,40,5,1,3,58,cy6zs39z79dcfbr4xzkp38z7q,1,-1.3,62.0,2025-04-23T16:04:11.506Z,2025-04-23T16:39:50Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674232041,346,,5674232117,233,53,5674229551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162151,53,5,1,3,58,ea3yd0dgq6uy6pupkpn17j5xg,0,101.3,38.0,2025-04-23T16:04:11.506Z,2025-04-23T16:05:24Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5674229583,346,,5674232139,233,40,5674229581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162289,41,1,1,4,21,cy6zs39z79dcfbr4xzkp38z7q,1,4.8,61.8,2025-04-23T16:04:34.966Z,2025-04-23T16:05:20Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674232253,124,,5674230445,56,Back,5674230447,140,3.5,5674230453,213,4.55,5674230449,141,49.7,5674230451,212,8.3,5674232255,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162309,42,1,1,4,25,cy6zs39z79dcfbr4xzkp38z7q,0,7.7,45.4,2025-04-23T16:04:38.854Z,2025-04-23T16:04:43Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5674230585,140,55.9,5674230589,212,54.6,5674230593,1,,5674230587,141,15.3,5674230581,157,,5674230591,213,5.90,5674230583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162311,54,44,1,4,29,ea3yd0dgq6uy6pupkpn17j5xg,1,46.0,83.5,2025-04-23T16:04:42.529Z,2025-04-23T18:00:17Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674230597,56,Back,5674230599,285,,5674230675,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162315,43,44,1,4,29,cy6zs39z79dcfbr4xzkp38z7q,0,54.0,16.5,2025-04-23T16:04:42.530Z,2025-04-23T18:00:17Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5674230619,56,Right,5674230701,233,54,5674230621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162317,55,1,1,4,29,ea3yd0dgq6uy6pupkpn17j5xg,0,49.0,81.4,2025-04-23T16:04:43.025Z,2025-04-23T16:04:43Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674230635,212,6.0,5674230625,56,Back,5674230623,3,,5674230631,141,84.5,5674230627,140,43.6,5674230639,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162363,44,1,1,4,31,cy6zs39z79dcfbr4xzkp38z7q,1,68.2,10.4,2025-04-23T16:04:45.462Z,2025-04-23T16:04:48Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674230867,213,0.71,5674230861,140,80.0,5674230863,141,26.2,5674230859,56,Center,5674230865,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162367,45,1,1,4,34,cy6zs39z79dcfbr4xzkp38z7q,0,82.8,25.5,2025-04-23T16:04:48.133Z,2025-04-23T16:16:57Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674230885,141,27.7,5674262859,236,,5674230883,140,85.2,5674262863,233,56,5674262867,286,,5674230881,56,Center,5674230889,213,0.54,5674230887,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162403,56,74,1,4,34,ea3yd0dgq6uy6pupkpn17j5xg,1,2.9,75.1,2025-04-23T16:04:48.134Z,2025-04-23T16:51:19Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674231075,56,Back,5674262827,285,,5674262877,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162399,46,1,1,4,36,cy6zs39z79dcfbr4xzkp38z7q,0,86.6,28.9,2025-04-23T16:04:50.406Z,2025-04-23T16:04:53Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674231059,212,11.3,5674231057,141,24.3,5674231061,213,6.00,5674231055,140,96.9,5674231053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162425,47,45,1,4,42,cy6zs39z79dcfbr4xzkp38z7q,0,95.2,16.2,2025-04-23T16:04:55.558Z,2025-04-23T16:04:58Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674231189,56,Right,5674231245,233,57,5674231191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162429,57,3,1,4,42,ea3yd0dgq6uy6pupkpn17j5xg,1,4.8,83.8,2025-04-23T16:04:55.558Z,2025-04-23T16:04:59Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674231237,233,47,5674231217,56,Back,5674231219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162433,58,3,1,4,42,ea3yd0dgq6uy6pupkpn17j5xg,0,5.4,88.6,2025-04-23T16:04:56.386Z,2025-04-23T16:04:58Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674231223,56,Back,5674231327,233,48,5674231225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162439,48,7,1,4,42,cy6zs39z79dcfbr4xzkp38z7q,1,94.6,13.0,2025-04-23T16:04:56.387Z,2025-04-23T16:04:59Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674231253,286,,5674231311,233,58,5674231251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162447,49,43,1,4,44,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:04:57.494Z,2025-04-23T16:05:35Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674232745,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162461,50,1,1,4,46,cy6zs39z79dcfbr4xzkp38z7q,0,98.9,16.5,2025-04-23T16:04:59.622Z,2025-04-23T16:05:00Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5674231395,212,23.2,5674231391,140,97.6,5674231397,213,1.63,5674231393,141,50.6,5674231389,56,Center,5674231385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162477,59,12,1,4,47,ea3yd0dgq6uy6pupkpn17j5xg,1,3.5,54.6,2025-04-23T16:05:01.153Z,2025-04-23T16:05:03Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5674231483,213,0.69,5674231477,140,21.9,5674231479,141,77.9,5674231475,56,Back,5674231481,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162487,60,12,1,4,49,ea3yd0dgq6uy6pupkpn17j5xg,1,21.9,77.9,2025-04-23T16:05:02.896Z,2025-04-23T16:17:22Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5674231551,15,,5674231533,213,0.19,5674231525,56,Back,5674231531,212,11.9,5674231529,141,81.2,5674231527,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162535,51,27,1,4,58,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:05:11.511Z,2025-04-23T16:05:21Z,,,,,5674232261,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162593,61,27,1,4,58,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:05:11.511Z,2025-04-23T16:05:20Z,,,,,5674232225,41,Injury,5674232249,233,51,5674232227,53,1coz8r44qcr2aau1u09888i6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162935,52,28,1,6,1,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:06:14.872Z,2025-04-23T16:06:16Z,,,,,5674234349,55,51,5674234379,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162937,62,28,1,6,1,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:06:14.872Z,2025-04-23T16:06:15Z,,,,,5674234353,55,61,5674234373,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162963,54,1,1,6,3,cy6zs39z79dcfbr4xzkp38z7q,1,54.3,19.8,2025-04-23T16:06:16.983Z,2025-04-23T16:06:18Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674234485,140,51.2,5674234483,56,Center,5674234491,213,1.83,5674234489,212,12.9,5674234487,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162969,55,1,1,6,4,cy6zs39z79dcfbr4xzkp38z7q,1,51.2,38.3,2025-04-23T16:06:18.279Z,2025-04-23T16:06:19Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5674234523,140,53.6,5674234521,56,Center,5674234525,141,59.6,5674234529,213,1.40,5674234527,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805162987,56,1,1,6,5,cy6zs39z79dcfbr4xzkp38z7q,1,56.1,66.4,2025-04-23T16:06:19.239Z,2025-04-23T16:06:21Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674234637,212,26.6,5674234639,213,0.87,5674234631,56,Left,5674234633,140,72.5,5674234635,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163005,57,1,1,6,8,cy6zs39z79dcfbr4xzkp38z7q,1,73.2,96.6,2025-04-23T16:06:21.543Z,2025-04-23T16:06:23Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674234757,140,88.1,5674234759,141,89.7,5674234763,213,5.99,5674234755,56,Left,5674234761,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163009,58,43,1,6,10,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:06:23.734Z,2025-04-23T16:06:33Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5674234777,56,Left,5674235093,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163027,59,3,1,6,13,cy6zs39z79dcfbr4xzkp38z7q,0,99.2,83.6,2025-04-23T16:06:27.079Z,2025-04-23T16:06:32Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5674234891,286,,5674234967,233,64,5674234889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163031,64,7,1,6,13,ea3yd0dgq6uy6pupkpn17j5xg,1,0.8,16.4,2025-04-23T16:06:27.080Z,2025-04-23T16:06:31Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674234923,56,Back,5674234961,233,59,5674234925,285,,5674234921,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163045,60,6,1,6,15,cy6zs39z79dcfbr4xzkp38z7q,1,98.8,83.6,2025-04-23T16:06:28.738Z,2025-04-23T16:51:15Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5674235059,233,65,5674235007,73,,5674235005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163035,65,6,1,6,15,ea3yd0dgq6uy6pupkpn17j5xg,0,1.2,16.4,2025-04-23T16:06:28.738Z,2025-04-23T16:51:15Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5674235041,73,,5674235039,56,Back,5674235079,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163243,61,1,1,6,44,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,99.5,2025-04-23T16:06:58.231Z,2025-04-23T16:12:18Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674236075,6,,5674236081,56,Center,5674236089,213,4.47,5674236093,1,,5674236087,212,35.1,5674236083,140,91.6,5674236085,141,49.3,5674236079,224,,5674236077,155,5674236073,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805169769,207,12,1,6,45,ea3yd0dgq6uy6pupkpn17j5xg,1,6.5,54.4,2025-04-23T16:06:58.778Z,2025-04-23T16:21:44Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5674274609,15,,5674274561,141,56.0,5674274563,212,3.5,5674274559,140,9.7,5674274557,56,Back,5674274565,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805169773,175,61,1,6,46,cy6zs39z79dcfbr4xzkp38z7q,1,91.0,40.5,2025-04-23T16:07:00.069Z,2025-04-23T16:23:41Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674275019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805170587,226,12,1,6,47,ea3yd0dgq6uy6pupkpn17j5xg,1,9.3,61.5,2025-04-23T16:07:00.542Z,2025-04-23T16:53:04Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674278907,213,5.19,5674278901,140,12.5,5674278905,212,7.3,5674278899,56,Back,5674278903,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163245,66,43,1,6,48,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:07:01.799Z,2025-04-23T16:22:27Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674236097,56,Back,5674236099,285,0,5674276237,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805165515,110,43,1,6,48,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:07:01.800Z,2025-04-23T16:22:25Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674249273,56,Center,5674249781,233,66,5674249275,286,0,5674276207,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163249,62,43,1,6,48,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T16:07:02.368Z,2025-04-23T16:25:20Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674283041,144,61,5674236107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163253,67,43,1,6,49,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-23T16:07:02.562Z,2025-04-23T16:07:05Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674236217,144,3,5674236143,56,Back,5674236145,285,0,5674236153,211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163261,63,15,1,6,51,cy6zs39z79dcfbr4xzkp38z7q,1,84.2,48.5,2025-04-23T16:07:04.551Z,2025-04-23T16:26:38Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674282485,328,,5674236947,103,19,5674236873,82,,5674236953,146,89.5,5674236951,458,,5674236189,56,Center,5674236957,230,99.4,5674236185,17,,5674236969,233,5674236869,72,,5674236959,231,50.4,5674282481,25,5674236945,102,69,,48.1,5674236955,147,48.4,5674282483,80,,,,,,,,,,,,,
