id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2784806297,311,1,1,40,29,8cfkisxf1fkxdqtt6tx1tup48,1,36.9,32.2,2025-03-07T18:40:52.503Z,2025-03-07T18:40:54Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5562484995,141,52.2,5562484993,140,29.1,5562484987,5,,5562484997,212,15.9,5562484989,152,,5562484991,56,Back,5562485001,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806323,312,1,1,40,31,8cfkisxf1fkxdqtt6tx1tup48,1,31.0,53.9,2025-03-07T18:40:54.687Z,2025-03-07T18:40:57Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562485139,140,39.5,5562485141,141,83.5,5562485137,56,Back,5562485145,213,1.15,5562485143,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806359,313,1,1,40,33,8cfkisxf1fkxdqtt6tx1tup48,1,39.5,83.5,2025-03-07T18:40:57.407Z,2025-03-07T18:41:00Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562485347,141,63.9,5562485343,56,Back,5562485345,140,32.1,5562485351,212,15.4,5562485355,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806393,314,1,1,40,37,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,56.6,2025-03-07T18:41:00.487Z,2025-03-07T18:41:03Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562485515,56,Back,5562485523,213,5.01,5562485517,140,39.0,5562485519,141,28.3,5562485521,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806437,315,1,1,40,39,8cfkisxf1fkxdqtt6tx1tup48,1,39.2,28.3,2025-03-07T18:41:03.167Z,2025-03-07T18:41:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5562485701,140,48.7,5562485699,56,Back,5562485703,141,8.5,5562485705,212,16.8,5562485707,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806449,316,1,1,40,43,8cfkisxf1fkxdqtt6tx1tup48,1,56.2,4.3,2025-03-07T18:41:07.095Z,2025-03-07T18:41:08Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562485781,141,3.8,5562485785,213,6.24,5562485783,212,7.8,5562485777,56,Right,5562485779,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806481,317,1,1,40,45,8cfkisxf1fkxdqtt6tx1tup48,1,63.6,3.8,2025-03-07T18:41:08.711Z,2025-03-07T18:41:11Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562485989,140,56.1,5562485991,141,6.4,5562485993,212,8.1,5562485995,213,2.92,5562485987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806517,318,1,1,40,47,8cfkisxf1fkxdqtt6tx1tup48,1,56.1,6.4,2025-03-07T18:41:11.063Z,2025-03-07T18:41:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562486213,213,2.86,5562486207,140,34.1,5562486211,212,24.0,5562486209,141,16.2,5562486205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806573,319,1,1,40,50,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,16.1,2025-03-07T18:41:14.151Z,2025-03-07T18:41:18Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5562486471,141,37.3,5562486467,56,Back,5562486469,140,15.5,5562486473,212,23.7,5562486475,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806619,320,1,1,40,54,8cfkisxf1fkxdqtt6tx1tup48,1,15.5,37.3,2025-03-07T18:41:17.950Z,2025-03-07T18:41:21Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562486675,141,46.3,5562486673,140,26.6,5562486679,213,0.48,5562486677,212,13.2,5562486671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806685,321,1,1,40,57,8cfkisxf1fkxdqtt6tx1tup48,1,30.9,43.3,2025-03-07T18:41:21.055Z,2025-03-07T18:41:26Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562487083,212,29.1,5562487085,213,5.28,5562487079,140,45.7,5562487077,56,Back,5562487081,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806745,322,1,1,41,2,8cfkisxf1fkxdqtt6tx1tup48,1,65.1,9.2,2025-03-07T18:41:25.950Z,2025-03-07T18:41:29Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562487391,212,12.8,5562487389,141,6.5,5562487393,213,6.14,5562487385,56,Right,5562487387,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806791,323,3,1,41,5,8cfkisxf1fkxdqtt6tx1tup48,1,80.5,10.1,2025-03-07T18:41:28.694Z,2025-03-07T19:01:15Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562487591,286,,5562487589,56,Right,5562487615,233,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806739,481,45,1,41,5,ajtb177oqwawkdwbqhldmq6mx,0,19.5,89.9,2025-03-07T18:41:28.694Z,2025-03-07T19:01:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562487349,56,Back,5562487351,285,,5562487625,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806815,324,1,1,41,8,8cfkisxf1fkxdqtt6tx1tup48,0,92.3,14.0,2025-03-07T18:41:31.623Z,2025-03-07T18:41:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562487843,236,,5562487687,213,1.34,5562487685,212,6.3,5562487683,141,23.0,5562487911,286,,5562487679,56,Center,5562487865,233,482,5562487681,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806851,482,74,1,41,8,ajtb177oqwawkdwbqhldmq6mx,1,1.1,76.9,2025-03-07T18:41:31.624Z,2025-03-07T19:01:10Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562487921,233,324,5562487821,285,,5562487819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806841,325,6,1,41,12,8cfkisxf1fkxdqtt6tx1tup48,1,100.0,16.8,2025-03-07T18:41:36.023Z,2025-03-07T19:01:25Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562487963,75,,5562487981,233,483,5562487961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784806855,483,6,1,41,12,ajtb177oqwawkdwbqhldmq6mx,0,0.0,83.2,2025-03-07T18:41:36.023Z,2025-03-07T18:41:41Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562487827,56,Back,5562487829,73,,5562488011,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807175,326,1,1,41,44,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,0.5,2025-03-07T18:42:08.423Z,2025-03-07T18:42:10Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562489821,223,,5562489819,155,,5562489829,212,28.7,5562489831,213,1.71,5562489817,6,,5562489827,141,42.2,5562489825,140,95.6,5562489815,2,,5562489823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807219,484,12,1,41,49,ajtb177oqwawkdwbqhldmq6mx,1,5.0,62.1,2025-03-07T18:42:12.663Z,2025-03-07T18:42:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562490081,213,6.13,5562490083,15,,5562490077,141,59.6,5562490079,212,11.5,5562490073,56,Back,5562490075,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807247,485,12,1,41,51,ajtb177oqwawkdwbqhldmq6mx,1,13.8,62.4,2025-03-07T18:42:14.461Z,2025-03-07T18:42:16Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5562490201,56,Back,5562490209,213,0.61,5562490207,212,16.0,5562490205,141,75.9,5562490203,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807249,486,12,1,41,52,ajtb177oqwawkdwbqhldmq6mx,1,24.0,75.9,2025-03-07T18:42:15.726Z,2025-03-07T18:42:17Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562490221,141,78.2,5562490219,140,24.5,5562490217,56,Back,5562490255,15,,5562490223,212,1.6,5562490225,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807259,487,12,1,41,53,ajtb177oqwawkdwbqhldmq6mx,1,22.3,78.4,2025-03-07T18:42:16.919Z,2025-03-07T18:42:20Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562490285,141,100.0,5562490283,140,36.0,5562490287,212,21.2,5562490321,15,,5562490441,167,,5562490289,213,0.83,5562490281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807301,327,5,1,41,54,8cfkisxf1fkxdqtt6tx1tup48,1,60.4,-1.2,2025-03-07T18:42:18.302Z,2025-03-07T19:01:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562490525,347,,5562490523,56,Right,5562490555,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807273,488,5,1,41,54,ajtb177oqwawkdwbqhldmq6mx,0,39.6,101.2,2025-03-07T18:42:18.302Z,2025-03-07T19:01:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562490563,233,327,5562490369,347,,5562490367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807333,328,1,1,41,57,8cfkisxf1fkxdqtt6tx1tup48,1,54.4,0.0,2025-03-07T18:42:21.015Z,2025-03-07T18:42:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562490667,107,,5562490675,212,35.2,5562490673,141,12.6,5562490677,213,0.27,5562490671,140,86.7,5562490669,56,Right,5562490679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807367,329,1,1,42,0,8cfkisxf1fkxdqtt6tx1tup48,1,92.2,14.1,2025-03-07T18:42:23.686Z,2025-03-07T18:42:32Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,1.0,,5562490879,140,92.4,5562490869,155,,5562491167,210,13,5562490881,141,49.0,5562490873,56,Center,5562490897,213,1.56,5562490883,212,23.7,5562490867,2,,5562491169,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807373,330,13,1,42,2,8cfkisxf1fkxdqtt6tx1tup48,1,92.4,49.0,2025-03-07T18:42:25.566Z,2025-03-07T20:24:34Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562491189,230,98.2,5562491191,231,49.1,5562491171,84,,5562491177,55,329,5562491183,103,33.3,5562491185,108,,5562491181,102,42.4,5562490905,56,Center,5562490903,17,,5562491173,29,,5562491175,154,,5562491187,328,5562490971,20,5563133383,160,,,,,,,,,,,,,,
2784807381,331,5,1,42,2,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,43.8,2025-03-07T18:42:26.175Z,2025-03-07T19:01:02Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5562492189,233,489,5562490951,346,,5562490949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807585,489,5,1,42,2,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,56.2,2025-03-07T18:42:26.175Z,2025-03-07T19:01:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562492143,233,331,5562492055,346,,5562492029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807633,490,1,1,42,22,ajtb177oqwawkdwbqhldmq6mx,1,5.0,60.9,2025-03-07T18:42:45.927Z,2025-03-07T18:42:48Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562492287,237,,5562492273,124,,5562492275,56,Back,5562492283,213,4.60,5562492277,140,4.2,5562492281,212,7.4,5562492279,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807659,491,1,1,42,23,ajtb177oqwawkdwbqhldmq6mx,0,3.8,50.0,2025-03-07T18:42:47.134Z,2025-03-07T18:42:50Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5562492461,157,,5562492471,213,0.10,5562492469,212,57.2,5562492473,1,,5562492465,140,58.0,5562492463,56,Center,5562492467,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807691,332,1,1,42,26,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,40.6,2025-03-07T18:42:50.278Z,2025-03-07T18:42:51Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562492651,212,23.4,5562492649,141,70.5,5562492645,56,Back,5562492643,3,,5562492647,140,31.9,5562492653,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807747,333,1,1,42,28,8cfkisxf1fkxdqtt6tx1tup48,1,31.4,70.5,2025-03-07T18:42:51.470Z,2025-03-07T18:42:56Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562492959,213,6.10,5562492951,56,Center,5562492949,157,,5562492955,141,59.4,5562492953,140,71.2,5562492957,212,42.5,5562492961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807755,334,61,1,42,32,8cfkisxf1fkxdqtt6tx1tup48,0,71.0,59.1,2025-03-07T18:42:55.982Z,2025-03-07T18:47:31Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5562492999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807751,492,12,1,42,32,ajtb177oqwawkdwbqhldmq6mx,1,18.2,40.7,2025-03-07T18:42:56.022Z,2025-03-07T18:43:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562492991,212,9.9,5562493021,15,,5562492985,56,Back,5562492993,213,0.52,5562492989,141,47.9,5562492987,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807779,335,8,1,42,34,8cfkisxf1fkxdqtt6tx1tup48,1,49.3,45.5,2025-03-07T18:42:58.422Z,2025-03-07T18:47:47Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562493135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807789,493,1,1,42,35,ajtb177oqwawkdwbqhldmq6mx,0,21.5,45.8,2025-03-07T18:42:58.725Z,2025-03-07T18:43:50Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562493177,213,5.76,5562493175,212,27.5,5562493173,141,25.6,5562493169,56,Back,5562493171,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807811,337,1,1,42,37,8cfkisxf1fkxdqtt6tx1tup48,1,32.0,77.3,2025-03-07T18:43:00.686Z,2025-03-07T18:47:53Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562493309,140,11.5,5562493321,213,3.76,5562493305,56,Back,5562493313,141,54.9,5562493317,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807877,338,1,1,42,42,8cfkisxf1fkxdqtt6tx1tup48,1,14.4,54.3,2025-03-07T18:43:06.142Z,2025-03-07T18:43:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562493695,56,Back,5562493703,213,5.11,5562493697,140,24.1,5562493701,212,26.3,5562493699,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807901,339,1,1,42,44,8cfkisxf1fkxdqtt6tx1tup48,1,29.4,19.8,2025-03-07T18:43:08.327Z,2025-03-07T18:43:11Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562493813,140,38.5,5562493815,141,7.7,5562493817,212,12.6,5562493819,213,5.57,5562493811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784807933,340,1,1,42,47,8cfkisxf1fkxdqtt6tx1tup48,1,38.6,7.6,2025-03-07T18:43:11.422Z,2025-03-07T18:43:14Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562494007,212,15.3,5562494003,140,27.0,5562494005,141,21.3,5562494009,213,2.49,5562494001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808007,341,1,1,42,51,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,21.3,2025-03-07T18:43:14.726Z,2025-03-07T18:43:21Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562494403,56,Back,5562494405,140,18.1,5562494411,213,2.01,5562494407,141,50.6,5562494409,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808021,342,1,1,42,57,8cfkisxf1fkxdqtt6tx1tup48,1,23.0,48.5,2025-03-07T18:43:21.150Z,2025-03-07T18:43:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562494459,56,Back,5562494463,141,53.0,5562494465,212,15.7,5562494467,213,0.20,5562494461,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808043,343,1,1,42,58,8cfkisxf1fkxdqtt6tx1tup48,1,37.7,53.0,2025-03-07T18:43:22.030Z,2025-03-07T18:43:23Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562494581,141,28.5,5562494577,56,Back,5562494579,140,27.6,5562494583,212,19.7,5562494585,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808099,344,1,1,43,0,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,28.5,2025-03-07T18:43:23.678Z,2025-03-07T18:43:30Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5562494877,212,20.4,5562494879,213,5.50,5562494873,140,41.2,5562494875,141,7.3,5562494871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808121,345,1,1,43,6,8cfkisxf1fkxdqtt6tx1tup48,1,62.7,5.5,2025-03-07T18:43:30.342Z,2025-03-07T18:43:32Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5562495031,56,Center,5562495039,213,1.67,5562495037,212,11.5,5562495033,140,61.6,5562495035,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808149,346,1,1,43,8,8cfkisxf1fkxdqtt6tx1tup48,0,61.6,22.7,2025-03-07T18:43:32.254Z,2025-03-07T18:43:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5562495143,140,80.8,5562495145,141,37.3,5562495149,213,0.46,5562495147,212,22.5,5562495141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808305,495,12,1,43,11,ajtb177oqwawkdwbqhldmq6mx,1,17.9,69.6,2025-03-07T18:43:34.734Z,2025-03-07T18:43:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5562496001,141,68.8,5562495995,56,Center,5562495997,140,50.7,5562496005,213,6.27,5562496003,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808239,347,1,1,43,14,8cfkisxf1fkxdqtt6tx1tup48,1,46.6,40.4,2025-03-07T18:43:38.294Z,2025-03-07T18:43:42Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562495641,56,Back,5562495645,141,57.3,5562495643,140,47.7,5562495647,212,11.5,5562495649,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808339,348,1,1,43,18,8cfkisxf1fkxdqtt6tx1tup48,1,48.0,64.9,2025-03-07T18:43:42.198Z,2025-03-07T18:43:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562496135,212,14.0,5562496133,141,44.6,5562496137,213,4.55,5562496131,140,45.9,5562496129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808401,349,1,1,43,28,8cfkisxf1fkxdqtt6tx1tup48,1,45.6,44.0,2025-03-07T18:43:51.966Z,2025-03-07T18:43:57Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5562496411,213,0.62,5562496409,212,60.8,5562496401,155,,5562496407,141,95.7,5562496403,56,Left,5562496405,140,92.8,5562496413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808429,350,1,1,43,34,8cfkisxf1fkxdqtt6tx1tup48,1,93.9,96.0,2025-03-07T18:43:57.765Z,2025-03-07T18:44:00Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562496611,141,85.9,5562496609,140,90.4,5562496607,56,Left,5562496613,212,7.8,5562496615,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808439,351,1,1,43,36,8cfkisxf1fkxdqtt6tx1tup48,1,92.4,87.5,2025-03-07T18:44:00.216Z,2025-03-07T18:44:01Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5562496659,213,1.05,5562496657,212,5.5,5562496653,140,95.0,5562496655,141,94.5,5562496651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808469,352,1,1,43,37,8cfkisxf1fkxdqtt6tx1tup48,1,95.0,95.4,2025-03-07T18:44:01.181Z,2025-03-07T18:44:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5562496819,141,84.4,5562496821,212,19.7,5562496817,140,77.6,5562496823,213,3.53,5562496815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808485,353,1,1,43,40,8cfkisxf1fkxdqtt6tx1tup48,1,75.8,85.1,2025-03-07T18:44:04.294Z,2025-03-07T18:44:05Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562496881,56,Center,5562496889,213,4.53,5562496887,212,16.8,5562496883,140,72.9,5562496885,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808527,354,1,1,43,42,8cfkisxf1fkxdqtt6tx1tup48,1,72.9,60.8,2025-03-07T18:44:05.575Z,2025-03-07T18:44:08Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5562497091,213,2.37,5562497089,212,15.1,5562497087,141,76.4,5562497083,56,Center,5562497085,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808595,355,1,1,43,45,8cfkisxf1fkxdqtt6tx1tup48,1,62.0,77.6,2025-03-07T18:44:08.774Z,2025-03-07T18:44:16Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5562497497,212,39.1,5562497495,141,50.3,5562497493,140,29.2,5562497499,213,3.64,5562497491,56,Back,5562497501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808627,356,1,1,43,52,8cfkisxf1fkxdqtt6tx1tup48,0,33.7,53.0,2025-03-07T18:44:15.982Z,2025-03-07T18:44:19Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5562497681,1,,5562497669,56,Right,5562497679,213,5.67,5562497667,155,,5562497677,212,50.0,5562497675,141,10.4,5562497673,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808659,496,1,1,43,56,ajtb177oqwawkdwbqhldmq6mx,1,26.5,97.5,2025-03-07T18:44:20.085Z,2025-03-07T18:44:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5562497861,141,98.9,5562497847,3,,5562497855,140,36.3,5562497853,56,Back,5562497863,212,10.3,5562497865,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808679,497,1,1,43,58,ajtb177oqwawkdwbqhldmq6mx,1,36.3,98.9,2025-03-07T18:44:21.477Z,2025-03-07T18:44:22Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5562497947,140,30.9,5562497945,56,Back,5562497953,213,3.14,5562497949,141,98.9,5562497951,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808733,499,1,1,43,59,ajtb177oqwawkdwbqhldmq6mx,1,30.9,98.9,2025-03-07T18:44:22.509Z,2025-03-07T18:44:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5562498167,141,94.8,5562498171,213,4.04,5562498169,212,3.6,5562498165,140,28.8,5562498163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808749,500,1,1,44,1,ajtb177oqwawkdwbqhldmq6mx,1,31.8,90.3,2025-03-07T18:44:25.326Z,2025-03-07T18:44:27Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5562498243,140,25.9,5562498245,141,65.2,5562498249,213,4.36,5562498247,212,18.2,5562498241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808807,501,1,1,44,3,ajtb177oqwawkdwbqhldmq6mx,1,25.4,56.4,2025-03-07T18:44:26.910Z,2025-03-07T18:44:30Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5562498539,212,12.9,5562498541,213,4.95,5562498535,140,28.3,5562498533,56,Back,5562498537,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784808825,502,1,1,44,7,ajtb177oqwawkdwbqhldmq6mx,0,24.8,24.7,2025-03-07T18:44:30.782Z,2025-03-07T18:44:31Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5562498621,141,47.9,5562498629,213,0.36,5562498619,140,64.7,5562498631,1,,5562498625,212,44.8,5562498615,157,,5562498617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
