id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2745545395,235,1,1,21,19,6wwwud48qahpwrfxs20334qk5,1,67.0,100.0,2024-11-08T18:22:37.449Z,2024-11-08T18:22:39Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348945437,56,Left,5348945443,212,18.3,5348945435,107,,5348945441,141,81.8,5348945439,140,55.2,5348945445,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545409,236,1,1,21,21,6wwwud48qahpwrfxs20334qk5,1,55.2,81.8,2024-11-08T18:22:39.737Z,2024-11-08T18:22:41Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5348945541,56,Left,5348945543,140,63.8,5348945547,212,9.1,5348945545,141,83.3,5348945549,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545425,218,45,1,21,23,ajtb177oqwawkdwbqhldmq6mx,0,32.3,11.4,2024-11-08T18:22:41.681Z,2024-11-08T19:59:07Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5348945623,56,Back,5348945657,233,237,5348945625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545413,237,3,1,21,23,6wwwud48qahpwrfxs20334qk5,1,67.7,88.6,2024-11-08T18:22:41.681Z,2024-11-08T19:59:07Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348945561,56,Left,5348945563,286,,5348945653,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545421,238,1,1,21,23,6wwwud48qahpwrfxs20334qk5,1,63.8,83.6,2024-11-08T18:22:42.041Z,2024-11-08T18:22:43Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348945599,141,80.5,5348945603,213,3.69,5348945601,212,4.1,5348945595,56,Left,5348945597,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545433,239,1,1,21,24,6wwwud48qahpwrfxs20334qk5,0,60.5,80.5,2024-11-08T18:22:42.993Z,2024-11-08T18:22:44Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5348945663,140,70.2,5348945669,213,5.89,5348945667,212,11.0,5348945665,141,74.2,5348945661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545487,220,1,1,21,28,ajtb177oqwawkdwbqhldmq6mx,1,14.0,8.8,2024-11-08T18:22:46.924Z,2024-11-08T18:22:51Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348945955,140,4.7,5348945957,141,30.7,5348945959,212,17.8,5348945961,213,2.15,5348945953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545497,221,1,1,21,33,ajtb177oqwawkdwbqhldmq6mx,0,4.5,15.2,2024-11-08T18:22:51.756Z,2024-11-08T18:22:52Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348946005,213,6.20,5348946001,141,11.7,5348945999,140,31.6,5348945997,56,Back,5348946003,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545523,241,1,1,21,37,6wwwud48qahpwrfxs20334qk5,0,61.8,87.4,2024-11-08T18:22:55.521Z,2024-11-08T18:22:56Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348946133,141,83.2,5348946137,213,5.92,5348946129,56,Left,5348946131,140,69.0,5348946135,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545533,222,61,1,21,38,ajtb177oqwawkdwbqhldmq6mx,1,25.1,9.5,2024-11-08T18:22:57.229Z,2024-11-08T18:22:57Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5348946189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545547,242,61,1,21,39,6wwwud48qahpwrfxs20334qk5,1,71.1,84.1,2024-11-08T18:22:57.950Z,2024-11-08T18:22:58Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348946259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545581,224,1,1,21,43,ajtb177oqwawkdwbqhldmq6mx,1,6.4,6.8,2024-11-08T18:23:02.204Z,2024-11-08T18:23:04Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348946403,56,Back,5348946409,212,13.9,5348946411,213,0.13,5348946407,141,9.4,5348946405,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545615,225,1,1,21,46,ajtb177oqwawkdwbqhldmq6mx,1,19.5,9.5,2024-11-08T18:23:04.436Z,2024-11-08T18:23:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5348946539,212,25.7,5348946541,213,0.14,5348946543,1,,5348946535,140,43.7,5348946537,141,14.9,5348946533,56,Back,5348946531,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545623,226,1,1,21,48,ajtb177oqwawkdwbqhldmq6mx,0,43.7,14.9,2024-11-08T18:23:06.548Z,2024-11-08T18:23:08Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5348946579,141,12.2,5348946583,213,3.30,5348946581,212,11.7,5348946617,156,,5348946577,140,32.7,5348946573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545639,243,8,1,21,50,6wwwud48qahpwrfxs20334qk5,1,62.7,88.9,2024-11-08T18:23:09.273Z,2024-11-08T18:23:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5348946685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545649,227,43,1,21,52,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T18:23:11.149Z,2024-11-08T18:23:23Z,,,,,5348947157,144,79,5348946739,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545681,244,43,1,21,56,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T18:23:14.829Z,2024-11-08T18:23:40Z,,,,,5348947699,144,79,5348946865,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545711,245,43,1,21,58,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T18:23:16.929Z,2024-11-08T18:25:21Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348951761,144,1,5348946999,56,Back,5348947005,212,10.9,5348947007,213,3.36,5348947003,141,58.2,5348947001,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545735,246,1,1,21,59,6wwwud48qahpwrfxs20334qk5,1,25.7,58.2,2024-11-08T18:23:18.209Z,2024-11-08T18:23:22Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5348947147,212,14.9,5348947145,141,41.2,5348947149,213,5.40,5348947141,56,Back,5348947143,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545743,247,1,1,22,3,6wwwud48qahpwrfxs20334qk5,1,35.0,40.9,2024-11-08T18:23:21.882Z,2024-11-08T18:25:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348947193,213,1.00,5348947185,56,Back,5348947187,140,45.9,5348947189,141,67.3,5348947191,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545785,248,1,1,22,6,6wwwud48qahpwrfxs20334qk5,1,45.9,67.3,2024-11-08T18:23:24.898Z,2024-11-08T18:23:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348947419,141,94.4,5348947421,212,38.3,5348947417,140,77.9,5348947423,213,0.50,5348947415,56,Left,5348947425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545805,249,1,1,22,12,6wwwud48qahpwrfxs20334qk5,0,83.3,90.8,2024-11-08T18:23:31.017Z,2024-11-08T18:23:34Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5348947517,2,,5348947523,140,100.0,5348947529,213,5.16,5348947531,1,,5348947527,212,43.3,5348947519,155,,5348947521,56,Center,5348947525,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545921,228,5,1,22,15,ajtb177oqwawkdwbqhldmq6mx,1,-1.0,65.2,2024-11-08T18:23:34.185Z,2024-11-08T19:47:56Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348948197,233,250,5348948175,56,Back,5348948177,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545807,250,5,1,22,15,6wwwud48qahpwrfxs20334qk5,0,101.0,34.8,2024-11-08T18:23:34.185Z,2024-11-08T19:47:56Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5348948217,233,228,5348947533,56,Center,5348947535,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545933,229,1,1,22,30,ajtb177oqwawkdwbqhldmq6mx,1,4.8,49.1,2024-11-08T18:23:49.261Z,2024-11-08T18:23:51Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348948269,237,,5348948259,140,12.3,5348948289,189,,5348948265,213,5.23,5348948257,56,Back,5348948255,124,,5348948263,212,15.9,5348948261,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545965,230,1,1,22,33,ajtb177oqwawkdwbqhldmq6mx,1,12.3,28.8,2024-11-08T18:23:51.428Z,2024-11-08T18:23:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5348948439,212,13.6,5348948441,213,1.61,5348948433,56,Back,5348948435,140,11.8,5348948437,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745545985,231,1,1,22,37,ajtb177oqwawkdwbqhldmq6mx,1,13.8,50.4,2024-11-08T18:23:56.158Z,2024-11-08T18:23:59Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348948563,56,Back,5348948571,213,1.17,5348948569,212,33.5,5348948565,140,26.4,5348948573,1,,5348948567,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546013,232,1,1,22,41,ajtb177oqwawkdwbqhldmq6mx,1,26.4,95.7,2024-11-08T18:23:59.588Z,2024-11-08T18:24:02Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5348948783,141,73.8,5348948779,56,Back,5348948787,213,4.28,5348948781,140,19.8,5348948785,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546043,233,1,1,22,43,ajtb177oqwawkdwbqhldmq6mx,1,19.8,73.8,2024-11-08T18:24:01.916Z,2024-11-08T18:24:07Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5348948963,212,17.4,5348948959,140,13.8,5348948965,213,4.34,5348948957,56,Back,5348948961,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546049,234,1,1,22,49,ajtb177oqwawkdwbqhldmq6mx,0,14.7,50.6,2024-11-08T18:24:07.428Z,2024-11-08T18:24:08Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5348949015,1,,5348949003,155,,5348949005,56,Center,5348949007,140,60.2,5348949013,213,6.07,5348949011,212,48.8,5348949009,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546067,252,1,1,22,51,6wwwud48qahpwrfxs20334qk5,1,41.2,60.2,2024-11-08T18:24:10.026Z,2024-11-08T18:24:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348949109,213,4.13,5348949105,141,50.1,5348949107,212,8.2,5348949103,140,36.9,5348949101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546107,253,1,1,22,53,6wwwud48qahpwrfxs20334qk5,1,36.3,49.6,2024-11-08T18:24:12.115Z,2024-11-08T18:24:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5348949325,1,,5348949313,157,,5348949315,56,Back,5348949317,140,41.8,5348949323,213,1.26,5348949319,141,75.7,5348949321,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546117,254,50,1,22,57,6wwwud48qahpwrfxs20334qk5,1,44.0,76.3,2024-11-08T18:24:16.090Z,2024-11-08T19:58:49Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5348949349,286,,5348949347,56,Back,5348949447,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546127,235,7,1,22,57,ajtb177oqwawkdwbqhldmq6mx,1,56.0,23.7,2024-11-08T18:24:16.091Z,2024-11-08T19:58:49Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5348949391,56,Center,5348949395,285,,5348949411,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546151,236,1,1,23,0,ajtb177oqwawkdwbqhldmq6mx,1,54.3,10.0,2024-11-08T18:24:18.437Z,2024-11-08T18:24:23Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5348949593,140,74.8,5348949599,213,6.16,5348949597,212,21.7,5348949591,56,Right,5348949595,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546183,237,3,1,23,4,ajtb177oqwawkdwbqhldmq6mx,1,85.8,9.2,2024-11-08T18:24:22.827Z,2024-11-08T19:59:08Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5348949785,286,,5348949783,56,Right,5348949825,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546155,255,45,1,23,4,6wwwud48qahpwrfxs20334qk5,0,14.2,90.8,2024-11-08T18:24:22.827Z,2024-11-08T19:59:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5348949847,233,237,5348949627,285,,5348949623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546219,238,1,1,23,7,ajtb177oqwawkdwbqhldmq6mx,1,78.5,15.8,2024-11-08T18:24:26.181Z,2024-11-08T18:24:42Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,1.0,5348950509,210,15,5348950005,56,Center,5348950007,140,78.0,5348950013,213,1.61,5348950009,141,35.8,5348950011,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546225,239,15,1,23,13,ajtb177oqwawkdwbqhldmq6mx,1,79.3,51.6,2024-11-08T18:24:32.110Z,2024-11-08T18:24:42Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5348950547,233,256,5348950041,22,,5348950155,72,,5348950543,147,50,5348950541,146,98.6,5348950539,103,9.5,5348950043,18,,5348950045,56,Center,5348950531,29,5348950533,55,5348950537,102,47.7,5348950529,80,,,,,,,,,,,,,238,,,,,,,,,,,,,
2745546223,256,10,1,23,13,6wwwud48qahpwrfxs20334qk5,1,1.4,53.9,2024-11-08T18:24:32.210Z,2024-11-08T18:24:36Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5348950029,173,,5348950035,56,Back,5348950229,233,239,5348950031,178,,5348950033,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546379,240,27,1,23,28,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T18:24:46.380Z,2024-11-08T19:47:51Z,,,,,5348950919,53,egnjbmbxkceiygmp2jty4b47o,5349327671,233,258,5348950917,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546351,258,27,1,23,28,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T18:24:46.380Z,2024-11-08T19:47:52Z,,,,,5349327729,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546801,241,28,1,24,37,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T18:25:55.912Z,2024-11-08T18:25:56Z,,,,,5348953315,233,259,5348953261,55,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546805,259,28,1,24,37,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T18:25:55.912Z,2024-11-08T18:25:57Z,,,,,5348953331,233,241,5348953283,55,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546911,261,1,1,24,49,6wwwud48qahpwrfxs20334qk5,1,20.6,61.1,2024-11-08T18:26:07.875Z,2024-11-08T18:26:11Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5348953961,141,80.0,5348953965,213,1.03,5348953957,56,Back,5348953963,212,15.0,5348953959,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546951,262,1,1,24,52,6wwwud48qahpwrfxs20334qk5,1,27.5,79.4,2024-11-08T18:26:11.068Z,2024-11-08T18:26:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5348954171,212,11.7,5348954169,141,66.4,5348954165,56,Back,5348954173,213,5.43,5348954167,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745546963,263,1,1,24,59,6wwwud48qahpwrfxs20334qk5,1,40.4,77.3,2024-11-08T18:26:17.732Z,2024-11-08T18:26:19Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5348954237,56,Back,5348954243,212,10.6,5348954241,141,87.2,5348954245,213,2.45,5348954239,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
