id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812473261,30,13,1,3,1,b8oqgvx1ijeyn6y1cn6929ix4,1,82.2,47.4,2025-05-10T13:03:26.381Z,2025-05-10T15:22:00Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714642217,29,,5714642215,83,,5714642221,55,29,5714641185,20,,5714640735,18,,5714642227,103,5.6,5714642225,102,58.5,5714640737,56,Center,5714642229,230,98.5,5714640733,22,5714642219,154,5714642231,231,50.2,,,,,,,,,,,,,,,,,,,,,,
2812473277,31,5,1,3,13,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,62.4,2025-05-10T13:03:38.245Z,2025-05-10T14:03:14Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714640815,346,,5714985891,233,33,5714640813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473667,33,5,1,3,13,f1h34qp5zbfl489q8vnkhiq9s,1,-1.4,37.6,2025-05-10T13:03:38.245Z,2025-05-10T14:03:13Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5714985851,233,31,5714642903,56,Back,5714642905,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473711,34,1,1,3,22,f1h34qp5zbfl489q8vnkhiq9s,1,4.2,53.4,2025-05-10T13:03:47.990Z,2025-05-10T14:02:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714643193,140,3.2,5714643205,213,4.43,5714643189,56,Back,5714643211,237,,5714643197,141,48.1,5714643201,212,3.8,5714643185,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473751,35,1,1,3,25,f1h34qp5zbfl489q8vnkhiq9s,1,3.2,47.8,2025-05-10T13:03:50.766Z,2025-05-10T13:04:34Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714643409,140,46.3,5714643415,213,6.25,5714643417,1,,5714643411,141,45.5,5714643407,56,Back,5714643405,157,,5714643413,212,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474329,39,61,1,3,26,f1h34qp5zbfl489q8vnkhiq9s,0,41.2,47.5,2025-05-10T13:03:51.846Z,2025-05-10T13:04:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5714646649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473929,35,43,1,3,27,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T13:03:52.524Z,2025-05-10T13:04:20Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714646563,144,8,5714644367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473841,33,1,1,3,29,b8oqgvx1ijeyn6y1cn6929ix4,1,60.1,37.0,2025-05-10T13:03:55.024Z,2025-05-10T13:03:56Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714643847,140,62.3,5714643853,213,4.84,5714643849,141,11.4,5714643851,212,17.6,5714643845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473863,34,1,1,3,31,b8oqgvx1ijeyn6y1cn6929ix4,0,62.2,12.3,2025-05-10T13:03:56.702Z,2025-05-10T13:54:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714643961,140,76.2,5714643965,212,16.2,5714643957,56,Center,5714643967,213,0.44,5714643963,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812473995,37,1,1,3,39,f1h34qp5zbfl489q8vnkhiq9s,0,21.3,82.0,2025-05-10T13:04:04.168Z,2025-05-10T13:04:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714644765,1,,5714644761,213,6.13,5714644753,140,48.3,5714644749,157,,5714644757,212,28.7,5714644755,141,75.4,5714644751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474061,36,12,1,3,39,b8oqgvx1ijeyn6y1cn6929ix4,1,41.8,20.4,2025-05-10T13:04:04.997Z,2025-05-10T13:55:09Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714645163,141,14.1,5714958049,15,,5714645159,56,Right,5714645161,140,66.4,5714645167,213,6.12,5714645165,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474065,37,4,1,3,42,b8oqgvx1ijeyn6y1cn6929ix4,1,70.1,20.8,2025-05-10T13:04:08.014Z,2025-05-10T14:03:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714645581,233,38,5714645259,13,,5714645261,56,Right,5714645275,286,,5714645267,152,,5714645271,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812474121,38,4,1,3,42,f1h34qp5zbfl489q8vnkhiq9s,0,29.9,79.2,2025-05-10T13:04:08.015Z,2025-05-10T14:03:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714645555,265,,5714645551,152,,5714645633,233,37,5714645547,56,Back,5714645559,285,,5714645543,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475041,38,2,1,4,22,b8oqgvx1ijeyn6y1cn6929ix4,1,72.2,19.8,2025-05-10T13:04:47.661Z,2025-05-10T16:32:45Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714650745,1,,5714650671,5,,5714650743,7,b55jtl3ixolidn6cvc4t90efo,5714650673,152,,5714650667,140,94.8,5714650669,141,67.0,5714650747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475563,41,1,1,4,52,f1h34qp5zbfl489q8vnkhiq9s,0,10.2,36.7,2025-05-10T13:05:17.687Z,2025-05-10T13:05:20Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714653521,241,,5714653525,140,82.5,5714653535,213,0.14,5714653529,141,52.1,5714653519,157,,5714653523,56,Center,5714653517,5,,5714653533,212,76.6,5714653537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475663,40,1,1,4,57,b8oqgvx1ijeyn6y1cn6929ix4,1,15.1,51.0,2025-05-10T13:05:23.021Z,2025-05-10T13:05:26Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5714654119,287,,5714654047,123,,5714654057,213,1.24,5714654055,212,28.4,5714654053,141,90.5,5714654049,56,Back,5714654051,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475727,41,61,1,5,1,b8oqgvx1ijeyn6y1cn6929ix4,0,26.2,93.6,2025-05-10T13:05:26.325Z,2025-05-10T13:05:26Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714654407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475877,42,5,1,5,1,f1h34qp5zbfl489q8vnkhiq9s,1,69.0,-2.0,2025-05-10T13:05:26.933Z,2025-05-10T14:03:14Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714655235,233,42,5714655211,56,Right,5714655213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475731,42,5,1,5,1,b8oqgvx1ijeyn6y1cn6929ix4,0,31.0,102.0,2025-05-10T13:05:26.933Z,2025-05-10T14:03:15Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714654425,347,,5714655289,233,42,5714654423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812475933,43,1,1,5,9,f1h34qp5zbfl489q8vnkhiq9s,1,62.6,0.0,2025-05-10T13:05:34.198Z,2025-05-10T13:05:38Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714655511,212,27.6,5714655507,140,38.9,5714655505,56,Back,5714655513,213,2.70,5714655509,141,15.8,5714655515,1,,5714655503,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476005,44,1,1,5,12,f1h34qp5zbfl489q8vnkhiq9s,1,31.3,18.8,2025-05-10T13:05:37.814Z,2025-05-10T13:05:41Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714655897,213,1.59,5714655887,140,30.6,5714655885,56,Back,5714655893,212,33.2,5714655901,1,,5714655891,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476059,45,1,1,5,16,f1h34qp5zbfl489q8vnkhiq9s,1,24.5,70.6,2025-05-10T13:05:41.230Z,2025-05-10T13:05:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5714656193,212,18.7,5714656187,56,Back,5714656189,140,10.3,5714656195,213,3.79,5714656191,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476109,46,1,1,5,18,f1h34qp5zbfl489q8vnkhiq9s,1,10.7,46.1,2025-05-10T13:05:43.478Z,2025-05-10T13:05:46Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714656539,140,28.0,5714656537,56,Back,5714656543,212,19.5,5714656541,141,35.8,5714656545,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476189,47,1,1,5,20,f1h34qp5zbfl489q8vnkhiq9s,1,28.1,34.9,2025-05-10T13:05:46.047Z,2025-05-10T13:05:49Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714656883,212,15.6,5714656885,213,4.40,5714656881,141,13.1,5714656879,140,23.5,5714656877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476209,48,1,1,5,24,f1h34qp5zbfl489q8vnkhiq9s,0,23.5,12.6,2025-05-10T13:05:49.535Z,2025-05-10T13:05:51Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714657001,212,68.5,5714656989,56,Center,5714656993,140,86.5,5714657005,213,0.26,5714656985,157,,5714657007,1,,5714656997,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476613,44,1,1,5,38,b8oqgvx1ijeyn6y1cn6929ix4,1,4.9,50.1,2025-05-10T13:06:03.742Z,2025-05-10T13:06:06Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5714659297,213,1.40,5714659289,140,7.0,5714659287,56,Back,5714659291,141,68.7,5714659295,212,12.8,5714659285,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476691,45,1,1,5,41,b8oqgvx1ijeyn6y1cn6929ix4,1,9.4,73.2,2025-05-10T13:06:06.540Z,2025-05-10T13:06:09Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714659733,212,13.0,5714659725,140,21.3,5714659729,141,67.9,5714659737,213,6.00,5714659721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476717,46,1,1,5,43,b8oqgvx1ijeyn6y1cn6929ix4,1,21.3,66.3,2025-05-10T13:06:08.949Z,2025-05-10T13:06:10Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714659883,212,13.4,5714659881,141,63.4,5714659885,213,6.14,5714659879,140,33.9,5714659877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476773,47,1,1,5,45,b8oqgvx1ijeyn6y1cn6929ix4,1,33.9,63.4,2025-05-10T13:06:10.341Z,2025-05-10T13:06:13Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714660203,213,2.33,5714660195,56,Back,5714660201,212,5.9,5714660199,141,69.7,5714660197,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476735,49,83,1,5,46,f1h34qp5zbfl489q8vnkhiq9s,0,53.4,46.4,2025-05-10T13:06:11.557Z,2025-05-10T13:06:14Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714660273,399,b6l4m6bmqgil9bjjov4tnuivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476783,48,1,1,5,48,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,65.7,2025-05-10T13:06:13.524Z,2025-05-10T13:06:15Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714660243,141,16.4,5714660241,140,35.6,5714660247,213,4.85,5714660239,56,Back,5714660405,1,,5714660245,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476859,49,1,1,5,49,b8oqgvx1ijeyn6y1cn6929ix4,1,35.7,17.9,2025-05-10T13:06:15.148Z,2025-05-10T13:06:17Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714660723,212,7.3,5714660719,140,31.6,5714660717,56,Back,5714660721,141,26.5,5714660725,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476885,50,1,1,5,51,b8oqgvx1ijeyn6y1cn6929ix4,1,31.5,26.7,2025-05-10T13:06:16.941Z,2025-05-10T13:06:19Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5714660875,141,10.1,5714660869,155,,5714660877,212,16.8,5714660871,56,Back,5714660873,140,43.4,5714660879,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476921,51,1,1,5,53,b8oqgvx1ijeyn6y1cn6929ix4,1,43.9,10.1,2025-05-10T13:06:18.854Z,2025-05-10T13:06:20Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714661067,56,Back,5714661079,212,5.4,5714661081,213,3.65,5714661075,141,6.2,5714661071,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476963,52,1,1,5,55,b8oqgvx1ijeyn6y1cn6929ix4,1,39.4,6.2,2025-05-10T13:06:20.316Z,2025-05-10T13:06:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5714661335,141,22.2,5714661331,56,Back,5714661333,140,41.9,5714661337,212,11.2,5714661339,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812476997,53,1,1,5,56,b8oqgvx1ijeyn6y1cn6929ix4,1,52.7,20.3,2025-05-10T13:06:22.148Z,2025-05-10T13:06:25Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714661551,140,63.3,5714661549,56,Center,5714661553,141,31.6,5714661555,212,13.5,5714661557,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477053,54,1,1,5,59,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,29.5,2025-05-10T13:06:24.789Z,2025-05-10T13:06:27Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5714661875,213,4.60,5714661871,141,9.8,5714661873,212,13.5,5714661867,56,Right,5714661869,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477107,55,1,1,6,2,b8oqgvx1ijeyn6y1cn6929ix4,1,60.4,8.6,2025-05-10T13:06:27.709Z,2025-05-10T13:06:29Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714662167,56,Right,5714662173,212,7.5,5714662169,140,54.7,5714662175,213,2.49,5714662171,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477143,56,1,1,6,4,b8oqgvx1ijeyn6y1cn6929ix4,1,54.7,15.3,2025-05-10T13:06:29.660Z,2025-05-10T13:06:31Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5714662385,141,13.1,5714662379,56,Back,5714662387,212,8.2,5714662389,213,3.32,5714662383,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477211,57,1,1,6,6,b8oqgvx1ijeyn6y1cn6929ix4,1,49.8,17.6,2025-05-10T13:06:31.309Z,2025-05-10T13:06:34Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5714662691,56,Back,5714662699,212,21.3,5714662693,140,44.7,5714662703,213,1.83,5714662697,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477259,58,1,1,6,8,b8oqgvx1ijeyn6y1cn6929ix4,1,43.9,51.9,2025-05-10T13:06:34.132Z,2025-05-10T13:06:36Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5714662959,141,73.5,5714662957,140,63.8,5714662961,212,25.5,5714662955,56,Center,5714662963,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477277,59,1,1,6,11,b8oqgvx1ijeyn6y1cn6929ix4,0,70.9,72.7,2025-05-10T13:06:36.348Z,2025-05-10T13:06:37Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714663039,56,Center,5714663043,141,63.1,5714663047,213,5.60,5714663045,212,10.4,5714663041,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477383,51,1,1,6,13,f1h34qp5zbfl489q8vnkhiq9s,1,25.1,28.2,2025-05-10T13:06:39.047Z,2025-05-10T13:06:41Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714663631,140,33.6,5714663633,141,38.9,5714663635,212,11.5,5714663629,56,Back,5714663637,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477409,52,1,1,6,16,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,38.9,2025-05-10T13:06:41.311Z,2025-05-10T13:06:43Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5714663785,56,Back,5714663791,212,11.0,5714663789,141,22.7,5714663787,140,34.1,5714663793,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477389,60,83,1,6,16,b8oqgvx1ijeyn6y1cn6929ix4,0,65.8,71.8,2025-05-10T13:06:41.669Z,2025-05-10T13:06:46Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714664277,399,4mxciw9jsj9l437fd7bv78p91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477425,53,50,1,6,17,f1h34qp5zbfl489q8vnkhiq9s,1,34.2,24.9,2025-05-10T13:06:42.372Z,2025-05-10T15:08:33Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5714663863,56,Back,5714663867,286,,5714664065,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477415,61,7,1,6,17,b8oqgvx1ijeyn6y1cn6929ix4,1,65.8,75.1,2025-05-10T13:06:42.373Z,2025-05-10T15:08:32Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714663985,233,53,5714663823,56,Center,5714663825,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477489,63,1,1,6,18,b8oqgvx1ijeyn6y1cn6929ix4,1,66.0,64.8,2025-05-10T13:06:44.004Z,2025-05-10T13:06:45Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5714664201,141,51.8,5714664205,213,5.08,5714664197,56,Center,5714664199,140,69.2,5714664203,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477599,64,1,1,6,20,b8oqgvx1ijeyn6y1cn6929ix4,1,69.2,51.8,2025-05-10T13:06:45.669Z,2025-05-10T13:06:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714664767,56,Center,5714664781,212,13.3,5714664771,140,79.9,5714664775,141,62.3,5714664783,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477615,65,50,1,6,24,b8oqgvx1ijeyn6y1cn6929ix4,1,86.2,56.4,2025-05-10T13:06:49.341Z,2025-05-10T15:08:33Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5714664905,233,54,5714664841,286,,5714664839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477611,54,7,1,6,24,f1h34qp5zbfl489q8vnkhiq9s,0,13.8,43.6,2025-05-10T13:06:49.342Z,2025-05-10T15:08:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714664825,285,,5714664823,56,Back,5714664871,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477639,66,61,1,6,26,b8oqgvx1ijeyn6y1cn6929ix4,1,86.4,53.0,2025-05-10T13:06:51.302Z,2025-05-10T13:06:51Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,1.0,,5714664939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477661,67,15,1,6,27,b8oqgvx1ijeyn6y1cn6929ix4,1,85.8,53.4,2025-05-10T13:06:52.381Z,2025-05-10T15:57:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714997299,233,68,5714673245,72,,5714673741,231,50.7,5714665053,17,,5714673739,230,98.6,5715865923,29,,5714673729,102,52.0,5714673737,147,50.5,5715795079,328,,5714673735,146,5714665055,56,5715865925,55,66,97.2,Center,5715795073,76,5714665051,22,5714673731,103,15.8,,,,,,,,,,,,,
2812478907,68,10,1,6,27,f1h34qp5zbfl489q8vnkhiq9s,1,1.9,45.8,2025-05-10T13:06:52.481Z,2025-05-10T14:04:55Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5714671803,178,,5714671801,173,,5714671807,56,Back,5714671805,182,,5714997339,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477721,55,12,1,6,27,f1h34qp5zbfl489q8vnkhiq9s,1,9.8,40.6,2025-05-10T13:06:53.134Z,2025-05-10T13:06:54Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5714665355,141,34.0,5714665351,56,Back,5714665353,140,9.5,5714665357,212,4.5,5714665359,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477803,57,43,1,6,31,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T13:06:56.342Z,2025-05-10T13:54:04Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714665755,140,7.7,5714665757,141,19.1,5714665759,212,8.7,5714665753,56,Back,5714665761,213,4.44,5714955069,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477813,68,1,1,6,31,b8oqgvx1ijeyn6y1cn6929ix4,1,92.7,80.2,2025-05-10T13:06:56.508Z,2025-05-10T13:06:57Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5714665821,213,2.24,5714665817,212,9.5,5714665811,141,91.1,5714665799,56,Left,5714665805,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477825,69,1,1,6,32,b8oqgvx1ijeyn6y1cn6929ix4,0,86.7,92.1,2025-05-10T13:06:57.773Z,2025-05-10T13:07:01Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5714666257,236,,5714665901,141,89.0,5714665903,212,2.3,5714665899,140,85.8,5714666259,233,58,5714665905,213,4.29,5714666263,286,,5714665897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477875,58,74,1,6,32,f1h34qp5zbfl489q8vnkhiq9s,1,17.9,20.4,2025-05-10T13:06:57.774Z,2025-05-10T15:14:03Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5714666137,285,,5714666135,56,Back,5714666279,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477913,70,1,1,6,35,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,81.2,2025-05-10T13:07:00.316Z,2025-05-10T13:07:01Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714666327,141,75.1,5714666331,212,9.2,5714666337,213,5.81,5714666317,56,Center,5714666321,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477959,71,1,1,6,36,b8oqgvx1ijeyn6y1cn6929ix4,1,79.2,75.1,2025-05-10T13:07:01.397Z,2025-05-10T13:52:48Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5714666583,140,88.2,5714666589,213,0.54,5714666587,212,11.0,5714666585,141,83.5,5714666581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812530561,401,61,1,6,37,b8oqgvx1ijeyn6y1cn6929ix4,1,86.2,76.4,2025-05-10T13:07:02.155Z,2025-05-10T13:52:18Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,1.0,,5714949233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812477997,59,45,1,6,39,f1h34qp5zbfl489q8vnkhiq9s,0,11.4,29.0,2025-05-10T13:07:04.197Z,2025-05-10T15:08:44Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5714667011,233,72,5714666797,285,,5714666795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812478021,72,3,1,6,39,b8oqgvx1ijeyn6y1cn6929ix4,1,88.6,71.0,2025-05-10T13:07:04.197Z,2025-05-10T15:08:44Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5714666971,233,59,5714666913,56,Center,5714666915,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812478055,73,15,1,6,40,b8oqgvx1ijeyn6y1cn6929ix4,1,97.0,68.4,2025-05-10T13:07:05.454Z,2025-05-10T16:44:06Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5716161205,29,,5716161207,55,401,5716161203,78,,5716158113,65,,5716159817,82,,5716161217,100,,5716161215,215,,5716161221,147,62.1,5716161225,231,53.6,5716161211,102,5714667125,56,5716161223,230,99.5,51.3,Center,5716158109,22,5716161213,103,5716161219,146,98.1,19,5716159813,20,5716161595,233,56,,,,,,,
