id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2714943905,236,1,1,25,38,7gkglopz9cjsysn2u6sbhuvc5,1,75.5,57.0,2024-08-30T17:27:48.152Z,2024-08-30T18:06:13Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,1.0,,5181748581,210,15,5181625507,213,0.57,5181748583,154,,5181625505,212,19.2,5181625501,140,90.9,5181625503,141,72.3,5181625499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943907,237,15,1,25,41,7gkglopz9cjsysn2u6sbhuvc5,1,92.9,67.7,2024-08-30T17:27:51.222Z,2024-08-30T19:34:14Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181748655,102,54.1,5181748647,29,,5181747713,82,,5181748665,230,99.1,5181625513,56,Center,5182300823,72,,5182327599,23,,5181745885,64,,5181748657,103,5181748645,76,,5181748667,231,54.5,5181748649,154,,5181748663,147,5181748661,146,94.6,5181749515,233,266,19,64.4,5181748651,55,236,,,,,,,,,,,
2714943901,266,10,1,25,41,dbl7ir1qugqz8nvp1vzn8im50,1,5.4,35.6,2024-08-30T17:27:51.322Z,2024-08-30T18:06:20Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181625481,56,Back,5181749569,233,237,5181749427,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943917,268,1,1,25,45,dbl7ir1qugqz8nvp1vzn8im50,1,22.2,8.5,2024-08-30T17:27:55.359Z,2024-08-30T17:27:58Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5181625583,56,Back,5181625591,213,3.18,5181625589,212,15.7,5181625585,140,7.3,5181625587,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943921,269,1,1,25,47,dbl7ir1qugqz8nvp1vzn8im50,1,7.6,14.9,2024-08-30T17:27:57.999Z,2024-08-30T17:27:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181625611,141,26.5,5181625613,212,10.1,5181625609,140,13.6,5181625615,213,0.90,5181625607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943925,270,1,1,25,48,dbl7ir1qugqz8nvp1vzn8im50,1,13.6,26.5,2024-08-30T17:27:58.927Z,2024-08-30T17:28:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181625653,141,24.7,5181625651,140,25.9,5181625657,213,6.19,5181625655,212,13.0,5181625649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943939,271,1,1,25,51,dbl7ir1qugqz8nvp1vzn8im50,1,22.6,27.9,2024-08-30T17:28:01.039Z,2024-08-30T17:28:05Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181625751,213,2.51,5181625749,212,24.1,5181625743,56,Back,5181625745,140,4.1,5181625747,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943945,272,1,1,25,55,dbl7ir1qugqz8nvp1vzn8im50,1,5.4,50.6,2024-08-30T17:28:05.487Z,2024-08-30T17:28:09Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181625797,212,14.2,5181625795,141,66.9,5181625793,140,13.8,5181625799,213,0.90,5181625791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943955,273,1,1,25,58,dbl7ir1qugqz8nvp1vzn8im50,1,14.8,64.2,2024-08-30T17:28:08.831Z,2024-08-30T17:28:11Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181625865,140,21.9,5181625867,141,27.9,5181625871,213,5.01,5181625869,212,25.8,5181625863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943965,274,1,1,26,1,dbl7ir1qugqz8nvp1vzn8im50,1,22.8,28.3,2024-08-30T17:28:11.471Z,2024-08-30T17:28:19Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181625991,140,30.9,5181625993,141,6.8,5181625995,212,16.9,5181625997,213,5.24,5181625989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943967,275,1,1,26,8,dbl7ir1qugqz8nvp1vzn8im50,1,41.0,11.4,2024-08-30T17:28:18.911Z,2024-08-30T17:28:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181626009,141,25.6,5181626013,213,1.15,5181626005,56,Back,5181626007,140,45.1,5181626011,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943975,276,1,1,26,11,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,20.6,2024-08-30T17:28:21.857Z,2024-08-30T17:28:24Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181626061,212,11.9,5181626063,213,4.00,5181626055,56,Back,5181626057,140,44.1,5181626059,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943985,277,1,1,26,14,dbl7ir1qugqz8nvp1vzn8im50,1,44.1,7.4,2024-08-30T17:28:24.544Z,2024-08-30T17:28:27Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181626119,141,33.3,5181626121,212,18.7,5181626117,140,38.2,5181626115,56,Back,5181626123,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714943999,278,1,1,26,17,dbl7ir1qugqz8nvp1vzn8im50,0,39.0,32.5,2024-08-30T17:28:27.760Z,2024-08-30T17:28:32Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181626183,1,,5181626171,155,,5181626181,213,0.56,5181626179,212,56.6,5181626173,56,Center,5181626175,140,84.6,5181626177,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944021,238,12,1,26,22,7gkglopz9cjsysn2u6sbhuvc5,1,12.4,27.0,2024-08-30T17:28:32.257Z,2024-08-30T17:28:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181626311,56,Back,5181626313,140,3.0,5181626319,213,4.10,5181626315,141,6.2,5181626317,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944023,239,61,1,26,23,7gkglopz9cjsysn2u6sbhuvc5,0,3.0,6.2,2024-08-30T17:28:33.401Z,2024-08-30T17:35:54Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181626321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944029,240,5,1,26,26,7gkglopz9cjsysn2u6sbhuvc5,0,5.2,-1.2,2024-08-30T17:28:36.223Z,2024-08-30T19:14:03Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181626353,56,Back,5181626355,347,,5181626537,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944047,279,5,1,26,26,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,101.2,2024-08-30T17:28:36.223Z,2024-08-30T19:14:03Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181626477,56,Left,5181626525,233,240,5181626479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944055,280,1,1,26,36,dbl7ir1qugqz8nvp1vzn8im50,0,97.2,100.0,2024-08-30T17:28:46.648Z,2024-08-30T19:39:09Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181626561,56,Left,5181626563,140,92.8,5181626569,213,4.36,5181626573,189,,5181626559,107,,5181626565,141,83.3,5181626567,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944057,241,61,1,26,39,7gkglopz9cjsysn2u6sbhuvc5,1,9.7,9.4,2024-08-30T17:28:49.065Z,2024-08-30T17:28:51Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181626575,56,Back,5181626595,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944061,242,5,1,26,40,7gkglopz9cjsysn2u6sbhuvc5,0,12.1,-1.1,2024-08-30T17:28:50.106Z,2024-08-30T19:14:04Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181626593,347,,5181626651,189,,5181626591,56,Back,5181626679,233,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944081,281,5,1,26,40,dbl7ir1qugqz8nvp1vzn8im50,1,87.9,101.1,2024-08-30T17:28:50.106Z,2024-08-30T19:14:04Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181626671,347,,5181626669,56,Left,5181626675,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944091,282,1,1,26,49,dbl7ir1qugqz8nvp1vzn8im50,1,92.4,100.0,2024-08-30T17:28:59.336Z,2024-08-30T17:29:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181626739,107,,5181626743,140,92.9,5181626741,56,Left,5181626749,213,4.76,5181626745,141,86.9,5181626747,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944093,283,1,1,26,50,dbl7ir1qugqz8nvp1vzn8im50,1,90.3,88.0,2024-08-30T17:29:00.703Z,2024-08-30T17:29:02Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181626779,156,,5181626767,140,86.4,5181626765,56,Left,5181626771,212,7.1,5181626773,213,2.18,5181626769,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944109,284,1,1,26,52,dbl7ir1qugqz8nvp1vzn8im50,1,86.4,96.6,2024-08-30T17:29:02.704Z,2024-08-30T17:29:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181626831,212,4.0,5181626825,56,Left,5181626827,140,86.0,5181626833,213,4.61,5181626829,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944113,285,1,1,26,55,dbl7ir1qugqz8nvp1vzn8im50,0,87.1,85.6,2024-08-30T17:29:05.615Z,2024-08-30T17:29:06Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181626845,56,Left,5181626847,140,87.4,5181626853,213,4.81,5181626849,141,80.9,5181626851,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944119,243,1,1,26,57,7gkglopz9cjsysn2u6sbhuvc5,0,12.9,21.3,2024-08-30T17:29:07.105Z,2024-08-30T17:29:07Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181626891,212,1.8,5181626893,213,4.77,5181626885,56,Back,5181626887,140,13.0,5181626889,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944131,244,3,1,26,58,7gkglopz9cjsysn2u6sbhuvc5,0,14.5,14.0,2024-08-30T17:29:08.881Z,2024-08-30T19:12:33Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181637615,233,286,5181626945,56,Back,5181637459,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944127,286,7,1,26,58,dbl7ir1qugqz8nvp1vzn8im50,1,85.5,86.0,2024-08-30T17:29:08.882Z,2024-08-30T19:12:33Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181626941,56,Left,5181626943,286,,5181637597,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944135,245,45,1,27,0,7gkglopz9cjsysn2u6sbhuvc5,0,14.9,12.5,2024-08-30T17:29:10.536Z,2024-08-30T19:09:24Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181626961,285,,5181626959,56,Back,5181626967,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944133,287,3,1,27,0,dbl7ir1qugqz8nvp1vzn8im50,1,85.1,87.5,2024-08-30T17:29:10.536Z,2024-08-30T19:09:24Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181626963,233,245,5181626957,286,,5181626955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944139,288,1,1,27,1,dbl7ir1qugqz8nvp1vzn8im50,1,87.6,87.8,2024-08-30T17:29:11.288Z,2024-08-30T17:29:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181627005,212,10.0,5181627007,213,2.43,5181626999,56,Left,5181627001,140,80.4,5181627003,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944143,289,50,1,27,4,dbl7ir1qugqz8nvp1vzn8im50,1,80.0,95.8,2024-08-30T17:29:14.376Z,2024-08-30T19:18:35Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181627017,286,,5181627013,56,Left,5181627187,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944163,246,7,1,27,4,7gkglopz9cjsysn2u6sbhuvc5,1,20.0,4.2,2024-08-30T17:29:14.377Z,2024-08-30T19:12:34Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181627149,285,,5181627165,233,289,5181627147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944151,290,61,1,27,4,dbl7ir1qugqz8nvp1vzn8im50,1,80.3,97.4,2024-08-30T17:29:14.710Z,2024-08-30T19:18:39Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181627073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944173,247,1,1,27,6,7gkglopz9cjsysn2u6sbhuvc5,0,20.1,5.8,2024-08-30T17:29:16.481Z,2024-08-30T17:56:51Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181627193,56,Back,5181700679,286,,5181700675,233,490,5181627199,212,2.4,5181700673,236,,5181627195,140,17.9,5181627197,141,4.7,5181627201,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714958041,490,74,1,27,6,dbl7ir1qugqz8nvp1vzn8im50,1,80.2,95.3,2024-08-30T17:29:16.482Z,2024-08-30T19:18:40Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181700681,233,247,5181700669,285,,5181700667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944177,248,5,1,27,8,7gkglopz9cjsysn2u6sbhuvc5,1,18.4,-1.4,2024-08-30T17:29:18.592Z,2024-08-30T19:14:05Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181627247,233,291,5181627223,56,Back,5181627225,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944161,291,5,1,27,8,dbl7ir1qugqz8nvp1vzn8im50,0,81.6,101.4,2024-08-30T17:29:18.592Z,2024-08-30T19:14:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181627251,233,248,5181627133,347,,5181627131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944199,249,1,1,27,19,7gkglopz9cjsysn2u6sbhuvc5,1,23.9,0.0,2024-08-30T17:29:29.449Z,2024-08-30T17:29:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181627341,56,Back,5181627339,107,,5181627343,140,44.2,5181627351,1,,5181627349,213,0.31,5181627345,141,8.2,5181627347,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944219,250,4,1,27,24,7gkglopz9cjsysn2u6sbhuvc5,1,38.8,4.0,2024-08-30T17:29:34.943Z,2024-08-30T17:29:41Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181627475,56,Back,5181627477,152,,5181627471,13,,5181627481,233,292,5181627479,286,,5181627473,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944213,292,4,1,27,24,dbl7ir1qugqz8nvp1vzn8im50,0,61.2,96.0,2024-08-30T17:29:34.944Z,2024-08-30T19:12:31Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181627487,233,250,5181627437,285,,5181627431,56,Left,5181627433,152,,5181627429,13,,5182196351,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944311,251,1,1,27,43,7gkglopz9cjsysn2u6sbhuvc5,1,45.3,5.9,2024-08-30T17:29:53.505Z,2024-08-30T17:29:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181627935,141,21.6,5181627937,212,25.3,5181627939,213,2.71,5181627929,152,,5181627933,140,23.5,5181627931,56,Back,5181627927,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944317,252,1,1,27,44,7gkglopz9cjsysn2u6sbhuvc5,1,23.5,21.6,2024-08-30T17:29:54.865Z,2024-08-30T17:29:56Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181627981,56,Back,5181627983,140,13.0,5181627989,213,2.11,5181627985,141,48.7,5181627987,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944329,253,1,1,27,46,7gkglopz9cjsysn2u6sbhuvc5,1,13.0,48.7,2024-08-30T17:29:56.617Z,2024-08-30T17:30:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181628047,56,Back,5181628055,213,6.00,5181628049,140,26.4,5181628051,141,42.7,5181628053,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957435,489,83,1,27,49,dbl7ir1qugqz8nvp1vzn8im50,0,73.0,31.2,2024-08-30T17:29:59.032Z,2024-08-30T17:55:15Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181697617,399,78iynnu6cnznv6fxpo4br4mlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944345,254,1,1,27,50,7gkglopz9cjsysn2u6sbhuvc5,1,29.0,54.5,2024-08-30T17:30:00.977Z,2024-08-30T17:30:04Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181628123,56,Back,5181628129,212,30.8,5181628131,213,2.39,5181628125,140,7.5,5181628127,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944353,255,1,1,27,54,7gkglopz9cjsysn2u6sbhuvc5,0,7.5,85.4,2024-08-30T17:30:04.337Z,2024-08-30T17:30:06Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181628185,141,100.0,5181628187,212,36.4,5181628189,213,0.29,5181628179,157,,5181628191,1,,5181628183,140,40.7,5181628181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944355,256,5,1,27,56,7gkglopz9cjsysn2u6sbhuvc5,0,35.8,101.6,2024-08-30T17:30:06.759Z,2024-08-30T17:30:10Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5181628231,233,293,5181628193,56,Back,5181628195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944357,293,5,1,27,56,dbl7ir1qugqz8nvp1vzn8im50,1,64.2,-1.6,2024-08-30T17:30:06.759Z,2024-08-30T19:14:05Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181628197,56,Right,5181628249,233,256,5181628199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944379,294,1,1,28,1,dbl7ir1qugqz8nvp1vzn8im50,1,65.1,0.0,2024-08-30T17:30:11.376Z,2024-08-30T17:30:12Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181628337,140,73.6,5181628335,56,Right,5181628343,213,0.45,5181628339,141,4.3,5181628333,107,,5181628341,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944383,295,61,1,28,2,dbl7ir1qugqz8nvp1vzn8im50,0,74.1,4.7,2024-08-30T17:30:12.417Z,2024-08-30T17:55:33Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5181698113,189,,5181628363,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944397,258,3,1,28,4,7gkglopz9cjsysn2u6sbhuvc5,0,36.8,91.8,2024-08-30T17:30:14.633Z,2024-08-30T19:12:35Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181628499,233,296,5181628421,56,Back,5181628423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944409,296,7,1,28,4,dbl7ir1qugqz8nvp1vzn8im50,1,63.2,8.2,2024-08-30T17:30:14.634Z,2024-08-30T19:12:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181628493,233,258,5181628473,285,,5181628471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944421,297,1,1,28,6,dbl7ir1qugqz8nvp1vzn8im50,1,59.2,4.0,2024-08-30T17:30:16.648Z,2024-08-30T17:30:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181628519,141,4.0,5181628521,212,8.4,5181628517,140,67.2,5181628515,56,Right,5181628523,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944425,298,3,1,28,8,dbl7ir1qugqz8nvp1vzn8im50,0,69.6,4.4,2024-08-30T17:30:18.225Z,2024-08-30T19:12:36Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181628533,56,Right,5181628535,286,,5181628623,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944435,259,7,1,28,8,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,95.6,2024-08-30T17:30:18.226Z,2024-08-30T19:12:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5181628599,233,298,5181628571,285,,5181628569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944441,260,3,1,28,10,7gkglopz9cjsysn2u6sbhuvc5,0,32.0,93.5,2024-08-30T17:30:20.289Z,2024-08-30T17:52:38Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181628593,285,,5181628591,56,Back,5181628717,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944457,299,7,1,28,10,dbl7ir1qugqz8nvp1vzn8im50,1,68.0,6.5,2024-08-30T17:30:20.290Z,2024-08-30T17:30:25Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181628699,286,,5181628689,56,Right,5181628695,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944487,301,1,1,28,12,dbl7ir1qugqz8nvp1vzn8im50,1,60.4,9.5,2024-08-30T17:30:22.473Z,2024-08-30T17:30:26Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181628831,213,1.26,5181628827,141,34.9,5181628825,140,65.7,5181628829,212,18.1,5181628823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944493,302,1,1,28,13,dbl7ir1qugqz8nvp1vzn8im50,0,65.7,34.9,2024-08-30T17:30:23.585Z,2024-08-30T17:30:26Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181628865,56,Center,5181628867,140,93.7,5181628871,212,29.5,5181628869,141,38.3,5181628873,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944615,262,1,1,28,34,7gkglopz9cjsysn2u6sbhuvc5,1,16.9,54.2,2024-08-30T17:30:44.842Z,2024-08-30T17:30:50Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181629593,140,49.1,5181629591,56,Back,5181629589,155,,5181629595,141,60.5,5181629597,212,34.1,5181629601,1,,5181629599,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714944625,263,1,1,28,40,7gkglopz9cjsysn2u6sbhuvc5,0,64.2,55.7,2024-08-30T17:30:50.313Z,2024-08-30T17:30:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181629661,212,11.4,5181629663,213,2.58,5181629653,3,,5181629657,140,55.0,5181629655,56,Center,5181629659,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
