id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2804479767,159,1,1,17,2,a9vw7ikerpr4cuweeeka5aneg,1,27.6,100.0,2025-04-21T14:18:30.659Z,2025-04-21T14:18:33Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670365573,212,13.9,5670365567,56,Back,5670365571,141,81.7,5670365575,213,4.83,5670365565,107,,5670365569,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804479795,160,1,1,17,3,a9vw7ikerpr4cuweeeka5aneg,1,29.1,81.7,2025-04-21T14:18:31.811Z,2025-04-21T14:18:35Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670365715,140,26.9,5670365721,213,1.84,5670365717,141,94.2,5670365713,56,Back,5670365719,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804479817,161,1,1,17,6,a9vw7ikerpr4cuweeeka5aneg,1,26.9,94.2,2025-04-21T14:18:34.347Z,2025-04-21T14:18:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670365825,56,Back,5670365831,212,8.7,5670365829,141,81.4,5670365827,140,27.3,5670365835,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804479829,162,61,1,17,7,a9vw7ikerpr4cuweeeka5aneg,1,27.3,81.4,2025-04-21T14:18:35.593Z,2025-04-21T14:18:36Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670365895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804479977,152,5,1,17,8,b8oqgvx1ijeyn6y1cn6929ix4,1,78.4,-1.2,2025-04-21T14:18:36.676Z,2025-04-21T16:08:47Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670366769,233,163,5670366683,56,Right,5670366685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804479843,163,5,1,17,8,a9vw7ikerpr4cuweeeka5aneg,0,21.6,101.2,2025-04-21T14:18:36.676Z,2025-04-21T16:08:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670365931,347,,5670365929,56,Back,5670366833,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804480673,153,1,1,17,41,b8oqgvx1ijeyn6y1cn6929ix4,0,85.0,0.0,2025-04-21T14:19:10.077Z,2025-04-21T14:19:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670370431,140,88.5,5670370437,213,1.43,5670370433,141,37.3,5670370429,56,Center,5670370427,107,,5670370439,1,,5670370435,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804480713,164,12,1,17,43,a9vw7ikerpr4cuweeeka5aneg,1,11.8,60.9,2025-04-21T14:19:12.259Z,2025-04-21T14:19:20Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670370693,15,,5670370651,212,32.5,5670370649,141,90.6,5670370647,140,36.0,5670370645,56,Back,5670370653,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804480773,154,1,1,17,44,b8oqgvx1ijeyn6y1cn6929ix4,1,73.2,31.6,2025-04-21T14:19:12.829Z,2025-04-21T14:19:15Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670370927,56,Right,5670370939,213,5.51,5670370937,212,13.9,5670370933,141,17.3,5670370929,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804480793,155,1,1,17,47,b8oqgvx1ijeyn6y1cn6929ix4,0,82.6,16.5,2025-04-21T14:19:15.741Z,2025-04-21T14:19:16Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670371051,213,1.07,5670371041,155,,5670371039,2,,5670371049,212,25.4,5670371045,140,94.2,5670371047,141,49.3,5670371043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481063,166,1,1,17,55,a9vw7ikerpr4cuweeeka5aneg,1,11.6,56.9,2025-04-21T14:19:24.291Z,2025-04-21T14:19:27Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670372623,212,17.0,5670372621,141,77.2,5670372617,56,Back,5670372625,213,0.95,5670372619,140,21.1,5670372615,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481113,167,1,1,17,58,a9vw7ikerpr4cuweeeka5aneg,1,21.9,80.5,2025-04-21T14:19:26.956Z,2025-04-21T14:19:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670372901,140,22.2,5670372899,56,Back,5670372907,213,1.54,5670372905,212,11.5,5670372903,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481139,168,1,1,18,0,a9vw7ikerpr4cuweeeka5aneg,1,22.2,93.8,2025-04-21T14:19:28.843Z,2025-04-21T14:19:31Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670373067,212,13.3,5670373063,140,27.9,5670373065,141,76.3,5670373061,56,Back,5670373069,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481147,169,3,1,18,1,a9vw7ikerpr4cuweeeka5aneg,0,28.6,75.6,2025-04-21T14:19:30.172Z,2025-04-21T16:05:29Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670373113,285,,5670373109,56,Back,5670373433,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481181,156,7,1,18,1,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,24.4,2025-04-21T14:19:30.173Z,2025-04-21T16:05:29Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670373385,233,169,5670373281,56,Center,5670373283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481265,158,1,1,18,6,b8oqgvx1ijeyn6y1cn6929ix4,0,91.4,14.9,2025-04-21T14:19:34.894Z,2025-04-21T14:19:36Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5670373741,213,1.63,5670373725,2,,5670373729,56,Center,5670373733,140,89.9,5670373737,141,53.1,5670373739,212,26.0,5670373727,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481303,170,12,1,18,8,a9vw7ikerpr4cuweeeka5aneg,1,10.9,37.7,2025-04-21T14:19:36.420Z,2025-04-21T14:19:43Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670373931,212,17.2,5670373993,15,,5670373925,56,Back,5670373929,141,50.7,5670373933,213,0.54,5670373927,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481463,171,50,1,18,13,a9vw7ikerpr4cuweeeka5aneg,1,24.7,56.5,2025-04-21T14:19:42.140Z,2025-04-21T16:05:30Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670374757,56,Back,5670374853,233,159,5670374759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481447,159,7,1,18,13,b8oqgvx1ijeyn6y1cn6929ix4,0,75.3,43.5,2025-04-21T14:19:42.141Z,2025-04-21T16:05:30Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670374693,286,,5670374691,56,Center,5670374777,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481531,172,1,1,18,15,a9vw7ikerpr4cuweeeka5aneg,1,25.0,67.5,2025-04-21T14:19:44.235Z,2025-04-21T14:19:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670375255,213,3.39,5670375247,56,Back,5670375249,140,12.7,5670375251,141,62.6,5670375253,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481543,173,12,1,18,17,a9vw7ikerpr4cuweeeka5aneg,1,12.7,62.6,2025-04-21T14:19:45.699Z,2025-04-21T14:19:53Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670375303,141,69.6,5670375307,213,0.16,5670375305,212,29.9,5670375301,140,40.8,5670375299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481643,160,1,1,18,21,b8oqgvx1ijeyn6y1cn6929ix4,0,67.0,29.1,2025-04-21T14:19:49.749Z,2025-04-21T17:11:28Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670375929,157,,5670375933,140,85.0,5670375937,212,27.9,5670375941,1,,5670375931,56,Right,5670375935,141,0.0,5670375939,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481653,161,5,1,18,22,b8oqgvx1ijeyn6y1cn6929ix4,0,82.2,-1.1,2025-04-21T14:19:50.724Z,2025-04-21T16:08:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670375993,56,Right,5670375997,347,,5670376227,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481683,174,5,1,18,22,a9vw7ikerpr4cuweeeka5aneg,1,17.8,101.1,2025-04-21T14:19:50.724Z,2025-04-21T15:00:12Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670376159,233,161,5670376109,347,,5670376107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481937,175,1,1,18,31,a9vw7ikerpr4cuweeeka5aneg,1,22.9,100.0,2025-04-21T14:20:00.180Z,2025-04-21T14:20:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670377519,213,5.69,5670377515,141,82.9,5670377509,107,,5670377511,56,Back,5670377517,212,22.7,5670377521,1,,5670377513,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481977,176,1,1,18,33,a9vw7ikerpr4cuweeeka5aneg,1,40.8,82.9,2025-04-21T14:20:01.788Z,2025-04-21T14:20:10Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670377689,56,Left,5670377699,212,18.5,5670377701,213,0.17,5670377697,141,87.4,5670377695,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481993,177,1,1,18,34,a9vw7ikerpr4cuweeeka5aneg,0,58.2,87.4,2025-04-21T14:20:02.755Z,2025-04-21T16:23:04Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670377785,213,3.51,5670377779,140,45.9,5670377783,212,13.9,5670377781,141,80.0,5670377777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804481965,162,1,1,18,35,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,11.9,2025-04-21T14:20:04.181Z,2025-04-21T14:20:06Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670377661,212,11.2,5670377659,141,19.4,5670377655,140,54.0,5670377663,213,0.47,5670377651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482079,164,1,1,18,37,b8oqgvx1ijeyn6y1cn6929ix4,1,54.1,19.5,2025-04-21T14:20:06.197Z,2025-04-21T14:20:11Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670378247,141,34.2,5670378243,56,Back,5670378245,140,23.0,5670378253,1,,5670378251,213,2.84,5670378249,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482169,165,1,1,18,42,b8oqgvx1ijeyn6y1cn6929ix4,1,25.7,48.2,2025-04-21T14:20:10.709Z,2025-04-21T14:20:14Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670378715,56,Back,5670378719,141,70.8,5670378717,140,29.4,5670378721,212,15.9,5670378723,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482209,166,1,1,18,46,b8oqgvx1ijeyn6y1cn6929ix4,1,27.4,69.3,2025-04-21T14:20:14.405Z,2025-04-21T14:20:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670378921,213,3.63,5670378913,56,Back,5670378917,141,54.3,5670378915,140,9.3,5670378919,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482241,167,1,1,18,48,b8oqgvx1ijeyn6y1cn6929ix4,1,9.2,54.5,2025-04-21T14:20:16.653Z,2025-04-21T14:20:18Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670379137,213,6.14,5670379133,141,52.7,5670379135,212,8.8,5670379129,56,Back,5670379131,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482253,168,1,1,18,50,b8oqgvx1ijeyn6y1cn6929ix4,1,17.5,52.7,2025-04-21T14:20:18.461Z,2025-04-21T14:20:20Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5670379219,213,2.90,5670379215,141,56.6,5670379211,56,Back,5670379213,140,7.2,5670379217,212,11.1,5670379253,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482397,169,1,1,18,52,b8oqgvx1ijeyn6y1cn6929ix4,1,9.3,63.0,2025-04-21T14:20:20.357Z,2025-04-21T14:20:25Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670379921,212,18.8,5670379923,213,1.42,5670379911,56,Back,5670379915,140,12.0,5670379919,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482499,170,1,1,18,56,b8oqgvx1ijeyn6y1cn6929ix4,0,18.5,92.7,2025-04-21T14:20:24.918Z,2025-04-21T14:20:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670380467,213,6.16,5670380463,141,84.4,5670380459,56,Left,5670380461,140,63.5,5670380465,212,47.6,5670380457,155,,5670380469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482531,178,44,1,18,59,a9vw7ikerpr4cuweeeka5aneg,1,37.6,18.0,2025-04-21T14:20:28.155Z,2025-04-21T16:09:34Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670380605,56,Back,5670380607,285,,5670380673,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482513,171,44,1,18,59,b8oqgvx1ijeyn6y1cn6929ix4,0,62.4,82.0,2025-04-21T14:20:28.156Z,2025-04-21T16:09:35Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5670380523,56,Left,5670380525,286,,5670380743,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482539,179,1,1,19,0,a9vw7ikerpr4cuweeeka5aneg,0,39.5,21.8,2025-04-21T14:20:28.468Z,2025-04-21T14:20:30Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670380651,212,5.2,5670380649,141,18.2,5670380647,140,43.9,5670380645,56,Back,5670380643,3,,5670380653,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482581,172,61,1,19,3,b8oqgvx1ijeyn6y1cn6929ix4,0,66.4,87.7,2025-04-21T14:20:31.886Z,2025-04-21T14:20:32Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670380899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482749,180,12,1,19,4,a9vw7ikerpr4cuweeeka5aneg,1,33.6,18.0,2025-04-21T14:20:32.827Z,2025-04-21T16:23:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670381743,212,10.3,5670381747,213,6.28,5670381737,56,Back,5670381741,141,17.9,5670381739,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804482665,173,1,1,19,5,b8oqgvx1ijeyn6y1cn6929ix4,1,67.8,91.1,2025-04-21T14:20:33.981Z,2025-04-21T14:20:35Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670381315,213,5.02,5670381309,140,70.9,5670381311,141,76.1,5670381313,212,10.7,5670381305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804483417,174,1,1,19,7,b8oqgvx1ijeyn6y1cn6929ix4,1,72.0,78.8,2025-04-21T14:20:35.645Z,2025-04-21T14:21:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,1.0,5670385383,155,,5670388615,210,16,5670385387,140,87.7,5670388619,22,,5670385391,212,31.5,5670388617,154,,5670385385,56,Center,5670385395,213,5.26,5670385389,141,,,,,,,,,,,,,,,39.4,,,,,,,,,,,,,
2804483429,175,16,1,19,12,b8oqgvx1ijeyn6y1cn6929ix4,1,85.6,35.8,2025-04-21T14:20:41.213Z,2025-04-21T16:33:45Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5671218723,63,,5670388687,102,54.0,5670388683,55,174,5670385429,22,,5670387541,375,19:11.831,5670388681,154,,5670388691,230,98.8,5670388677,76,,5670388695,231,5670385439,56,Center,5670387533,72,,5670387537,374,5670388679,29,,5670388689,103,15.2,49.1,2025-04-21 15:20:40.137,,,,,,,,,,,,
2804484051,181,1,1,20,6,a9vw7ikerpr4cuweeeka5aneg,1,50.2,49.4,2025-04-21T14:21:35.164Z,2025-04-21T14:21:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670388801,279,G,5670388795,141,60.3,5670388797,212,23.6,5670388793,140,28.9,5670388799,213,2.82,5670388791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484119,182,1,1,20,8,a9vw7ikerpr4cuweeeka5aneg,1,28.9,60.3,2025-04-21T14:21:36.499Z,2025-04-21T14:21:41Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670389163,157,,5670389167,56,Center,5670389177,1,,5670389173,212,47.6,5670389171,141,30.6,5670389175,213,5.84,5670389169,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484139,183,1,1,20,11,a9vw7ikerpr4cuweeeka5aneg,0,69.9,30.6,2025-04-21T14:21:40.219Z,2025-04-21T14:21:41Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670389267,168,,5670389273,141,25.5,5670389277,213,5.90,5670389271,140,78.2,5670389265,3,,5670389275,212,9.4,5670389269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484189,176,1,1,20,13,b8oqgvx1ijeyn6y1cn6929ix4,0,23.8,65.8,2025-04-21T14:21:41.414Z,2025-04-21T14:21:43Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670389559,1,,5670389555,212,30.6,5670389547,157,,5670389549,56,Center,5670389551,140,52.9,5670389557,213,0.03,5670389553,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484285,184,1,1,20,16,a9vw7ikerpr4cuweeeka5aneg,0,39.6,36.1,2025-04-21T14:21:44.611Z,2025-04-21T16:21:45Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670390189,141,37.9,5670390185,56,Center,5670390187,140,50.3,5670390183,3,,5670390197,213,0.11,5670390193,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484253,177,1,1,20,17,b8oqgvx1ijeyn6y1cn6929ix4,0,50.1,54.8,2025-04-21T14:21:45.845Z,2025-04-21T14:21:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670389965,213,1.53,5670389957,56,Center,5670390307,233,185,5670389963,212,2.5,5670390313,286,,5670390305,236,,5670389959,140,50.2,5670389961,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484307,185,74,1,20,17,a9vw7ikerpr4cuweeeka5aneg,1,50.3,37.9,2025-04-21T14:21:45.846Z,2025-04-21T16:05:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670390259,285,,5670390255,56,Center,5670390341,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484395,186,1,1,20,19,a9vw7ikerpr4cuweeeka5aneg,1,50.3,37.9,2025-04-21T14:21:48.115Z,2025-04-21T14:21:52Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670390723,56,Back,5670390727,141,72.6,5670390725,140,39.1,5670390731,212,26.4,5670390733,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484471,187,1,1,20,23,a9vw7ikerpr4cuweeeka5aneg,1,36.5,79.4,2025-04-21T14:21:51.853Z,2025-04-21T14:21:55Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670391161,141,63.9,5670391155,56,Back,5670391173,213,4.38,5670391167,212,11.2,5670391157,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484489,188,1,1,20,25,a9vw7ikerpr4cuweeeka5aneg,1,38.6,78.4,2025-04-21T14:21:54.227Z,2025-04-21T14:21:56Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670391289,141,66.3,5670391285,140,31.2,5670391291,212,11.3,5670391283,56,Back,5670391293,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484523,189,1,1,20,26,a9vw7ikerpr4cuweeeka5aneg,1,31.2,66.3,2025-04-21T14:21:55.123Z,2025-04-21T14:21:57Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670391467,212,23.5,5670391465,141,32.5,5670391463,140,35.7,5670391469,213,4.92,5670391461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484585,190,1,1,20,28,a9vw7ikerpr4cuweeeka5aneg,1,35.7,32.5,2025-04-21T14:21:56.724Z,2025-04-21T14:22:00Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670391797,212,19.7,5670391793,140,43.2,5670391795,141,5.9,5670391791,56,Back,5670391799,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484665,191,1,1,20,31,a9vw7ikerpr4cuweeeka5aneg,0,43.3,6.7,2025-04-21T14:21:59.380Z,2025-04-21T14:22:04Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670392327,141,8.5,5670392323,56,Right,5670392325,140,76.9,5670392331,213,0.03,5670392333,1,,5670392321,155,,5670392329,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484757,178,1,1,20,36,b8oqgvx1ijeyn6y1cn6929ix4,1,29.4,90.0,2025-04-21T14:22:05.197Z,2025-04-21T14:22:08Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670392843,3,,5670392847,140,35.0,5670392845,56,Back,5670392853,213,0.51,5670392851,212,6.7,5670392849,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484785,180,1,1,20,40,b8oqgvx1ijeyn6y1cn6929ix4,1,35.0,94.8,2025-04-21T14:22:08.589Z,2025-04-21T14:22:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670392987,213,4.73,5670392983,141,85.7,5670392975,56,Back,5670392979,140,35.1,5670392985,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484843,181,1,1,20,41,b8oqgvx1ijeyn6y1cn6929ix4,1,35.1,85.7,2025-04-21T14:22:09.620Z,2025-04-21T14:27:26Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670393275,212,6.4,5670393277,213,0.19,5670393273,141,87.5,5670393271,140,41.1,5670393269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484855,182,1,1,20,43,b8oqgvx1ijeyn6y1cn6929ix4,0,41.1,87.5,2025-04-21T14:22:11.829Z,2025-04-21T14:27:28Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670393349,56,Back,5670393351,140,39.5,5670393353,141,91.1,5670393357,213,2.17,5670393355,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484939,192,50,1,20,46,a9vw7ikerpr4cuweeeka5aneg,1,61.3,9.2,2025-04-21T14:22:14.612Z,2025-04-21T14:22:20Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670393767,56,Right,5670393973,233,183,5670393771,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804484951,183,7,1,20,46,b8oqgvx1ijeyn6y1cn6929ix4,1,38.7,90.8,2025-04-21T14:22:14.613Z,2025-04-21T14:27:50Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670393933,233,192,5670393865,285,,5670393863,56,Back,5670393861,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485059,184,5,1,20,47,b8oqgvx1ijeyn6y1cn6929ix4,0,42.6,101.8,2025-04-21T14:22:15.708Z,2025-04-21T16:08:49Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670394441,347,,5670394439,56,Back,5670395633,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485239,193,5,1,20,47,a9vw7ikerpr4cuweeeka5aneg,1,57.4,-1.8,2025-04-21T14:22:15.708Z,2025-04-21T16:08:48Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670395527,347,,5670395525,56,Right,5670395611,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804485273,194,1,1,20,57,a9vw7ikerpr4cuweeeka5aneg,1,57.8,0.0,2025-04-21T14:22:26.219Z,2025-04-21T14:22:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670395735,56,Back,5670395739,141,6.7,5670395733,107,,5670395737,140,45.4,5670395743,213,2.73,5670395741,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
