id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809225461,671,1,2,69,4,6wwwud48qahpwrfxs20334qk5,1,19.7,30.0,2025-05-03T11:59:18.642Z,2025-05-03T11:59:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5696721675,212,27.2,5696721677,213,1.56,5696721671,140,20.1,5696721673,141,70.0,5696721669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225521,672,1,2,69,9,6wwwud48qahpwrfxs20334qk5,1,17.7,70.9,2025-05-03T11:59:23.473Z,2025-05-03T11:59:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696722037,212,16.5,5696722041,213,3.87,5696722031,140,6.0,5696722029,56,Back,5696722033,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225535,673,1,2,69,12,6wwwud48qahpwrfxs20334qk5,1,6.2,54.6,2025-05-03T11:59:26.785Z,2025-05-03T11:59:28Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5696722121,212,13.5,5696722119,141,56.9,5696722117,140,19.0,5696722115,56,Back,5696722123,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225557,674,1,2,69,14,6wwwud48qahpwrfxs20334qk5,1,19.0,56.9,2025-05-03T11:59:27.977Z,2025-05-03T11:59:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5696722273,140,12.2,5696722271,56,Back,5696722275,141,81.7,5696722277,212,18.3,5696722279,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225597,675,1,2,69,16,6wwwud48qahpwrfxs20334qk5,0,12.2,81.7,2025-05-03T11:59:30.259Z,2025-05-03T11:59:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696722537,56,Left,5696722541,140,54.9,5696722549,1,,5696722545,212,44.9,5696722547,213,0.07,5696722533,155,,5696722543,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225599,665,44,2,69,20,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,14.0,2025-05-03T11:59:33.896Z,2025-05-03T12:35:12Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696722633,233,676,5696722557,285,,5696722555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225605,676,44,2,69,20,6wwwud48qahpwrfxs20334qk5,0,57.0,86.0,2025-05-03T11:59:33.897Z,2025-05-03T12:35:13Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5696722641,233,665,5696722571,56,Left,5696722573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225695,666,1,2,69,20,dbl7ir1qugqz8nvp1vzn8im50,1,40.1,15.3,2025-05-03T11:59:34.232Z,2025-05-03T11:59:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696723021,56,Right,5696723029,213,0.05,5696723027,212,19.8,5696723025,141,16.8,5696723019,3,,5696723023,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225667,677,4,2,69,23,6wwwud48qahpwrfxs20334qk5,1,43.6,83.2,2025-05-03T11:59:37.305Z,2025-05-03T12:39:09Z,,,,,5696722889,152,,5696728393,10,,5696722887,56,Back,5696722893,286,,5696723113,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225699,667,4,2,69,23,dbl7ir1qugqz8nvp1vzn8im50,0,56.4,16.8,2025-05-03T11:59:37.306Z,2025-05-03T12:39:10Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696723107,285,,5696723103,152,,5696723125,233,677,5696723101,56,Right,5696728553,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225727,678,1,2,69,27,6wwwud48qahpwrfxs20334qk5,1,36.5,87.1,2025-05-03T11:59:41.457Z,2025-05-03T11:59:43Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696723263,141,71.7,5696723257,152,,5696723255,5,,5696723261,140,41.8,5696723259,56,Back,5696723267,213,5.20,5696723265,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225767,679,1,2,69,29,6wwwud48qahpwrfxs20334qk5,1,44.1,74.8,2025-05-03T11:59:43.522Z,2025-05-03T11:59:46Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5696723451,213,2.09,5696723449,212,15.9,5696723443,56,Back,5696723445,140,36.6,5696723447,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225815,680,1,2,69,32,6wwwud48qahpwrfxs20334qk5,1,36.6,93.9,2025-05-03T11:59:46.297Z,2025-05-03T11:59:50Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696723717,212,29.0,5696723715,141,52.8,5696723713,140,29.4,5696723719,213,4.45,5696723711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225875,681,1,2,69,36,6wwwud48qahpwrfxs20334qk5,1,30.8,50.0,2025-05-03T11:59:50.104Z,2025-05-03T11:59:54Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5696724073,56,Back,5696724081,213,3.15,5696724077,141,49.7,5696724075,140,15.1,5696724079,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225933,682,1,2,69,40,6wwwud48qahpwrfxs20334qk5,1,15.1,49.7,2025-05-03T11:59:54.528Z,2025-05-03T11:59:57Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5696724411,56,Back,5696724413,140,23.7,5696724419,213,1.02,5696724415,141,71.1,5696724417,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225961,683,1,2,69,43,6wwwud48qahpwrfxs20334qk5,1,26.6,76.0,2025-05-03T11:59:57.737Z,2025-05-03T11:59:59Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696724553,213,0.17,5696724549,141,80.2,5696724551,212,17.0,5696724547,140,42.6,5696724545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225975,684,61,2,69,45,6wwwud48qahpwrfxs20334qk5,0,46.3,84.1,2025-05-03T11:59:59.665Z,2025-05-03T12:00:00Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696724609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226115,668,5,2,69,46,dbl7ir1qugqz8nvp1vzn8im50,1,41.4,-1.8,2025-05-03T12:00:00.586Z,2025-05-03T12:35:26Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696725357,347,,5696725355,56,Back,5696725385,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809225983,685,5,2,69,46,6wwwud48qahpwrfxs20334qk5,0,58.6,101.8,2025-05-03T12:00:00.586Z,2025-05-03T12:35:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696724649,56,Left,5696724651,347,,5696725435,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226191,669,1,2,69,57,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,0.0,2025-05-03T12:00:11.639Z,2025-05-03T12:00:16Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696725661,141,11.6,5696725659,140,59.6,5696725657,56,Right,5696725655,107,,5696725665,213,0.47,5696725663,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226209,670,1,2,70,1,dbl7ir1qugqz8nvp1vzn8im50,0,63.7,14.9,2025-05-03T12:00:15.183Z,2025-05-03T12:30:33Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5696725739,56,Center,5696725741,140,61.8,5696725743,141,24.0,5696725745,212,6.5,5696725747,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226251,686,61,2,70,3,6wwwud48qahpwrfxs20334qk5,1,33.0,71.1,2025-05-03T12:00:17.352Z,2025-05-03T12:26:45Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5696725993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226255,671,1,2,70,5,dbl7ir1qugqz8nvp1vzn8im50,1,58.5,32.5,2025-05-03T12:00:19.518Z,2025-05-03T12:00:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696726009,140,65.3,5696726015,213,1.12,5696726007,56,Center,5696726011,141,54.3,5696726013,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226289,672,1,2,70,6,dbl7ir1qugqz8nvp1vzn8im50,1,65.3,54.3,2025-05-03T12:00:20.543Z,2025-05-03T12:00:23Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696726141,213,0.87,5696726139,212,26.5,5696726133,56,Left,5696726137,141,84.1,5696726135,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226337,673,1,2,70,8,dbl7ir1qugqz8nvp1vzn8im50,1,81.5,84.1,2025-05-03T12:00:22.791Z,2025-05-03T12:00:27Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5696726421,141,44.9,5696726413,155,,5696726429,213,5.14,5696726425,212,29.4,5696726415,56,Center,5696726419,140,93.2,5696726411,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226361,675,61,2,70,12,dbl7ir1qugqz8nvp1vzn8im50,0,93.3,44.8,2025-05-03T12:00:26.760Z,2025-05-03T13:25:31Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696726557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226999,692,61,2,70,13,6wwwud48qahpwrfxs20334qk5,1,6.4,57.2,2025-05-03T12:00:26.857Z,2025-05-03T12:01:14Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5696729941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226349,674,43,2,70,13,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-03T12:00:26.895Z,2025-05-03T12:30:16Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696874737,144,44,5696726517,286,0,5696726515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226443,688,12,2,70,13,6wwwud48qahpwrfxs20334qk5,1,8.8,52.7,2025-05-03T12:00:27.049Z,2025-05-03T12:00:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696727037,213,0.70,5696727035,212,19.6,5696727033,141,71.2,5696727031,140,23.1,5696727029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226483,689,1,2,70,18,6wwwud48qahpwrfxs20334qk5,1,22.1,73.2,2025-05-03T12:00:32.832Z,2025-05-03T12:01:31Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5696731707,1,,5696731705,157,,5696727261,56,Back,5696727263,140,4.1,5696727269,213,2.58,5696727267,212,22.3,5696727265,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226489,690,61,2,70,21,6wwwud48qahpwrfxs20334qk5,0,3.2,96.2,2025-05-03T12:00:35.824Z,2025-05-03T12:00:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5696727295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226547,676,6,2,70,22,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,19.6,2025-05-03T12:00:36.393Z,2025-05-03T12:35:01Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696727783,75,,5696727817,233,691,5696727781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809226495,691,6,2,70,22,6wwwud48qahpwrfxs20334qk5,0,5.2,80.4,2025-05-03T12:00:36.393Z,2025-05-03T12:00:47Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5696727823,233,676,5696727365,56,Back,5696727367,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227133,677,1,2,71,2,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2025-05-03T12:01:16.768Z,2025-05-03T12:01:17Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5696730767,140,88.3,5696730765,56,Center,5696730769,141,55.7,5696730773,212,39.3,5696730759,155,,5696730757,6,,5696730755,2,,5696730763,224,,5696730779,1,,5696730777,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,
2809227139,693,12,2,71,4,6wwwud48qahpwrfxs20334qk5,1,4.9,50.4,2025-05-03T12:01:17.991Z,2025-05-03T12:01:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696730821,140,14.9,5696730825,141,58.5,5696730869,15,,5696730831,213,0.48,5696730829,212,11.9,5696730819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227217,694,12,2,71,5,6wwwud48qahpwrfxs20334qk5,1,19.6,58.7,2025-05-03T12:01:19.824Z,2025-05-03T12:01:24Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5696731251,56,Center,5696731259,213,0.17,5696731253,140,55.5,5696731255,141,68.4,5696731257,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227307,678,1,2,71,10,dbl7ir1qugqz8nvp1vzn8im50,1,43.2,21.3,2025-05-03T12:01:24.207Z,2025-05-03T12:01:30Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5696731743,213,2.48,5696731735,56,Back,5696731737,140,26.9,5696731739,141,40.7,5696731741,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227375,679,1,2,71,16,dbl7ir1qugqz8nvp1vzn8im50,1,29.8,43.9,2025-05-03T12:01:29.902Z,2025-05-03T12:01:33Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5696732085,212,27.0,5696732087,213,1.45,5696732079,56,Back,5696732081,140,33.0,5696732083,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227409,680,1,2,71,19,dbl7ir1qugqz8nvp1vzn8im50,1,38.9,79.7,2025-05-03T12:01:33.710Z,2025-05-03T12:01:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5696732341,140,57.9,5696732339,56,Left,5696732347,213,0.24,5696732345,212,20.5,5696732343,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227471,681,3,2,71,22,dbl7ir1qugqz8nvp1vzn8im50,1,58.8,91.4,2025-05-03T12:01:36.375Z,2025-05-03T12:34:20Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696732693,56,Left,5696732695,286,,5696732731,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227419,695,45,2,71,22,6wwwud48qahpwrfxs20334qk5,0,41.2,8.6,2025-05-03T12:01:36.375Z,2025-05-03T12:34:20Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5696732755,233,681,5696732389,56,Back,5696732391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227495,682,1,2,71,26,dbl7ir1qugqz8nvp1vzn8im50,1,68.9,69.3,2025-05-03T12:01:40.702Z,2025-05-03T12:01:42Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5696732831,140,68.9,5696732829,56,Center,5696732837,213,4.71,5696732835,212,12.0,5696732833,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227555,683,1,2,71,28,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,44.0,2025-05-03T12:01:42.575Z,2025-05-03T12:01:47Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696733227,212,19.1,5696733225,141,15.9,5696733229,213,4.77,5696733223,140,70.5,5696733221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227563,684,1,2,71,32,dbl7ir1qugqz8nvp1vzn8im50,0,71.9,11.3,2025-05-03T12:01:46.806Z,2025-05-03T12:01:47Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696733275,213,0.04,5696733273,212,11.2,5696733271,141,12.0,5696733269,140,82.6,5696733267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227567,696,8,2,71,34,6wwwud48qahpwrfxs20334qk5,1,22.7,91.7,2025-05-03T12:01:47.992Z,2025-05-03T12:01:48Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696733283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227585,697,1,2,71,35,6wwwud48qahpwrfxs20334qk5,0,25.5,92.9,2025-05-03T12:01:49.479Z,2025-05-03T12:01:50Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696733379,141,83.5,5696733383,213,4.13,5696733377,140,21.5,5696733375,56,Back,5696733381,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227627,685,1,2,71,36,dbl7ir1qugqz8nvp1vzn8im50,1,87.1,18.0,2025-05-03T12:01:50.789Z,2025-05-03T12:01:53Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696733683,141,16.2,5696733679,56,Right,5696733687,213,3.21,5696733685,212,16.8,5696733681,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227635,686,1,2,71,39,dbl7ir1qugqz8nvp1vzn8im50,1,71.1,16.2,2025-05-03T12:01:53.622Z,2025-05-03T12:01:54Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696733733,141,22.1,5696733737,213,2.74,5696733735,212,10.4,5696733731,140,62.0,5696733729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227689,687,1,2,71,40,dbl7ir1qugqz8nvp1vzn8im50,1,62.0,22.1,2025-05-03T12:01:54.150Z,2025-05-03T12:01:57Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696734057,56,Right,5696734061,141,1.7,5696734059,140,73.5,5696734063,212,18.4,5696734065,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227731,688,1,2,71,43,dbl7ir1qugqz8nvp1vzn8im50,1,74.9,2.6,2025-05-03T12:01:57.158Z,2025-05-03T12:02:00Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5696734241,56,Right,5696734239,155,,5696734247,212,18.3,5696734245,141,14.9,5696734249,213,0.47,5696734243,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227777,689,3,2,71,46,dbl7ir1qugqz8nvp1vzn8im50,1,92.7,22.2,2025-05-03T12:02:00.334Z,2025-05-03T12:34:21Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696734629,233,698,5696734497,286,,5696734495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227737,698,45,2,71,46,6wwwud48qahpwrfxs20334qk5,0,7.3,77.8,2025-05-03T12:02:00.334Z,2025-05-03T12:34:21Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696734651,233,689,5696734277,285,,5696734275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227785,690,50,2,71,48,dbl7ir1qugqz8nvp1vzn8im50,1,92.9,28.4,2025-05-03T12:02:02.222Z,2025-05-03T12:34:11Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696734539,286,,5696734645,233,699,5696734537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227773,699,7,2,71,48,6wwwud48qahpwrfxs20334qk5,0,7.1,71.6,2025-05-03T12:02:02.223Z,2025-05-03T12:34:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696734621,233,690,5696734489,56,Back,5696734491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227847,700,12,2,71,50,6wwwud48qahpwrfxs20334qk5,1,7.0,44.2,2025-05-03T12:02:04.263Z,2025-05-03T12:02:07Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5696734951,213,6.21,5696734949,212,14.9,5696734943,56,Back,5696734947,141,42.5,5696734945,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227807,691,61,2,71,50,dbl7ir1qugqz8nvp1vzn8im50,1,91.7,26.8,2025-05-03T12:02:04.633Z,2025-05-03T12:28:57Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5696734683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227845,692,15,2,71,53,dbl7ir1qugqz8nvp1vzn8im50,1,81.5,55.4,2025-05-03T12:02:06.942Z,2025-05-03T13:03:31Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696870323,103,19,5696870333,458,,5696734925,18,,5696870347,233,701,5697029465,80,,5696869609,82,,5696870325,215,,5696870341,231,49.6,5696870335,146,92.9,5696734921,22,,5696734929,56,5696870327,108,5696870329,328,,5696869605,20,,5696870321,102,47.2,5696870339,230,98.9,Center,,5696870337,147,50.4,,,
2809227851,701,10,2,71,53,6wwwud48qahpwrfxs20334qk5,1,9.0,48.6,2025-05-03T12:02:07.042Z,2025-05-03T12:28:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696734981,56,Back,5696734979,94,,5696870393,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227935,693,1,2,71,55,dbl7ir1qugqz8nvp1vzn8im50,1,77.9,44.2,2025-05-03T12:02:09.495Z,2025-05-03T12:02:12Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5696735373,56,Center,5696735381,212,11.5,5696735375,140,79.9,5696735385,213,1.39,5696735377,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809227945,694,1,2,71,58,dbl7ir1qugqz8nvp1vzn8im50,0,81.8,57.0,2025-05-03T12:02:12.365Z,2025-05-03T13:26:24Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5696735443,213,5.54,5696735437,140,90.6,5696735435,56,Center,5696735441,212,12.6,5696735439,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228007,702,12,2,71,59,6wwwud48qahpwrfxs20334qk5,1,9.0,52.2,2025-05-03T12:02:12.990Z,2025-05-03T12:02:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5696735849,140,46.8,5696735851,141,50.6,5696735847,56,Back,5696735855,213,6.26,5696735853,212,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228027,695,44,2,72,3,dbl7ir1qugqz8nvp1vzn8im50,1,54.8,45.8,2025-05-03T12:02:17.016Z,2025-05-03T12:35:13Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696735927,286,,5696735925,56,Center,5696736021,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228013,703,44,2,72,3,6wwwud48qahpwrfxs20334qk5,0,45.2,54.2,2025-05-03T12:02:17.017Z,2025-05-03T12:35:13Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5696735881,56,Back,5696736051,233,695,5696735883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228041,696,1,2,72,3,dbl7ir1qugqz8nvp1vzn8im50,0,56.3,38.6,2025-05-03T12:02:17.022Z,2025-05-03T12:33:59Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696735983,141,21.6,5696735979,56,Center,5696735985,212,18.0,5696735977,3,,5696735987,213,5.58,5696735981,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228073,704,61,2,72,7,6wwwud48qahpwrfxs20334qk5,0,40.8,76.2,2025-05-03T12:02:20.855Z,2025-05-03T12:33:55Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5696736167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228145,697,43,2,72,7,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-03T12:02:20.856Z,2025-05-03T12:33:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696736533,285,0,5696884795,144,7,5696873503,233,704,5696736531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228243,698,1,2,72,14,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,12.0,2025-05-03T12:02:28.485Z,2025-05-03T12:02:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5696737043,213,2.76,5696737041,212,20.9,5696737039,141,23.3,5696737037,140,41.7,5696737035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809228273,699,1,2,72,16,dbl7ir1qugqz8nvp1vzn8im50,1,41.6,23.1,2025-05-03T12:02:30.062Z,2025-05-03T12:02:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5696737195,140,27.7,5696737197,141,48.2,5696737199,212,22.5,5696737193,56,Back,5696737201,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
