id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787894321,771,1,2,75,33,ajtb177oqwawkdwbqhldmq6mx,0,66.5,70.2,2025-03-14T19:34:04.455Z,2025-03-14T19:34:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579376771,56,Center,5579376779,213,0.14,5579376777,212,5.0,5579376775,141,71.2,5579376773,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894413,726,8,2,75,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,29.8,2025-03-14T19:34:08.009Z,2025-03-14T19:34:08Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579377163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894469,728,1,2,75,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.7,30.0,2025-03-14T19:34:09.121Z,2025-03-14T19:34:09Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579377407,213,0.19,5579377403,212,41.8,5579377393,140,74.8,5579377387,157,,5579377399,141,41.8,5579377389,56,Center,5579377409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894589,773,1,2,75,40,ajtb177oqwawkdwbqhldmq6mx,1,24.4,64.0,2025-03-14T19:34:10.976Z,2025-03-14T19:34:14Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579378047,56,Back,5579378053,212,18.8,5579378055,213,1.22,5579378051,141,90.0,5579378049,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894671,774,1,2,75,43,ajtb177oqwawkdwbqhldmq6mx,1,32.2,90.9,2025-03-14T19:34:14.544Z,2025-03-14T19:34:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579378433,140,38.3,5579378437,212,10.1,5579378435,141,79.4,5579378439,213,5.40,5579378431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894809,775,1,2,75,47,ajtb177oqwawkdwbqhldmq6mx,1,40.5,70.8,2025-03-14T19:34:18.496Z,2025-03-14T19:34:24Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579379159,141,41.6,5579379163,213,5.33,5579379161,212,24.4,5579379155,56,Center,5579379157,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894837,776,1,2,75,53,ajtb177oqwawkdwbqhldmq6mx,1,73.6,33.6,2025-03-14T19:34:24.304Z,2025-03-14T19:34:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579379311,141,17.1,5579379313,212,20.2,5579379303,56,Right,5579379307,140,89.6,5579379315,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894925,777,1,2,75,54,ajtb177oqwawkdwbqhldmq6mx,0,89.6,17.1,2025-03-14T19:34:25.776Z,2025-03-14T19:34:32Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579379777,213,1.73,5579379767,155,,5579379775,212,58.2,5579379765,2,,5579379773,141,100.0,5579380181,345,,5579379771,140,81.0,5579379779,1,,5579379769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2787895253,729,5,2,75,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.0,-1.8,2025-03-14T19:34:29.081Z,2025-03-14T20:03:20Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5579381469,233,778,5579381389,347,,5579381387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894939,778,5,2,75,58,ajtb177oqwawkdwbqhldmq6mx,0,81.0,101.8,2025-03-14T19:34:29.081Z,2025-03-14T20:03:20Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579381511,233,729,5579379845,347,,5579379843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895373,730,1,2,76,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.5,0.0,2025-03-14T19:34:42.512Z,2025-03-14T19:34:46Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579381953,56,Back,5579381961,212,9.1,5579381957,140,22.5,5579381959,141,11.4,5579381951,107,,5579381963,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895403,731,1,2,76,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.4,11.4,2025-03-14T19:34:46.473Z,2025-03-14T19:34:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579382161,157,,5579382171,213,0.23,5579382169,212,37.5,5579382165,140,57.2,5579382167,141,24.1,5579382163,56,Center,5579382173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895485,779,1,2,76,18,ajtb177oqwawkdwbqhldmq6mx,1,31.8,72.1,2025-03-14T19:34:49.745Z,2025-03-14T19:34:51Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579382669,141,64.8,5579382679,1,,5579382671,212,15.8,5579382661,157,,5579382663,56,Back,5579382675,213,5.96,5579382665,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895523,781,1,2,76,21,ajtb177oqwawkdwbqhldmq6mx,1,46.2,64.6,2025-03-14T19:34:52.001Z,2025-03-14T19:34:53Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579382871,212,9.3,5579382869,141,71.2,5579382865,56,Back,5579382867,140,38.4,5579382873,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895621,782,1,2,76,22,ajtb177oqwawkdwbqhldmq6mx,1,38.4,71.2,2025-03-14T19:34:52.921Z,2025-03-14T19:34:57Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579383491,212,26.2,5579383489,141,33.4,5579383493,213,4.52,5579383485,56,Back,5579383487,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895659,783,1,2,76,26,ajtb177oqwawkdwbqhldmq6mx,1,33.7,32.8,2025-03-14T19:34:57.385Z,2025-03-14T19:34:59Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579383659,56,Back,5579383667,213,1.74,5579383665,212,11.0,5579383663,141,48.8,5579383661,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895733,784,1,2,76,28,ajtb177oqwawkdwbqhldmq6mx,1,30.9,45.7,2025-03-14T19:34:59.137Z,2025-03-14T19:35:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579384021,140,20.7,5579384019,56,Back,5579384025,212,10.9,5579384027,213,2.97,5579384023,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895843,785,1,2,76,31,ajtb177oqwawkdwbqhldmq6mx,1,19.3,47.2,2025-03-14T19:35:02.625Z,2025-03-14T19:35:07Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579384649,56,Back,5579384651,140,30.3,5579384661,213,0.85,5579384655,141,66.4,5579384657,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895875,786,1,2,76,36,ajtb177oqwawkdwbqhldmq6mx,1,30.3,66.4,2025-03-14T19:35:07.113Z,2025-03-14T19:35:08Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5579384869,140,30.5,5579384871,141,36.6,5579384873,212,20.3,5579384877,213,4.72,5579384867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895903,787,1,2,76,37,ajtb177oqwawkdwbqhldmq6mx,1,30.5,36.6,2025-03-14T19:35:08.393Z,2025-03-14T19:35:09Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579385025,141,10.4,5579385027,212,24.1,5579385023,140,15.1,5579385021,56,Back,5579385029,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895917,788,1,2,76,38,ajtb177oqwawkdwbqhldmq6mx,0,15.1,10.4,2025-03-14T19:35:09.417Z,2025-03-14T19:35:11Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579385105,140,21.7,5579385107,141,7.3,5579385103,56,Back,5579385111,212,7.2,5579385273,233,732,5579385277,286,,5579385271,236,,5579385113,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895937,732,74,2,76,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,88.0,2025-03-14T19:35:09.418Z,2025-03-14T20:03:38Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5579385343,233,788,5579385207,285,,5579385205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896091,789,1,2,76,42,ajtb177oqwawkdwbqhldmq6mx,1,27.6,18.2,2025-03-14T19:35:12.993Z,2025-03-14T19:35:18Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579386145,213,5.74,5579386137,56,Back,5579386143,212,11.2,5579386141,141,9.7,5579386139,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896207,790,1,2,76,47,ajtb177oqwawkdwbqhldmq6mx,1,59.1,7.1,2025-03-14T19:35:18.330Z,2025-03-14T19:35:22Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5579386719,212,23.6,5579386721,213,2.83,5579386715,140,37.7,5579386717,141,17.9,5579386713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896237,791,1,2,76,51,ajtb177oqwawkdwbqhldmq6mx,1,35.7,12.9,2025-03-14T19:35:22.065Z,2025-03-14T19:35:23Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579386863,140,47.0,5579386865,141,26.8,5579386867,212,15.2,5579386869,213,0.67,5579386861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896287,792,1,2,76,52,ajtb177oqwawkdwbqhldmq6mx,1,47.0,26.8,2025-03-14T19:35:22.945Z,2025-03-14T19:35:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579387273,156,,5579387181,56,Back,5579387191,213,3.60,5579387187,212,23.0,5579387185,141,11.9,5579387183,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896351,793,1,2,76,55,ajtb177oqwawkdwbqhldmq6mx,0,27.3,11.7,2025-03-14T19:35:26.329Z,2025-03-14T19:35:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579387479,212,39.6,5579387483,1,,5579387475,140,59.4,5579387481,213,0.55,5579387477,141,42.2,5579387473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896399,733,8,2,76,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.9,71.5,2025-03-14T19:35:29.368Z,2025-03-14T19:35:29Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579387783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788635975,972,61,2,76,59,ajtb177oqwawkdwbqhldmq6mx,1,57.8,36.0,2025-03-14T19:35:29.841Z,2025-03-15T18:44:13Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,1.0,5583357905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896545,794,15,2,77,3,ajtb177oqwawkdwbqhldmq6mx,1,80.6,34.4,2025-03-14T19:35:34.512Z,2025-03-15T18:45:15Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5583364101,215,,5579388565,22,,5579511289,233,734,5579511251,230,95.4,5579393307,20,,5583364093,78,,5579511243,103,19,5583364095,29,,5579511241,102,51.3,5579388567,18,5579511249,147,39.7,5579511253,231,5579393311,82,5579511247,146,86.7,5579388569,56,5583364097,55,972,,Center,47.5,,,,
2787896575,734,10,2,77,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.9,53.6,2025-03-14T19:35:34.612Z,2025-03-14T19:53:15Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5579511309,233,794,5579388741,94,,5579388743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896777,736,1,2,77,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.7,89.9,2025-03-14T19:35:38.264Z,2025-03-14T19:35:43Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5579389877,56,Back,5579389881,141,72.6,5579389883,212,19.7,5579389879,140,31.7,5579389885,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896801,737,1,2,77,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.4,72.6,2025-03-14T19:35:43.432Z,2025-03-14T20:05:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579389999,212,16.2,5579389997,141,85.3,5579389995,140,44.4,5579390001,213,0.56,5579389993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787896839,738,1,2,77,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,85.3,2025-03-14T19:35:44.167Z,2025-03-14T19:35:45Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5579390233,212,11.1,5579390227,56,Back,5579390235,213,4.49,5579390229,140,42.1,5579390231,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787897003,739,1,2,77,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.1,69.3,2025-03-14T19:35:45.304Z,2025-03-14T19:36:02Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,1.0,5579391103,212,28.0,5579391105,213,0.25,5579391097,56,Left,5579391099,140,67.9,5579392651,210,13,5579391101,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787897015,740,13,2,77,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.7,64.8,2025-03-14T19:35:50.303Z,2025-03-14T19:36:02Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5579391685,23,,5579392711,103,8.3,5579392705,55,739,5579392703,29,,5579391151,64,,5579392717,231,53.2,5579391687,20,,5579391153,56,Center,5579392701,83,,5579392709,102,5579392715,230,98.1,5579392713,215,,,,,,,,,,,58.3,,,,,,
2787897101,741,5,2,77,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.9,58.0,2025-03-14T19:35:50.953Z,2025-03-14T20:03:21Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5579391625,56,Center,5579391627,346,,5579393415,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787897381,795,5,2,77,20,ajtb177oqwawkdwbqhldmq6mx,1,-0.9,42.0,2025-03-14T19:35:50.953Z,2025-03-14T20:03:21Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579393239,56,Back,5579393385,233,741,5579393241,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904469,766,18,2,78,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-14T19:36:31.176Z,2025-03-14T19:43:33Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579431825,55,767,5579450723,189,,5579431713,42,,5579431715,44,Defender,5579431717,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787904481,767,19,2,78,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-14T19:36:31.177Z,2025-03-14T20:29:41Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5579431777,55,766,5579431767,145,6,5579451075,189,,5579431763,42,,5579431773,44,Defender,5579754423,292,4,5579448907,293,5,5579431771,59,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898071,796,1,2,78,1,ajtb177oqwawkdwbqhldmq6mx,1,4.8,62.1,2025-03-14T19:36:32.698Z,2025-03-14T19:43:30Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579396891,141,55.1,5579396889,140,3.1,5579396881,124,,5579396897,212,5.1,5579396885,56,Back,5579396901,213,4.35,5579396909,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898169,797,1,2,78,3,ajtb177oqwawkdwbqhldmq6mx,1,7.2,52.2,2025-03-14T19:36:33.897Z,2025-03-14T19:36:38Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579397493,140,30.5,5579397503,212,28.2,5579397499,141,72.7,5579397509,213,0.52,5579397489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898371,798,4,2,78,7,ajtb177oqwawkdwbqhldmq6mx,1,34.4,73.8,2025-03-14T19:36:38.034Z,2025-03-14T19:58:33Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579398599,286,,5579398529,265,,5579398525,56,Back,5579398527,152,,5579398595,233,743,5579398523,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898279,743,4,2,78,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.6,26.2,2025-03-14T19:36:38.035Z,2025-03-14T19:59:26Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5579398139,13,,5579398141,56,Center,5579398143,152,,5579398147,285,,5579398663,233,798,5579398145,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787898957,799,1,2,78,36,ajtb177oqwawkdwbqhldmq6mx,1,36.4,74.7,2025-03-14T19:37:07.706Z,2025-03-14T19:37:10Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579401931,140,58.7,5579401929,56,Left,5579401937,213,0.51,5579401925,5,,5579401927,152,,5579401935,212,26.8,5579401933,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899051,800,1,2,78,39,ajtb177oqwawkdwbqhldmq6mx,1,61.2,96.2,2025-03-14T19:37:10.266Z,2025-03-14T19:37:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579402459,212,7.1,5579402457,141,88.9,5579402455,140,66.1,5579402453,56,Left,5579402461,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899149,801,1,2,78,43,ajtb177oqwawkdwbqhldmq6mx,1,66.6,71.5,2025-03-14T19:37:13.890Z,2025-03-14T19:37:17Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579402929,56,Right,5579402949,1,,5579402941,212,36.8,5579402933,140,77.3,5579402945,213,5.02,5579402937,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899183,802,1,2,78,46,ajtb177oqwawkdwbqhldmq6mx,1,87.5,33.7,2025-03-14T19:37:17.458Z,2025-03-14T19:37:19Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5579403131,56,Center,5579403139,213,6.00,5579403137,212,7.3,5579403135,141,30.7,5579403133,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899203,803,1,2,78,48,ajtb177oqwawkdwbqhldmq6mx,0,94.2,30.7,2025-03-14T19:37:19.114Z,2025-03-14T19:37:19Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579403237,140,93.3,5579403235,56,Center,5579403243,213,1.67,5579403241,212,9.4,5579403239,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899303,744,12,2,78,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,54.6,2025-03-14T19:37:20.447Z,2025-03-14T20:04:18Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579403895,167,,5579403779,140,15.5,5579403797,213,1.31,5579403785,141,100.0,5579403791,212,32.7,5579403775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899313,745,5,2,78,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,17.1,101.3,2025-03-14T19:37:22.700Z,2025-03-14T20:04:03Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5579555987,347,,5579556071,233,804,5579403831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899627,804,5,2,78,51,ajtb177oqwawkdwbqhldmq6mx,1,82.9,-1.3,2025-03-14T19:37:22.700Z,2025-03-14T20:04:02Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579556033,233,745,5579405585,56,Right,5579405589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899657,805,1,2,79,6,ajtb177oqwawkdwbqhldmq6mx,0,80.3,0.0,2025-03-14T19:37:37.642Z,2025-03-14T19:37:39Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579405787,212,20.8,5579405785,141,27.3,5579405783,140,86.7,5579405779,107,,5579405781,56,Center,5579405789,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899699,746,8,2,79,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.5,84.5,2025-03-14T19:37:41.471Z,2025-03-14T19:37:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579406033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899759,747,1,2,79,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.0,85.4,2025-03-14T19:37:42.512Z,2025-03-14T19:37:44Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5579406333,212,12.7,5579406337,1,,5579406325,157,,5579406327,56,Back,5579406335,213,6.00,5579406329,140,25.6,5579406331,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899809,806,1,2,79,14,ajtb177oqwawkdwbqhldmq6mx,1,73.3,29.7,2025-03-14T19:37:45.043Z,2025-03-14T19:37:46Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5579406575,140,70.0,5579406577,141,37.4,5579406581,213,2.16,5579406573,56,Center,5579406571,3,,5579406579,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899835,807,1,2,79,15,ajtb177oqwawkdwbqhldmq6mx,1,70.0,37.4,2025-03-14T19:37:46.636Z,2025-03-14T19:37:47Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579406757,155,,5579406769,212,12.1,5579406771,213,5.35,5579406763,56,Center,5579406767,141,23.1,5579406765,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899903,808,1,2,79,16,ajtb177oqwawkdwbqhldmq6mx,1,76.8,23.1,2025-03-14T19:37:47.642Z,2025-03-14T19:37:51Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5579407171,140,71.0,5579407169,56,Center,5579407175,212,6.6,5579407177,213,2.73,5579407167,3,,5579407173,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899911,809,1,2,79,20,ajtb177oqwawkdwbqhldmq6mx,1,70.9,27.1,2025-03-14T19:37:51.283Z,2025-03-14T19:37:52Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5579407233,141,46.3,5579407235,212,13.7,5579407237,213,1.87,5579407229,56,Center,5579407231,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787899969,810,1,2,79,21,ajtb177oqwawkdwbqhldmq6mx,1,67.0,46.3,2025-03-14T19:37:51.914Z,2025-03-14T19:37:54Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579407533,213,1.94,5579407525,141,77.3,5579407529,212,22.6,5579407521,140,59.3,5579407517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900107,811,1,2,79,23,ajtb177oqwawkdwbqhldmq6mx,1,59.3,77.3,2025-03-14T19:37:53.884Z,2025-03-14T19:37:59Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579408271,140,72.0,5579408279,1,,5579408269,56,Right,5579408265,155,,5579408275,212,47.3,5579408277,213,5.00,5579408267,196,,5579408273,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900185,812,1,2,79,28,ajtb177oqwawkdwbqhldmq6mx,1,46.9,4.6,2025-03-14T19:37:59.755Z,2025-03-14T19:38:04Z,52xeb867n93p1wftf42wxu1w4,Y. Belhadj,,,5579408673,212,36.6,5579408675,213,2.36,5579408667,56,Back,5579408677,1,,5579408669,140,22.1,5579408671,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900229,813,1,2,79,33,ajtb177oqwawkdwbqhldmq6mx,1,21.2,38.9,2025-03-14T19:38:04.218Z,2025-03-14T19:38:06Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579408849,140,26.5,5579408851,141,69.1,5579408855,213,1.31,5579408853,212,21.3,5579408847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900255,814,1,2,79,35,ajtb177oqwawkdwbqhldmq6mx,1,26.8,61.8,2025-03-14T19:38:06.283Z,2025-03-14T19:38:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579409047,212,18.1,5579409045,141,38.3,5579409043,140,34.9,5579409051,213,5.20,5579409041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900345,815,1,2,79,36,ajtb177oqwawkdwbqhldmq6mx,1,34.9,38.3,2025-03-14T19:38:07.138Z,2025-03-14T19:38:10Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579409555,141,46.6,5579409553,140,15.2,5579409549,56,Back,5579409563,213,2.88,5579409559,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787900411,816,1,2,79,39,ajtb177oqwawkdwbqhldmq6mx,1,18.7,46.1,2025-03-14T19:38:10.763Z,2025-03-14T19:38:13Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579409949,56,Back,5579409951,140,20.7,5579409955,212,16.0,5579409957,213,4.84,5579409953,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
