id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815354943,608,44,2,73,26,8cfkisxf1fkxdqtt6tx1tup48,1,68.0,30.5,2025-05-16T18:29:20.040Z,2025-05-16T19:14:42Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730580579,286,,5730739127,233,871,5730580577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354925,870,43,2,73,26,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-16T18:29:20.041Z,2025-05-16T19:01:15Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5730580683,233,608,5730580513,56,Back,5730580515,285,0,5730738915,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354965,871,44,2,73,26,ajtb177oqwawkdwbqhldmq6mx,0,32.0,69.5,2025-05-16T18:29:20.041Z,2025-05-16T19:14:43Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730739159,233,608,5730580733,56,Back,5730580735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354945,609,1,2,73,26,8cfkisxf1fkxdqtt6tx1tup48,0,62.7,30.4,2025-05-16T18:29:20.230Z,2025-05-16T19:14:49Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730580601,141,33.7,5730580599,140,61.3,5730737773,168,,5730580595,3,,5730580603,212,2.7,5730580605,213,2.15,5730580597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815354985,872,61,2,73,27,ajtb177oqwawkdwbqhldmq6mx,1,29.7,71.5,2025-05-16T18:29:20.650Z,2025-05-16T19:14:48Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5730580847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355053,874,1,2,73,29,ajtb177oqwawkdwbqhldmq6mx,1,36.4,67.0,2025-05-16T18:29:23.041Z,2025-05-16T19:14:51Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5730581189,141,82.1,5730581191,212,26.6,5730581185,56,Back,5730581187,140,13.0,5730581193,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355117,875,2,2,73,30,ajtb177oqwawkdwbqhldmq6mx,1,15.8,82.0,2025-05-16T18:29:23.757Z,2025-05-16T19:14:50Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730581591,141,87.8,5730581601,7,kqj7nh6pqmqbt0abyyu0fcpg,5730581609,56,Left,5730581605,1,,5730581589,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355031,610,43,2,73,34,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:29:28.116Z,2025-05-16T18:30:05Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5730583355,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355161,611,18,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:29:40.993Z,2025-05-16T18:29:42Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5730581849,59,8,5730581845,42,,5730581955,55,612,5730581847,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355173,612,19,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:29:40.994Z,2025-05-16T18:29:43Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730581915,55,611,5730581901,42,,5730581907,59,26,5730581913,44,Forward,5730581909,292,9,5730581911,293,3,5730581905,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355273,613,18,2,73,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:29:52.936Z,2025-05-16T18:29:54Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5730582691,55,614,5730582569,59,31,5730582567,44,Midfielder,5730582565,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355281,614,19,2,73,59,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:29:52.937Z,2025-05-16T18:29:54Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5730582617,293,2,5730582611,145,2,5730582615,292,7,5730582621,55,613,5730582607,42,,5730582619,44,Midfielder,5730582613,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355619,616,1,2,74,27,8cfkisxf1fkxdqtt6tx1tup48,0,39.1,16.7,2025-05-16T18:30:21.126Z,2025-05-16T18:30:24Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5730584627,213,0.68,5730584619,56,Center,5730584613,5,,5730584615,157,,5730584621,140,73.3,5730584625,212,46.3,5730584623,141,59.7,5730584629,1,,5730584617,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355621,876,44,2,74,27,ajtb177oqwawkdwbqhldmq6mx,1,26.4,29.4,2025-05-16T18:30:21.514Z,2025-05-16T19:48:11Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730584647,285,,5730584785,233,617,5730584643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355627,617,44,2,74,28,8cfkisxf1fkxdqtt6tx1tup48,0,73.6,70.6,2025-05-16T18:30:21.515Z,2025-05-16T19:14:44Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730584675,56,Center,5730584793,233,876,5730584677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815383901,778,43,2,74,28,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-16T18:30:21.515Z,2025-05-16T19:01:55Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730742053,233,876,5730742095,144,44,5730742009,56,Center,5730742011,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355643,878,8,2,74,28,ajtb177oqwawkdwbqhldmq6mx,1,33.0,25.8,2025-05-16T18:30:22.181Z,2025-05-16T23:24:23Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730584757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355635,877,43,2,74,30,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-16T18:30:23.578Z,2025-05-16T18:30:31Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730584725,212,0,5730584723,141,25.8,5730584719,56,Back,5730584727,213,0.00,5730585141,144,1,5730584721,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355655,618,61,2,74,32,8cfkisxf1fkxdqtt6tx1tup48,0,74.3,68.5,2025-05-16T18:30:25.605Z,2025-05-16T18:30:25Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5730584801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815384441,779,83,2,74,33,8cfkisxf1fkxdqtt6tx1tup48,0,76.2,72.9,2025-05-16T18:30:26.515Z,2025-05-16T19:03:35Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730748007,399,2uellcocrvapu7o70g5zdcmad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355679,879,1,2,74,34,ajtb177oqwawkdwbqhldmq6mx,0,27.7,19.1,2025-05-16T18:30:28.122Z,2025-05-16T18:30:28Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730584953,56,Back,5730584959,212,10.7,5730584961,213,6.15,5730584957,141,17.0,5730584955,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355781,619,1,2,74,35,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,70.3,2025-05-16T18:30:29.229Z,2025-05-16T18:30:38Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730585651,56,Left,5730585659,213,0.49,5730585653,140,81.7,5730585655,141,83.2,5730585657,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355789,620,61,2,74,44,8cfkisxf1fkxdqtt6tx1tup48,0,92.8,74.5,2025-05-16T18:30:38.223Z,2025-05-16T19:03:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730585697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355799,880,1,2,74,45,ajtb177oqwawkdwbqhldmq6mx,0,8.6,26.8,2025-05-16T18:30:39.298Z,2025-05-16T18:30:40Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5730585745,141,26.4,5730585795,286,,5730585749,213,5.08,5730585743,140,8.7,5730585747,212,0.3,5730585791,233,621,5730585789,236,,5730585741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355801,621,74,2,74,45,8cfkisxf1fkxdqtt6tx1tup48,1,92.8,74.5,2025-05-16T18:30:39.299Z,2025-05-16T19:13:47Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730585753,56,Center,5730585755,285,,5730585847,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355881,622,1,2,74,47,8cfkisxf1fkxdqtt6tx1tup48,1,91.2,76.4,2025-05-16T18:30:40.622Z,2025-05-16T18:30:46Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730586235,141,76.9,5730586233,140,72.6,5730586239,213,3.12,5730586237,212,19.5,5730586231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355943,623,1,2,74,53,8cfkisxf1fkxdqtt6tx1tup48,0,84.1,71.8,2025-05-16T18:30:46.599Z,2025-05-16T19:03:37Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730586559,213,4.84,5730586553,140,84.6,5730586551,56,Center,5730586557,212,4.2,5730586555,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355953,624,61,2,74,56,8cfkisxf1fkxdqtt6tx1tup48,0,84.9,66.0,2025-05-16T18:30:50.286Z,2025-05-16T18:30:50Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5730586607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355993,881,12,2,74,56,ajtb177oqwawkdwbqhldmq6mx,1,13.1,41.6,2025-05-16T18:30:50.434Z,2025-05-16T18:30:53Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730586849,213,6.03,5730586843,140,54.2,5730586841,56,Center,5730586847,212,44.6,5730586845,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815355983,625,44,2,74,58,8cfkisxf1fkxdqtt6tx1tup48,1,54.8,75.3,2025-05-16T18:30:52.085Z,2025-05-16T19:14:44Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730586779,56,Center,5730586933,233,882,5730586781,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356001,882,44,2,74,58,ajtb177oqwawkdwbqhldmq6mx,0,45.2,24.7,2025-05-16T18:30:52.086Z,2025-05-16T19:14:45Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5730586881,56,Back,5730586971,285,,5730586967,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356077,626,1,2,74,58,8cfkisxf1fkxdqtt6tx1tup48,1,69.7,75.9,2025-05-16T18:30:52.455Z,2025-05-16T19:03:37Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730587295,140,76.4,5730587307,213,0.29,5730587299,141,79.0,5730587287,3,,5730587303,212,7.3,5730587291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356073,883,83,2,75,4,ajtb177oqwawkdwbqhldmq6mx,0,11.7,19.7,2025-05-16T18:30:58.186Z,2025-05-16T18:31:05Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730587827,399,abhfq12njxxutqjtb9zvcusyc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356161,627,1,2,75,4,8cfkisxf1fkxdqtt6tx1tup48,1,92.1,73.9,2025-05-16T18:30:58.461Z,2025-05-16T18:31:43Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,1.0,,5730587781,56,Center,5730587787,212,29.9,5730590641,210,15,5730587779,155,,5730590645,154,,5730587783,140,87.0,5730587789,213,4.53,5730587777,2,,5730587785,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356177,628,15,2,75,11,8cfkisxf1fkxdqtt6tx1tup48,1,87.7,36.4,2025-05-16T18:31:05.087Z,2025-05-16T23:54:07Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5731430839,80,,5730590699,231,46.4,5730590693,146,89.4,5730587865,22,,5730590689,102,47.2,5730590683,154,,5730590697,230,96.4,5730590223,82,,5731430837,72,,5730590695,147,37.9,5730587867,63,5730590681,29,,5730590691,103,,5730590763,233,884,19,5730590685,55,627,5730587869,56,Center,,,,,
2815356167,884,10,2,75,11,ajtb177oqwawkdwbqhldmq6mx,1,9.7,63.0,2025-05-16T18:31:05.187Z,2025-05-16T20:23:46Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5730590795,233,628,5730587811,94,,5730587813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356183,629,61,2,75,12,8cfkisxf1fkxdqtt6tx1tup48,1,88.1,34.0,2025-05-16T18:31:06.086Z,2025-05-16T18:31:06Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5730587901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356293,885,12,2,75,15,ajtb177oqwawkdwbqhldmq6mx,1,9.3,65.2,2025-05-16T18:31:08.995Z,2025-05-16T18:31:14Z,9213debwtuph6cjborx73sx78,O. Søe,,,5730588471,56,Left,5730588473,140,63.7,5730588475,141,92.3,5730588477,212,60.0,5730588481,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356303,630,1,2,75,18,8cfkisxf1fkxdqtt6tx1tup48,1,38.1,11.4,2025-05-16T18:31:12.407Z,2025-05-16T18:31:15Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5730588517,141,37.9,5730588515,140,17.9,5730588523,213,2.44,5730588513,56,Back,5730588519,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356407,631,1,2,75,21,8cfkisxf1fkxdqtt6tx1tup48,1,18.3,38.5,2025-05-16T18:31:14.774Z,2025-05-16T18:31:22Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5730589057,141,62.6,5730589065,213,1.44,5730589053,140,20.4,5730589061,212,16.5,5730589049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356469,632,1,2,75,28,8cfkisxf1fkxdqtt6tx1tup48,1,27.1,66.6,2025-05-16T18:31:21.856Z,2025-05-16T18:31:26Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730589393,141,38.0,5730589395,212,19.5,5730589391,140,26.2,5730589389,56,Back,5730589397,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356569,633,1,2,75,33,8cfkisxf1fkxdqtt6tx1tup48,0,44.3,36.6,2025-05-16T18:31:26.582Z,2025-05-16T18:31:33Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5730589865,1,,5730589855,56,Left,5730589857,140,91.0,5730589851,155,,5730589861,212,65.9,5730589859,141,100.0,5730589853,196,,5730589863,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356571,886,56,2,75,39,ajtb177oqwawkdwbqhldmq6mx,1,11.7,12.5,2025-05-16T18:31:33.436Z,2025-05-16T18:31:33Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730589871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356577,634,5,2,75,39,8cfkisxf1fkxdqtt6tx1tup48,0,87.2,101.4,2025-05-16T18:31:33.449Z,2025-05-16T19:13:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5730589899,347,,5730591081,233,887,5730589897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356755,887,5,2,75,39,ajtb177oqwawkdwbqhldmq6mx,1,12.8,-1.4,2025-05-16T18:31:33.449Z,2025-05-16T19:13:13Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730590961,56,Back,5730591039,233,634,5730590963,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815356995,888,1,2,76,11,ajtb177oqwawkdwbqhldmq6mx,0,17.0,0.0,2025-05-16T18:32:04.627Z,2025-05-16T18:32:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730592407,213,0.45,5730592401,140,38.6,5730592405,212,25.2,5730592395,107,,5730592399,56,Back,5730592403,141,14.7,5730592409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357043,635,1,2,76,12,8cfkisxf1fkxdqtt6tx1tup48,0,67.7,89.9,2025-05-16T18:32:06.430Z,2025-05-16T18:32:09Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730592641,56,Left,5730592647,212,21.3,5730592643,140,86.6,5730592649,213,0.38,5730592645,141,100.0,5730592639,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357051,636,5,2,76,15,8cfkisxf1fkxdqtt6tx1tup48,0,83.2,101.4,2025-05-16T18:32:09.023Z,2025-05-16T19:13:15Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5730592687,56,Left,5730593509,233,889,5730592689,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357187,889,5,2,76,15,ajtb177oqwawkdwbqhldmq6mx,1,16.8,-1.4,2025-05-16T18:32:09.023Z,2025-05-16T19:13:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730593447,56,Back,5730593485,233,636,5730593453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357203,890,1,2,76,26,ajtb177oqwawkdwbqhldmq6mx,0,22.2,0.0,2025-05-16T18:32:20.044Z,2025-05-16T18:32:22Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5730593563,212,22.2,5730593559,140,35.8,5730593561,141,23.1,5730593567,1,,5730593557,56,Back,5730593555,107,,5730593565,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357213,637,8,2,76,28,8cfkisxf1fkxdqtt6tx1tup48,1,58.0,79.1,2025-05-16T18:32:22.352Z,2025-05-16T18:32:23Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730593611,56,Left,5730593679,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357311,639,1,2,76,34,8cfkisxf1fkxdqtt6tx1tup48,1,55.9,38.3,2025-05-16T18:32:27.616Z,2025-05-16T19:00:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5730594151,140,65.8,5730594149,56,Center,5730594157,213,0.15,5730594153,141,40.6,5730594155,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357361,640,1,2,76,34,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,40.7,2025-05-16T18:32:28.167Z,2025-05-16T23:54:50Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,1.0,,5730594407,56,Center,5730594413,212,17.3,5730594415,213,5.77,5730594411,141,28.2,5730595575,210,15,5730594409,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357367,641,15,2,76,37,8cfkisxf1fkxdqtt6tx1tup48,1,88.7,33.1,2025-05-16T18:32:30.695Z,2025-05-16T23:54:50Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5730595667,233,891,5730595257,20,,5730594433,63,,5730595641,146,98.6,5730595627,78,,5730595639,103,17.1,5730595633,55,640,5730594431,22,,5731431921,215,,5730595643,147,45.7,5730594435,56,5730595629,29,,5730595637,102,Center,,,,50.6,,,,,,,,,,,
2815357375,891,10,2,76,37,ajtb177oqwawkdwbqhldmq6mx,1,1.9,55.1,2025-05-16T18:32:30.795Z,2025-05-16T18:33:50Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730594485,182,,5730595357,179,,5730595689,233,641,5730594487,56,Back,5730595355,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357391,642,15,2,76,39,8cfkisxf1fkxdqtt6tx1tup48,1,89.2,51.5,2025-05-16T18:32:32.857Z,2025-05-16T23:55:09Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730595023,458,,5730594577,22,,5730595017,102,49.3,5730595065,233,892,5730594581,56,Center,5730595027,146,99.5,5730594579,17,,5730595013,15,,5730595019,103,15.8,5730595031,147,49.8,5730595015,78,5730595021,328,,,,,,,,,,,,,,,,,,,
2815357407,892,10,2,76,39,ajtb177oqwawkdwbqhldmq6mx,1,3.6,49.7,2025-05-16T18:32:32.957Z,2025-05-16T18:32:40Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730594685,56,Back,5730594897,177,,5730594681,178,,5730595101,233,642,5730594683,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357653,894,1,2,76,56,ajtb177oqwawkdwbqhldmq6mx,0,6.3,49.7,2025-05-16T18:32:50.189Z,2025-05-16T19:14:51Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5730596017,140,46.0,5730596023,213,6.04,5730596025,1,,5730596021,212,43.0,5730600319,123,,5730596015,56,Back,5730596019,141,34.3,5730596159,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357651,643,1,2,76,58,8cfkisxf1fkxdqtt6tx1tup48,1,70.2,66.6,2025-05-16T18:32:51.975Z,2025-05-16T18:32:53Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730596001,56,Center,5730596009,213,4.51,5730596003,140,69.2,5730596005,141,59.0,5730596007,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357703,645,1,2,76,59,8cfkisxf1fkxdqtt6tx1tup48,1,71.5,60.8,2025-05-16T18:32:53.417Z,2025-05-16T18:32:56Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730596261,56,Center,5730596263,140,76.3,5730596269,213,1.02,5730596265,141,72.9,5730596267,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357729,646,1,2,77,2,8cfkisxf1fkxdqtt6tx1tup48,1,75.2,62.4,2025-05-16T18:32:55.663Z,2025-05-16T18:32:58Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5730596431,56,Left,5730596437,212,22.2,5730596439,213,0.59,5730596433,140,92.7,5730596435,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357759,647,1,2,77,4,8cfkisxf1fkxdqtt6tx1tup48,0,92.7,80.8,2025-05-16T18:32:57.872Z,2025-05-16T18:32:59Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5730596591,56,Center,5730596589,155,,5730596597,212,19.1,5730596587,2,,5730596593,140,92.7,5730596599,213,4.71,5730596595,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357763,895,12,2,77,5,ajtb177oqwawkdwbqhldmq6mx,1,5.7,37.0,2025-05-16T18:32:59.508Z,2025-05-16T18:33:12Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5730596651,141,65.8,5730596649,140,16.7,5730596681,15,,5730596653,212,22.7,5730596655,213,1.04,5730596647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357835,648,1,2,77,9,8cfkisxf1fkxdqtt6tx1tup48,1,82.8,37.6,2025-05-16T18:33:02.950Z,2025-05-16T18:33:04Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5730597033,3,,5730597051,213,4.24,5730597043,141,24.0,5730597047,212,10.4,5730597041,140,78.3,5730597037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357973,649,1,2,77,10,8cfkisxf1fkxdqtt6tx1tup48,1,78.3,24.0,2025-05-16T18:33:04.280Z,2025-05-16T18:33:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5730597795,140,88.4,5730597799,212,10.7,5730597793,56,Center,5730597801,213,6.17,5730597797,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357989,650,1,2,77,17,8cfkisxf1fkxdqtt6tx1tup48,0,96.0,14.8,2025-05-16T18:33:11.065Z,2025-05-16T19:26:40Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5730597873,141,17.8,5730597875,212,2.0,5730597871,140,96.0,5730597863,2,,5730597877,213,1.57,5730597869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815357979,896,61,2,77,18,ajtb177oqwawkdwbqhldmq6mx,1,8.1,80.8,2025-05-16T18:33:11.930Z,2025-05-16T18:33:12Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5730597813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
