id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value
2811869795,133,1,1,14,30,ajtb177oqwawkdwbqhldmq6mx,0,14.6,75.0,2025-05-08T17:14:43.247Z,2025-05-08T17:20:10Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711313373,157,,5711313379,141,82.0,5711313385,1,,5711313383,213,0.19,5711313375,56,Back,5711313381,212,25.0,5711313377,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869803,134,61,1,14,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.8,25.5,2025-05-08T17:14:48.486Z,2025-05-08T17:20:53Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711313419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869837,136,1,1,14,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.2,37.4,2025-05-08T17:14:50.385Z,2025-05-08T17:14:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711313569,141,57.5,5711313567,140,42.1,5711313573,213,2.32,5711313565,56,Back,5711313571,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869849,137,1,1,14,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.2,65.1,2025-05-08T17:14:56.548Z,2025-05-08T17:14:58Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711313643,212,20.5,5711313637,56,Back,5711313641,141,34.9,5711313639,140,42.8,5711313645,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869865,138,1,1,14,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.4,36.1,2025-05-08T17:14:58.444Z,2025-05-08T17:15:00Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711313713,141,10.1,5711313715,212,24.8,5711313711,140,60.0,5711313709,56,Right,5711313717,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869873,139,1,1,14,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.1,10.1,2025-05-08T17:15:00.692Z,2025-05-08T17:15:05Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711313757,141,12.5,5711313755,140,78.7,5711313759,212,19.6,5711313753,56,Right,5711313761,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869871,134,83,1,14,51,ajtb177oqwawkdwbqhldmq6mx,0,14.6,87.7,2025-05-08T17:15:04.632Z,2025-05-08T17:15:06Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711313799,399,5dlh0fa9yo6z283w9p58xmnoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869877,140,1,1,14,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.7,12.9,2025-05-08T17:15:04.661Z,2025-05-08T17:15:06Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711313795,213,2.36,5711313789,140,74.0,5711313793,212,8.4,5711313791,141,21.6,5711313787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869879,141,1,1,14,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.4,21.2,2025-05-08T17:15:06.028Z,2025-05-08T17:15:08Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711313807,141,18.5,5711313803,56,Right,5711313809,212,12.8,5711313805,140,86.5,5711313811,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869881,142,61,1,14,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.5,18.3,2025-05-08T17:15:07.949Z,2025-05-08T17:15:08Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711313843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869981,135,5,1,14,56,ajtb177oqwawkdwbqhldmq6mx,1,-1.0,68.7,2025-05-08T17:15:08.792Z,2025-05-08T18:13:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711314359,56,Back,5711314999,233,143,5711314361,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870101,143,5,1,14,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,31.3,2025-05-08T17:15:08.792Z,2025-05-08T18:13:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711314983,56,Center,5711315007,233,135,5711314985,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811869993,136,1,1,15,19,ajtb177oqwawkdwbqhldmq6mx,1,4.7,40.0,2025-05-08T17:15:32.151Z,2025-05-08T17:15:34Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711314435,56,Back,5711314441,212,7.0,5711314437,140,4.9,5711314443,213,1.54,5711314433,124,,5711314439,141,50.3,5711314447,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870011,137,1,1,15,21,ajtb177oqwawkdwbqhldmq6mx,1,4.6,49.4,2025-05-08T17:15:34.640Z,2025-05-08T17:15:39Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711314519,140,34.0,5711314525,213,0.23,5711314517,56,Back,5711314521,141,60.2,5711314523,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870025,138,1,1,15,26,ajtb177oqwawkdwbqhldmq6mx,1,36.0,76.9,2025-05-08T17:15:39.048Z,2025-05-08T17:15:41Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711314609,140,31.3,5711314615,213,2.11,5711314607,56,Back,5711314611,141,89.1,5711314613,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870043,139,1,1,15,29,ajtb177oqwawkdwbqhldmq6mx,1,34.9,90.5,2025-05-08T17:15:41.799Z,2025-05-08T17:15:44Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711314689,56,Back,5711314697,213,3.68,5711314691,140,26.3,5711314695,212,10.5,5711314693,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870049,140,1,1,15,31,ajtb177oqwawkdwbqhldmq6mx,1,26.4,82.6,2025-05-08T17:15:44.735Z,2025-05-08T17:15:46Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711314715,56,Back,5711314721,212,25.5,5711314719,141,57.8,5711314723,213,3.86,5711314717,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870061,141,1,1,15,33,ajtb177oqwawkdwbqhldmq6mx,1,8.2,57.8,2025-05-08T17:15:46.208Z,2025-05-08T17:15:50Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711314781,140,15.5,5711314779,56,Back,5711314787,213,5.16,5711314783,141,34.6,5711314785,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870083,142,1,1,15,37,ajtb177oqwawkdwbqhldmq6mx,1,18.0,30.7,2025-05-08T17:15:50.080Z,2025-05-08T17:15:54Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711314861,140,30.8,5711314867,213,0.91,5711314863,141,56.0,5711314859,56,Back,5711314865,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870125,143,1,1,15,41,ajtb177oqwawkdwbqhldmq6mx,1,37.5,47.3,2025-05-08T17:15:54.055Z,2025-05-08T17:16:01Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711315089,140,27.1,5711315095,213,4.11,5711315093,212,19.3,5711315091,141,23.9,5711315087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870105,144,83,1,15,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.4,93.3,2025-05-08T17:15:57.877Z,2025-05-08T17:16:03Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711315131,399,1j48dmn5tafd2gp4rjmjlbm6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870127,144,1,1,15,48,ajtb177oqwawkdwbqhldmq6mx,1,48.6,18.2,2025-05-08T17:16:01.576Z,2025-05-08T17:16:02Z,1j48dmn5tafd2gp4rjmjlbm6s,Muhammad Huzaifa,,,5711315115,213,5.71,5711315109,140,54.9,5711315113,212,7.9,5711315111,141,11.9,5711315107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870151,145,1,1,15,50,ajtb177oqwawkdwbqhldmq6mx,1,64.2,9.2,2025-05-08T17:16:03.640Z,2025-05-08T17:16:06Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711315247,56,Right,5711315255,213,2.77,5711315249,140,53.7,5711315251,141,15.5,5711315253,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870167,146,1,1,15,53,ajtb177oqwawkdwbqhldmq6mx,1,53.6,14.9,2025-05-08T17:16:05.873Z,2025-05-08T17:16:08Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711315367,213,2.56,5711315361,140,37.2,5711315365,212,20.6,5711315363,141,31.5,5711315359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870207,147,1,1,15,55,ajtb177oqwawkdwbqhldmq6mx,1,37.0,31.2,2025-05-08T17:16:08.663Z,2025-05-08T17:16:13Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711315571,213,5.40,5711315565,140,41.5,5711315569,212,7.4,5711315563,56,Back,5711315567,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870221,148,1,1,16,0,ajtb177oqwawkdwbqhldmq6mx,1,52.9,20.9,2025-05-08T17:16:13.640Z,2025-05-08T17:16:15Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711315637,213,4.90,5711315629,56,Right,5711315631,140,54.1,5711315635,212,6.8,5711315633,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870243,149,1,1,16,2,ajtb177oqwawkdwbqhldmq6mx,1,53.4,12.2,2025-05-08T17:16:15.408Z,2025-05-08T17:16:18Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711315755,140,33.3,5711315757,141,32.1,5711315761,213,2.57,5711315759,212,25.1,5711315753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870251,150,1,1,16,5,ajtb177oqwawkdwbqhldmq6mx,1,29.8,28.8,2025-05-08T17:16:17.992Z,2025-05-08T17:16:20Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711315779,56,Back,5711315793,212,15.5,5711315785,140,19.9,5711315797,213,2.30,5711315789,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870255,151,1,1,16,7,ajtb177oqwawkdwbqhldmq6mx,1,20.3,44.8,2025-05-08T17:16:20.383Z,2025-05-08T17:16:21Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711315807,141,44.3,5711315811,213,6.25,5711315805,140,28.9,5711315803,56,Back,5711315809,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870257,152,1,1,16,8,ajtb177oqwawkdwbqhldmq6mx,1,28.9,44.3,2025-05-08T17:16:21.391Z,2025-05-08T17:16:22Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711315823,213,3.87,5711315817,140,22.6,5711315839,156,,5711315819,141,35.7,5711315815,56,Back,5711315821,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870277,153,1,1,16,11,ajtb177oqwawkdwbqhldmq6mx,1,19.6,23.6,2025-05-08T17:16:24.440Z,2025-05-08T17:16:25Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711315923,212,11.3,5711315917,56,Back,5711315921,141,37.0,5711315925,213,0.94,5711315919,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870285,154,1,1,16,12,ajtb177oqwawkdwbqhldmq6mx,0,24.7,35.8,2025-05-08T17:16:25.495Z,2025-05-08T17:16:26Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711315969,56,Back,5711315977,213,5.55,5711315975,212,9.6,5711315973,141,26.4,5711315971,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870319,146,1,1,16,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.8,76.3,2025-05-08T17:16:27.479Z,2025-05-08T17:16:29Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711316117,56,Center,5711316121,141,60.9,5711316123,212,11.8,5711316125,213,5.19,5711316119,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870325,147,1,1,16,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.8,59.4,2025-05-08T17:16:29.566Z,2025-05-08T17:16:31Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711316155,56,Center,5711316185,286,,5711316159,141,57.6,5711316163,213,4.63,5711316157,140,76.7,5711316179,236,,5711316161,212,1.2,5711316181,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870329,155,74,1,16,16,ajtb177oqwawkdwbqhldmq6mx,1,25.2,45.5,2025-05-08T17:16:29.567Z,2025-05-08T19:17:32Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711316187,233,147,5711316177,285,,5711316175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870369,157,1,1,16,23,ajtb177oqwawkdwbqhldmq6mx,1,33.0,55.1,2025-05-08T17:16:36.496Z,2025-05-08T17:16:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5711316395,56,Back,5711316397,140,29.1,5711316401,212,9.3,5711316403,213,2.03,5711316399,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870395,158,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,1,28.4,67.3,2025-05-08T17:16:39.975Z,2025-05-08T17:16:44Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711316559,212,15.7,5711316553,56,Back,5711316561,213,5.60,5711316557,141,52.7,5711316555,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870431,159,1,1,16,31,ajtb177oqwawkdwbqhldmq6mx,1,54.0,75.0,2025-05-08T17:16:43.935Z,2025-05-08T19:26:30Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,1.0,,5711316777,212,16.4,5711316771,56,Left,5711316775,141,88.9,5711316937,210,15,5711316779,213,0.61,5711316773,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870437,160,15,1,16,36,ajtb177oqwawkdwbqhldmq6mx,1,80.2,68.5,2025-05-08T17:16:49.417Z,2025-05-08T19:26:30Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711316947,76,,5711316825,20,,5711316811,18,,5711316953,55,159,5711316959,103,11.4,5711316957,102,52.9,5711316961,146,94.3,5711316949,29,,5711316981,233,148,5711514457,22,,5711316963,147,5711316813,56,5711514459,215,,,,,,,,,,,,,,,,,55.2,Center,,
2811870429,148,10,1,16,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.9,49.0,2025-05-08T17:16:49.517Z,2025-05-08T17:16:57Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711316765,178,,5711316999,233,160,5711316763,173,,5711316769,56,Back,5711316767,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870489,150,1,1,16,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.8,48.5,2025-05-08T17:17:03.254Z,2025-05-08T17:17:05Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711317171,140,11.5,5711317169,56,Back,5711317177,213,5.13,5711317173,141,32.2,5711317167,123,,5711317175,212,12.1,5711317181,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870513,151,1,1,16,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.3,27.1,2025-05-08T17:17:06.557Z,2025-05-08T17:17:12Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711317357,141,49.1,5711317355,140,23.7,5711317353,56,Back,5711317359,212,15.0,5711317361,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870533,152,1,1,16,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.8,52.1,2025-05-08T17:17:11.822Z,2025-05-08T17:17:14Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711317471,140,33.3,5711317469,56,Back,5711317477,213,5.61,5711317473,141,41.6,5711317475,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870541,153,1,1,17,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.7,41.2,2025-05-08T17:17:13.863Z,2025-05-08T17:17:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711317537,141,19.2,5711317541,213,4.54,5711317535,140,32.2,5711317533,56,Back,5711317539,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870559,154,1,1,17,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.6,21.3,2025-05-08T17:17:15.950Z,2025-05-08T17:17:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711317639,141,7.1,5711317643,213,5.32,5711317637,140,40.0,5711317635,56,Back,5711317641,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870579,155,1,1,17,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.3,8.8,2025-05-08T17:17:19.751Z,2025-05-08T17:17:22Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711317743,140,37.1,5711317749,213,1.86,5711317745,141,40.4,5711317741,56,Back,5711317747,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870609,156,1,1,17,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.7,42.7,2025-05-08T17:17:22.086Z,2025-05-08T17:17:25Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711317901,140,45.3,5711317907,213,1.29,5711317899,56,Back,5711317909,1,,5711317903,141,88.0,5711317905,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870629,157,1,1,17,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.2,89.7,2025-05-08T17:17:25.310Z,2025-05-08T17:17:30Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711317993,56,Center,5711317999,212,28.3,5711318003,213,5.81,5711317995,140,79.2,5711317997,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870651,158,1,1,17,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.8,73.3,2025-05-08T17:17:31.359Z,2025-05-08T17:17:31Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711318117,56,Center,5711318121,141,62.1,5711318123,212,8.4,5711318119,140,86.5,5711318125,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870665,162,1,1,17,22,ajtb177oqwawkdwbqhldmq6mx,0,31.3,56.4,2025-05-08T17:17:34.879Z,2025-05-08T17:17:37Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711318211,140,36.1,5711318255,236,,5711318209,56,Back,5711318217,213,0.55,5711318257,233,159,5711318213,141,60.9,5711318215,212,5.9,5711318261,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870675,159,74,1,17,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,47.2,2025-05-08T17:17:34.880Z,2025-05-08T19:17:32Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5711318253,285,,5711318251,56,Center,5711318271,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870691,163,83,1,17,26,ajtb177oqwawkdwbqhldmq6mx,0,32.7,55.4,2025-05-08T17:17:39.127Z,2025-05-08T17:17:43Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711318371,399,5dlh0fa9yo6z283w9p58xmnoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870697,161,1,1,17,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.4,53.4,2025-05-08T17:17:39.974Z,2025-05-08T17:17:41Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711318333,56,Center,5711318339,212,10.7,5711318341,213,4.65,5711318335,140,73.8,5711318337,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870701,162,1,1,17,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.8,37.7,2025-05-08T17:17:41.351Z,2025-05-08T17:17:42Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711318367,213,0.60,5711318361,140,80.5,5711318365,212,8.5,5711318363,141,44.8,5711318359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870705,163,50,1,17,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.6,39.4,2025-05-08T17:17:43.887Z,2025-05-08T17:18:26Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711318415,233,164,5711318379,286,,5711318377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870707,164,7,1,17,31,ajtb177oqwawkdwbqhldmq6mx,0,24.4,60.6,2025-05-08T17:17:43.888Z,2025-05-08T17:18:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711318383,285,,5711318381,56,Back,5711318441,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870733,164,1,1,17,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.7,49.3,2025-05-08T17:17:46.664Z,2025-05-08T17:20:21Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711318549,213,0.96,5711318543,140,88.8,5711318545,141,78.4,5711318541,56,Center,5711318547,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870735,165,1,1,17,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.8,78.4,2025-05-08T17:17:48.151Z,2025-05-08T17:17:49Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711318555,155,,5711318565,213,4.80,5711318557,56,Center,5711318561,141,51.2,5711318563,212,18.6,5711318553,2,,5711318559,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870739,165,44,1,17,36,ajtb177oqwawkdwbqhldmq6mx,1,7.1,50.4,2025-05-08T17:17:49.143Z,2025-05-08T19:17:15Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711318579,56,Back,5711318581,285,,5711324447,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811871703,191,44,1,17,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.9,49.6,2025-05-08T17:17:49.144Z,2025-05-08T19:17:16Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5711324331,56,Center,5711324333,286,,5711324471,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870747,166,12,1,17,36,ajtb177oqwawkdwbqhldmq6mx,1,5.6,53.7,2025-05-08T17:17:49.376Z,2025-05-08T17:19:03Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711318617,212,8.2,5711318611,56,Back,5711318631,15,,5711318615,141,57.6,5711318619,213,0.33,5711318613,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870749,166,14,1,17,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.1,38.9,2025-05-08T17:17:50.911Z,2025-05-08T19:35:48Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711318845,231,48.6,5711318839,103,40.5,5711318833,72,,5711318647,22,,5711318835,74,,5711318843,230,97.8,5711318651,56,Center,5711318649,17,,5711318841,458,,5711318837,102,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870751,167,12,1,17,40,ajtb177oqwawkdwbqhldmq6mx,1,5.3,41.3,2025-05-08T17:17:53.447Z,2025-05-08T17:19:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711318681,213,4.72,5711318675,140,5.6,5711318679,212,28.9,5711318673,56,Back,5711318697,15,,5711318677,141,0.0,5711318851,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870775,167,5,1,17,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.6,101.4,2025-05-08T17:17:56.640Z,2025-05-08T18:13:14Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711318789,56,Left,5711318791,347,,5711320241,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811870783,168,5,1,17,43,ajtb177oqwawkdwbqhldmq6mx,0,8.4,-1.4,2025-05-08T17:17:56.640Z,2025-05-08T18:13:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711320249,233,167,5711318847,56,Back,5711318849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
