id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781528089,107,1,1,10,59,8gxd9ry2580pu1b1dd5ny9ymy,1,21.6,71.8,2025-02-27T18:11:29.929Z,2025-02-27T18:11:33Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544463377,213,0.97,5544463371,140,30.3,5544463369,56,Back,5544463375,212,16.0,5544463373,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528115,108,1,1,11,2,8gxd9ry2580pu1b1dd5ny9ymy,1,31.4,89.1,2025-02-27T18:11:33.240Z,2025-02-27T18:11:39Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544463531,56,Back,5544463539,213,4.08,5544463533,140,27.8,5544463537,212,6.4,5544463535,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528133,109,1,1,11,9,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,61.5,2025-02-27T18:11:39.784Z,2025-02-27T18:11:44Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544463641,141,17.1,5544463637,56,Back,5544463639,140,33.3,5544463645,213,4.91,5544463643,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528145,110,1,1,11,13,8gxd9ry2580pu1b1dd5ny9ymy,1,36.1,15.3,2025-02-27T18:11:44.111Z,2025-02-27T18:11:47Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544463725,140,30.6,5544463723,56,Back,5544463729,212,13.2,5544463731,213,2.02,5544463727,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528165,111,1,1,11,16,8gxd9ry2580pu1b1dd5ny9ymy,1,32.6,35.8,2025-02-27T18:11:46.880Z,2025-02-27T18:11:49Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544463815,141,67.8,5544463817,212,21.8,5544463813,140,32.3,5544463819,213,1.59,5544463811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528175,112,1,1,11,18,8gxd9ry2580pu1b1dd5ny9ymy,1,32.3,67.8,2025-02-27T18:11:49.303Z,2025-02-27T18:11:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544463887,56,Back,5544463889,140,40.9,5544463893,212,17.2,5544463895,213,1.02,5544463891,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528213,113,1,1,11,21,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,90.2,2025-02-27T18:11:51.896Z,2025-02-27T18:11:57Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544464091,212,8.8,5544464085,56,Back,5544464093,213,4.05,5544464089,141,80.0,5544464087,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528235,114,1,1,11,27,8gxd9ry2580pu1b1dd5ny9ymy,1,29.4,83.0,2025-02-27T18:11:57.519Z,2025-02-27T18:12:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544464209,212,20.0,5544464205,140,13.5,5544464207,141,66.9,5544464203,56,Back,5544464211,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528251,115,1,1,11,32,8gxd9ry2580pu1b1dd5ny9ymy,1,13.0,53.1,2025-02-27T18:12:02.776Z,2025-02-27T18:12:05Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544464311,141,18.5,5544464313,212,25.6,5544464315,213,5.12,5544464307,56,Back,5544464309,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528267,116,1,1,11,34,8gxd9ry2580pu1b1dd5ny9ymy,1,22.6,18.5,2025-02-27T18:12:05.103Z,2025-02-27T18:22:50Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544464413,141,21.2,5544464415,212,17.7,5544464411,140,39.4,5544464409,56,Back,5544464417,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528271,117,1,1,11,37,8gxd9ry2580pu1b1dd5ny9ymy,1,39.4,21.2,2025-02-27T18:12:08.071Z,2025-02-27T20:10:58Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544464451,141,12.9,5544464453,212,19.1,5544464455,213,3.44,5544464447,56,Back,5544464449,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528289,118,1,1,11,39,8gxd9ry2580pu1b1dd5ny9ymy,1,21.7,13.8,2025-02-27T18:12:09.536Z,2025-02-27T18:12:13Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544464549,213,1.97,5544464541,56,Back,5544464545,141,51.2,5544464547,212,27.6,5544464543,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528305,119,1,1,11,42,8gxd9ry2580pu1b1dd5ny9ymy,0,10.9,54.8,2025-02-27T18:12:12.903Z,2025-02-27T18:12:16Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544464627,213,0.16,5544464619,56,Back,5544464629,1,,5544464617,155,,5544464623,141,62.7,5544464625,212,34.2,5544464621,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528319,123,1,1,11,47,6wwwud48qahpwrfxs20334qk5,0,58.3,44.2,2025-02-27T18:12:18.009Z,2025-02-27T18:54:16Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544464683,213,6.17,5544464673,3,,5544464677,140,68.3,5544464675,56,Center,5544464681,212,10.6,5544464679,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528323,120,61,1,11,48,8gxd9ry2580pu1b1dd5ny9ymy,1,38.9,58.7,2025-02-27T18:12:18.617Z,2025-02-27T20:10:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544464701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781531079,238,50,1,11,49,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,58.0,2025-02-27T18:12:20.183Z,2025-02-28T11:05:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544483157,286,,5544483153,56,Back,5544483257,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781530057,168,7,1,11,49,6wwwud48qahpwrfxs20334qk5,0,63.1,42.0,2025-02-27T18:12:20.184Z,2025-02-28T11:05:16Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544483219,285,,5544483225,233,238,5544983455,178,,5544483217,56,Center,5544983453,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528335,121,1,1,11,50,8gxd9ry2580pu1b1dd5ny9ymy,1,41.5,61.5,2025-02-27T18:12:20.727Z,2025-02-27T18:12:22Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544464767,141,73.2,5544464769,212,9.3,5544464771,213,2.12,5544464765,140,36.9,5544464763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528351,122,1,1,11,51,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,73.2,2025-02-27T18:12:22.399Z,2025-02-27T18:12:26Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544464857,213,0.44,5544464849,56,Left,5544464851,140,56.8,5544464853,141,87.8,5544464855,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528363,123,1,1,11,56,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,85.3,2025-02-27T18:12:26.503Z,2025-02-27T18:12:28Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544464931,56,Back,5544464939,213,3.75,5544464935,141,68.2,5544464937,212,20.4,5544464933,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528381,124,1,1,11,58,8gxd9ry2580pu1b1dd5ny9ymy,1,38.0,68.2,2025-02-27T18:12:28.744Z,2025-02-27T18:12:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544465051,212,15.1,5544465045,56,Back,5544465047,140,46.7,5544465049,141,50.6,5544465053,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528423,125,1,1,12,1,8gxd9ry2580pu1b1dd5ny9ymy,1,46.3,50.7,2025-02-27T18:12:31.711Z,2025-02-27T18:12:37Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544465273,140,57.6,5544465277,212,23.8,5544465275,141,20.4,5544465279,213,5.23,5544465271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528461,126,1,1,12,7,8gxd9ry2580pu1b1dd5ny9ymy,1,66.7,15.5,2025-02-27T18:12:37.744Z,2025-02-27T18:12:42Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544465531,141,88.6,5544465527,56,Left,5544465529,140,73.6,5544465533,212,50.2,5544465535,213,1.43,5544465525,196,,5544465523,155,,5544465537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528475,127,1,1,12,12,8gxd9ry2580pu1b1dd5ny9ymy,1,71.9,87.8,2025-02-27T18:12:42.679Z,2025-02-27T18:12:46Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544465649,56,Center,5544465657,213,3.91,5544465655,212,22.0,5544465653,141,65.2,5544465651,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528505,128,1,1,12,15,8gxd9ry2580pu1b1dd5ny9ymy,1,56.6,66.1,2025-02-27T18:12:45.943Z,2025-02-27T18:12:49Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544465785,140,54.9,5544465783,56,Center,5544465791,213,4.59,5544465787,141,44.8,5544465789,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528521,129,1,1,12,18,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,36.3,2025-02-27T18:12:49.111Z,2025-02-27T18:12:52Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544465881,140,79.3,5544465885,212,28.9,5544465883,141,6.1,5544465879,56,Right,5544465887,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528543,130,1,1,12,22,8gxd9ry2580pu1b1dd5ny9ymy,1,83.5,7.4,2025-02-27T18:12:52.503Z,2025-02-28T11:05:45Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,1.0,,5544983637,224,,5544466027,212,34.3,5544466031,1,,5544602575,210,13,5544466019,155,,5544466029,213,1.30,5544466017,2,,5544983639,20,,5544466025,141,56.0,5544602577,154,5544466023,140,5544466021,56,,,,,,,,,,,,,,,92.1,Center,,,,,
2781528547,131,44,1,12,26,8gxd9ry2580pu1b1dd5ny9ymy,1,92.7,54.2,2025-02-27T18:12:56.888Z,2025-02-27T18:26:23Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544466055,286,,5544466053,56,Center,5544466083,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528539,125,44,1,12,26,6wwwud48qahpwrfxs20334qk5,0,7.3,45.8,2025-02-27T18:12:56.889Z,2025-02-27T18:26:24Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544465991,285,,5544465989,56,Back,5544466099,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528549,132,13,1,12,26,8gxd9ry2580pu1b1dd5ny9ymy,1,92.1,55.1,2025-02-27T18:12:57.080Z,2025-02-28T11:06:08Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544466435,103,65.3,5544466061,56,Center,5544466367,15,,5544466433,102,53.9,5544466059,17,,5544466431,74,,5544466371,328,,5544602597,55,130,5544466439,230,98.5,5544602595,154,5544602593,29,5544466057,22,5544466441,231,,52.9,,,,,,,,,,,,,,,,,
2781528563,126,5,1,12,30,6wwwud48qahpwrfxs20334qk5,1,-1.2,42.6,2025-02-27T18:13:00.847Z,2025-02-27T18:53:25Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544466235,233,133,5544466159,56,Back,5544466161,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528573,133,5,1,12,30,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,57.4,2025-02-27T18:13:00.847Z,2025-02-27T18:22:12Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544466207,346,,5544466205,56,Center,5544466241,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528647,127,1,1,12,49,6wwwud48qahpwrfxs20334qk5,1,5.0,41.8,2025-02-27T18:13:20.041Z,2025-02-28T11:06:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544466653,213,1.74,5544466643,124,,5544466645,56,Back,5544466651,212,7.0,5544466657,237,,5544466649,141,51.9,5544466647,140,3.9,5544983837,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528663,128,1,1,12,51,6wwwud48qahpwrfxs20334qk5,0,8.1,51.3,2025-02-27T18:13:21.857Z,2025-02-27T18:13:24Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544466789,212,44.1,5544466787,141,52.4,5544466791,213,0.02,5544466781,157,,5544466783,56,Center,5544466785,140,50.1,5544466793,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528667,135,1,1,12,53,8gxd9ry2580pu1b1dd5ny9ymy,0,44.4,45.4,2025-02-27T18:13:24.478Z,2025-02-27T18:13:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544466809,212,19.5,5544466801,3,,5544466811,213,5.84,5544466807,141,33.1,5544466803,56,Center,5544466805,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528681,129,61,1,12,55,6wwwud48qahpwrfxs20334qk5,0,39.4,65.7,2025-02-27T18:13:26.465Z,2025-02-28T11:06:43Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544466897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528709,130,83,1,12,56,6wwwud48qahpwrfxs20334qk5,0,35.3,70.8,2025-02-27T18:13:26.896Z,2025-02-28T11:06:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544467153,399,1cumsropo1r0msfzxxteml1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528693,137,1,1,12,58,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,30.1,2025-02-27T18:13:29.184Z,2025-02-28T11:06:49Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544466963,141,38.8,5544466965,212,7.7,5544466961,140,56.8,5544466967,213,2.27,5544466959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528745,138,1,1,12,59,8gxd9ry2580pu1b1dd5ny9ymy,1,57.1,38.8,2025-02-27T18:13:30.190Z,2025-02-28T11:06:48Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544467199,212,10.6,5544467195,140,53.6,5544467201,213,1.93,5544467197,141,53.4,5544467193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528763,139,1,1,13,5,8gxd9ry2580pu1b1dd5ny9ymy,1,72.8,32.5,2025-02-27T18:13:35.943Z,2025-02-27T18:13:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544467275,140,72.0,5544467277,141,18.6,5544467273,56,Right,5544467279,212,9.5,5544467281,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528769,140,1,1,13,7,8gxd9ry2580pu1b1dd5ny9ymy,1,74.6,14.1,2025-02-27T18:13:38.375Z,2025-02-27T18:13:40Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544467335,141,9.1,5544467337,212,12.2,5544467333,140,85.8,5544467331,56,Right,5544467339,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528781,141,1,1,13,9,8gxd9ry2580pu1b1dd5ny9ymy,1,85.8,9.1,2025-02-27T18:13:39.856Z,2025-02-27T18:13:42Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544467409,56,Right,5544467417,213,0.51,5544467411,140,92.9,5544467413,141,15.3,5544467415,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528785,142,3,1,13,11,8gxd9ry2580pu1b1dd5ny9ymy,0,93.2,16.4,2025-02-27T18:13:42.166Z,2025-02-28T11:07:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544467505,233,131,5544983953,465,,5544467425,56,Right,5544467427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528799,131,7,1,13,11,6wwwud48qahpwrfxs20334qk5,1,6.8,83.6,2025-02-27T18:13:42.167Z,2025-02-28T11:07:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544467499,233,142,5544467471,167,,5544983981,385,,5544467475,285,,5544467473,56,Back,5544983983,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528801,132,6,1,13,13,6wwwud48qahpwrfxs20334qk5,0,5.6,83.8,2025-02-27T18:13:43.887Z,2025-02-28T11:07:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544467621,56,Back,5544467679,233,143,5544467623,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528797,143,6,1,13,13,8gxd9ry2580pu1b1dd5ny9ymy,1,94.4,16.2,2025-02-27T18:13:43.887Z,2025-02-27T18:53:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544467645,233,132,5544467515,75,,5544467513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528965,144,1,1,13,45,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2025-02-27T18:14:15.902Z,2025-02-28T11:08:01Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544468367,213,1.69,5544468359,56,Center,5544468357,223,,5544468365,212,27.5,5544468363,141,40.6,5544468351,2,,5544984107,72,,5544468361,140,96.3,5544468353,6,,5544468355,155,,,,,,,,,,,,,,,,,,,,,,,,,
2781528973,133,12,1,13,49,6wwwud48qahpwrfxs20334qk5,1,2.8,65.4,2025-02-27T18:14:20.096Z,2025-02-27T18:14:43Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544468421,56,Back,5544468429,213,6.27,5544468435,15,,5544468425,141,65.2,5544468427,212,11.2,5544468423,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528985,134,12,1,13,50,6wwwud48qahpwrfxs20334qk5,1,15.7,69.3,2025-02-27T18:14:20.992Z,2025-02-27T18:14:30Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544468501,213,0.68,5544468497,141,100.0,5544468499,212,35.2,5544468495,140,41.7,5544468509,167,,5544468493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528987,135,5,1,13,51,6wwwud48qahpwrfxs20334qk5,0,38.4,101.7,2025-02-27T18:14:22.152Z,2025-02-27T18:53:26Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544468505,347,,5544468503,56,Back,5544468985,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529083,145,5,1,13,51,8gxd9ry2580pu1b1dd5ny9ymy,1,61.6,-1.7,2025-02-27T18:14:22.152Z,2025-02-27T18:53:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544468975,56,Right,5544468977,347,,5544468981,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529103,146,1,1,14,13,8gxd9ry2580pu1b1dd5ny9ymy,1,67.1,0.0,2025-02-27T18:14:44.262Z,2025-02-27T18:14:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544469077,1,,5544469065,107,,5544469069,140,44.0,5544469071,141,20.4,5544469073,212,28.4,5544469067,56,Back,5544469075,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529145,147,1,1,14,18,8gxd9ry2580pu1b1dd5ny9ymy,1,41.7,23.0,2025-02-27T18:14:48.606Z,2025-02-27T18:14:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544469321,140,39.6,5544469323,141,64.9,5544469325,212,28.6,5544469327,213,1.65,5544469319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529183,148,1,1,14,24,8gxd9ry2580pu1b1dd5ny9ymy,1,48.0,59.0,2025-02-27T18:14:55.462Z,2025-02-27T18:14:58Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544469415,56,Back,5544469421,212,10.1,5544469417,140,46.8,5544469423,213,4.59,5544469419,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529197,149,1,1,14,27,8gxd9ry2580pu1b1dd5ny9ymy,1,49.5,38.5,2025-02-27T18:14:58.381Z,2025-02-27T18:15:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544469507,141,14.0,5544469503,56,Right,5544469511,213,5.48,5544469505,140,64.8,5544469509,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529207,150,1,1,14,31,8gxd9ry2580pu1b1dd5ny9ymy,1,63.7,14.6,2025-02-27T18:15:01.782Z,2025-02-27T18:15:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544469561,56,Center,5544469569,213,2.59,5544469563,140,50.3,5544469567,212,16.5,5544469565,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529223,151,1,1,14,32,8gxd9ry2580pu1b1dd5ny9ymy,1,49.4,28.0,2025-02-27T18:15:03.333Z,2025-02-27T18:15:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544469661,213,2.03,5544469657,141,65.1,5544469653,56,Back,5544469655,140,37.5,5544469659,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529237,152,1,1,14,37,8gxd9ry2580pu1b1dd5ny9ymy,1,36.8,67.6,2025-02-27T18:15:07.901Z,2025-02-27T18:15:14Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544469779,213,3.72,5544469771,56,Back,5544469777,212,21.1,5544469773,140,20.0,5544469775,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529267,153,1,1,14,43,8gxd9ry2580pu1b1dd5ny9ymy,1,19.8,50.0,2025-02-27T18:15:14.317Z,2025-02-28T11:08:55Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544469931,140,23.8,5544469935,212,17.5,5544469933,141,25.0,5544469929,56,Back,5544984541,189,,5544469937,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529271,154,1,1,14,49,8gxd9ry2580pu1b1dd5ny9ymy,1,25.9,25.3,2025-02-27T18:15:19.869Z,2025-02-27T18:15:22Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544469967,213,5.60,5544469959,56,Back,5544469961,140,40.0,5544469965,212,19.1,5544469963,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529289,155,1,1,14,51,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,7.7,2025-02-27T18:15:21.837Z,2025-02-27T18:15:28Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544470057,141,21.3,5544470053,56,Back,5544470061,213,2.52,5544470055,140,27.5,5544470059,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529293,156,1,1,14,57,8gxd9ry2580pu1b1dd5ny9ymy,1,29.0,23.0,2025-02-27T18:15:28.381Z,2025-02-27T18:15:30Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544470083,141,46.1,5544470085,212,43.2,5544470081,140,67.3,5544470087,213,0.37,5544470089,1,,5544470079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529301,157,1,1,14,59,8gxd9ry2580pu1b1dd5ny9ymy,1,67.3,46.1,2025-02-27T18:15:29.941Z,2025-02-28T11:09:10Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544984615,156,,5544470125,56,Center,5544470129,141,45.8,5544470133,213,3.16,5544470131,212,8.7,5544470127,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529319,158,1,1,15,0,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,45.8,2025-02-27T18:15:30.885Z,2025-02-27T18:15:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544470231,140,59.3,5544470233,141,77.9,5544470229,56,Center,5544470235,212,21.8,5544470237,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529331,159,1,1,15,4,8gxd9ry2580pu1b1dd5ny9ymy,1,60.1,89.4,2025-02-27T18:15:35.302Z,2025-02-27T18:15:36Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544470319,212,10.2,5544470315,140,53.7,5544470317,141,78.2,5544470313,56,Center,5544470321,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
