id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2751849659,30,83,1,3,7,7gkglopz9cjsysn2u6sbhuvc5,0,16.5,9.5,2024-11-25T17:34:25.022Z,2024-11-25T17:34:31Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383258483,399,15jhbyn4wsbd865fd9djcwaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849661,36,61,1,3,8,dbl7ir1qugqz8nvp1vzn8im50,0,89.2,85.6,2024-11-25T17:34:25.723Z,2024-11-25T17:34:26Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383258311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849683,31,5,1,3,9,7gkglopz9cjsysn2u6sbhuvc5,1,15.9,-1.4,2024-11-25T17:34:26.755Z,2024-11-25T19:38:47Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383259117,233,37,5383258417,347,,5383258415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849681,37,5,1,3,9,dbl7ir1qugqz8nvp1vzn8im50,0,84.1,101.4,2024-11-25T17:34:26.755Z,2024-11-25T19:38:47Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383258409,347,,5383258407,56,Left,5383259161,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849721,32,1,1,3,17,7gkglopz9cjsysn2u6sbhuvc5,0,22.0,0.0,2024-11-25T17:34:34.488Z,2024-11-25T17:34:36Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383258599,56,Back,5383258605,212,25.3,5383258607,213,0.52,5383258601,140,42.9,5383258609,1,,5383258603,141,17.3,5383258597,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849731,38,1,1,3,19,dbl7ir1qugqz8nvp1vzn8im50,1,62.4,76.6,2024-11-25T17:34:36.364Z,2024-11-25T17:34:38Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383258677,141,59.4,5383258681,213,5.14,5383258679,212,12.9,5383258673,56,Center,5383258675,140,67.5,5383258671,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849733,39,44,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,1,66.8,66.4,2024-11-25T17:34:38.292Z,2024-11-25T18:30:46Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383258721,233,33,5383258687,286,,5383258685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849735,33,44,1,3,21,7gkglopz9cjsysn2u6sbhuvc5,0,33.2,33.6,2024-11-25T17:34:38.293Z,2024-11-25T18:30:47Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383258691,285,,5383258689,56,Back,5383258729,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849737,40,1,1,3,21,dbl7ir1qugqz8nvp1vzn8im50,0,67.5,59.4,2024-11-25T17:34:38.492Z,2024-11-25T17:34:39Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383258701,212,3.9,5383258697,140,70.7,5383258693,3,,5383258699,141,56.6,5383258703,213,5.77,5383258695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849745,34,61,1,3,22,7gkglopz9cjsysn2u6sbhuvc5,1,33.7,29.4,2024-11-25T17:34:40.039Z,2024-11-25T17:34:40Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383258739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849771,35,1,1,3,24,7gkglopz9cjsysn2u6sbhuvc5,1,33.7,29.4,2024-11-25T17:34:41.295Z,2024-11-25T17:34:44Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383258887,140,48.3,5383258883,157,,5383258889,141,43.0,5383258893,213,0.54,5383258895,1,,5383258885,56,Back,5383258891,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849773,36,4,1,3,24,7gkglopz9cjsysn2u6sbhuvc5,1,48.0,45.2,2024-11-25T17:34:41.819Z,2024-11-25T17:34:50Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5383258931,294,,5383258929,13,,5383258935,152,,5383258933,56,Back,5383258937,286,,5383258951,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849759,41,4,1,3,24,dbl7ir1qugqz8nvp1vzn8im50,0,52.0,54.8,2024-11-25T17:34:41.820Z,2024-11-25T18:31:20Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383380887,294,,5383258833,285,,5383258959,233,36,5383258825,13,,5383258829,152,,5383258827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849897,37,1,1,3,40,7gkglopz9cjsysn2u6sbhuvc5,1,46.0,43.9,2024-11-25T17:34:57.871Z,2024-11-25T17:35:00Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383259575,212,13.1,5383259567,152,,5383259571,140,33.5,5383259569,56,Back,5383259577,213,3.09,5383259565,5,,5383259609,189,,5383259573,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849905,38,1,1,3,43,7gkglopz9cjsysn2u6sbhuvc5,0,39.4,37.9,2024-11-25T17:35:00.991Z,2024-11-25T17:35:03Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383259661,1,,5383259655,141,4.7,5383259651,56,Right,5383259657,212,45.7,5383259649,155,,5383259653,140,77.2,5383259659,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849915,42,1,1,3,46,dbl7ir1qugqz8nvp1vzn8im50,0,18.1,84.1,2024-11-25T17:35:03.740Z,2024-11-25T17:35:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383259715,212,15.7,5383259707,157,,5383259717,213,0.15,5383259719,1,,5383259709,56,Back,5383259711,140,32.9,5383259713,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849917,39,61,1,3,48,7gkglopz9cjsysn2u6sbhuvc5,1,69.7,4.9,2024-11-25T17:35:05.884Z,2024-11-25T17:35:06Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383259721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849927,43,61,1,3,49,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,84.1,2024-11-25T17:35:07.217Z,2024-11-25T17:35:07Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383259773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849979,45,1,1,3,52,dbl7ir1qugqz8nvp1vzn8im50,1,41.8,79.3,2024-11-25T17:35:09.876Z,2024-11-25T17:35:14Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383260031,141,88.1,5383260029,140,63.5,5383260033,212,23.6,5383260027,56,Left,5383260035,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849985,46,43,1,3,56,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-25T17:35:13.941Z,2024-11-25T17:35:18Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383260069,56,Left,5383260073,286,0,5383260275,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751849997,47,4,1,3,57,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,84.4,2024-11-25T17:35:15.172Z,2024-11-25T17:35:32Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383260215,152,,5383260351,233,40,5383260211,13,,5383260217,265,,5383260213,56,Left,5383260219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850007,40,4,1,3,57,7gkglopz9cjsysn2u6sbhuvc5,0,29.2,15.6,2024-11-25T17:35:15.173Z,2024-11-25T19:51:31Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383260897,233,47,5383260335,265,,5383260329,13,,5383260331,56,Back,5383260337,285,,5383260333,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850251,48,1,1,4,31,dbl7ir1qugqz8nvp1vzn8im50,0,74.3,86.8,2024-11-25T17:35:49.131Z,2024-11-25T17:35:50Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383261597,2,,5383261611,212,24.0,5383261599,5,,5383261605,56,Center,5383261603,152,,5383261613,213,5.29,5383261609,141,57.3,5383261607,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850281,41,12,1,4,34,7gkglopz9cjsysn2u6sbhuvc5,1,15.2,40.5,2024-11-25T17:35:51.781Z,2024-11-25T17:36:00Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383261761,56,Back,5383261765,141,22.7,5383261769,213,3.74,5383261763,140,0.0,5383261803,15,,5383262085,167,,5383261767,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850307,42,6,1,4,35,7gkglopz9cjsysn2u6sbhuvc5,0,13.7,41.8,2024-11-25T17:35:52.596Z,2024-11-25T18:30:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383261941,56,Back,5383261985,233,49,5383261943,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850287,49,6,1,4,35,dbl7ir1qugqz8nvp1vzn8im50,1,86.3,58.2,2024-11-25T17:35:52.596Z,2024-11-25T18:30:30Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383261961,233,42,5383261811,56,Center,5383261813,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850517,50,1,1,4,58,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2024-11-25T17:36:15.787Z,2024-11-25T17:36:22Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383262973,6,,5383262991,213,4.54,5383262981,223,,5383262987,141,32.4,5383262995,1,,5383262985,140,92.1,5383262977,155,,5383262971,2,,5383262983,56,Center,5383262989,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850541,51,44,1,5,2,dbl7ir1qugqz8nvp1vzn8im50,1,89.8,39.2,2024-11-25T17:36:19.411Z,2024-11-25T18:30:47Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383263119,286,,5383263167,233,43,5383263117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850547,43,44,1,5,2,7gkglopz9cjsysn2u6sbhuvc5,0,10.2,60.8,2024-11-25T17:36:19.412Z,2024-11-25T18:30:47Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383263133,285,,5383263179,233,51,5383263131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850583,52,1,1,5,2,dbl7ir1qugqz8nvp1vzn8im50,1,92.0,32.4,2024-11-25T17:36:19.731Z,2024-11-25T20:25:26Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383263383,212,3.7,5383263375,3,,5383263379,140,95.1,5383263385,213,0.51,5383263381,141,35.1,5383263377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850617,54,61,1,5,4,dbl7ir1qugqz8nvp1vzn8im50,0,92.5,44.5,2024-11-25T17:36:21.867Z,2024-11-25T20:22:44Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383263537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850705,44,5,1,5,5,7gkglopz9cjsysn2u6sbhuvc5,1,-0.6000000000000001,59.4,2024-11-25T17:36:22.859Z,2024-11-25T19:38:48Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383263931,233,53,5383263913,56,Back,5383263915,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850589,53,5,1,5,5,dbl7ir1qugqz8nvp1vzn8im50,0,100.6,40.6,2024-11-25T17:36:22.859Z,2024-11-25T19:38:48Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5383263943,233,44,5383263415,56,Center,5383263417,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850755,45,1,1,5,25,7gkglopz9cjsysn2u6sbhuvc5,0,4.3,58.4,2024-11-25T17:36:42.669Z,2024-11-25T17:36:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383264113,155,,5383264121,212,49.8,5383264119,141,56.7,5383264125,1,,5383264117,140,51.7,5383264129,74,,5383264123,213,6.26,5383264111,124,,5383264115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850749,55,44,1,5,29,dbl7ir1qugqz8nvp1vzn8im50,1,47.9,42.5,2024-11-25T17:36:46.691Z,2024-11-25T18:30:48Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383264081,285,,5383264079,56,Back,5383264181,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850759,46,44,1,5,29,7gkglopz9cjsysn2u6sbhuvc5,0,52.1,57.5,2024-11-25T17:36:46.692Z,2024-11-25T18:43:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383264145,56,Center,5383264203,233,55,5383264147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850779,56,1,1,5,29,dbl7ir1qugqz8nvp1vzn8im50,1,47.3,41.0,2024-11-25T17:36:46.916Z,2024-11-25T17:36:51Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383264283,212,16.0,5383264275,3,,5383264277,56,Center,5383264281,141,40.7,5383264279,140,62.5,5383264285,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850789,58,50,1,5,34,dbl7ir1qugqz8nvp1vzn8im50,1,67.2,34.8,2024-11-25T17:36:51.581Z,2024-11-25T18:30:35Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383264307,286,,5383264305,56,Center,5383264339,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850797,47,7,1,5,34,7gkglopz9cjsysn2u6sbhuvc5,0,32.8,65.2,2024-11-25T17:36:51.582Z,2024-11-25T19:44:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383264327,285,,5383264325,56,Back,5383264329,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751877493,560,61,1,5,35,dbl7ir1qugqz8nvp1vzn8im50,1,65.2,44.4,2024-11-25T17:36:53.079Z,2024-11-25T18:45:29Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383414949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850811,49,1,1,5,36,7gkglopz9cjsysn2u6sbhuvc5,1,35.6,57.9,2024-11-25T17:36:53.939Z,2024-11-25T17:36:55Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383264383,212,15.2,5383264381,141,40.1,5383264377,56,Back,5383264379,140,44.3,5383264385,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850815,50,1,1,5,37,7gkglopz9cjsysn2u6sbhuvc5,1,44.3,40.1,2024-11-25T17:36:55.059Z,2024-11-25T17:36:56Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383264403,56,Back,5383264409,212,13.0,5383264407,141,37.4,5383264411,213,3.28,5383264405,140,32.0,5383264427,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850855,51,1,1,5,42,7gkglopz9cjsysn2u6sbhuvc5,0,54.6,12.2,2024-11-25T17:37:00.043Z,2024-11-25T17:37:01Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383264611,140,77.0,5383264609,56,Right,5383264613,141,5.5,5383264615,212,24.0,5383264617,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850867,59,8,1,5,45,dbl7ir1qugqz8nvp1vzn8im50,1,22.1,85.9,2024-11-25T17:37:02.491Z,2024-11-25T17:37:02Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383264693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850879,52,1,1,5,46,7gkglopz9cjsysn2u6sbhuvc5,0,75.9,9.1,2024-11-25T17:37:03.548Z,2024-11-25T17:37:05Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383264755,56,Center,5383264761,212,30.8,5383264757,140,100.0,5383264763,213,0.55,5383264759,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850901,53,5,1,5,47,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,36.0,2024-11-25T17:37:05.114Z,2024-11-25T19:38:49Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383264901,56,Center,5383265089,233,60,5383264905,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751850923,60,5,1,5,47,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,64.0,2024-11-25T17:37:05.114Z,2024-11-25T19:38:48Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383265073,233,53,5383265033,56,Back,5383265035,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851065,61,1,1,6,7,dbl7ir1qugqz8nvp1vzn8im50,0,4.2,47.6,2024-11-25T17:37:24.628Z,2024-11-25T17:37:31Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383265967,56,Right,5383265975,213,5.93,5383265965,124,,5383265977,1,,5383265979,74,,5383265971,141,5.9,5383265973,212,82.8,5383265969,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851159,55,1,1,6,14,7gkglopz9cjsysn2u6sbhuvc5,1,27.9,97.7,2024-11-25T17:37:32.170Z,2024-11-25T17:37:41Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383266449,212,33.6,5383266443,56,Back,5383266445,140,1.5,5383266451,213,3.74,5383266453,1,,5383266447,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851185,56,1,1,6,23,7gkglopz9cjsysn2u6sbhuvc5,1,13.9,58.4,2024-11-25T17:37:41.219Z,2024-11-25T17:37:47Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383266637,56,Back,5383266645,213,4.90,5383266643,212,12.0,5383266639,140,16.0,5383266641,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851201,57,1,1,6,30,7gkglopz9cjsysn2u6sbhuvc5,0,20.1,37.1,2024-11-25T17:37:47.372Z,2024-11-25T17:37:49Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383266717,212,41.9,5383266713,140,60.0,5383266721,1,,5383266709,155,,5383266719,213,0.04,5383266715,141,39.5,5383266711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851221,62,1,1,6,32,dbl7ir1qugqz8nvp1vzn8im50,0,40.1,49.9,2024-11-25T17:37:50.122Z,2024-11-25T17:37:54Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383266891,157,,5383266901,213,0.60,5383266895,140,88.6,5383266903,1,,5383266893,56,Left,5383266899,212,61.9,5383266897,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851283,58,5,1,6,36,7gkglopz9cjsysn2u6sbhuvc5,1,11.4,-1.6,2024-11-25T17:37:53.928Z,2024-11-25T19:38:49Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383267241,347,,5383267249,233,63,5383267239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851227,63,5,1,6,36,dbl7ir1qugqz8nvp1vzn8im50,0,88.6,101.6,2024-11-25T17:37:53.928Z,2024-11-25T17:38:03Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383267267,233,58,5383266933,347,,5383266931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851449,59,1,1,6,45,7gkglopz9cjsysn2u6sbhuvc5,1,8.7,0.0,2024-11-25T17:38:02.842Z,2024-11-25T17:38:15Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383267773,107,,5383267779,141,27.7,5383267777,140,1.5,5383267789,213,1.94,5383267775,56,Back,5383267783,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851461,60,1,1,6,58,7gkglopz9cjsysn2u6sbhuvc5,1,7.6,55.1,2024-11-25T17:38:15.379Z,2024-11-25T17:38:17Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383267829,140,10.2,5383267833,212,15.6,5383267831,141,32.5,5383267827,56,Back,5383267835,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851485,61,1,1,7,0,7gkglopz9cjsysn2u6sbhuvc5,1,10.5,34.9,2024-11-25T17:38:17.257Z,2024-11-25T17:38:19Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383267941,213,1.68,5383267933,56,Back,5383267939,212,13.9,5383267937,141,55.2,5383267935,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851511,62,1,1,7,2,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,59.1,2024-11-25T17:38:19.746Z,2024-11-25T17:38:22Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383268073,212,20.3,5383268069,140,22.4,5383268071,141,83.2,5383268067,56,Back,5383268075,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851523,63,1,1,7,4,7gkglopz9cjsysn2u6sbhuvc5,1,21.6,83.3,2024-11-25T17:38:21.833Z,2024-11-25T17:38:23Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383268129,213,3.98,5383268123,141,59.3,5383268125,212,22.0,5383268121,140,7.6,5383268119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851559,64,1,1,7,6,7gkglopz9cjsysn2u6sbhuvc5,1,6.2,55.1,2024-11-25T17:38:23.538Z,2024-11-25T17:38:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383268267,56,Back,5383268275,213,4.85,5383268273,212,24.0,5383268269,140,9.4,5383268271,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851589,65,1,1,7,11,7gkglopz9cjsysn2u6sbhuvc5,1,9.8,18.5,2024-11-25T17:38:28.930Z,2024-11-25T17:38:32Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383268443,1,,5383268429,140,46.5,5383268437,212,38.5,5383268425,56,Back,5383268441,213,0.02,5383268421,157,,5383268433,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851595,66,1,1,7,12,7gkglopz9cjsysn2u6sbhuvc5,0,46.5,19.4,2024-11-25T17:38:29.897Z,2024-11-25T19:44:53Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383268465,213,0.20,5383268459,140,61.4,5383268453,3,,5383268461,141,24.0,5383268455,168,,5383268457,56,Center,5383268463,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851599,65,1,1,7,14,dbl7ir1qugqz8nvp1vzn8im50,1,40.4,76.1,2024-11-25T17:38:31.243Z,2024-11-25T17:38:33Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383268491,213,6.23,5383268485,140,55.7,5383268489,212,16.1,5383268483,56,Center,5383268487,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851605,66,61,1,7,15,dbl7ir1qugqz8nvp1vzn8im50,0,55.7,74.8,2024-11-25T17:38:32.915Z,2024-11-25T17:38:33Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383268513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751851635,68,1,1,7,17,7gkglopz9cjsysn2u6sbhuvc5,0,46.0,22.7,2024-11-25T17:38:35.145Z,2024-11-25T17:38:40Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383268669,155,,5383268671,56,Center,5383268675,141,37.8,5383268673,140,85.0,5383268679,213,0.25,5383268677,212,42.2,5383268681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
