id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2703427963,633,1,2,63,16,dbl7ir1qugqz8nvp1vzn8im50,0,24.0,90.6,2024-07-26T18:22:10.834Z,2024-07-26T18:22:11Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118033043,212,7.5,5118033039,140,28.0,5118033045,213,5.30,5118033041,141,81.4,5118033037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427959,570,61,2,63,16,8cfkisxf1fkxdqtt6tx1tup48,1,68.7,19.1,2024-07-26T18:22:10.923Z,2024-07-26T18:22:11Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118033031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427969,571,3,2,63,18,8cfkisxf1fkxdqtt6tx1tup48,0,69.8,23.3,2024-07-26T18:22:13.121Z,2024-07-27T17:17:22Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5118033073,286,,5118033131,233,634,5118033071,56,Center,5119792629,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427973,634,7,2,63,18,dbl7ir1qugqz8nvp1vzn8im50,0,30.2,76.7,2024-07-26T18:22:13.122Z,2024-07-27T17:17:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118033087,56,Back,5118033109,233,571,5118033089,285,,5119792833,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703430699,628,61,2,63,18,8cfkisxf1fkxdqtt6tx1tup48,1,68.7,30.5,2024-07-26T18:22:13.487Z,2024-07-27T17:17:40Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5118049163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428003,635,1,2,63,20,dbl7ir1qugqz8nvp1vzn8im50,0,28.1,84.1,2024-07-26T18:22:14.706Z,2024-07-26T18:28:50Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118033271,213,0.24,5118033265,140,62.2,5118033269,212,36.9,5118033263,56,Left,5118033273,1,,5118033267,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428065,573,1,2,63,26,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,9.5,2024-07-26T18:22:20.748Z,2024-07-26T18:22:25Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118033599,141,47.3,5118033603,213,1.94,5118033595,56,Back,5118033597,140,23.0,5118033601,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428097,574,1,2,63,30,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,50.4,2024-07-26T18:22:25.228Z,2024-07-26T18:22:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118033767,56,Back,5118033773,212,18.8,5118033769,140,24.0,5118033771,141,77.9,5118033775,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428115,575,1,2,63,35,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,80.0,2024-07-26T18:22:29.629Z,2024-07-26T18:22:31Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118033867,212,14.8,5118033857,56,Back,5118033861,140,24.3,5118033865,141,58.8,5118033869,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428155,576,1,2,63,36,8cfkisxf1fkxdqtt6tx1tup48,1,24.3,58.8,2024-07-26T18:22:30.908Z,2024-07-26T18:22:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118034089,140,37.0,5118034093,212,18.6,5118034087,56,Back,5118034091,141,39.7,5118034097,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428173,577,1,2,63,41,8cfkisxf1fkxdqtt6tx1tup48,0,43.8,34.6,2024-07-26T18:22:35.556Z,2024-07-26T18:22:37Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118034167,141,62.7,5118034163,56,Center,5118034173,1,,5118034169,212,40.9,5118034171,213,0.49,5118034161,155,,5118034165,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428183,636,8,2,63,43,dbl7ir1qugqz8nvp1vzn8im50,1,24.3,38.9,2024-07-26T18:22:38.324Z,2024-07-27T17:18:09Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118034233,15,,5119795561,385,,5118034213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428219,638,1,2,63,45,dbl7ir1qugqz8nvp1vzn8im50,1,26.1,39.2,2024-07-26T18:22:40.272Z,2024-07-26T18:22:42Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5118034439,212,13.9,5118034435,140,31.5,5118034437,141,57.8,5118034433,56,Back,5118034441,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428237,639,1,2,63,47,dbl7ir1qugqz8nvp1vzn8im50,1,30.9,61.7,2024-07-26T18:22:41.971Z,2024-07-26T18:22:43Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5118034521,212,10.4,5118034519,141,73.2,5118034517,140,37.4,5118034523,213,0.85,5118034515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428291,640,1,2,63,48,dbl7ir1qugqz8nvp1vzn8im50,1,37.4,73.2,2024-07-26T18:22:43.003Z,2024-07-26T18:22:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118034773,212,20.5,5118034767,56,Back,5118034771,141,96.0,5118034775,213,2.29,5118034769,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428325,641,1,2,63,53,dbl7ir1qugqz8nvp1vzn8im50,1,24.6,96.0,2024-07-26T18:22:47.562Z,2024-07-26T18:22:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118034967,213,4.28,5118034965,212,11.4,5118034961,140,20.0,5118034963,141,80.8,5118034959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428345,642,1,2,63,55,dbl7ir1qugqz8nvp1vzn8im50,1,15.1,77.2,2024-07-26T18:22:50.403Z,2024-07-26T18:22:53Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118035075,140,3.2,5118035077,141,56.4,5118035079,212,18.9,5118035073,56,Back,5118035081,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428383,643,1,2,63,59,dbl7ir1qugqz8nvp1vzn8im50,0,3.9,52.2,2024-07-26T18:22:53.659Z,2024-07-26T18:22:58Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5118035289,140,33.5,5118035293,212,44.1,5118035285,155,,5118035297,1,,5118035291,141,6.1,5118035295,213,5.49,5118035287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428387,578,44,2,64,2,8cfkisxf1fkxdqtt6tx1tup48,1,67.8,80.6,2024-07-26T18:22:56.723Z,2024-07-27T23:14:21Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118035305,286,,5118035343,233,644,5118035303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428389,644,44,2,64,2,dbl7ir1qugqz8nvp1vzn8im50,0,32.2,19.4,2024-07-26T18:22:56.724Z,2024-07-26T18:22:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5118035307,56,Back,5118035309,285,,5118035361,233,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428407,579,1,2,64,2,8cfkisxf1fkxdqtt6tx1tup48,0,69.0,67.2,2024-07-26T18:22:56.915Z,2024-07-27T23:14:22Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118035389,141,100.0,5118035393,213,1.12,5118035385,56,Left,5118035387,140,79.6,5118035391,212,25.7,5118035383,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428411,580,5,2,64,4,8cfkisxf1fkxdqtt6tx1tup48,0,73.4,101.6,2024-07-26T18:22:58.573Z,2024-07-26T18:54:31Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118035423,56,Left,5118036341,233,645,5118035425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428555,645,5,2,64,4,dbl7ir1qugqz8nvp1vzn8im50,1,26.6,-1.6,2024-07-26T18:22:58.573Z,2024-07-26T18:23:25Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5118036263,347,,5118036315,233,580,5118036261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428521,581,18,2,64,31,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-07-26T18:23:25.797Z,2024-07-26T18:24:34Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5118036037,44,Defender,5118036085,55,582,5118036039,59,22,5118036035,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428527,582,19,2,64,31,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-07-26T18:23:25.798Z,2024-07-26T18:24:34Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5118036065,293,3,5118036055,42,,5118036061,59,6,5118036067,44,Midfielder,5118036059,145,4,5118036069,55,581,5118036063,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428579,583,18,2,64,32,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-07-26T18:23:26.661Z,2024-07-26T18:23:27Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5118036381,59,3,5118036441,55,584,5118036377,42,,5118036379,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428587,584,19,2,64,32,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-07-26T18:23:26.662Z,2024-07-26T18:23:27Z,18g25rcpd99fe1gvr48uoqmtw,E. Villumsen,,,5118036423,55,583,5118036415,59,31,5118036417,292,3,5118036409,42,,5118036419,293,2,5118036413,145,2,5118036421,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428687,646,1,2,64,46,dbl7ir1qugqz8nvp1vzn8im50,1,33.4,0.0,2024-07-26T18:23:40.859Z,2024-07-27T17:18:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5118037011,212,21.0,5118037003,107,,5119797769,189,,5118037009,141,12.3,5118037007,140,15.4,5118037013,213,2.69,5118037005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428697,647,1,2,64,50,dbl7ir1qugqz8nvp1vzn8im50,1,15.6,12.2,2024-07-26T18:23:45.427Z,2024-07-26T18:23:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118037049,140,6.4,5118037047,56,Back,5118037059,213,1.99,5118037055,212,23.9,5118037051,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428717,648,1,2,64,52,dbl7ir1qugqz8nvp1vzn8im50,1,6.4,44.3,2024-07-26T18:23:46.795Z,2024-07-26T18:23:49Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5118037145,140,7.8,5118037149,212,20.5,5118037151,213,4.78,5118037143,56,Back,5118037147,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428737,649,1,2,64,54,dbl7ir1qugqz8nvp1vzn8im50,1,9.5,13.1,2024-07-26T18:23:48.883Z,2024-07-26T18:23:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5118037267,141,3.8,5118037265,140,19.3,5118037263,56,Back,5118037269,212,12.1,5118037271,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428775,650,1,2,64,56,dbl7ir1qugqz8nvp1vzn8im50,1,19.6,3.8,2024-07-26T18:23:51.404Z,2024-07-26T18:23:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5118037481,1,,5118037473,140,51.1,5118037479,213,0.41,5118037477,212,36.0,5118037471,56,Center,5118037475,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428779,651,1,2,65,1,dbl7ir1qugqz8nvp1vzn8im50,0,54.3,25.6,2024-07-26T18:23:55.739Z,2024-07-26T18:26:29Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118037487,56,Center,5118037495,213,5.01,5118037491,141,22.1,5118037489,140,55.0,5118037493,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428813,585,61,2,65,6,8cfkisxf1fkxdqtt6tx1tup48,1,51.3,70.5,2024-07-26T18:24:01.003Z,2024-07-26T18:24:01Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118037675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428841,586,4,2,65,6,8cfkisxf1fkxdqtt6tx1tup48,1,46.9,78.2,2024-07-26T18:24:01.243Z,2024-07-26T18:24:06Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118037829,56,Back,5118037875,233,652,5118037835,286,,5118037831,152,,5118037827,13,,5118037833,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428817,652,4,2,65,6,dbl7ir1qugqz8nvp1vzn8im50,0,53.1,21.8,2024-07-26T18:24:01.244Z,2024-07-26T18:26:30Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118037755,265,,5118037751,56,Center,5118037905,233,586,5118037759,285,,5118037753,152,,5118037749,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428869,587,1,2,65,10,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,78.8,2024-07-26T18:24:05.028Z,2024-07-26T18:24:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5118037979,212,39.1,5118037973,56,Back,5118037981,213,4.27,5118037969,5,,5118037983,1,,5118037971,152,,5118037975,140,37.6,5118037977,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428889,588,1,2,65,12,8cfkisxf1fkxdqtt6tx1tup48,1,37.6,26.8,2024-07-26T18:24:06.947Z,2024-07-26T18:24:10Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118038069,212,19.4,5118038071,213,5.53,5118038061,56,Right,5118038065,140,51.1,5118038067,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428911,589,1,2,65,15,8cfkisxf1fkxdqtt6tx1tup48,1,51.0,8.6,2024-07-26T18:24:09.938Z,2024-07-26T18:24:13Z,18g25rcpd99fe1gvr48uoqmtw,E. Villumsen,,,5118038229,141,23.7,5118038233,213,2.70,5118038231,212,23.9,5118038225,56,Back,5118038227,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428935,590,3,2,65,18,8cfkisxf1fkxdqtt6tx1tup48,1,31.8,16.0,2024-07-26T18:24:13.474Z,2024-07-27T17:19:13Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5119799819,465,,5118038341,56,Back,5118038343,285,,5118038361,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428931,653,45,2,65,18,dbl7ir1qugqz8nvp1vzn8im50,0,68.2,84.0,2024-07-26T18:24:13.474Z,2024-07-26T18:24:17Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118038373,233,590,5118038329,56,Left,5118038371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428947,591,1,2,65,21,8cfkisxf1fkxdqtt6tx1tup48,0,34.4,16.4,2024-07-26T18:24:15.955Z,2024-07-26T18:24:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118038419,212,37.2,5118038413,56,Right,5118038421,213,6.20,5118038411,155,,5118038423,1,,5118038415,140,69.7,5118038417,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428949,654,1,2,65,23,dbl7ir1qugqz8nvp1vzn8im50,1,31.3,95.7,2024-07-26T18:24:17.965Z,2024-07-26T18:27:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5118046569,140,47.7,5118046575,212,17.2,5118046577,213,6.24,5118038429,56,Back,5118046563,3,,5118046573,141,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429013,592,45,2,65,30,8cfkisxf1fkxdqtt6tx1tup48,0,28.7,14.2,2024-07-26T18:24:24.652Z,2024-07-26T18:24:27Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5118038765,56,Back,5118038895,233,656,5118038767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429023,656,3,2,65,30,dbl7ir1qugqz8nvp1vzn8im50,1,71.3,85.8,2024-07-26T18:24:24.652Z,2024-07-27T17:19:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5118038879,233,592,5118038821,286,,5118038819,56,Left,5119801165,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429053,657,1,2,65,33,dbl7ir1qugqz8nvp1vzn8im50,1,88.5,77.3,2024-07-26T18:24:27.660Z,2024-07-27T17:19:42Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,1.0,,5118038983,56,Center,5118051575,154,,5118038989,212,12.9,5119801921,195,,5118038991,213,4.61,5118038987,141,58.4,5118038985,140,87.3,5118051573,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429057,658,13,2,65,35,dbl7ir1qugqz8nvp1vzn8im50,1,86.4,55.6,2024-07-26T18:24:29.748Z,2024-07-27T17:20:04Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5118051597,102,12.9,5118039009,56,Center,5118051591,154,,5118051593,55,657,5118039005,22,,5118051611,231,53.2,5118039007,17,,5118051599,103,12.5,5118051605,146,5118051601,328,5118051003,153,5118050999,72,5118051587,75,,5118051607,147,8.5,5118051589,29,,5118051609,230,98.2,98.9,,,,5118051603,391,,,,,,
2703429077,659,1,2,65,41,dbl7ir1qugqz8nvp1vzn8im50,0,94.8,9.2,2024-07-26T18:24:36.060Z,2024-07-27T17:20:16Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5119804121,223,,5118039131,155,,5118039135,140,91.5,5118039141,213,1.71,5118039137,141,45.5,5118039139,212,24.9,5118039129,2,,5118039133,56,Center,5119804123,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429155,593,12,2,65,45,8cfkisxf1fkxdqtt6tx1tup48,1,12.0,61.1,2024-07-26T18:24:40.402Z,2024-07-26T19:40:10Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118039603,140,33.4,5118039607,212,27.0,5118039601,56,Back,5118039605,141,83.0,5118039609,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429171,595,4,2,65,48,8cfkisxf1fkxdqtt6tx1tup48,1,30.6,80.8,2024-07-26T18:24:42.906Z,2024-07-26T18:53:23Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5118054225,295,,5118039761,13,,5118039765,152,,5118039763,56,Back,5118118847,233,660,5118118851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429121,660,4,2,65,48,dbl7ir1qugqz8nvp1vzn8im50,0,69.4,19.2,2024-07-26T18:24:42.907Z,2024-07-26T18:53:23Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5118039431,286,,5118039425,56,Right,5118039427,152,,5118054053,295,,5118118869,233,595,5118039423,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429159,594,43,2,65,54,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-07-26T18:24:49.154Z,2024-07-26T18:30:56Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5118053913,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429275,596,1,2,66,6,8cfkisxf1fkxdqtt6tx1tup48,1,29.3,90.2,2024-07-26T18:25:01.042Z,2024-07-26T18:25:02Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118040227,5,,5118040237,212,12.5,5118040235,141,72.7,5118040231,56,Back,5118040233,140,33.0,5118040229,152,,5118040239,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429301,597,1,2,66,7,8cfkisxf1fkxdqtt6tx1tup48,1,33.0,72.7,2024-07-26T18:25:02.466Z,2024-07-26T18:25:06Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5118040379,141,28.3,5118040385,1,,5118040381,212,33.0,5118040375,56,Back,5118040383,213,4.29,5118040377,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429333,598,1,2,66,11,8cfkisxf1fkxdqtt6tx1tup48,1,25.2,30.0,2024-07-26T18:25:06.385Z,2024-07-26T18:25:09Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118040549,213,6.08,5118040541,56,Back,5118040545,141,27.1,5118040547,212,9.7,5118040543,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429349,599,1,2,66,14,8cfkisxf1fkxdqtt6tx1tup48,1,34.3,27.1,2024-07-26T18:25:09.251Z,2024-07-26T18:25:11Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5118040643,141,35.4,5118040639,56,Back,5118040647,213,2.64,5118040641,140,24.5,5118040645,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429379,600,1,2,66,17,8cfkisxf1fkxdqtt6tx1tup48,1,24.5,35.4,2024-07-26T18:25:11.577Z,2024-07-26T18:25:15Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118040797,212,29.4,5118040795,141,78.4,5118040791,56,Back,5118040793,140,21.9,5118040799,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429417,601,1,2,66,20,8cfkisxf1fkxdqtt6tx1tup48,1,21.8,78.4,2024-07-26T18:25:15.273Z,2024-07-26T18:25:18Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5118040917,56,Back,5118040921,141,54.6,5118040925,213,4.63,5118040919,140,20.5,5118040923,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429443,602,1,2,66,23,8cfkisxf1fkxdqtt6tx1tup48,1,20.8,54.8,2024-07-26T18:25:18.017Z,2024-07-26T18:25:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5118041097,56,Back,5118041103,212,15.4,5118041099,140,22.7,5118041105,213,4.84,5118041101,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429451,603,1,2,66,27,8cfkisxf1fkxdqtt6tx1tup48,0,27.3,29.5,2024-07-26T18:25:22.281Z,2024-07-26T18:25:23Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118041169,141,29.7,5118041171,212,20.3,5118041165,56,Back,5118041167,140,46.6,5118041173,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429453,661,1,2,66,29,dbl7ir1qugqz8nvp1vzn8im50,0,57.0,71.4,2024-07-26T18:25:23.987Z,2024-07-27T17:21:06Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5119807683,213,1.03,5118041175,56,Left,5119807679,141,93.8,5119807681,212,17.8,5119807677,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429529,605,3,2,66,33,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,11.6,2024-07-26T18:25:27.787Z,2024-07-27T17:21:16Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118041607,56,Back,5119808395,465,,5118041651,233,662,5118041609,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429479,662,45,2,66,33,dbl7ir1qugqz8nvp1vzn8im50,0,68.4,88.4,2024-07-26T18:25:27.787Z,2024-07-26T19:00:35Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5118041677,286,,5118041327,56,Left,5118041679,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429495,604,1,2,66,34,8cfkisxf1fkxdqtt6tx1tup48,0,32.5,13.2,2024-07-26T18:25:28.650Z,2024-07-26T18:25:31Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5118041421,140,74.6,5118041425,212,44.2,5118041429,1,,5118041423,141,16.1,5118041419,56,Right,5118041427,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429523,664,1,2,66,37,dbl7ir1qugqz8nvp1vzn8im50,1,23.1,91.8,2024-07-26T18:25:32.235Z,2024-07-26T18:25:35Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5118041573,212,26.9,5118041567,56,Back,5118041575,213,3.84,5118041571,141,66.3,5118041569,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
