id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2799662425,650,1,2,71,12,bd4qakf7j0wwie8wke9km7uj8,1,80.3,6.7,2025-04-12T13:26:21.233Z,2025-04-12T13:26:23Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,5643997675,213,0.59,5643997673,212,6.5,5643997667,56,Right,5643997671,141,12.0,5643997669,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662461,651,3,2,71,14,bd4qakf7j0wwie8wke9km7uj8,0,81.0,17.2,2025-04-12T13:26:23.544Z,2025-04-12T14:14:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643997879,286,,5643997915,233,623,5643997877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662457,623,7,2,71,14,7gkglopz9cjsysn2u6sbhuvc5,0,19.0,82.8,2025-04-12T13:26:23.545Z,2025-04-12T14:14:17Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5643997861,56,Back,5643997863,285,,5643997895,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662467,652,61,2,71,15,bd4qakf7j0wwie8wke9km7uj8,1,85.4,12.0,2025-04-12T13:26:24.510Z,2025-04-12T13:26:24Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643997909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662575,625,1,2,71,16,7gkglopz9cjsysn2u6sbhuvc5,1,26.7,72.6,2025-04-12T13:26:25.331Z,2025-04-12T13:26:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643998351,212,12.2,5643998347,140,33.2,5643998345,56,Back,5643998349,141,87.5,5643998353,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662583,626,4,2,71,21,7gkglopz9cjsysn2u6sbhuvc5,1,26.0,90.9,2025-04-12T13:26:29.667Z,2025-04-12T14:09:24Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643998587,233,653,5643998499,265,,5643998501,285,,5643998495,56,Back,5643998493,13,,5643998497,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662581,653,4,2,71,21,bd4qakf7j0wwie8wke9km7uj8,0,74.0,9.1,2025-04-12T13:26:29.668Z,2025-04-12T14:09:25Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643998547,265,,5643998611,233,626,5643998545,152,,5643998543,56,Right,5643998549,286,,5643998541,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662729,627,43,2,71,30,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-12T13:26:39.286Z,2025-04-12T13:26:41Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643999295,56,Back,5643999297,347,0,5643999483,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662939,628,1,2,71,41,7gkglopz9cjsysn2u6sbhuvc5,0,25.7,88.9,2025-04-12T13:26:50.012Z,2025-04-12T13:26:55Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5644000621,213,6.07,5644000617,141,75.3,5644000607,5,,5644000613,56,Center,5644000615,140,66.0,5644000611,152,,5644000609,155,,5644000619,212,43.3,5644000623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662953,654,44,2,71,45,bd4qakf7j0wwie8wke9km7uj8,1,34.4,20.8,2025-04-12T13:26:54.050Z,2025-04-12T14:09:51Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644000707,285,,5644000777,233,629,5644000705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662943,629,44,2,71,45,7gkglopz9cjsysn2u6sbhuvc5,0,65.6,79.2,2025-04-12T13:26:54.051Z,2025-04-12T14:09:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5644000651,286,,5644000649,56,Left,5644000821,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662957,655,12,2,71,46,bd4qakf7j0wwie8wke9km7uj8,1,35.2,14.1,2025-04-12T13:26:55.033Z,2025-04-12T13:26:57Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644000733,212,11.8,5644000735,213,5.10,5644000727,56,Back,5644000899,167,,5644000729,140,39.5,5644000731,141,0.0,5644000759,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663089,631,61,2,71,46,7gkglopz9cjsysn2u6sbhuvc5,1,55.7,92.1,2025-04-12T13:26:55.464Z,2025-04-12T13:27:05Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5644001445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662985,630,5,2,71,47,7gkglopz9cjsysn2u6sbhuvc5,0,58.2,101.6,2025-04-12T13:26:55.789Z,2025-04-12T14:20:11Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5644000917,233,656,5644000861,347,,5644000859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799662987,656,5,2,71,47,bd4qakf7j0wwie8wke9km7uj8,1,41.8,-1.6,2025-04-12T13:26:55.789Z,2025-04-12T14:20:11Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644000953,233,630,5644000863,56,Back,5644000865,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663129,657,1,2,71,55,bd4qakf7j0wwie8wke9km7uj8,1,39.1,0.0,2025-04-12T13:27:03.792Z,2025-04-12T13:28:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5644001707,213,2.55,5644001699,56,Back,5644001701,140,24.4,5644001705,212,18.5,5644008067,107,,5644001703,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663215,658,1,2,71,57,bd4qakf7j0wwie8wke9km7uj8,1,24.4,13.7,2025-04-12T13:27:06.393Z,2025-04-12T13:27:11Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644002153,56,Back,5644002163,212,30.4,5644002161,141,58.2,5644002157,140,21.3,5644002167,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663249,659,1,2,72,2,bd4qakf7j0wwie8wke9km7uj8,0,20.3,60.8,2025-04-12T13:27:11.067Z,2025-04-12T13:27:12Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644002373,140,63.1,5644002381,213,0.13,5644002375,141,69.6,5644002369,157,,5644002377,212,45.3,5644002371,56,Center,5644002385,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663311,633,1,2,72,7,7gkglopz9cjsysn2u6sbhuvc5,1,42.0,15.0,2025-04-12T13:27:15.755Z,2025-04-12T13:27:18Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644002795,56,Right,5644002801,212,24.7,5644002797,140,65.2,5644002799,141,21.0,5644002803,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663315,634,61,2,72,9,7gkglopz9cjsysn2u6sbhuvc5,0,65.2,21.2,2025-04-12T13:27:17.955Z,2025-04-12T13:27:18Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,5644002815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663423,661,1,2,72,14,bd4qakf7j0wwie8wke9km7uj8,1,43.4,50.1,2025-04-12T13:27:22.896Z,2025-04-12T13:27:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5644003373,213,4.30,5644003363,140,37.8,5644003371,212,14.6,5644003369,141,30.4,5644003361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663463,662,1,2,72,17,bd4qakf7j0wwie8wke9km7uj8,1,41.2,23.6,2025-04-12T13:27:26.361Z,2025-04-12T13:27:29Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644003649,141,3.2,5644003653,213,5.19,5644003647,140,48.1,5644003651,212,15.7,5644003645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663501,663,1,2,72,21,bd4qakf7j0wwie8wke9km7uj8,1,46.4,3.1,2025-04-12T13:27:29.769Z,2025-04-12T13:27:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5644003781,56,Right,5644003789,213,0.42,5644003785,141,14.7,5644003779,155,,5644003783,140,63.4,5644003787,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663521,664,1,2,72,23,bd4qakf7j0wwie8wke9km7uj8,1,63.4,14.7,2025-04-12T13:27:32.288Z,2025-04-12T13:27:35Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5644003939,56,Right,5644003941,140,66.1,5644003947,213,5.17,5644003943,141,6.2,5644003945,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663543,665,1,2,72,26,bd4qakf7j0wwie8wke9km7uj8,1,70.4,6.4,2025-04-12T13:27:35.152Z,2025-04-12T13:27:37Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,5644004085,140,64.4,5644004091,212,12.6,5644004081,56,Center,5644004089,141,22.4,5644004093,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663589,666,1,2,72,29,bd4qakf7j0wwie8wke9km7uj8,1,65.0,24.4,2025-04-12T13:27:37.656Z,2025-04-12T13:27:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5644004391,140,66.2,5644004397,213,1.53,5644004393,141,66.4,5644004389,56,Center,5644004395,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663645,667,1,2,72,31,bd4qakf7j0wwie8wke9km7uj8,1,66.7,69.7,2025-04-12T13:27:40.504Z,2025-04-12T13:27:45Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5644004713,212,23.2,5644004715,213,0.74,5644004707,56,Left,5644004711,141,92.6,5644004709,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663705,668,1,2,72,36,bd4qakf7j0wwie8wke9km7uj8,1,78.7,85.6,2025-04-12T13:27:45.032Z,2025-04-12T13:27:48Z,m031ocyfq011rual3olkegdm,A. Taranis,,5644005095,141,57.3,5644005093,140,90.0,5644005097,212,22.6,5644005091,56,Center,5644005099,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663733,669,1,2,72,39,bd4qakf7j0wwie8wke9km7uj8,1,90.0,57.3,2025-04-12T13:27:48.400Z,2025-04-12T13:27:58Z,d106tu53y5q02yu36iojbou8k,A. Jensen,1.0,5644005199,141,55.4,5644005203,213,5.60,5644005197,140,91.5,5644005775,210,13,5644005195,56,Center,5644005777,154,,5644005201,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663737,670,13,2,72,41,bd4qakf7j0wwie8wke9km7uj8,1,85.9,57.0,2025-04-12T13:27:50.297Z,2025-04-12T14:49:08Z,m031ocyfq011rual3olkegdm,A. Taranis,,5644005231,22,,5644005855,81,,5644005865,102,41.7,5644005861,55,669,5644005233,17,,5644005235,56,Center,5644005871,231,49.1,5644005867,103,61.1,5644005857,29,,5644730539,328,5644005859,154,,5644005869,230,99.0,,5644005501,20,,,,,,,,,,,,,,,
2799663741,635,5,2,72,43,7gkglopz9cjsysn2u6sbhuvc5,1,-0.6,57.3,2025-04-12T13:27:52.166Z,2025-04-12T14:11:37Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,5644005497,233,671,5644005257,56,Back,5644005281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799663785,671,5,2,72,43,bd4qakf7j0wwie8wke9km7uj8,0,100.6,42.7,2025-04-12T13:27:52.166Z,2025-04-12T14:20:12Z,m031ocyfq011rual3olkegdm,A. Taranis,,5644005475,56,Center,5644005539,233,635,5644005477,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664077,672,18,2,73,1,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-12T13:28:10.459Z,2025-04-12T13:28:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5644006927,44,Defender,5644006929,59,2,5644006925,42,,5644007011,55,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664083,673,19,2,73,1,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-12T13:28:10.460Z,2025-04-12T13:28:11Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,5644006965,145,2,5644006971,293,2,5644006967,59,25,5644006973,44,Midfielder,5644006975,55,672,5644006969,292,5,5644006961,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664301,636,1,2,73,12,7gkglopz9cjsysn2u6sbhuvc5,1,2.7,54.6,2025-04-12T13:28:20.770Z,2025-04-12T13:28:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5644008301,124,,5644008311,213,5.40,5644008309,212,6.5,5644008303,56,Back,5644008315,237,,5644008305,140,6.6,5644008307,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664319,637,1,2,73,18,7gkglopz9cjsysn2u6sbhuvc5,0,10.3,59.7,2025-04-12T13:28:27.219Z,2025-04-12T13:28:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5644008423,1,,5644008411,155,,5644008419,212,56.7,5644008415,140,56.8,5644008413,56,Left,5644008417,141,100.0,5644008421,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664323,638,5,2,73,19,7gkglopz9cjsysn2u6sbhuvc5,0,54.4,101.6,2025-04-12T13:28:27.794Z,2025-04-12T14:20:13Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5644008881,233,674,5644008447,347,,5644008445,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664389,674,5,2,73,19,bd4qakf7j0wwie8wke9km7uj8,1,45.6,-1.6,2025-04-12T13:28:27.794Z,2025-04-12T14:20:12Z,m031ocyfq011rual3olkegdm,A. Taranis,,5644008831,233,638,5644008819,347,,5644008817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664425,675,1,2,73,24,bd4qakf7j0wwie8wke9km7uj8,1,51.0,0.0,2025-04-12T13:28:33.272Z,2025-04-12T13:28:35Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,5644009029,212,15.6,5644009007,56,Back,5644009017,140,37.5,5644009003,107,,5644009035,213,2.71,5644009025,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664531,676,1,2,73,27,bd4qakf7j0wwie8wke9km7uj8,1,34.9,11.0,2025-04-12T13:28:35.704Z,2025-04-12T13:28:41Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644009423,140,14.2,5644009425,141,49.9,5644009427,212,34.2,5644009431,1,,5644009429,213,2.26,5644009421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664547,677,1,2,73,32,bd4qakf7j0wwie8wke9km7uj8,0,14.2,51.6,2025-04-12T13:28:40.976Z,2025-04-12T13:28:42Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5644009495,56,Back,5644009493,155,,5644009503,213,0.48,5644009497,140,37.2,5644009499,141,70.2,5644009501,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664591,640,61,2,73,37,7gkglopz9cjsysn2u6sbhuvc5,0,75.1,23.3,2025-04-12T13:28:46.098Z,2025-04-12T13:28:46Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,5644009711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664615,678,1,2,73,38,bd4qakf7j0wwie8wke9km7uj8,0,24.4,70.5,2025-04-12T13:28:47.178Z,2025-04-12T13:28:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644009831,1,,5644009829,213,6.18,5644009821,56,Back,5644009819,157,,5644009827,212,7.6,5644009823,140,31.6,5644009825,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664629,641,61,2,73,41,7gkglopz9cjsysn2u6sbhuvc5,0,69.4,36.3,2025-04-12T13:28:49.897Z,2025-04-12T13:28:50Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5644009911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664701,679,2,2,73,43,bd4qakf7j0wwie8wke9km7uj8,1,29.1,56.7,2025-04-12T13:28:52.273Z,2025-04-12T13:28:56Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,5644010327,7,d106tu53y5q02yu36iojbou8k,5644010331,56,Center,5644010329,1,,5644010311,140,77.3,5644010315,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664711,642,55,2,73,43,7gkglopz9cjsysn2u6sbhuvc5,1,26.6,41.0,2025-04-12T13:28:52.274Z,2025-04-12T14:09:31Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5644010427,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664873,643,1,2,73,57,7gkglopz9cjsysn2u6sbhuvc5,1,29.0,39.1,2025-04-12T13:29:06.273Z,2025-04-12T13:29:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644011369,140,29.8,5644011371,141,47.8,5644011367,56,Back,5644011373,212,6.0,5644011363,5,,5644011365,241,,5644011375,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664901,644,1,2,74,2,7gkglopz9cjsysn2u6sbhuvc5,1,30.4,55.1,2025-04-12T13:29:10.594Z,2025-04-12T13:29:13Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5644011543,56,Back,5644011545,140,30.5,5644011551,213,4.72,5644011547,141,41.2,5644011549,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664927,645,1,2,74,4,7gkglopz9cjsysn2u6sbhuvc5,1,28.5,38.5,2025-04-12T13:29:13.017Z,2025-04-12T13:29:16Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644011755,141,18.0,5644011753,140,55.7,5644011757,212,31.8,5644011751,56,Right,5644011759,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664931,646,61,2,74,7,7gkglopz9cjsysn2u6sbhuvc5,0,55.7,18.0,2025-04-12T13:29:15.961Z,2025-04-12T13:29:16Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,5644011783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799664997,680,1,2,74,10,bd4qakf7j0wwie8wke9km7uj8,0,43.2,91.4,2025-04-12T13:29:19.256Z,2025-04-12T13:29:20Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644012113,56,Left,5644012115,140,75.7,5644012121,213,0.19,5644012117,141,100.0,5644012123,1,,5644012111,157,,5644012119,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665025,647,5,2,74,11,7gkglopz9cjsysn2u6sbhuvc5,1,27.2,-1.0,2025-04-12T13:29:19.977Z,2025-04-12T13:29:26Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,5644012249,233,681,5644012219,347,,5644012217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665005,681,5,2,74,11,bd4qakf7j0wwie8wke9km7uj8,0,72.8,101.0,2025-04-12T13:29:19.977Z,2025-04-12T14:20:13Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644012149,56,Left,5644012151,347,,5644012277,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665109,648,1,2,74,15,7gkglopz9cjsysn2u6sbhuvc5,1,36.1,0.0,2025-04-12T13:29:23.761Z,2025-04-12T13:29:27Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644012657,56,Back,5644012661,141,23.7,5644012659,140,37.4,5644012665,213,1.49,5644012655,107,,5644012663,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665125,649,1,2,74,17,7gkglopz9cjsysn2u6sbhuvc5,1,35.0,28.8,2025-04-12T13:29:26.457Z,2025-04-12T13:29:28Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5644012769,213,4.26,5644012761,56,Back,5644012767,212,9.6,5644012763,140,31.0,5644012765,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665169,650,1,2,74,20,7gkglopz9cjsysn2u6sbhuvc5,0,32.5,15.3,2025-04-12T13:29:28.650Z,2025-04-12T13:29:32Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644012997,212,46.4,5644012985,155,,5644012993,141,31.2,5644013005,1,,5644012987,56,Center,5644013001,213,0.24,5644012989,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665255,683,1,2,74,26,bd4qakf7j0wwie8wke9km7uj8,1,21.5,50.0,2025-04-12T13:29:34.680Z,2025-04-12T13:29:37Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5644013455,213,3.77,5644013449,141,37.1,5644013445,56,Back,5644013451,212,14.8,5644013447,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665275,684,1,2,74,28,bd4qakf7j0wwie8wke9km7uj8,0,10.1,37.1,2025-04-12T13:29:37.537Z,2025-04-12T13:29:39Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5644013573,1,,5644013561,157,,5644013569,212,42.3,5644013563,56,Back,5644013565,140,49.0,5644013571,213,0.26,5644013567,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665327,651,1,2,74,30,7gkglopz9cjsysn2u6sbhuvc5,1,57.0,54.2,2025-04-12T13:29:39.497Z,2025-04-12T13:29:41Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5644013827,56,Center,5644013831,141,44.2,5644013829,140,69.8,5644013835,213,5.81,5644013833,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665413,653,1,2,74,36,7gkglopz9cjsysn2u6sbhuvc5,1,69.8,29.8,2025-04-12T13:29:44.985Z,2025-04-12T13:29:49Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,5644014243,213,5.68,5644014235,56,Right,5644014239,141,13.5,5644014241,212,19.5,5644014237,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665423,654,1,2,74,38,7gkglopz9cjsysn2u6sbhuvc5,0,88.6,13.2,2025-04-12T13:29:46.666Z,2025-04-12T14:11:32Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,5644014277,2,,5644014285,141,37.7,5644014283,140,89.1,5644014279,155,,5644014287,212,16.7,5644014289,213,1.54,5644014281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665457,686,1,2,74,41,bd4qakf7j0wwie8wke9km7uj8,0,11.0,71.7,2025-04-12T13:29:49.832Z,2025-04-12T13:29:51Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644014485,141,80.2,5644014479,157,,5644014483,140,38.6,5644014487,212,29.6,5644014491,1,,5644014489,213,0.20,5644014481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665487,655,1,2,74,43,7gkglopz9cjsysn2u6sbhuvc5,1,68.0,24.1,2025-04-12T13:29:52.257Z,2025-04-12T13:29:54Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5644014653,140,72.4,5644014655,141,37.7,5644014649,3,,5644014657,212,10.3,5644014651,56,Center,5644014659,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665523,657,1,2,74,45,7gkglopz9cjsysn2u6sbhuvc5,1,71.2,34.8,2025-04-12T13:29:54.025Z,2025-04-12T13:29:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5644014873,140,55.1,5644014875,141,55.5,5644014871,56,Center,5644014879,213,2.45,5644014877,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665553,658,1,2,74,48,7gkglopz9cjsysn2u6sbhuvc5,0,55.1,49.9,2025-04-12T13:29:57.065Z,2025-04-12T13:29:59Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5644015053,141,0.0,5644015055,212,41.4,5644015049,56,Right,5644015057,213,5.28,5644015059,1,,5644015051,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665559,659,5,2,74,51,7gkglopz9cjsysn2u6sbhuvc5,0,70.6,-1.1,2025-04-12T13:29:59.702Z,2025-04-12T14:20:14Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5644016277,233,687,5644015087,56,Right,5644015089,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665761,687,5,2,74,51,bd4qakf7j0wwie8wke9km7uj8,1,29.4,101.1,2025-04-12T13:29:59.702Z,2025-04-12T14:20:13Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5644016177,56,Back,5644016243,233,659,5644016179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799665909,688,1,2,75,4,bd4qakf7j0wwie8wke9km7uj8,1,41.0,100.0,2025-04-12T13:30:12.687Z,2025-04-12T13:30:18Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5644017023,140,23.5,5644017025,141,70.8,5644017019,107,,5644017027,212,27.9,5644017021,56,Back,5644017031,1,,5644017029,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
