id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2726987941,619,1,2,57,0,ajtb177oqwawkdwbqhldmq6mx,1,23.0,54.3,2024-09-28T14:17:54.291Z,2024-09-28T14:17:56Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247529117,141,42.5,5247529113,140,40.1,5247529107,56,Back,5247529121,212,19.7,5247529125,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988001,620,1,2,57,3,ajtb177oqwawkdwbqhldmq6mx,1,40.1,42.5,2024-09-28T14:17:56.635Z,2024-09-28T14:17:58Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247529463,56,Back,5247529487,213,3.60,5247529469,140,22.3,5247529475,141,28.8,5247529481,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988029,621,1,2,57,4,ajtb177oqwawkdwbqhldmq6mx,1,22.3,28.8,2024-09-28T14:17:57.939Z,2024-09-28T14:17:59Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247529639,213,0.23,5247529631,56,Back,5247529635,141,32.1,5247529637,212,10.0,5247529633,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988275,622,1,2,57,5,ajtb177oqwawkdwbqhldmq6mx,1,31.6,32.1,2024-09-28T14:17:58.875Z,2024-09-28T14:18:05Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247531007,141,7.1,5247531003,56,Back,5247531013,213,5.52,5247531009,212,24.6,5247531005,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988545,623,1,2,57,11,ajtb177oqwawkdwbqhldmq6mx,1,46.6,6.5,2024-09-28T14:18:05.315Z,2024-09-28T14:18:12Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5247532299,141,13.7,5247532295,56,Back,5247532301,212,20.7,5247532297,140,27.4,5247532303,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988585,624,1,2,57,18,ajtb177oqwawkdwbqhldmq6mx,0,31.9,24.9,2024-09-28T14:18:11.875Z,2024-09-28T14:18:13Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247532551,140,46.3,5247532561,213,5.65,5247532559,212,18.7,5247532555,141,8.6,5247532547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988745,625,83,2,57,23,ajtb177oqwawkdwbqhldmq6mx,0,40.8,9.1,2024-09-28T14:18:17.467Z,2024-09-28T14:18:24Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247534539,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988899,558,1,2,57,26,6wwwud48qahpwrfxs20334qk5,1,61.1,70.9,2024-09-28T14:18:20.303Z,2024-09-28T14:18:21Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247534203,141,56.3,5247534207,213,4.66,5247534205,212,9.9,5247534201,140,60.6,5247534199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726988947,559,1,2,57,28,6wwwud48qahpwrfxs20334qk5,1,60.9,56.3,2024-09-28T14:18:21.671Z,2024-09-28T14:18:23Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247534487,212,15.6,5247534483,140,58.0,5247534489,213,1.77,5247534481,56,Center,5247534485,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989089,560,1,2,57,31,6wwwud48qahpwrfxs20334qk5,1,57.8,78.8,2024-09-28T14:18:25.471Z,2024-09-28T14:18:28Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247535169,56,Left,5247535171,140,68.9,5247535175,212,15.1,5247535177,213,0.69,5247535173,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989161,561,1,2,57,34,6wwwud48qahpwrfxs20334qk5,1,70.3,94.8,2024-09-28T14:18:28.031Z,2024-09-28T14:18:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247535609,212,13.7,5247535605,141,88.6,5247535601,140,57.9,5247535615,213,3.45,5247535597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989187,562,1,2,57,36,6wwwud48qahpwrfxs20334qk5,1,57.6,88.4,2024-09-28T14:18:30.375Z,2024-09-28T14:18:31Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247535779,140,43.8,5247535785,213,3.76,5247535781,141,73.2,5247535777,56,Back,5247535783,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989251,563,1,2,57,37,6wwwud48qahpwrfxs20334qk5,1,43.8,73.2,2024-09-28T14:18:31.103Z,2024-09-28T14:18:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247536119,56,Left,5247536127,212,17.9,5247536131,213,0.80,5247536123,141,92.0,5247536121,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989273,564,1,2,57,39,6wwwud48qahpwrfxs20334qk5,0,56.3,92.7,2024-09-28T14:18:32.806Z,2024-09-28T14:18:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247536235,140,63.6,5247536239,212,12.5,5247536241,213,5.37,5247536233,56,Center,5247536237,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989477,627,1,2,57,45,ajtb177oqwawkdwbqhldmq6mx,1,48.1,45.2,2024-09-28T14:18:39.275Z,2024-09-28T14:18:40Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247537475,140,34.2,5247537479,212,17.2,5247537481,213,2.59,5247537473,56,Back,5247537477,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989593,628,1,2,57,46,ajtb177oqwawkdwbqhldmq6mx,1,34.0,58.4,2024-09-28T14:18:40.171Z,2024-09-28T14:18:44Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247538189,56,Back,5247538193,141,85.6,5247538201,213,1.04,5247538195,212,21.5,5247538191,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989673,629,1,2,57,50,ajtb177oqwawkdwbqhldmq6mx,1,44.4,85.4,2024-09-28T14:18:44.115Z,2024-09-28T14:18:47Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247538763,141,59.6,5247538767,213,3.94,5247538757,56,Back,5247538765,212,24.6,5247538761,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989821,630,1,2,57,54,ajtb177oqwawkdwbqhldmq6mx,1,27.5,59.6,2024-09-28T14:18:47.620Z,2024-09-28T14:18:52Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247539625,212,19.9,5247539623,141,46.9,5247539627,213,3.59,5247539613,56,Back,5247539617,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726989925,631,1,2,57,57,ajtb177oqwawkdwbqhldmq6mx,1,8.4,40.1,2024-09-28T14:18:51.523Z,2024-09-28T14:18:56Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5247540225,140,38.0,5247540233,1,,5247540229,212,36.6,5247540221,155,,5247540223,56,Back,5247540231,213,5.73,5247540227,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990163,632,1,2,58,2,ajtb177oqwawkdwbqhldmq6mx,1,45.9,23.9,2024-09-28T14:18:55.915Z,2024-09-28T14:19:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5247541629,140,67.3,5247541633,212,23.8,5247541627,56,Right,5247541635,213,5.94,5247541631,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990201,633,1,2,58,8,ajtb177oqwawkdwbqhldmq6mx,0,81.7,32.2,2024-09-28T14:19:01.907Z,2024-09-28T14:19:03Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247541827,56,Center,5247541841,213,6.01,5247541831,140,96.4,5247541835,141,25.8,5247541837,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990373,565,12,2,58,11,6wwwud48qahpwrfxs20334qk5,1,6.7,70.2,2024-09-28T14:19:04.687Z,2024-09-28T14:19:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247542735,141,86.5,5247542739,213,0.31,5247542731,56,Back,5247542733,140,39.2,5247542737,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726990875,567,1,2,58,20,6wwwud48qahpwrfxs20334qk5,1,63.5,77.3,2024-09-28T14:19:14.095Z,2024-09-28T14:19:20Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247545303,56,Left,5247545311,213,0.90,5247545307,141,91.7,5247545309,212,12.5,5247545305,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991003,568,1,2,58,26,6wwwud48qahpwrfxs20334qk5,1,72.1,92.3,2024-09-28T14:19:20.231Z,2024-09-28T14:19:23Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247546057,213,3.71,5247546047,140,54.0,5247546055,212,22.5,5247546051,141,74.5,5247546043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991027,569,1,2,58,29,6wwwud48qahpwrfxs20334qk5,1,54.9,73.5,2024-09-28T14:19:23.439Z,2024-09-28T14:19:24Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247546195,56,Left,5247546215,213,1.51,5247546197,140,55.2,5247546203,141,80.6,5247546207,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991061,570,1,2,58,30,6wwwud48qahpwrfxs20334qk5,1,55.2,80.6,2024-09-28T14:19:24.143Z,2024-09-28T14:19:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247546419,56,Center,5247546427,212,4.6,5247546423,140,55.2,5247546429,213,4.71,5247546425,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991105,571,1,2,58,31,6wwwud48qahpwrfxs20334qk5,1,55.2,73.8,2024-09-28T14:19:25.031Z,2024-09-28T14:19:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247546629,56,Left,5247546633,141,90.5,5247546639,213,0.59,5247546635,212,20.5,5247546631,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991209,572,1,2,58,32,6wwwud48qahpwrfxs20334qk5,1,71.5,90.5,2024-09-28T14:19:26.191Z,2024-09-28T14:19:28Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247547167,212,6.6,5247547163,141,90.2,5247547153,56,Left,5247547171,213,3.17,5247547159,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991265,573,1,2,58,35,6wwwud48qahpwrfxs20334qk5,1,66.5,88.1,2024-09-28T14:19:28.687Z,2024-09-28T14:19:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247547495,141,81.4,5247547499,212,4.6,5247547491,140,66.0,5247547503,213,4.60,5247547489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991355,574,1,2,58,36,6wwwud48qahpwrfxs20334qk5,1,65.9,81.5,2024-09-28T14:19:30.135Z,2024-09-28T14:19:32Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247547975,140,63.7,5247547979,212,6.9,5247547981,213,1.91,5247547977,141,91.1,5247547973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991629,575,1,2,58,38,6wwwud48qahpwrfxs20334qk5,1,63.7,91.1,2024-09-28T14:19:32.576Z,2024-09-28T14:19:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247549575,213,0.20,5247549571,141,94.8,5247549569,140,75.7,5247549567,56,Left,5247549573,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991759,576,1,2,58,46,6wwwud48qahpwrfxs20334qk5,0,73.2,75.9,2024-09-28T14:19:40.440Z,2024-09-28T14:30:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247550265,212,40.0,5247550269,1,,5247550261,140,100.0,5247550259,56,Center,5247550263,141,35.8,5247550257,155,,5247550267,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726991779,577,5,2,58,49,6wwwud48qahpwrfxs20334qk5,0,101.2,36.7,2024-09-28T14:19:42.955Z,2024-09-28T15:09:09Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247552125,233,634,5247550363,56,Center,5247550365,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992059,634,5,2,58,49,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,63.3,2024-09-28T14:19:42.955Z,2024-09-28T15:09:09Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247551937,346,,5247552039,233,577,5247551933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992349,635,1,2,58,58,ajtb177oqwawkdwbqhldmq6mx,1,4.8,58.7,2024-09-28T14:19:51.675Z,2024-09-28T14:19:59Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247553625,237,,5247553613,141,33.3,5247553609,140,8.0,5247553605,56,Back,5247553615,212,17.6,5247553619,213,4.90,5247553603,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992415,636,1,2,59,5,ajtb177oqwawkdwbqhldmq6mx,1,8.0,33.3,2024-09-28T14:19:59.435Z,2024-09-28T14:20:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247553987,212,11.6,5247553975,140,6.2,5247553971,56,Back,5247553981,141,50.1,5247553993,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992523,637,1,2,59,7,ajtb177oqwawkdwbqhldmq6mx,1,6.2,50.1,2024-09-28T14:20:01.139Z,2024-09-28T14:20:04Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5247554537,56,Back,5247554551,212,17.6,5247554555,213,1.58,5247554541,140,6.1,5247554545,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992537,638,61,2,59,10,ajtb177oqwawkdwbqhldmq6mx,0,8.5,85.6,2024-09-28T14:20:04.123Z,2024-09-28T14:20:04Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247554605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992585,639,83,2,59,11,ajtb177oqwawkdwbqhldmq6mx,0,9.1,86.5,2024-09-28T14:20:05.371Z,2024-09-28T14:20:08Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247555491,399,y4dl1rer075c9wz6zhx7skbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992639,579,1,2,59,11,6wwwud48qahpwrfxs20334qk5,1,90.0,8.3,2024-09-28T14:20:05.376Z,2024-09-28T14:20:07Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5247555145,213,2.97,5247555129,141,11.0,5247555121,56,Right,5247555125,140,80.0,5247555137,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992765,580,1,2,59,13,6wwwud48qahpwrfxs20334qk5,1,79.6,11.3,2024-09-28T14:20:07.064Z,2024-09-28T14:20:10Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247555881,213,1.70,5247555875,140,77.1,5247555879,212,20.8,5247555873,56,Center,5247555877,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992791,581,1,2,59,16,6wwwud48qahpwrfxs20334qk5,0,76.2,41.5,2024-09-28T14:20:10.568Z,2024-09-28T14:20:11Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247556201,233,640,5247556205,286,,5247556023,213,6.01,5247556199,236,,5247556013,140,78.3,5247556011,56,Center,5247556019,212,2.3,5247556015,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992805,640,74,2,59,16,ajtb177oqwawkdwbqhldmq6mx,1,17.0,73.2,2024-09-28T14:20:10.569Z,2024-09-28T15:07:29Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247556095,285,,5247556279,233,581,5247556089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992859,582,1,2,59,18,6wwwud48qahpwrfxs20334qk5,0,78.0,34.2,2024-09-28T14:20:11.728Z,2024-09-28T14:20:12Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247556389,213,0.15,5247556385,141,34.5,5247556381,56,Center,5247556387,212,1.4,5247556383,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992913,641,1,2,59,20,ajtb177oqwawkdwbqhldmq6mx,0,17.1,59.1,2024-09-28T14:20:13.675Z,2024-09-28T14:20:30Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247556719,140,30.8,5247556715,3,,5247556717,56,Back,5247556725,212,14.4,5247556729,213,6.22,5247556723,141,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726992971,583,1,2,59,21,6wwwud48qahpwrfxs20334qk5,1,74.3,31.2,2024-09-28T14:20:14.794Z,2024-09-28T14:20:16Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247557029,212,20.2,5247557025,140,67.0,5247557027,141,58.7,5247557031,213,1.96,5247557023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993173,584,1,2,59,22,6wwwud48qahpwrfxs20334qk5,1,66.7,58.8,2024-09-28T14:20:15.880Z,2024-09-28T14:20:22Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247558205,212,13.8,5247558201,140,72.2,5247558199,56,Center,5247558203,141,77.3,5247558207,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993331,585,1,2,59,28,6wwwud48qahpwrfxs20334qk5,1,85.2,88.6,2024-09-28T14:20:21.880Z,2024-09-28T14:20:26Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247559067,56,Left,5247559073,140,72.9,5247559083,212,12.9,5247559077,141,89.7,5247559087,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993393,586,1,2,59,32,6wwwud48qahpwrfxs20334qk5,1,75.0,80.9,2024-09-28T14:20:26.120Z,2024-09-28T14:20:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247559439,140,62.7,5247559453,213,3.75,5247559433,56,Center,5247559443,141,67.8,5247559451,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993599,587,1,2,59,34,6wwwud48qahpwrfxs20334qk5,1,60.7,64.5,2024-09-28T14:20:28.512Z,2024-09-28T14:20:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247560659,141,6.7,5247560665,1,,5247560655,56,Right,5247560661,212,45.6,5247560657,140,82.8,5247560653,155,,5247560663,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993723,588,1,2,59,41,6wwwud48qahpwrfxs20334qk5,1,75.2,10.4,2024-09-28T14:20:35.136Z,2024-09-28T15:06:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247561311,56,Right,5247561315,141,6.8,5247561313,140,86.1,5247561317,212,11.7,5247561321,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993785,589,1,2,59,43,6wwwud48qahpwrfxs20334qk5,1,82.0,10.3,2024-09-28T14:20:37.504Z,2024-09-28T15:06:42Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5247561647,141,7.7,5247561651,213,5.86,5247561643,56,Right,5247561645,140,85.7,5247561649,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726993867,590,1,2,59,44,6wwwud48qahpwrfxs20334qk5,1,89.8,6.1,2024-09-28T14:20:38.160Z,2024-09-28T14:21:20Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247562053,141,14.7,5247562057,213,0.74,5247562049,56,Right,5247562055,212,8.7,5247562051,140,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726994097,591,1,2,59,45,6wwwud48qahpwrfxs20334qk5,1,97.5,16.2,2024-09-28T14:20:38.824Z,2024-09-28T14:40:05Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,1.0,5247575221,154,,5247563323,212,20.2,5247575223,22,,5247563325,213,1.93,5247563321,141,44.0,5247575219,210,16,5247563317,56,Center,5247801919,195,,5247563319,140,5247563315,155,,,,,,,90.8,,,,,,,,,,,,,,,,,,,,
2726994109,592,16,2,59,46,6wwwud48qahpwrfxs20334qk5,1,90.8,47.2,2024-09-28T14:20:39.936Z,2024-09-28T14:40:10Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5247575321,231,49.5,5247575307,154,,5247575303,79,,5247575309,55,591,5247575305,29,,5247563377,56,Center,5247568377,375,59:45.735,5247563373,17,,5247568367,15,5247568373,374,2024-09-28 15:20:39.345,5247575315,103,5247575319,230,99.0,,5247563369,22,,5247575317,214,5247568371,328,,5247575313,102,51.0,,,,,,,,,31.0
2726996253,642,1,2,60,53,ajtb177oqwawkdwbqhldmq6mx,1,50.2,49.9,2024-09-28T14:21:46.684Z,2024-09-28T14:21:48Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5247574897,141,49.3,5247574891,56,Back,5247574899,212,12.2,5247574895,140,38.6,5247574901,213,3.18,5247574903,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996297,643,1,2,60,54,ajtb177oqwawkdwbqhldmq6mx,1,38.6,49.3,2024-09-28T14:21:48.124Z,2024-09-28T14:21:49Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247575149,212,13.5,5247575145,140,49.7,5247575141,56,Back,5247575151,213,0.53,5247575147,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996357,644,1,2,60,55,ajtb177oqwawkdwbqhldmq6mx,1,49.7,59.3,2024-09-28T14:21:49.579Z,2024-09-28T14:21:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247575545,141,77.0,5247575549,213,2.69,5247575541,56,Back,5247575547,212,27.6,5247575543,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996415,645,1,2,60,58,ajtb177oqwawkdwbqhldmq6mx,1,26.0,77.0,2024-09-28T14:21:51.876Z,2024-09-28T14:21:53Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247575887,212,18.5,5247575883,140,40.9,5247575889,213,0.56,5247575881,56,Back,5247575885,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996511,646,1,2,61,0,ajtb177oqwawkdwbqhldmq6mx,0,40.9,91.4,2024-09-28T14:21:53.611Z,2024-09-28T14:21:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247576409,213,6.15,5247576401,56,Left,5247576405,141,84.2,5247576407,212,35.8,5247576403,140,74.7,5247576411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996639,594,1,2,61,2,6wwwud48qahpwrfxs20334qk5,1,21.2,12.5,2024-09-28T14:21:56.433Z,2024-09-28T14:22:00Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247577043,56,Back,5247577061,213,2.44,5247577055,212,17.3,5247577051,141,28.8,5247577047,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996797,595,1,2,61,6,6wwwud48qahpwrfxs20334qk5,1,8.8,28.0,2024-09-28T14:21:59.817Z,2024-09-28T14:22:03Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247577807,140,53.4,5247577803,56,Center,5247577815,212,46.8,5247577811,141,27.9,5247577817,213,6.28,5247577797,157,,5247577821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726996885,596,1,2,61,9,6wwwud48qahpwrfxs20334qk5,0,53.4,27.9,2024-09-28T14:22:03.025Z,2024-09-28T14:22:05Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247578281,168,,5247578289,212,23.6,5247578285,140,75.3,5247578279,3,,5247578283,56,Right,5247578287,141,20.0,5247578291,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726997021,648,1,2,61,13,ajtb177oqwawkdwbqhldmq6mx,1,30.9,72.1,2024-09-28T14:22:07.244Z,2024-09-28T14:22:09Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247579027,141,67.2,5247579031,213,6.01,5247579023,56,Back,5247579029,212,12.2,5247579025,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726997081,649,1,2,61,15,ajtb177oqwawkdwbqhldmq6mx,1,41.7,66.7,2024-09-28T14:22:09.525Z,2024-09-28T14:22:11Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247579347,140,24.2,5247579351,212,19.1,5247579345,56,Back,5247579349,141,74.1,5247579353,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
